Price,Close,High,Low,Open,Volume
Ticker,BAC,BAC,BAC,BAC,BAC
Date,,,,,
1973-02-21,1.5154753923416138,1.5154753923416138,1.5154753923416138,1.5154753923416138,99200
1973-02-22,1.5205949544906616,1.5205949544906616,1.5205949544906616,1.5205949544906616,47200
1973-02-23,1.5154753923416138,1.5154753923416138,1.5154753923416138,1.5154753923416138,133600
1973-02-26,1.5154753923416138,1.5154753923416138,1.5154753923416138,1.5154753923416138,24000
1973-02-27,1.5154753923416138,1.5154753923416138,1.5154753923416138,1.5154753923416138,41600
1973-02-28,1.5154753923416138,1.5154753923416138,1.5154753923416138,1.5154753923416138,66400
1973-03-01,1.5257147550582886,1.5257147550582886,1.5257147550582886,1.5257147550582886,93600
1973-03-02,1.5308339595794678,1.5308339595794678,1.5308339595794678,1.5308339595794678,26400
1973-03-05,1.5513139963150024,1.5513139963150024,1.5513139963150024,1.5513139963150024,68000
1973-03-06,1.5973923206329346,1.5973923206329346,1.5973923206329346,1.5973923206329346,76800
1973-03-07,1.5973923206329346,1.5973923206329346,1.5973923206329346,1.5973923206329346,51200
1973-03-08,1.6076314449310303,1.6076314449310303,1.6076314449310303,1.6076314449310303,84800
1973-03-09,1.6076314449310303,1.6076314449310303,1.6076314449310303,1.6076314449310303,78400
1973-03-12,1.602513074874878,1.602513074874878,1.602513074874878,1.602513074874878,73600
1973-03-13,1.6076314449310303,1.6076314449310303,1.6076314449310303,1.6076314449310303,47200
1973-03-14,1.6127517223358154,1.6127517223358154,1.6127517223358154,1.6127517223358154,50400
1973-03-15,1.6076314449310303,1.6076314449310303,1.6076314449310303,1.6076314449310303,70400
1973-03-16,1.602513074874878,1.602513074874878,1.602513074874878,1.602513074874878,44800
1973-03-19,1.5871533155441284,1.5871533155441284,1.5871533155441284,1.5871533155441284,28000
1973-03-20,1.556434154510498,1.556434154510498,1.556434154510498,1.556434154510498,68800
1973-03-21,1.5359548330307007,1.535954833030701,1.535954833030701,1.535954833030701,94400
1973-03-22,1.5103555917739868,1.5103555917739868,1.5103555917739868,1.5103555917739868,55200
1973-03-23,1.5103555917739868,1.5103555917739868,1.5103555917739868,1.5103555917739868,117600
1973-03-26,1.5052354335784912,1.5052354335784912,1.5052354335784912,1.5052354335784912,9600
1973-03-27,1.5052354335784912,1.5052354335784912,1.5052354335784912,1.5052354335784912,15200
1973-03-28,1.5257147550582886,1.5257147550582886,1.5257147550582886,1.5257147550582886,141600
1973-03-29,1.5461935997009277,1.5461935997009277,1.5461935997009277,1.5461935997009277,120000
1973-03-30,1.5461935997009277,1.5461935997009277,1.5461935997009277,1.5461935997009277,85600
1973-04-02,1.5359548330307007,1.535954833030701,1.535954833030701,1.535954833030701,52800
1973-04-03,1.5257147550582886,1.5257147550582886,1.5257147550582886,1.5257147550582886,23200
1973-04-04,1.5154753923416138,1.5154753923416138,1.5154753923416138,1.5154753923416138,78400
1973-04-05,1.5103555917739868,1.5103555917739868,1.5103555917739868,1.5103555917739868,78400
1973-04-06,1.5103555917739868,1.5103555917739868,1.5103555917739868,1.5103555917739868,36000
1973-04-09,1.5103555917739868,1.5103555917739868,1.5103555917739868,1.5103555917739868,28000
1973-04-10,1.5461935997009277,1.5461935997009277,1.5461935997009277,1.5461935997009277,88800
1973-04-11,1.556434154510498,1.556434154510498,1.556434154510498,1.556434154510498,144000
