Price,Close,High,Low,Open,Volume
Ticker,MTCH,MTCH,MTCH,MTCH,MTCH
Date,,,,,
1993-01-19,0.291221559047699,0.3235792964187058,0.291221559047699,0.291221559047699,3697205
1993-01-20,0.291221559047699,0.3235792964187058,0.291221559047699,0.3235792964187058,297626
1993-01-21,0.291221559047699,0.3235792964187058,0.291221559047699,0.3235792964187058,124252
1993-01-22,0.3235793113708496,0.3235793113708496,0.29122157250463726,0.3235793113708496,83798
1993-01-25,0.3074009418487549,0.33975868347285787,0.29122159732581737,0.29122159732581737,959337
1993-01-26,0.3235793113708496,0.35593707810240577,0.30740091564858907,0.30740091564858907,118472
1993-01-27,0.37211641669273376,0.42065349810894503,0.323579307411179,0.323579307411179,983899
1993-01-28,0.35593709349632263,0.42065352144935814,0.3235793253653259,0.37211643734001454,551908
1993-01-29,0.33975863456726074,0.37211639939906294,0.323579292373213,0.37211639939906294,141589
1993-02-01,0.33166900277137756,0.35593709938180557,0.32357933071576744,0.32357933071576744,1317644
1993-02-02,0.3478483259677887,0.3559370779806503,0.33166898282937135,0.33166898282937135,1573371
1993-02-03,0.33166900277137756,0.35593709938180557,0.33166900277137756,0.33166900277137756,177709
1993-02-04,0.3478483259677887,0.3559370779806503,0.33166898282937135,0.33166898282937135,759957
1993-02-05,0.35593709349632263,0.3882957533183614,0.33166899728717186,0.33166899728717186,976675
1993-02-08,0.39638447761535645,0.39638447761535645,0.3559370682919888,0.3559370682919888,2922800
1993-02-09,0.3478483259677887,0.40447415997421127,0.3478483259677887,0.3963844884050026,1765527
1993-02-10,0.35593709349632263,0.37211643734001454,0.3478483411308638,0.37211643734001454,258617
1993-02-11,0.3478483259677887,0.3802060648229324,0.3478483259677887,0.3478483259677887,192156
1993-02-12,0.3882957696914673,0.43683288371280016,0.3478483557984404,0.3478483557984404,2945917
1993-02-16,0.3882957696914673,0.4206535391868806,0.3882957696914673,0.4206535391868806,1323423
1993-02-17,0.42065349221229553,0.43683283493145986,0.3882957263302901,0.3882957263302901,1863773
1993-02-18,0.42065349221229553,0.42065349221229553,0.3882957263302901,0.3882957263302901,720948
1993-02-19,0.42065349221229553,0.42065349221229553,0.3882957263302901,0.3882957263302901,2107941
1993-02-22,0.39638447761535645,0.42065349166237614,0.3882957258226719,0.42065349166237614,927552
