Price,Close,High,Low,Open,Volume
Ticker,SYF,SYF,SYF,SYF,SYF
Date,,,,,
2014-07-31,18.428651809692383,19.229897540548574,18.108153823000897,18.428651809692383,56477500
2014-08-01,18.428651809692383,18.428651809692383,18.16424077964004,18.348526930955774,6458900
2014-08-04,18.428651809692383,18.53281308227151,18.348526930955774,18.50877668842899,3455900
2014-08-05,18.428651809692383,18.43666445039154,18.16424077964004,18.420639168993226,4450200
2014-08-06,18.412630081176758,18.412630081176758,18.16424428459445,18.268405577272436,6993400
2014-08-07,18.372573852539062,18.42866083665144,18.268411000682626,18.340523274043022,3186900
2014-08-08,18.38859748840332,18.45269711137628,18.2684093581054,18.37257220059619,2855000
2014-08-11,18.372573852539062,18.372573852539062,18.268411000682626,18.348535918667032,1767500
2014-08-12,18.428651809692383,18.428651809692383,18.292439974316633,18.340514290256618,1549700
2014-08-13,18.57288360595703,18.612945296987505,18.332508875007548,18.42865907303845,1659100
2014-08-14,18.43667221069336,18.60493315143461,18.388597874518087,18.588909391546583,1391700
2014-08-15,18.428651809692383,18.49275140703068,18.428651809692383,18.444677091090693,1948100
2014-08-18,18.56487464904785,18.56487464904785,18.444688023832057,18.476737077370203,1073700
2014-08-19,19.558412551879883,19.57844339399013,18.58890573379516,18.58890573379516,2851800
2014-08-20,20.183385848999023,20.50388392240452,19.438226873171637,19.470275916384505,3544500
2014-08-21,20.34363555908203,20.447798395458705,19.9670504872525,20.407735178292494,2358000
2014-08-22,20.319599151611328,20.37568612737357,20.11127500716909,20.23146160212468,891600
2014-08-25,20.127296447753906,20.351644307930545,19.93499609866653,20.32760791048601,1185400
2014-08-26,20.07120704650879,20.111270254196008,19.983071046107128,20.03114536707668,951000
2014-08-27,20.40773582458496,20.46382433039392,19.991089050649904,20.031150740829357,1230600
2014-08-28,20.584012985229492,20.70419959602825,20.27953860773326,20.351650879863648,981700
2014-08-29,20.664134979248047,20.784321573048402,20.391711218231,20.68015873770076,981200
2014-09-02,20.664134979248047,20.752270999632064,20.447798193454133,20.59202271731674,1873200
