Date,Close_AVY,High_AVY,Low_AVY,Open_AVY,Volume_AVY
1973-04-02,2.1881911754608154,2.1881911754608154,2.1633253666487606,2.175758271054788,12000.0
1973-04-03,2.213057518005371,2.213057518005371,2.175758795791797,2.188191703196322,53600.0
1973-04-04,2.231708288192749,2.231708288192749,2.20062600005636,2.213058915310916,32800.0
1973-04-05,2.206840753555298,2.231706564862963,2.206840753555298,2.231706564862963,21600.0
1973-04-06,2.1384596824646,2.2192735658135523,2.1384596824646,2.206840660682944,79200.0
1973-04-09,2.1384596824646,2.1384596824646,2.126026777333992,2.1384596824646,48000.0
1973-04-10,2.107377052307129,2.1384593097157887,2.107377052307129,2.1384593097157887,125600.0
1973-04-11,1.9892650842666624,2.094944791868329,1.9892650842666624,2.094944791868329,34400.0
1973-04-12,2.032780885696411,2.032780885696411,1.9954821538487704,1.9954821538487704,92800.0
1973-04-13,2.026564121246338,2.0327805756059893,2.0203476668866864,2.0327805756059893,13600.0
1973-04-16,2.0203468799591064,2.032779783835778,2.0203468799591064,2.0265633318974423,26400.0
1973-04-17,2.0203468799591064,2.0265633318974423,2.0203468799591064,2.0203468799591064,7200.0
1973-04-18,1.9954816102981567,2.0141309711420647,1.9892651566835209,2.0141309711420647,31200.0
1973-04-19,1.9954816102981567,1.9954816102981567,1.9892651566835209,1.9954816102981567,18400.0
1973-04-23,1.9892650842666624,1.995481537654996,1.9892650842666624,1.995481537654996,29600.0
1973-04-24,1.9892650842666624,2.001697991043329,1.9892650842666624,1.9892650842666624,40800.0
1973-04-25,1.9084510803222656,1.976832063656288,1.9084510803222656,1.976832063656288,52800.0
1973-04-26,1.8587205410003664,1.8898028242946867,1.8400711710237736,1.8898028242946867,48800.0
1973-04-27,1.8649368286132808,1.8773697408040364,1.8649368286132808,1.8649368286132808,68000.0
1973-04-30,1.8898025751113887,1.8898025751113887,1.852503840076296,1.8649367517546604,73600.0
1973-05-01,1.939532995223999,1.9519658990395372,1.902234283777384,1.902234283777384,56800.0
1973-05-02,1.939532995223999,1.939532995223999,1.9333165433162296,1.939532995223999,27200.0
1973-05-03,1.9706164598464968,1.9830493712650863,1.933317725590727,1.939534181300022,33600.0
1973-05-04,2.038996934890747,2.038996934890747,1.9830488482626472,1.9830488482626472,56000.0
1973-05-07,2.026564121246338,2.026564121246338,1.9892653950884296,2.026564121246338,51200.0
1973-05-08,2.0141305923461914,2.026563497237217,2.0141305923461914,2.026563497237217,5600.0
1973-05-09,2.076294422149658,2.076294422149658,2.026562819223918,2.026562819223918,12800.0
1973-05-10,2.06386399269104,2.094946281737592,2.06386399269104,2.076296908309661,59200.0
1973-05-11,2.0203468799591064,2.0638620435274566,2.0203468799591064,2.0638620435274566,61600.0
1973-05-14,2.0016984939575195,2.014131403857877,2.0016984939575195,2.014131403857877,27200.0
1973-05-15,1.9581828117370603,1.9892650785900297,1.9581828117370603,1.9892650785900297,12000.0
1973-05-16,1.9457497596740725,1.964399118392993,1.9457497596740725,1.958182665486686,11200.0
1973-05-17,1.9084510803222656,1.939533345474094,1.9022346272919,1.939533345474094,34400.0
1973-05-18,1.8152037858963013,1.896017653076616,1.8152037858963013,1.896017653076616,18400.0
1973-05-21,1.8027710914611816,1.815203995540224,1.7965546394216605,1.815203995540224,32000.0
1973-05-22,1.8898025751113887,1.8898025751113887,1.8152051050412028,1.8152051050412028,68000.0
1973-05-23,1.90223491191864,1.90223491191864,1.8898020039976031,1.8898020039976031,24000.0
1973-05-24,1.95196545124054,1.95196545124054,1.8960173969056195,1.9022338473872773,36000.0
1973-05-25,2.026564121246338,2.026564121246338,1.9271008514919163,1.9519666689305215,56800.0
1973-05-29,1.9954816102981567,2.026563878371337,1.9954816102981567,2.026563878371337,44800.0
1973-05-30,1.964398741722107,2.00169745200797,1.9643987417221072,1.9954810002936596,10400.0
1973-05-31,1.927100419998169,1.945749778901377,1.9271004199981687,1.945749778901377,20800.0
1973-06-01,1.939532995223999,1.9768317066706145,1.939532995223999,1.939532995223999,29600.0
1973-06-04,1.927100419998169,1.9395333259336407,1.9271004199981687,1.9395333259336407,11200.0
1973-06-05,1.9084510803222656,1.9271004394133624,1.9022346272919,1.9271004394133624,67200.0
1973-06-06,1.9146668910980225,1.9146668910980225,1.9022339892077755,1.908450440152899,8000.0
1973-06-07,1.9581828117370603,1.9581828117370603,1.914667638142904,1.914667638142904,20800.0
1973-06-08,1.9768316745758057,1.9768316745758057,1.9581823191552792,1.9581823191552792,43200.0
1973-06-11,1.964398741722107,1.9643987417221072,1.9643987417221072,1.9643987417221072,5600.0
1973-06-12,2.0016984939575195,2.0016984939575195,1.976832674156805,1.976832674156805,7200.0
1973-06-13,1.9892650842666624,2.001697991043329,1.9830486308783293,2.001697991043329,20800.0
1973-06-14,2.007915496826172,2.007915496826172,1.9830496702400893,1.9892661268866096,32800.0
1973-06-15,1.9457497596740725,2.001697835830835,1.9457497596740725,2.001697835830835,68800.0
1973-06-18,1.933316707611084,1.9395331600471328,1.933316707611084,1.9395331600471328,8800.0
1973-06-19,1.9146668910980225,1.939532694878516,1.9146668910980225,1.9333162439333929,105600.0
1973-06-20,1.939532995223999,1.939532995223999,1.914667187592922,1.914667187592922,15200.0
1973-06-21,1.9457497596740725,1.964399118392993,1.9395333067677651,1.9395333067677651,13600.0
1973-06-22,1.9581828117370603,1.9643992651076545,1.9395334516252791,1.9457499049958729,23200.0
1973-06-25,1.964398741722107,1.9643987417221072,1.945749386579176,1.9581822900077963,11200.0
1973-06-26,1.9706164598464968,1.9892658269743813,1.9706164598464968,1.9706164598464968,32800.0
1973-06-27,1.9892650842666624,1.9892650842666624,1.9706157241016624,1.9706157241016624,55200.0
1973-06-28,2.088728189468384,2.1135940012477694,2.0016978482405348,2.0016978482405348,69600.0
1973-06-29,2.070078134536743,2.088727487100137,2.070078134536743,2.088727487100137,31200.0
1973-07-02,2.0514285564422607,2.0700779069553725,2.0514285564422607,2.0700779069553725,6400.0
1973-07-03,2.038996934890747,2.045213388960536,2.038996934890747,2.045213388960536,13600.0
1973-07-05,2.070078134536743,2.070078134536743,2.0327794294099557,2.03899588026442,12000.0
1973-07-06,2.082510709762573,2.082510709762573,2.0576449102430203,2.070077810002797,32000.0
1973-07-09,2.057645797729492,2.076295155412841,2.0452128926072595,2.076295155412841,17600.0
1973-07-10,2.0452136993408203,2.07629597440679,2.0452136993408203,2.0576466093672083,15200.0
1973-07-11,2.070078134536743,2.076294585391208,2.057645232827814,2.057645232827814,21600.0
1973-07-12,2.076294422149658,2.076294422149658,2.076294422149658,2.076294422149658,4000.0
1973-07-13,2.057645797729492,2.0638622502906085,2.057645797729492,2.0638622502906085,8800.0
1973-07-16,2.1011595726013184,2.113592469480616,2.0700773304030737,2.0700773304030737,380800.0
1973-07-17,2.1198105812072754,2.126027034524599,2.101161221255305,2.101161221255305,30400.0
1973-07-18,2.1135928630828857,2.1260257622774907,2.1135928630828857,2.119809312680188,49600.0
1973-07-19,2.1198105812072754,2.1198105812072754,2.0887283146206586,2.113594127889952,14400.0
1973-07-20,2.1135928630828857,2.132242211874793,2.1135928630828857,2.119809312680188,23200.0
1973-07-23,2.076294422149658,2.119809574709681,2.076294422149658,2.1135931243439634,20800.0
1973-07-24,2.1011595726013184,2.113592469480616,2.0887266757220204,2.0887266757220204,52800.0
1973-07-25,2.126026391983032,2.132242843421579,2.076294780474657,2.1011605862288447,93600.0
1973-07-26,2.132243156433105,2.132243156433105,2.1198102517308715,2.1260267040819887,7200.0
1973-07-27,2.175758123397827,2.175758123397827,2.088727798461914,2.1322429609298705,149600.0
1973-07-30,2.200624942779541,2.200624942779541,2.1571097602952,2.1757591242170604,110400.0
1973-07-31,2.1881911754608154,2.2130569842728702,2.1881911754608154,2.200624079866843,133600.0
1973-08-01,2.175758123397827,2.2006239305223736,2.175758123397827,2.1881910269601006,82400.0
1973-08-02,2.1508920192718506,2.1633249211173524,2.1508920192718506,2.1633249211173524,13600.0
1973-08-03,2.1508920192718506,2.1508920192718506,2.1446755683490992,2.1508920192718506,8800.0
1973-08-06,2.163325309753418,2.163325309753418,2.144675953634854,2.1508924056743752,5600.0
1973-08-07,2.1881911754608154,2.200624079866843,2.1633253666487606,2.1633253666487606,32000.0
1973-08-08,2.175758123397827,2.1881910269601006,2.1695416716166904,2.1881910269601006,80800.0
1973-08-09,2.175758123397827,2.175758123397827,2.1695416716166904,2.175758123397827,4800.0
1973-08-10,2.200624942779541,2.200624942779541,2.1881920334983005,2.1881920334983005,46400.0
1973-08-13,2.213057518005371,2.213057518005371,2.213057518005371,2.213057518005371,16800.0
1973-08-14,2.250356674194336,2.2752224937986933,2.225490854589979,2.225490854589979,36000.0
1973-08-15,2.300086975097656,2.324952780233847,2.26278826739337,2.26278826739337,48800.0
1973-08-16,2.312521457672119,2.312521457672119,2.300088546609366,2.300088546609366,55200.0
1973-08-17,2.2876546382904053,2.31252044957617,2.2876546382904053,2.31252044957617,245600.0
1973-08-20,2.2752223014831543,2.2752223014831543,2.2752223014831543,2.2752223014831543,2400.0
1973-08-21,2.2627885341644287,2.269004986181364,2.256572082147493,2.269004986181364,12800.0
1973-08-22,2.2565717697143555,2.2565717697143555,2.250355318558117,2.2565717697143555,10400.0
1973-08-23,2.2565717697143555,2.2565717697143555,2.250355318558117,2.2565717697143555,17600.0
1973-08-24,2.2627885341644287,2.2627885341644287,2.244139178113623,2.256572082147493,9600.0
1973-08-27,2.244140148162842,2.2503566028668938,2.2379236934587894,2.2503566028668938,17600.0
1973-08-28,2.237924337387085,2.2441407938798266,2.237924337387085,2.2441407938798266,4000.0
1973-08-29,2.250356674194336,2.262789583996515,2.237923764392157,2.237923764392157,4800.0
1973-08-30,2.2752223014831543,2.2752223014831543,2.2503564839806063,2.2503564839806063,19200.0
1973-08-31,2.2752223014831543,2.2752223014831543,2.2752223014831543,2.2752223014831543,11200.0
1973-09-04,2.38090181350708,2.387118267328247,2.2938714600107377,2.2938714600107377,44000.0
1973-09-05,2.306304454803467,2.3684689953642075,2.306304454803467,2.3684689953642075,16800.0
1973-09-06,2.312521457672119,2.312521457672119,2.300088546609366,2.3063050021407423,3200.0
1973-09-07,2.3187360763549805,2.33116897756868,2.3187360763549805,2.3187360763549805,10400.0
1973-09-10,2.312521457672119,2.3373872797976256,2.312521457672119,2.3187379132034955,20800.0
1973-09-11,2.2752223014831543,2.3249539364882503,2.2752223014831543,2.3125210277369765,16800.0
1973-09-12,2.269006729125977,2.2752231859181027,2.269006729125977,2.2752231859181027,1600.0
1973-09-13,2.2627885341644287,2.275221438198299,2.2627885341644287,2.269004986181364,11200.0
1973-09-14,2.3187360763549805,2.3187360763549805,2.262788020893332,2.262788020893332,13600.0
1973-09-17,2.3187360763549805,2.33738542817553,2.3187360763549805,2.3187360763549805,36800.0
1973-09-18,2.3622515201568604,2.3622515201568604,2.337385714681525,2.337385714681525,16000.0
1973-09-19,2.461714267730713,2.461714267730713,2.374683965336193,2.374683965336193,46400.0
1973-09-20,2.530095100402832,2.530095100402832,2.4865799512558544,2.4865799512558544,28800.0
1973-09-21,2.517662286758423,2.536311637030708,2.517662286758423,2.530095186939946,25600.0
1973-09-24,2.480365753173828,2.53009739734774,2.46793284213035,2.5176644863042617,20800.0
1973-09-25,2.474147319793701,2.486580220898192,2.46171441868921,2.4803637703459467,8800.0
1973-09-26,2.505230188369751,2.505230188369751,2.467931475887819,2.474147927968141,8800.0
1973-09-27,2.499014377593994,2.499014377593994,2.4865814702427804,2.499014377593994,24000.0
1973-09-28,2.51144814491272,2.517664600716959,2.5052316891084803,2.5052316891084803,8800.0
1973-10-01,2.536311388015747,2.536311388015747,2.505229140613593,2.511445590094024,13600.0
1973-10-02,2.5487446784973145,2.5487446784973145,2.523878876755877,2.536311777626596,2400.0
1973-10-03,2.530095100402832,2.56117734979353,2.530095100402832,2.5487444500372507,15200.0
1973-10-04,2.4927985668182373,2.5238808432124795,2.4927985668182373,2.5238808432124795,18400.0
1973-10-05,2.4927985668182373,2.499015022097086,2.4927985668182373,2.4927985668182373,20800.0
1973-10-08,2.4865810871124268,2.492797539830208,2.4865810871124268,2.492797539830208,9600.0
1973-10-09,2.51144814491272,2.517664600716959,2.4927987775000013,2.4927987775000013,23200.0
1973-10-10,2.499014377593994,2.5114472849452083,2.499014377593994,2.5114472849452083,12800.0
1973-10-11,2.4927985668182373,2.4927985668182373,2.4865821115393887,2.4927985668182373,20000.0
1973-10-12,2.480365753173828,2.492798664217306,2.480365753173828,2.492798664217306,9600.0
1973-10-15,2.4865810871124268,2.499013992547989,2.480364634394646,2.480364634394646,16000.0
1973-10-16,2.4865810871124268,2.4865810871124268,2.4865810871124268,2.4865810871124268,37600.0
1973-10-17,2.480365753173828,2.492798664217306,2.480365753173828,2.486582208695567,15200.0
1973-10-18,2.4306325912475586,2.474147752727694,2.4306325912475586,2.474147752727694,68000.0
1973-10-19,2.3684680461883545,2.430632561836343,2.3684680461883545,2.430632561836343,35200.0
1973-10-22,2.306304454803467,2.349819633195985,2.306304454803467,2.349819633195985,19200.0
1973-10-23,2.250356674194336,2.2938718585019613,2.250356674194336,2.2938718585019613,27200.0
1973-10-24,2.2627885341644287,2.269004986181364,2.237922726096688,2.2503556301305583,23200.0
1973-10-25,2.2876546382904053,2.2876546382904053,2.2690052798260814,2.2690052798260814,28000.0
1973-10-26,2.2938718795776367,2.312521244452252,2.2938718795776367,2.2938718795776367,23200.0
1973-10-29,2.2876546382904053,2.306303996754729,2.2752217326475224,2.2938710911118467,96000.0
1973-10-30,2.2752223014831543,2.281438755858791,2.2752223014831543,2.281438755858791,19200.0
1973-10-31,2.2814383506774902,2.287654803949091,2.2752218974058893,2.2752218974058893,33600.0
1973-11-01,2.331169843673706,2.3373862965901693,2.2814382203420003,2.2814382203420003,16000.0
1973-11-02,2.337387084960937,2.337387084960937,2.337387084960937,2.337387084960937,23200.0
1973-11-05,2.312521457672119,2.3373872797976256,2.312521457672119,2.3373872797976256,59200.0
1973-11-06,2.2876546382904053,2.300087543933288,2.2876546382904053,2.300087543933288,52000.0
1973-11-07,2.2565717697143555,2.287654025495545,2.2565717697143555,2.287654025495545,32800.0
1973-11-08,2.2565717697143555,2.2690046720268318,2.2565717697143555,2.2565717697143555,57600.0
1973-11-09,2.2565717697143555,2.2627882208705934,2.2565717697143555,2.2565717697143555,25600.0
1973-11-12,2.2565717697143555,2.2627882208705934,2.2565717697143555,2.2565717697143555,41600.0
1973-11-13,2.126026391983032,2.2565718721925165,2.076294780474657,2.2565718721925165,187200.0
1973-11-14,2.06386399269104,2.138461486402764,2.06386399269104,2.126028570784144,71200.0
1973-11-15,2.0141305923461914,2.063862211910295,1.98926478256414,2.063862211910295,95200.0
1973-11-16,2.0141305923461914,2.026563497237217,2.0016976874551653,2.0141305923461914,60000.0
1973-11-19,1.9146668910980225,2.020346557165121,1.8898010873175288,2.014130106219997,104800.0
1973-11-20,1.8027710914611816,1.8960178720540013,1.8027710914611816,1.8960178720540013,99200.0
1973-11-21,1.8649368286132808,1.8711532847086587,1.827638092041016,1.827638092041016,28000.0
1973-11-23,1.8649368286132808,1.889802652994792,1.8649368286132808,1.8649368286132808,16000.0
1973-11-26,1.8773692846298216,1.8773692846298216,1.852503466290354,1.864936375460088,56000.0
1973-11-27,1.8898025751113887,1.9022354867897533,1.8898025751113887,1.8898025751113887,40000.0
1973-11-28,1.95196545124054,1.989264154130486,1.8960173969056195,1.8960173969056195,48000.0
1973-11-29,1.9892650842666624,2.014130897819996,1.958182817324996,1.958182817324996,43200.0
1973-11-30,2.0016984939575195,2.0016984939575195,1.995482039007341,1.995482039007341,17600.0
1973-12-03,1.983048677444458,2.014130945116001,1.9830486774444585,2.001698038047384,60000.0
1973-12-04,2.0016984939575195,2.014131403857877,1.983049129106984,1.983049129106984,66400.0
1973-12-05,1.9706164598464968,1.9892658269743813,1.9644000041372016,1.9892658269743813,48000.0
1973-12-06,1.9457497596740725,1.9706155712993,1.9395333067677651,1.9706155712993,37600.0
1973-12-07,1.933316707611084,1.9395331600471328,1.927100255175036,1.9395331600471328,60800.0
1973-12-10,1.8898025751113887,1.9395342218248468,1.8898025751113887,1.9333177659856648,24800.0
1973-12-11,1.8587205410003664,1.8773699109769584,1.8587205410003664,1.8773699109769584,155200.0
1973-12-12,1.7281750440597534,1.7406079580457947,1.7281750440597534,1.7406079580457947,87200.0
1973-12-13,1.7033076286315918,1.740606335827904,1.690874726232821,1.7281734334291332,101600.0
1973-12-14,1.641142725944519,1.6970907734199003,1.641142725944519,1.6970907734199003,160800.0
1973-12-17,1.659792423248291,1.6722253252950947,1.6535759722248893,1.6535759722248893,9600.0
1973-12-18,1.7468223571777344,1.7592552565170778,1.6722249611416746,1.6722249611416746,44800.0
1973-12-19,1.740607500076294,1.777906232220786,1.7281745893614633,1.7468239554337093,46400.0
1973-12-20,1.7654727697372437,1.7654727697372437,1.7406069560789728,1.7406069560789728,8800.0
1973-12-21,1.740607500076294,1.777906232220786,1.740607500076294,1.7654733215059553,23200.0
1973-12-24,1.7281750440597534,1.7468244150388157,1.7219585870667329,1.7406079580457947,13600.0
1973-12-26,1.840069055557251,1.840069055557251,1.740605863364967,1.740605863364967,24800.0
1973-12-27,1.8152037858963013,1.840069591182552,1.8152037858963013,1.840069591182552,48000.0
1973-12-28,1.7530391216278076,1.8152036294869496,1.7530391216278076,1.8152036294869496,32800.0
1973-12-31,1.7530391216278076,1.7530391216278076,1.7219568676982366,1.7530391216278076,15200.0
1974-01-02,1.7530391216278076,1.765472023199636,1.7530391216278076,1.7530391216278076,1600.0
1974-01-03,1.8711535930633545,1.8711535930633545,1.7592573649067418,1.7592573649067418,224000.0
1974-01-04,1.90223491191864,1.90223491191864,1.8835855500370848,1.8835855500370848,28000.0
1974-01-07,1.8898025751113887,1.9146683984681176,1.8898025751113887,1.9022354867897533,51200.0
1974-01-08,1.8960187435150144,1.914668108205326,1.889802288618244,1.889802288618244,59200.0
1974-01-09,1.808988094329834,1.883585541518693,1.808988094329834,1.883585541518693,204000.0
1974-01-10,1.7219579219818115,1.7903389224937245,1.7219579219818115,1.7903389224937245,179200.0
1974-01-11,1.7343902587890625,1.7343902587890625,1.7033079960867494,1.7219573537081374,82400.0
1974-01-14,1.8027710914611816,1.8027710914611816,1.7530394751450111,1.7530394751450111,36800.0
1974-01-15,1.7903385162353516,1.8152043289608424,1.7903385162353516,1.802771422598097,12000.0
1974-01-16,1.90223491191864,1.9519665436027875,1.808988102510864,1.808988102510864,68000.0
1974-01-17,1.90223491191864,1.9208842738001957,1.90223491191864,1.90223491191864,36800.0
1974-01-18,1.8649368286132808,1.9208849334716795,1.8649368286132808,1.9022355651855467,30400.0
1974-01-21,1.8027710914611816,1.852502707777352,1.8027710914611816,1.852502707777352,72000.0
1974-01-22,1.8649368286132808,1.8649368286132808,1.8089887237548827,1.8089887237548827,22400.0
1974-01-23,1.852502942085266,1.8649358477368447,1.840070036433687,1.8649358477368447,35200.0
1974-01-24,1.9146668910980225,1.9146668910980225,1.8649352835370347,1.8649352835370347,18400.0
1974-01-25,1.939532995223999,1.939532995223999,1.902234283777384,1.914667187592922,25600.0
1974-01-28,1.927100419998169,1.9271004199981687,1.9271004199981687,1.9271004199981687,2400.0
1974-01-29,1.90223491191864,1.914667819839677,1.90223491191864,1.914667819839677,8000.0
1974-01-30,1.8898025751113887,1.8960190309505716,1.883586119272207,1.8960190309505716,14400.0
1974-01-31,1.95196545124054,1.95196545124054,1.9084502978689355,1.9084502978689355,32000.0
1974-02-01,1.9146668910980225,1.939532694878516,1.9146668910980225,1.939532694878516,12800.0
1974-02-04,1.8587205410003664,1.9022357376124148,1.8587205410003664,1.9022357376124148,32000.0
1974-02-05,1.840069055557251,1.858718404093304,1.840069055557251,1.858718404093304,39200.0
1974-02-06,1.8152037858963013,1.8462860425041143,1.8152037858963013,1.840069591182552,14400.0
1974-02-07,1.8027710914611816,1.8214204475797453,1.8027710914611816,1.815203995540224,10400.0
1974-02-08,1.7281750440597534,1.7903396139899603,1.653577560143505,1.7903396139899603,103200.0
1974-02-11,1.7468223571777344,1.753038806847406,1.7157401088293762,1.7281730081687194,40000.0
1974-02-12,1.684658169746399,1.7406062270442495,1.6784417189355263,1.7406062270442495,45600.0
1974-02-13,1.684658169746399,1.7281733254225051,1.6784417189355263,1.684658169746399,14400.0
1974-02-14,1.6722257137298584,1.6722257137298584,1.6660092612624613,1.6722257137298584,24800.0
1974-02-15,1.7095245122909546,1.7530396816947242,1.672225795659152,1.672225795659152,25600.0
1974-02-19,1.6908752918243408,1.7343904647757025,1.6908752918243408,1.7095246516606386,27200.0
1974-02-20,1.7033076286315918,1.7033076286315918,1.6535760190365087,1.690874726232821,87200.0
1974-02-21,1.7033076286315918,1.7219569822297478,1.7033076286315918,1.7033076286315918,19200.0
1974-02-22,1.7281750440597534,1.7281750440597534,1.6970927590946498,1.7033092160876706,23200.0
1974-02-25,1.7903385162353516,1.7903385162353516,1.7406068907843697,1.7406068907843697,34400.0
1974-02-26,1.840069055557251,1.840069055557251,1.790337459461109,1.790337459461109,10400.0
1974-02-27,1.852502942085266,1.8649358477368447,1.852502942085266,1.852502942085266,21600.0
1974-02-28,1.8276371955871584,1.8525030077720173,1.8214207425409437,1.8525030077720173,18400.0
1974-03-01,1.821421504020691,1.821421504020691,1.815205048375569,1.821421504020691,8800.0
1974-03-04,1.8027710914611816,1.8027710914611816,1.790338187382139,1.8027710914611816,40800.0
1974-03-05,1.821421504020691,1.8276379596658128,1.815205048375569,1.815205048375569,27200.0
1974-03-06,1.8711535930633545,1.8711535930633545,1.833854850344484,1.833854850344484,12000.0
1974-03-07,1.8898025751113887,1.8960190309505716,1.8898025751113887,1.8898025751113887,13600.0
1974-03-08,1.9084510803222656,1.9084510803222656,1.8898017212311684,1.8898017212311684,24000.0
1974-03-11,1.927100419998169,1.951966231869113,1.920883967030433,1.920883967030433,44800.0
1974-03-12,1.95196545124054,1.95196545124054,1.9270996493139083,1.9270996493139083,35200.0
1974-03-13,2.06386399269104,2.082513366118971,1.9644006677420744,1.9644006677420744,74400.0
1974-03-14,2.1135928630828857,2.138458661472096,2.0887270646936758,2.0887270646936758,31200.0
1974-03-15,2.0949440002441406,2.101160451283441,2.0887275492048407,2.101160451283441,20000.0
1974-03-18,2.0949440002441406,2.113593353362041,2.0762946471262405,2.0949440002441406,36800.0
1974-03-19,2.070078134536743,2.088727487100137,2.070078134536743,2.088727487100137,4000.0
1974-03-20,2.057645797729492,2.0638622502906085,2.057645797729492,2.0638622502906085,19200.0
1974-03-21,2.06386399269104,2.06386399269104,2.06386399269104,2.06386399269104,13600.0
1974-03-22,2.070078134536743,2.070078134536743,2.0638616836822785,2.0638616836822785,7200.0
1974-03-25,2.076294422149658,2.076294422149658,2.0452121703210704,2.070077971783941,18400.0
1974-03-26,2.026564121246338,2.0638628474042457,2.026564121246338,2.0638628474042457,32800.0
1974-03-27,2.0016984939575195,2.0203478588080555,1.976832674156805,2.0203478588080555,28800.0
1974-03-28,1.939532995223999,1.9892646104861529,1.939532995223999,1.9892646104861529,28000.0
1974-03-29,1.920884370803833,1.9271008250782788,1.9146679165293867,1.9271008250782788,9600.0
1974-04-01,1.920884370803833,1.9643995507249552,1.9208843708038328,1.9208843708038328,16000.0
1974-04-02,1.9084510803222656,1.9271004394133624,1.9084510803222656,1.920883986382997,8000.0
1974-04-03,1.9892650842666624,1.9892650842666624,1.9271005503833292,1.9271005503833292,48800.0
1974-04-04,1.9892650842666624,2.001697991043329,1.976832177489996,1.9892650842666624,16800.0
1974-04-05,1.9706164598464968,1.9892658269743813,1.9644000041372016,1.9892658269743813,8800.0
1974-04-08,1.9892650842666624,1.9892650842666624,1.976832177489996,1.976832177489996,11200.0
1974-04-09,1.9706164598464968,2.0016987383929714,1.9644000041372016,1.9892658269743813,12800.0
1974-04-10,1.9706164598464968,1.9706164598464968,1.9581835484279069,1.9706164598464968,32800.0
1974-04-11,1.964398741722107,1.9643987417221072,1.9643987417221072,1.9643987417221072,124000.0
1974-04-15,1.9768316745758057,1.9768316745758057,1.9581823191552792,1.9643987709621211,5600.0
1974-04-16,1.9892650842666624,2.001697991043329,1.964399270713329,1.976832177489996,20000.0
1974-04-17,2.0514285564422607,2.0514285564422607,2.001696955073964,2.001696955073964,19200.0
1974-04-18,2.026564121246338,2.0389970299656404,2.026564121246338,2.0389970299656404,8800.0
1974-04-19,2.007915496826172,2.0327813234122547,2.007915496826172,2.026564866765734,5600.0
1974-04-22,1.9954816102981567,1.9954816102981567,1.9954816102981567,1.9954816102981567,4000.0
1974-04-23,1.9954816102981567,2.0016980639127926,1.9954816102981567,1.9954816102981567,11200.0
1974-04-24,1.983048677444458,1.9892651309787668,1.9768322239101492,1.9892651309787668,48000.0
1974-04-25,1.95196545124054,1.9706148026855128,1.95196545124054,1.9706148026855128,40800.0
1974-04-26,1.939532995223999,1.939532995223999,1.939532995223999,1.939532995223999,13600.0
1974-04-29,1.9581828117370603,1.9581828117370603,1.902234731401716,1.9395334516252791,48000.0
1974-04-30,1.9892650842666624,1.9892650842666624,1.9706157241016624,1.9706157241016624,6400.0
