Date,Close_CMI,High_CMI,Low_CMI,Open_CMI,Volume_CMI
1973-07-13,1.6912637948989868,1.703090814443735,1.685350285126613,1.6971773046713607,46400.0
1973-07-16,1.7444865703582764,1.7444865703582764,1.697178459975679,1.697178459975679,185600.0
1973-07-17,1.7977080345153809,1.7977080345153809,1.7503999283439236,1.7503999283439236,34400.0
1973-07-18,1.7977080345153809,1.7977080345153809,1.7858810079725165,1.7977080345153809,56000.0
1973-07-19,1.821363091468811,1.821363091468811,1.7977090253458394,1.7977090253458394,11200.0
1973-07-20,1.833188891410828,1.845015916516704,1.8154483537520127,1.8213618663049516,119200.0
1973-07-23,1.8154480457305908,1.845015603478646,1.7917939995321466,1.833188580379424,30400.0
1973-07-24,1.821363091468811,1.821363091468811,1.7977090253458394,1.815449574938068,39200.0
1973-07-25,1.7977080345153809,1.8272756008725417,1.7977080345153809,1.8213620876011096,9600.0
1973-07-26,1.7799676656723022,1.8036217210300736,1.7740541518328594,1.797708207190631,37600.0
1973-07-27,1.7858808040618896,1.7977078292543525,1.7799672914656584,1.7799672914656584,10400.0
1973-07-30,1.756312608718872,1.8095342029224744,1.7503990982518052,1.7858801610542068,35200.0
1973-07-31,1.7858808040618896,1.7858808040618896,1.7503997284845012,1.7563132410807325,16800.0
1973-08-01,1.7503986358642578,1.774052671484045,1.7503986358642578,1.774052671484045,64800.0
1973-08-02,1.774053692817688,1.774053692817688,1.7681401805082957,1.7681401805082957,6400.0
1973-08-03,1.7622263431549072,1.7740533655921884,1.7385722982803449,1.7740533655921884,18400.0
1973-08-06,1.7326587438583374,1.779966832427848,1.7326587438583372,1.7622262992142816,12000.0
1973-08-07,1.7385728359222412,1.7444863489695956,1.7208322967801777,1.7326593228748866,6400.0
1973-08-08,1.7385728359222412,1.7622268881116594,1.7385728359222412,1.7385728359222412,91200.0
1973-08-09,1.7503986358642578,1.7503986358642578,1.7267446002444704,1.7385716180543642,11200.0
1973-08-10,1.7385728359222412,1.7503998620169503,1.7385728359222412,1.7503998620169503,6400.0
1973-08-13,1.7208328247070312,1.7385733692916396,1.7090057949839588,1.7385733692916396,37600.0
1973-08-14,1.7503986358642578,1.7503986358642578,1.7385716180543642,1.7385716180543642,25600.0
1973-08-15,1.7503986358642578,1.7503986358642578,1.7503986358642578,1.7503986358642578,11200.0
1973-08-16,1.7385728359222412,1.7503998620169503,1.7385728359222412,1.7503998620169503,9600.0
1973-08-17,1.7385728359222412,1.7385728359222412,1.7385728359222412,1.7385728359222412,0.0
1973-08-20,1.7267459630966189,1.7444865038133648,1.7149189359521213,1.738572990241116,13600.0
1973-08-21,1.7149181365966797,1.7208316474125305,1.7090046257808291,1.7208316474125305,4000.0
1973-08-22,1.7030905485153198,1.7030905485153198,1.7030905485153198,1.7030905485153198,1600.0
1973-08-23,1.7030905485153198,1.7030905485153198,1.7030905485153198,1.7030905485153198,8000.0
1973-08-24,1.756312608718872,1.774053140120073,1.7149180354494038,1.7149180354494038,54400.0
1973-08-27,1.791794776916504,1.791794776916504,1.756313692225088,1.756313692225088,5600.0
1973-08-28,1.8568439483642576,1.8568439483642576,1.7858817592547958,1.7917952750139177,24000.0
1973-08-29,1.9632858037948608,1.992853361080928,1.8627561090222324,1.8627561090222324,102400.0
1973-08-30,1.9632858037948608,2.010593895452568,1.9632858037948608,1.9632858037948608,15200.0
1973-08-31,1.939631700515747,1.963285745643988,1.904150632823386,1.963285745643988,28000.0
1973-09-04,2.0283353328704834,2.046075875140488,1.9278055933404596,1.9396326215204625,32000.0
1973-09-05,2.099296808242798,2.111123832514588,2.0342481747479506,2.0342481747479506,262400.0
1973-09-06,2.1288633346557617,2.1288633346557617,2.05790122350057,2.0992957883410983,50400.0
1973-09-07,2.105210542678833,2.128864593720168,2.0933835171581654,2.128864593720168,13600.0
1973-09-10,2.1288633346557617,2.1288633346557617,2.111122806866964,2.111122806866964,16000.0
1973-09-11,2.1761715412139893,2.1761715412139893,2.1288634642310766,2.1288634642310766,55200.0
1973-09-12,2.1643457412719727,2.1643457412719727,2.1584322283176776,2.1643457412719727,4000.0
1973-09-13,2.1584322452545166,2.1643457582552137,2.146605219253122,2.1643457582552137,11200.0
1973-09-14,2.1584322452545166,2.1643457582552137,2.111124141248938,2.1584322452545166,29600.0
1973-09-17,2.253048658370972,2.2707891989880657,2.170259468824532,2.170259468824532,76000.0
1973-09-18,2.276702880859375,2.288529908811891,2.2471353109780843,2.2530488249543423,9600.0
1973-09-19,2.3240108489990234,2.3240108489990234,2.276702740113547,2.276702740113547,60800.0
1973-09-20,2.353577852249145,2.353577852249145,2.318096779099661,2.3240102912912417,23200.0
1973-09-21,2.31809663772583,2.365404732373296,2.31809663772583,2.3535777087114296,410400.0
1973-09-24,2.235307216644287,2.3358369062817284,2.235307216644287,2.318096372816297,21600.0
1973-09-25,2.2707881927490234,2.2707881927490234,2.23530712723732,2.23530712723732,60000.0
1973-09-26,2.2707881927490234,2.282615214586258,2.2293936163187027,2.2707881927490234,51200.0
1973-09-27,2.223480463027954,2.25304802237673,2.1998264155489333,2.25304802237673,16000.0
1973-09-28,2.235307216644287,2.235307216644287,2.2116531720237127,2.223480194334,40000.0
1973-10-01,2.187999725341797,2.2412213402825434,2.187999725341797,2.235307827511349,12000.0
1973-10-02,2.223480463027954,2.24122099863722,2.1939129036791782,2.1939129036791782,25600.0
1973-10-03,2.235307216644287,2.2471342389545743,2.205739660868569,2.223480194334,63200.0
1973-10-04,2.300356864929199,2.300356864929199,2.2234811856385064,2.23530821322169,84000.0
1973-10-05,2.288529634475708,2.3121836875452244,2.282616121208329,2.300356661010466,34400.0
1973-10-08,2.2707881927490234,2.2707881927490234,2.2471341490745544,2.2707881927490234,7200.0
1973-10-09,2.300356864929199,2.3121838925123828,2.288529837346016,2.288529837346016,17600.0
1973-10-10,2.288529634475708,2.306270174277845,2.2589620681388127,2.300356661010466,14400.0
1973-10-11,2.306269884109497,2.306269884109497,2.2826158340160663,2.288529346539424,38400.0
1973-10-12,2.2707881927490234,2.3003557473421097,2.2707881927490234,2.3003557473421097,73600.0
1973-10-15,2.2057392597198486,2.270787870596305,2.2057392597198486,2.270787870596305,19200.0
1973-10-16,2.1584322452545166,2.187999810258003,2.12886468025103,2.187999810258003,37600.0
1973-10-17,2.0815563201904297,2.152518467469649,2.0815563201904297,2.152518467469649,60000.0
1973-10-18,2.0224220752716064,2.034249104951557,1.9869409862317533,2.034249104951557,68800.0
1973-10-19,2.046074151992798,2.0756416975418266,2.034247133773186,2.034247133773186,68800.0
1973-10-22,2.010594129562378,2.028334665999693,1.9928535931250628,2.028334665999693,59200.0
1973-10-23,2.034248352050781,2.034248352050781,1.9869402508402976,2.0105943014455394,51200.0
1973-10-24,1.975112795829773,2.010593864018332,1.9396317276412145,2.010593864018332,84000.0
1973-10-25,1.957371473312378,1.969198491278012,1.9396309463639276,1.969198491278012,35200.0
1973-10-26,1.939631700515747,1.939631700515747,1.9159776553875063,1.939631700515747,93600.0
1973-10-29,1.9514589309692385,1.9751129786173505,1.9514589309692385,1.9514589309692385,8800.0
1973-10-30,1.939631700515747,1.957372234361928,1.939631700515747,1.951458723079868,20000.0
1973-10-31,1.933719515800476,1.9455465464781547,1.9159789697839575,1.9396330311393155,23200.0
1973-11-01,1.939631700515747,1.9455452117978076,1.9159776553875063,1.933718189233687,9600.0
1973-11-02,1.9159783124923704,1.9455458790431788,1.9159783124923704,1.939632365733017,16800.0
1973-11-05,1.9218902587890625,1.9218902587890625,1.915976750300481,1.915976750300481,4800.0
1973-11-06,1.8982353210449217,1.9337163550831449,1.8982353210449217,1.9218893437370703,38400.0
1973-11-07,1.8568439483642576,1.9100655901963544,1.8568439483642576,1.8982385586781108,22400.0
1973-11-08,1.8686696290969849,1.8686696290969849,1.821361537221112,1.8568426061280168,436000.0
1973-11-09,1.821363091468811,1.8686712237147545,1.821363091468811,1.8686712237147545,28000.0
1973-11-12,1.7622263431549072,1.797707410466751,1.7090047421871415,1.797707410466751,32000.0
1973-11-13,1.6971784830093384,1.75040010791207,1.6853514552531756,1.75040010791207,40000.0
1973-11-14,1.6025617122650146,1.6912643900656612,1.6025617122650146,1.6912643900656612,40000.0
1973-11-15,1.6439566612243652,1.6439566612243652,1.620302608544878,1.620302608544878,113600.0
1973-11-16,1.7503986358642578,1.7977067071038322,1.6557824933851086,1.6557824933851086,34400.0
1973-11-19,1.7326587438583374,1.7740533213566594,1.7326587438583372,1.750399277071904,86400.0
1973-11-20,1.596648097038269,1.709004814977999,1.5670805396857084,1.709004814977999,32800.0
1973-11-21,1.6380430459976196,1.6380430459976196,1.5848214307847006,1.5966484563875716,9600.0
1973-11-23,1.620302677154541,1.6616972710964455,1.620302677154541,1.6380432174153572,24800.0
1973-11-26,1.6143878698349,1.667609447961325,1.6143878698349,1.6203013785156135,33600.0
1973-11-27,1.5611673593521118,1.620302486600298,1.5315997957280187,1.6143889738754793,24800.0
1973-11-28,1.5729938745498655,1.5848208961630226,1.5611668529367089,1.5611668529367089,12800.0
1973-11-29,1.620302677154541,1.620302677154541,1.584821596632909,1.584821596632909,8800.0
1973-11-30,1.6084760427474976,1.6143895576105398,1.572994953569244,1.6143895576105398,16000.0
1973-12-03,1.596648097038269,1.6084751199792933,1.5611670282151964,1.6084751199792933,23200.0
1973-12-04,1.620302677154541,1.643956730835629,1.614389163734269,1.614389163734269,73600.0
1973-12-05,1.6557828187942505,1.6557828187942505,1.6262152684586388,1.6262152684586388,124800.0
1973-12-06,1.6557828187942505,1.6616963288613726,1.6380422885928834,1.6557828187942505,9600.0
1973-12-07,1.7149181365966797,1.7149181365966797,1.6676100500698747,1.6676100500698747,24800.0
1973-12-10,1.6557828187942505,1.6794368590627398,1.6557828187942505,1.6794368590627398,25600.0
1973-12-11,1.596648097038269,1.6557832117433902,1.596648097038269,1.6557832117433902,32000.0
1973-12-12,1.596648097038269,1.596648097038269,1.5611670282151964,1.596648097038269,36800.0
1973-12-13,1.5789076089859009,1.6084751672066104,1.5789076089859009,1.5966481439183269,4800.0
1973-12-14,1.590734362602234,1.590734362602234,1.55525329875237,1.578907341318946,12000.0
1973-12-17,1.496118664741516,1.5611673023389734,1.496118664741516,1.5611673023389734,35200.0
1973-12-18,1.5079452991485596,1.5079452991485596,1.4724642332862403,1.4961182771944532,25600.0
1973-12-19,1.5670816898345947,1.5966492688880776,1.4842924684848426,1.5079465317276288,147200.0
1973-12-20,1.5848219394683838,1.5848219394683836,1.5611678806703482,1.567081395369857,3200.0
1973-12-21,1.6025617122650146,1.620302247825144,1.5848211767048854,1.5848211767048854,95200.0
1973-12-24,1.5611673593521118,1.602561948425842,1.5611673593521118,1.602561948425842,13600.0
1973-12-26,1.5493396520614624,1.5729936925509505,1.5375126318167185,1.5611666723062063,15200.0
1973-12-27,1.537513017654419,1.5611670640798714,1.537513017654419,1.5493400408671452,199200.0
1973-12-28,1.4783779382705688,1.5079454970359802,1.4783779382705688,1.5079454970359802,153600.0
1973-12-31,1.484291911125183,1.5020324518956036,1.484291911125183,1.484291911125183,9600.0
1974-01-02,1.496118664741516,1.5138592022680954,1.4842916397237966,1.4842916397237966,130400.0
1974-01-03,1.5611673593521118,1.5729943848017491,1.5197727702783816,1.5197727702783816,92000.0
1974-01-04,1.6439566612243652,1.6735242270737245,1.5848215295256471,1.5848215295256471,164000.0
1974-01-07,1.6794363260269165,1.6794363260269165,1.6262147523147958,1.6439552768855026,15200.0
1974-01-08,1.6794363260269165,1.6912633424073875,1.6557822932659738,1.6794363260269165,15200.0
1974-01-09,1.6557828187942505,1.6557828187942505,1.6557828187942505,1.6557828187942505,800.0
1974-01-10,1.6557828187942505,1.6794368590627398,1.6557828187942505,1.6557828187942505,6400.0
1974-01-11,1.632129788398743,1.6557838433030725,1.632129788398743,1.6557838433030725,4000.0
1974-01-14,1.5611673593521118,1.5966484357010235,1.5611673593521118,1.5966484357010235,23200.0
1974-01-15,1.5729938745498655,1.5729938745498655,1.5611668529367089,1.5611668529367089,16000.0
1974-01-16,1.5670816898345947,1.5789087214559878,1.5670816898345947,1.5729952056452914,9600.0
1974-01-17,1.5848219394683838,1.5848219394683836,1.5789084247688747,1.5789084247688747,6400.0
1974-01-18,1.5493396520614624,1.5729936925509505,1.5493396520614624,1.5729936925509505,3200.0
1974-01-21,1.5493396520614624,1.5670801824285785,1.5434261419390904,1.5493396520614624,7200.0
1974-01-22,1.5434268712997437,1.5611674100503157,1.5434268712997437,1.549340384216601,13600.0
1974-01-23,1.5611673593521118,1.5729943848017491,1.5611673593521118,1.5611673593521118,21600.0
1974-01-24,1.5434268712997437,1.5611674100503157,1.5434268712997437,1.5611674100503157,12800.0
1974-01-25,1.5493396520614624,1.5493396520614624,1.5375126318167185,1.5434261419390904,20800.0
1974-01-28,1.590734362602234,1.590734362602234,1.561166809394014,1.561166809394014,4800.0
1974-01-29,1.620302677154541,1.620302677154541,1.5907351100531808,1.5907351100531808,9600.0
1974-01-30,1.6794363260269165,1.6794363260269165,1.6439552768855026,1.6439552768855026,12800.0
1974-01-31,1.6735236644744873,1.6735236644744873,1.6498696197469327,1.6735236644744873,16000.0
1974-02-01,1.6676111221313477,1.6794381513663217,1.6557840928963736,1.6735246367488348,6400.0
1974-02-04,1.632129788398743,1.64987032957699,1.632129788398743,1.64987032957699,1600.0
1974-02-05,1.5729938745498655,1.6380424934222286,1.5729938745498655,1.63212898261565,7200.0
1974-02-06,1.5611673593521118,1.5729943848017491,1.5611673593521118,1.5729943848017491,2400.0
1974-02-07,1.6439566612243652,1.6439566612243652,1.5434269373365443,1.56116747684616,51200.0
1974-02-08,1.632129788398743,1.632129788398743,1.602562219768331,1.632129788398743,18400.0
1974-02-11,1.5611673593521118,1.6143889738754793,1.5611673593521118,1.6143889738754793,10400.0
1974-02-12,1.6084760427474976,1.6084760427474976,1.572994953569244,1.572994953569244,7200.0
1974-02-13,1.5848219394683838,1.6025624835669103,1.5848219394683836,1.6025624835669103,11200.0
1974-02-14,1.5611673593521118,1.5848214102513862,1.5611673593521118,1.5848214102513862,9600.0
1974-02-15,1.5611673593521118,1.5611673593521118,1.5611673593521118,1.5611673593521118,1600.0
1974-02-19,1.5611673593521118,1.5729943848017491,1.5611673593521118,1.5611673593521118,3200.0
1974-02-20,1.5848219394683838,1.5848219394683836,1.5848219394683836,1.5848219394683836,2400.0
1974-02-21,1.6084760427474976,1.6084760427474976,1.5848219832953283,1.5848219832953283,12800.0
1974-02-22,1.6498703956604004,1.6498703956604004,1.6084757979198168,1.6084757979198168,9600.0
1974-02-25,1.6084760427474976,1.6321301021996666,1.6084760427474976,1.6321301021996666,8000.0
1974-02-26,1.632129788398743,1.632129788398743,1.608475733494413,1.608475733494413,4000.0
1974-02-27,1.6262152194976809,1.6321287293867632,1.6143881997195155,1.6321287293867632,8800.0
1974-02-28,1.6084760427474976,1.6262165873366243,1.6084760427474976,1.6262165873366243,7200.0
1974-03-01,1.620302677154541,1.620302677154541,1.608475650313997,1.608475650313997,2400.0
1974-03-04,1.620302677154541,1.6262161905748131,1.6025621368937248,1.620302677154541,16000.0
1974-03-05,1.632129788398743,1.632129788398743,1.6143892472204957,1.620302760946578,5600.0
1974-03-06,1.632129788398743,1.638043302124825,1.632129788398743,1.632129788398743,14400.0
1974-03-07,1.6380430459976196,1.6380430459976196,1.6380430459976196,1.6380430459976196,800.0
1974-03-08,1.6557828187942505,1.6557828187942505,1.6380422885928834,1.6380422885928834,11200.0
1974-03-11,1.6794363260269165,1.6794363260269165,1.6557822932659738,1.6557822932659738,17600.0
1974-03-12,1.7149181365966797,1.726745158228381,1.7030911149649786,1.7030911149649786,25600.0
1974-03-13,1.7503986358642578,1.7503986358642578,1.7208310913395235,1.7208310913395235,20000.0
1974-03-14,1.7444865703582764,1.785881166943049,1.7444865703582764,1.750400084156101,18400.0
1974-03-15,1.7149181365966797,1.7326586690442316,1.7149181365966797,1.7326586690442316,11200.0
1974-03-18,1.7326587438583374,1.7326587438583372,1.7208317217159597,1.7208317217159597,8000.0
1974-03-19,1.6557828187942505,1.7090044093983512,1.6557828187942505,1.7090044093983512,21600.0
1974-03-20,1.6439566612243652,1.655783687564109,1.6380431480544937,1.655783687564109,16800.0
1974-03-21,1.6084760427474976,1.6321301021996666,1.6084760427474976,1.6321301021996666,16000.0
1974-03-22,1.596648097038269,1.6143886314498053,1.596648097038269,1.6084751199792933,14400.0
1974-03-25,1.590734362602234,1.590734362602234,1.58482085196059,1.590734362602234,16000.0
1974-03-26,1.5848219394683838,1.5848219394683836,1.5789084247688747,1.5848219394683836,4000.0
1974-03-27,1.5729938745498655,1.5729938745498655,1.5729938745498655,1.5729938745498655,3200.0
1974-03-28,1.5789076089859009,1.5789076089859009,1.5729940973417589,1.5729940973417589,8800.0
1974-03-29,1.5848219394683838,1.5848219394683836,1.5316003071728037,1.5789084247688747,34400.0
1974-04-01,1.596648097038269,1.596648097038269,1.5611670282151964,1.5848210740972448,11200.0
1974-04-02,1.6084760427474976,1.6084760427474976,1.6084760427474976,1.6084760427474976,800.0
1974-04-03,1.5789076089859009,1.5966481439183269,1.5789076089859009,1.5966481439183269,10400.0
1974-04-04,1.596648097038269,1.596648097038269,1.5789075626267326,1.5789075626267326,31200.0
1974-04-05,1.6025617122650146,1.6025617122650146,1.5907346885582618,1.5966482004116382,3200.0
1974-04-08,1.590734362602234,1.590734362602234,1.590734362602234,1.590734362602234,5600.0
1974-04-09,1.590734362602234,1.596647873243878,1.590734362602234,1.590734362602234,8800.0
1974-04-10,1.590734362602234,1.590734362602234,1.590734362602234,1.590734362602234,0.0
1974-04-11,1.5670816898345947,1.5966492688880776,1.5670816898345947,1.5907357530773811,7200.0
1974-04-15,1.5611673593521118,1.5848214102513862,1.5611673593521118,1.5670808720769305,9600.0
1974-04-16,1.555253028869629,1.5611665384851028,1.5434260096386812,1.5611665384851028,23200.0
1974-04-17,1.5729938745498655,1.5729938745498655,1.5611668529367089,1.5611668529367089,8800.0
1974-04-18,1.5848219394683838,1.5907354541678926,1.572994910069366,1.572994910069366,8800.0
1974-04-19,1.5493396520614624,1.5907342229180663,1.5493396520614624,1.5848207127956944,11200.0
1974-04-22,1.5493396520614624,1.5493396520614624,1.5315991216943463,1.5493396520614624,13600.0
1974-04-23,1.5316005945205688,1.549341141947448,1.5316005945205688,1.549341141947448,8000.0
1974-04-24,1.5197718143463137,1.525685323351552,1.507944796335836,1.525685323351552,153600.0
