Date,Close_HPQ,High_HPQ,Low_HPQ,Open_HPQ,Volume_HPQ
1962-02-27,0.038320105522871,0.0384632565958865,0.0380341276665192,0.0380341276665192,676454.0
1962-02-28,0.0380341038107872,0.0384632324709966,0.0380341038107872,0.0383200814877682,450970.0
1962-03-01,0.038320105522871,0.038320105522871,0.0380341276665192,0.0380341276665192,225485.0
1962-03-02,0.0381772480905056,0.0383200747591793,0.0380340971324129,0.0383200747591793,845568.0
1962-03-05,0.0377481281757354,0.0383200835606365,0.0376052990721125,0.038177256859158,1155610.0
1962-03-06,0.0377481281757354,0.0377481281757354,0.0376052990721125,0.0377481281757354,648269.0
1962-03-07,0.0376052968204021,0.0377481259154728,0.037176170564819,0.0377481259154728,1014682.0
1962-03-08,0.0384632460772991,0.0384632460772991,0.0378912881188637,0.0378912881188637,479155.0
1962-03-09,0.0391780249774456,0.0391780249774456,0.0386060694707977,0.0386060694707977,648269.0
1962-03-12,0.0390348732471466,0.0397499797182451,0.0390348732471466,0.0391780218550362,366413.0
1962-03-13,0.0390348732471466,0.039464001987713,0.0390348732471466,0.0390348732471466,450970.0
1962-03-14,0.038320105522871,0.0391780390919263,0.038320105522871,0.0390348904210566,535526.0
1962-03-15,0.0381772480905056,0.0388920300127122,0.0380340971324129,0.0383200747591793,930125.0
1962-03-16,0.0388920530676841,0.0388920530676841,0.0383200974750995,0.0383200974750995,648269.0
1962-03-19,0.0391780249774456,0.0391780249774456,0.0388920472241216,0.0388920472241216,479155.0
1962-03-20,0.0388920530676841,0.03903488222317,0.0388920530676841,0.03903488222317,338227.0
1962-03-21,0.0388920530676841,0.0388920530676841,0.0387489044268776,0.0388920530676841,1296538.0
1962-03-22,0.0390348732471466,0.0390348732471466,0.0390348732471466,0.0390348732471466,732826.0
1962-03-23,0.0397499799728393,0.0404647621589793,0.0390348734971606,0.0390348734971606,2593075.0
1962-03-26,0.0390348732471466,0.0397499797182451,0.0390348732471466,0.0397499797182451,450970.0
1962-03-27,0.0386060737073421,0.0388920514920486,0.0378912889882297,0.0388920514920486,761011.0
1962-03-28,0.0390348732471466,0.0391780218550362,0.038606066393972,0.038606066393972,648269.0
1962-03-29,0.0390348732471466,0.039464001987713,0.0390348732471466,0.0390348732471466,563712.0
1962-03-30,0.0386060737073421,0.0391780292767551,0.0378912889882297,0.039034880641748,1042867.0
1962-04-02,0.0386060737073421,0.0386060737073421,0.0383200959226356,0.0386060737073421,817382.0
1962-04-03,0.0371761657297611,0.0386060539204273,0.0370333366532664,0.0386060539204273,1127424.0
1962-04-04,0.0354603044688701,0.0368901929405942,0.0354603044688701,0.0368901929405942,789197.0
1962-04-05,0.0358894318342208,0.0360322585313887,0.0350314963806184,0.03546030316375,901939.0
1962-04-06,0.0354603044688701,0.0366042152462494,0.0351743267745253,0.0358894331551351,2987674.0
1962-04-09,0.0350314974784851,0.0353174751712668,0.0347455197857033,0.0353174751712668,1155610.0
1962-04-10,0.0360322557389736,0.0363182334006304,0.03546030041566,0.03546030041566,1719322.0
1962-04-11,0.0358894318342208,0.0364613872018596,0.0357462808475693,0.0360322585313887,986496.0
1962-04-12,0.0357462838292121,0.0360322615368853,0.0357462838292121,0.0358894348278041,422784.0
1962-04-13,0.0351743288338184,0.0351743288338184,0.0343163932984114,0.0351743288338184,2254848.0
1962-04-16,0.03403040766716,0.0351743206474226,0.0338875809896147,0.0351743206474226,1634765.0
1962-04-17,0.03403040766716,0.0341735586341444,0.0337444300226303,0.03403040766716,620083.0
1962-04-18,0.0337444618344306,0.034173590850496,0.0337444618344306,0.0340304397485593,1522022.0
1962-04-19,0.0327436700463295,0.0331724767972244,0.0324576923840092,0.0331724767972244,1437466.0
1962-04-23,0.03403040766716,0.0341735586341444,0.0328864970890414,0.0328864970890414,845568.0
1962-04-24,0.0341735668480396,0.0346023712731812,0.0338875891347729,0.0340304158466477,620083.0
1962-04-25,0.0337444618344306,0.0344595687646246,0.0333156547059638,0.034173590850496,789197.0
1962-04-26,0.0328864939510822,0.0333156201195059,0.0328864939510822,0.0333156201195059,873754.0
1962-04-27,0.0311709698289632,0.0320289056910002,0.0311709698289632,0.0320289056910002,1662950.0
1962-04-30,0.0304558388888835,0.0323145334963012,0.0304558388888835,0.0311709450143289,1099238.0
1962-05-01,0.0313137955963611,0.0314569442334741,0.0301698820385613,0.030455859827475,986496.0
1962-05-02,0.0311709698289632,0.0315997768162354,0.0310278187741623,0.0313137989962716,873754.0
1962-05-03,0.0318857356905937,0.0318857356905937,0.0305989960079744,0.0311709513080624,873754.0
1962-05-04,0.0313137955963611,0.0318857511741884,0.0311709664445605,0.0318857511741884,1071053.0
1962-05-07,0.0304558388888835,0.0313137740679336,0.0301698612965814,0.0313137740679336,450970.0
1962-05-08,0.0304558388888835,0.0305989898297245,0.0303130122374224,0.0304558388888835,535526.0
1962-05-09,0.0298838894814252,0.0304558447765998,0.0298838894814252,0.0304558447765998,873754.0
1962-05-10,0.0281680282205343,0.0298838969362414,0.0277392237869054,0.0298838969362414,1099238.0
1962-05-11,0.0278820339590311,0.0288831175260888,0.0278820339590311,0.028168011508286,1522022.0
1962-05-14,0.0297410730272531,0.0297410730272531,0.0268812907639068,0.0278820531319445,1747507.0
1962-05-15,0.0297410730272531,0.0305990062649701,0.0290259665177119,0.0297410730272531,1014682.0
1962-05-16,0.0304558388888835,0.0305989898297245,0.0300270346451202,0.0300270346451202,873754.0
1962-05-17,0.0308849923312664,0.0308849923312664,0.0303130366853707,0.0304558634520239,394598.0
1962-05-18,0.0304558388888835,0.0307418164811857,0.0303130122374224,0.0307418164811857,394598.0
1962-05-21,0.0307418145239353,0.0307418145239353,0.0307418145239353,0.0307418145239353,563712.0
1962-05-22,0.0297410730272531,0.0305990062649701,0.0297410730272531,0.0305990062649701,2029363.0
1962-05-23,0.0290259718894958,0.0297410785313805,0.0287399916885195,0.0297410785313805,1944806.0
1962-05-24,0.0284540243446826,0.0293119604585565,0.0280252196336854,0.0290259825546473,2536704.0
1962-05-25,0.0273100920021533,0.0284540027496235,0.0264521565394064,0.0284540027496235,1944806.0
1962-05-28,0.0247366297990083,0.0277392402940748,0.0243075008204883,0.0273101113155548,2395776.0
1962-05-29,0.02716726064682,0.0274532407120996,0.023020741871798,0.0247366102527547,6510874.0
1962-05-31,0.0277392230927944,0.0280252008045655,0.0267381389568377,0.0271672652671075,2508518.0
1962-06-01,0.0270241051912307,0.0273100827815446,0.0263093209579912,0.0273100827815446,1888435.0
1962-06-04,0.0254513956606388,0.0268812840320831,0.0253085665660865,0.0268812840320831,1916621.0
1962-06-05,0.0228776037693023,0.0247366215753322,0.0215908634388052,0.0247366215753322,4876109.0
1962-06-06,0.0230207424610853,0.0245934599060028,0.0230207424610853,0.0230207424610853,3100416.0
1962-06-07,0.0224487949162721,0.0235927059953574,0.0224487949162721,0.0230207504558148,1381094.0
1962-06-08,0.0223056524991989,0.0225916303793912,0.0221628257039558,0.0224488035841482,817382.0
1962-06-11,0.0218768324702978,0.022162810149787,0.0218768324702978,0.022162810149787,620083.0
1962-06-12,0.0204469319432973,0.0217336711462515,0.0204469319432973,0.0217336711462515,1719322.0
1962-06-13,0.019303036853671,0.0203037981564174,0.0191602089050442,0.0203037981564174,3635942.0
1962-06-14,0.018302259966731,0.0204469317832091,0.018302259966731,0.0193030204173397,4312397.0
1962-06-15,0.0203037876635789,0.0204469386267519,0.0183022660924569,0.0183022660924569,3945984.0
1962-06-18,0.0194458570331335,0.0203037900444847,0.01901705147112,0.0203037900444847,1747507.0
1962-06-19,0.0188742280006408,0.019589011400535,0.0188742280006408,0.0194458615881164,1493837.0
1962-06-20,0.0187310837209224,0.0194458673319461,0.0187310837209224,0.018874233575624,479155.0
1962-06-21,0.0174443256109952,0.0191601920070266,0.0174443256109952,0.0187310647647021,873754.0
1962-06-22,0.0174443256109952,0.01858823694204,0.0174443256109952,0.0174443256109952,2931302.0
1962-06-25,0.0184451024979352,0.0184451024979352,0.0174443411843672,0.0174443411843672,1578394.0
1962-06-26,0.0188742280006408,0.0193030336630974,0.0188742280006408,0.0188742280006408,1972992.0
1962-06-27,0.0195890124887228,0.0198749914431191,0.0191602068024456,0.0191602068024456,1719322.0
1962-06-28,0.0205897726118564,0.0211617280220587,0.0200178160005819,0.0200178160005819,3072230.0
1962-06-29,0.0203037876635789,0.0211617229764694,0.0198749833529209,0.0205897677026384,2790374.0
1962-07-02,0.0221627987921237,0.0221627987921237,0.020589760216321,0.020589760216321,1127424.0
1962-07-03,0.0225916057825088,0.0233067118492626,0.0221628015739391,0.0221628015739391,4058726.0
1962-07-05,0.0228776037693023,0.023163581563337,0.022734774614944,0.022734774614944,1662950.0
1962-07-06,0.0224487949162721,0.0228776018282836,0.0218768393767295,0.0228776018282836,1268352.0
1962-07-09,0.0225916057825088,0.022877585753483,0.0223056282136779,0.02244877914277,958310.0
1962-07-10,0.0233067385852336,0.0247366304718101,0.0231635898940741,0.0231635898940741,2395776.0
1962-07-11,0.0240215081721544,0.0240215081721544,0.0233067236312727,0.0233067236312727,1127424.0
1962-07-12,0.0248794443905353,0.0253085731584848,0.0244506399121431,0.0244506399121431,2395776.0
1962-07-13,0.0244506318122148,0.0281680218296097,0.0243074808404685,0.0248794361485541,1437466.0
1962-07-16,0.0254513956606388,0.0254513956606388,0.024307482561339,0.0244506335432199,1634765.0
1962-07-17,0.0241646561771631,0.0254513959852838,0.0241646561771631,0.0254513959852838,1155610.0
1962-07-18,0.0230207424610853,0.0241646555450532,0.0227347647906293,0.0241646555450532,3156787.0
1962-07-19,0.0238786805421113,0.0238786805421113,0.023163574141352,0.023163574141352,930125.0
1962-07-20,0.0245934631675481,0.0247366141664948,0.0240215077507845,0.0240215077507845,648269.0
1962-07-23,0.0247366297990083,0.0247366297990083,0.0244506519099005,0.0245934787095962,281856.0
1962-07-24,0.0241646561771631,0.0248794382272662,0.0240215051934563,0.0247366115330364,704640.0
1962-07-25,0.0234495438635349,0.0235926924086286,0.0224487819883067,0.0235926924086286,958310.0
1962-07-26,0.0233067385852336,0.0237355456878462,0.0233067385852336,0.0234495677909602,338227.0
1962-07-27,0.0230207424610853,0.0234495492241791,0.0230207424610853,0.0233067201315412,676454.0
1962-07-30,0.0231635775417089,0.023306726156532,0.0230207484121484,0.0230207484121484,620083.0
1962-07-31,0.0240215081721544,0.0241646591736121,0.0234495527453579,0.0234495527453579,2057549.0
1962-08-01,0.023592697456479,0.0240215042132929,0.023592697456479,0.0240215042132929,281856.0
1962-08-02,0.023592697456479,0.0237355265470252,0.0231635712144897,0.023592697456479,422784.0
1962-08-03,0.023592697456479,0.023592697456479,0.0234495488807575,0.023592697456479,817382.0
1962-08-06,0.0234495438635349,0.0237355214686154,0.0234495438635349,0.0235926924086286,479155.0
1962-08-07,0.023592697456479,0.023592697456479,0.0234495488807575,0.0234495488807575,930125.0
1962-08-08,0.0240215081721544,0.0240215081721544,0.0234495527453579,0.023592701344671,873754.0
1962-08-09,0.0243074838072061,0.0245934614961526,0.0240215061182596,0.0240215061182596,507341.0
1962-08-10,0.0250225998461246,0.0251654290032042,0.0243074932026085,0.0243074932026085,535526.0
1962-08-13,0.0253085680305957,0.0253085680305957,0.0250225903397584,0.0250225903397584,958310.0
1962-08-14,0.0254513956606388,0.0255945442403754,0.0251654179863499,0.0253085665660865,535526.0
1962-08-15,0.0264521483331918,0.0270241059316336,0.0263093216788105,0.0263093216788105,2649446.0
1962-08-16,0.0267381370067596,0.0271672632857322,0.026595307903904,0.026595307903904,535526.0
1962-08-17,0.0273100920021533,0.0273100920021533,0.0264521565394064,0.0267381366284183,591898.0
1962-08-20,0.0278820339590311,0.028168011508286,0.0265952947299063,0.0273100788605212,1493837.0
1962-08-21,0.0267381370067596,0.0281680254613301,0.0267381370067596,0.027882047770416,1155610.0
1962-08-22,0.0274532306939363,0.0278820348874312,0.0264521446914018,0.0267381246523223,1155610.0
1962-08-23,0.0267381370067596,0.0283111764515329,0.0267381370067596,0.0274532433787907,1155610.0
1962-08-24,0.0274532306939363,0.0277392082527135,0.0273100797698768,0.0273100797698768,338227.0
1962-08-27,0.0258802101016044,0.0264521656728246,0.0257373833535989,0.0264521656728246,930125.0
1962-08-28,0.0247366297990083,0.0260233705572816,0.0245934787095962,0.0258802194678694,1211981.0
1962-08-29,0.0254513956606388,0.0255945442403754,0.0248794379099168,0.0248794379099168,1578394.0
1962-08-30,0.0251654181629419,0.0255945444199786,0.0251654181629419,0.0254513958392375,366413.0
1962-08-31,0.025737365707755,0.025737365707755,0.0251654105286741,0.0251654105286741,281856.0
1962-09-04,0.0251654181629419,0.0265953065444201,0.0251654181629419,0.0257373735155332,112742.0
1962-09-05,0.0243074838072061,0.02516541927619,0.0243074838072061,0.02516541927619,479155.0
1962-09-06,0.0251654181629419,0.0254513958392375,0.0241646560385004,0.0243074827319107,648269.0
1962-09-07,0.0253085680305957,0.0257373748242503,0.0253085680305957,0.0253085680305957,563712.0
1962-09-10,0.0250225998461246,0.0253085776456081,0.0241646664476742,0.0253085776456081,845568.0
1962-09-11,0.0260233413428068,0.0260233413428068,0.0251654086386206,0.0251654086386206,648269.0
1962-09-12,0.0263093374669551,0.0264521642070463,0.0260233596971917,0.0260233596971917,507341.0
1962-09-13,0.0264521483331918,0.0268812768751087,0.0264521483331918,0.0264521483331918,789197.0
1962-09-14,0.0267381370067596,0.0271672632857322,0.026595307903904,0.026595307903904,450970.0
1962-09-17,0.02716726064682,0.0274532407120996,0.0268812829836846,0.0268812829836846,930125.0
1962-09-18,0.02716726064682,0.0280251960383705,0.0270241120726664,0.02716726064682,1465651.0
1962-09-19,0.0265953298658132,0.0273101149407527,0.0265953298658132,0.0271672857199515,591898.0
1962-09-20,0.0253085680305957,0.0265953078967621,0.0253085680305957,0.0265953078967621,563712.0
1962-09-21,0.0243074838072061,0.0247366124853706,0.0241646571074776,0.0247366124853706,1240166.0
1962-09-24,0.023592697456479,0.0241646551911587,0.023592697456479,0.0241646551911587,873754.0
1962-09-25,0.0240215081721544,0.0243074858855526,0.023592701344671,0.023592701344671,676454.0
1962-09-26,0.0237355176359415,0.0241646461189662,0.0231635625181365,0.0240214951948439,732826.0
1962-09-27,0.0238786805421113,0.0241646582445142,0.0235927004375641,0.0237355295461576,620083.0
1962-09-28,0.0238786805421113,0.0238786805421113,0.0238786805421113,0.0238786805421113,112742.0
1962-10-01,0.0234495438635349,0.0238786724158528,0.0234495438635349,0.0238786724158528,1578394.0
1962-10-02,0.0240215081721544,0.0240215081721544,0.0231635750319596,0.0234495527453579,789197.0
1962-10-03,0.0245934631675481,0.0245934631675481,0.0238786810413493,0.0240215077507845,901939.0
1962-10-04,0.0250225998461246,0.0250225998461246,0.024593471002092,0.024593471002092,789197.0
1962-10-05,0.0254513956606388,0.0254513956606388,0.0250225888917976,0.0250225888917976,591898.0
1962-10-08,0.025737365707755,0.0260233432972955,0.0254513881182146,0.0254513881182146,422784.0
1962-10-09,0.026166183874011,0.02630933488966,0.0257373794061627,0.0257373794061627,1493837.0
1962-10-10,0.0260233413428068,0.0263093189108688,0.0260233413428068,0.0261661679821616,873754.0
1962-10-11,0.0254513956606388,0.0257373733349276,0.0253085665660865,0.0257373733349276,422784.0
1962-10-12,0.0251654181629419,0.0254513958392375,0.0251654181629419,0.0254513958392375,225485.0
1962-10-15,0.0253085680305957,0.025594545721433,0.0250225903397584,0.0251654194425757,648269.0
1962-10-16,0.0251654181629419,0.0254513958392375,0.0251654181629419,0.025308566743683,507341.0
1962-10-17,0.0248794443905353,0.0251654245414608,0.0247366176609237,0.0251654245414608,732826.0
1962-10-18,0.0245934631675481,0.02487944087593,0.0245934631675481,0.02487944087593,535526.0
1962-10-19,0.0230207424610853,0.024736610885965,0.0228775938832673,0.0245934599060028,1437466.0
1962-10-22,0.0223056524991989,0.0227347814643406,0.0221628257039558,0.0227347814643406,1606579.0
1962-10-23,0.0223056524991989,0.023163588541922,0.0221628257039558,0.0223056524991989,2536704.0
1962-10-24,0.0237355176359415,0.0237355176359415,0.021876823245603,0.0223056274392858,2480333.0
1962-10-25,0.0230207424610853,0.0235926978019971,0.0225916138106671,0.0235926978019971,986496.0
1962-10-26,0.0228776037693023,0.023163581563337,0.022734774614944,0.0230207524089787,450970.0
1962-10-29,0.0230207424610853,0.0235926978019971,0.0230207424610853,0.0230207424610853,1211981.0
1962-10-30,0.0238786805421113,0.0240215072485604,0.0225916163344019,0.0230207450327584,1296538.0
1962-10-31,0.0231635775417089,0.0235927039009157,0.0231635775417089,0.0235927039009157,1324723.0
1962-11-01,0.0234495438635349,0.0234495438635349,0.0227347595933872,0.0231635662584544,986496.0
1962-11-02,0.0241646561771631,0.0244506338550997,0.0231635721596463,0.023449549837583,1437466.0
1962-11-05,0.0243074838072061,0.0250225901743171,0.0243074838072061,0.0243074838072061,958310.0
1962-11-07,0.0245934631675481,0.0247366141664948,0.0240215077507845,0.0243074854591663,1127424.0
1962-11-08,0.0241646561771631,0.0243074828713929,0.0240215051934563,0.0243074828713929,281856.0
1962-11-09,0.0238786805421113,0.024450635946917,0.0237355295461576,0.0241646582445142,2170291.0
1962-11-12,0.0245934631675481,0.0245934631675481,0.0241646587497311,0.0241646587497311,817382.0
1962-11-13,0.0244506318122148,0.0244506318122148,0.0240215031864256,0.0244506318122148,535526.0
1962-11-14,0.025737365707755,0.025737365707755,0.0240214977683687,0.0244506262973677,1522022.0
1962-11-15,0.0264521483331918,0.0267381283334845,0.0241646494352419,0.0257373664825123,2395776.0
1962-11-16,0.0267381370067596,0.0270241146976737,0.0263093302129899,0.0264521569137011,1352909.0
1962-11-19,0.0264521483331918,0.0268812768751087,0.0263093216788105,0.0267381283334845,704640.0
1962-11-20,0.0268812868744134,0.0268812868744134,0.0263093314653592,0.0264521581728692,1211981.0
1962-11-21,0.0284540243446826,0.0284540243446826,0.0264521766151718,0.0268813056159023,3748685.0
1962-11-23,0.0280252043157815,0.0290259666897508,0.0280252043157815,0.0284540087924046,2536704.0
1962-11-26,0.0278820339590311,0.0285971399768339,0.0277392073290691,0.028025184878324,3044045.0
1962-11-27,0.0284540243446826,0.0287400022485919,0.0281680464407734,0.0281680464407734,1493837.0
1962-11-28,0.0285971704870462,0.0288831483414098,0.0285971704870462,0.0285971704870462,1409280.0
1962-11-29,0.0283111725002527,0.0288831278022553,0.0281680215300288,0.028597150151254,591898.0
1962-11-30,0.0285971704870462,0.0285971704870462,0.0283111926326826,0.0283111926326826,1127424.0
1962-12-03,0.0287399888038635,0.0288831398337178,0.028168033263609,0.0285971620635906,1691136.0
1962-12-04,0.0307418145239353,0.0307418145239353,0.0287399691031288,0.0287399691031288,4566067.0
1962-12-05,0.0303130205720663,0.0307418249337304,0.0300270429011338,0.0307418249337304,2649446.0
1962-12-06,0.0297410730272531,0.0301698775013346,0.0291691151332969,0.0301698775013346,1042867.0
1962-12-07,0.0291691180318593,0.0294550958061829,0.0287399892255809,0.0294550958061829,479155.0
1962-12-10,0.0268812868744134,0.0293119400224294,0.0268812868744134,0.0291691109127749,1465651.0
1962-12-11,0.0273100920021533,0.0275960696890209,0.0270241143152858,0.0270241143152858,789197.0
1962-12-12,0.0274532306939363,0.0280251858114908,0.0271672507330158,0.0273100797698768,535526.0
1962-12-13,0.0274532306939363,0.027596057328654,0.0273100797698768,0.0274532306939363,648269.0
1962-12-14,0.027596078813076,0.0277392298485831,0.0274532520671631,0.0274532520671631,1042867.0
1962-12-17,0.0274532306939363,0.0277392082527135,0.0274532306939363,0.027596057328654,817382.0
1962-12-18,0.0270241051912307,0.0275960603718586,0.0270241051912307,0.0274532337213904,1381094.0
1962-12-19,0.02716726064682,0.0274532407120996,0.0267381344095309,0.0270241120726664,648269.0
1962-12-20,0.0277392230927944,0.0277392230927944,0.0274532453810232,0.0274532453810232,507341.0
1962-12-21,0.0277392230927944,0.0280252008045655,0.0275960720921511,0.0280252008045655,704640.0
1962-12-24,0.0283111725002527,0.0283111725002527,0.0277392171982501,0.0277392171982501,789197.0
1962-12-26,0.0280252043157815,0.0284540087924046,0.0278820532972032,0.0283111820633822,253670.0
1962-12-27,0.0277392230927944,0.0281680275156934,0.0277392230927944,0.0280252008045655,845568.0
1962-12-28,0.027596078813076,0.027882056594496,0.027596078813076,0.0277392298485831,338227.0
1962-12-31,0.027596078813076,0.0277392298485831,0.027596078813076,0.027596078813076,1127424.0
1963-01-02,0.0268812868744134,0.0277392223901393,0.0268812868744134,0.0275960713931222,789197.0
1963-01-03,0.0274532306939363,0.0274532306939363,0.0267381246523223,0.0268812731742386,732826.0
1963-01-04,0.0280252043157815,0.0280252043157815,0.0274532488205802,0.0274532488205802,507341.0
1963-01-07,0.0278820339590311,0.0284539890575409,0.0275960564097761,0.028025184878324,1042867.0
1963-01-08,0.0283111725002527,0.028597150151254,0.0280251948492514,0.0280251948492514,873754.0
1963-01-09,0.0285971704870462,0.0291691261957734,0.0285971704870462,0.0285971704870462,1155610.0
1963-01-10,0.0304558388888835,0.0305989898297245,0.028739970932927,0.028739970932927,2621261.0
1963-01-11,0.0308849923312664,0.0308849923312664,0.0298839078061282,0.0304558634520239,2029363.0
1963-01-14,0.0301698967814445,0.0311709816766359,0.0301698967814445,0.0308850037479757,845568.0
1963-01-15,0.0288831293582916,0.0303130200924754,0.0288831293582916,0.0301698691145395,930125.0
1963-01-16,0.0291691180318593,0.0295979249506966,0.0287399892255809,0.0288831402575358,845568.0
1963-01-17,0.0288831293582916,0.0295979137817236,0.0287399783803557,0.0291691070246995,1071053.0
1963-01-18,0.0290259718894958,0.0291691205315731,0.028883142732742,0.028883142732742,253670.0
1963-01-21,0.0294550862163305,0.0295979153143426,0.0290259599519101,0.0290259599519101,648269.0
1963-01-22,0.0297410730272531,0.0297410730272531,0.0290259665177119,0.0294550928792026,930125.0
1963-01-23,0.0295979175716638,0.0297410685679298,0.0295979175716638,0.0297410685679298,873754.0
1963-01-24,0.0294550862163305,0.0298838929955588,0.0294550862163305,0.0294550862163305,310042.0
1963-01-25,0.0294550862163305,0.029741066299691,0.0294550862163305,0.0294550862163305,225485.0
1963-01-28,0.0297410730272531,0.0301698775013346,0.0294550928792026,0.0294550928792026,704640.0
1963-01-29,0.0291691180318593,0.0293119471763731,0.0287399892255809,0.0293119471763731,591898.0
1963-01-30,0.0285971704870462,0.0291691261957734,0.0285971704870462,0.0291691261957734,450970.0
1963-01-31,0.0278820339590311,0.0278820339590311,0.0257373620821415,0.0278820339590311,563712.0
1963-02-01,0.0274532306939363,0.0284539900049857,0.0274532306939363,0.0278820348874312,4847923.0
1963-02-04,0.027596078813076,0.027596078813076,0.027167271883598,0.0274532520671631,648269.0
1963-02-05,0.0270241051912307,0.0271672537289329,0.026881276138619,0.0271672537289329,845568.0
1963-02-06,0.0270241051912307,0.0273100827815446,0.0270241051912307,0.0270241051912307,591898.0
1963-02-07,0.0270241051912307,0.0273100827815446,0.0270241051912307,0.0270241051912307,310042.0
1963-02-08,0.0268812868744134,0.0270241159840679,0.0268812868744134,0.0270241159840679,422784.0
1963-02-11,0.0265953298658132,0.0267381590866144,0.0264521787573989,0.0267381590866144,958310.0
1963-02-12,0.0260233413428068,0.0263093189108688,0.0253085571651844,0.0263093189108688,901939.0
1963-02-13,0.0258802101016044,0.0261661878872145,0.0254514055679888,0.026023361139209,591898.0
1963-02-14,0.026166183874011,0.0268812903731573,0.025451401664414,0.0258802061322623,1437466.0
1963-02-15,0.0251654181629419,0.0261661778852391,0.0251654181629419,0.0261661778852391,1183795.0
1963-02-18,0.0238786805421113,0.0254513981627189,0.0238786805421113,0.0251654204603161,1803878.0
1963-02-19,0.0243074838072061,0.02516541927619,0.0238786794185311,0.0238786794185311,2818560.0
1963-02-20,0.0248794443905353,0.0251654245414608,0.0241646621633625,0.0243074888929741,817382.0
1963-02-21,0.0250225998461246,0.0250225998461246,0.0248794488015755,0.0248794488015755,366413.0
1963-02-25,0.0244506318122148,0.0247366094662576,0.0243074808404685,0.0247366094662576,422784.0
