Date,Close_SWK,High_SWK,Low_SWK,Open_SWK,Volume_SWK
1980-04-18,1.5583232641220093,1.5715291911155924,1.5451170348641323,1.5451170348641323,45000.0
1980-04-21,1.5054985284805298,1.5451169108089648,1.5054985284805298,1.5451169108089648,55800.0
1980-04-22,1.5583232641220093,1.5715291911155924,1.5319108056062558,1.5319108056062558,36600.0
1980-04-23,1.5451178550720217,1.5979424978805838,1.5451178550720217,1.5583240913402756,38400.0
1980-04-24,1.5385136604309082,1.55832284789455,1.5253074347004094,1.545116622164051,28200.0
1980-04-25,1.5385136604309082,1.5385136604309082,1.5187044729672663,1.5385136604309082,49800.0
1980-04-28,1.5451178550720217,1.5451178550720217,1.5319116188037674,1.5385148880701216,20400.0
1980-04-29,1.5385136604309082,1.545116622164051,1.5187044729672663,1.545116622164051,95400.0
1980-04-30,1.4988958835601809,1.5319110076630786,1.492292616928134,1.5319110076630786,36000.0
1980-05-01,1.518704891204834,1.5253078547563732,1.5054986618374593,1.5054986618374593,79800.0
1980-05-02,1.531910419464111,1.531910419464111,1.5054982698702497,1.5187044957992892,205800.0
1980-05-05,1.5253080129623413,1.5319109771987445,1.5054988179888042,1.5319109771987445,46800.0
1980-05-06,1.5121022462844849,1.5253084810745694,1.498896313758821,1.5253084810745694,62400.0
1980-05-07,1.531910419464111,1.531910419464111,1.49229204394121,1.5121012317026603,64800.0
1980-05-08,1.597941756248474,1.6045447201858254,1.531910907817704,1.531910907817704,176400.0
1980-05-09,1.597941756248474,1.6111476841231769,1.5913384900468086,1.597941756248474,19800.0
1980-05-12,1.5451178550720217,1.5847362616123295,1.5319116188037674,1.5847362616123295,156000.0
1980-05-13,1.5054985284805298,1.5715290649398317,1.5054985284805298,1.5451169108089648,88800.0
1980-05-14,1.5253080129623413,1.545117207935878,1.5054988179888042,1.5054988179888042,241800.0
1980-05-15,1.531910419464111,1.5451166453931509,1.5253074576317,1.5253074576317,123000.0
1980-05-16,1.5583232641220093,1.5847354203734692,1.5451170348641323,1.5451170348641323,85800.0
1980-05-19,1.584735631942749,1.584735631942749,1.5517202055224972,1.558323472165148,42000.0
1980-05-20,1.591338038444519,1.591338038444519,1.5715288499897564,1.5847350763810075,93600.0
1980-05-21,1.597941756248474,1.597941756248474,1.5583233680957376,1.597941756248474,161700.0
1980-05-22,1.7035913467407229,1.7035913467407229,1.637560775141241,1.637560775141241,90000.0
1980-05-23,1.796033263206482,1.796033263206482,1.7035902790902484,1.7035902790902484,82800.0
1980-05-27,1.7432090044021606,1.7960336204418417,1.7167968475144708,1.7960336204418417,81900.0
1980-05-28,1.6903839111328125,1.7696206616900414,1.663971761701808,1.743208512259037,69900.0
1980-05-29,1.6375609636306765,1.69038530608477,1.637560963630676,1.69038530608477,47700.0
1980-05-30,1.6375609636306765,1.677179371603479,1.637560963630676,1.637560963630676,28500.0
1980-06-02,1.6903839111328125,1.6903839111328125,1.6375596122708036,1.6375596122708036,36000.0
1980-06-03,1.7167960405349731,1.730001961639228,1.6903835937981453,1.6903835937981453,9300.0
1980-06-04,1.7167960405349731,1.7432081850076422,1.6903835937981453,1.7167960405349731,41400.0
1980-06-05,1.7300034761428833,1.7432097110724825,1.6639729060237334,1.7167975434777074,252900.0
1980-06-06,1.6639719009399414,1.7300024311748747,1.6639719009399414,1.7300024311748747,36600.0
1980-06-09,1.6639719009399414,1.6903840525810665,1.6639719009399414,1.6639719009399414,21900.0
1980-06-10,1.7035913467407229,1.716797581966391,1.6639729433281476,1.6639729433281476,17700.0
1980-06-11,1.7035913467407229,1.716797581966391,1.677179178553816,1.7035913467407229,36300.0
1980-06-12,1.7167960405349731,1.730001961639228,1.6903835937981453,1.703589817166559,179400.0
1980-06-13,1.7564162015914917,1.7696221361783628,1.7167977933019427,1.7167977933019427,54900.0
1980-06-16,1.8092403411865237,1.8092403411865237,1.756416004245304,1.756416004245304,127200.0
1980-06-17,1.8092403411865237,1.8356528119215667,1.7960344080834354,1.8092403411865237,64800.0
1980-06-18,1.796033263206482,1.822445414840731,1.796033263206482,1.809239187891486,35400.0
1980-06-19,1.782827615737915,1.8092397759570304,1.782827615737915,1.7960338469796422,30600.0
1980-06-20,1.796033263206482,1.796033263206482,1.7564148846229877,1.782827036257237,78600.0
1980-06-23,1.8092403411865237,1.8092403411865237,1.769621937348392,1.7960344080834354,23100.0
1980-06-24,1.928094744682312,1.928094744682312,1.8092395829772865,1.8092395829772865,75300.0
1980-06-25,1.875269889831543,1.9545066414826755,1.8752698898315427,1.928094189422818,81900.0
1980-06-26,1.84885847568512,1.8884768737516893,1.84885847568512,1.8752709425724257,18900.0
1980-06-27,1.84885847568512,1.8884768737516893,1.84885847568512,1.84885847568512,14100.0
1980-06-30,1.8356523513793943,1.8488582811692804,1.7960339574810218,1.8488582811692804,70500.0
1980-07-01,1.875269889831543,1.888475813597252,1.822445287976048,1.8356515140059768,51300.0
1980-07-02,1.82244610786438,1.848858269542412,1.82244610786438,1.848858269542412,30900.0
1980-07-03,1.796033263206482,1.835651641789976,1.796033263206482,1.822445414840731,50100.0
1980-07-07,1.8356523513793943,1.8356523513793943,1.7960339574810218,1.7960339574810218,34800.0
1980-07-08,1.8620637655258176,1.8752699922772005,1.8224453875359068,1.8356516142872887,47400.0
1980-07-09,1.875269889831543,1.9016820396271803,1.862063663801614,1.862063663801614,141000.0
1980-07-10,1.84885847568512,1.8752709425724257,1.835652544505856,1.8752709425724257,24000.0
1980-07-11,1.84885847568512,1.8884768737516893,1.835652544505856,1.84885847568512,46500.0
1980-07-14,1.9016832113265991,1.9280953773957776,1.8752710452574208,1.8752710452574208,65700.0
1980-07-15,1.888477087020874,1.928095489561623,1.862064919415183,1.9016833219559317,143700.0
1980-07-16,1.82244610786438,1.914889127134025,1.82244610786438,1.8884766631916368,34800.0
1980-07-17,1.9016832113265991,1.914889445493392,1.8224464108546576,1.8224464108546576,109200.0
1980-07-18,1.888477087020874,1.928095489561623,1.8752711543502405,1.9016833219559317,160200.0
1980-07-21,1.9148880243301392,1.9148880243301392,1.862063429131952,1.8884755755989548,37500.0
1980-07-22,1.9148880243301392,1.9809185416297368,1.901681799964547,1.9148880243301392,90900.0
1980-07-23,1.9016832113265991,1.9280953773957776,1.8752710452574208,1.914889445493392,54600.0
1980-07-24,1.941300630569458,1.9413006305694585,1.888476022860436,1.901682250353755,51900.0
1980-07-25,1.928094744682312,1.954507204348522,1.928094744682312,1.941300974515417,137700.0
1980-07-28,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9280953773957776,31800.0
1980-07-29,1.9148880243301392,1.9413001707971416,1.901681799964547,1.901681799964547,50100.0
1980-07-30,1.928094744682312,1.954507204348522,1.9148888171135137,1.9148888171135137,33600.0
1980-07-31,1.928094744682312,1.928094744682312,1.9016825872804084,1.928094744682312,58800.0
1980-08-01,1.9809194803237915,1.994125710947392,1.90168270111084,1.928094860093716,83400.0
1980-08-04,2.007330894470215,2.007330894470215,1.980918745287782,1.980918745287782,75900.0
1980-08-05,2.046949863433838,2.099774479393472,2.0337439361421548,2.0337439361421548,186000.0
1980-08-06,2.08656907081604,2.09977530556813,2.0469506688241883,2.0469506688241883,89400.0
1980-08-07,2.0733635425567627,2.1658062970510183,2.0733635425567627,2.086569477619097,144300.0
1980-08-08,2.007330894470215,2.0865676442817263,1.980918745287782,2.073361720822616,188700.0
1980-08-11,2.0337443351745605,2.060156497204446,2.020538103027438,2.020538103027438,19200.0
1980-08-12,1.9677133560180664,2.033744210439468,1.9677133560180664,2.033744210439468,36000.0
1980-08-13,1.95450758934021,1.980919751944684,1.92809512447137,1.967713519510264,36300.0
1980-08-14,2.007330894470215,2.007330894470215,1.9545065961053492,1.9545065961053492,51000.0
1980-08-15,2.007330894470215,2.0469492693759705,2.007330894470215,2.007330894470215,45300.0
1980-08-18,1.9941259622573853,2.020538124568857,1.980919729969468,2.00733189228094,36600.0
1980-08-19,1.928094744682312,1.9809193617504253,1.928094744682312,1.9809193617504253,68100.0
1980-08-20,1.9148880243301392,1.9413001707971416,1.901681799964547,1.9280939464315496,29700.0
1980-08-21,1.9148880243301392,1.9280939464315496,1.901681799964547,1.9148880243301392,37500.0
1980-08-22,1.9016832113265991,1.94130161156257,1.9016832113265991,1.914889445493392,73800.0
1980-08-25,1.9016832113265991,1.9677137776317488,1.9016832113265991,1.9016832113265991,41100.0
1980-08-26,1.875269889831543,1.914888265657109,1.8752698898315427,1.9016820396271803,28200.0
1980-08-27,1.8356523513793943,1.8488582811692804,1.7960339574810218,1.8488582811692804,69900.0
1980-08-28,1.8356523513793943,1.862064513223524,1.7960339574810218,1.8356523513793943,76800.0
1980-08-29,1.875269889831543,1.8752698898315427,1.822445287976048,1.8356515140059768,25500.0
1980-09-02,1.84885847568512,1.8884768737516893,1.84885847568512,1.8752709425724257,33900.0
1980-09-03,1.84885847568512,1.9016831071953424,1.835652544505856,1.84885847568512,126300.0
1980-09-04,1.875269889831543,1.9016820396271803,1.7960331381804104,1.848857437771685,73800.0
1980-09-05,1.875269889831543,1.9016820396271803,1.8752698898315427,1.8752698898315427,78000.0
1980-09-08,1.888477087020874,1.9016833219559317,1.8752711543502405,1.8752711543502405,91800.0
1980-09-09,1.888477087020874,1.928095489561623,1.8884770870208745,1.8884770870208745,26700.0
1980-09-10,1.9809194803237915,1.9809194803237915,1.90168270111084,1.90168270111084,121800.0
1980-09-11,1.9941259622573853,2.033744356856775,1.954507567657996,1.980919729969468,46200.0
1980-09-12,1.95450758934021,2.007331914549157,1.92809512447137,1.994125984379104,49500.0
1980-09-15,1.9677133560180664,1.9941258186923636,1.9545074269452591,1.9545074269452591,34500.0
1980-09-16,1.9941259622573853,2.00733189228094,1.954507567657996,1.9677134976815505,54000.0
1980-09-17,1.928094744682312,2.007331519152329,1.928094744682312,1.9941255915835308,38400.0
1980-09-18,1.95450758934021,1.980919751944684,1.94130135690579,1.94130135690579,31500.0
1980-09-19,1.95450758934021,1.994125984379104,1.95450758934021,1.95450758934021,478500.0
1980-09-22,1.95450758934021,1.994125984379104,1.92809512447137,1.95450758934021,61800.0
1980-09-23,1.9148880243301392,1.954506395162734,1.9148880243301392,1.954506395162734,29700.0
1980-09-24,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.914889445493392,29400.0
1980-09-25,1.875269889831543,1.928094189422818,1.8752698898315427,1.9016820396271803,34500.0
1980-09-26,1.84885847568512,1.9016831071953424,1.8224463110622031,1.8752709425724257,92100.0
1980-09-29,1.82244610786438,1.8356523398355733,1.796033946186348,1.8356523398355733,65700.0
1980-09-30,1.84885847568512,1.8752709425724257,1.835652544505856,1.835652544505856,24900.0
1980-10-01,1.8356523513793943,1.8752707452777675,1.8356523513793943,1.8488582811692804,30300.0
1980-10-02,1.8356523513793943,1.8752707452777675,1.822446119325151,1.8356523513793943,50400.0
1980-10-03,1.796033263206482,1.84885756647498,1.796033263206482,1.835651641789976,36900.0
1980-10-06,1.82244610786438,1.848858269542412,1.82244610786438,1.82244610786438,69000.0
1980-10-07,1.928094744682312,1.954507204348522,1.8224458128103915,1.8224458128103915,75000.0
1980-10-08,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9280953773957776,48300.0
1980-10-09,1.9016832113265991,1.914889445493392,1.888476977159807,1.9016832113265991,72000.0
1980-10-10,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9016832113265991,26100.0
1980-10-13,1.9148880243301392,1.9413001707971416,1.901681799964547,1.901681799964547,17100.0
1980-10-14,1.9148880243301392,1.954506395162734,1.9148880243301392,1.9148880243301392,35700.0
1980-10-15,1.928094744682312,1.941300974515417,1.9016825872804084,1.9148888171135137,89100.0
1980-10-16,1.875269889831543,1.928094189422818,1.848857437771685,1.928094189422818,84900.0
1980-10-17,1.875269889831543,1.914888265657109,1.8752698898315427,1.8752698898315427,39600.0
1980-10-20,1.84885847568512,1.84885847568512,1.80924007761855,1.84885847568512,45900.0
1980-10-21,1.875269889831543,1.8752698898315427,1.848857437771685,1.848857437771685,102000.0
1980-10-22,1.84885847568512,1.8752709425724257,1.84885847568512,1.8752709425724257,70200.0
1980-10-23,1.84885847568512,1.8620647091287728,1.84885847568512,1.84885847568512,36600.0
1980-10-24,1.82244610786438,1.8752707334847996,1.82244610786438,1.848858269542412,418800.0
1980-10-27,1.82244610786438,1.8620645015136053,1.82244610786438,1.82244610786438,45600.0
1980-10-28,1.7696211338043213,1.7960335925460773,1.7432089773268615,1.7960335925460773,57900.0
1980-10-29,1.7167960405349731,1.756414408376056,1.6903835937981453,1.756414408376056,29400.0
1980-10-30,1.6903839111328125,1.7300022864114268,1.6903839111328125,1.7167963628280325,56400.0
1980-10-31,1.82244610786438,1.82244610786438,1.690384694945509,1.690384694945509,98400.0
1980-11-03,1.7696211338043213,1.822445749023537,1.7432089773268615,1.822445749023537,25500.0
1980-11-05,1.84885847568512,1.8884768737516893,1.8224463110622031,1.8224463110622031,86400.0
1980-11-06,1.796033263206482,1.835651641789976,1.796033263206482,1.835651641789976,21000.0
1980-11-07,1.796033263206482,1.809239187891486,1.796033263206482,1.796033263206482,21000.0
1980-11-10,1.8356523513793943,1.8356523513793943,1.7960339574810218,1.7960339574810218,35400.0
1980-11-11,1.82244610786438,1.848858269542412,1.809239875893186,1.8356523398355733,49500.0
1980-11-12,1.796033263206482,1.835651641789976,1.796033263206482,1.822445414840731,39900.0
1980-11-13,1.8356523513793943,1.8488582811692804,1.7960339574810218,1.7960339574810218,107100.0
1980-11-14,1.8092403411865237,1.8620649803921765,1.8092403411865237,1.8356528119215667,16500.0
1980-11-17,1.796033263206482,1.835651641789976,1.796033263206482,1.809239187891486,71700.0
1980-11-18,1.8092403411865237,1.8488587450246547,1.7828281727159137,1.7960344080834354,185100.0
1980-11-19,1.8356523513793943,1.8488582811692804,1.7828277254267784,1.809239887270908,164400.0
1980-11-20,1.84885847568512,1.84885847568512,1.8224463110622031,1.835652544505856,106800.0
1980-11-21,1.9016832113265991,1.9016832113265991,1.8620648110906284,1.8620648110906284,25500.0
1980-11-24,2.0337443351745605,2.0337443351745605,1.901682920496412,1.901682920496412,164100.0
1980-11-25,2.046949863433838,2.099774479393472,2.046949863433838,2.046949863433838,160200.0
1980-11-26,2.060155153274536,2.086567298074617,2.0205367849423337,2.0469489297424146,118500.0
1980-11-28,1.9809194803237915,2.033744100553868,1.9809194803237915,2.033744100553868,53400.0
1980-12-01,1.9809194803237915,2.007331639306668,1.9809194803237915,1.9809194803237915,31200.0
1980-12-02,1.95450758934021,1.95450758934021,1.9016829618668964,1.95450758934021,77100.0
1980-12-03,1.9016832113265991,1.9016832113265991,1.8620648110906284,1.9016832113265991,288900.0
1980-12-04,1.84885847568512,1.9016831071953424,1.84885847568512,1.9016831071953424,34500.0
1980-12-05,1.8092403411865237,1.8488587450246547,1.8092403411865237,1.8488587450246547,30300.0
1980-12-08,1.782827615737915,1.8092397759570304,1.782827615737915,1.8092397759570304,89100.0
1980-12-09,1.796033263206482,1.822445414840731,1.782827036257237,1.782827036257237,48600.0
1980-12-10,1.82244610786438,1.848858269542412,1.809239875893186,1.809239875893186,83400.0
1980-12-11,1.8620637655258176,1.8620637655258176,1.8224453875359068,1.8224453875359068,90000.0
1980-12-12,1.82244610786438,1.848858269542412,1.82244610786438,1.848858269542412,42900.0
1980-12-15,1.82244610786438,1.848858269542412,1.82244610786438,1.82244610786438,18900.0
1980-12-16,1.82244610786438,1.82244610786438,1.82244610786438,1.82244610786438,184500.0
1980-12-17,1.82244610786438,1.848858269542412,1.82244610786438,1.82244610786438,22200.0
1980-12-18,1.82244610786438,1.8620645015136053,1.82244610786438,1.82244610786438,182700.0
1980-12-19,1.8356523513793943,1.8752707452777675,1.8356523513793943,1.8356523513793943,50400.0
1980-12-22,1.8356523513793943,1.8488582811692804,1.822446119325151,1.8356523513793943,30600.0
1980-12-23,1.82244610786438,1.8620645015136053,1.82244610786438,1.8356523398355733,54000.0
1980-12-24,1.8620637655258176,1.8620637655258176,1.8224453875359068,1.8224453875359068,28500.0
1980-12-26,1.82244610786438,1.8620645015136053,1.82244610786438,1.8620645015136053,2100.0
1980-12-29,1.84885847568512,1.8752709425724257,1.8224463110622031,1.8224463110622031,102900.0
1980-12-30,1.84885847568512,1.8752709425724257,1.84885847568512,1.84885847568512,21300.0
1980-12-31,1.84885847568512,1.84885847568512,1.84885847568512,1.84885847568512,44400.0
1981-01-02,1.82244610786438,1.8752707334847996,1.82244610786438,1.848858269542412,30900.0
1981-01-05,1.9016832113265991,1.9280953773957776,1.848858576923836,1.848858576923836,40800.0
1981-01-06,1.928094744682312,1.954507204348522,1.9016825872804084,1.9016825872804084,47100.0
1981-01-07,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9280953773957776,96600.0
1981-01-08,1.941300630569458,1.954506858062777,1.9280944030761396,1.9280944030761396,127500.0
1981-01-09,1.941300630569458,1.954506858062777,1.9148884778470736,1.9413006305694585,52800.0
1981-01-12,1.941300630569458,1.954506858062777,1.9148884778470736,1.9413006305694585,106200.0
1981-01-13,1.928094744682312,1.941300974515417,1.928094744682312,1.941300974515417,21000.0
1981-01-14,1.95450758934021,1.95450758934021,1.92809512447137,1.92809512447137,30300.0
1981-01-15,1.95450758934021,1.967713519510264,1.95450758934021,1.95450758934021,16200.0
1981-01-16,1.928094744682312,1.9809193617504253,1.928094744682312,1.954507204348522,29400.0
1981-01-19,1.928094744682312,1.954507204348522,1.9148888171135137,1.928094744682312,52800.0
1981-01-20,1.9148880243301392,1.9280939464315496,1.9148880243301392,1.9280939464315496,27300.0
1981-01-21,1.941300630569458,1.9413006305694585,1.9148884778470736,1.9148884778470736,22500.0
1981-01-22,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9280953773957776,28500.0
1981-01-23,1.928094744682312,1.928094744682312,1.9016825872804084,1.9016825872804084,70200.0
1981-01-26,1.84885847568512,1.9148893406389955,1.84885847568512,1.9148893406389955,47400.0
1981-01-27,1.875269889831543,1.8752698898315427,1.8356515140059768,1.848857437771685,25200.0
1981-01-28,1.888477087020874,1.9016833219559317,1.8884770870208745,1.8884770870208745,36000.0
1981-01-29,1.875269889831543,1.9016820396271803,1.8752698898315427,1.888475813597252,10800.0
1981-01-30,1.888477087020874,1.8884770870208745,1.862064919415183,1.8752711543502405,17100.0
1981-02-02,1.84885847568512,1.8752709425724257,1.84885847568512,1.8752709425724257,28200.0
1981-02-03,1.9016832113265991,1.9016832113265991,1.848858576923836,1.848858576923836,46200.0
1981-02-04,1.888477087020874,1.928095489561623,1.8884770870208745,1.9016833219559317,21000.0
1981-02-05,1.928094744682312,1.9809193617504253,1.9016825872804084,1.9016825872804084,68100.0
1981-02-06,1.928094744682312,1.928094744682312,1.928094744682312,1.928094744682312,9600.0
1981-02-09,1.9809194803237915,2.007331639306668,1.954507321340916,1.954507321340916,42000.0
1981-02-10,1.8620637655258176,1.9280942947542572,1.8620637655258176,1.9280942947542572,193800.0
1981-02-11,1.9016832113265991,1.9016832113265991,1.8752710452574208,1.8752710452574208,29400.0
1981-02-12,1.9016832113265991,1.9016832113265991,1.9016832113265991,1.9016832113265991,9900.0
1981-02-13,1.9016832113265991,1.9016832113265991,1.9016832113265991,1.9016832113265991,18900.0
1981-02-17,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9016832113265991,21000.0
1981-02-18,1.95450758934021,1.95450758934021,1.9016829618668964,1.9016829618668964,33000.0
1981-02-19,2.007330894470215,2.020537120193538,1.9545065961053492,1.9545065961053492,50700.0
1981-02-20,1.95450758934021,1.980919751944684,1.95450758934021,1.980919751944684,13200.0
1981-02-23,1.9148880243301392,1.9280939464315496,1.8884755755989548,1.9280939464315496,29700.0
1981-02-24,1.9677133560180664,1.9809195873552148,1.9413011956081103,1.9413011956081103,20700.0
1981-02-25,2.046949863433838,2.0601560929898217,1.954507163334854,1.9677130906265368,38700.0
1981-02-26,2.08656907081604,2.112981540320221,2.0469506688241883,2.0469506688241883,108900.0
1981-02-27,2.060155153274536,2.112979745138861,2.060155153274536,2.086567298074617,69900.0
1981-03-02,2.046949863433838,2.0601560929898217,2.0337439361421548,2.0601560929898217,42300.0
1981-03-03,2.0337443351745605,2.0469502650573235,2.020538103027438,2.0469502650573235,29700.0
1981-03-04,2.060155153274536,2.073361376806658,2.0205367849423337,2.033743008474455,27000.0
1981-03-05,2.0337443351745605,2.060156497204446,2.0337443351745605,2.060156497204446,62100.0
1981-03-06,1.95450758934021,2.033744379417997,1.95450758934021,2.033744379417997,16200.0
1981-03-09,1.888477087020874,1.9809201270374288,1.8884770870208745,1.9545079594317376,20100.0
1981-03-10,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9016832113265991,6300.0
1981-03-11,1.9016832113265991,1.94130161156257,1.9016832113265991,1.9016832113265991,35100.0
1981-03-12,2.046949863433838,2.0601560929898217,1.90168254737522,1.90168254737522,53400.0
1981-03-13,2.0337443351745605,2.0469502650573235,2.0073318708803147,2.0469502650573235,30900.0
1981-03-16,2.007330894470215,2.007330894470215,1.928094144658704,2.007330894470215,29100.0
1981-03-17,1.9677133560180664,2.007331747765171,1.9545074269452591,2.007331747765171,35100.0
1981-03-18,1.9148880243301392,1.967712317264144,1.901681799964547,1.967712317264144,44400.0
1981-03-19,1.95450758934021,1.95450758934021,1.9016829618668964,1.9148891943013164,97500.0
1981-03-20,1.941300630569458,1.9677127832918424,1.9280944030761396,1.954506858062777,83100.0
1981-03-23,1.95450758934021,1.95450758934021,1.92809512447137,1.94130135690579,27300.0
1981-03-24,1.95450758934021,1.980919751944684,1.92809512447137,1.95450758934021,55200.0
1981-03-25,1.95450758934021,1.980919751944684,1.95450758934021,1.95450758934021,50400.0
1981-03-26,1.95450758934021,1.994125984379104,1.95450758934021,1.95450758934021,42600.0
1981-03-27,1.9677133560180664,1.9677133560180664,1.9413011956081103,1.9545074269452591,16500.0
1981-03-30,1.9809194803237915,1.994125710947392,1.9677132497001912,1.9677132497001912,44700.0
1981-03-31,2.112980842590332,2.1658051596266743,1.9677132150795908,1.9809194454708363,414600.0
1981-04-01,2.0997743606567383,2.152598973629279,2.086568131847532,2.1129805894659444,62100.0
1981-04-02,2.112980842590332,2.139393001108503,2.0337440647714984,2.0997746121990866,39300.0
1981-04-03,2.126186847686768,2.165805238030399,2.1129809190817777,2.1129809190817777,55800.0
1981-04-06,2.112980842590332,2.139393001108503,2.112980842590332,2.1261867707172577,84000.0
1981-04-07,2.112980842590332,2.1525992314997486,2.112980842590332,2.112980842590332,19500.0
1981-04-08,2.2186291217803955,2.2450412724754187,2.1129802167360725,2.1129802167360725,186000.0
1981-04-09,2.2318363189697266,2.284660643335062,2.218630086746212,2.218630086746212,57600.0
1981-04-10,2.2186291217803955,2.2450412724754187,2.2186291217803955,2.2318353482600224,29100.0
1981-04-13,2.1790108680725098,2.21862924749201,2.165804640844594,2.21862924749201,31500.0
1981-04-14,2.16580581665039,2.2054242175785346,2.152599884517284,2.179012051047909,38100.0
1981-04-15,2.2186291217803955,2.2186291217803955,2.165804518126119,2.165804518126119,35400.0
1981-04-16,2.16580581665039,2.218630451976053,2.16580581665039,2.218630451976053,61800.0
1981-04-20,2.16580581665039,2.2054242175785346,2.152599884517284,2.16580581665039,31800.0
1981-04-21,2.1393918991088867,2.1658040440221766,2.1393918991088867,2.1658040440221766,82200.0
1981-04-22,2.16580581665039,2.16580581665039,2.139393650119765,2.139393650119765,84300.0
1981-04-23,2.16580581665039,2.192218285445428,2.16580581665039,2.16580581665039,57000.0
1981-04-24,2.16580581665039,2.16580581665039,2.16580581665039,2.16580581665039,46800.0
1981-04-27,2.1525983810424805,2.165804303951957,2.0997737826119742,2.165804303951957,33000.0
1981-04-28,2.112980842590332,2.1525992314997486,2.0997746121990866,2.1525992314997486,104700.0
1981-04-29,2.0337443351745605,2.1129811235285776,2.0337443351745605,2.1129811235285776,27600.0
1981-04-30,2.007330894470215,2.060155495099293,2.007330894470215,2.033743345916861,240000.0
1981-05-01,2.0337443351745605,2.0337443351745605,2.0073318708803147,2.0073318708803147,56400.0
1981-05-04,1.9941259622573853,2.00733189228094,1.9677134976815505,2.00733189228094,5700.0
1981-05-05,1.9677133560180664,1.9809195873552148,1.9545074269452591,1.9809195873552148,25500.0
1981-05-06,1.9016832113265991,1.9677137776317488,1.9016832113265991,1.9677137776317488,138300.0
1981-05-07,1.875269889831543,1.9016820396271803,1.8752698898315427,1.9016820396271803,16200.0
1981-05-08,1.928094744682312,1.928094744682312,1.8884763574473036,1.8884763574473036,60000.0
1981-05-11,1.9016832113265991,1.9280953773957776,1.9016832113265991,1.9280953773957776,15600.0
1981-05-12,1.95450758934021,1.980919751944684,1.9016829618668964,1.9016829618668964,74100.0
1981-05-13,2.112980842590332,2.139393001108503,1.9809194454708363,1.9809194454708363,92400.0
1981-05-14,2.1525983810424805,2.1525983810424805,2.11298000778565,2.11298000778565,90000.0
1981-05-15,2.1393918991088867,2.1658040440221766,2.12618567552016,2.1525981226976136,36600.0
1981-05-18,2.126186847686768,2.165805238030399,2.126186847686768,2.1393930785560884,32100.0
1981-05-19,2.126186847686768,2.152599309425409,2.126186847686768,2.126186847686768,16800.0
1981-05-20,2.1393918991088867,2.1393918991088867,2.112979754195597,2.12618567552016,12900.0
1981-05-21,2.112980842590332,2.1261867707172577,2.0997746121990866,2.1261867707172577,52200.0
1981-05-22,1.95450758934021,2.0865687046269445,1.95450758934021,2.0865687046269445,54000.0
1981-05-26,1.928094744682312,2.033743978818539,1.928094744682312,1.954507204348522,21900.0
