Date,Close_ADM,High_ADM,Low_ADM,Open_ADM,Volume_ADM
1980-06-05,1.1135891675949097,1.1747753602718891,1.1135891675949097,1.166617431685233,544976.0
1980-06-06,1.1380642652511597,1.1421434613798491,1.1176687454817518,1.1176687454817518,620503.0
1980-06-09,1.1380642652511597,1.1503013927631884,1.1258271377391311,1.1380642652511597,1067738.0
1980-06-10,1.133984923362732,1.1421433145714508,1.1299057277583724,1.1380641189670917,624945.0
1980-06-11,1.1380642652511597,1.1462221966344988,1.1299058729937803,1.1339850691224702,1075143.0
1980-06-12,1.117668390274048,1.1421430983938052,1.117668390274048,1.13806390356153,581999.0
1980-06-13,1.1380642652511597,1.1421434613798491,1.1258271377391311,1.1258271377391311,694548.0
1980-06-16,1.1380642652511597,1.1380642652511597,1.1217479416104414,1.1380642652511597,516839.0
1980-06-17,1.117668390274048,1.1421430983938052,1.117668390274048,1.13806390356153,510915.0
1980-06-18,1.085036039352417,1.1176688035477256,1.0687197148640206,1.1176688035477256,967036.0
1980-06-19,1.1013520956039429,1.109510485444684,1.089114856498259,1.089114856498259,1557921.0
1980-06-20,1.097272872924805,1.113589191319614,1.0931941389815214,1.10135206774198,605694.0
1980-06-23,1.1095110177993774,1.121748147558085,1.1013526240441558,1.1013526240441558,247313.0
1980-06-24,1.1584595441818235,1.16661793717737,1.117668846607818,1.117668846607818,509434.0
1980-06-25,1.1625382900238037,1.1829338037323045,1.1543803610647452,1.1584590951073228,579037.0
1980-06-26,1.1543803215026855,1.1910916918711585,1.1543803215026855,1.1625382501821615,854487.0
1980-06-27,1.1380642652511597,1.1584594393650376,1.1380642652511597,1.154380704110388,444274.0
1980-06-30,1.093194603919983,1.138064383370467,1.093194603919983,1.138064383370467,733052.0
1980-07-01,1.1095110177993774,1.1421436710720143,1.093194691163059,1.093194691163059,854487.0
1980-07-02,1.133984923362732,1.133984923362732,1.109510671484537,1.109510671484537,308030.0
1980-07-03,1.1054316759109497,1.142143521245328,1.101352479568449,1.1339851285603266,743418.0
1980-07-07,1.1299052238464355,1.1299052238464355,1.101351789098061,1.1054309828831934,682701.0
1980-07-08,1.1013520956039429,1.1380639281394709,1.1013520956039429,1.1299055382987298,587923.0
1980-07-09,1.1054316759109497,1.1299059322178258,1.1054316759109497,1.1054316759109497,824869.0
1980-07-10,1.0891151428222656,1.1054315811378466,1.0850359468294908,1.1054315811378466,777479.0
1980-07-11,1.0646401643753052,1.0850352087170776,1.0564817779396272,1.0850352087170776,1436486.0
1980-07-14,1.044245719909668,1.0727991796918606,1.027929276119273,1.0646412458430254,1097357.0
1980-07-15,1.093194603919983,1.093194603919983,1.068719770263141,1.068719770263141,1347631.0
1980-07-16,1.093194603919983,1.117668861484215,1.089115292149393,1.093194603919983,453159.0
1980-07-17,1.1095110177993774,1.1095110177993774,1.0768782493082092,1.093194691163059,992212.0
1980-07-18,1.093194603919983,1.138064383370467,1.093194603919983,1.109510929254167,798212.0
1980-07-21,1.085036039352417,1.0972732827187142,1.076878107545251,1.0931945472521631,414656.0
1980-07-22,1.068719506263733,1.1013522640895472,1.0605615760488898,1.0850358275673933,2357614.0
1980-07-23,1.0156910419464111,1.068718821783735,0.9952955381610056,1.068718821783735,1126975.0
1980-07-24,1.0116127729415894,1.0320084105731748,0.9789801214303324,1.0156919695990214,4075473.0
1980-07-25,1.0197700262069702,1.040165650254899,1.0116120991994535,1.0116120991994535,823388.0
1980-07-28,1.0768778324127195,1.0850357621356088,1.019770365638225,1.019770365638225,1098838.0
1980-07-29,1.1095110177993774,1.121748147558085,1.0687198555529875,1.0768782493082092,2444988.0
1980-07-30,1.068719506263733,1.125826976482025,1.0605615760488898,1.109510655178365,4199870.0
1980-07-31,1.0564826726913452,1.0646410660364942,1.0279291025130015,1.0646410660364942,1227677.0
1980-08-01,1.068719506263733,1.0727987018081415,1.0524031849600726,1.0564823805044812,1329860.0
1980-08-04,1.0156910419464111,1.0646400897255968,1.0116118490145942,1.0646400897255968,1110685.0
1980-08-05,1.044245719909668,1.0483249172711753,1.032008588699325,1.032008588699325,1476470.0
1980-08-06,1.0727981328964231,1.0727981328964231,1.0442447009755789,1.0442447009755789,1460180.0
1980-08-07,1.1013520956039429,1.109510485444684,1.089114856498259,1.089114856498259,636793.0
1980-08-08,1.085036039352417,1.1217479998883406,1.076878107545251,1.1013524790593292,2828544.0
1980-08-11,1.0891151428222656,1.1013523851450715,1.0768780157179658,1.0850359468294908,858930.0
1980-08-12,1.052403211593628,1.076877924605496,1.0442452811723288,1.076877924605496,2440545.0
1980-08-13,1.040166258811951,1.0442454551391698,1.0116126910510268,1.0442454551391698,3481627.0
1980-08-14,1.085036039352417,1.085036039352417,1.0442454585684584,1.0442454585684584,1331341.0
1980-08-15,1.1095110177993774,1.1135897538028636,1.1013526240441558,1.1013526240441558,2030332.0
1980-08-18,1.0605608224868774,1.1095098668365078,1.0605608224868774,1.1095098668365078,2502743.0
1980-08-19,1.0891151428222656,1.1054315811378466,1.0483245655165914,1.0605616926208912,1623081.0
1980-08-20,1.133984923362732,1.133984923362732,1.097273084671459,1.097273084671459,1823004.0
1980-08-21,1.1421427726745603,1.1584587408213172,1.1299051916676803,1.1339843853366405,1252853.0
1980-08-22,1.1421427726745603,1.1666171281592377,1.1421427726745603,1.1421427726745603,2952941.0
1980-08-25,1.117668390274048,1.1462218323521869,1.117668390274048,1.1421430983938052,525724.0
1980-08-26,1.1421427726745603,1.1543800080261193,1.1176680715345622,1.1176680715345622,636793.0
1980-08-27,1.1258269548416138,1.1584592511662029,1.1135893684436162,1.1421432758316452,1587539.0
1980-08-28,1.117668390274048,1.1421430983938052,1.117668390274048,1.125826779938598,727128.0
1980-08-29,1.1258269548416138,1.1421432758316452,1.1095106338515823,1.117668563909615,810060.0
1980-09-02,1.0809563398361206,1.1135890888411712,1.0809563398361206,1.1135890888411712,830792.0
1980-09-03,1.1054316759109497,1.1054316759109497,1.0809568435114931,1.0809568435114931,1962210.0
1980-09-04,1.097272872924805,1.1095104573763306,1.085035634128698,1.1054312625591551,2212484.0
1980-09-05,1.093194603919983,1.105431732702099,1.089115292149393,1.097273339597963,2096973.0
1980-09-08,1.0646401643753052,1.105430829150989,1.0646401643753052,1.0931937103711833,3292070.0
1980-09-09,1.0727981328964231,1.0727981328964231,1.0401655075943923,1.0646402070077805,4270954.0
1980-09-10,1.068719506263733,1.0850358275673933,1.0605615760488898,1.0727987018081415,2818178.0
1980-09-11,1.0768778324127195,1.0850357621356088,1.0605615120929954,1.0687194418158843,1549035.0
1980-09-12,1.1625382900238037,1.1625382900238037,1.1013520945537287,1.1013520945537287,7351253.0
1980-09-15,1.1992509365081787,1.1992509365081787,1.158459881404511,1.162539079089721,6901056.0
1980-09-16,1.2563568353652954,1.2767524596215618,1.2359613263274782,1.2359613263274782,6510095.0
1980-09-17,1.264515399932861,1.2849105661637303,1.264515399932861,1.264515399932861,1815600.0
1980-09-18,1.2359623908996582,1.2685950491181524,1.2359623908996582,1.2645163124964864,2274683.0
1980-09-19,1.2400412559509275,1.2522783842836436,1.215566999285496,1.2359620595486651,1081067.0
1980-09-22,1.2441202402114868,1.2522781707508872,1.2155667920125963,1.2400410445047902,2276164.0
1980-09-23,1.1992509365081787,1.2522787781375984,1.1910925411377586,1.2441208436413944,3437200.0
1980-09-24,1.1951724290847778,1.211488883593387,1.1747768897536714,1.1992516291258954,2410927.0
1980-09-25,1.2074081897735596,1.215566695759429,1.191091869112754,1.1951710644964444,2744132.0
1980-09-26,1.1951724290847778,1.2074095683336488,1.178856089794789,1.2074095683336488,1547554.0
1980-09-29,1.1299052238464355,1.1829334756502712,1.1258264909350786,1.1829334756502712,1135860.0
1980-09-30,1.1666181087493896,1.170697305847081,1.1380645355953083,1.1380645355953083,1029235.0
1980-10-01,1.2074081897735596,1.2074081897735596,1.1584592277911432,1.1666176185585238,1537188.0
1980-10-02,1.2318834066390991,1.2522784682701025,1.2196462774856769,1.2196462774856769,1968134.0
1980-10-03,1.2318834066390991,1.248199732468363,1.2237250132874162,1.2318834066390991,1480913.0
1980-10-06,1.2685943841934204,1.2685943841934204,1.2359617430790932,1.2359617430790932,2841873.0
1980-10-07,1.284911036491394,1.2930694285817357,1.256357470704753,1.2685945979662343,3089185.0
1980-10-08,1.3460968732833862,1.3542552630972524,1.2849106779565225,1.2849106779565225,3800023.0
1980-10-09,1.3583344221115112,1.3909671739753586,1.3420181037888237,1.3460968377140785,2671567.0
1980-10-10,1.3379395008087158,1.3828092808251606,1.3297809923831514,1.3583350229522249,2245064.0
1980-10-13,1.3583344221115112,1.3624131560367656,1.3257017854661362,1.3379389089896794,1081067.0
1980-10-14,1.317543387413025,1.3705716566957098,1.30938545802757,1.3583345321805635,2770789.0
1980-10-15,1.354254961013794,1.3705712761280668,1.3257015247822663,1.3257015247822663,2288011.0
1980-10-16,1.317543387413025,1.3991252160741752,1.30938545802757,1.3542553370508723,2249507.0
1980-10-17,1.317543387413025,1.321622582542716,1.3012270677681874,1.317543387413025,1900012.0
1980-10-20,1.3338605165481567,1.3338605165481567,1.3012277450547058,1.3175440731921604,667892.0
1980-10-21,1.2971479892730713,1.3297801590288378,1.2522776612836055,1.3297801590288378,1602348.0
1980-10-22,1.2889903783798218,1.2889903783798218,1.2563576128557643,1.2889903783798218,857449.0
1980-10-23,1.264515399932861,1.305306078049996,1.252277816276785,1.288989760715756,1366883.0
1980-10-24,1.2808330059051514,1.2849117433200006,1.2482002261220817,1.264516558404331,1301723.0
1980-10-27,1.284911036491394,1.306326239636002,1.280628364561697,1.306326239636002,1569768.0
1980-10-28,1.280627965927124,1.280627965927124,1.2592126542301785,1.280627965927124,2702314.0
1980-10-29,1.259212613105774,1.2806279241033207,1.2549294817751837,1.2806279241033207,1475272.0
1980-10-30,1.242080569267273,1.2634953045278166,1.242080569267273,1.2592126340000358,935091.0
1980-10-31,1.267778754234314,1.2806282668839295,1.242080881120071,1.242080881120071,1131136.0
1980-11-03,1.3191745281219482,1.3191745281219482,1.250645728324556,1.2677777842508906,2702314.0
1980-11-05,1.340590238571167,1.379137504667893,1.340590238571167,1.340590238571167,3871530.0
1980-11-06,1.310609221458435,1.3363076696648344,1.3020429568378076,1.3363076696648344,1672727.0
1980-11-07,1.284911036491394,1.3020431068322742,1.284911036491394,1.3020431068322742,997148.0
1980-11-10,1.284911036491394,1.3106093724397296,1.276345231757969,1.284911036491394,906883.0
1980-11-11,1.302042841911316,1.3148922377080887,1.297760170852995,1.297760170852995,867392.0
1980-11-12,1.3363075256347656,1.3363075256347656,1.2977601455261212,1.302042816500862,684041.0
1980-11-13,1.340590238571167,1.349156502536636,1.2934770541644287,1.3363075674623748,2650130.0
1980-11-14,1.3063257932662964,1.353439431479083,1.3063257932662964,1.3405900374585198,1544381.0
1980-11-17,1.310609221458435,1.310609221458435,1.2763450847238802,1.3063260891481212,2059175.0
1980-11-18,1.3277417421340942,1.3320249911220337,1.3148928017000117,1.3148928017000117,959068.0
1980-11-19,1.3577221632003784,1.3791373599936116,1.3191752468027582,1.327741048995715,1561306.0
1980-11-20,1.434817671775818,1.434817671775818,1.3534403124911527,1.3577229857452422,1149471.0
1980-11-21,1.387704372406006,1.4433837251621586,1.3791379902061771,1.4348174581808562,1593745.0
1980-11-24,1.4176850318908691,1.426251296737976,1.3834207790319244,1.387704026673975,1362440.0
1980-11-25,1.4476664066314695,1.481930539382738,1.4305342250373545,1.4305342250373545,4758668.0
1980-11-26,1.4005528688430786,1.439100136313664,1.3962697367076893,1.439100136313664,1830691.0
1980-11-28,1.370572209358215,1.387704397980983,1.3491570023843875,1.387704397980983,1497838.0
1980-12-01,1.2934765815734863,1.3620049399820982,1.2849103207378283,1.3620049399820982,2084562.0
1980-12-02,1.250646710395813,1.2720620275569463,1.2377977735798356,1.2720620275569463,4152199.0
1980-12-03,1.254930019378662,1.2592131525441173,1.2377979475909109,1.2506468862132067,758792.0
1980-12-04,1.2720613479614258,1.293476538463047,1.2549291725164406,1.2549291725164406,557105.0
1980-12-05,1.2463635206222534,1.2720619691671111,1.2463635206222534,1.2720619691671111,1528867.0
1980-12-08,1.2163822650909424,1.2377974616366294,1.2120990183885552,1.2377974616366294,795462.0
1980-12-09,1.2206652164459229,1.2335141481277114,1.1992499078419394,1.216382085594053,764433.0
1980-12-10,1.1649861335754397,1.224948255280593,1.1649861335754397,1.220665584012945,794052.0
1980-12-11,1.1564197540283203,1.164986017457709,1.1564197540283203,1.164986017457709,4564034.0
1980-12-12,1.1649861335754397,1.1692688048430873,1.156419869292225,1.156419869292225,1066258.0
1980-12-15,1.1607037782669067,1.1692695874090662,1.156420643258693,1.1649869132751205,528898.0
1980-12-16,1.1564197540283203,1.164986017457709,1.1564197540283203,1.1607028857430146,626215.0
1980-12-17,1.2035330533981323,1.2078157234285056,1.16070266610379,1.16070266610379,2118411.0
1980-12-18,1.259212613105774,1.2763447927727305,1.2078158436679682,1.2078158436679682,4004107.0
1980-12-19,1.229231834411621,1.25921330943117,1.2249487007125246,1.25921330943117,839184.0
1980-12-22,1.2463635206222534,1.2592129177224265,1.224948319662616,1.22923145202934,957657.0
1980-12-23,1.2934765815734863,1.3106086423710284,1.2634950143040138,1.2634950143040138,1561306.0
1980-12-24,1.3063257932662964,1.3148920559466717,1.2934768601196065,1.2934768601196065,708018.0
1980-12-26,1.297760009765625,1.3020426802923497,1.2934768783650206,1.3020426802923497,194634.0
1980-12-29,1.3063257932662964,1.310608924606484,1.2891937287794188,1.297759991459794,600828.0
1980-12-30,1.276344895362854,1.3106090270139152,1.276344895362854,1.3063258953390553,730584.0
1980-12-31,1.2720613479614258,1.2849102779128951,1.263494972192834,1.2763444782365017,293362.0
1981-01-02,1.254930019378662,1.2677789580009582,1.2463637530477516,1.2677789580009582,547233.0
1981-01-05,1.242080569267273,1.2677784359294773,1.2335143064639515,1.254929502598375,631856.0
1981-01-06,1.250646710395813,1.2634956472117904,1.2377977735798356,1.242080906143163,846236.0
1981-01-07,1.2120985984802246,1.2249476428252484,1.1692682202266145,1.2249476428252484,1689651.0
1981-01-08,1.2249473333358765,1.250645645969975,1.2120982922372303,1.2120982922372303,1039460.0
1981-01-09,1.2249473333358765,1.242079849007684,1.2078151633192786,1.2249473333358765,1183320.0
1981-01-12,1.229231834411621,1.2463639083338804,1.2249487007125246,1.2249487007125246,1684010.0
1981-01-13,1.2206652164459229,1.2335141481277114,1.2206652164459229,1.2292310172758418,617752.0
1981-01-14,1.2335141897201538,1.2335141897201538,1.2078157493977837,1.2206652576051165,693914.0
1981-01-15,1.242080569267273,1.2677784359294773,1.2249480436606304,1.2335143064639515,2032377.0
1981-01-16,1.2120985984802246,1.2463628319520534,1.20353279935374,1.2420801628256757,691093.0
1981-01-19,1.1906836032867432,1.2206651725154607,1.1649857408480049,1.212098795901561,1054974.0
1981-01-20,1.1692688465118408,1.1949671794033256,1.164986175091573,1.1906840471090825,1888517.0
1981-01-21,1.1607037782669067,1.1821189924337072,1.1521373930319123,1.1692695874090662,600828.0
1981-01-22,1.1478536128997805,1.169268343408896,1.1307209758759995,1.1607025433800051,269385.0
1981-01-23,1.1821178197860718,1.1821178197860718,1.139287318721281,1.1478536954585257,1822228.0
1981-01-26,1.1949665546417236,1.2078154839327022,1.1864007554056497,1.1864007554056497,906883.0
1981-01-27,1.1906836032867432,1.1906836032867432,1.1821178027650985,1.1906836032867432,830722.0
1981-01-28,1.1435710191726685,1.1906842135933922,1.1435710191726685,1.1906842135933922,746098.0
1981-01-29,1.1350045204162598,1.1478540316766528,1.1307213884022909,1.1435707844441976,730584.0
1981-01-30,1.0707590579986572,1.1307211661298235,1.0536269941844771,1.1307211661298235,1353978.0
1981-02-02,1.006513595581055,1.0750419822440676,0.993664659903698,1.070759310934258,5037926.0
1981-02-03,1.0407776832580566,1.0493439462818392,0.997947174668454,1.006513437692237,1145240.0
1981-02-04,1.027928590774536,1.0664759662171226,1.027928590774536,1.040777639109753,988686.0
1981-02-05,1.053627371788025,1.053627371788025,1.0279289212014413,1.0279289212014413,1045102.0
1981-02-06,1.0450607538223269,1.057909686734763,1.0407776225602263,1.0536270163465276,648781.0
1981-02-09,1.0236462354660034,1.0536278318509635,1.0236462354660034,1.045061562696499,1132546.0
1981-02-10,1.019362449645996,1.0322119603870474,1.019362449645996,1.0236455814868526,427349.0
1981-02-11,1.002230882644653,1.027929225623312,1.002230882644653,1.0193629576723735,1437191.0
1981-02-12,0.9679653644561768,1.002229585379252,0.9593991075932254,1.002229585379252,885727.0
1981-02-13,0.9422683119773864,0.9679666559811052,0.9337025045589304,0.9679666559811052,799693.0
1981-02-17,0.9636828899383544,0.9636828899383544,0.9251355167315896,0.9422676377940836,2826429.0
1981-02-18,1.002230882644653,1.0236460916478427,0.9722498665646824,0.9722498665646824,1427318.0
1981-02-19,1.0107967853546145,1.0107967853546145,0.9850984516617832,1.0022305204990072,1688241.0
1981-02-20,1.0236462354660034,1.0279293700432357,1.0022310234540637,1.010797292608528,668527.0
1981-02-23,1.015080213546753,1.0236460200241924,1.0107970798709711,1.0236460200241924,1466809.0
1981-02-24,1.027928590774536,1.040777639109753,1.0236454594443292,1.0236454594443292,517614.0
1981-02-25,1.0364952087402344,1.0364952087402344,1.0193631308027726,1.027929400208621,1612080.0
1981-02-26,1.0450607538223269,1.0536270163465276,1.0364943760796597,1.0364943760796597,889958.0
1981-02-27,1.066476583480835,1.0750423902251618,1.0493445091180422,1.0493445091180422,880086.0
1981-03-02,1.0707590579986572,1.075041728296811,1.0536269941844771,1.0664759268266484,682630.0
1981-03-03,1.0364952087402344,1.0750426145366412,1.0364952087402344,1.070759940707952,3741774.0
1981-03-04,0.9979470372200012,1.049343801754448,0.9936643671718588,1.0364942937700794,1554254.0
1981-03-05,0.9893819689750672,1.002230910382932,0.980815700787044,0.9979477762889206,459788.0
1981-03-06,0.9765329957008362,0.9936650706436564,0.9765329957008362,0.9893819366894128,2980162.0
1981-03-09,0.9722498059272766,0.9850987461781632,0.9594002895837302,0.9765329396356148,977403.0
1981-03-10,0.9422683119773864,0.9808157127644208,0.9294193128033428,0.9722499053459648,2418825.0
1981-03-11,0.9251355528831482,0.9508339371134132,0.886588235779299,0.9422676746151146,1067668.0
1981-03-12,0.937985360622406,0.937985360622406,0.9122869666281722,0.9251359043836423,1101517.0
1981-03-13,0.9722498059272766,0.9936650135948394,0.9679665570004063,0.9679665570004063,1482324.0
1981-03-16,0.9850984215736388,0.9850984215736388,0.9636831633534548,0.9722494855566672,1269354.0
1981-03-17,0.9294193387031556,0.9850988743621518,0.9294193387031556,0.9850988743621518,1090234.0
1981-03-18,0.9679653644561768,0.9765317365375182,0.9337012587514916,0.9337012587514916,2544350.0
1981-03-19,0.9636828899383544,0.9893812731644026,0.9593997012473466,0.9679659634109008,1289100.0
1981-03-20,0.9765329957008362,0.9808156687809254,0.9636835362288358,0.9636835362288358,2143798.0
1981-03-23,0.9829567074775696,0.9893811730129876,0.963682792388292,0.9893811730129876,1271235.0
1981-03-24,0.9765329957008362,1.0086553481722775,0.9701079491138548,0.9829574661951244,672288.0
1981-03-25,0.995806097984314,1.0022305664837945,0.9765326924858724,0.9765326924858724,801104.0
1981-03-26,1.0407776832580566,1.0536270777937304,1.0215041675469103,1.0215041675469103,896070.0
1981-03-27,1.053627371788025,1.066476309035054,1.0407779736669756,1.0407779736669756,1302263.0
1981-03-30,1.047202706336975,1.0536276374545217,1.0407782360935651,1.0536276374545217,354479.0
1981-03-31,1.0343526601791382,1.053626511180726,1.0343526601791382,1.0472015869311009,645020.0
1981-04-01,1.027928590774536,1.0343531725513786,1.0150796576577874,1.0343531725513786,566978.0
1981-04-02,1.027928590774536,1.040777639109753,1.0150796576577874,1.027928590774536,1596566.0
1981-04-03,0.9765329957008362,1.0215047500350083,0.9636835362288358,1.0215047500350083,1043691.0
1981-04-06,0.9444098472595216,0.9765327683448084,0.9315603907791272,0.9765327683448084,801104.0
1981-04-07,0.9701077938079834,0.9701077938079834,0.9508343854106248,0.9508343854106248,1501599.0
1981-04-08,0.9636828899383544,0.9893812731644026,0.9508338999576378,0.9701072985148668,911114.0
1981-04-09,0.937985360622406,0.9636832937426012,0.9122869666281722,0.9636832937426012,1792140.0
1981-04-10,0.950834095478058,0.9636830881009184,0.9315601744744482,0.9379851604644398,1937881.0
1981-04-13,0.893013060092926,0.937985380139414,0.8865885910815146,0.937985380139414,1945403.0
1981-04-14,0.886588454246521,0.9058623767893452,0.8737395182067874,0.8930129222663877,1774275.0
1981-04-15,0.9122869968414308,0.9122869968414308,0.8801641329056119,0.8865886019961136,1513822.0
1981-04-16,0.9572587013244628,0.9636832273689638,0.912286903794454,0.912286903794454,2456906.0
1981-04-20,1.047202706336975,1.047202706336975,0.9893818980536154,0.9893818980536154,4056292.0
1981-04-21,1.047202706336975,1.0664765779413412,1.047202706336975,1.047202706336975,1875823.0
1981-04-22,1.0407776832580566,1.0536270777937304,1.0407776832580566,1.0472021500889477,1171567.0
1981-04-23,1.0921739339828491,1.1114479115420874,1.0664760653603895,1.0664760653603895,2615810.0
1981-04-24,1.1242966651916504,1.1307211313149268,1.0857492923596912,1.0921737584829676,2071398.0
1981-04-27,1.1114487648010254,1.1435715861136966,1.105024292713345,1.1242977089763864,1453646.0
1981-04-28,1.066476583480835,1.1178729217877477,1.0472027117763565,1.1114484515109675,1888047.0
1981-04-29,1.0343526601791382,1.0600509745567075,1.0022297672071765,1.0600509745567075,996678.0
1981-04-30,1.0215041637420654,1.053627073869236,1.0086547692542522,1.034353212574461,777597.0
1981-05-01,1.0343526601791382,1.053626511180726,1.0086542305831578,1.0215036182087645,994798.0
1981-05-04,1.027928590774536,1.0343531725513786,0.995805797108792,1.0343531725513786,1004200.0
1981-05-05,1.0086551904678345,1.0343536445196966,0.9958062514882048,1.0279290598113613,886667.0
1981-05-06,1.0086551904678345,1.0215045903215465,0.9829573125085752,1.0086551904678345,817088.0
1981-05-07,1.0086551904678345,1.0215045903215465,0.98938178199839,1.0086551904678345,558516.0
1981-05-08,1.0215041637420654,1.027928630549027,1.0086547692542522,1.0086547692542522,1300383.0
1981-05-11,1.015080213546753,1.0279291536999744,1.0086552825960178,1.0215046836233637,433461.0
1981-05-12,1.0343526601791382,1.0407771235551195,1.015079154832783,1.015079154832783,347897.0
1981-05-13,1.0343526601791382,1.053626511180726,1.0343526601791382,1.0343526601791382,715540.0
