Date,Close_PPG,High_PPG,Low_PPG,Open_PPG,Volume_PPG
1980-05-16,0.562057375907898,0.5869271713020527,0.562057375907898,0.5869271713020527,120000.0
1980-05-19,0.5695183873176575,0.5695183873176575,0.5620572979412034,0.5620572979412034,148800.0
1980-05-20,0.5844401121139526,0.5844401121139526,0.5695182407866123,0.5695182407866123,158400.0
1980-05-21,0.5844401121139526,0.5943880263321795,0.5794661550048392,0.5844401121139526,532800.0
1980-05-22,0.5819531083106995,0.5819531083106995,0.57200519192932,0.5819531083106995,571200.0
1980-05-23,0.5819531083106995,0.5819531083106995,0.57200519192932,0.5819531083106995,224000.0
1980-05-27,0.5819531083106995,0.5943881555805814,0.5769791501200097,0.5819531083106995,316800.0
1980-05-28,0.594387948513031,0.594387948513031,0.5844400355972164,0.5844400355972164,542400.0
1980-05-29,0.589413583278656,0.5968743609981331,0.589413583278656,0.5943875362869737,187200.0
1980-05-30,0.601848840713501,0.601848840713501,0.5869269686296952,0.5894140991034618,227200.0
1980-06-02,0.601848840713501,0.6068227980747696,0.5968748833522324,0.601848840713501,192000.0
1980-06-03,0.6117967367172241,0.6217446511353903,0.6068227795081409,0.6068227795081409,320000.0
1980-06-04,0.614283561706543,0.6217443420177031,0.6117964325454199,0.6117964325454199,123200.0
1980-06-05,0.6267186403274536,0.6366665552532862,0.616770725401621,0.616770725401621,467200.0
1980-06-06,0.6167707443237305,0.6267186595547584,0.6167707443237305,0.6267186595547584,120000.0
1980-06-09,0.6167707443237305,0.6217447019392444,0.6142839173091136,0.6167707443237305,83200.0
1980-06-10,0.634179413318634,0.634179413318634,0.6217443740446803,0.6217443740446803,203200.0
1980-06-11,0.634179413318634,0.634179413318634,0.6292054583262766,0.634179413318634,70400.0
1980-06-12,0.6267186403274536,0.6316925977903699,0.6242318133891309,0.6316925977903699,128000.0
1980-06-13,0.6316927075386047,0.6316927075386047,0.6217447908844534,0.626718749211529,176000.0
1980-06-16,0.6292058825492859,0.6316927099290726,0.6217447932372762,0.6316927099290726,251200.0
1980-06-17,0.6217448115348816,0.6292059010664671,0.6217448115348816,0.6292059010664671,155200.0
1980-06-18,0.6242316365242004,0.6242316365242004,0.6192576804705662,0.6217445067042908,147200.0
1980-06-19,0.6167707443237305,0.6242318325401415,0.6167707443237305,0.6242318325401415,187200.0
1980-06-20,0.6217448115348816,0.624231942574188,0.6167708530426026,0.6167708530426026,300800.0
1980-06-23,0.6167707443237305,0.6217447019392444,0.6167707443237305,0.6217447019392444,128000.0
1980-06-24,0.6167707443237305,0.6217447019392444,0.6167707443237305,0.6167707443237305,452800.0
1980-06-25,0.6242316365242004,0.6242316365242004,0.6167705506506566,0.6167705506506566,142400.0
1980-06-26,0.6167707443237305,0.6217447019392444,0.6142839173091136,0.6217447019392444,152000.0
1980-06-27,0.6167707443237305,0.6167707443237305,0.6142839173091136,0.6167707443237305,737600.0
1980-06-30,0.5968749523162842,0.6167707840601604,0.5869270364443462,0.6167707840601604,265600.0
1980-07-01,0.601848840713501,0.601848840713501,0.5869269686296952,0.5968748833522324,1777600.0
1980-07-02,0.5993620753288269,0.6018489024715117,0.5968749445998464,0.6018489024715117,489600.0
1980-07-03,0.6043359041213989,0.6117966875422128,0.6018487739236402,0.6018487739236402,136000.0
1980-07-07,0.6117967367172241,0.6167706939263072,0.6093099099058102,0.6093099099058102,193600.0
1980-07-08,0.6217448115348816,0.6217448115348816,0.6167708530426026,0.6167708530426026,206400.0
1980-07-09,0.634179413318634,0.634179413318634,0.6167704190523229,0.6217443740446803,321600.0
1980-07-10,0.6366668939590454,0.6441279859158442,0.6267189737409353,0.6341800656977341,627200.0
1980-07-11,0.6416401267051697,0.6416401267051697,0.6316922177640043,0.636666172234587,158400.0
1980-07-14,0.6540755033493042,0.6540755033493042,0.6366665018949903,0.6416404589410449,190400.0
1980-07-15,0.6590494513511658,0.6615362780469434,0.6515883640913502,0.6540754943733692,291200.0
1980-07-16,0.6590494513511658,0.6590494513511658,0.6515883640913502,0.6590494513511658,859200.0
1980-07-17,0.6615365743637085,0.6640237057597682,0.6565626151579663,0.659049746554026,480000.0
1980-07-18,0.6789453625679016,0.6839193201559951,0.6590495322155276,0.661536359216435,652800.0
1980-07-21,0.686406135559082,0.686406135559082,0.6789453510961417,0.6789453510961417,268800.0
1980-07-22,0.683919370174408,0.6913801553090531,0.683919370174408,0.6864061973571894,350400.0
1980-07-23,0.6764580011367798,0.686405912918203,0.6764580011367798,0.6839190867659347,280000.0
1980-07-24,0.68143230676651,0.68143230676651,0.6764583483229588,0.6764583483229588,332800.0
1980-07-25,0.6789453625679016,0.681432189568809,0.6764582319807155,0.681432189568809,121600.0
1980-07-28,0.68143230676651,0.68143230676651,0.6764583483229588,0.6789454793378997,355200.0
1980-07-29,0.6913803815841675,0.6913803815841675,0.6789456344280119,0.681432462424683,188800.0
1980-07-30,0.6988411545753479,0.6988411545753479,0.696354024124629,0.696354024124629,1552000.0
1980-07-31,0.703815221786499,0.703815221786499,0.6963541328556057,0.6988412636946733,1233600.0
1980-08-01,0.708789050579071,0.7112758773781754,0.7063019201937127,0.7063019201937127,305600.0
1980-08-04,0.7237111330032349,0.7237111330032349,0.7063021259919522,0.7087892571019965,1603200.0
1980-08-05,0.7162498831748962,0.7212238406969441,0.7087890986849616,0.7212238406969441,1168000.0
1980-08-06,0.7286849617958069,0.7286849617958069,0.7137630885534315,0.7162499156340166,254400.0
1980-08-07,0.7187365889549255,0.7237105435373608,0.7162494598706605,0.7237105435373608,276800.0
1980-08-08,0.7237111330032349,0.7261979605269367,0.7187371743694887,0.7187371743694887,598400.0
1980-08-11,0.7187365889549255,0.7187365889549255,0.7162494598706605,0.7187365889549255,259200.0
1980-08-12,0.7237111330032349,0.736145877794429,0.7162500432594444,0.7187371743694887,1137600.0
1980-08-13,0.7212238907814026,0.7311718065163184,0.7187370636408213,0.7237110215082794,140800.0
1980-08-14,0.7212238907814026,0.7212238907814026,0.7162499329139446,0.7212238907814026,126400.0
1980-08-15,0.7187365889549255,0.7286844981197959,0.7187365889549255,0.7212234144530956,195200.0
1980-08-18,0.7013279795646667,0.716249851470298,0.7013279795646669,0.716249851470298,299200.0
1980-08-19,0.6938669085502625,0.7013276896255516,0.691379779134409,0.7013276896255516,622400.0
1980-08-20,0.6988411545753479,0.6988411545753479,0.6839192826298202,0.693867197260172,259200.0
1980-08-21,0.7212238907814026,0.7261978486488605,0.7162499329139446,0.7162499329139446,745600.0
1980-08-22,0.7212238907814026,0.7261978486488605,0.7187370636408213,0.7212238907814026,195200.0
1980-08-25,0.7162498831748962,0.7212238406969441,0.7162498831748962,0.7212238406969441,91200.0
1980-08-26,0.7212238907814026,0.7261978486488605,0.7162499329139446,0.7162499329139446,254400.0
1980-08-27,0.7063020467758179,0.7187370937586871,0.7063020467758179,0.7187370937586871,336000.0
1980-08-28,0.6913803815841675,0.7013283007436518,0.6913803815841675,0.7013283007436518,212800.0
1980-08-29,0.6913803815841675,0.6963543411639096,0.6864064220044253,0.6913803815841675,740800.0
1980-09-02,0.6963536739349365,0.6988408031349016,0.6913797191211155,0.6913797191211155,155200.0
1980-09-03,0.7162498831748962,0.7212238406969441,0.6913800955646567,0.6963540530867046,1081600.0
1980-09-04,0.7162498831748962,0.7237109712511053,0.7112759256528484,0.7162498831748962,416000.0
1980-09-05,0.7187365889549255,0.7187365889549255,0.7112755052882253,0.7162494598706605,731200.0
1980-09-08,0.7137632369995117,0.7212240233792245,0.7137632369995117,0.7187371957814374,100800.0
1980-09-09,0.7137632369995117,0.7137632369995117,0.7112761058153731,0.7137632369995117,91200.0
1980-09-10,0.7112756967544556,0.7137628265082239,0.7112756967544556,0.7137628265082239,83200.0
1980-09-11,0.7162498831748962,0.7162498831748962,0.7112759256528484,0.7112759256528484,60800.0
1980-09-12,0.7212238907814026,0.7212238907814026,0.7137631057733634,0.7162499329139446,128000.0
1980-09-15,0.7162498831748962,0.7237109712511053,0.7162498831748962,0.7212238406969441,236800.0
1980-09-16,0.7212238907814026,0.7212238907814026,0.7162499329139446,0.7162499329139446,96000.0
1980-09-17,0.7411198616027832,0.7436069927973111,0.716250067589267,0.7212240263919703,1672000.0
1980-09-18,0.7460931539535522,0.7535542372861286,0.7436063285667479,0.7436063285667479,201600.0
1980-09-19,0.7460931539535522,0.7485802829264383,0.7436063285667479,0.7460931539535524,124800.0
1980-09-22,0.7485803961753845,0.7510672219384082,0.7460932668262333,0.7460932668262333,264000.0
1980-09-23,0.7485803961753845,0.756041177050583,0.7436064410632096,0.7485803961753845,488000.0
1980-09-24,0.7411198616027832,0.7436069927973111,0.7411198616027832,0.7436069927973111,148800.0
1980-09-25,0.733659029006958,0.7411198149481687,0.7311718979689986,0.7411198149481687,265600.0
1980-09-26,0.7286849617958069,0.7336589195432653,0.7237110040483484,0.7336589195432653,352000.0
1980-09-29,0.7261976599693298,0.7261976599693298,0.7212237033941975,0.7261976599693298,428800.0
1980-09-30,0.7286849617958069,0.7286849617958069,0.7212238733814751,0.7261978311289335,124800.0
1980-10-01,0.7187365889549255,0.7261973690355307,0.7187365889549255,0.7261973690355307,100800.0
1980-10-02,0.7237111330032349,0.7237111330032349,0.7162500432594444,0.7187371743694887,585600.0
1980-10-03,0.7261976599693298,0.7286847900500044,0.7212237033941975,0.7237108334748721,180800.0
1980-10-06,0.7212238907814026,0.7311718065163184,0.7212238907814026,0.7261978486488605,121600.0
1980-10-07,0.7162498831748962,0.7212238406969441,0.7162498831748962,0.7212238406969441,459200.0
1980-10-08,0.7261976599693298,0.7261976599693298,0.7137629203246073,0.7162497468190651,817600.0
1980-10-09,0.7212238907814026,0.7261978486488605,0.7162499329139446,0.7261978486488605,443200.0
1980-10-10,0.708789050579071,0.7112758773781754,0.7013279630092499,0.7112758773781754,796800.0
1980-10-13,0.708789050579071,0.708789050579071,0.7038150933946083,0.708789050579071,97600.0
1980-10-14,0.7013279795646667,0.716249851470298,0.7013279795646669,0.708789067310613,224000.0
1980-10-15,0.6988411545753479,0.7013279814398049,0.696354024124629,0.7013279814398049,113600.0
1980-10-16,0.6963536739349365,0.7013276287487575,0.6913797191211155,0.6988408031349016,425600.0
1980-10-17,0.6963536739349365,0.6963536739349365,0.6864057643072946,0.6963536739349365,300800.0
1980-10-20,0.6963536739349365,0.6963536739349365,0.6888928935072597,0.6963536739349365,150400.0
1980-10-21,0.7162498831748962,0.7162498831748962,0.6963540530867046,0.6963540530867046,566400.0
1980-10-22,0.7112756967544556,0.7237107383509436,0.7038149146655043,0.7162496526758154,172800.0
1980-10-23,0.7162498831748962,0.7212238406969441,0.7112759256528484,0.7112759256528484,336000.0
1980-10-24,0.7212238907814026,0.7212238907814026,0.7112759750464867,0.7162499329139446,168000.0
1980-10-27,0.7162498831748962,0.7162498831748962,0.7112759256528484,0.7162498831748962,521600.0
1980-10-28,0.7187365889549255,0.7212234144530956,0.7112755052882253,0.7162494598706605,376000.0
1980-10-29,0.7212238907814026,0.7212238907814026,0.7162499329139446,0.7187370636408213,251200.0
1980-10-30,0.7212238907814026,0.7237110215082794,0.7187370636408213,0.7212238907814026,156800.0
1980-10-31,0.7212238907814026,0.7212238907814026,0.7162499329139446,0.7212238907814026,243200.0
1980-11-03,0.7261976599693298,0.7261976599693298,0.7087889637494749,0.7212237033941975,1062400.0
1980-11-05,0.7261976599693298,0.7510674428449918,0.7237108334748721,0.7261976599693298,1062400.0
1980-11-06,0.7311712503433228,0.7361452044272909,0.7261972962593546,0.7261972962593546,531200.0
1980-11-07,0.7261976599693298,0.7311716165444623,0.7261976599693298,0.7311716165444623,579200.0
1980-11-10,0.7237111330032349,0.7261979605269367,0.7187371743694887,0.7261979605269367,180800.0
1980-11-11,0.7212238907814026,0.7261978486488605,0.7212238907814026,0.7237110215082794,867200.0
1980-11-12,0.7237111330032349,0.7261979605269367,0.7162500432594444,0.7212240018931906,281600.0
1980-11-13,0.7237111330032349,0.7261979605269367,0.7187371743694887,0.7237111330032349,1980800.0
1980-11-14,0.733659029006958,0.733659029006958,0.7237111120277879,0.7237111120277879,702400.0
1980-11-17,0.7411198616027832,0.7460938204054864,0.7286851163892014,0.7336590751919047,1176000.0
1980-11-18,0.7436070442199707,0.7485810033666382,0.7411199128534501,0.7411199128534501,164800.0
1980-11-19,0.7510673999786377,0.753554529917362,0.7386326610436142,0.7436066173348636,241600.0
1980-11-20,0.7635024189949036,0.7709632014089924,0.7460934207183797,0.7510673768565023,377600.0
1980-11-21,0.7510673999786377,0.7635024424998605,0.7361455311048899,0.7635024424998605,209600.0
1980-11-24,0.7460931539535522,0.758528191645819,0.7311712908744813,0.7510671083132426,243200.0
1980-11-25,0.7361457943916321,0.7485808413603204,0.7311718363214184,0.7460937105320595,179200.0
1980-11-26,0.7013279795646667,0.7212238087721751,0.6988411527068589,0.7212238087721751,377600.0
1980-11-28,0.6963536739349365,0.7013276287487575,0.6913797191211155,0.7013276287487575,323200.0
1980-12-01,0.6963536739349365,0.7013276287487575,0.6938668483210807,0.6963536739349365,152000.0
1980-12-02,0.7013279795646667,0.7013279795646669,0.6913800649609126,0.6963540222627898,244800.0
1980-12-03,0.7162498831748962,0.7162498831748962,0.6963540530867046,0.7013280106087525,182400.0
1980-12-04,0.7162498831748962,0.7212238406969441,0.7063019681308005,0.7162498831748962,643200.0
1980-12-05,0.7137632369995117,0.7162500645972988,0.7112761058153731,0.7162500645972988,235200.0
1980-12-08,0.7013279795646667,0.7063019368665439,0.6963540222627898,0.7063019368665439,385600.0
1980-12-09,0.6963536739349365,0.7013276287487575,0.6963536739349365,0.7013276287487575,528000.0
1980-12-10,0.6988411545753479,0.7112758960701567,0.696354024124629,0.696354024124629,206400.0
1980-12-11,0.686406135559082,0.701328008071236,0.686406135559082,0.698841181112347,456000.0
1980-12-12,0.686406135559082,0.6913800930631333,0.6839193086001931,0.686406135559082,57600.0
1980-12-15,0.6739715933799744,0.683919511336975,0.6739715933799745,0.683919511336975,472000.0
1980-12-16,0.6565623879432678,0.6689974334474507,0.6515884304588491,0.6689974334474507,131200.0
1980-12-17,0.6640232801437378,0.6689972361613457,0.6590493241261299,0.6590493241261299,276800.0
1980-12-18,0.6590494513511658,0.6615362780469434,0.6565623210691468,0.6615362780469434,168000.0
1980-12-19,0.68143230676651,0.68143230676651,0.6565625145487541,0.6590496455636952,504000.0
1980-12-22,0.6888928413391113,0.6888928413391113,0.676457803453179,0.6814317578903346,384000.0
1980-12-23,0.686406135559082,0.6963540505671847,0.6814321780550308,0.6888932661042444,184000.0
1980-12-24,0.7137632369995117,0.7137632369995117,0.6789455255260319,0.6864063119057447,1203200.0
1980-12-26,0.7162498831748962,0.7212238406969441,0.7087890986849616,0.7137630562070095,97600.0
1980-12-29,0.7212238907814026,0.7336589372431952,0.7112759750464867,0.7162499329139446,324800.0
1980-12-30,0.7411198616027832,0.7411198616027832,0.7112761087865638,0.7212240263919703,1240000.0
1980-12-31,0.8107548356056213,0.8107548356056213,0.7386326247221399,0.7411194509523777,928000.0
1981-01-02,0.8107548356056213,0.8107548356056213,0.7958329674656406,0.8107548356056213,483200.0
1981-01-05,0.800806999206543,0.8281639118421091,0.7958330426897321,0.8107549122401646,1252800.0
1981-01-06,0.7709630727767944,0.7958328493179813,0.765989117468557,0.7958328493179813,296000.0
1981-01-07,0.7510673999786377,0.756041356269887,0.7162497059398929,0.756041356269887,540800.0
1981-01-08,0.7311712503433228,0.753554195514212,0.7063014799234819,0.7510670666791955,680000.0
1981-01-09,0.7635024189949036,0.7635024189949037,0.7286847260280459,0.7311715523040121,1307200.0
1981-01-12,0.8057812452316284,0.813242334480638,0.7759374954082349,0.7759374954082349,1108800.0
1981-01-13,0.800806999206543,0.8057809557233537,0.7958330426897321,0.8057809557233537,276800.0
1981-01-14,0.8032938241958618,0.820702513600397,0.7958327404609911,0.8008066950888723,1025600.0
1981-01-15,0.800806999206543,0.8057809557233537,0.7958330426897321,0.803294129258055,310400.0
1981-01-16,0.8405993580818176,0.8405993580818176,0.7983208439360255,0.8008076724921458,820800.0
1981-01-19,0.8356241583824158,0.8455720650298255,0.8207022984113013,0.8405981117061206,768000.0
1981-01-20,0.8480600118637085,0.8505468391323433,0.8405989228851815,0.8405989228851815,822400.0
1981-01-21,0.8555205464363098,0.8604945031016372,0.8356247197750003,0.8480597632314298,2556800.0
1981-01-22,0.8405993580818176,0.8803910436714895,0.8306514366843997,0.8555212401779445,1601600.0
1981-01-23,0.8356241583824158,0.8405981117061206,0.8207022984113013,0.8405981117061206,1859200.0
1981-01-26,0.8157287240028381,0.8281637648813269,0.8157287240028381,0.8281637648813269,329600.0
1981-01-27,0.8231902122497559,0.825677039491214,0.8157291233527656,0.8157291233527656,753600.0
1981-01-28,0.8356241583824158,0.8430852401609823,0.8207022984113013,0.8231894268661628,358400.0
1981-01-29,0.8455729484558105,0.8555208654964672,0.835625031415154,0.835625031415154,262400.0
1981-01-30,0.8480600118637085,0.8580079281108703,0.8405989228851815,0.8455728810087624,358400.0
1981-02-02,0.8256767392158508,0.8430857379201272,0.8207027829555145,0.8430857379201272,187200.0
1981-02-03,0.8356241583824158,0.8405981117061206,0.8207022984113013,0.8256762517350061,313600.0
1981-02-04,0.8207027912139893,0.8455725727659282,0.8182159648518956,0.8356246601451527,601600.0
1981-02-05,0.8356241583824158,0.8356241583824158,0.8182154735424579,0.8207022984113013,201600.0
1981-02-06,0.8629817366600037,0.8654685634976147,0.8356248199287314,0.8356248199287314,532800.0
1981-02-09,0.8604946136474609,0.8654685709517815,0.8480598721797902,0.8629817440927519,464000.0
1981-02-10,0.8604946136474609,0.8654685709517815,0.8555206563431403,0.8604946136474609,472000.0
1981-02-11,0.8555205464363098,0.8604945031016372,0.845572633105655,0.8604945031016372,617600.0
1981-02-12,0.8530340194702148,0.8530340194702148,0.8356250132346617,0.8530340194702148,196800.0
1981-02-13,0.8405993580818176,0.8505472794792356,0.8306514366843997,0.8505472794792356,156800.0
1981-02-17,0.8306507468223572,0.8455726165257528,0.828163920331566,0.8405986599579542,345600.0
1981-02-18,0.8256767392158508,0.8405986079968603,0.815728826695178,0.8306506954761873,428800.0
1981-02-19,0.8107548356056213,0.8256767037456021,0.805780879558961,0.8256767037456021,601600.0
1981-02-20,0.8107548356056213,0.8132419654220437,0.8082680093753835,0.8107548356056213,329600.0
1981-02-23,0.8231902122497559,0.8231902122497559,0.8107551652835414,0.8107551652835414,427200.0
1981-02-24,0.8356241583824158,0.8381112868372774,0.8256762517350061,0.8256762517350061,334400.0
1981-02-25,0.9351047277450562,0.9351047277450562,0.8306515400714063,0.8356255013891991,4424000.0
1981-02-26,0.9699217081069946,0.98484358053941,0.9152081758548052,0.9351040057646922,5041600.0
1981-02-27,1.0047390460968018,1.0047390460968018,0.952512663315544,0.969921356380576,3398400.0
1981-03-02,1.02214777469635,1.029608554457348,0.9997648282411928,1.004738782610552,3272000.0
1981-03-03,1.0022523403167725,1.0296089480119126,0.984843341576612,1.0221481653991282,3803200.0
1981-03-04,0.9947913885116576,0.9947913885116576,0.9748955607414244,0.9947913885116576,1982400.0
1981-03-05,0.95499986410141,0.9923046980860116,0.9500259064758816,0.9923046980860116,1225600.0
1981-03-06,0.9649474024772644,0.9674345321117818,0.920181801331412,0.9549994911115194,1899200.0
1981-03-09,0.9748953580856324,0.9748953580856324,0.9450516226340314,0.964947446268432,712000.0
1981-03-10,0.9425654411315918,0.9699220655461108,0.9351043503726606,0.9699220655461108,497600.0
1981-03-11,0.9450514912605286,0.9500254464776892,0.9276427997935331,0.9425646654450152,1625600.0
1981-03-12,0.9798699021339417,0.9848438610280226,0.9351042720872133,0.9450521898753752,1329600.0
1981-03-13,0.9947913885116576,0.999765345454216,0.9848434746265412,0.9848434746265412,1672000.0
1981-03-16,0.9898178577423096,0.999765775910574,0.974895980489913,0.9947918168264418,566400.0
1981-03-17,1.0072261095046997,1.0146868907317148,0.9923042434645274,0.9923042434645274,2062400.0
1981-03-18,1.0246353149414062,1.049505104139013,0.9947915679042778,1.0072266142962285,1782400.0
1981-03-19,1.0097129344940186,1.039556666548029,1.0097129344940186,1.0246348005210235,648000.0
1981-03-20,1.0171740055084229,1.034582697177475,1.004738965528125,1.0097129208030164,884800.0
1981-03-23,1.0246353149414062,1.0296092727809276,1.009713441422842,1.017174529975271,368000.0
1981-03-24,1.0122007131576538,1.034583374760752,0.9947917065007232,1.0246354576957448,760000.0
1981-03-25,1.0992439985275269,1.1116790371817504,1.0097128131270947,1.0121999422923815,6833600.0
1981-03-26,1.0644266605377195,1.1042183113989428,1.0644266605377195,1.09924435504129,2190400.0
1981-03-27,1.0793485641479492,1.1017315202667044,1.059452738080706,1.0644266945975167,1571200.0
1981-03-30,1.0445302724838257,1.0818350768655538,1.0445302724838257,1.0793479482332866,1011200.0
1981-03-31,1.07686185836792,1.0818358154421683,1.0594528568149266,1.0594528568149266,1208000.0
1981-04-01,1.084322214126587,1.0942701243479318,1.0619395679216248,1.076861433253642,1326400.0
1981-04-02,1.069400668144226,1.0892964945283048,1.0445308851641275,1.0843225379322852,723200.0
1981-04-03,1.0495057106018066,1.071888685606928,1.044531749888054,1.069401553456817,817600.0
1981-04-06,1.1489840745925903,1.1489840745925903,1.0544788909680916,1.0544788909680916,2217600.0
1981-04-07,1.1290878057479858,1.1589315362963908,1.119139895565184,1.148983626113589,2635200.0
1981-04-08,1.1091915369033811,1.141522383718231,1.1042175838230972,1.1290873492245184,968000.0
1981-04-09,1.1191402673721311,1.1340621376037598,1.1042183971405028,1.109192353884379,2723200.0
1981-04-10,1.1340620517730713,1.1340620517730713,1.1042183135685169,1.119140182670794,1227200.0
1981-04-13,1.1390360593795776,1.148983972561932,1.1340621027884004,1.1340621027884004,1553600.0
1981-04-14,1.114166498184204,1.134062328508922,1.1091925406030243,1.134062328508922,555200.0
1981-04-15,1.1116794347763062,1.1166533912997207,1.0942704351512476,1.1141662612449066,665600.0
1981-04-16,1.121626853942871,1.121626853942871,1.106704990943095,1.1116789452763538,716800.0
1981-04-20,1.1191402673721311,1.1241142241160076,1.1116794840494306,1.1216273975371829,400000.0
1981-04-21,1.0495057106018066,1.1216282927444543,1.0495057106018066,1.1191411605943435,1460800.0
1981-04-22,1.056965708732605,1.07188757541881,1.0445306680343565,1.049504623596425,824000.0
1981-04-23,1.07686185836792,1.0892965992604176,1.0544788997406782,1.056966030070926,907200.0
1981-04-24,1.084322214126587,1.0892961692372594,1.0644263936838971,1.076861433253642,995200.0
1981-04-27,1.084322214126587,1.0992440794586045,1.074374303905242,1.084322214126587,1088000.0
1981-04-28,1.047018051147461,1.079348618336785,1.0296090506714954,1.079348618336785,592000.0
1981-04-29,1.0122007131576538,1.034583374760752,1.0047396235657304,1.034583374760752,633600.0
1981-04-30,1.014687418937683,1.0221485076347867,1.0072266338268796,1.0122005917628485,756800.0
1981-05-01,1.0345830917358398,1.0495049632512603,1.0097133058768053,1.014687263048612,1225600.0
1981-05-04,1.0171740055084229,1.034582697177475,1.0097129208030164,1.034582697177475,536000.0
1981-05-05,0.9873307347297668,0.9997654769282724,0.9848436041382984,0.9997654769282724,937600.0
1981-05-06,0.9923046827316284,1.0047394248099,0.9898175521642084,0.9898175521642084,716800.0
1981-05-07,1.014687418937683,1.0196613768736522,0.989817629257838,0.9923047600189724,876800.0
1981-05-08,1.014687418937683,1.0196613768736522,1.0072266338268796,1.014687418937683,827200.0
1981-05-11,0.9873307347297668,1.0221484379063734,0.9873307347297668,1.0146873497182467,372800.0
1981-05-12,0.9798699021339417,0.9898178199221036,0.9748959432398608,0.9873309922682422,782400.0
1981-05-13,0.9848433136940002,0.9947912259535356,0.9699214453046971,0.9798693575642328,374400.0
