Date,Close_COO,High_COO,Low_COO,Open_COO,Volume_COO
2024-02-23,96.75,97.91999816894533,96.01000213623048,97.52999877929688,1427700.0
2024-02-26,94.5,96.4800033569336,94.30999755859376,96.29000091552734,1215300.0
2024-02-27,93.73999786376952,94.43000030517578,93.4499969482422,94.0,1879500.0
2024-02-28,94.51000213623048,95.04000091552734,93.29000091552734,93.73999786376952,1598000.0
2024-02-29,93.5999984741211,95.0500030517578,93.43000030517578,94.51000213623048,2355600.0
2024-03-01,102.19000244140624,102.5500030517578,97.72000122070312,102.04000091552734,2804300.0
2024-03-04,102.7699966430664,104.06999969482422,101.58000183105467,102.0199966430664,1758000.0
2024-03-05,101.41999816894533,103.63999938964844,100.80999755859376,102.47000122070312,1219800.0
2024-03-06,101.87000274658205,102.81999969482422,101.56999969482422,102.81999969482422,1440900.0
2024-03-07,102.08000183105467,103.2699966430664,101.88999938964844,102.4800033569336,1754100.0
2024-03-08,101.51000213623048,102.55999755859376,101.25,102.0,997700.0
2024-03-11,101.44000244140624,102.70999908447266,100.77999877929688,101.51000213623048,952900.0
2024-03-12,101.54000091552734,102.0999984741211,100.93000030517578,101.05999755859376,751300.0
2024-03-13,102.36000061035156,103.91000366210938,101.88999938964844,103.5,1000600.0
2024-03-14,101.5,101.94000244140624,100.81999969482422,101.70999908447266,1224100.0
2024-03-15,100.70999908447266,101.23999786376952,99.9000015258789,99.94000244140624,1283300.0
2024-03-18,100.81999969482422,101.4499969482422,100.70999908447266,101.3000030517578,770200.0
2024-03-19,102.25,102.81999969482422,101.16999816894533,102.11000061035156,1999400.0
2024-03-20,101.66000366210938,102.58000183105467,100.56999969482422,102.5,884400.0
2024-03-21,101.37000274658205,103.47000122070312,101.33000183105467,101.4800033569336,878500.0
2024-03-22,100.41999816894533,101.06999969482422,99.37000274658205,101.0,1114200.0
2024-03-25,100.87000274658205,101.20999908447266,100.47000122070312,100.93000030517578,862400.0
2024-03-26,100.7300033569336,101.30999755859376,99.91999816894533,100.9499969482422,1056200.0
2024-03-27,101.83999633789062,102.04000091552734,101.29000091552734,101.8000030517578,986300.0
2024-03-28,101.45999908447266,102.16999816894533,101.3000030517578,102.16999816894533,887900.0
2024-04-01,99.23999786376952,101.08999633789062,98.88999938964844,101.04000091552734,877700.0
2024-04-02,98.05999755859376,99.01000213623048,97.48999786376952,98.79000091552734,900600.0
2024-04-03,98.95999908447266,99.18000030517578,97.77999877929688,98.08000183105467,773600.0
2024-04-04,99.16000366210938,100.8499984741211,98.87000274658205,99.9800033569336,1377400.0
2024-04-05,98.5999984741211,99.27999877929688,97.86000061035156,99.2300033569336,906000.0
2024-04-08,98.62999725341795,98.91000366210938,97.95999908447266,98.91000366210938,916600.0
2024-04-09,98.91999816894533,99.30999755859376,98.4000015258789,98.88999938964844,906200.0
2024-04-10,96.5,98.37999725341795,96.2699966430664,97.75,1140000.0
2024-04-11,96.12000274658205,97.27999877929688,96.0199966430664,96.58000183105467,823900.0
2024-04-12,93.5199966430664,96.16999816894533,92.87999725341795,95.97000122070312,978000.0
2024-04-15,92.04000091552734,94.4499969482422,91.87000274658205,94.13999938964844,965700.0
2024-04-16,90.52999877929688,92.19000244140624,90.12999725341795,91.73999786376952,1183100.0
2024-04-17,89.86000061035156,90.86000061035156,89.69000244140625,90.81999969482422,955600.0
2024-04-18,90.41000366210938,90.80999755859376,89.41000366210938,89.75,1575900.0
2024-04-19,90.41999816894533,90.98999786376952,90.27999877929688,90.91999816894533,1212300.0
2024-04-22,90.04000091552734,90.9800033569336,89.75,90.7300033569336,912100.0
2024-04-23,91.68000030517578,92.04000091552734,89.9800033569336,89.9800033569336,875000.0
2024-04-24,90.1999969482422,92.12000274658205,90.1500015258789,91.13999938964844,1004300.0
2024-04-25,89.93000030517578,90.86000061035156,88.12999725341797,90.08999633789062,842100.0
2024-04-26,88.83999633789062,90.12999725341795,88.7699966430664,89.66999816894531,1143300.0
2024-04-29,89.88999938964844,89.9800033569336,88.87000274658203,89.36000061035156,1718200.0
2024-04-30,89.05999755859375,89.6500015258789,88.44000244140625,89.05999755859375,951400.0
2024-05-01,89.66000366210938,91.02999877929688,88.80999755859375,89.02999877929688,742400.0
2024-05-02,89.75,90.05000305175781,87.95999908447266,89.80999755859375,1259400.0
2024-05-03,90.63999938964844,91.95999908447266,90.58000183105467,90.8499984741211,801800.0
2024-05-06,92.4000015258789,92.45999908447266,90.38999938964844,91.19000244140624,847300.0
2024-05-07,93.41999816894533,94.33999633789062,93.05999755859376,93.11000061035156,965600.0
2024-05-08,91.98999786376952,93.08000183105467,91.87999725341795,92.8499984741211,649900.0
2024-05-09,94.69000244140624,95.13999938964844,92.13999938964844,92.13999938964844,984300.0
2024-05-10,94.76000213623048,95.23999786376952,94.30999755859376,94.61000061035156,783000.0
2024-05-13,92.83000183105467,95.58999633789062,92.56999969482422,94.72000122070312,846100.0
2024-05-14,95.95999908447266,96.70999908447266,94.16999816894533,94.25,1081400.0
2024-05-15,97.9000015258789,98.04000091552734,96.5199966430664,96.5500030517578,776600.0
2024-05-16,97.9000015258789,98.58000183105467,97.83000183105467,98.1500015258789,781900.0
2024-05-17,97.30999755859376,98.06999969482422,96.5500030517578,98.06999969482422,547000.0
2024-05-20,97.20999908447266,97.86000061035156,96.87999725341795,97.29000091552734,572800.0
2024-05-21,96.76000213623048,97.12999725341795,95.3000030517578,96.7699966430664,847900.0
2024-05-22,96.5999984741211,97.33000183105467,95.5199966430664,96.37000274658205,635200.0
2024-05-23,94.44000244140624,96.5500030517578,94.26000213623048,96.3499984741211,643200.0
2024-05-24,94.88999938964844,95.11000061035156,93.79000091552734,93.79000091552734,691400.0
2024-05-28,91.68000030517578,94.62000274658205,91.16999816894533,94.08000183105467,1681800.0
2024-05-29,91.11000061035156,91.7300033569336,90.4499969482422,90.62000274658205,1241500.0
2024-05-30,90.2300033569336,91.5199966430664,89.66999816894531,91.11000061035156,1696400.0
2024-05-31,94.30999755859376,96.12999725341795,90.79000091552734,96.0,3403000.0
2024-06-03,94.72000122070312,95.2300033569336,92.3000030517578,94.33000183105467,1675300.0
2024-06-04,94.55999755859376,95.55999755859376,92.9000015258789,94.61000061035156,1269300.0
2024-06-05,94.2300033569336,94.9499969482422,93.2699966430664,94.9499969482422,1060200.0
2024-06-06,95.25,95.9499969482422,93.25,93.8000030517578,1003700.0
2024-06-07,94.37999725341795,95.48999786376952,94.29000091552734,94.7699966430664,759100.0
2024-06-10,95.08000183105467,95.0999984741211,92.63999938964844,93.61000061035156,2409400.0
2024-06-11,93.7699966430664,94.62000274658205,93.23999786376952,94.52999877929688,921300.0
2024-06-12,94.80999755859376,96.08999633789062,93.8000030517578,94.61000061035156,1061400.0
2024-06-13,94.1999969482422,95.0,93.01000213623048,94.7300033569336,680100.0
2024-06-14,93.47000122070312,93.73999786376952,92.7699966430664,93.5999984741211,668900.0
2024-06-17,92.45999908447266,93.02999877929688,91.76000213623048,92.72000122070312,789400.0
2024-06-18,91.66000366210938,93.16999816894533,91.4499969482422,92.19000244140624,900000.0
2024-06-20,91.7300033569336,92.33999633789062,90.48999786376952,91.36000061035156,1358800.0
2024-06-21,91.51000213623048,92.5500030517578,91.08000183105467,91.77999877929688,1344900.0
2024-06-24,89.80999755859375,92.13999938964844,89.6500015258789,92.13999938964844,1725100.0
2024-06-25,89.20999908447266,90.2699966430664,88.2699966430664,89.94999694824219,1690000.0
2024-06-26,87.95999908447266,89.13999938964844,87.77999877929688,88.52999877929688,1250400.0
2024-06-27,87.62000274658203,88.22000122070312,86.86000061035156,88.0,1529900.0
2024-06-28,87.30000305175781,88.66999816894531,86.69999694824219,87.68000030517578,1966400.0
2024-07-01,86.38999938964844,88.11000061035156,85.80999755859375,87.30000305175781,1013100.0
2024-07-02,86.51000213623047,87.05000305175781,85.63999938964844,85.75,686300.0
2024-07-03,85.51000213623047,86.69000244140625,85.0199966430664,86.31999969482422,612100.0
2024-07-05,85.9000015258789,85.95999908447266,84.76000213623047,85.86000061035156,968400.0
2024-07-08,85.6500015258789,87.05000305175781,85.41000366210938,86.11000061035156,1117300.0
2024-07-09,85.68000030517578,86.25,85.0,85.9800033569336,1293400.0
2024-07-10,85.55000305175781,86.52999877929688,84.79000091552734,85.97000122070312,1067200.0
2024-07-11,88.58000183105469,89.55000305175781,86.4800033569336,86.55000305175781,2861300.0
2024-07-12,90.80999755859376,91.5999984741211,88.6500015258789,88.81999969482422,1609500.0
2024-07-15,88.66999816894531,90.7699966430664,88.37000274658203,90.16999816894533,1296500.0
2024-07-16,90.13999938964844,91.98999786376952,88.11000061035156,91.98999786376952,1936300.0
2024-07-17,90.95999908447266,94.02999877929688,87.7699966430664,88.0,1665200.0
2024-07-18,91.31999969482422,92.80999755859376,90.16000366210938,90.16000366210938,1463800.0
2024-07-19,90.75,92.01000213623048,89.6500015258789,91.8000030517578,744800.0
2024-07-22,91.47000122070312,91.80999755859376,90.05000305175781,91.54000091552734,590700.0
2024-07-23,90.66999816894533,91.98999786376952,90.31999969482422,91.4499969482422,1630000.0
2024-07-24,91.98999786376952,93.2699966430664,90.38999938964844,90.98999786376952,1071500.0
2024-07-25,92.68000030517578,94.62999725341795,91.88999938964844,92.3499984741211,1231100.0
2024-07-26,93.20999908447266,94.16999816894533,92.41000366210938,92.5999984741211,1063400.0
2024-07-29,92.61000061035156,94.0,92.1999969482422,93.30999755859376,667000.0
2024-07-30,92.69000244140624,93.41999816894533,92.4000015258789,92.45999908447266,776700.0
2024-07-31,93.33000183105467,94.70999908447266,92.38999938964844,92.69000244140624,1246300.0
2024-08-01,94.1999969482422,94.79000091552734,93.08999633789062,93.30999755859376,774500.0
2024-08-02,93.2699966430664,96.0,92.31999969482422,96.0,880300.0
2024-08-05,91.41000366210938,93.16999816894533,89.80000305175781,93.12999725341795,1000200.0
2024-08-06,92.48999786376952,93.7699966430664,90.87999725341795,91.56999969482422,677000.0
2024-08-07,91.8000030517578,93.88999938964844,91.45999908447266,92.41000366210938,717400.0
2024-08-08,93.08999633789062,93.16999816894533,91.5999984741211,92.01000213623048,979500.0
2024-08-09,93.12999725341795,93.58999633789062,92.1999969482422,93.16999816894533,544900.0
2024-08-12,90.97000122070312,93.13999938964844,90.6500015258789,92.6999969482422,1429800.0
2024-08-13,91.98999786376952,92.4800033569336,90.75,90.94000244140624,1034700.0
2024-08-14,91.41999816894533,91.5500030517578,90.2300033569336,91.37000274658205,786600.0
2024-08-15,92.0,92.48999786376952,91.44000244140624,91.97000122070312,685300.0
2024-08-16,94.13999938964844,94.25,91.91000366210938,92.08000183105467,785200.0
2024-08-19,95.22000122070312,95.36000061035156,93.93000030517578,94.4000015258789,845500.0
2024-08-20,95.88999938964844,96.61000061035156,94.94000244140624,95.1500015258789,947100.0
2024-08-21,93.66000366210938,95.94000244140624,92.44000244140624,95.87999725341795,1230800.0
2024-08-22,94.11000061035156,94.4499969482422,93.29000091552734,93.97000122070312,886900.0
2024-08-23,94.62000274658205,94.9800033569336,93.69000244140624,94.38999938964844,1614900.0
2024-08-26,94.4499969482422,95.37999725341795,93.97000122070312,94.77999877929688,1166400.0
2024-08-27,94.3499984741211,95.61000061035156,94.0999984741211,94.81999969482422,1397800.0
2024-08-28,94.54000091552734,95.44000244140624,94.25,94.5500030517578,1231900.0
2024-08-29,105.7300033569336,106.58000183105467,100.73999786376952,104.0999984741211,2658000.0
2024-08-30,105.7300033569336,106.9499969482422,104.5,106.37999725341795,1677100.0
2024-09-03,106.05999755859376,106.8000030517578,104.70999908447266,105.0,1732000.0
2024-09-04,105.54000091552734,107.45999908447266,104.4800033569336,106.31999969482422,1585300.0
2024-09-05,106.5,107.36000061035156,104.58999633789062,105.6500015258789,1228700.0
2024-09-06,106.58999633789062,107.81999969482422,105.97000122070312,106.58999633789062,1235700.0
2024-09-09,108.02999877929688,108.68000030517578,106.06999969482422,106.61000061035156,1137000.0
2024-09-10,108.33999633789062,108.52999877929688,107.26000213623048,108.11000061035156,857600.0
2024-09-11,108.51000213623048,108.6500015258789,106.02999877929688,108.0500030517578,897100.0
2024-09-12,108.86000061035156,109.5999984741211,107.69000244140624,108.3499984741211,1030800.0
2024-09-13,110.52999877929688,110.69000244140624,108.43000030517578,108.88999938964844,1287700.0
2024-09-16,111.2300033569336,112.37999725341795,110.66000366210938,111.0,885900.0
2024-09-17,109.83000183105467,112.18000030517578,109.37999725341795,111.19000244140624,881100.0
2024-09-18,110.52999877929688,111.95999908447266,109.4800033569336,110.08000183105467,903700.0
2024-09-19,111.0999984741211,112.29000091552734,109.91000366210938,111.79000091552734,987900.0
2024-09-20,110.48999786376952,111.01000213623048,109.44000244140624,110.37999725341795,1914500.0
2024-09-23,109.80999755859376,111.0,109.3499984741211,110.51000213623048,705900.0
2024-09-24,109.8499984741211,110.5,109.06999969482422,110.25,961000.0
2024-09-25,108.41000366210938,110.20999908447266,108.29000091552734,110.20999908447266,1468800.0
2024-09-26,109.54000091552734,109.8000030517578,108.04000091552734,108.7699966430664,811700.0
2024-09-27,109.77999877929688,111.44000244140624,109.4800033569336,110.08000183105467,648100.0
2024-09-30,110.33999633789062,110.68000030517578,109.62999725341795,109.9800033569336,776700.0
2024-10-01,108.36000061035156,110.12999725341795,108.25,109.83999633789062,1193600.0
2024-10-02,107.8000030517578,108.87999725341795,106.7699966430664,107.54000091552734,1083000.0
2024-10-03,106.97000122070312,107.55999755859376,106.4499969482422,107.2300033569336,2004100.0
2024-10-04,105.91999816894533,108.05999755859376,105.01000213623048,107.37000274658205,1047400.0
2024-10-07,105.48999786376952,106.83000183105467,104.91000366210938,106.4800033569336,1151200.0
2024-10-08,105.61000061035156,105.94000244140624,105.05999755859376,105.18000030517578,698700.0
2024-10-09,106.8000030517578,106.91000366210938,105.08000183105467,105.5999984741211,444500.0
2024-10-10,106.3000030517578,106.51000213623048,105.48999786376952,105.48999786376952,674400.0
2024-10-11,106.73999786376952,107.22000122070312,106.1500015258789,106.52999877929688,892700.0
2024-10-14,107.68000030517578,107.75,106.7300033569336,106.93000030517578,521200.0
2024-10-15,108.5500030517578,109.37000274658205,107.45999908447266,107.45999908447266,829400.0
2024-10-16,108.55999755859376,109.02999877929688,107.9499969482422,108.52999877929688,695800.0
2024-10-17,106.77999877929688,108.7300033569336,106.5999984741211,108.45999908447266,1193300.0
2024-10-18,108.26000213623048,108.5500030517578,106.54000091552734,106.77999877929688,733700.0
2024-10-21,106.72000122070312,108.37999725341795,106.5999984741211,107.9499969482422,765000.0
2024-10-22,105.83000183105467,106.4800033569336,105.20999908447266,106.4000015258789,1999700.0
2024-10-23,105.31999969482422,106.20999908447266,104.6999969482422,105.61000061035156,912400.0
2024-10-24,107.3000030517578,109.04000091552734,105.4499969482422,105.8000030517578,3239600.0
2024-10-25,107.81999969482422,108.31999969482422,107.0500030517578,107.44000244140624,3270400.0
2024-10-28,105.51000213623048,108.01000213623048,105.41999816894533,108.01000213623048,950900.0
2024-10-29,104.52999877929688,105.44000244140624,104.41000366210938,105.12000274658205,837100.0
2024-10-30,105.1999969482422,105.83000183105467,103.95999908447266,103.95999908447266,1414500.0
2024-10-31,104.68000030517578,105.37999725341795,104.4499969482422,105.02999877929688,1131600.0
2024-11-01,105.8499984741211,106.26000213623048,104.91999816894533,104.91999816894533,715900.0
2024-11-04,104.86000061035156,106.37999725341795,104.56999969482422,106.05999755859376,692400.0
2024-11-05,105.20999908447266,105.54000091552734,103.25,103.97000122070312,638500.0
2024-11-06,103.77999877929688,107.83999633789062,101.36000061035156,107.83999633789062,1245000.0
2024-11-07,103.33000183105467,104.37000274658205,102.25,104.37000274658205,1148600.0
2024-11-08,103.75,104.56999969482422,102.98999786376952,103.4499969482422,679200.0
2024-11-11,103.5500030517578,104.80999755859376,102.87000274658205,103.8000030517578,877700.0
2024-11-12,102.0,103.58999633789062,99.7699966430664,103.5,1798400.0
2024-11-13,101.87999725341795,103.88999938964844,101.62000274658205,102.37999725341795,1732100.0
2024-11-14,99.86000061035156,101.72000122070312,99.66000366210938,101.37999725341795,1323000.0
2024-11-15,99.62999725341795,100.95999908447266,98.93000030517578,100.4000015258789,1415100.0
2024-11-18,99.4800033569336,99.95999908447266,98.91000366210938,99.27999877929688,895900.0
2024-11-19,99.0500030517578,99.9000015258789,98.0,98.94000244140624,887800.0
2024-11-20,99.08000183105467,99.19000244140624,97.9800033569336,98.6999969482422,898900.0
2024-11-21,99.91000366210938,100.04000091552734,98.12999725341795,99.08000183105467,992400.0
2024-11-22,100.8000030517578,101.19000244140624,99.5,99.9499969482422,1140400.0
2024-11-25,102.4000015258789,103.31999969482422,101.47000122070312,101.76000213623048,3223600.0
2024-11-26,102.63999938964844,103.48999786376952,101.08999633789062,102.75,1312100.0
2024-11-27,103.43000030517578,103.5500030517578,101.77999877929688,102.0199966430664,1536000.0
2024-11-29,104.45999908447266,104.70999908447266,103.33999633789062,103.4800033569336,740300.0
2024-12-02,103.0,104.86000061035156,102.75,104.12999725341795,1777200.0
2024-12-03,103.29000091552734,104.0,101.4000015258789,102.73999786376952,1308100.0
2024-12-04,104.9800033569336,106.62999725341795,102.8000030517578,103.4499969482422,2071300.0
2024-12-05,103.2300033569336,104.47000122070312,103.0199966430664,103.56999969482422,1850100.0
2024-12-06,98.6999969482422,101.52999877929688,97.23999786376952,99.38999938964844,3694000.0
2024-12-09,99.26000213623048,100.37000274658205,98.5999984741211,98.5999984741211,1724700.0
2024-12-10,99.08000183105467,100.08000183105467,97.87000274658205,99.5999984741211,1574500.0
2024-12-11,99.27999877929688,100.47000122070312,98.58000183105467,99.3499984741211,1186700.0
2024-12-12,96.72000122070312,99.41000366210938,96.62999725341795,99.41000366210938,1731900.0
2024-12-13,94.8499984741211,96.7300033569336,94.77999877929688,96.41000366210938,1779800.0
2024-12-16,93.9800033569336,96.13999938964844,93.8499984741211,94.76000213623048,1963200.0
2024-12-17,94.48999786376952,96.08999633789062,93.41999816894533,93.79000091552734,1956000.0
2024-12-18,92.38999938964844,94.91999816894533,92.2699966430664,94.43000030517578,1550900.0
2024-12-19,91.93000030517578,92.72000122070312,91.22000122070312,92.3499984741211,1639300.0
2024-12-20,93.44000244140624,94.70999908447266,92.27999877929688,92.41999816894533,2784900.0
2024-12-23,92.5199966430664,93.44000244140624,91.91000366210938,92.72000122070312,990600.0
2024-12-24,92.80999755859376,92.80999755859376,91.38999938964844,92.1999969482422,451200.0
2024-12-26,92.61000061035156,92.69000244140624,91.94000244140624,92.26000213623048,775200.0
2024-12-27,92.33999633789062,92.80999755859376,91.6999969482422,91.8499984741211,671800.0
2024-12-30,91.43000030517578,92.95999908447266,91.05999755859376,92.08000183105467,835600.0
2024-12-31,91.93000030517578,92.56999969482422,91.2300033569336,91.54000091552734,817500.0
2025-01-02,90.66000366210938,92.62000274658205,90.36000061035156,92.56999969482422,976200.0
2025-01-03,91.79000091552734,91.91000366210938,90.43000030517578,90.69000244140624,764600.0
2025-01-06,93.01000213623048,93.37999725341795,91.73999786376952,91.79000091552734,1231700.0
2025-01-07,92.69000244140624,94.8499984741211,92.33999633789062,92.86000061035156,1127800.0
2025-01-08,91.87999725341795,92.61000061035156,91.41000366210938,92.36000061035156,1107700.0
2025-01-10,90.30999755859376,91.70999908447266,89.43000030517578,90.7699966430664,1945200.0
2025-01-13,91.27999877929688,92.04000091552734,89.06999969482422,90.12000274658205,1729300.0
2025-01-14,89.11000061035156,91.45999908447266,88.62999725341797,91.0999984741211,1855000.0
2025-01-15,90.68000030517578,91.2699966430664,89.7699966430664,90.62000274658205,1897200.0
2025-01-16,92.04000091552734,92.55999755859376,90.22000122070312,90.2699966430664,1384200.0
2025-01-17,93.2699966430664,93.81999969482422,92.29000091552734,92.68000030517578,1951000.0
2025-01-21,95.3499984741211,95.80999755859376,93.51000213623048,93.52999877929688,1674800.0
2025-01-22,95.18000030517578,96.33000183105467,94.62000274658205,95.3499984741211,1377700.0
2025-01-23,95.68000030517578,95.86000061035156,94.0199966430664,95.08999633789062,983000.0
