Date,Close_CPT,High_CPT,Low_CPT,Open_CPT,Volume_CPT
1993-09-02,4.545673847198486,4.615967772670627,4.522242538707772,4.615967772670627,46800.0
1993-09-03,4.592533588409424,4.592533588409424,4.522239706954178,4.5691022945910085,27800.0
1993-09-07,4.592533588409424,4.615964882227839,4.5691022945910085,4.592533588409424,23900.0
1993-09-08,4.592533588409424,4.592533588409424,4.545671000772593,4.592533588409424,36800.0
1993-09-09,4.592533588409424,4.615964882227839,4.5691022945910085,4.5691022945910085,20800.0
1993-09-10,4.63939905166626,4.63939905166626,4.592536434982763,4.615967743324511,10700.0
1993-09-13,4.6862616539001465,4.733124270439148,4.615967729091644,4.639399037361145,24600.0
1993-09-14,4.6862616539001465,4.733124270439148,4.639399037361145,4.6628303456306455,25500.0
1993-09-15,4.803414821624756,4.873708697063167,4.662827070747934,4.6862583625607375,51700.0
1993-09-16,4.803414821624756,4.803414821624756,4.7565522379991485,4.803414821624756,16600.0
1993-09-17,4.850278854370117,4.850278854370117,4.756553659116588,4.779984957929971,38100.0
1993-09-20,4.803414821624756,4.850277405250363,4.803414821624756,4.82684611343756,28200.0
1993-09-21,4.779984474182129,4.8034157706241984,4.709690584855921,4.8034157706241984,53200.0
1993-09-22,4.779984474182129,4.826847067066268,4.75655317774006,4.779984474182129,26100.0
1993-09-23,4.779984474182129,4.8034157706241984,4.75655317774006,4.75655317774006,20700.0
1993-09-24,4.756555080413818,4.756555080413818,4.733123774598972,4.733123774598972,23000.0
1993-09-27,4.803414821624756,4.803414821624756,4.779983529811952,4.779983529811952,35400.0
1993-09-28,4.967433929443359,4.967433929443359,4.826846176723264,4.850277468843281,235900.0
1993-09-29,5.014298915863037,5.037730219208191,4.9674363091727285,4.9674363091727285,36300.0
1993-09-30,5.13145637512207,5.1548876827710295,4.967437221579356,5.037731144526234,66100.0
1993-10-01,5.13145637512207,5.178318990419989,5.108025067473111,5.13145637512207,55500.0
1993-10-04,5.037731170654297,5.061162478424782,4.990868555113327,5.014299862883812,88600.0
1993-10-05,4.990869045257568,5.037731665400832,4.9674377351859365,5.0143003553292,43900.0
1993-10-06,4.944003582000732,4.967434878597893,4.920572285403573,4.967434878597893,34200.0
1993-10-07,4.902324199676514,4.926006925278816,4.854958748471909,4.878641474074212,204200.0
1993-10-08,4.902324199676514,4.926006925278816,4.878641474074212,4.902324199676514,126000.0
1993-10-11,4.973371505737305,5.0207369486490885,4.878640619913737,4.878640619913737,20300.0
1993-10-12,5.091784477233887,5.162832632730173,4.949688166241313,4.949688166241313,76100.0
1993-10-13,5.020735263824463,5.115466117858887,5.020735263824463,5.115466117858887,48800.0
1993-10-14,4.973371505737305,5.044419670104981,4.949688784281413,5.044419670104981,19600.0
1993-10-15,5.020735263824463,5.020735263824463,4.926004409790039,4.949687123298645,74900.0
1993-10-18,5.04442024230957,5.068102966451869,4.997054794024973,4.997054794024973,10000.0
1993-10-19,4.973371505737305,5.091785113016765,4.973371505737305,5.068102391560873,12500.0
1993-10-20,4.973371505737305,4.997054227193197,4.973371505737305,4.997054227193197,40600.0
1993-10-21,4.997053146362305,5.044418579029246,4.973370430028834,5.020735862695775,27700.0
1993-10-22,5.020735263824463,5.044417977333069,4.973369836807251,4.997052550315857,39600.0
1993-10-25,5.020735263824463,5.020735263824463,4.997052550315857,4.997052550315857,15200.0
1993-10-26,4.973371505737305,5.044419670104981,4.949688784281413,5.044419670104981,30300.0
1993-10-27,4.854958534240723,4.9496894324698095,4.831275809683451,4.9496894324698095,40800.0
1993-10-28,4.783909320831299,4.831274759651411,4.736543882011187,4.831274759651411,23700.0
1993-10-29,4.902324199676514,4.902324199676514,4.783910571665004,4.783910571665004,112100.0
1993-11-01,4.902324199676514,4.926006925278816,4.902324199676514,4.902324199676514,16600.0
1993-11-02,4.949687480926514,4.9733701961462575,4.902322050487025,4.902322050487025,127900.0
1993-11-03,4.926005363464356,4.973370799651513,4.926005363464356,4.973370799651513,27800.0
1993-11-04,4.926005363464356,4.973370799651513,4.902322645370777,4.926005363464356,71300.0
1993-11-05,4.902324199676514,4.926006925278816,4.878641474074212,4.926006925278816,16700.0
1993-11-08,4.902324199676514,4.926006925278816,4.878641474074212,4.878641474074212,6400.0
1993-11-09,4.973371505737305,4.973371505737305,4.926006062825521,4.926006062825521,4800.0
1993-11-10,4.973371505737305,4.997054227193197,4.949688784281413,4.997054227193197,7300.0
1993-11-11,4.926005363464356,4.973370799651513,4.926005363464356,4.973370799651513,36000.0
1993-11-12,4.902324199676514,4.926006925278816,4.878641474074212,4.926006925278816,33000.0
1993-11-15,4.831275463104248,4.902323631679311,4.831275463104248,4.902323631679311,7400.0
1993-11-16,4.807592391967773,4.831275113110472,4.807592391967773,4.831275113110472,5900.0
1993-11-17,4.712862491607666,4.783910669873109,4.689179765519185,4.783910669873109,8900.0
1993-11-18,4.547081470489502,4.689177766442299,4.452350606520971,4.689177766442299,83300.0
1993-11-19,4.570766448974609,4.594449176689504,4.499718265829927,4.547083721259715,16600.0
1993-11-22,4.476035118103027,4.547083294580854,4.476035118103027,4.547083294580854,78500.0
1993-11-23,4.547081470489502,4.547081470489502,4.52339875449737,4.52339875449737,13900.0
1993-11-24,4.547081470489502,4.570764186481635,4.52339875449737,4.547081470489502,6400.0
1993-11-26,4.570766448974609,4.570766448974609,4.547083721259715,4.547083721259715,1000.0
1993-11-29,4.547081470489502,4.594446902473768,4.547081470489502,4.570764186481635,4700.0
1993-11-30,4.547081470489502,4.570764186481635,4.499716038505237,4.547081470489502,53800.0
1993-12-01,4.594447612762451,4.594447612762451,4.547082173455621,4.547082173455621,8100.0
1993-12-02,4.618132591247559,4.641815322484726,4.594449860010392,4.594449860010392,32200.0
1993-12-03,4.570766448974609,4.594449176689504,4.52340099354482,4.570766448974609,84600.0
1993-12-06,4.594447612762451,4.594447612762451,4.570764893109036,4.570764893109036,5500.0
1993-12-07,4.499718189239502,4.59444909848665,4.452352734615928,4.59444909848665,96000.0
1993-12-08,4.476035118103027,4.523400569088245,4.452352392610419,4.499717843595636,21500.0
1993-12-09,4.404985904693604,4.476034064446727,4.381303184775896,4.476034064446727,101100.0
1993-12-10,4.4523515701293945,4.4523515701293945,4.381303406776266,4.404986127893976,4700.0
1993-12-13,4.4286699295043945,4.476035383295886,4.404987202608649,4.45235265640014,8000.0
1993-12-14,4.3339385986328125,4.428669496963584,4.286573149467427,4.404986772380892,49400.0
1993-12-15,4.4286699295043945,4.45235265640014,4.333939021921413,4.333939021921413,72200.0
1993-12-16,4.499718189239502,4.547083643863076,4.428670007304142,4.428670007304142,19000.0
1993-12-17,4.547081470489502,4.547081470489502,4.547081470489502,4.547081470489502,27900.0
1993-12-20,4.499718189239502,4.547083643863076,4.476035461927715,4.547083643863076,23900.0
1993-12-21,4.476035118103027,4.523400569088245,4.42866966711781,4.499717843595636,49400.0
1993-12-22,4.4523515701293945,4.476034291247104,4.4523515701293945,4.476034291247104,9900.0
1993-12-23,4.4286699295043945,4.4286699295043945,4.357621748817159,4.4286699295043945,27500.0
1993-12-27,4.457582950592041,4.457582950592041,4.433487907615868,4.433487907615868,8100.0
1993-12-28,4.602152347564697,4.626247386033622,4.481677155220072,4.505772193688997,49900.0
1993-12-29,4.698532104492188,4.698532104492188,4.626246995192307,4.626246995192307,13000.0
1993-12-30,4.746723651885986,4.794913739722392,4.69853356404958,4.746723651885986,12500.0
1993-12-31,4.867199897766113,4.867199897766113,4.72262960377306,4.72262960377306,11200.0
1994-01-03,4.77081823348999,4.867198399823121,4.722628150323424,4.867198399823121,15100.0
1994-01-04,4.77081823348999,4.819008316656555,4.746723191906707,4.819008316656555,18500.0
1994-01-05,4.77081823348999,4.77081823348999,4.746723191906707,4.77081823348999,11300.0
1994-01-06,4.746723651885986,4.770818695804189,4.722628607967783,4.770818695804189,7900.0
1994-01-07,4.722629070281982,4.746724116558931,4.722629070281982,4.722629070281982,18900.0
1994-01-10,4.698532104492188,4.746722177358774,4.674437068058895,4.746722177358774,6100.0
1994-01-11,4.650343894958496,4.698533987134232,4.626248848870628,4.698533987134232,25500.0
1994-01-12,4.626249313354492,4.698534458875656,4.626249313354492,4.698534458875656,9200.0
1994-01-13,4.722629070281982,4.722629070281982,4.626248885174187,4.674438977728085,65700.0
1994-01-14,4.674436569213867,4.722626636937721,4.674436569213867,4.722626636937721,63600.0
1994-01-17,4.626249313354492,4.674439410368601,4.626249313354492,4.674439410368601,8900.0
1994-01-18,4.626249313354492,4.6503443618615465,4.578059216340383,4.6503443618615465,10200.0
1994-01-19,4.626249313354492,4.626249313354492,4.602154264847437,4.626249313354492,16200.0
1994-01-20,4.626249313354492,4.6503443618615465,4.602154264847437,4.6503443618615465,40000.0
1994-01-21,4.626249313354492,4.626249313354492,4.578059216340383,4.626249313354492,12800.0
1994-01-24,4.626249313354492,4.674439410368601,4.602154264847437,4.674439410368601,21700.0
1994-01-25,4.602152347564697,4.650342424502547,4.553962270626847,4.650342424502547,54600.0
1994-01-26,4.722629070281982,4.722629070281982,4.626248885174187,4.650343931451135,12400.0
1994-01-27,4.722629070281982,4.746724116558931,4.674438977728085,4.722629070281982,11200.0
1994-01-28,4.722629070281982,4.746724116558931,4.698534024005033,4.746724116558931,27000.0
1994-01-31,4.650343894958496,4.794914171485703,4.650343894958496,4.770819125397835,82200.0
1994-02-01,4.746723651885986,4.746723651885986,4.674438520131377,4.69853356404958,28300.0
1994-02-02,4.674436569213867,4.746721670799649,4.674436569213867,4.746721670799649,61200.0
1994-02-03,4.698532104492188,4.722627140925481,4.698532104492188,4.722627140925481,4500.0
1994-02-04,4.674436569213867,4.722626636937721,4.65034153535194,4.722626636937721,24800.0
1994-02-07,4.698532104492188,4.698532104492188,4.626246995192307,4.626246995192307,11000.0
1994-02-08,4.819009304046631,4.843104350566864,4.722629117965698,4.722629117965698,59200.0
1994-02-09,4.891292095184326,4.915387130135973,4.770816920426092,4.8190069903293855,36300.0
1994-02-10,4.9153900146484375,4.939485063739851,4.891294965557023,4.9153900146484375,16600.0
1994-02-11,4.867199897766113,4.891294946764956,4.819009799768429,4.891294946764956,10300.0
1994-02-14,4.843105316162109,4.867200367486299,4.843105316162109,4.867200367486299,13000.0
1994-02-15,4.891292095184326,4.891292095184326,4.843102025281032,4.843102025281032,29700.0
1994-02-16,4.939483165740967,4.987673245406732,4.843103006409436,4.867198046242319,47500.0
1994-02-17,5.03586483001709,5.059959877050664,4.963579688916366,4.963579688916366,27300.0
1994-02-18,5.05996036529541,5.05996036529541,4.987675217219762,4.987675217219762,10000.0
1994-02-22,5.156338691711426,5.180433732326899,5.108148610480478,5.108148610480478,63800.0
1994-02-23,5.204529762268066,5.204529762268066,5.108149581485324,5.156339671876695,40000.0
1994-02-24,5.180433750152588,5.204528790850972,5.108148628057435,5.204528790850972,39200.0
1994-02-25,5.08405351638794,5.132243597111995,5.08405351638794,5.132243597111995,26800.0
1994-02-28,5.108150005340576,5.132245052535579,5.084054958145574,5.084054958145574,40800.0
1994-03-01,5.132247447967529,5.132247447967529,5.059962272644043,5.108152389526367,34500.0
1994-03-02,5.05996036529541,5.132245513371059,4.987675217219762,5.132245513371059,10400.0
1994-03-03,5.132247447967529,5.132247447967529,5.059962272644043,5.084057331085205,10100.0
1994-03-04,5.108150005340576,5.108150005340576,5.108150005340576,5.108150005340576,600.0
1994-03-07,5.108150005340576,5.132245052535579,5.084054958145574,5.108150005340576,39800.0
1994-03-08,5.108150005340576,5.108150005340576,5.035864863755568,5.084054958145574,6400.0
1994-03-09,4.963578701019287,5.059958869971117,4.963578701019287,5.059958869971117,5900.0
1994-03-10,5.03586483001709,5.03586483001709,5.011769782983516,5.011769782983516,3000.0
1994-03-11,5.011767387390137,5.084052493939033,5.011767387390137,5.035862422906435,1900.0
1994-03-14,4.963578701019287,5.011768785495202,4.915388616543371,5.011768785495202,19800.0
1994-03-15,5.011767387390137,5.011767387390137,4.93948228084124,4.9876723518738375,6000.0
1994-03-16,5.05996036529541,5.084055414653959,5.011770266578311,5.05996036529541,3900.0
1994-03-17,5.05996036529541,5.05996036529541,5.035865315936861,5.035865315936861,12900.0
1994-03-18,5.05996036529541,5.05996036529541,5.05996036529541,5.05996036529541,600.0
1994-03-21,5.108150005340576,5.132245052535579,5.084054958145574,5.084054958145574,7300.0
1994-03-22,5.108150005340576,5.108150005340576,5.035864863755568,5.084054958145574,23300.0
1994-03-23,5.08405351638794,5.08405351638794,5.08405351638794,5.08405351638794,5900.0
1994-03-24,5.132247447967529,5.132247447967529,5.084057331085205,5.084057331085205,25800.0
1994-03-25,5.144984722137451,5.144984722137451,5.144984722137451,5.144984722137451,200.0
1994-03-28,5.193985939025879,5.193985939025879,5.144986071676578,5.193985939025879,1200.0
1994-03-29,5.095981597900391,5.169481332485493,5.095981597900391,5.144981420957125,10200.0
1994-03-30,5.046982288360596,5.095982116402931,5.022482374339428,5.095982116402931,10600.0
1994-03-31,4.973484039306641,5.07148372481022,4.973484039306641,5.07148372481022,12200.0
1994-04-04,4.875483512878418,4.924483347178704,4.826483678578132,4.924483347178704,62200.0
1994-04-05,4.850983619689941,4.899983454232264,4.850983619689941,4.875483536961102,3100.0
1994-04-06,4.826484203338623,4.875484042966426,4.826484203338623,4.850984123152524,40400.0
1994-04-07,4.826484203338623,4.875484042966426,4.826484203338623,4.826484203338623,12400.0
1994-04-08,4.850983619689941,4.875483536961102,4.82648370241878,4.850983619689941,17800.0
1994-04-11,4.728485107421875,4.875484644440172,4.654985338912727,4.875484644440172,15200.0
1994-04-12,4.801984786987305,4.801984786987305,4.777484864604716,4.777484864604716,40800.0
1994-04-13,4.728485107421875,4.801984875931024,4.703985184585492,4.801984875931024,81500.0
1994-04-14,4.703985691070557,4.777485467493534,4.703985691070557,4.752985542019209,42400.0
1994-04-15,4.752987861633301,4.752987861633301,4.703987986771102,4.703987986771102,1132400.0
1994-04-18,4.728485107421875,4.777484953094641,4.703985184585492,4.777484953094641,103100.0
1994-04-19,4.752987861633301,4.7774877990644,4.752987861633301,4.752987861633301,66100.0
1994-04-20,4.752987861633301,4.8019877364955,4.728487924202201,4.7774877990644,50700.0
1994-04-21,4.752987861633301,4.8019877364955,4.752987861633301,4.7774877990644,22500.0
1994-04-22,4.777486801147461,4.801986733461037,4.728486936520308,4.777486801147461,73400.0
1994-04-25,4.801984786987305,4.801984786987305,4.777484864604716,4.801984786987305,76300.0
1994-04-26,4.826484203338623,4.826484203338623,4.77748436371082,4.77748436371082,77400.0
1994-04-28,4.752987861633301,4.826487673926599,4.752987861633301,4.826487673926599,65100.0
1994-04-29,4.777486801147461,4.801986733461037,4.752986868833884,4.777486801147461,13100.0
1994-05-02,4.777486801147461,4.801986733461037,4.777486801147461,4.801986733461037,20600.0
1994-05-03,4.801984786987305,4.826484709369892,4.777484864604716,4.777484864604716,55200.0
1994-05-04,4.801984786987305,4.826484709369892,4.801984786987305,4.826484709369892,12900.0
1994-05-05,4.850983619689941,4.875483536961102,4.801983785147619,4.82648370241878,11700.0
1994-05-06,4.850983619689941,4.875483536961102,4.82648370241878,4.850983619689941,30900.0
1994-05-09,4.801984786987305,4.850984631752481,4.801984786987305,4.826484709369892,38800.0
1994-05-10,4.826484203338623,4.850984123152524,4.801984283524721,4.801984283524721,73700.0
1994-05-11,4.777486801147461,4.826486665774614,4.752986868833884,4.826486665774614,74100.0
1994-05-12,4.801984786987305,4.801984786987305,4.752984942222128,4.801984786987305,153600.0
1994-05-13,4.777486801147461,4.801986733461037,4.752986868833884,4.801986733461037,211400.0
1994-05-16,4.801984786987305,4.826484709369892,4.752984942222128,4.801984786987305,94200.0
1994-05-17,4.826484203338623,4.850984123152524,4.801984283524721,4.801984283524721,29400.0
1994-05-18,4.850983619689941,4.850983619689941,4.801983785147619,4.850983619689941,123400.0
1994-05-19,4.875483512878418,4.875483512878418,4.826483678578132,4.850983595728275,15700.0
1994-05-20,4.8999857902526855,4.8999857902526855,4.850985932350159,4.850985932350159,78200.0
1994-05-23,4.997984886169434,5.046984737994624,4.899985182519052,4.899985182519052,96000.0
1994-05-24,4.948985576629639,4.997985433823992,4.948985576629639,4.997985433823992,27500.0
1994-05-25,4.973484039306641,4.973484039306641,4.948984117930745,4.973484039306641,8800.0
1994-05-26,4.997984886169434,4.997984886169434,4.9489850343442425,4.973484960256839,37100.0
1994-05-27,4.997984886169434,4.997984886169434,4.973484960256839,4.997984886169434,85800.0
1994-05-31,5.120485782623291,5.144985714597565,4.997986122751921,4.997986122751921,65700.0
1994-06-01,5.169483661651611,5.169483661651611,5.120483816517473,5.120483816517473,40000.0
1994-06-02,5.193985939025879,5.24298580637518,5.120486138001928,5.169486005351229,83800.0
1994-06-03,5.169483661651611,5.193983584218681,5.144983739084543,5.144983739084543,11800.0
1994-06-06,5.144984722137451,5.193984576633998,5.144984722137451,5.1694846493857245,44900.0
1994-06-07,5.144984722137451,5.144984722137451,5.120484794889178,5.120484794889178,19400.0
1994-06-08,5.095981597900391,5.120481509428758,5.095981597900391,5.095981597900391,36000.0
1994-06-09,5.046982288360596,5.144981944445267,5.046982288360596,5.095982116402931,10500.0
1994-06-10,5.046982288360596,5.046982288360596,4.997982460318259,5.022482374339428,11200.0
1994-06-13,5.071484088897705,5.071484088897705,5.046984165762934,5.046984165762934,10500.0
1994-06-14,5.169483661651611,5.169483661651611,5.095983893950404,5.095983893950404,49700.0
1994-06-15,5.193985939025879,5.193985939025879,5.144986071676578,5.169486005351229,113400.0
1994-06-16,5.193985939025879,5.193985939025879,5.169486005351229,5.193985939025879,14800.0
1994-06-17,5.193985939025879,5.24298580637518,5.193985939025879,5.218485872700529,34700.0
1994-06-20,5.218486785888672,5.218486785888672,5.144986972002916,5.169486909964835,68700.0
1994-06-21,5.169483661651611,5.24298342935282,5.169483661651611,5.21848350678575,79100.0
1994-06-22,5.071484088897705,5.193983704571563,5.071484088897705,5.193983704571563,44400.0
1994-06-23,5.071484088897705,5.120483935167249,5.046984165762934,5.071484088897705,20200.0
1994-06-24,5.034597873687744,5.084445377387623,4.984750369987865,5.084445377387623,33800.0
1994-06-27,5.034597873687744,5.084445377387623,4.984750369987865,5.034597873687744,13300.0
1994-06-28,4.984750270843506,5.084445276260376,4.959826519489288,5.0345977735519405,67200.0
1994-06-29,4.959824562072754,4.984748303590707,4.947362691313777,4.984748303590707,50200.0
1994-06-30,4.885053634643555,4.959824863745242,4.835206148575764,4.959824863745242,42100.0
1994-07-01,4.959824562072754,4.959824562072754,4.885053337518893,4.885053337518893,21400.0
1994-07-05,4.934900760650635,4.98474824308145,4.934900760650635,4.959824501866042,3600.0
1994-07-06,4.959824562072754,4.984748303590707,4.835205854482986,4.9349008205548,20800.0
1994-07-07,5.034597873687744,5.034597873687744,4.909979114438047,4.909979114438047,28200.0
1994-07-08,5.10936975479126,5.10936975479126,5.034598490086997,5.034598490086997,33100.0
1994-07-11,5.10936975479126,5.1342935096926805,5.084445999889839,5.10936975479126,144800.0
1994-07-12,5.084444522857666,5.134292018179799,5.084444522857666,5.134292018179799,26500.0
1994-07-13,5.084444522857666,5.109368270518733,5.059520775196599,5.084444522857666,22800.0
1994-07-14,4.959824562072754,5.084443269662522,4.959824562072754,5.084443269662522,88800.0
1994-07-15,4.984750270843506,4.984750270843506,4.93490276813507,4.959826519489288,37200.0
1994-07-18,4.909977436065674,4.959824922726239,4.909977436065674,4.959824922726239,23000.0
1994-07-19,4.885053634643555,4.959824863745242,4.885053634643555,4.909977377677451,44800.0
1994-07-20,4.885053634643555,4.909977377677451,4.860129891609659,4.885053634643555,15500.0
1994-07-21,4.860133647918701,4.885057410215721,4.810286123324663,4.885057410215721,27000.0
1994-07-22,4.760435104370117,4.810282592373993,4.760435104370117,4.810282592373993,13100.0
1994-07-25,4.735511779785156,4.760435525994552,4.735511779785156,4.760435525994552,17100.0
1994-07-26,4.735511779785156,4.760435525994552,4.735511779785156,4.760435525994552,69700.0
1994-07-27,4.660739421844482,4.735510642515784,4.660739421844482,4.735510642515784,9500.0
1994-07-28,4.561046600341797,4.685665359913977,4.561046600341797,4.660741607999541,32300.0
1994-07-29,4.585968971252441,4.610892715661422,4.5610452268434605,4.585968971252441,20600.0
1994-08-01,4.536121845245361,4.585969338050256,4.536121845245361,4.585969338050256,55400.0
1994-08-02,4.585968971252441,4.585968971252441,4.5111977380255,4.53612148243448,96200.0
1994-08-03,4.685665130615234,4.710588881309996,4.561046377141425,4.585970127836187,11500.0
1994-08-04,4.760435104370117,4.785358848372056,4.73551136036818,4.73551136036818,9300.0
1994-08-05,4.810282707214356,4.810282707214356,4.760435218020424,4.760435218020424,11800.0
1994-08-08,4.785359859466553,4.810283608734608,4.785359859466553,4.810283608734608,18400.0
1994-08-09,4.735511779785156,4.835206764622739,4.735511779785156,4.810283018413343,10500.0
1994-08-10,4.860133647918701,4.885057410215721,4.735514836433606,4.735514836433606,16200.0
1994-08-11,4.810282707214356,4.835206451811321,4.78535896261739,4.835206451811321,11100.0
1994-08-12,4.735511779785156,4.785359272203948,4.735511779785156,4.760435525994552,10600.0
1994-08-15,4.785359859466553,4.810283608734608,4.735512360930443,4.785359859466553,7400.0
1994-08-16,4.785359859466553,4.810283608734608,4.760436110198498,4.810283608734608,6100.0
1994-08-17,4.760435104370117,4.785358848372056,4.73551136036818,4.760435104370117,11400.0
1994-08-18,4.760435104370117,4.760435104370117,4.73551136036818,4.760435104370117,6200.0
1994-08-19,4.785359859466553,4.785359859466553,4.735512360930443,4.760436110198498,3600.0
1994-08-22,4.6358184814453125,4.760437257828252,4.6358184814453125,4.760437257828252,29100.0
1994-08-23,4.6358184814453125,4.685665991998488,4.6358184814453125,4.660742236721901,75900.0
1994-08-24,4.585968971252441,4.635816460070402,4.585968971252441,4.635816460070402,24500.0
1994-08-25,4.561046600341797,4.610894104170669,4.561046600341797,4.610894104170669,32800.0
1994-08-26,4.6358184814453125,4.660742236721901,4.585970970892137,4.585970970892137,126100.0
1994-08-29,4.6358184814453125,4.710589747275076,4.6358184814453125,4.685665991998488,39300.0
1994-08-30,4.660739421844482,4.660739421844482,4.610891941396948,4.660739421844482,117200.0
1994-08-31,4.6358184814453125,4.660742236721901,4.585970970892137,4.6358184814453125,27900.0
1994-09-01,4.6358184814453125,4.660742236721901,4.585970970892137,4.660742236721901,22100.0
1994-09-02,4.6358184814453125,4.6358184814453125,4.610894726168725,4.6358184814453125,4200.0
1994-09-06,4.610893726348877,4.635817476221034,4.610893726348877,4.635817476221034,11100.0
1994-09-07,4.610893726348877,4.635817476221034,4.610893726348877,4.635817476221034,8800.0
1994-09-08,4.760435104370117,4.760435104370117,4.635816384360429,4.635816384360429,115700.0
1994-09-09,4.735511779785156,4.760435525994552,4.710588033575761,4.760435525994552,6300.0
1994-09-12,4.785359859466553,4.785359859466553,4.735512360930443,4.735512360930443,6000.0
1994-09-13,4.760435104370117,4.785358848372056,4.760435104370117,4.785358848372056,6900.0
1994-09-14,4.760435104370117,4.760435104370117,4.760435104370117,4.760435104370117,7600.0
1994-09-15,4.83521032333374,4.83521032333374,4.76043902967394,4.76043902967394,25400.0
1994-09-16,4.735511779785156,4.810283018413343,4.735511779785156,4.810283018413343,17400.0
1994-09-19,4.735511779785156,4.760435525994552,4.735511779785156,4.760435525994552,26800.0
1994-09-20,4.785359859466553,4.785359859466553,4.735512360930443,4.760436110198498,47500.0
1994-09-21,4.710587978363037,4.785359216114832,4.710587978363037,4.735511724280302,4600.0
1994-09-22,4.735511779785156,4.760435525994552,4.735511779785156,4.760435525994552,8700.0
1994-09-23,4.723324775695801,4.774113214144143,4.69793055647163,4.774113214144143,34900.0
1994-09-26,4.672533988952637,4.723322401876035,4.672533988952637,4.723322401876035,15300.0
1994-09-27,4.647140979766846,4.697929405775227,4.647140979766846,4.672535192771036,64300.0
1994-09-28,4.697929382324219,4.697929382324219,4.647140956569363,4.672535169446791,10500.0
1994-09-29,4.672533988952637,4.697928195414336,4.672533988952637,4.697928195414336,21400.0
1994-09-30,4.774111747741699,4.774111747741699,4.672534902045068,4.697929113469225,26600.0
1994-10-03,4.774111747741699,4.774111747741699,4.748717536317542,4.774111747741699,20300.0
1994-10-04,4.723324775695801,4.774113214144143,4.723324775695801,4.774113214144143,24600.0
1994-10-05,4.672533988952637,4.748716608337734,4.647139782490937,4.748716608337734,9200.0
1994-10-06,4.570956707000732,4.621745114856297,4.520168299145169,4.621745114856297,31400.0
1994-10-07,4.520167827606201,4.596350431442261,4.520167827606201,4.596350431442261,45900.0
1994-10-10,4.520167827606201,4.545562028884888,4.469379425048828,4.520167827606201,78200.0
1994-10-11,4.520167827606201,4.520167827606201,4.469379425048828,4.520167827606201,48600.0
1994-10-12,4.393197059631348,4.469379667601833,4.393197059631348,4.469379667601833,71600.0
1994-10-13,4.367801666259766,4.443984253461971,4.367801666259766,4.418590057727903,137900.0
1994-10-14,4.393197059631348,4.393197059631348,4.367802856974519,4.367802856974519,25800.0
1994-10-17,4.342410087585449,4.393198509662472,4.342410087585449,4.393198509662472,48300.0
1994-10-18,4.317013263702393,4.3678016550400685,4.266224872364718,4.3678016550400685,33600.0
