Date,Close_AES,High_AES,Low_AES,Open_AES,Volume_AES
1991-08-16,2.4789814949035645,2.5300945200754708,2.45342505762891,2.45342505762891,93318.0
1991-08-19,2.3639769554138184,2.4023119106268878,2.274529580111331,2.325642602691107,414678.0
1991-08-20,2.4534249305725098,2.4534249305725098,2.3767554720964577,2.402311908047612,267594.0
1991-08-21,2.4534249305725098,2.5045378024748186,2.4278683439987665,2.4789813665236644,412206.0
1991-08-22,2.504537343978882,2.504537343978882,2.4534244814336064,2.504537343978882,53148.0
1991-08-23,2.5300939083099365,2.555650339405159,2.4534244644017087,2.504537326592154,117420.0
1991-08-26,2.555650234222412,2.555650234222412,2.504537223513062,2.504537223513062,19776.0
1991-08-27,2.657876968383789,2.657876968383789,2.5045376112703384,2.5556506298931034,554964.0
1991-08-28,2.734546422958374,2.7856595950555816,2.632320681254303,2.683433552106339,654462.0
1991-08-29,2.6962108612060547,2.734545806954644,2.683432947616664,2.734545806954644,268212.0
1991-08-30,2.708988666534424,2.7345450894982326,2.6834322435706146,2.7345450894982326,162534.0
1991-09-03,2.708988666534424,2.708988666534424,2.6834322435706146,2.708988666534424,237930.0
1991-09-04,2.683433055877685,2.721767400682636,2.683433055877685,2.683433055877685,449286.0
1991-09-05,2.683433055877685,2.708989486577729,2.683433055877685,2.683433055877685,148320.0
1991-09-06,2.683433055877685,2.708989486577729,2.683433055877685,2.708989486577729,687834.0
1991-09-09,2.708988666534424,2.708988666534424,2.6834322435706146,2.6834322435706146,109386.0
1991-09-10,2.683433055877685,2.708989486577729,2.683433055877685,2.683433055877685,275010.0
1991-09-11,2.734546422958374,2.760102858384392,2.683433552106339,2.708989987532356,436926.0
1991-09-12,2.734546422958374,2.772881678587745,2.734546422958374,2.734546422958374,420240.0
1991-09-13,2.760103464126587,2.785660206406551,2.734547023091861,2.785660206406551,369564.0
1991-09-16,2.760103464126587,2.8112166474412765,2.734547023091861,2.8112166474412765,304056.0
1991-09-17,2.760103464126587,2.785660206406551,2.734547023091861,2.785660206406551,101352.0
1991-09-18,2.734546422958374,2.760102858384392,2.734546422958374,2.760102858384392,207030.0
1991-09-19,2.734546422958374,2.760102858384392,2.734546422958374,2.760102858384392,393666.0
1991-09-20,2.734546422958374,2.760102858384392,2.734546422958374,2.734546422958374,288606.0
1991-09-23,2.7856600284576416,2.7856600284576416,2.734546848408079,2.734546848408079,632214.0
1991-09-24,2.760103464126587,2.785660206406551,2.734547023091861,2.785660206406551,144612.0
1991-09-25,2.7856600284576416,2.836772907261985,2.734546848408079,2.7856600284576416,839244.0
1991-09-26,2.8367717266082764,2.862328155373959,2.7856588690769115,2.862328155373959,190962.0
1991-09-27,2.7856600284576416,2.862329346664157,2.7601032878102507,2.862329346664157,228660.0
1991-09-30,2.760103464126587,2.8112166474412765,2.760103464126587,2.760103464126587,178602.0
1991-10-01,2.734546422958374,2.7856595950555816,2.708989987532356,2.7473249419165557,2311938.0
1991-10-02,2.760103464126587,2.785660206406551,2.760103464126587,2.760103464126587,89610.0
1991-10-03,2.6323204040527344,2.7728813865841317,2.5556505033582084,2.7728813865841317,399228.0
1991-10-04,2.606764554977417,2.6323209934343,2.555651075573236,2.6323209934343,470298.0
1991-10-07,2.5300939083099365,2.581207372990624,2.4534244644017087,2.581207372990624,975822.0
1991-10-08,2.555650234222412,2.555650234222412,2.4534243634262656,2.5300938041790144,183546.0
1991-10-09,2.6323204040527344,2.6578768367874828,2.504537487266141,2.504537487266141,262032.0
1991-10-10,2.683433055877685,2.683433055877685,2.581207333077508,2.581207333077508,78486.0
1991-10-11,2.657876968383789,2.73454627038407,2.657876968383789,2.6834334023838826,72306.0
1991-10-14,2.760103464126587,2.798438728169152,2.708990582057135,2.72176850132926,290460.0
1991-10-15,2.8367717266082764,2.8367717266082764,2.7601021390661358,2.7601021390661358,701430.0
1991-10-16,2.862328290939331,2.8878847209154155,2.785659001011079,2.785659001011079,410970.0
1991-10-17,2.8878848552703857,2.9389983200907555,2.8367719929402604,2.8367719929402604,382542.0
1991-10-18,2.862328290939331,2.9134411508914995,2.836771860963247,2.9134411508914995,64890.0
1991-10-21,2.8878848552703857,2.8878848552703857,2.8367719929402604,2.8367719929402604,143376.0
1991-10-22,2.81121563911438,2.9134413665869565,2.81121563911438,2.887884934718812,204558.0
1991-10-23,2.8878848552703857,2.8878848552703857,2.8112155617751977,2.8112155617751977,12360.0
1991-10-24,2.7856600284576416,2.8878857860663287,2.734546848408079,2.811216467859813,184164.0
1991-10-25,2.708988666534424,2.7856582366708764,2.708988666534424,2.7856582366708764,163152.0
1991-10-28,2.760103464126587,2.760103464126587,2.708990582057135,2.708990582057135,141522.0
1991-10-29,2.760103464126587,2.760103464126587,2.708990582057135,2.760103464126587,86520.0
1991-10-30,2.734546422958374,2.760102858384392,2.708989987532356,2.760102858384392,226806.0
1991-10-31,2.760103464126587,2.760103464126587,2.734547023091861,2.734547023091861,792894.0
1991-11-01,2.734546422958374,2.760102858384392,2.708989987532356,2.760102858384392,330630.0
1991-11-04,2.760103464126587,2.785660206406551,2.708990582057135,2.785660206406551,245964.0
1991-11-05,2.734546422958374,2.7856595950555816,2.708989987532356,2.708989987532356,85284.0
1991-11-06,2.7856600284576416,2.7856600284576416,2.734546848408079,2.7856600284576416,181074.0
1991-11-07,2.734546422958374,2.7856595950555816,2.734546422958374,2.7856595950555816,305292.0
1991-11-08,2.7856600284576416,2.7856600284576416,2.734546848408079,2.734546848408079,25338.0
1991-11-11,2.7856600284576416,2.7856600284576416,2.734546848408079,2.7856600284576416,220626.0
1991-11-12,2.760103464126587,2.8367730884760025,2.760103464126587,2.8367730884760025,336192.0
1991-11-13,2.81121563911438,2.81121563911438,2.760102474132961,2.81121563911438,352260.0
1991-11-14,2.7856600284576416,2.836772907261985,2.7728821100017744,2.7856600284576416,197760.0
1991-11-15,2.760103464126587,2.8367730884760025,2.734547023091861,2.8367730884760025,376980.0
1991-11-18,2.6962108612060547,2.734545806954644,2.657876517947674,2.657876517947674,279336.0
1991-11-19,2.657876968383789,2.73454627038407,2.6323205343836955,2.657876968383789,339900.0
1991-11-20,2.657876968383789,2.73454627038407,2.657876968383789,2.73454627038407,198378.0
1991-11-21,2.683433055877685,2.708989486577729,2.6067637637775523,2.657876625177641,364620.0
1991-11-22,2.708988666534424,2.760101512462042,2.6578758206068054,2.6834322435706146,290460.0
1991-11-25,2.6323204040527344,2.785659301706365,2.6323204040527344,2.734546134991728,406026.0
1991-11-26,2.581207752227783,2.683433491627921,2.581207752227783,2.683433491627921,554346.0
1991-11-27,2.6323204040527344,2.6323204040527344,2.5556505033582084,2.6323204040527344,1108692.0
1991-11-29,2.5939865112304688,2.6323214772062573,2.5939865112304688,2.606765034052573,393666.0
1991-12-02,2.683433055877685,2.683433055877685,2.581207333077508,2.581207333077508,779298.0
1991-12-03,2.683433055877685,2.683433055877685,2.6323201944775967,2.683433055877685,139050.0
1991-12-04,2.657876968383789,2.7089898363839766,2.657876968383789,2.6834334023838826,504906.0
1991-12-05,2.683433055877685,2.734545917277774,2.657876625177641,2.657876625177641,452376.0
1991-12-06,2.734546422958374,2.760102858384392,2.657877116680321,2.734546422958374,179220.0
1991-12-09,2.81121563911438,2.862328502850668,2.6834331785285284,2.760102474132961,359058.0
1991-12-10,2.7856600284576416,2.862329346664157,2.7856600284576416,2.7856600284576416,51912.0
1991-12-11,2.708988666534424,2.8367710825984944,2.6195408849160664,2.8367710825984944,427656.0
1991-12-12,2.81121563911438,2.81121563911438,2.734546042264817,2.734546042264817,329394.0
1991-12-13,2.8367717266082764,2.913441012905324,2.811215297842594,2.862328155373959,197760.0
1991-12-16,2.8367717266082764,2.8367717266082764,2.7856588690769115,2.7856588690769115,634068.0
1991-12-17,2.8367717266082764,2.913441012905324,2.7856588690769115,2.8367717266082764,642102.0
1991-12-18,2.9901108741760254,2.9901108741760254,2.836771700502849,2.875106644543689,998688.0
1991-12-19,3.0667800903320312,3.0667800903320312,2.913440633947848,2.9645540873209635,419622.0
1991-12-20,3.1434497833251958,3.1945626409832824,3.0667804968380645,3.0667804968380645,541986.0
1991-12-23,3.156228542327881,3.194562887281904,3.143450025683049,3.143450025683049,979530.0
1991-12-24,3.092337131500244,3.1945628536208,3.092337131500244,3.1945628536208,210120.0
1991-12-26,3.092337131500244,3.143449992560522,3.092337131500244,3.092337131500244,770028.0
1991-12-27,3.169006109237671,3.220118965235818,3.0923368252404497,3.143449681238597,701430.0
1991-12-30,3.34790301322937,3.34790301322937,3.2201199311679445,3.2201199311679445,470916.0
1991-12-31,3.501239538192749,3.501239538192749,3.322344595274827,3.424570276942211,1506684.0
1992-01-02,3.3734588623046875,3.450128155968679,3.296789568640696,3.399015293526018,223098.0
1992-01-03,3.3990161418914795,3.39901614189148,3.296790391491481,3.37345970429148,702666.0
1992-01-06,3.4501287937164307,3.450128793716431,3.347903049934933,3.4245723577710567,325686.0
1992-01-07,3.4245717525482178,3.4756846154058163,3.399015321119419,3.450128183977017,176748.0
1992-01-08,3.4501287937164307,3.450128793716431,3.3734594858803075,3.450128793716431,202086.0
1992-01-09,3.3990161418914795,3.450129017091479,3.37345970429148,3.39901614189148,114330.0
1992-01-10,3.4501287937164307,3.450128793716431,3.347903049934933,3.399015921825682,231132.0
1992-01-13,3.4501287937164307,3.450128793716431,3.3734594858803075,3.3734594858803075,99498.0
1992-01-14,3.4756855964660645,3.5012420351085214,3.4245727191811506,3.4501291578236075,158826.0
1992-01-15,3.4756855964660645,3.5012420351085214,3.4245727191811506,3.4501291578236075,84048.0
1992-01-16,3.4245717525482178,3.4756846154058163,3.424571752548218,3.4756846154058163,147702.0
1992-01-17,3.4245717525482178,3.4756846154058163,3.424571752548218,3.4756846154058163,100116.0
1992-01-20,3.4501287937164307,3.50124166560718,3.4245723577710567,3.475685229661805,248436.0
1992-01-21,3.4245717525482178,3.501241046834616,3.399015321119419,3.450128183977017,1172964.0
1992-01-22,3.4756855964660645,3.4756855964660645,3.4245727191811506,3.4756855964660645,224334.0
1992-01-23,3.526796340942383,3.526796340942383,3.437349161031631,3.475683494567652,734184.0
1992-01-24,3.501239538192749,3.526795958609595,3.450126697359057,3.450126697359057,307146.0
1992-01-27,3.3990161418914795,3.526798329891478,3.39901614189148,3.526798329891478,164388.0
1992-01-28,3.4756855964660645,3.4756855964660645,3.399016280538694,3.4756855964660645,714408.0
1992-01-29,3.3990161418914795,3.4756854546914786,3.39901614189148,3.4756854546914786,221862.0
1992-01-30,3.386237859725952,3.475685698854766,3.386237859725952,3.399016380668827,923292.0
1992-01-31,3.3734588623046875,3.47568458719001,3.3734588623046875,3.47568458719001,196524.0
1992-02-03,3.3990161418914795,3.39901614189148,3.3479032666914805,3.3479032666914805,111240.0
1992-02-04,3.4245717525482178,3.424571752548218,3.3479024582618204,3.399015321119419,58710.0
1992-02-05,3.4245717525482178,3.424571752548218,3.37345888969062,3.424571752548218,134106.0
1992-02-06,3.3990161418914795,3.424572579491479,3.37345970429148,3.424572579491479,247200.0
1992-02-07,3.2712342739105225,3.3990167874238386,3.2712342739105225,3.3990167874238386,170568.0
1992-02-10,3.1945626735687256,3.296789293662924,3.1945626735687256,3.296789293662924,293550.0
1992-02-11,3.117894172668457,3.220119914809876,3.117894172668457,3.220119914809876,357822.0
1992-02-12,3.245676755905152,3.245676755905152,3.117894562261497,3.1945638784476897,1915800.0
1992-02-13,3.1945626735687256,3.2456755317481787,3.1690062444789997,3.2456755317481787,601932.0
1992-02-14,3.1945626735687256,3.2201191026584524,3.1945626735687256,3.2201191026584524,64272.0
1992-02-18,3.1945626735687256,3.2456755317481787,3.1945626735687256,3.2201191026584524,627888.0
1992-02-19,3.2712342739105225,3.2967910176093898,3.2456772289664,3.2456772289664,640866.0
1992-02-20,3.4245717525482178,3.450128183977017,3.271232862730298,3.296789595404222,1254540.0
1992-02-21,3.4245717525482178,3.4756846154058163,3.37345888969062,3.37345888969062,983856.0
1992-02-24,3.322345972061157,3.424571696091071,3.322345972061157,3.373458834076114,172422.0
1992-02-25,3.2967898845672607,3.37345918557836,3.245676113491073,3.3223463182376274,270684.0
1992-02-26,3.284011125564575,3.322346379264594,3.2712332097398304,3.322346379264594,792276.0
1992-02-27,3.2712342739105225,3.322347460063002,3.2712342739105225,3.322347460063002,145230.0
1992-02-28,3.322345972061157,3.322345972061157,3.27123280880108,3.322345972061157,204558.0
1992-03-02,3.360679864883423,3.3990148074787787,3.296789097211376,3.3223455247782265,1159368.0
1992-03-03,3.5140199661254883,3.552354316412584,3.3734592759287265,3.3734592759287265,853458.0
1992-03-04,3.4117932319641118,3.4756846117133584,3.3479024547051144,3.4756846117133584,517884.0
1992-03-05,3.4245717525482178,3.450128183977017,3.37345888969062,3.37345888969062,610584.0
1992-03-06,3.3734588623046875,3.450128155968679,3.3734588623046875,3.399015293526018,1661802.0
1992-03-09,3.3734588623046875,3.450128155968679,3.3734588623046875,3.450128155968679,158826.0
1992-03-10,3.501239538192749,3.501239538192749,3.3734574361085192,3.3734574361085192,2205642.0
1992-03-11,3.4501287937164307,3.50124166560718,3.450128793716431,3.450128793716431,840480.0
1992-03-12,3.4245717525482178,3.4756846154058163,3.37345888969062,3.4756846154058163,635304.0
1992-03-13,3.3734588623046875,3.450128155968679,3.3734588623046875,3.450128155968679,352260.0
1992-03-16,3.4245717525482178,3.424571752548218,3.37345888969062,3.37345888969062,342990.0
1992-03-17,3.3734588623046875,3.4245717247473486,3.3734588623046875,3.4245717247473486,171186.0
1992-03-18,3.4756855964660645,3.5012420351085214,3.373459841896237,3.373459841896237,1092006.0
1992-03-19,3.65458083152771,3.65458083152771,3.5012413269516047,3.526797760425048,1670454.0
1992-03-20,3.705695152282715,3.7312515957823913,3.6290258217836855,3.654582265283362,1059252.0
1992-03-23,3.705695152282715,3.705695152282715,3.654582265283362,3.705695152282715,669294.0
1992-03-24,3.65458083152771,3.705693698474596,3.6034673620905258,3.705693698474596,126072.0
1992-03-25,3.7568068504333496,3.7823632858456433,3.603467635469244,3.6545811087841753,926382.0
1992-03-26,3.8206982612609854,3.833476176784884,3.782363008463543,3.782363008463543,1559214.0
1992-03-27,3.7568068504333496,3.833476457915402,3.7568068504333496,3.833476457915402,736656.0
1992-03-30,3.833477258682251,3.8334772586822514,3.782364075935569,3.782364075935569,49440.0
1992-03-31,3.8079192638397217,3.859032429769621,3.7823628314973408,3.83347599742724,825648.0
1992-04-01,3.705695152282715,3.833477671026365,3.6290258217836855,3.756808039282068,1731636.0
1992-04-02,3.552353858947754,3.731249780129241,3.5267974278840217,3.731249780129241,414678.0
1992-04-03,3.4756855964660645,3.629025132056436,3.4245727191811506,3.5267984737509783,800310.0
1992-04-06,3.6290242671966553,3.629024267196656,3.4756847681497614,3.552354065805501,525300.0
1992-04-07,3.577911615371704,3.680137971377394,3.577911615371704,3.654581532998575,1771806.0
1992-04-08,3.577911615371704,3.654581532998575,3.5523548757476777,3.577911615371704,716880.0
1992-04-09,3.6034677028656006,3.6034677028656,3.57791126697532,3.6034677028656,770028.0
1992-04-10,3.577911615371704,3.603468053750523,3.577911615371704,3.603468053750523,792894.0
1992-04-13,3.6034677028656006,3.6034677028656,3.57791126697532,3.6034677028656,623562.0
1992-04-14,3.616244792938232,3.6545797328690983,3.5779098530073665,3.603466278797905,1468368.0
1992-04-15,3.6801366806030273,3.6801366806030273,3.603466789867421,3.654580251187893,408498.0
1992-04-16,3.501239538192749,3.680135384845657,3.501239538192749,3.629022544011965,621708.0
1992-04-20,3.43735146522522,3.5267987050960192,3.399016503501692,3.501242264777154,860874.0
1992-04-21,3.4756855964660645,3.552354912393435,3.4501291578236075,3.4501291578236075,865200.0
1992-04-22,3.4884629249572754,3.5267972685761646,3.4501279788481725,3.5267972685761646,833682.0
1992-04-23,3.501239538192749,3.501239538192749,3.450126697359057,3.501239538192749,331248.0
1992-04-24,3.501239538192749,3.5523523790264413,3.4756831177759038,3.501239538192749,340518.0
1992-04-27,3.501239538192749,3.5523523790264413,3.501239538192749,3.5523523790264413,459792.0
1992-04-28,3.501239538192749,3.5523523790264413,3.501239538192749,3.501239538192749,431364.0
1992-04-29,3.616244792938232,3.629023307078561,3.5012402743906925,3.5012402743906925,858402.0
1992-04-30,3.6290242671966553,3.629024267196656,3.552354065805501,3.552354065805501,407262.0
1992-05-01,3.6290242671966553,3.629024267196656,3.552354065805501,3.5779107996025523,419004.0
1992-05-04,3.6801366806030273,3.705693110018162,3.5779103604522864,3.654580251187893,2349636.0
1992-05-05,3.156228542327881,3.705693310741149,3.117893594883623,3.705693310741149,4101666.0
1992-05-06,2.9901108741760254,3.3223456500528767,2.9901108741760254,3.220119032195608,3615300.0
1992-05-07,2.7217671871185303,3.0667804807231622,2.530093670662789,3.0667804807231622,16960392.0
1992-05-08,2.8878848552703857,2.8878848552703857,2.7089895358698244,2.7856591306101346,2225418.0
1992-05-11,2.9134416580200195,2.951776610902031,2.862328789170885,2.9134416580200195,1507302.0
1992-05-12,2.938997268676758,2.938997268676758,2.7856581340525723,2.91344024416437,1677252.0
1992-05-13,2.96455454826355,2.9901109776786847,2.887884657527944,2.96455454826355,1624104.0
1992-05-14,2.96455454826355,2.96455454826355,2.9134410869430782,2.96455454826355,362148.0
1992-05-15,2.8878848552703857,2.964554751255818,2.8878848552703857,2.964554751255818,896100.0
1992-05-18,2.81121563911438,2.9645548328135054,2.760102474132961,2.9645548328135054,696486.0
1992-05-19,2.708988666534424,2.811214659634685,2.6067629746791874,2.7856582366708764,1337970.0
1992-05-20,2.7856600284576416,2.7856600284576416,2.708990409005907,2.7601032878102507,550638.0
1992-05-21,2.708988666534424,2.7856582366708764,2.6834322435706146,2.708988666534424,940596.0
1992-05-22,2.7856600284576416,2.836772907261985,2.708990409005907,2.7601032878102507,1339206.0
1992-05-26,2.8367717266082764,2.887884584139641,2.7601021390661358,2.811215297842594,753960.0
1992-05-27,2.938997268676758,2.964553690699117,2.836770978097292,2.8878838221420104,1889844.0
1992-05-28,2.938997268676758,3.0156665347438367,2.91344024416437,2.91344024416437,587718.0
1992-05-29,2.96455454826355,2.9901109776786847,2.9389981188484158,2.9389981188484158,169332.0
1992-06-01,3.041224718093872,3.041224718093872,2.9901115482648626,2.9901115482648626,420858.0
1992-06-02,2.96455454826355,3.041224137754055,2.96455454826355,3.015667407093819,289842.0
1992-06-03,2.9134416580200195,2.9901115637840427,2.862328789170885,2.9901115637840427,250290.0
1992-06-04,2.862328290939331,2.9134411508914995,2.862328290939331,2.9134411508914995,132870.0
1992-06-05,2.862328290939331,2.8878847209154155,2.785659001011079,2.8878847209154155,188490.0
1992-06-08,2.683433055877685,2.862328372023112,2.6323201944775967,2.862328372023112,881268.0
1992-06-09,2.6323204040527344,2.7089897022569795,2.5556505033582084,2.6578768367874828,1800234.0
1992-06-10,2.6323204040527344,2.683433269522231,2.606763971317986,2.6323204040527344,815142.0
1992-06-11,2.734546422958374,2.760102858384392,2.632320681254303,2.657877116680321,1899732.0
1992-06-12,2.734546422958374,2.7856595950555816,2.734546422958374,2.760102858384392,330630.0
1992-06-15,2.7728826999664307,2.7856606211409565,2.734547430216438,2.7856606211409565,425184.0
1992-06-16,2.8367717266082764,2.8367717266082764,2.7345457103004533,2.811215297842594,6632376.0
1992-06-17,2.6323204040527344,2.9134414653801066,2.5812075385832376,2.9134414653801066,1573428.0
1992-06-18,2.734546422958374,2.734546422958374,2.5812078104022675,2.632320681254303,529008.0
1992-06-19,2.760103464126587,2.8112166474412765,2.708990582057135,2.760103464126587,428274.0
1992-06-22,2.708988666534424,2.811214659634685,2.581206551715378,2.811214659634685,532716.0
1992-06-23,1.7378427982330322,2.734546767118345,1.6867299209481186,2.7089903284758883,12842658.0
1992-06-24,1.827290415763855,1.8911818006926115,1.712286013265638,1.712286013265638,8895492.0
1992-06-25,1.8017343282699585,1.8911821638484536,1.7889558078342818,1.8656251229771,3515184.0
1992-06-26,1.8400678634643557,1.865624290440718,1.7889550095116298,1.865624290440718,2340366.0
1992-06-29,1.9678518772125244,1.967851877212524,1.788956032923935,1.8656253577134247,1527696.0
1992-06-30,1.9678518772125244,1.993408318809021,1.8656253577134247,1.993408318809021,773736.0
1992-07-01,1.9934077262878416,2.018964160287936,1.8911818396648887,1.967851292287748,907224.0
1992-07-02,2.070077419281006,2.0956338562486256,1.967851520787932,1.9934079577555512,640866.0
1992-07-06,2.1211905479431152,2.1467469879797245,2.018964637174064,2.095634107906506,1510392.0
1992-07-07,2.0956339836120605,2.1978598883179763,2.0700775450912325,2.146746860653716,1852764.0
1992-07-08,2.0956339836120605,2.121190422132889,2.0445211065704045,2.0445211065704045,1148244.0
1992-07-09,2.172303438186645,2.19786002896552,2.095634117717866,2.121190557874126,573504.0
1992-07-10,2.172303438186645,2.19786002896552,2.1467469980303857,2.172303438186645,220008.0
1992-07-13,2.2234160900115967,2.2489731283006336,2.172303067791641,2.197859654212913,1014138.0
1992-07-14,2.3256425857543945,2.3511990215468708,2.172303067264008,2.2489731277543776,1248978.0
1992-07-15,2.3128650188446045,2.351199989561419,2.248974053681399,2.325643543247077,507996.0
1992-07-16,2.300086736679077,2.325643178990613,2.248973701433378,2.248973701433378,208266.0
1992-07-17,1.9934077262878416,2.1211900469108884,1.9422948582876545,2.1211900469108884,3225960.0
1992-07-20,1.9678518772125244,2.0189647604055176,1.8911824018004115,1.967851877212524,1001160.0
1992-07-21,1.814512133598328,2.0189643810696225,1.814512133598328,1.993407944274832,1096950.0
1992-07-22,1.865625262260437,1.9167388959513607,1.7889559413936615,1.8145123816825868,1099422.0
1992-07-23,1.9422954320907595,1.9550733516205707,1.865625354327313,1.9167389905406476,981384.0
1992-07-24,1.9678518772125244,2.0189647604055176,1.942295435616028,1.942295435616028,626034.0
1992-07-27,2.0317423343658447,2.070077442107782,1.967851542487461,2.018964416986323,2002938.0
1992-07-28,2.0189640522003174,2.044520635454787,1.9934076195684172,2.044520635454787,1436850.0
1992-07-29,1.9934077262878416,2.044520744910607,1.9422948582876545,2.044520744910607,548166.0
1992-07-30,1.9678518772125244,2.044521352624637,1.942295435616028,2.0189647604055176,1219932.0
1992-07-31,2.185081720352173,2.185081720352173,2.031742203032024,2.121190179490817,2753190.0
1992-08-03,2.1978600025177,2.1978600025177,2.121190532348904,2.121190532348904,425184.0
1992-08-04,2.0956339836120605,2.1978598883179763,2.0700775450912325,2.146746860653716,878796.0
1992-08-05,1.9934077262878416,2.1211900469108884,1.9934077262878416,2.1211900469108884,362766.0
1992-08-06,1.9678518772125244,2.044521352624637,1.942295435616028,1.993408318809021,347316.0
1992-08-07,1.9934077262878416,1.9934077262878416,1.9422948582876545,1.9422948582876545,269448.0
1992-08-10,1.9422954320907595,1.9934083151909827,1.9422954320907595,1.967851873640871,229896.0
1992-08-11,2.0189640522003174,2.044520635454787,1.9422947543046167,1.9422947543046167,420240.0
1992-08-12,2.1211905479431152,2.1211905479431152,1.9934081971374549,2.018964637174064,210120.0
1992-08-13,2.1595256328582764,2.1978601444849115,2.0700777863647657,2.0700777863647657,161298.0
1992-08-14,2.274529457092285,2.3000860423112277,2.1467465309975737,2.1978595508128773,767556.0
1992-08-17,2.172303438186645,2.300086542703629,2.1467469980303857,2.300086542703629,449904.0
1992-08-18,2.0956339836120605,2.1850819703027717,2.0189645174269724,2.172303299174544,1276788.0
1992-08-19,2.1211905479431152,2.1211905479431152,2.044521227833287,2.095634107906506,354732.0
1992-08-20,2.1211905479431152,2.1211905479431152,2.070077667869896,2.1211905479431152,423948.0
1992-08-21,2.070077419281006,2.1211902932162454,1.9934079577555512,2.1211902932162454,212592.0
1992-08-24,1.9806294441223145,2.044520988605788,1.9806294441223145,1.993407963890643,377598.0
1992-08-25,1.9422954320907595,1.967851873640871,1.9167389905406476,1.967851873640871,298494.0
1992-08-26,1.9422954320907595,1.967851873640871,1.8911823983679132,1.967851873640871,243492.0
1992-08-27,1.9678518772125244,1.993408318809021,1.9167389940195307,1.942295435616028,515412.0
1992-08-28,1.9678518772125244,1.993408318809021,1.942295435616028,1.993408318809021,79722.0
1992-08-31,2.0189640522003174,2.0189640522003174,1.9422947543046167,1.9934076195684172,230514.0
1992-09-01,2.044520616531372,2.07007704892673,1.993407601118088,2.07007704892673,266358.0
1992-09-02,2.234588861465454,2.234588861465454,2.080479561471703,2.080479561471703,554964.0
1992-09-03,2.157533884048462,2.234588600744712,2.1318490289428644,2.208903745639114,143994.0
