Date,Close_HRL,High_HRL,Low_HRL,Open_HRL,Volume_HRL
1980-05-08,0.1137889325618743,0.1137889325618743,0.1137889325618743,0.1137889325618743,12800.0
1980-05-09,0.1128859892487526,0.1146920451906721,0.1128859892487526,0.1137890206647141,76800.0
1980-05-12,0.1146919503808021,0.1146919503808021,0.1146919503808021,0.1146919503808021,160000.0
1980-05-13,0.1128859892487526,0.1128859892487526,0.1128859892487526,0.1128859892487526,32000.0
1980-05-14,0.1128859892487526,0.1137890206647141,0.1119829647227945,0.1128859892487526,140800.0
1980-05-15,0.1083703264594078,0.111079412370898,0.1083703264594078,0.111079412370898,121600.0
1980-05-16,0.1092732921242713,0.1092732921242713,0.1083702617298217,0.1083702617298217,25600.0
1980-05-19,0.1092732921242713,0.1110793460231751,0.1092732921242713,0.1092732921242713,179200.0
1980-05-20,0.1092732921242713,0.1101763156287254,0.1083702617298217,0.1092732921242713,70400.0
1980-05-21,0.1092732921242713,0.1092732921242713,0.1092732921242713,0.1092732921242713,0.0
1980-05-22,0.1083703264594078,0.1092733573932378,0.1083703264594078,0.1092733573932378,128000.0
1980-05-23,0.1101762577891349,0.1101762577891349,0.1074671749179776,0.1083702048383608,166400.0
1980-05-27,0.1083703264594078,0.111079412370898,0.1065642714817476,0.110176381437068,153600.0
1980-05-28,0.1074672266840934,0.1083702570394592,0.1056611728633574,0.1083702570394592,96000.0
1980-05-29,0.1065642535686492,0.1083703082427176,0.1056612227866157,0.1074672774606841,121600.0
1980-05-30,0.1056611463427543,0.1056611463427543,0.1056611463427543,0.1056611463427543,102400.0
1980-06-02,0.1047581657767295,0.1056611893832859,0.1047581657767295,0.1056611893832859,12800.0
1980-06-03,0.1047581657767295,0.1047581657767295,0.1029516431538607,0.1047581657767295,268800.0
1980-06-04,0.1047581657767295,0.1047581657767295,0.1047581657767295,0.1047581657767295,44800.0
1980-06-05,0.1047581657767295,0.1047581657767295,0.1047581657767295,0.1047581657767295,230400.0
1980-06-06,0.1065642535686492,0.1065642535686492,0.1056612227866157,0.1056612227866157,102400.0
1980-06-09,0.1047581657767295,0.1056611893832859,0.1047581657767295,0.1056611893832859,32000.0
1980-06-10,0.1029516905546188,0.1065642689438911,0.1029516905546188,0.1047582140092426,76800.0
1980-06-11,0.0984365120530128,0.1047581738668538,0.0984365120530128,0.1029516511044733,198400.0
1980-06-12,0.09933952242136,0.100242545914049,0.0984364920386753,0.0984364920386753,864000.0
1980-06-13,0.1011456027626991,0.1029516571106487,0.1011456027626991,0.1011456027626991,96000.0
1980-06-16,0.1011456027626991,0.1029516571106487,0.1011456027626991,0.1011456027626991,44800.0
1980-06-17,0.1011456027626991,0.1011456027626991,0.1011456027626991,0.1011456027626991,19200.0
1980-06-18,0.1011456027626991,0.1011456027626991,0.0993395484147495,0.1011456027626991,166400.0
1980-06-19,0.1002425774931907,0.1011456081603546,0.0993395537160246,0.1011456081603546,38400.0
1980-06-20,0.0984365120530128,0.0984365120530128,0.0975334883767189,0.0984365120530128,140800.0
1980-06-23,0.0984365120530128,0.0984365120530128,0.0966299961806293,0.0984365120530128,121600.0
1980-06-24,0.0984365120530128,0.0984365120530128,0.0975334883767189,0.0984365120530128,51200.0
1980-06-25,0.09933952242136,0.100242545914049,0.0984364920386753,0.0984364920386753,96000.0
1980-06-26,0.1011456027626991,0.1011456027626991,0.1011456027626991,0.1011456027626991,211200.0
1980-06-27,0.1029516905546188,0.1029516905546188,0.1011456356199703,0.1011456356199703,51200.0
1980-06-30,0.1011456027626991,0.1011456027626991,0.1011456027626991,0.1011456027626991,32000.0
1980-07-01,0.1011456027626991,0.1011456027626991,0.1011456027626991,0.1011456027626991,300800.0
1980-07-02,0.1029516905546188,0.1029516905546188,0.1020486665322944,0.1020486665322944,25600.0
1980-07-03,0.1047581657767295,0.1047581657767295,0.1020486195473043,0.1029516431538607,57600.0
1980-07-07,0.1065642535686492,0.1065642535686492,0.1047581988945809,0.1047581988945809,108800.0
1980-07-08,0.1056611463427543,0.1065641764714624,0.1056611463427543,0.1065641764714624,57600.0
1980-07-09,0.1056611463427543,0.1056611463427543,0.1056611463427543,0.1056611463427543,102400.0
1980-07-10,0.1074672266840934,0.1083702570394592,0.1065642032187231,0.1065642032187231,102400.0
1980-07-11,0.1065642535686492,0.1083703082427176,0.1065642535686492,0.1074672774606841,172800.0
1980-07-14,0.1146919503808021,0.1146919503808021,0.1074672640651599,0.1074672640651599,166400.0
1980-07-15,0.1164980456233024,0.1174010765555778,0.1146919837587517,0.1146919837587517,57600.0
1980-07-16,0.1137889325618743,0.1164980178222042,0.1137889325618743,0.1164980178222042,38400.0
1980-07-17,0.1146919503808021,0.1146919503808021,0.1146919503808021,0.1146919503808021,44800.0
1980-07-18,0.1128859892487526,0.1146920451906721,0.1128859892487526,0.1146920451906721,64000.0
1980-07-21,0.1119828149676323,0.1137888684943076,0.1119828149676323,0.1128858382859728,51200.0
1980-07-22,0.1137889325618743,0.1137889325618743,0.1137889325618743,0.1137889325618743,19200.0
1980-07-23,0.1101762577891349,0.1119827792593698,0.1083702048383608,0.1119827792593698,262400.0
1980-07-24,0.1101762577891349,0.1110792877095181,0.1101762577891349,0.1101762577891349,51200.0
1980-07-25,0.1101762577891349,0.1101762577891349,0.1101762577891349,0.1101762577891349,6400.0
1980-07-28,0.1119828149676323,0.1128858382859728,0.1110793231296817,0.1110793231296817,422400.0
1980-07-29,0.1119828149676323,0.1128858382859728,0.1119828149676323,0.1119828149676323,51200.0
1980-07-30,0.1119828149676323,0.1128858382859728,0.1119828149676323,0.1119828149676323,121600.0
1980-07-31,0.1110794097185134,0.1128859262830238,0.1110794097185134,0.1119829022607562,185600.0
1980-08-01,0.1110794097185134,0.1119829022607562,0.1110794097185134,0.1110794097185134,38400.0
1980-08-04,0.1110794097185134,0.1119829022607562,0.1110794097185134,0.1110794097185134,198400.0
1980-08-05,0.1119828149676323,0.1128858382859728,0.1119828149676323,0.1119828149676323,32000.0
1980-08-06,0.1128859892487526,0.1137890206647141,0.1128859892487526,0.1128859892487526,38400.0
1980-08-07,0.1137889325618743,0.1137889325618743,0.1128859018450983,0.1128859018450983,12800.0
1980-08-08,0.1155949980020523,0.1155949980020523,0.1137889432882497,0.1137889432882497,83200.0
1980-08-11,0.1164980456233024,0.1164980456233024,0.1155950146910271,0.1155950146910271,57600.0
1980-08-12,0.1164980456233024,0.1164980456233024,0.1164980456233024,0.1164980456233024,25600.0
1980-08-13,0.1164980456233024,0.1164980456233024,0.1164980456233024,0.1164980456233024,0.0
1980-08-14,0.1174010559916496,0.1174010559916496,0.115594994443448,0.1164980252175488,83200.0
1980-08-15,0.1174010559916496,0.1192075722797575,0.1164980252175488,0.1174010559916496,480000.0
1980-08-18,0.1246257945895195,0.1246257945895194,0.1228197322957808,0.1228197322957808,211200.0
1980-08-19,0.122819609940052,0.1246256704345515,0.122819609940052,0.1246256704345515,185600.0
1980-08-20,0.1237226650118827,0.1237226650118827,0.1228196345834426,0.1228196345834426,38400.0
1980-08-21,0.122819609940052,0.1246256704345515,0.122819609940052,0.1237226401873018,89600.0
1980-08-22,0.1237226650118827,0.1237226650118827,0.1228196345834426,0.1228196345834426,108800.0
1980-08-25,0.1237226650118827,0.1246256954403229,0.1228196345834426,0.1237226650118827,44800.0
1980-08-26,0.1201106235384941,0.1228197025428275,0.1201106235384941,0.1228197025428275,108800.0
1980-08-27,0.1183040365576744,0.1201105660695144,0.1183040365576744,0.1201105660695144,89600.0
1980-08-28,0.1192075535655021,0.1192075535655021,0.1183040544133371,0.1183040544133371,44800.0
1980-08-29,0.1192075535655021,0.1192075535655021,0.117401037560997,0.1192075535655021,172800.0
1980-09-02,0.122819609940052,0.122819609940052,0.1183040039641621,0.119207502731042,435200.0
1980-09-03,0.1237226650118827,0.1246256954403229,0.1228196345834426,0.1228196345834426,134400.0
1980-09-04,0.1237226650118827,0.1246256954403229,0.1228196345834426,0.1237226650118827,70400.0
1980-09-05,0.1219166591763496,0.1228196900123302,0.1219166591763496,0.1228196900123302,89600.0
1980-09-08,0.1219166591763496,0.1219166591763496,0.1219166591763496,0.1219166591763496,12800.0
1980-09-09,0.1237226650118827,0.1246256954403229,0.1228196345834426,0.1228196345834426,89600.0
1980-09-10,0.1237226650118827,0.1246256954403229,0.1228196345834426,0.1237226650118827,96000.0
1980-09-11,0.1273352354764938,0.1273352354764938,0.1237226591929092,0.1237226591929092,224000.0
1980-09-12,0.1300443559885025,0.1309473866739949,0.1264322470265284,0.1273352777120209,281600.0
1980-09-15,0.1327534019947052,0.1345599314464086,0.1309473548427379,0.1309473548427379,57600.0
1980-09-16,0.1354629546403885,0.1354629546403885,0.132753408372524,0.132753408372524,192000.0
1980-09-17,0.1408817023038864,0.1444938133782775,0.1345600428485713,0.1354630602821661,294400.0
1980-09-18,0.1408817023038864,0.1417847335174851,0.139978202570156,0.1408817023038864,140800.0
1980-09-19,0.1390751749277115,0.1408816919624288,0.1381721437803999,0.1408816919624288,121600.0
1980-09-22,0.1390751749277115,0.1390751749277115,0.1390751749277115,0.1390751749277115,6400.0
1980-09-23,0.13726906478405,0.1381720956165844,0.13726906478405,0.1381720956165844,38400.0
1980-09-24,0.1354629546403885,0.1363659851497523,0.1345599379110178,0.1363659851497523,83200.0
1980-09-25,0.1327534019947052,0.1345599314464086,0.1327534019947052,0.1345599314464086,76800.0
1980-09-26,0.1300443559885025,0.1318504173594874,0.1300443559885025,0.1318504173594874,96000.0
1980-09-29,0.1282383650541305,0.1291413962356248,0.1273353476526396,0.1291413962356248,83200.0
1980-09-30,0.1318504065275192,0.1318504065275192,0.1282382840822977,0.1282382840822977,134400.0
1980-10-01,0.1309473365545272,0.1318503668943892,0.1309473365545272,0.1318503668943892,51200.0
1980-10-02,0.1327534019947052,0.1327534019947052,0.1318503853087178,0.1318503853087178,38400.0
1980-10-03,0.1363660395145416,0.1363660395145416,0.13365696068642,0.13365696068642,57600.0
1980-10-06,0.1363660395145416,0.137269070383915,0.1345599915557934,0.1363660395145416,108800.0
1980-10-07,0.1363660395145416,0.1381721012532884,0.1363660395145416,0.1363660395145416,96000.0
1980-10-08,0.13726906478405,0.13726906478405,0.1345599860664447,0.1363660339515155,140800.0
1980-10-09,0.139978140592575,0.139978140592575,0.1372690619312709,0.1372690619312709,32000.0
1980-10-10,0.139978140592575,0.139978140592575,0.1381720927450382,0.139978140592575,211200.0
1980-10-13,0.1408817023038864,0.1408817023038864,0.139978202570156,0.139978202570156,19200.0
1980-10-14,0.1408817023038864,0.1408817023038864,0.1408817023038864,0.1408817023038864,25600.0
1980-10-15,0.1390751749277115,0.1408816919624288,0.1390751749277115,0.1408816919624288,83200.0
1980-10-16,0.1390751749277115,0.1399781922950201,0.1390751749277115,0.1390751749277115,32000.0
1980-10-17,0.1390751749277115,0.1390751749277115,0.1390751749277115,0.1390751749277115,25600.0
1980-10-20,0.1390751749277115,0.1390751749277115,0.1390751749277115,0.1390751749277115,38400.0
1980-10-21,0.13726906478405,0.1390751264491188,0.13726906478405,0.1390751264491188,38400.0
1980-10-22,0.1381720006465912,0.1381720006465912,0.137268970434738,0.137268970434738,51200.0
1980-10-23,0.1363660395145416,0.1390751321226618,0.1363660395145416,0.1381721012532884,96000.0
1980-10-24,0.1381720006465912,0.1381720006465912,0.1363659402228848,0.1363659402228848,38400.0
1980-10-27,0.1381720006465912,0.1381720006465912,0.1381720006465912,0.1381720006465912,12800.0
1980-10-28,0.1363660395145416,0.137269070383915,0.1363660395145416,0.137269070383915,211200.0
1980-10-29,0.1345599740743637,0.1363660217984782,0.1345599740743637,0.1363660217984782,128000.0
1980-10-30,0.1336569190025329,0.1345599495902761,0.1336569190025329,0.1345599495902761,147200.0
1980-10-31,0.1336569190025329,0.1336569190025329,0.1336569190025329,0.1336569190025329,57600.0
1980-11-03,0.1327534019947052,0.1336569009804287,0.1327534019947052,0.1336569009804287,32000.0
1980-11-05,0.1345599740743637,0.1345599740743637,0.1345599740743637,0.1345599740743637,121600.0
1980-11-06,0.1336569190025329,0.1336569190025329,0.1336569190025329,0.1336569190025329,185600.0
1980-11-07,0.1300443559885025,0.1309473866739949,0.1300443559885025,0.1309473866739949,96000.0
1980-11-10,0.1300443559885025,0.1300443559885025,0.1300443559885025,0.1300443559885025,83200.0
1980-11-11,0.1291413158178329,0.1291413158178329,0.1282382851986663,0.1291413158178329,102400.0
1980-11-12,0.1246257945895195,0.1273353427702216,0.1246257945895194,0.1273353427702216,102400.0
1980-11-13,0.1255287528038025,0.1255287528038025,0.1246257358624623,0.1246257358624623,19200.0
1980-11-14,0.1264322847127914,0.1264322847127914,0.125528785238131,0.125528785238131,486400.0
1980-11-17,0.1210135817527771,0.1246257037061112,0.1210135817527771,0.1246257037061112,70400.0
1980-11-18,0.1264322847127914,0.1264322847127914,0.1228197061541416,0.1228197061541416,256000.0
1980-11-19,0.1255287528038025,0.1264322520450152,0.1246257358624623,0.1264322520450152,25600.0
1980-11-20,0.1264322847127914,0.1264322847127914,0.125528785238131,0.125528785238131,57600.0
1980-11-21,0.1264322847127914,0.1264322847127914,0.1246257680634678,0.1264322847127914,96000.0
1980-11-24,0.1246257945895195,0.1264323116233522,0.1246257945895194,0.1264323116233522,19200.0
1980-11-25,0.1255287528038025,0.1264322520450152,0.1246257358624623,0.1246257358624623,172800.0
1980-11-26,0.1201106235384941,0.1255287815471609,0.1192075926103831,0.1255287815471609,108800.0
1980-11-28,0.1210135817527771,0.1210135817527771,0.1192075345561028,0.1201105650444363,89600.0
1980-12-01,0.1201106235384941,0.1219166716147165,0.1201106235384941,0.1210136406866055,185600.0
1980-12-02,0.1192075535655021,0.1219166316825123,0.1192075535655021,0.1201105841978372,70400.0
1980-12-03,0.1201106235384941,0.1219166716147165,0.1192075926103831,0.1192075926103831,108800.0
1980-12-04,0.1201106235384941,0.1201106235384941,0.1201106235384941,0.1201106235384941,32000.0
1980-12-05,0.1219166591763496,0.1219166591763496,0.1201106112843865,0.1201106112843865,12800.0
1980-12-08,0.1192075535655021,0.1210136010501772,0.1192075535655021,0.1210136010501772,140800.0
1980-12-09,0.1183040365576744,0.1183040365576744,0.1183040365576744,0.1183040365576744,12800.0
1980-12-10,0.1174010559916496,0.1174010559916496,0.1164980252175488,0.1174010559916496,76800.0
1980-12-11,0.1029516905546188,0.116498043049433,0.1011456356199703,0.116498043049433,768000.0
1980-12-12,0.1065642535686492,0.1065642535686492,0.1047581988945809,0.1047581988945809,249600.0
1980-12-15,0.1083703264594078,0.1092733573932378,0.1074672955255778,0.1074672955255778,160000.0
1980-12-16,0.1110794097185134,0.1110794097185134,0.1074672929594444,0.1083703238717116,108800.0
1980-12-17,0.1101762577891349,0.1101762577891349,0.1092732347587439,0.1101762577891349,51200.0
1980-12-18,0.1101762577891349,0.1110792877095181,0.1101762577891349,0.1101762577891349,134400.0
1980-12-19,0.1092732921242713,0.1092732921242713,0.1083702617298217,0.1092732921242713,108800.0
1980-12-22,0.1083703264594078,0.1092733573932378,0.1074672955255778,0.1092733573932378,128000.0
1980-12-23,0.1065642535686492,0.1092733390247511,0.1065642535686492,0.1083703082427176,115200.0
1980-12-24,0.1065642535686492,0.1083703082427176,0.1065642535686492,0.1065642535686492,102400.0
1980-12-26,0.1101762577891349,0.1101762577891349,0.1083702048383608,0.1083702048383608,64000.0
1980-12-29,0.1092732921242713,0.1110793460231751,0.1092732921242713,0.1101763156287254,51200.0
1980-12-30,0.1119828149676323,0.1137888684943076,0.1110793231296817,0.1110793231296817,166400.0
1980-12-31,0.1110794097185134,0.1119829022607562,0.1110794097185134,0.1119829022607562,64000.0
1981-01-02,0.1128859892487526,0.1128859892487526,0.1128859892487526,0.1128859892487526,19200.0
1981-01-05,0.1119828149676323,0.1119828149676323,0.1119828149676323,0.1119828149676323,38400.0
1981-01-06,0.1155949980020523,0.1155949980020523,0.1137889432882497,0.1137889432882497,102400.0
1981-01-07,0.1137889325618743,0.1137889325618743,0.1128859018450983,0.1137889325618743,108800.0
1981-01-08,0.1155949980020523,0.1155949980020523,0.1146919672001516,0.1146919672001516,19200.0
1981-01-09,0.1155949980020523,0.1164980288039529,0.1155949980020523,0.1155949980020523,83200.0
1981-01-12,0.1155949980020523,0.1155949980020523,0.1155949980020523,0.1155949980020523,25600.0
1981-01-13,0.1155949980020523,0.1155949980020523,0.1155949980020523,0.1155949980020523,12800.0
1981-01-14,0.1164980456233024,0.1164980456233024,0.1155950146910271,0.1155950146910271,57600.0
1981-01-15,0.1155949980020523,0.1155949980020523,0.1155949980020523,0.1155949980020523,89600.0
1981-01-16,0.1155949980020523,0.1155949980020523,0.1155949980020523,0.1155949980020523,12800.0
1981-01-19,0.1155949980020523,0.1155949980020523,0.1155949980020523,0.1155949980020523,147200.0
1981-01-20,0.1155949980020523,0.1155949980020523,0.1146919672001516,0.1155949980020523,38400.0
1981-01-21,0.1146919503808021,0.1146919503808021,0.1146919503808021,0.1146919503808021,12800.0
1981-01-22,0.1146919503808021,0.1155949810502751,0.1146919503808021,0.1146919503808021,38400.0
1981-01-23,0.1146919503808021,0.1146919503808021,0.1146919503808021,0.1146919503808021,6400.0
1981-01-26,0.1164980456233024,0.1164980456233024,0.1146919837587517,0.1146919837587517,57600.0
1981-01-27,0.1192075535655021,0.1201105841978372,0.1155949762963269,0.116498006928662,128000.0
1981-01-28,0.1246257945895195,0.1264323116233522,0.1201106526351756,0.1201106526351756,326400.0
1981-01-29,0.122819609940052,0.1246256704345515,0.122819609940052,0.1246256704345515,204800.0
1981-01-30,0.1210135817527771,0.1210135817527771,0.1192075345561028,0.1210135817527771,102400.0
1981-02-02,0.1237226650118827,0.1237226650118827,0.1201105570781142,0.1210135737265624,89600.0
1981-02-03,0.122819609940052,0.122819609940052,0.122819609940052,0.122819609940052,12800.0
1981-02-04,0.1246257945895195,0.1246257945895194,0.1219167011489114,0.1228197322957808,25600.0
1981-02-05,0.1246257945895195,0.1246257945895194,0.1246257945895194,0.1246257945895194,0.0
1981-02-06,0.1246257945895195,0.125528811956386,0.1246257945895194,0.1246257945895194,38400.0
1981-02-09,0.122819609940052,0.1264321856686922,0.122819609940052,0.1246256704345515,76800.0
1981-02-10,0.122819609940052,0.1237226401873018,0.122819609940052,0.122819609940052,44800.0
1981-02-11,0.1237226650118827,0.1246256954403229,0.1237226650118827,0.1237226650118827,25600.0
1981-02-12,0.1237226650118827,0.1237226650118827,0.1237226650118827,0.1237226650118827,83200.0
1981-02-13,0.1174010559916496,0.121013620047962,0.1174010559916496,0.121013620047962,166400.0
1981-02-17,0.1101762577891349,0.1164979150813013,0.1101762577891349,0.1164979150813013,179200.0
1981-02-18,0.1137889325618743,0.1137889325618743,0.1092733311281149,0.1101763549548928,96000.0
1981-02-19,0.1174010559916496,0.1174010559916496,0.1146919636693472,0.1146919636693472,51200.0
1981-02-20,0.1119828149676323,0.115594922020983,0.1119828149676323,0.115594922020983,153600.0
1981-02-23,0.1137889325618743,0.1137889325618743,0.1128859018450983,0.1128859018450983,38400.0
1981-02-24,0.1183040365576744,0.1183040365576744,0.1155949588495461,0.1155949588495461,140800.0
1981-02-25,0.1210135817527771,0.1210135817527771,0.118304035548014,0.118304035548014,64000.0
1981-02-26,0.1210135817527771,0.1228196427294441,0.1210135817527771,0.1210135817527771,57600.0
1981-02-27,0.122819609940052,0.122819609940052,0.1219165796928022,0.1219165796928022,32000.0
1981-03-02,0.1210135817527771,0.1228196427294441,0.1210135817527771,0.1228196427294441,128000.0
1981-03-03,0.1210135817527771,0.1219166122411106,0.1210135817527771,0.1210135817527771,25600.0
1981-03-04,0.1201106235384941,0.1201106235384941,0.1201106235384941,0.1201106235384941,19200.0
1981-03-05,0.1192075535655021,0.1192075535655021,0.1192075535655021,0.1192075535655021,115200.0
1981-03-06,0.1201106235384941,0.1228197025428275,0.1192075926103831,0.1192075926103831,140800.0
1981-03-09,0.1210135817527771,0.1210135817527771,0.1210135817527771,0.1210135817527771,25600.0
1981-03-10,0.1210135817527771,0.1219166122411106,0.1192075345561028,0.1210135817527771,64000.0
1981-03-11,0.1219166591763496,0.1219166591763496,0.121013628340369,0.121013628340369,102400.0
1981-03-12,0.1219166591763496,0.1219166591763496,0.1219166591763496,0.1219166591763496,6400.0
1981-03-13,0.1210135817527771,0.1210135817527771,0.1210135817527771,0.1210135817527771,115200.0
1981-03-16,0.1210135817527771,0.1210135817527771,0.1210135817527771,0.1210135817527771,57600.0
1981-03-17,0.1164980456233024,0.1192075931601145,0.1164980456233024,0.1192075931601145,89600.0
1981-03-18,0.1164980456233024,0.1164980456233024,0.1155950146910271,0.1164980456233024,25600.0
1981-03-19,0.1137889325618743,0.1146919563886522,0.1137889325618743,0.1146919563886522,64000.0
1981-03-20,0.1155949980020523,0.1155949980020523,0.1137889432882497,0.1137889432882497,32000.0
1981-03-23,0.1164980456233024,0.1164980456233024,0.1146919837587517,0.1155950146910271,83200.0
1981-03-24,0.1174010559916496,0.1174010559916496,0.1164980252175488,0.1164980252175488,166400.0
1981-03-25,0.1183040365576744,0.1183040365576744,0.1174010198416269,0.1174010198416269,25600.0
1981-03-26,0.1201106235384941,0.1201106235384941,0.1164980450860662,0.1183040931622887,121600.0
1981-03-27,0.1192075535655021,0.1192075535655021,0.1183040544133371,0.1192075535655021,70400.0
1981-03-30,0.1219166591763496,0.1219166591763496,0.1192075804484059,0.1192075804484059,121600.0
1981-03-31,0.1219166591763496,0.1219166591763496,0.121013628340369,0.1219166591763496,32000.0
1981-04-01,0.1192075535655021,0.1219166316825123,0.1192075535655021,0.1219166316825123,204800.0
1981-04-02,0.1219166591763496,0.1219166591763496,0.1201106112843865,0.1201106112843865,236800.0
1981-04-03,0.1210135817527771,0.1219166122411106,0.1210135817527771,0.1219166122411106,89600.0
1981-04-06,0.1174010559916496,0.1201106030538583,0.1174010559916496,0.1201106030538583,89600.0
1981-04-07,0.1174010559916496,0.1174010559916496,0.1174010559916496,0.1174010559916496,12800.0
1981-04-08,0.1174010559916496,0.1183040729857532,0.1174010559916496,0.1174010559916496,25600.0
1981-04-09,0.1174010559916496,0.1174010559916496,0.1174010559916496,0.1174010559916496,12800.0
1981-04-10,0.1192075535655021,0.1192075535655021,0.117401037560997,0.117401037560997,262400.0
1981-04-13,0.1183040365576744,0.1183040365576744,0.1183040365576744,0.1183040365576744,6400.0
1981-04-14,0.1146919503808021,0.1164980117197481,0.1146919503808021,0.1164980117197481,89600.0
1981-04-15,0.1146919503808021,0.1146919503808021,0.1137889266013269,0.1146919503808021,38400.0
1981-04-16,0.1174010559916496,0.1174010559916496,0.1164980252175488,0.1164980252175488,51200.0
1981-04-20,0.1164980456233024,0.1174010765555778,0.1155950146910271,0.1174010765555778,64000.0
1981-04-21,0.1155949980020523,0.1164980288039529,0.1146919672001516,0.1164980288039529,121600.0
1981-04-22,0.1183040365576744,0.1183040365576744,0.1174010198416269,0.1174010198416269,38400.0
1981-04-23,0.1192075535655021,0.1192075535655021,0.116498006928662,0.1183040544133371,89600.0
1981-04-24,0.1183040365576744,0.1201105660695144,0.1183040365576744,0.119207535573474,70400.0
1981-04-27,0.1174010559916496,0.121013620047962,0.1174010559916496,0.1183040729857532,70400.0
1981-04-28,0.1164980456233024,0.1174010765555778,0.1164980456233024,0.1174010765555778,64000.0
1981-04-29,0.1137889325618743,0.1146919563886522,0.1128859018450983,0.1146919563886522,115200.0
1981-04-30,0.1137889325618743,0.1137889325618743,0.1137889325618743,0.1137889325618743,134400.0
1981-05-01,0.1155949980020523,0.1174010596058536,0.1155949980020523,0.1155949980020523,57600.0
1981-05-04,0.1174010559916496,0.1174010559916496,0.1164980252175488,0.1164980252175488,19200.0
1981-05-05,0.1174010559916496,0.1174010559916496,0.1164980252175488,0.1174010559916496,38400.0
1981-05-06,0.1192075535655021,0.1192075535655021,0.117401037560997,0.117401037560997,102400.0
1981-05-07,0.1164980456233024,0.1201106240923898,0.1164980456233024,0.1192075931601145,64000.0
1981-05-08,0.1192075535655021,0.1201105841978372,0.1183040544133371,0.1183040544133371,96000.0
1981-05-11,0.1192075535655021,0.1228196623148473,0.1192075535655021,0.1192075535655021,275200.0
