Date,Close_QCOM,High_QCOM,Low_QCOM,Open_QCOM,Volume_QCOM
1992-01-22,0.4757561981678009,0.4757561981678009,0.4472108262777329,0.4567259502410888,5132800.0
1992-01-23,0.4472108483314514,0.4852713460617877,0.4472108483314514,0.4852713460617877,3248000.0
1992-01-24,0.4519685208797455,0.4614836415218783,0.4472106701802415,0.4472106701802415,355200.0
1992-01-27,0.4424533247947693,0.4614835628341835,0.4329382057750622,0.4614835628341835,2675200.0
1992-01-28,0.4281806349754333,0.4424536131865251,0.418665509753757,0.4424536131865251,3673600.0
1992-01-29,0.4376956224441528,0.4472107446711996,0.4186653779900592,0.4329383517091154,1702400.0
1992-01-30,0.4519685208797455,0.4662409114645071,0.4329382795954798,0.4329382795954798,2505600.0
1992-01-31,0.4567258656024933,0.4567258656024933,0.4472107434024413,0.4519685948809524,1702400.0
1992-02-03,0.4686195850372314,0.4900290438132392,0.4519685581095671,0.4567258284440647,2611200.0
1992-02-04,0.4757561981678009,0.4900291744913739,0.4614838026013058,0.4709989265646618,4233600.0
1992-02-05,0.470999002456665,0.4805141279531919,0.470999002456665,0.470999002456665,3280000.0
1992-02-06,0.4614837169647217,0.4852712320803726,0.4614837169647217,0.4852712320803726,7232000.0
1992-02-07,0.4472108483314514,0.4757562216292036,0.4139082031959604,0.4757562216292036,8979200.0
1992-02-10,0.4281806349754333,0.4472108854187859,0.418665509753757,0.4329384879648488,4940800.0
1992-02-11,0.4329383969306946,0.4472107913835688,0.4234232737097675,0.4329383969306946,1667200.0
1992-02-12,0.4567258656024933,0.4709988392810563,0.4234232282807966,0.4329383504808485,3603200.0
1992-02-13,0.4329383969306946,0.4662410378254228,0.4329383969306946,0.4662410378254228,1398400.0
1992-02-14,0.4424533247947693,0.4424533247947693,0.4281803558868206,0.4424533247947693,2825600.0
1992-02-18,0.4329383969306946,0.4424535201516216,0.4234232737097675,0.4424535201516216,1078400.0
1992-02-19,0.4186653196811676,0.4329382914123802,0.4139080496086907,0.4186653196811676,1408000.0
1992-02-20,0.4424533247947693,0.4424533247947693,0.4186652368671134,0.4186652368671134,5705600.0
1992-02-21,0.3996351957321167,0.4424535427962317,0.3996351957321167,0.4281805668558393,3836800.0
1992-02-24,0.3734683394432068,0.4139080376780678,0.3520594632203754,0.399635066358264,12384000.0
1992-02-25,0.3806049823760986,0.3948779595937594,0.366332585915552,0.3853628350343569,3513600.0
1992-02-26,0.394877940416336,0.3996352120864411,0.3806049638918487,0.3996352120864411,3200000.0
1992-02-27,0.3853629231452942,0.3948780498802737,0.3710899426642014,0.3948780498802737,1209600.0
1992-02-28,0.3901200890541076,0.3948779414942869,0.3758476932477451,0.3901200890541076,3011200.0
1992-03-02,0.3901200890541076,0.3948779414942869,0.3758476932477451,0.3901200890541076,1257600.0
1992-03-03,0.3758476376533508,0.4043930058008078,0.3758476376533508,0.3948778830849888,4022400.0
1992-03-04,0.3710896968841553,0.3806048173170823,0.3710896968841553,0.3806048173170823,5580800.0
1992-03-05,0.3615745604038238,0.3758475307981825,0.3568172907769287,0.3758475307981825,1920000.0
1992-03-06,0.3520596027374267,0.3710898515340444,0.3330293539408091,0.3710898515340444,6329600.0
1992-03-09,0.3520596027374267,0.3568174553151333,0.3330293539408091,0.3568174553151333,2809600.0
1992-03-10,0.3758476376533508,0.3758476376533508,0.3520595404853025,0.3568173922217128,1900800.0
1992-03-11,0.3520596027374267,0.3806049759323532,0.3473023309168245,0.375847704111751,5577600.0
1992-03-12,0.366332471370697,0.3758475929549108,0.3473022282022694,0.3568173497864832,1644800.0
1992-03-13,0.366332471370697,0.3806048633685513,0.3568173497864832,0.3615746202001238,4976000.0
1992-03-16,0.3520596027374267,0.3663325797134422,0.3520596027374267,0.3663325797134422,739200.0
1992-03-17,0.356817364692688,0.3710897572867779,0.356817364692688,0.356817364692688,1865600.0
1992-03-18,0.3877414464950561,0.3948779346531437,0.3710898343785443,0.3758476867362952,3753600.0
1992-03-19,0.4139080643653869,0.413908064365387,0.3806048496431551,0.3901199708842339,6108800.0
1992-03-20,0.4234233498573303,0.4424535997215443,0.4186654970127083,0.4186654970127083,5392000.0
1992-03-23,0.4091503024101257,0.4376956723457159,0.4043930311327131,0.4329384010683033,5219200.0
1992-03-24,0.4091503024101257,0.4281805490338525,0.4043930311327131,0.4234232777564399,5760000.0
1992-03-25,0.4186653196811676,0.4234231705105354,0.4091501987793229,0.4186653196811676,3718400.0
1992-03-26,0.4234233498573303,0.4281806219448153,0.4139082249252233,0.4281806219448153,2089600.0
1992-03-27,0.4091503024101257,0.4234232777564399,0.4091503024101257,0.4139081544445764,1456000.0
1992-03-30,0.4091503024101257,0.4234232777564399,0.3948779078208497,0.4091503024101257,2339200.0
1992-03-31,0.4376956224441528,0.4424534739361622,0.3758476183468345,0.3948778628009282,5353600.0
1992-04-01,0.4162868857383728,0.4376957729201755,0.4091503964253814,0.4091503964253814,3868800.0
1992-04-02,0.394877940416336,0.4234233127082247,0.3710898397945525,0.4234233127082247,2947200.0
1992-04-03,0.394877940416336,0.4186654602810336,0.3853628163190398,0.3853628163190398,3414400.0
1992-04-06,0.4020138382911682,0.4043930548263121,0.3853628070875932,0.3996352025130963,2742400.0
1992-04-07,0.4043929278850555,0.4186653188303733,0.3996350770653564,0.413908048767564,2579200.0
1992-04-08,0.4043929278850555,0.4186653188303733,0.394877807002547,0.394877807002547,3123200.0
1992-04-09,0.3996351957321167,0.4091503194400242,0.3924987077619205,0.4043930479646015,4313600.0
1992-04-10,0.4091503024101257,0.4091503024101257,0.3996351790982623,0.4091503024101257,592000.0
1992-04-13,0.4186653196811676,0.4234231705105354,0.3996350778774782,0.4091501987793229,2115200.0
1992-04-14,0.4281806349754333,0.4424536131865251,0.418665509753757,0.4234233627431725,1955200.0
1992-04-15,0.4424533247947693,0.4519684438144764,0.423423086755355,0.4472105939262348,6112000.0
1992-04-16,0.4353169798851013,0.4567258593530342,0.4353169798851013,0.4519685886965879,2646400.0
1992-04-20,0.4376956224441528,0.4662409891252932,0.428180500217106,0.428180500217106,3318400.0
1992-04-21,0.4424533247947693,0.4567257129459419,0.4376954749065277,0.4567257129459419,1952000.0
1992-04-22,0.4567258656024933,0.4567258656024933,0.4376956212023893,0.4519685948809524,2198400.0
1992-04-23,0.4424533247947693,0.4567257129459419,0.4281803558868206,0.4472105939262348,1555200.0
1992-04-24,0.4329383969306946,0.4424535201516216,0.4329383969306946,0.4353170325466682,2112000.0
1992-04-27,0.4281806349754333,0.4424536131865251,0.4281806349754333,0.4424536131865251,1984000.0
1992-04-28,0.4043929278850555,0.4424534114150894,0.4043929278850555,0.4424534114150894,1923200.0
1992-04-29,0.4139080643653869,0.413908064365387,0.4043929431243081,0.413908064365387,563200.0
1992-04-30,0.3996351957321167,0.4139081716725091,0.3901200720242092,0.4139081716725091,3433600.0
1992-05-01,0.4043929278850555,0.4043929278850555,0.394877807002547,0.4043929278850555,1120000.0
1992-05-04,0.4043929278850555,0.413908048767564,0.394877807002547,0.4043929278850555,3014400.0
1992-05-05,0.4091503024101257,0.4186654257219891,0.4043930311327131,0.4139081544445764,300800.0
1992-05-06,0.4091503024101257,0.4186654257219891,0.4043930311327131,0.4162867900832828,1779200.0
1992-05-07,0.4043929278850555,0.4186653188303733,0.4043929278850555,0.4186653188303733,412800.0
1992-05-08,0.4043929278850555,0.4186653188303733,0.4043929278850555,0.4043929278850555,179200.0
1992-05-11,0.4043929278850555,0.4186653188303733,0.394877807002547,0.4186653188303733,1318400.0
1992-05-12,0.3806049823760986,0.4043930841531619,0.3806049823760986,0.4043930841531619,1654400.0
1992-05-13,0.366332471370697,0.3901199849527652,0.3615746202001238,0.3901199849527652,3331200.0
1992-05-14,0.366332471370697,0.3758475929549108,0.3568173497864832,0.3758475929549108,6102400.0
1992-05-15,0.356817364692688,0.3663324866744002,0.3520595133233534,0.3615746353050657,1612800.0
1992-05-18,0.3544381856918335,0.3663325249804385,0.3520595501369195,0.3663325249804385,2275200.0
1992-05-19,0.3520596027374267,0.3615747271357356,0.3520596027374267,0.3615747271357356,1500800.0
1992-05-20,0.3377872407436371,0.3615747637710453,0.3330293876838575,0.3615747637710453,7673600.0
1992-05-21,0.3425444066524505,0.352059529059463,0.3282720134204231,0.3425444066524505,4457600.0
1992-05-22,0.347302496433258,0.3520597705210684,0.3330295126550647,0.3425446415880666,1846400.0
1992-05-26,0.3591959178447723,0.3591959178447723,0.337787043471726,0.3520594328014823,3257600.0
1992-05-27,0.3449231386184692,0.3615747526812334,0.3425445025401159,0.3615747526812334,4080000.0
1992-05-28,0.3425444066524505,0.352059529059463,0.3425444066524505,0.3425444066524505,630400.0
1992-05-29,0.3496809005737304,0.3520595360333559,0.3425444134378598,0.3520595360333559,1504000.0
1992-06-01,0.3615745604038238,0.3663324107875556,0.3473021707663017,0.3520594403931969,2649600.0
1992-06-02,0.3520596027374267,0.375847704111751,0.3520596027374267,0.3663325797134422,2208000.0
1992-06-03,0.3710896968841553,0.3710896968841553,0.3568173066131959,0.3663324270461229,3337600.0
1992-06-04,0.3853629231452942,0.3948780498802737,0.3663326696753352,0.3806050693991809,8780800.0
1992-06-05,0.3853629231452942,0.3901201961341605,0.3758477964103147,0.3853629231452942,1609600.0
1992-06-08,0.3615745604038238,0.3853626508088095,0.3568172907769287,0.3758475307981825,2060800.0
1992-06-09,0.347302496433258,0.3615748994540702,0.3425446415880666,0.3615748994540702,2982400.0
1992-06-10,0.3377872407436371,0.3615747637710453,0.3330293876838575,0.3425445130462534,5728000.0
1992-06-11,0.356817364692688,0.3615746353050657,0.3377871207292635,0.3520595133233534,11107200.0
1992-06-12,0.3901200890541076,0.3901200890541076,0.3544382284025698,0.3663325691244742,4480000.0
1992-06-15,0.3901200890541076,0.3948779414942869,0.3734684766491117,0.3758476932477451,3379200.0
1992-06-16,0.3710896968841553,0.385362667911977,0.3710896968841553,0.385362667911977,857600.0
1992-06-17,0.347302496433258,0.3710900283870721,0.3377873675002562,0.3710900283870721,2147200.0
1992-06-18,0.3401657938957214,0.3568174044062723,0.3377871583247917,0.347302281365532,4064000.0
1992-06-19,0.3425444066524505,0.352059529059463,0.3377871358274357,0.3473022582344482,1315200.0
1992-06-22,0.3354078233242035,0.3520594279431511,0.3235140689207334,0.3377870388103503,2668800.0
1992-06-23,0.3425444066524505,0.3425444066524505,0.3282720134204231,0.3377871358274357,2051200.0
1992-06-24,0.3377872407436371,0.347302366106033,0.3377872407436371,0.3425445130462534,496000.0
1992-06-25,0.3425444066524505,0.352059529059463,0.3425444066524505,0.3473022582344482,1321600.0
1992-06-26,0.3425444066524505,0.352059529059463,0.3425444066524505,0.352059529059463,451200.0
1992-06-29,0.3615745604038238,0.3615745604038238,0.3520594403931969,0.3568172907769287,1881600.0
1992-06-30,0.3710896968841553,0.3710896968841553,0.3520594560183012,0.3568173066131959,1715200.0
1992-07-01,0.3710896968841553,0.3782261823980661,0.3568173066131959,0.3710896968841553,1414400.0
1992-07-02,0.366332471370697,0.3853627145391246,0.3639532554069441,0.3806048633685513,1993600.0
1992-07-06,0.356817364692688,0.3710897572867779,0.356817364692688,0.3710897572867779,710400.0
1992-07-07,0.3615745604038238,0.3663324107875556,0.3568172907769287,0.3663324107875556,752000.0
1992-07-08,0.366332471370697,0.3710897417843376,0.3568173497864832,0.3568173497864832,774400.0
1992-07-09,0.3615745604038238,0.3710896804144508,0.3568172907769287,0.3615745604038238,777600.0
1992-07-10,0.3615745604038238,0.3710896804144508,0.3568172907769287,0.3615745604038238,2630400.0
1992-07-13,0.356817364692688,0.3663324866744002,0.356817364692688,0.3615746353050657,300800.0
1992-07-14,0.366332471370697,0.366332471370697,0.3568173497864832,0.366332471370697,428800.0
1992-07-15,0.3401657938957214,0.3663325274470126,0.3282720352840514,0.3663325274470126,13004800.0
1992-07-16,0.3401657938957214,0.3520595525073914,0.3377871583247917,0.3377871583247917,1001600.0
1992-07-17,0.3401657938957214,0.3520595525073914,0.3377871583247917,0.3377871583247917,777600.0
1992-07-20,0.3282719850540161,0.3377871066388146,0.3235141338831505,0.3377871066388146,2838400.0
1992-07-21,0.3021052479743957,0.3377870982169914,0.2902115096278236,0.3377870982169914,8291200.0
1992-07-22,0.2878323495388031,0.304483961365231,0.2854537137799041,0.304483961365231,11747200.0
1992-07-23,0.3092417418956756,0.3092417418956756,0.2854536475543471,0.2854536475543471,1884800.0
1992-07-24,0.2949687838554382,0.304483905915291,0.2949687838554382,0.304483905915291,1491200.0
1992-07-27,0.299726665019989,0.3092417692996774,0.299726665019989,0.3044839177070133,1593600.0
1992-07-28,0.3282719850540161,0.333029255467949,0.3044838907135534,0.309241741884419,4758400.0
1992-07-29,0.3282719850540161,0.3354078906749155,0.3235141338831505,0.333029255467949,4019200.0
1992-07-30,0.3330292105674743,0.3377870610968654,0.3235140902655465,0.3235140902655465,2569600.0
1992-07-31,0.3377872407436371,0.3377872407436371,0.3235142623214616,0.3377872407436371,5424000.0
1992-08-03,0.3377872407436371,0.347302366106033,0.3330293876838575,0.3377872407436371,1891200.0
1992-08-04,0.3330292105674743,0.3473021813987933,0.3330292105674743,0.3473021813987933,1555200.0
1992-08-05,0.3163778483867645,0.3330294669221999,0.3139992116695027,0.3235143392958513,1139200.0
1992-08-06,0.2949687838554382,0.3235141500349967,0.2949687838554382,0.3235141500349967,2902400.0
1992-08-07,0.3092417418956756,0.3092417418956756,0.294968769139492,0.294968769139492,992000.0
1992-08-10,0.299726665019989,0.3092417692996774,0.299726665019989,0.3092417692996774,697600.0
1992-08-11,0.299726665019989,0.3092417692996774,0.299726665019989,0.3092417692996774,1587200.0
1992-08-12,0.3092417418956756,0.3092417418956756,0.2997266384591849,0.3092417418956756,1267200.0
1992-08-13,0.3092417418956756,0.3092417418956756,0.2997266384591849,0.3092417418956756,1209600.0
1992-08-14,0.3092417418956756,0.3092417418956756,0.2997266384591849,0.3092417418956756,528000.0
1992-08-17,0.3044839203357696,0.3187568944800034,0.2997266676076737,0.3044839203357696,1110400.0
1992-08-18,0.3044839203357696,0.3139990428462624,0.2997266676076737,0.3139990428462624,246400.0
1992-08-19,0.2949687838554382,0.3139990279751439,0.2902115313526476,0.3139990279751439,1856000.0
1992-08-20,0.2949687838554382,0.304483905915291,0.2902115313526476,0.304483905915291,4016000.0
1992-08-21,0.2949687838554382,0.304483905915291,0.2902115313526476,0.2997266534125005,2390400.0
1992-08-24,0.29021155834198,0.3044839342319375,0.29021155834198,0.29021155834198,1260800.0
1992-08-25,0.2925902009010315,0.3044839604154953,0.2902115832982101,0.2902115832982101,659200.0
1992-08-26,0.29021155834198,0.3044839342319375,0.29021155834198,0.29021155834198,412800.0
1992-08-27,0.2949687838554382,0.304483905915291,0.2902115313526476,0.304483905915291,774400.0
1992-08-28,0.3044839203357696,0.3044839203357696,0.2902115450971809,0.3044839203357696,134400.0
1992-08-31,0.2925902009010315,0.3044839604154953,0.2902115832982101,0.2973474724039908,486400.0
1992-09-01,0.2949687838554382,0.2997266534125005,0.2902115313526476,0.2997266534125005,2883200.0
1992-09-02,0.3092417418956756,0.3092417418956756,0.29021151687404,0.29021151687404,92800.0
1992-09-03,0.3068625032901764,0.3092417190786143,0.2949687473755462,0.2949687473755462,4720000.0
1992-09-04,0.299726665019989,0.3092417692996774,0.299726665019989,0.3092417692996774,1820800.0
1992-09-08,0.2949687838554382,0.3092417573236983,0.2949687838554382,0.2997266534125005,1862400.0
1992-09-09,0.2925902009010315,0.3092418126755202,0.2925902009010315,0.2997267070611943,3600000.0
1992-09-10,0.29021155834198,0.29021155834198,0.2759385653976933,0.29021155834198,6096000.0
1992-09-11,0.275938481092453,0.2902114696760295,0.275938481092453,0.275938481092453,1609600.0
1992-09-14,0.2783171236515045,0.2902114777456054,0.2759384887651564,0.2902114777456054,2246400.0
1992-09-15,0.2664234042167663,0.2854536473751068,0.2616661519543015,0.2854536473751068,2947200.0
1992-09-16,0.256908506155014,0.2664236360126071,0.2473933762974209,0.2664236360126071,5097600.0
1992-09-17,0.2616662979125976,0.271181424799336,0.2616662979125976,0.2616662979125976,2224000.0
1992-09-18,0.2711813449859619,0.2759385985018965,0.2616662208996896,0.2711813449859619,2092800.0
1992-09-21,0.256908506155014,0.2711815094687924,0.2521512497536062,0.2711815094687924,2947200.0
1992-09-22,0.2521510124206543,0.2664233852460214,0.2378780225410905,0.2521510124206543,3654400.0
1992-09-23,0.2497716695070266,0.2569081522589342,0.2378779187582724,0.2521509024107325,3980800.0
1992-09-24,0.2711813449859619,0.2711813449859619,0.2473932262430796,0.2473932262430796,4643200.0
1992-09-25,0.264044851064682,0.2711813578046579,0.2569083624733658,0.2711813578046579,1804800.0
1992-09-28,0.2616662979125976,0.271181424799336,0.2569084259419361,0.271181424799336,4886400.0
1992-09-29,0.2616662979125976,0.2664235528286744,0.2521511710258592,0.2521511710258592,5763200.0
1992-09-30,0.3425444066524505,0.3473022582344482,0.2854536722103754,0.2949687946173879,29603200.0
1992-10-01,0.3282719850540161,0.3520594986375461,0.3235141338831505,0.3473022282236132,13654400.0
1992-10-02,0.3235142827033996,0.3377872620247966,0.3092418841392025,0.3377872620247966,1785600.0
1992-10-05,0.3282719850540161,0.333029255467949,0.3044838907135534,0.3235141338831505,3696000.0
1992-10-06,0.366332471370697,0.3806048633685513,0.3235141338632686,0.3330292554474824,7840000.0
1992-10-07,0.3853629231452942,0.4043931766152532,0.3663326696753352,0.3806050693991809,15251200.0
1992-10-08,0.3901200890541076,0.3901200890541076,0.3710898408075658,0.385362817371016,7385600.0
1992-10-09,0.3758476376533508,0.3901200313485784,0.3710897859169405,0.3901200313485784,7398400.0
1992-10-12,0.3901200890541076,0.3996352131773786,0.3710898408075658,0.385362817371016,5132800.0
1992-10-13,0.3853629231452942,0.39963532286914,0.3806050693991809,0.3901201961341605,3923200.0
1992-10-14,0.3758476376533508,0.3901200313485784,0.3758476376533508,0.3901200313485784,1308800.0
1992-10-15,0.3901200890541076,0.4043930656175579,0.3758476932477451,0.3901200890541076,5321600.0
1992-10-16,0.4472108483314514,0.4709989497914648,0.3901201017359469,0.399635226168531,15766400.0
1992-10-19,0.4329383969306946,0.4614837665934755,0.4329383969306946,0.4567259146044958,5532800.0
1992-10-20,0.4495895206928253,0.4567260097850044,0.4329384871539455,0.451968737561654,4726400.0
1992-10-21,0.470999002456665,0.470999002456665,0.4424536259670845,0.4567260238332891,6848000.0
1992-10-22,0.4757561981678009,0.4757561981678009,0.4567259502410888,0.4614838026013058,2755200.0
1992-10-23,0.470999002456665,0.4805141279531919,0.4614838769601382,0.4757562748263427,13619200.0
1992-10-26,0.4757561981678009,0.4805140505280179,0.4614838026013058,0.4709989265646618,1868800.0
1992-10-27,0.4329383969306946,0.4709988898144026,0.4139081504888405,0.4614837665934755,15824000.0
1992-10-28,0.4662409424781799,0.4757560637532448,0.4186653361028554,0.4329383083939096,6908800.0
1992-10-29,0.4662409424781799,0.4805139147692341,0.4614836722191043,0.4757560637532448,4691200.0
1992-10-30,0.4662409424781799,0.4805139147692341,0.4519685509440394,0.4662409424781799,3779200.0
1992-11-02,0.4662409424781799,0.4709987934941692,0.4376955786529852,0.4519685509440394,4521600.0
1992-11-03,0.470999002456665,0.470999002456665,0.4519687514636113,0.4662411493298159,3212800.0
1992-11-04,0.4805142283439636,0.4805142283439636,0.4662412467386246,0.4662412467386246,5862400.0
1992-11-05,0.5043014883995056,0.5090593399893136,0.4757561211316091,0.4757561211316091,26240000.0
1992-11-06,0.4757561981678009,0.5090594224180859,0.4614838026013058,0.5090594224180859,9027200.0
1992-11-09,0.4828924536705017,0.4852710883260376,0.4614835802570819,0.4614835802570819,3916800.0
1992-11-10,0.5043014883995056,0.5043014883995056,0.4852712435542413,0.4852712435542413,5200000.0
1992-11-11,0.5138170123100281,0.5138170123100281,0.490029478044764,0.5043018824524349,6598400.0
1992-11-12,0.5043014883995056,0.5138166108221378,0.4852712435542413,0.5138166108221378,3888000.0
1992-11-13,0.5090591907501221,0.5138164601882733,0.494786220922041,0.5043013405551572,4169600.0
1992-11-16,0.5090591907501221,0.5138164601882733,0.4995440711170059,0.5138164601882733,851200.0
1992-11-17,0.5090591907501221,0.5185743103832382,0.494786220922041,0.5090591907501221,3420800.0
1992-11-18,0.5376046895980835,0.5376046895980835,0.5043014718343161,0.5185744453779206,7456000.0
1992-11-19,0.5376046895980835,0.5566349338182464,0.5280895674880021,0.5423619602746419,9804800.0
1992-11-20,0.5376046895980835,0.5471198117081649,0.5280895674880021,0.5376046895980835,6198400.0
1992-11-23,0.5423620939254761,0.5471199465314465,0.5280896976217807,0.5376048220766135,4044800.0
1992-11-24,0.5328468084335327,0.5423619300127029,0.5328468084335327,0.5423619300127029,3059200.0
1992-11-25,0.5328468084335327,0.5423619300127029,0.5280895380224138,0.5423619300127029,4732800.0
1992-11-27,0.5423620939254761,0.5423620939254761,0.5328469694706433,0.5423620939254761,659200.0
1992-11-30,0.5423620939254761,0.5471199465314465,0.5328469694706433,0.5423620939254761,3782400.0
1992-12-01,0.5304682850837708,0.54711989654775,0.5280896493766465,0.54711989654775,6323200.0
1992-12-02,0.528089702129364,0.5376048266654145,0.528089702129364,0.528089702129364,2726400.0
1992-12-03,0.5043014883995056,0.5376047072572102,0.5043014883995056,0.5376047072572102,6009600.0
1992-12-04,0.4852711856365204,0.5185744005194447,0.4805139153714823,0.5138165494974922,5097600.0
1992-12-07,0.4995439350605011,0.4995439350605011,0.4805137009773707,0.4947860861613908,2611200.0
1992-12-08,0.4852711856365204,0.5090592792324541,0.4852711856365204,0.4995441579454635,3811200.0
1992-12-09,0.4757561981678009,0.4995442984547299,0.4662410742044449,0.4805140505280179,6736000.0
1992-12-10,0.470999002456665,0.4900292534497187,0.470999002456665,0.4757562748263427,2284800.0
1992-12-11,0.4757561981678009,0.4852713221311569,0.4709989265646618,0.4852713221311569,838400.0
1992-12-14,0.4757561981678009,0.4852713221311569,0.4709989265646618,0.4852713221311569,896000.0
1992-12-15,0.4852711856365204,0.4852711856365204,0.4709987940844917,0.4805139153714823,262400.0
1992-12-16,0.4757561981678009,0.4900291744913739,0.4709989265646618,0.4709989265646618,2153600.0
1992-12-17,0.4591044783592224,0.4805139378229707,0.4567258431155643,0.4805139378229707,1865600.0
1992-12-18,0.4567258656024933,0.4614837170810043,0.4424534726809004,0.4614837170810043,1708800.0
1992-12-21,0.470999002456665,0.470999002456665,0.4424536259670845,0.4567260238332891,5769600.0
1992-12-22,0.5138170123100281,0.5138170123100281,0.4757564928796556,0.4805143481871709,5027200.0
1992-12-23,0.5185746550559998,0.5328470536134752,0.5043016757413248,0.5138168016987082,3059200.0
1992-12-24,0.5138170123100281,0.5328472720252142,0.5138170123100281,0.5138170123100281,326400.0
1992-12-28,0.5185746550559998,0.5328470536134752,0.5043016757413248,0.5328470536134752,640000.0
1992-12-29,0.5090591907501221,0.5328466994545057,0.5043013405551572,0.5043013405551572,2915200.0
1992-12-30,0.4805142283439636,0.5138168841609333,0.4662412467386246,0.5090596107973488,4246400.0
1992-12-31,0.4614837169647217,0.4900290835576848,0.4614837169647217,0.4757561098827182,4342400.0
1993-01-04,0.4614837169647217,0.4757561098827182,0.4567258654874094,0.4614837169647217,1990400.0
1993-01-05,0.4805142283439636,0.5090596107973488,0.4614839733750401,0.4614839733750401,4985600.0
1993-01-06,0.4947865009307861,0.4995443538183071,0.4805141037825076,0.4900292288004073,5641600.0
1993-01-07,0.4424533247947693,0.4947861890247704,0.4329382057750622,0.4947861890247704,11129600.0
1993-01-08,0.4781346917152405,0.4781346917152405,0.4281804509592239,0.4281804509592239,7852800.0
1993-01-11,0.4828924536705017,0.4900289383939076,0.4662408495681538,0.4757559689470957,3814400.0
1993-01-12,0.4757561981678009,0.4900291744913739,0.4757561981678009,0.4757561981678009,4086400.0
1993-01-13,0.551876962184906,0.5566348125821605,0.4757560018835396,0.4757560018835396,10361600.0
1993-01-14,0.6042104959487915,0.6042104959487915,0.5518770381587288,0.55663488921097,24108800.0
1993-01-15,0.6422707438468933,0.6613009795052205,0.5851800368719119,0.5899373054081419,18540800.0
1993-01-18,0.6422707438468933,0.6517858616760569,0.6232405081885662,0.6375128945539599,10560000.0
1993-01-19,0.6327559947967529,0.6660586362297178,0.6327559947967529,0.6517862415461734,11491200.0
1993-01-20,0.6208615303039551,0.6422709891645175,0.6184828951273121,0.6279980165908092,5308800.0
1993-01-21,0.5946956276893616,0.6279982762001826,0.5709075238183478,0.6137258784833065,9964800.0
1993-01-22,0.5613923668861389,0.5994528663360466,0.5613923668861389,0.5851804694208975,9174400.0
1993-01-25,0.5994527339935303,0.6089678567553324,0.5613922429463221,0.5756652174675274,8764800.0
1993-01-26,0.6089678406715393,0.6137256923052803,0.5994527181610465,0.6137256923052803,4806400.0
1993-01-27,0.5994527339935303,0.6089678567553324,0.5851803402293294,0.6089678567553324,7680000.0
1993-01-28,0.5946956276893616,0.5994529000092652,0.5804226492153203,0.5994529000092652,1424000.0
1993-01-29,0.5613923668861389,0.5994528663360466,0.5613923668861389,0.5946955942833745,11961600.0
1993-02-01,0.5756654739379883,0.5804227470598472,0.547120092935045,0.5709076200588661,14716800.0
