Date,Close_LH,High_LH,Low_LH,Open_LH,Volume_LH
1990-07-16,27.60684967041016,27.60684967041016,25.669527127990044,27.60684967041016,10802.0
1990-07-17,29.05984306335449,29.05984306335449,28.0911817426068,28.0911817426068,52147.0
1990-07-18,30.99715805053711,31.965819132087557,28.09117480588577,29.059835887436225,22954.0
1990-07-19,31.481491088867188,31.96582166806633,30.99716050966805,30.99716050966805,23280.0
1990-07-20,31.965824127197266,31.965824127197266,30.997162894279874,31.48149351073857,1490.0
1990-07-23,30.99715805053711,31.965819132087557,30.99715805053711,31.965819132087557,26446.0
1990-07-24,30.270662307739254,30.99715812054285,30.02849703680473,30.99715812054285,33616.0
1990-07-25,28.091176986694336,30.997160456946528,28.091176986694336,30.27066458938348,69887.0
1990-07-26,30.02850341796875,30.02850341796875,28.09118083880455,28.09118083880455,48609.0
1990-07-27,28.091176986694336,30.0284993001958,28.091176986694336,30.0284993001958,279.0
1990-07-30,27.60684967041016,29.54417221283027,27.60684967041016,28.091180306015183,3399.0
1990-07-31,25.669527053833008,27.606849590656363,25.1851946991654,27.606849590656363,30078.0
1990-08-01,25.427356719970703,25.66952372614186,25.185191434261093,25.427356719970703,1861888.0
1990-08-02,25.185190200805664,25.427355474655126,24.9430249269562,25.185190200805664,645228.0
1990-08-03,24.70086097717285,25.42735506660112,24.45869398674818,25.42735506660112,557277.0
1990-08-06,24.216533660888672,24.700866020159,23.73220302208013,24.700866020159,128180.0
1990-08-07,24.216533660888672,24.45869898029294,23.73220302208013,24.45869898029294,89116.0
1990-08-08,24.216533660888672,24.700866020159,23.73220302208013,24.216533660888672,90606.0
1990-08-09,24.943023681640625,25.427354205158668,24.21652789636356,24.458693158122585,127016.0
1990-08-10,25.669527053833008,25.911692370935928,24.70086578542133,24.94302938206248,140984.0
1990-08-13,26.15385627746582,26.39602159743808,25.185194997576783,25.185194997576783,108904.0
1990-08-14,28.091176986694336,28.333340555420445,25.911689384005197,25.911689384005197,360700.0
1990-08-15,28.091176986694336,28.091176986694336,27.60684640831897,27.84901169750665,284435.0
1990-08-16,27.849016189575195,28.09118151782434,27.36468381261506,28.09118151782434,131020.0
1990-08-17,26.15385627746582,27.12251927781665,25.66952735798309,27.12251927781665,82365.0
1990-08-20,25.911693572998047,26.39602250921048,25.911693572998047,25.911693572998047,108671.0
1990-08-21,25.669527053833008,26.15385596757708,24.70086578542133,26.15385596757708,128459.0
1990-08-22,25.911693572998047,26.15385718087334,25.185195867524765,25.185195867524765,278522.0
1990-08-23,23.732202529907227,25.185194416199806,23.732202529907227,25.185194416199806,53684.0
1990-08-24,23.974363327026367,24.700860853747336,23.974363327026367,24.45869386453273,81433.0
1990-08-27,25.185190200805664,25.185190200805664,24.21652910540781,24.9430249269562,117192.0
1990-08-28,25.669527053833008,26.15385596757708,24.70086578542133,24.70086578542133,155371.0
1990-08-29,25.911693572998047,26.39602250921048,25.911693572998047,26.15385718087334,87766.0
1990-08-30,26.15385627746582,26.88035395784439,25.91169267795535,26.39602159743808,92235.0
1990-08-31,26.15385627746582,26.63818863787213,26.15385627746582,26.15385627746582,41904.0
1990-09-04,26.15385627746582,26.63818863787213,26.15385627746582,26.15385627746582,28867.0
1990-09-05,26.15385627746582,26.63818863787213,26.15385627746582,26.63818863787213,44092.0
1990-09-06,26.15385627746582,26.63818863787213,25.66952735798309,26.63818863787213,99825.0
1990-09-07,26.63818359375,26.63818359375,25.91168777140017,25.91168777140017,62577.0
1990-09-10,27.60684967041016,28.091180306015183,26.153856043133292,26.6381883992001,102944.0
1990-09-11,27.60684967041016,27.849014988212677,27.12251903480513,27.60684967041016,53032.0
1990-09-12,27.849016189575195,28.09118151782434,27.122520204827765,27.60685086132605,170363.0
1990-09-13,27.364681243896484,28.33334246596497,27.364681243896484,28.09117888090954,163565.0
1990-09-14,27.60684967041016,27.849014988212677,27.12251903480513,27.36468263214587,96798.0
1990-09-17,27.849016189575195,27.849016189575195,27.122520204827765,27.122520204827765,103596.0
1990-09-18,28.091176986694336,28.333340555420445,27.122515829943605,27.60684640831897,96752.0
1990-09-19,28.81766700744629,28.81766700744629,28.09117128728182,28.57550004693024,85857.0
1990-09-20,28.33333969116211,28.817671975225352,28.33333969116211,28.817671975225352,46653.0
1990-09-21,28.091176986694336,28.817672854257385,28.091176986694336,28.817672854257385,55919.0
1990-09-24,27.849016189575195,28.81767750257177,27.849016189575195,28.575510453860776,34128.0
1990-09-25,28.091176986694336,28.575505844608127,27.84901169750665,27.84901169750665,155790.0
1990-09-26,28.33333969116211,28.57550497296297,27.849010848021912,28.57550497296297,35758.0
1990-09-27,25.427356719970703,27.84901129752836,25.185191434261093,27.84901129752836,52799.0
1990-09-28,24.458696365356445,25.18519224589788,22.76353931075977,25.18519224589788,199277.0
1990-10-01,26.880353927612305,26.880353927612305,24.216533690451637,24.45869901015153,291652.0
1990-10-02,26.880353927612305,27.606849886712,26.638188607912408,26.880353927612305,283131.0
1990-10-03,26.63818359375,26.88034886786661,26.39601659917193,26.88034886786661,207937.0
1990-10-04,26.63818359375,26.63818359375,25.91168777140017,26.153851325055317,104574.0
1990-10-05,26.15385627746582,26.63818863787213,25.91169267795535,26.63818863787213,142474.0
1990-10-08,26.15385627746582,26.88035395784439,26.15385627746582,26.15385627746582,49028.0
1990-10-09,25.427356719970703,26.88035015468992,25.427356719970703,26.88035015468992,72587.0
1990-10-10,25.427356719970703,25.66952372614186,25.185191434261093,25.66952372614186,50518.0
1990-10-11,24.943023681640625,25.427354205158668,24.21652789636356,25.427354205158668,115655.0
1990-10-12,23.974363327026367,24.943024402039093,23.974363327026367,24.943024402039093,69002.0
1990-10-15,25.669527053833008,25.669527053833008,23.9743681136508,23.9743681136508,60714.0
1990-10-16,24.943023681640625,25.66952118737907,24.943023681640625,25.66952118737907,46327.0
1990-10-17,25.911693572998047,26.39602250921048,24.94303053918762,24.94303053918762,78919.0
1990-10-18,26.39601707458496,26.88034935200285,25.911688238090065,25.911688238090065,110580.0
1990-10-19,27.122514724731445,27.60684528337088,26.63818416609201,27.36467828358966,78174.0
1990-10-22,27.364681243896484,27.606848269875293,27.12251765884105,27.606848269875293,39576.0
1990-10-23,27.122514724731445,27.36467828358966,26.63818416609201,27.122514724731445,47771.0
1990-10-24,27.122514724731445,27.36467828358966,26.880349445411728,26.880349445411728,29286.0
1990-10-25,27.60684967041016,28.333343903355924,27.12251903480513,27.60684967041016,130368.0
1990-10-26,26.63818359375,27.364677695638363,26.63818359375,26.88034886786661,10010.0
1990-10-29,26.63818359375,27.364677695638363,26.153851325055317,27.364677695638363,31800.0
1990-10-30,26.15385627746582,26.63818863787213,25.91169267795535,26.39602159743808,27983.0
1990-10-31,27.849016189575195,28.09118151782434,26.63818954832948,26.63818954832948,80782.0
1990-11-01,27.364681243896484,27.849013575392416,27.364681243896484,27.849013575392416,44884.0
1990-11-02,28.091176986694336,28.091176986694336,27.364679398669715,28.091176986694336,5634.0
1990-11-05,28.091176986694336,28.091176986694336,27.364679398669715,28.091176986694336,13130.0
1990-11-06,27.122514724731445,28.09117584201032,27.122514724731445,28.09117584201032,30357.0
1990-11-07,26.63818359375,27.364677695638363,26.63818359375,27.364677695638363,18252.0
1990-11-08,27.122514724731445,27.122514724731445,26.63818416609201,26.63818416609201,28448.0
1990-11-09,27.122514724731445,27.36467828358966,26.63818416609201,27.36467828358966,33151.0
1990-11-12,26.39601707458496,26.88034935200285,26.39601707458496,26.39601707458496,108252.0
1990-11-13,26.39601707458496,26.88034935200285,26.39601707458496,26.39601707458496,157838.0
1990-11-14,27.60684967041016,27.60684967041016,26.39602136093581,26.39602136093581,58107.0
1990-11-15,27.849016189575195,27.849016189575195,27.122520204827765,27.60685086132605,29752.0
1990-11-16,29.302001953125,29.302001953125,27.364678016980733,27.364678016980733,91211.0
1990-11-19,29.78633117675781,30.27066170904781,29.30200064446781,29.30200064446781,85903.0
1990-11-20,29.302001953125,30.02849778400604,29.302001953125,29.78633250704569,84460.0
1990-11-21,27.849016189575195,29.786338815568342,27.849016189575195,29.302008159070056,92003.0
1990-11-23,27.60684967041016,28.333343903355924,27.36468263214587,27.849014988212677,51588.0
1990-11-26,26.39601707458496,26.88034935200285,25.911688238090065,26.638184073524656,35665.0
1990-11-27,27.60684967041016,27.60684967041016,26.39602136093581,26.39602136093581,35618.0
1990-11-28,27.849016189575195,27.849016189575195,27.122520204827765,27.36468381261506,121708.0
1990-11-29,27.849016189575195,27.849016189575195,27.122520204827765,27.849016189575195,82877.0
1990-11-30,27.364681243896484,27.849013575392416,27.364681243896484,27.364681243896484,9172.0
1990-12-03,29.05984306335449,29.05984306335449,27.606851082232957,27.606851082232957,73658.0
1990-12-04,29.302001953125,29.78633250704569,28.57550440178247,29.05983667616465,103922.0
1990-12-05,29.544172286987305,29.544172286987305,29.05984165016659,29.05984165016659,27796.0
1990-12-06,29.302001953125,29.78633250704569,29.05983667616465,29.544167230085343,163798.0
1990-12-07,29.302001953125,29.78633250704569,29.05983667616465,29.78633250704569,26679.0
1990-12-10,29.302001953125,29.544167230085343,29.05983667616465,29.544167230085343,23839.0
1990-12-11,29.78633117675781,29.78633117675781,29.059835378322813,29.78633117675781,33477.0
1990-12-12,30.02850341796875,30.270668740364275,29.05984212838665,29.786338095573225,49121.0
1990-12-13,30.270662307739254,30.75499284960832,30.02849703680473,30.75499284960832,19090.0
1990-12-14,29.302001953125,30.51282833792673,28.817671399204304,30.27066306096639,67093.0
1990-12-17,28.57550048828125,29.05983269633267,28.09117172115233,28.57550048828125,18996.0
1990-12-18,26.63818359375,28.091175238449654,26.153851325055317,28.091175238449654,211336.0
1990-12-19,24.70086097717285,27.1225136768052,22.763537097005536,26.880348406841968,1048671.0
1990-12-20,22.037044525146484,24.70086460661403,22.037044525146484,22.763540441784446,925892.0
1990-12-21,18.646730422973636,22.037044732521256,17.678069191674314,22.037044732521256,715488.0
1990-12-24,19.615388870239254,19.615388870239254,18.64672777642307,19.131058323331164,246023.0
1990-12-26,21.794878005981445,21.794878005981445,19.61539037742946,19.857555669490797,162588.0
1990-12-27,20.826217651367188,22.037044158977974,20.584052349845027,21.794878857455817,194016.0
1990-12-28,20.341890335083008,20.82622101638351,19.857559653782506,20.584055675733257,208123.0
1990-12-31,21.433025360107425,21.676582446809217,20.215239926598453,20.70235410000204,135164.0
1991-01-02,20.70235061645508,21.433021753611754,20.215236525017296,20.94590766217397,76219.0
1991-01-03,20.215240478515625,20.702354665218422,19.97168338516423,20.702354665218422,75939.0
1991-01-04,18.75389671325684,19.97168210175731,18.266782557856647,19.728125024057217,322428.0
1991-01-07,17.7796688079834,18.51034005774917,17.292554641472883,18.51034005774917,459501.0
1991-01-08,18.023218154907227,18.266775133617475,17.53610419748673,17.779661176196978,345755.0
1991-01-09,18.023218154907227,18.753889091037973,17.779661176196978,18.510332112327724,181118.0
1991-01-10,18.75389671325684,18.99745379095693,17.779668402456455,18.266782557856647,104853.0
1991-01-11,19.48456573486328,19.48456573486328,18.510337534637586,18.997451634750437,97078.0
1991-01-14,18.99745178222656,19.48456588612085,18.510337678332277,18.99745178222656,82272.0
1991-01-15,19.728120803833008,20.458791880628706,19.24100675263588,19.48456377823444,201186.0
1991-01-16,22.163694381713867,22.65081023626909,19.97168082278771,19.97168082278771,155138.0
1991-01-17,22.163694381713867,23.3814796922284,22.163694381713867,23.3814796922284,254078.0
1991-01-18,22.163694381713867,22.65081023626909,21.43302319540515,22.65081023626909,66441.0
1991-01-21,21.433025360107425,21.676582446809217,20.70235410000204,21.676582446809217,59457.0
1991-01-22,19.728120803833008,21.43301998302297,19.728120803833008,21.43301998302297,133208.0
1991-01-23,22.163694381713867,22.40725144381677,19.72812376068481,20.21523788489062,194388.0
1991-01-24,25.086376190185547,25.573490257366835,22.163691787097815,22.407248820688466,351435.0
1991-01-25,24.84282112121582,26.304161606191144,24.599262354979167,25.32993346264144,211848.0
1991-01-28,22.65081024169922,24.842823801150868,22.65081024169922,24.842823801150868,153043.0
1991-01-29,22.407249450683597,23.137920571998844,21.43302128892993,22.89436353156043,302454.0
1991-01-30,23.137922286987305,23.137922286987305,22.40725111151453,22.40725111151453,160492.0
1991-01-31,23.3814754486084,23.3814754486084,22.65080612526189,22.65080612526189,70212.0
1991-02-01,24.11214637756348,24.599260410840536,22.89436129437083,23.38147532764789,108112.0
1991-02-04,26.30416488647461,26.30416488647461,23.868594223870428,24.59926542265168,190477.0
1991-02-05,26.791278839111328,27.521948255445988,26.060607692427347,26.304163010972687,118262.0
1991-02-06,27.27839088439941,28.00906197610569,26.304161031775187,27.03483385383065,173948.0
1991-02-07,28.00906562805176,28.739735084676767,27.27839444107733,27.76550856572695,99685.0
1991-02-08,29.226852416992188,29.226852416992188,27.52195116419225,28.009067043813303,115981.0
1991-02-11,31.175302505493164,31.175302505493164,28.739730537269423,29.226846315193484,232381.0
1991-02-12,31.175302505493164,31.175302505493164,30.201074410343324,31.175302505493164,111558.0
1991-02-13,30.688188552856445,31.17530260193832,29.470403430151755,31.17530260193832,105505.0
1991-02-14,30.201082229614254,31.175310576998616,30.201082229614254,30.931753490152524,82225.0
1991-02-15,29.713966369628903,30.688194661724967,29.226852223580877,30.20108051567694,95588.0
1991-02-19,28.983287811279297,29.22684482262872,28.252616777231037,29.22684482262872,81294.0
1991-02-20,27.27839088439941,28.983290098380728,27.27839088439941,28.983290098380728,78407.0
1991-02-21,26.791278839111328,27.521948255445988,26.791278839111328,27.521948255445988,60202.0
1991-02-22,28.983287811279297,29.71395884532756,27.03483172048392,27.03483172048392,80595.0
1991-02-25,29.226852416992188,29.95752364089952,28.73973653737113,29.470409491627965,109276.0
1991-02-26,28.49617576599121,28.739732809030887,28.00906341026114,28.25262045330081,117983.0
1991-02-27,27.76551055908203,28.739737147974,27.521951748922117,28.739737147974,73332.0
1991-02-28,29.957517623901367,29.957517623901367,27.76550439244749,28.25261844388168,136188.0
1991-03-01,29.47040367126465,29.95751772433186,28.98328961819744,29.95751772433186,104993.0
1991-03-04,28.739730834960938,29.470403644240903,28.25261851268956,29.470403644240903,96565.0
1991-03-05,29.226852416992188,29.470409491627965,28.73973653737113,28.73973653737113,93260.0
1991-03-06,29.47040367126465,29.47040367126465,28.496173834781064,29.226846644731044,134139.0
1991-03-07,29.226852416992188,29.71396656626374,28.73973653737113,29.470409491627965,120218.0
1991-03-08,27.27839088439941,29.47040415951825,27.27839088439941,29.226847128949487,145966.0
1991-03-11,26.547718048095703,28.00906196107314,26.547718048095703,27.7655049306351,93306.0
1991-03-12,24.599262237548828,27.03483431514553,24.599262237548828,26.547718515346816,90559.0
1991-03-13,26.791278839111328,26.791278839111328,24.59926366871006,24.59926366871006,202350.0
1991-03-14,26.791278839111328,28.009064083584637,26.791278839111328,27.278392936900648,196623.0
1991-03-15,27.03483772277832,27.52195012327716,26.791280657354186,27.27839478820246,225490.0
1991-03-18,28.25261878967285,28.25261878967285,27.278390674880622,27.521945973229503,164636.0
1991-03-19,28.25261878967285,28.98328987576702,27.76550473227674,28.25261878967285,256778.0
1991-03-20,29.713966369628903,30.20108051567694,28.49617927415933,29.226852223580877,350271.0
1991-03-21,30.931745529174805,31.6624166016585,29.71396040836864,30.201074456691103,222091.0
1991-03-22,31.66241836547852,32.39308947866574,30.931747252291284,31.41886132774944,283830.0
1991-03-25,32.88021469116211,33.123771811387755,31.175314849582573,32.149543330485166,280338.0
1991-03-26,34.097984313964844,34.828655332249134,33.610870301775314,33.610870301775314,467788.0
1991-03-27,35.07222366333008,35.31578074807057,34.3415524091086,34.585109493849096,252914.0
1991-03-28,34.82865905761719,35.55933015405604,34.5851020254709,35.07221608976347,91351.0
1991-04-01,34.58510208129883,35.31577317891715,34.58510208129883,34.82865911383827,92561.0
1991-04-02,39.21269226074219,39.21269226074219,34.585107868190505,34.585107868190505,204538.0
1991-04-03,37.7513427734375,39.45624196820636,37.26422871778925,39.21268494038224,479102.0
1991-04-04,37.3799934387207,37.86862075855432,37.3799934387207,37.86862075855432,206121.0
1991-04-05,37.62430191040039,37.86861553662735,36.89136103171952,37.86861553662735,204352.0
1991-04-08,35.91411590576172,37.37999804593772,35.91411590576172,37.37999804593772,162168.0
1991-04-09,35.91411590576172,36.64705697584972,35.42548852570305,35.91411590576172,173483.0
1991-04-10,32.49372100830078,34.9368576652069,32.24940734261017,34.44823033382568,231031.0
1991-04-11,32.00508499145508,32.98233938901253,31.272144193286987,32.4937121902338,269489.0
1991-04-12,34.20390701293945,34.44822060966439,31.760771045690092,32.4937118358649,179442.0
1991-04-15,37.13567352294922,37.13567352294922,33.715282860311014,34.44822371659063,72960.0
1991-04-16,38.84586715698242,38.84586715698242,36.647044684216354,37.1356719003866,248817.0
1991-04-17,38.35724258422852,39.33449708391717,38.35724258422852,39.09018345899501,190104.0
1991-04-18,38.84586715698242,40.55606241357825,38.357239940812185,38.357239940812185,137305.0
1991-04-19,38.35724258422852,38.84586983407284,37.86861533438419,38.84586983407284,103689.0
1991-04-22,37.3799934387207,38.11293441847112,36.647052458970286,37.86862075855432,39017.0
1991-04-23,37.3799934387207,38.11293441847112,37.1356797788039,37.86862075855432,76265.0
1991-04-24,37.3799934387207,37.3799934387207,37.3799934387207,37.3799934387207,0.0
1991-04-25,35.18116760253906,35.91410852193677,34.936853962739825,35.91410852193677,29379.0
1991-04-26,35.18116760253906,35.66979488213753,35.18116760253906,35.66979488213753,38412.0
1991-04-29,35.18116760253906,35.66979488213753,35.18116760253906,35.18116760253906,35944.0
1991-04-30,34.93685531616211,35.18116896542584,34.93685531616211,35.18116896542584,102106.0
1991-05-01,35.18116760253906,35.18116760253906,34.44822668314135,34.44822668314135,2813854.0
1991-05-02,35.18116760253906,35.18116760253906,34.44822668314135,34.936853962739825,888085.0
1991-05-03,35.18116760253906,35.18116760253906,34.936853962739825,34.936853962739825,421415.0
1991-05-06,38.84586715698242,39.33449437315266,34.93684942762053,34.93684942762053,987677.0
1991-05-07,38.11293029785156,38.601557564856726,36.64704849683608,38.35724393135415,566402.0
1991-05-08,38.60155487060547,38.84586848705583,37.13567317190331,37.62430040480403,421042.0
1991-05-09,38.11293029785156,39.09018483186189,38.11293029785156,38.35724393135415,221439.0
1991-05-10,37.3799934387207,38.11293441847112,37.1356797788039,38.11293441847112,106995.0
1991-05-13,36.64705276489258,37.62430741271773,36.64705276489258,37.13568008880515,109230.0
1991-05-14,37.62430191040039,38.11292916285431,36.64704740549256,36.64704740549256,127807.0
1991-05-15,37.13567352294922,37.37998714170909,36.89135990418934,37.37998714170909,145034.0
1991-05-16,37.13567352294922,37.62430076046896,36.64704628542948,37.62430076046896,178837.0
1991-05-17,36.8913688659668,37.37999622218557,36.402741509748026,37.13568254407618,70492.0
1991-05-20,37.13567352294922,37.37998714170909,36.64704628542948,37.13567352294922,64625.0
1991-05-21,37.86861038208008,38.1129239750519,36.89135601019281,36.89135601019281,101640.0
1991-05-22,39.090179443359375,39.33449304318382,37.86861144423716,38.112925044061605,148107.0
1991-05-23,39.090179443359375,39.82312024283271,38.84586584353493,39.57880664300826,309252.0
1991-05-24,39.090179443359375,39.090179443359375,38.84586584353493,39.090179443359375,125107.0
1991-05-28,39.8231201171875,40.31174731529472,38.845865720973045,38.845865720973045,150994.0
1991-05-29,39.57881164550781,40.067438906915946,39.33449801480375,39.82312527621188,135816.0
1991-05-30,42.26626205444336,42.51057568787108,39.57881208673852,39.82312572016623,391057.0
1991-05-31,41.5333251953125,42.021952509710886,40.800384223714914,41.77763885251169,306411.0
1991-06-03,40.80037307739258,41.28900025830209,40.06743230602831,41.04468666784734,108764.0
1991-06-04,40.06743621826172,40.55606344688139,38.6015545324027,40.55606344688139,109090.0
1991-06-05,40.06743621826172,40.55606344688139,39.57880898964205,40.06743621826172,163984.0
1991-06-06,40.55606842041016,41.2890093532227,40.3117547761393,40.3117547761393,221346.0
1991-06-07,38.84586715698242,40.06743519740802,38.84586715698242,39.823121589322895,103363.0
1991-06-10,37.62430191040039,38.84587004153518,37.37998828417343,38.84587004153518,69048.0
1991-06-11,38.11293029785156,38.35724393135415,37.37998939734382,37.6243030308464,145453.0
1991-06-12,38.11293029785156,38.35724393135415,37.37998939734382,38.11293029785156,114258.0
1991-06-13,38.84586715698242,39.33449437315266,37.86861272464195,38.11292633272707,118356.0
1991-06-14,40.3117561340332,40.80038343903422,40.06744248153269,40.3117561340332,118309.0
1991-06-17,39.57881164550781,40.067438906915946,39.33449801480375,39.82312527621188,106343.0
1991-06-18,39.57881164550781,39.82312527621188,39.09018438409968,39.57881164550781,105971.0
1991-06-19,39.090179443359375,39.33449304318382,38.84586584353493,39.090179443359375,51868.0
1991-06-20,39.8231201171875,39.8231201171875,37.62429772570497,38.845865720973045,115981.0
1991-06-21,40.06743621826172,40.55606344688139,39.57880898964205,39.57880898964205,119287.0
1991-06-24,39.57881164550781,39.57881164550781,38.84587075339561,39.57881164550781,105691.0
1991-06-25,39.090179443359375,40.067433842657145,38.84586584353493,39.090179443359375,100244.0
1991-06-26,37.13567352294922,38.60155523550845,35.66979181038999,38.60155523550845,197042.0
1991-06-27,37.76343536376953,38.00865245389605,37.02778409338998,37.2730011835165,136747.0
1991-06-28,37.27299118041992,38.25385927768662,36.78255713178657,37.76342522905327,193271.0
1991-07-01,39.72516250610352,40.95124766109791,37.518209227113616,37.518209227113616,231403.0
