Date,Close_EXC,High_EXC,Low_EXC,Open_EXC,Volume_EXC
1973-07-10,0.2450127452611923,0.2464455636723377,0.2421470931128374,0.2421470931128374,42621.0
1973-07-11,0.2450127452611923,0.2464455636723377,0.2407142747016921,0.2450127452611923,58043.0
1973-07-12,0.2450127452611923,0.2450127452611923,0.2421470931128374,0.2450127452611923,32526.0
1973-07-13,0.2421470582485199,0.2450127099842784,0.2421470582485199,0.2450127099842784,14581.0
1973-07-16,0.2450127452611923,0.2450127452611923,0.2421470931128374,0.2421470931128374,24114.0
1973-07-17,0.2435796707868576,0.2464453356093617,0.2421468690277054,0.2450125185241596,32246.0
1973-07-18,0.2435796707868576,0.2450125185241596,0.2421468690277054,0.2435796707868576,32246.0
1973-07-19,0.2450127452611923,0.2450127452611923,0.2435798961979187,0.2435798961979187,22152.0
1973-07-20,0.2435796707868576,0.2450125185241596,0.2421468690277054,0.2450125185241596,33928.0
1973-07-23,0.2364157736301422,0.2435798805517522,0.2364157736301422,0.2435798805517522,43182.0
1973-07-24,0.2364157736301422,0.2378486226013779,0.2349829553110328,0.2364157736301422,48790.0
1973-07-25,0.2335501313209533,0.2364157678895899,0.2335501313209533,0.2364157678895899,54678.0
1973-07-26,0.2335501313209533,0.2349829496052716,0.2321173130366351,0.2335501313209533,69820.0
1973-07-27,0.2335501313209533,0.2335501313209533,0.2306844947523168,0.2335501313209533,33648.0
1973-07-30,0.2335501313209533,0.2335501313209533,0.2321173130366351,0.2335501313209533,37013.0
1973-07-31,0.2292517274618148,0.232117364667872,0.2292517274618148,0.232117364667872,56360.0
1973-08-01,0.2292517274618148,0.2306845460648434,0.2292517274618148,0.2292517274618148,54678.0
1973-08-02,0.2292517274618148,0.2306845460648434,0.2278188782066539,0.2292517274618148,65614.0
1973-08-03,0.2278187423944473,0.2292515907954279,0.2263859246455808,0.2292515907954279,72904.0
1973-08-06,0.2292517274618148,0.2292517274618148,0.2263860596036253,0.2278188782066539,54398.0
1973-08-07,0.2306844145059585,0.2306844145059585,0.227818748282053,0.2292515967200632,26638.0
1973-08-08,0.2278187423944473,0.2306844085442943,0.2263859246455808,0.2306844085442943,44023.0
1973-08-09,0.2292517274618148,0.2292517274618148,0.2278188782066539,0.2278188782066539,35330.0
1973-08-10,0.2263859808444976,0.2292516477057287,0.2263859808444976,0.2292516477057287,24675.0
1973-08-13,0.2278187423944473,0.2278187423944473,0.2263859246455808,0.2263859246455808,43182.0
1973-08-14,0.2235204428434372,0.2278188990457114,0.2235204428434371,0.2278188990457114,45144.0
1973-08-15,0.2249531894922256,0.2249531894922256,0.2235203712172748,0.2235203712172748,42340.0
1973-08-16,0.2249531894922256,0.2263860077671765,0.2249531894922256,0.2249531894922256,48229.0
1973-08-17,0.2263859808444976,0.2263859808444976,0.224953162739943,0.224953162739943,41499.0
1973-08-20,0.2278187423944473,0.2278187423944473,0.2263859246455808,0.2263859246455808,31405.0
1973-08-21,0.2278187423944473,0.2278187423944473,0.2263859246455808,0.2278187423944473,51313.0
1973-08-22,0.2263859808444976,0.2278187989490523,0.2263859808444976,0.2278187989490523,32246.0
1973-08-23,0.2278187423944473,0.2278187423944473,0.2263859246455808,0.2263859246455808,42060.0
1973-08-24,0.2292517274618148,0.2306845460648434,0.2278188782066539,0.2278188782066539,109636.0
1973-08-27,0.2311240881681442,0.2311240881681442,0.2281984761077978,0.2311240881681442,49631.0
1973-08-28,0.2311240881681442,0.2311240881681442,0.229661282137971,0.2311240881681442,35330.0
1973-08-29,0.2281984388828277,0.2311240504659324,0.2281984388828277,0.2311240504659324,93373.0
1973-08-30,0.2296612560749054,0.2311240619390723,0.2281984502107384,0.2281984502107384,37854.0
1973-08-31,0.2311240881681442,0.2311240881681442,0.229661282137971,0.229661282137971,30283.0
1973-09-04,0.2296612560749054,0.2311240619390723,0.2296612560749054,0.2311240619390723,54117.0
1973-09-05,0.2296612560749054,0.2311240619390723,0.2296612560749054,0.2296612560749054,35891.0
1973-09-06,0.2325869649648666,0.2340498027337707,0.2296613520143778,0.2296613520143778,83279.0
1973-09-07,0.2355125397443771,0.2355125397443771,0.2325868963631497,0.2325868963631497,136555.0
1973-09-10,0.2355125397443771,0.2355125397443771,0.2340497337005886,0.2355125397443771,60566.0
1973-09-11,0.2340497523546219,0.2355125585149976,0.2325869149005931,0.2355125585149976,50472.0
1973-09-12,0.2311240881681442,0.2340497315221407,0.229661282137971,0.2340497315221407,71782.0
1973-09-13,0.2296612560749054,0.2296612560749054,0.2281984502107384,0.2296612560749054,93373.0
1973-09-14,0.2311240881681442,0.2311240881681442,0.2281984761077978,0.229661282137971,150575.0
1973-09-17,0.2311240881681442,0.2311240881681442,0.229661282137971,0.2311240881681442,71782.0
1973-09-18,0.2325869649648666,0.2325869649648666,0.2296613520143778,0.2311241584896222,64772.0
1973-09-19,0.2311240881681442,0.2325868941983174,0.229661282137971,0.2325868941983174,94775.0
1973-09-20,0.2296612560749054,0.2311240619390723,0.2296612560749054,0.2311240619390723,70380.0
1973-09-21,0.2296612560749054,0.2311240619390723,0.2296612560749054,0.2296612560749054,90008.0
1973-09-24,0.2311240881681442,0.2311240881681442,0.229661282137971,0.229661282137971,120852.0
1973-09-25,0.2325869649648666,0.2325869649648666,0.2296613520143778,0.2311241584896222,102626.0
1973-09-26,0.2325869649648666,0.2325869649648666,0.2311241584896222,0.2325869649648666,90850.0
1973-09-27,0.2355125397443771,0.2355125397443771,0.2311240903193613,0.2325868963631497,96738.0
1973-09-28,0.2369753122329712,0.2369753122329711,0.2340497005596546,0.2355125063963128,86083.0
1973-10-01,0.2369753122329712,0.2369753122329711,0.2355125063963128,0.2369753122329711,92252.0
1973-10-02,0.2369753122329712,0.2369753122329711,0.2355125063963128,0.2369753122329711,117207.0
1973-10-03,0.2355125397443771,0.2369753457881656,0.2340497337005886,0.2369753457881656,188990.0
1973-10-04,0.2369753122329712,0.2369753122329711,0.2340497005596546,0.2355125063963128,127582.0
1973-10-05,0.2384380549192428,0.2384380549192428,0.2355124440207751,0.236975249470009,84120.0
1973-10-08,0.2399007081985473,0.2399007081985473,0.2369750991558045,0.2384379036771759,73184.0
1973-10-09,0.2399007081985473,0.2399007081985473,0.2384379036771759,0.2399007081985473,87765.0
1973-10-10,0.2399007081985473,0.2413635127199187,0.2384379036771759,0.2399007081985473,67576.0
1973-10-11,0.2384380549192428,0.2399008603684767,0.2384380549192428,0.2399008603684767,76830.0
1973-10-12,0.2384380549192428,0.2399008603684767,0.2384380549192428,0.2384380549192428,48509.0
1973-10-15,0.2369753122329712,0.2399009239062877,0.2369753122329711,0.2384381180696294,67857.0
1973-10-16,0.2369753122329712,0.2369753122329711,0.2340497005596546,0.2369753122329711,115805.0
1973-10-17,0.2355125397443771,0.2369753457881656,0.2340497337005886,0.2369753457881656,87485.0
1973-10-18,0.2340497523546219,0.2355125585149976,0.2340497523546219,0.2355125585149976,88887.0
1973-10-19,0.2355125397443771,0.2355125397443771,0.2340497337005886,0.2340497337005886,47948.0
1973-10-22,0.2369753122329712,0.2369753122329711,0.2340497005596546,0.2355125063963128,66735.0
1973-10-23,0.2369753122329712,0.2369753122329711,0.2355125063963128,0.2369753122329711,95616.0
1973-10-24,0.2384380549192428,0.2384380549192428,0.2355124440207751,0.236975249470009,42901.0
1973-10-25,0.2369753122329712,0.2384381180696294,0.2355125063963128,0.2384381180696294,29722.0
1973-10-26,0.2369753122329712,0.2384381180696294,0.2355125063963128,0.2369753122329711,58043.0
1973-10-29,0.2384380549192428,0.2384380549192428,0.2355124440207751,0.236975249470009,49911.0
1973-10-30,0.2369753122329712,0.2384381180696294,0.2355125063963128,0.2384381180696294,43462.0
1973-10-31,0.2369753122329712,0.2384381180696294,0.2355125063963128,0.2369753122329711,39817.0
1973-11-01,0.2355125397443771,0.238438151831954,0.2355125397443771,0.2369753457881656,58043.0
1973-11-02,0.2369753122329712,0.2369753122329711,0.2355125063963128,0.2355125063963128,29162.0
1973-11-05,0.2340497523546219,0.2369753646753734,0.2340497523546219,0.2369753646753734,90569.0
1973-11-06,0.2340497523546219,0.2369753646753734,0.2340497523546219,0.2340497523546219,37013.0
1973-11-07,0.2340497523546219,0.2355125585149976,0.2340497523546219,0.2340497523546219,39817.0
1973-11-08,0.2340497523546219,0.2369753646753734,0.2340497523546219,0.2340497523546219,41499.0
1973-11-09,0.2340497523546219,0.2369753646753734,0.2340497523546219,0.2340497523546219,73184.0
1973-11-12,0.2340497523546219,0.2355125585149976,0.2325869149005931,0.2340497523546219,32807.0
1973-11-13,0.2325869649648666,0.2340498027337707,0.2311241584896222,0.2340498027337707,56080.0
1973-11-14,0.2281984388828277,0.2325868562574848,0.2281984388828277,0.2325868562574848,56641.0
1973-11-15,0.2281984388828277,0.2281984388828277,0.2223471844229732,0.2281984388828277,44303.0
1973-11-16,0.2301110476255417,0.2301110476255417,0.2271225702516088,0.2301110476255417,46546.0
1973-11-19,0.2256283611059188,0.2286168066936889,0.2241341383120338,0.2286168066936889,69259.0
1973-11-20,0.215168684720993,0.2226398111717374,0.2136744626274171,0.2226398111717374,75428.0
1973-11-21,0.2196515053510666,0.2211457605691167,0.2151688515770601,0.2151688515770601,72343.0
1973-11-23,0.2181573212146759,0.2196515286425361,0.2151688743931966,0.2196515286425361,112721.0
1973-11-26,0.215168684720993,0.2196513350188552,0.2136744626274171,0.2181571289081446,63651.0
1973-11-27,0.2106861919164657,0.2166631180846521,0.2106861919164657,0.215168894534046,116646.0
1973-11-28,0.215168684720993,0.215168684720993,0.2062033201938074,0.2106859864745349,119170.0
1973-11-29,0.2121802270412445,0.2151686710383602,0.2106859730769581,0.2151686710383602,74586.0
1973-11-30,0.2121802270412445,0.2151686710383602,0.2106859730769581,0.2121802270412445,56641.0
1973-12-03,0.2062034606933593,0.2121803851058525,0.2062034606933593,0.2121803851058525,75708.0
1973-12-04,0.2091917991638183,0.2091917991638183,0.2047091321377462,0.2062033544797702,67016.0
1973-12-05,0.2047091722488403,0.2106860627880594,0.2032149176482933,0.2091918401532546,110197.0
1973-12-06,0.2062034606933593,0.2091919069167298,0.2047092375816741,0.2047092375816741,58323.0
1973-12-07,0.2136745899915695,0.2151688129758008,0.2062034431046633,0.2062034431046633,52996.0
1973-12-10,0.2181573212146759,0.2181573212146759,0.210686172195219,0.213674650982457,63090.0
1973-12-11,0.215168684720993,0.2196513350188552,0.2136744626274171,0.2181571289081446,56921.0
1973-12-12,0.2136745899915695,0.2151688129758008,0.2136745899915695,0.2151688129758008,37854.0
1973-12-13,0.2121802270412445,0.2151686710383602,0.2106859730769581,0.2136744490398024,93373.0
1973-12-14,0.2121802270412445,0.2121802270412445,0.2091917510784002,0.2121802270412445,49631.0
1973-12-17,0.2047091722488403,0.2106860627880594,0.2047091722488403,0.2106860627880594,42621.0
1973-12-18,0.2062034606933593,0.2091919069167298,0.2047092375816741,0.2047092375816741,54958.0
1973-12-19,0.2062034606933593,0.210686130028415,0.2047092375816741,0.2062034606933593,63370.0
1973-12-20,0.2076975554227829,0.2091917776108577,0.206203333234708,0.206203333234708,56921.0
1973-12-21,0.2136745899915695,0.2136745899915695,0.2062034431046633,0.2076976660888946,108515.0
1973-12-24,0.2121802270412445,0.2136744490398024,0.2091917510784002,0.2136744490398024,35330.0
1973-12-26,0.2136745899915695,0.2151688129758008,0.2091918890731259,0.2121803670073382,48229.0
1973-12-27,0.215168684720993,0.2181571289081446,0.2136744626274171,0.2136744626274171,49070.0
1973-12-28,0.2166629582643509,0.2181571807127516,0.2151687358159501,0.2151687358159501,107113.0
1973-12-31,0.215168684720993,0.2196513350188552,0.2136744626274171,0.2166629068145688,73184.0
1974-01-02,0.2196515053510666,0.2196515053510666,0.2151688515770601,0.2151688515770601,28601.0
1974-01-03,0.2271225303411483,0.2286167527826749,0.2196513861677773,0.2196513861677773,31966.0
1974-01-04,0.2286166995763778,0.2316051757296566,0.2271224774826037,0.2271224774826037,44584.0
1974-01-07,0.2286166995763778,0.2301109536358825,0.2271224774826037,0.2286166995763778,42340.0
1974-01-08,0.2301110476255417,0.2301110476255417,0.2286167929557034,0.2286167929557034,34209.0
1974-01-09,0.2286166995763778,0.2301109536358825,0.2271224774826037,0.2301109536358825,18787.0
1974-01-10,0.2271225303411483,0.2286167527826749,0.2256283078996218,0.2286167527826749,104309.0
1974-01-11,0.2226400971412658,0.2271227691797505,0.2226400971412658,0.2271227691797505,21591.0
1974-01-14,0.224134087562561,0.2256283100181173,0.2226398651070047,0.2226398651070047,21871.0
1974-01-15,0.2271225303411483,0.2271225303411483,0.2241340854580951,0.2241340854580951,23834.0
1974-01-16,0.2271225303411483,0.2286167527826749,0.2226398630165686,0.2271225303411483,33368.0
1974-01-17,0.224134087562561,0.2301110093505246,0.224134087562561,0.2271225324736737,33087.0
1974-01-18,0.224134087562561,0.2271225324736737,0.2226398651070047,0.224134087562561,23554.0
1974-01-21,0.2271225303411483,0.2271225303411483,0.2241340854580951,0.2241340854580951,32807.0
1974-01-22,0.2256283611059188,0.2271225838998039,0.2241341383120338,0.2271225838998039,24956.0
1974-01-23,0.2271225303411483,0.2286167527826749,0.2256283078996218,0.2256283078996218,24395.0
1974-01-24,0.224134087562561,0.22861675492923,0.224134087562561,0.2271225324736737,17104.0
1974-01-25,0.2286166995763778,0.2286166995763778,0.2256282553888296,0.2256282553888296,17104.0
1974-01-28,0.224134087562561,0.22861675492923,0.224134087562561,0.22861675492923,31405.0
1974-01-29,0.221145674586296,0.2256283426002909,0.221145674586296,0.2241341199289593,37574.0
1974-01-30,0.224134087562561,0.224134087562561,0.2226398651070047,0.2226398651070047,29162.0
1974-01-31,0.221145674586296,0.2241341199289593,0.221145674586296,0.2241341199289593,54958.0
1974-02-01,0.2226400971412658,0.224134321154094,0.2211458731284376,0.2211458731284376,33368.0
1974-02-04,0.2226400971412658,0.224134321154094,0.2211458731284376,0.2226400971412658,26918.0
1974-02-05,0.2286166995763778,0.2286166995763778,0.2226398112012814,0.2226398112012814,24114.0
1974-02-06,0.2256283611059188,0.2286168066936889,0.2256283611059188,0.2286168066936889,21591.0
1974-02-07,0.2301110476255417,0.2301110476255417,0.2271225702516088,0.2271225702516088,18506.0
1974-02-08,0.2271225303411483,0.2301110071899396,0.2271225303411483,0.2301110071899396,25236.0
1974-02-11,0.2271225303411483,0.2301110071899396,0.2256283078996218,0.2271225303411483,51033.0
1974-02-12,0.2256283611059188,0.2286168066936889,0.2241341383120338,0.2271225838998039,22993.0
1974-02-13,0.2301110476255417,0.2301110476255417,0.2256283475475143,0.2256283475475143,22432.0
1974-02-14,0.2271225303411483,0.2301110071899396,0.2271225303411483,0.2301110071899396,20189.0
1974-02-15,0.2271225303411483,0.2301110071899396,0.2271225303411483,0.2271225303411483,27760.0
1974-02-19,0.2286166995763778,0.2301109536358825,0.2271224774826037,0.2271224774826037,35611.0
1974-02-20,0.2286166995763778,0.2301109536358825,0.2271224774826037,0.2286166995763778,20750.0
1974-02-21,0.2301110476255417,0.2316052703296362,0.2286167929557034,0.2286167929557034,33368.0
1974-02-22,0.2330994755029678,0.2330994755029678,0.2316052529112496,0.2316052529112496,34770.0
1974-02-25,0.2304742038249969,0.2350531795729448,0.2289478894597733,0.2350531795729448,47668.0
1974-02-26,0.2289478480815887,0.2304741621709586,0.2274215339922188,0.2304741621709586,60566.0
1974-02-27,0.2304742038249969,0.2304742038249969,0.2274215750945497,0.2289478894597733,35891.0
1974-02-28,0.2289478480815887,0.2320004762603286,0.2289478480815887,0.2304741621709586,30283.0
1974-03-01,0.232000470161438,0.232000470161438,0.2289478420629464,0.2289478420629464,29722.0
1974-03-04,0.2304742038249969,0.2304742038249969,0.2274215750945497,0.2304742038249969,34770.0
1974-03-05,0.2289478480815887,0.2304741621709586,0.2274215339922188,0.2304741621709586,39256.0
1974-03-06,0.2274218201637268,0.2304744521836825,0.2274218201637267,0.2289481361737046,34770.0
1974-03-07,0.2274218201637268,0.2289481361737046,0.2258955041537489,0.2274218201637267,28320.0
1974-03-08,0.2304742038249969,0.2320005181902205,0.2258952607293261,0.2274215750945497,29442.0
1974-03-11,0.2289478480815887,0.2304741621709586,0.2274215339922188,0.2304741621709586,50192.0
1974-03-12,0.2274218201637268,0.2289481361737046,0.2258955041537489,0.2289481361737046,39256.0
1974-03-13,0.2258952260017395,0.227421540132318,0.2258952260017395,0.227421540132318,28601.0
1974-03-14,0.2258952260017395,0.2289478542628965,0.2258952260017395,0.2258952260017395,33648.0
1974-03-15,0.2258952260017395,0.227421540132318,0.2258952260017395,0.2258952260017395,31124.0
1974-03-18,0.2258952260017395,0.2289478542628965,0.2258952260017395,0.2258952260017395,36452.0
1974-03-19,0.2258952260017395,0.227421540132318,0.2243688792188889,0.2258952260017395,46546.0
1974-03-20,0.2243690192699432,0.2258953670055394,0.2228427205127856,0.2258953670055394,36732.0
1974-03-21,0.2228427529335022,0.2243690519127164,0.2213164376281394,0.2243690519127164,42340.0
1974-03-22,0.2213162928819656,0.2243689051700607,0.2213162928819656,0.2228426071890821,30844.0
1974-03-25,0.2228427529335022,0.2228427529335022,0.2197901223227766,0.2213164376281394,56921.0
1974-03-26,0.2213162928819656,0.2228426071890821,0.2197899785748491,0.2228426071890821,286569.0
1974-03-27,0.2213162928819656,0.2228426071890821,0.2197899785748491,0.2213162928819656,55519.0
1974-03-28,0.2197899371385574,0.2213162511579229,0.2197899371385574,0.2213162511579229,49631.0
1974-03-29,0.2213162928819656,0.2213162928819656,0.2197899785748491,0.2197899785748491,52715.0
1974-04-01,0.2213162928819656,0.2213162928819656,0.2197899785748491,0.2213162928819656,169081.0
1974-04-02,0.2213162928819656,0.2213162928819656,0.2182636642677325,0.2213162928819656,56080.0
1974-04-03,0.2197899371385574,0.2197899371385574,0.218263623119192,0.2197899371385574,36172.0
1974-04-04,0.2213162928819656,0.2228426071890821,0.2182636642677325,0.2197899785748491,46266.0
1974-04-05,0.2213162928819656,0.2213162928819656,0.2197899785748491,0.2213162928819656,30844.0
1974-04-08,0.2182637304067611,0.2182637304067611,0.2167374156371354,0.2182637304067611,60286.0
1974-04-09,0.2167372554540634,0.2197898827372227,0.2167372554540634,0.218263569095643,63090.0
1974-04-10,0.2167372554540634,0.2197898827372227,0.2167372554540634,0.2167372554540634,32807.0
1974-04-11,0.2152111530303955,0.2197901317961435,0.2152111530303955,0.2167375010538439,65614.0
1974-04-15,0.2136846482753753,0.2167373089644694,0.2136846482753753,0.2152109622937875,39256.0
1974-04-16,0.2121582776308059,0.2152109048528682,0.2106319640197748,0.213684591241837,101785.0
1974-04-17,0.209105759859085,0.2121583886789572,0.209105759859085,0.2121583886789572,77951.0
1974-04-18,0.2121582776308059,0.2121582776308059,0.2091056504087437,0.2091056504087437,44023.0
1974-04-19,0.2121582776308059,0.2121582776308059,0.2091056504087437,0.2121582776308059,45986.0
1974-04-22,0.2075793743133545,0.2121583493465363,0.2075793743133545,0.2121583493465363,113562.0
1974-04-23,0.1892635822296142,0.2075794211943586,0.1877372840840717,0.2075794211943586,240583.0
1974-04-24,0.1785793751478195,0.1877372951710186,0.1770530605859999,0.1877372951710186,397607.0
1974-04-25,0.1785793751478195,0.1801056897096391,0.1740004314623606,0.1785793751478195,228246.0
1974-04-26,0.1801056861877441,0.1816320333719979,0.1770530571237978,0.1785793716557709,164034.0
1974-04-29,0.1724740415811538,0.1816319576050924,0.1724740415811538,0.1801056110575468,190672.0
1974-04-30,0.1678951978683471,0.1740004908517494,0.1663688827855697,0.172474175768972,158146.0
1974-05-01,0.1694215834140777,0.1709478991316546,0.1617899721738875,0.1678952676965009,160389.0
1974-05-02,0.1678951978683471,0.1709478280339021,0.1678951978683471,0.1694215129511246,87204.0
1974-05-03,0.1678951978683471,0.1694215129511246,0.1648425677027922,0.1678951978683471,74586.0
1974-05-06,0.1663687527179718,0.169421380496973,0.1648424388284712,0.1678950666074724,100103.0
1974-05-07,0.170947715640068,0.170947715640068,0.1663687734022752,0.1663687734022752,67296.0
1974-05-08,0.170947715640068,0.1724740623716032,0.1678950874815395,0.170947715640068,60006.0
1974-05-09,0.1740004271268844,0.1740004271268844,0.1694214509032362,0.1709477654270254,88046.0
1974-05-10,0.1770529597997665,0.181631933530956,0.1724740187208397,0.1740003324138153,173848.0
1974-05-13,0.170947715640068,0.1740003764508675,0.1694214015608038,0.1740003764508675,84120.0
1974-05-14,0.1602634638547897,0.1709476936900335,0.1602634638547897,0.1709476936900335,197962.0
1974-05-15,0.148052841424942,0.1602633609792096,0.1465265285214239,0.1602633609792096,181419.0
1974-05-16,0.1572109013795852,0.1587372158967623,0.1480529979503825,0.1480529979503825,105711.0
1974-05-17,0.1556846350431442,0.1572109335464767,0.1526319727319052,0.1572109335464767,84681.0
1974-05-20,0.1602634638547897,0.1617897777380721,0.1572108360882248,0.1572108360882248,56360.0
1974-05-21,0.1572109013795852,0.1633161594482936,0.1572109013795852,0.1602635304139394,68137.0
1974-05-22,0.154158279299736,0.1602635715893138,0.154158279299736,0.1572109417706692,76830.0
1974-05-23,0.1556846350431442,0.1572109335464767,0.1526319727319052,0.1541582712352377,63651.0
1974-05-24,0.1513951569795608,0.1545492122070996,0.148241068014842,0.1545492122070996,95336.0
1974-05-28,0.1482409834861755,0.1513950706523985,0.1482409834861755,0.1513950706523985,100944.0
1974-05-29,0.1450868993997573,0.1513950386621113,0.1419328466371572,0.1482409521623575,105430.0
1974-05-30,0.1466639041900634,0.148240930339203,0.1419328257426447,0.1450868780409238,105150.0
1974-05-31,0.1482409834861755,0.1482409834861755,0.1450869300571133,0.1466639567716444,59445.0
1974-06-03,0.1450868993997573,0.1482409521623575,0.1450868993997573,0.1482409521623575,65333.0
1974-06-04,0.1466639041900634,0.1498179564883426,0.1450868780409238,0.1450868780409238,82998.0
1974-06-05,0.1466639041900634,0.1498179564883426,0.1466639041900634,0.1466639041900634,78232.0
1974-06-06,0.1498180478811264,0.1498180478811264,0.1466639936587947,0.1466639936587947,51594.0
1974-06-07,0.1498180478811264,0.1513951087294615,0.1482410207699605,0.1498180478811264,76549.0
1974-06-10,0.1513951569795608,0.1561262398208689,0.148241068014842,0.1498180956286114,95616.0
1974-06-11,0.1482409834861755,0.1529720973669296,0.1482409834861755,0.1513950706523985,57482.0
1974-06-12,0.1482409834861755,0.1482409834861755,0.1450869300571133,0.1482409834861755,57482.0
1974-06-13,0.1466639041900634,0.148240930339203,0.1466639041900634,0.148240930339203,50472.0
1974-06-14,0.1435099393129348,0.14824102064236,0.1435099393129348,0.1466639935325517,61408.0
1974-06-17,0.1387787759304046,0.1435098893498584,0.1387787759304046,0.1435098893498584,73745.0
1974-06-18,0.1403558105230331,0.1419328709112034,0.1387787838720223,0.1387787838720223,74026.0
1974-06-19,0.1387787759304046,0.14035580249117,0.1372017493696392,0.14035580249117,95056.0
1974-06-20,0.134047657251358,0.1387787268253367,0.132470589077171,0.1387787268253367,111038.0
1974-06-21,0.1293166279792785,0.1340477427420181,0.1277396009707544,0.1340477427420181,91410.0
1974-06-24,0.1277396231889724,0.1293166504717947,0.1261625959061502,0.1293166504717947,108234.0
1974-06-25,0.1308935731649398,0.132470590753363,0.1261624950968109,0.1277395211195205,80194.0
