Date,Close_XYL,High_XYL,Low_XYL,Open_XYL,Volume_XYL
2023-11-24,101.21226501464844,101.59453037165058,100.80058830256414,100.80058830256414,797400.0
2023-11-27,101.13385009765624,101.5161154561969,100.3889194726117,100.70257329187832,1058800.0
2023-11-28,100.60456848144533,102.05522222229492,100.59476469534494,101.241679972211,1293400.0
2023-11-29,101.447509765625,102.08462122595613,101.0652443850458,101.34949434359652,1184100.0
2023-11-30,103.045166015625,103.12358133169045,100.63395113233412,101.7905508709627,2587200.0
2023-12-01,104.09395599365234,104.1821751017414,102.22183689110317,102.7511291053471,1285300.0
2023-12-04,104.3585968017578,104.39780445994658,102.91774714522924,103.26080480676076,1128600.0
2023-12-05,103.6920928955078,104.28999666153008,102.86874693979809,104.0155505023258,1133200.0
2023-12-06,103.99593353271484,105.42697943215164,103.79009893191534,104.40760273431388,991800.0
2023-12-07,103.9371337890625,104.2703876984743,103.17260307632074,104.0253454198726,933200.0
2023-12-08,104.27037811279295,104.8486817257393,103.309816656714,103.77049729462983,2103800.0
2023-12-11,105.56420135498048,105.57400513913026,104.13315547105694,104.35859763792467,1318900.0
2023-12-12,105.79945373535156,106.67180362528894,105.04471934997412,105.85826148763154,1376600.0
2023-12-13,107.01485443115234,107.17167758651672,104.40760123559184,106.74040830069256,1743500.0
2023-12-14,108.73017120361328,108.82818662938966,107.21090593073752,107.81861353550735,1613600.0
2023-12-15,108.52433013916016,109.01441471711657,107.60296873961104,107.89702247762376,3426300.0
2023-12-18,108.51451110839844,108.68113804675066,107.3971190258894,108.21066110574483,1071200.0
2023-12-19,109.36727905273438,109.47509826093358,108.46552520061137,108.6909599245934,1547000.0
2023-12-20,107.4951400756836,109.64171273124616,107.3775245733053,109.19083585657071,1442900.0
2023-12-21,109.47509002685548,109.58290922694516,108.07344790378652,108.58313254940394,1037000.0
2023-12-22,110.40624237060548,110.81791158125044,109.49468484526506,109.68091935974104,829300.0
2023-12-26,111.3668212890625,111.52364446413364,110.27883293652312,110.30823681446788,440300.0
2023-12-27,112.11173248291016,112.25875933502752,111.43542092812436,111.65105931415034,1007700.0
2023-12-28,112.05292510986328,112.61162116730978,111.66085599559815,112.05292510986328,709100.0
2023-12-29,112.0921401977539,112.40579401433344,111.67066718065358,111.82749034989492,698900.0
2024-01-02,111.4158172607422,112.11173640849591,110.77870586465605,110.91593641537467,1089400.0
2024-01-03,109.34765625,111.03354820363008,109.30844859083462,110.9551328852993,1182800.0
2024-01-04,110.10238647460938,111.06294791481352,109.73972124949782,110.2298057535478,1352600.0
2024-01-05,109.92595672607422,110.7689026787418,109.06340320533744,109.92595672607422,1144300.0
2024-01-08,110.6120834350586,110.64148731209362,109.4946912391462,110.0533873371024,904300.0
2024-01-09,109.88675689697266,110.20041070556078,109.16143386675571,109.80834157530144,947700.0
2024-01-10,110.01417541503906,110.53366383080056,109.16143310165572,109.88675612678894,851000.0
2024-01-11,109.45547485351562,110.62187840358916,108.76935951705842,110.1808053270233,1036100.0
2024-01-12,109.51428985595705,110.56307042701296,108.69094397580396,109.90635148850046,1233100.0
2024-01-16,108.7595672607422,109.15163641374488,107.97543643283396,108.90659412788034,1561500.0
2024-01-17,107.51475524902344,108.49492438801543,107.22070151608702,107.5637592191148,1353100.0
2024-01-18,109.19083404541016,109.32805711463972,107.52454216775656,107.55395352095984,1276500.0
2024-01-19,109.65151977539062,109.72992761994146,108.09304701968092,109.59270454435656,1129300.0
2024-01-22,111.1315689086914,111.39621875114612,109.80834213070791,110.15139981713376,889000.0
2024-01-23,111.50403594970705,111.71967434247784,110.37684001901198,111.69026298865737,718600.0
2024-01-24,109.4848861694336,112.2293626579855,109.44568598591144,112.0431281348197,876400.0
2024-01-25,110.73950958251952,110.7787097662808,109.50449440732724,110.4062481957738,1237000.0
2024-01-26,110.16120147705078,111.50403579869806,110.0533822808114,111.30799749730984,953200.0
2024-01-29,111.11196899414062,111.13156908564044,109.66131544596294,109.77893842925197,1308100.0
2024-01-30,111.49423217773438,111.7882858912,109.96517081514492,110.68069005149653,960800.0
2024-01-31,110.210205078125,112.0333200217511,109.95535904350628,111.66085101467084,1304800.0
2024-02-01,113.09190368652344,113.09190368652344,110.40624255038983,110.60227337156006,1113000.0
2024-02-02,113.13111877441406,113.6702147851732,111.8765034891168,112.31757660475829,1642500.0
2024-02-05,111.81769561767578,112.39599181216128,109.7985421342946,110.75911116752606,1951600.0
2024-02-06,117.18901824951172,117.56148730317652,113.43497618227336,113.89564938964796,3302400.0
2024-02-07,120.9038543701172,122.08985805805196,118.01235857899732,118.27700093990153,3501200.0
2024-02-08,119.95308685302734,121.2567134973786,118.73767931267328,121.2567134973786,1904200.0
2024-02-09,121.83502960205078,121.93304502244968,119.63944529900968,119.93349903830364,1588400.0
2024-02-12,120.85485076904295,122.02124689120076,120.61960480519724,121.70759308416972,1257900.0
2024-02-13,119.31599426269533,120.10992888348544,118.39463286605684,119.30619047729994,1339400.0
2024-02-14,121.6977996826172,121.74680365101568,119.64924236428196,119.982503748637,1007300.0
2024-02-15,121.95262908935548,122.52112892229805,121.28611384889432,121.98203296380144,893500.0
2024-02-16,121.33513641357422,122.27609787257671,121.05088647104787,121.79581709704456,1207700.0
2024-02-20,121.99375915527344,122.56391712914366,120.14566942951994,120.80429631317648,1411200.0
2024-02-21,121.39411926269533,122.34765757274448,120.61752628337597,122.27884591634444,1038300.0
2024-02-22,122.9767837524414,123.20288346013892,121.63004038454984,122.10188955727288,900100.0
2024-02-23,123.49778747558594,124.39234642903789,123.24220563166314,123.52728461133768,739200.0
2024-02-26,123.5764389038086,124.87403545800856,123.08492494388577,123.49779487024308,1115200.0
2024-02-27,123.55677032470705,124.2743764404966,122.6228893864741,123.78286252560784,932200.0
2024-02-28,123.49778747558594,124.16624672105208,123.1340719669622,123.1340719669622,877000.0
2024-02-29,124.8936996459961,125.31640194959569,123.12424639839142,123.7730484224824,1829200.0
2024-03-01,125.76859283447266,125.98486017402011,124.07778363427369,124.5398079505964,813200.0
2024-03-04,125.68011474609376,126.3977284086627,125.39503575684896,125.44419015151132,917300.0
2024-03-05,124.04828643798828,125.68994114283257,123.54694013594286,125.54248546577128,924200.0
2024-03-06,124.20558166503906,125.0214966745696,123.60593400742344,124.16625964651745,1118900.0
2024-03-07,124.81505584716795,125.53266202677732,124.36286390524384,125.00183355140692,905500.0
2024-03-08,124.92320251464844,125.80792923215616,124.43168850491178,125.1296374987488,761500.0
2024-03-11,124.03845977783205,124.88386436538951,123.37983288982323,124.7265763026311,1019900.0
2024-03-12,126.27977752685548,126.32891692468544,124.2743921014956,124.34320375825536,1029700.0
2024-03-13,125.84724426269533,126.34858312484548,125.31640826167614,126.27977896720904,872500.0
2024-03-14,125.78824615478516,125.9258769573858,124.48081727929276,125.55232156444085,1335500.0
2024-03-15,125.10995483398438,126.063500576306,124.03845804605596,124.64793803087412,1537600.0
2024-03-18,125.3262176513672,125.7882419377366,124.64793353937829,125.1984267316956,720000.0
2024-03-19,126.26993560791016,126.34857964291048,125.20827113503752,125.4048737226304,806900.0
2024-03-20,126.5255355834961,126.5255355834961,125.0706508998391,126.2109594357578,987800.0
2024-03-21,127.78380584716795,128.63903534516595,127.00720538362532,127.00720538362532,1029800.0
2024-03-22,127.01705169677734,128.26548642955402,126.58451698628416,127.72481804143754,732400.0
2024-03-25,125.59164428710938,127.15466251922744,125.33605493785024,126.62381906312362,888100.0
2024-03-26,125.7292709350586,126.30926130073928,125.10013367392182,125.39503754638156,853400.0
2024-03-27,127.18415832519533,127.25296248035964,125.92588377535584,126.44688737803236,959700.0
2024-03-28,127.04652404785156,128.0098871357011,126.9580401419703,127.36108515824928,953200.0
2024-04-01,126.45671081542967,127.3119403044456,125.73910463498892,127.0563584456105,716800.0
2024-04-02,125.9455337524414,126.59433578702549,125.0116602177124,126.57467102845192,1144400.0
2024-04-03,126.67298889160156,127.52821845308884,125.45403626953966,125.51301554966749,1147300.0
2024-04-04,125.0902862548828,127.80343755485931,124.87401894113682,127.48887646201932,1129500.0
2024-04-05,126.0929946899414,126.75162159214094,124.84454503959708,125.24759008416883,754000.0
2024-04-08,125.58181762695312,126.879421690016,125.45402669645809,126.66315434617218,772700.0
2024-04-09,126.74177551269533,126.80076978447616,124.33336774183051,126.05365900673397,782100.0
2024-04-10,126.01434326171876,126.59432609680832,123.8811671142504,124.53980147770578,1036900.0
2024-04-11,126.60415649414062,126.90890774263184,125.0214884768926,126.21095133452312,941700.0
2024-04-12,125.93570709228516,126.4862003260332,125.03132320829684,125.76859414631276,899500.0
2024-04-15,125.12962341308594,127.67566959686954,124.5496330469329,127.23329503805029,991400.0
2024-04-16,125.82756805419922,126.54517420331013,123.96964596964152,124.85437255750412,1150000.0
2024-04-17,124.0777816772461,126.30925919111752,122.5442605663266,126.30925919111752,1441300.0
2024-04-18,125.0018310546875,126.2797703214888,124.75607408029552,125.0018310546875,1139200.0
2024-04-19,125.67028045654295,126.47637051726716,124.8052186229543,125.39503385039691,2250000.0
2024-04-22,126.79094696044922,127.5871972387226,125.28691532375127,125.98487180213158,1061900.0
2024-04-23,128.50140380859375,128.63902710980378,127.08584128196796,127.4200671563616,945600.0
2024-04-24,128.45225524902344,129.98577638924152,127.38075842666792,129.26817021461446,1053000.0
2024-04-25,128.3932647705078,128.97324758706418,125.92587033070436,127.42006182422442,963600.0
2024-04-26,130.1528778076172,130.39863476344715,127.58717458875992,128.19666203909185,1112300.0
2024-04-29,130.33966064453125,131.07693154115518,129.435276811317,130.21187722232384,1277800.0
2024-04-30,128.48175048828125,131.44067422741085,128.36379193383382,129.8088442250794,1397800.0
2024-05-01,128.73731994628906,130.8115090859948,127.96071962868126,128.3932542359849,1773900.0
2024-05-02,133.68197631835938,134.85176697899567,129.77935415693466,130.18238421656812,2784800.0
2024-05-03,134.88125610351562,136.11004089966386,132.8660460378697,135.16632757630367,1418000.0
2024-05-06,136.83749389648438,136.8473337763166,135.02872598574024,135.68735294237587,953500.0
2024-05-07,137.6533966064453,138.85269185287663,136.3164780530374,137.2995059599604,1307600.0
2024-05-08,138.8035430908203,138.90185188542858,137.37815556789658,137.5452685188778,894400.0
2024-05-09,140.1896209716797,140.29775464958334,138.33169868756542,139.1082841926432,956600.0
2024-05-10,140.57298278808594,141.18245525617752,139.8848662918834,140.45502424582682,704100.0
2024-05-13,138.87237548828125,140.86792121060995,138.36119670724696,140.57300979848182,1276900.0
2024-05-14,139.65879821777344,140.2977604318369,138.53813187341197,138.86253292049284,949800.0
2024-05-15,141.34957885742188,141.5855109595585,140.45503484476234,140.504174241202,1390200.0
2024-05-16,140.2584228515625,141.17264665895138,140.1109746567335,140.96620418637443,1603200.0
2024-05-17,140.8875732421875,140.94655251932085,139.5506546278389,140.7794395675043,2306300.0
2024-05-20,143.2959747314453,143.45324778850485,140.95636363483888,141.1431413274002,1243500.0
2024-05-21,143.47291564941406,143.60071407336596,141.92956968241467,143.08953537737338,961300.0
2024-05-22,142.7356414794922,143.38444346344522,142.2244627951824,143.18784089249982,1306400.0
2024-05-23,141.28077697753906,143.41394581099624,140.97604071559033,143.41394581099624,851800.0
2024-05-24,141.80178833007812,142.62752824622098,140.59266809573916,142.32279196763136,1477100.0
2024-05-28,137.977783203125,141.95904881025996,137.79100552034916,141.77227112748412,2080800.0
2024-05-29,135.6086883544922,136.7293394989293,134.8419278346044,136.34595923898542,2200200.0
2024-05-30,137.39263916015625,138.14170481337464,135.08633868264954,136.06208813346996,1751500.0
2024-05-31,138.9893035888672,139.35397074325058,136.1409204491006,137.6981701123692,3015200.0
2024-06-03,136.61402893066406,139.2061619770981,135.3721782326524,139.16672955166442,2466300.0
2024-06-04,135.12576293945312,136.73228067631783,134.36684674579254,136.2000633056214,1078400.0
2024-06-05,137.65875244140625,137.7376022473803,135.155335017747,135.52000221119707,973500.0
2024-06-06,134.89906311035156,138.1811128158434,134.2781453556805,137.21522905597345,1190300.0
2024-06-07,135.34259033203125,135.97337368905093,133.56850744070667,134.50482437141474,873900.0
2024-06-10,137.24481201171875,137.24481201171875,134.60341099929232,134.9582125928447,1304100.0
2024-06-11,136.5253143310547,136.71258073472612,135.145465326617,136.71258073472612,725400.0
2024-06-12,138.65420532226562,139.403270971798,137.95443772122275,138.41767093951898,669600.0
2024-06-13,138.64434814453125,138.91046435153245,137.3334983592334,138.23039795534177,818900.0
2024-06-14,136.03253173828125,138.34868297921932,134.03176471303,137.41236588015653,883100.0
2024-06-17,137.53060913085938,137.8361577453387,135.38200847852724,135.9437926245072,1175800.0
2024-06-18,138.34866333007812,138.49651234939333,136.76184677275907,137.5306135481994,907500.0
2024-06-20,137.22506713867188,138.34865040077787,136.850549410677,137.98398325752524,973300.0
2024-06-21,136.67315673828125,137.1758073482822,135.35245628443022,137.1758073482822,1698300.0
2024-06-24,136.34788513183594,138.1416841498406,135.89451760444763,136.83083449185122,1181300.0
2024-06-25,134.9582061767578,136.08180465917826,134.01203856080588,135.83540464932742,1215500.0
2024-06-26,134.2485809326172,134.6329643262314,133.06584891620827,133.7557809388009,1246700.0
2024-06-27,134.4259796142578,135.24402939591667,134.13029661476898,134.74137882412913,829900.0
2024-06-28,133.6769256591797,136.00294213627237,132.36607592463838,134.67237619184863,2197600.0
2024-07-01,129.63597106933594,134.28800442577975,129.06432124580837,134.28800442577975,1562600.0
2024-07-02,130.3653106689453,130.789111432179,128.76862851025976,129.08402771560176,897200.0
2024-07-03,130.79898071289062,131.49874828082775,129.7542320952886,130.36531431295435,858200.0
2024-07-05,132.32664489746094,132.36607731764082,129.23186163206242,130.64127739178676,1106300.0
2024-07-08,132.12953186035156,134.02188203083844,131.93241487075002,132.86873185065406,746800.0
2024-07-09,131.66629028320312,132.6814570021484,131.56773931420594,132.1689558696158,938700.0
2024-07-10,134.376708984375,134.4654093806726,131.41005820871226,131.89300765366065,861500.0
2024-07-11,135.88467407226562,137.23495636724186,134.04160679138434,135.2440400554321,830200.0
2024-07-12,136.4267578125,137.77702507539018,136.3183412048842,137.57990807219696,763100.0
2024-07-15,135.32289123535156,137.35322495254445,134.94835840008022,136.66330791841048,1190800.0
2024-07-16,139.22586059570312,139.4032764287711,135.42144372061873,136.1902105727649,1212500.0
2024-07-17,136.99838256835938,139.46238225484066,136.75198259971123,138.48663296493226,1214500.0
2024-07-18,136.05221557617188,138.30924796807568,135.78611440783044,136.39718158721607,962400.0
2024-07-19,135.51016235351562,137.27437990478788,134.58369585880016,136.67316324581705,1038500.0
2024-07-22,137.33349609375,137.54047870446146,135.77624633778555,136.97867950328896,902900.0
2024-07-23,138.69363403320312,139.18643403615252,136.41690042582692,136.90970042877632,860400.0
2024-07-24,134.7413787841797,138.59506324486586,134.5541123832569,138.0037122851256,1010600.0
2024-07-25,135.15533447265625,137.83616770871078,133.89376766028502,135.04691786976204,1242500.0
2024-07-26,138.8118896484375,140.0833219719206,135.83538870690396,136.48587322687763,1074100.0
2024-07-29,139.49195861816406,139.89605820384585,137.5996085338041,138.84145904692923,1559700.0
2024-07-30,131.55789184570312,141.43360866143215,130.77927441520788,140.94080863125296,2841100.0
2024-07-31,131.57760620117188,133.47980707207142,130.6905721749915,132.9377390777741,2439500.0
2024-08-01,131.41006469726562,132.79976446413397,129.78381548952683,131.1045310688898,1591700.0
2024-08-02,128.2758331298828,130.44416514668876,126.9945651696678,129.2417319515736,1557100.0
2024-08-05,124.3235855102539,126.68901953480923,123.20986019836693,125.24019382660508,1590000.0
2024-08-06,125.55558013916016,127.54649629841578,124.33343827635429,124.97407976363024,1246200.0
2024-08-07,125.0036392211914,128.96575509667437,124.87550641953985,127.2212390334372,1121300.0
2024-08-08,126.48204803466795,126.58059900985133,124.33343976395484,126.21593182745455,1020200.0
2024-08-09,126.7383041381836,126.9650029730119,124.87552068466496,126.32435393063088,909800.0
2024-08-12,125.66399383544922,127.12267755295478,124.98392746256044,126.62002699167525,813900.0
2024-08-13,129.81338500976562,129.88236919072455,126.64960233426676,127.1424023433495,1637800.0
2024-08-14,129.59654235839844,130.32587669369107,128.6996427978536,129.82322613511954,813400.0
2024-08-15,131.27206420898438,132.33651399585483,129.8823646228705,131.0355147988813,739000.0
2024-08-16,130.8876953125,131.70574519409195,130.06964543090805,131.08481232321836,1956500.0
2024-08-19,132.44493103027344,132.44493103027344,130.67084804633365,131.12421561835797,751200.0
2024-08-20,132.21823120117188,133.64736320233854,131.28191422869392,132.4646311959851,772300.0
2024-08-21,133.844482421875,134.00218203055962,132.237949616408,132.66176543486517,1932300.0
2024-08-22,133.46994018554688,135.06660725330258,133.1545560295121,134.0415899473627,898400.0
2024-08-23,134.94833374023438,135.54955026848685,133.58820109358368,134.4358175917911,693100.0
2024-08-26,134.28797912597656,136.47601198898886,133.97257995625293,135.27357897277273,808500.0
2024-08-27,133.46994018554688,134.4752563210893,133.0067070171627,133.60792357363613,1459700.0
2024-08-28,133.86419677734375,134.6625303565338,133.38124737208923,133.81491377043008,923400.0
2024-08-29,134.1705322265625,136.09755675446033,133.89383204199405,134.5954592674965,713500.0
2024-08-30,135.90980529785156,136.21615088212585,133.70608038085186,134.4571216545253,1263100.0
2024-09-03,129.17015075683594,134.39782419555158,128.77485399119587,132.54985893815223,2334700.0
2024-09-04,127.5692367553711,129.9310804817061,126.66995349630254,128.08311505755756,1744400.0
2024-09-05,126.52172088623048,127.5198169911192,125.14809660687472,127.5198169911192,1108600.0
2024-09-06,125.21726989746094,128.2906401441137,125.08880409930153,126.63042383527508,1348200.0
2024-09-09,127.78663635253906,128.2708692420906,125.50385216285169,126.14619622119446,1072800.0
2024-09-10,128.29063415527344,128.49815175979705,127.09488219181472,127.97439674776948,797200.0
2024-09-11,128.3400421142578,128.57722018662577,124.95045698287974,128.2016920084675,1003100.0
2024-09-12,129.4665985107422,129.48636711786983,127.15416908476824,128.6957887020842,1241000.0
2024-09-13,129.28872680664062,130.75128708039102,129.1009627357413,130.13859596821771,995300.0
2024-09-16,131.22564697265625,131.59129840295262,128.58710299456686,130.44496028451513,977700.0
2024-09-17,131.571533203125,132.83645285658952,130.72166389729432,131.73952869533167,993600.0
2024-09-18,131.29483032226562,133.26139236023835,130.2473201690349,131.70988066152506,1559200.0
2024-09-19,134.6942901611328,134.9709903517341,133.26137522858417,133.95312570508736,1092300.0
2024-09-20,133.22183227539062,134.70416112363668,132.1940909087127,134.21994335045474,2267000.0
2024-09-23,132.9253692626953,134.002539732596,132.4115060965544,133.67642556233574,739500.0
2024-09-24,131.47268676757812,132.79691206678035,131.1465876737539,132.3719699340207,1373100.0
2024-09-25,132.03599548339844,133.36020586891797,131.5912997663546,132.15457698686842,971800.0
2024-09-26,132.54986572265625,133.90372140157427,132.43126914737903,133.3107837622798,847000.0
2024-09-27,132.9253692626953,134.68439836601715,132.20397341401443,133.07361120137514,691300.0
2024-09-30,133.43927001953125,133.49856077339393,131.12684014469386,132.2731783161461,1005600.0
2024-10-01,132.80679321289062,133.63689381898095,131.17623737385392,133.5084355617006,1377500.0
2024-10-02,132.7969207763672,133.14278850066248,131.6407059489796,131.94705153413818,886300.0
2024-10-03,131.49244689941406,132.51031148890883,130.42516833315156,132.51031148890883,1007800.0
2024-10-04,131.8976287841797,132.72772936215122,130.71176866150182,132.72772936215122,735000.0
2024-10-07,132.4510498046875,132.53010916905367,130.46473416672006,131.11694753443516,735500.0
2024-10-08,132.61903381347656,133.06372950536922,131.4924643571342,132.72773854518638,1108100.0
2024-10-09,134.68438720703125,134.9611024538344,132.27314504199666,132.97477222491585,989200.0
2024-10-10,132.58938598632812,134.3879524087926,132.51032663027175,133.8444287602989,922400.0
2024-10-11,135.24769592285156,135.4453367698538,132.68821151845185,133.09336997714593,812800.0
2024-10-14,135.6232147216797,135.88014629713655,134.52629075568345,135.56390890054746,657200.0
2024-10-15,135.06982421875,136.83874543962082,134.96113455751023,136.0086447388371,899700.0
2024-10-16,135.84063720703125,136.35450040729194,135.13899484036273,135.22793096205817,978200.0
2024-10-17,133.56773376464844,136.8683828438652,133.23174279757316,136.048158956689,1200100.0
2024-10-18,132.7376251220703,134.2594762265881,132.2731608394708,133.90371667138487,1018200.0
2024-10-21,130.95883178710938,133.0637287376654,130.78094446396025,132.33245607313714,656800.0
2024-10-22,129.82235717773438,130.69199493719935,129.04167061023577,130.06941198857973,927600.0
2024-10-23,130.16824340820312,131.03788119080846,129.3677882124093,129.59507442230682,724700.0
2024-10-24,129.11085510253906,130.6623667567052,128.48828715104082,130.28683856952495,747200.0
2024-10-25,128.883544921875,130.21764685969188,128.4882632775735,129.9310548503993,643900.0
2024-10-28,129.24920654296875,130.68213671237703,129.2393297775842,129.96072570546505,694000.0
2024-10-29,128.3598175048828,129.1306274320138,127.39136671318542,128.65628634124812,972100.0
2024-10-30,128.68592834472656,129.0812100635009,127.50994487468104,128.10288253187355,1318500.0
2024-10-31,120.34534454345705,124.1203419489232,119.4263002974907,123.88317142917816,2891900.0
2024-11-01,118.05267333984376,120.99757008807624,117.95385292053707,120.00935081598026,1925000.0
2024-11-04,119.41641235351562,120.7109847174259,118.83336660618204,118.83336660618204,1348300.0
2024-11-05,120.81969451904295,120.99757429578662,118.70490580637664,119.39665630509366,1085000.0
2024-11-06,122.27238464355467,124.42670314840892,120.91852140708838,123.84364980587404,2024500.0
2024-11-07,122.20320892333984,124.12034934305264,121.81779643896128,123.14201429374714,1223100.0
2024-11-08,122.90483856201172,123.63611874191288,122.02532397739026,122.39096029758332,884500.0
2024-11-11,123.16177368164062,123.59659260406792,121.6695679060656,123.11236723832904,1193900.0
2024-11-12,123.31989288330078,124.54528275920192,122.99377869018922,123.16177416924114,2744600.0
2024-11-13,122.27238464355467,123.5274199124787,120.63193688814958,122.0846205526428,2230700.0
2024-11-14,120.19711303710938,123.10248024716375,120.17735196811908,122.35143145377596,1691700.0
2024-11-15,120.34534454345705,121.2347434168946,119.58441900366398,120.29593810241404,1831300.0
2024-11-18,121.017333984375,122.10437370118235,119.6437097672204,119.85123491446876,1459300.0
2024-11-19,120.79004669189452,121.08650795410033,119.55477258391666,120.05875899152096,1717400.0
2024-11-20,121.37310028076172,121.82768027707736,119.95994630850248,121.14580651284626,2043000.0
2024-11-21,123.8831787109375,125.47421247263031,121.45216000699132,121.45216000699132,1686200.0
2024-11-22,125.3753890991211,126.22525832599958,124.27846503976666,124.65398567090466,1365600.0
2024-11-25,127.4209976196289,127.7569885591415,124.63421952440716,125.92878438119897,4258900.0
2024-11-26,123.41741943359376,127.51018962419622,123.29849837048774,127.11380120175858,1536300.0
2024-11-27,124.47777557373048,125.93452647855224,123.80390466403824,124.30930973646356,1225200.0
2024-11-29,125.60749816894533,126.67776505665071,124.9336272649039,125.2507425397102,1084000.0
2024-12-02,125.86515045166016,126.1029850058162,124.05164401973792,125.5579396102251,1418300.0
2024-12-03,126.53903198242188,126.84623528911276,124.72552539772288,125.9147058293084,1050700.0
2024-12-04,126.39037322998048,127.26243831154277,126.12280273817352,126.78676919819031,1157300.0
2024-12-05,125.0921859741211,126.74713104241395,125.06245003847488,126.25163796371854,975600.0
2024-12-06,125.2309341430664,126.58858045601998,124.99309200129898,125.85525275379962,980200.0
2024-12-09,128.18406677246094,128.94711523388574,126.05343744028742,126.43992144063536,1933700.0
2024-12-10,127.41110229492188,129.15523255372707,125.65705249657135,128.73902016655478,1767300.0
2024-12-11,122.2678680419922,128.2038729429722,121.97057673439572,128.2038729429722,2273800.0
2024-12-12,119.97869110107422,121.77237358660828,119.671487818524,120.97958921472475,1577500.0
2024-12-13,119.51293182373048,120.54355835844562,119.31473761193408,119.83995907775656,1353600.0
2024-12-16,119.6913070678711,121.46517319966044,118.91833907359263,119.6318503177341,1515900.0
2024-12-17,119.681396484375,120.66247823681768,118.65077752040656,118.65077752040656,2009200.0
2024-12-18,115.86610412597656,120.464279466765,115.82646377089438,119.70122342315072,1638500.0
2024-12-19,115.38052368164062,117.84807720508697,115.08322479709902,116.38142186159766,1708000.0
2024-12-20,116.08411407470705,117.05528380385702,114.85529339671294,115.02375922340887,2799600.0
2024-12-23,116.45079040527344,116.74808172871046,115.5192609584631,115.71745517408776,945800.0
2024-12-24,117.08501434326172,117.29312052608024,116.17330890597368,116.312046361186,379300.0
2024-12-26,117.40213775634766,117.64988430937088,116.48052027667624,116.73817880879534,575700.0
2024-12-27,116.4706039428711,118.02645193526052,116.12376029373164,116.539972672699,552400.0
2024-12-30,115.23186492919922,115.7471819460196,114.1219653125844,115.4102427333872,586800.0
2024-12-31,114.97421264648438,116.05439150828616,114.52827189217945,115.72736425612948,641600.0
2025-01-02,114.90483856201172,116.658888243203,114.85529379196694,115.96519341695888,1015900.0
2025-01-03,116.12376403808594,116.73817820824767,115.12286585204616,115.12286585204616,816600.0
2025-01-06,115.7868194580078,116.817445973042,115.30123835594222,116.55979501475174,1166500.0
2025-01-07,114.7363739013672,116.46068766531532,114.05259104642904,115.83636911990936,1232400.0
2025-01-08,114.8652114868164,115.00394894684506,113.22017080272734,114.1219718535381,1274500.0
2025-01-10,112.99224090576172,114.51836053008589,112.71476598508906,113.34899653537644,1334500.0
2025-01-13,114.59764099121094,114.63728134559624,112.23909660996914,112.51657153004176,1154300.0
