Date,Close_LOW,High_LOW,Low_LOW,Open_LOW,Volume_LOW
1980-06-19,0.3083477914333343,0.3174168441225501,0.3083477914333343,0.3174168441225501,192000.0
1980-06-20,0.3060806393623352,0.3083477639498047,0.3060806393623352,0.3083477639498047,60800.0
1980-06-23,0.3060806393623352,0.3060806393623352,0.3038135147748657,0.3060806393623352,512000.0
1980-06-24,0.3128826022148132,0.3128826022148132,0.3083477989934957,0.3083477989934957,409600.0
1980-06-25,0.3287528455257416,0.3287528455257416,0.3174166741184835,0.3174166741184835,297600.0
1980-06-26,0.3310205340385437,0.3355547813453934,0.3264857332009234,0.3287528568543482,208000.0
1980-06-27,0.3310205340385437,0.3355547813453934,0.3287528568543482,0.3310205340385437,1369600.0
1980-06-30,0.3264859616756439,0.3310207656867179,0.3264859616756439,0.3310207656867179,678400.0
1980-07-01,0.3310205340385437,0.3310205340385437,0.3242186095474985,0.3264857332009234,505600.0
1980-07-02,0.3287528455257416,0.3287528455257416,0.3264857219504402,0.3287528455257416,86400.0
1980-07-03,0.3242188096046448,0.3264859346569847,0.3242188096046448,0.3264859346569847,454400.0
1980-07-07,0.3332878053188324,0.3332878053188324,0.3219516284996789,0.3242187531573064,144000.0
1980-07-08,0.3310205340385437,0.3332876576919685,0.3287528568543482,0.3332876576919685,678400.0
1980-07-09,0.3582277595996856,0.3582277595996856,0.3310206090046803,0.3310206090046803,691200.0
1980-07-10,0.3559599220752716,0.3582275987548363,0.3559599220752716,0.3582275987548363,1046400.0
1980-07-11,0.3514259755611419,0.3559602257269159,0.3514259755611419,0.3559602257269159,1065600.0
1980-07-14,0.3672970831394195,0.3695642089934677,0.353693220952515,0.353693220952515,809600.0
1980-07-15,0.3604948818683624,0.3740981803287891,0.3604948818683624,0.3672968078640223,406400.0
1980-07-16,0.3695639371871948,0.3695639371871948,0.3604948869097845,0.3604948869097845,166400.0
1980-07-17,0.374098390340805,0.3763660692996539,0.3650293350990206,0.3695641394855147,1129600.0
1980-07-18,0.3854349553585052,0.3854349553585052,0.3740982261340193,0.3740982261340193,540800.0
1980-07-21,0.4058403372764587,0.4058403372764587,0.3854351025305199,0.3854351025305199,352000.0
1980-07-22,0.4171764254570007,0.4239783533852579,0.4149093006579318,0.4149093006579318,1638400.0
1980-07-23,0.4217115044593811,0.4217115044593811,0.4194438246458021,0.4194438246458021,233600.0
1980-07-24,0.4171764254570007,0.4217112285861889,0.4171764254570007,0.4217112285861889,764800.0
1980-07-25,0.41264209151268,0.4262453910575591,0.4126420915126801,0.4171763401839941,1120000.0
1980-07-28,0.4239781200885772,0.426245243640147,0.4126419487999831,0.4126419487999831,268800.0
1980-07-29,0.4194436073303222,0.4285126612916867,0.4194436073303222,0.4239784110765672,409600.0
1980-07-30,0.41264209151268,0.4171763401839941,0.4126420915126801,0.4171763401839941,604800.0
1980-07-31,0.4149092733860016,0.4171763980360528,0.4126421487359504,0.4126421487359504,195200.0
1980-08-01,0.4239781200885772,0.426245243640147,0.4239781200885772,0.4239781200885772,256000.0
1980-08-04,0.4194436073303222,0.4239784110765672,0.4194436073303222,0.4239784110765672,233600.0
1980-08-05,0.4194436073303222,0.4217112859690075,0.4194436073303222,0.4194436073303222,160000.0
1980-08-06,0.4217115044593811,0.4217115044593811,0.4194438246458021,0.4194438246458021,2873600.0
1980-08-07,0.428512841463089,0.4307805210552369,0.4262457154022993,0.4262457154022993,841600.0
1980-08-08,0.4262454807758331,0.4330474087454449,0.4262454807758331,0.4285126055886858,1388800.0
1980-08-11,0.4262454807758331,0.4285126055886858,0.4239783559629804,0.4262454807758331,1680000.0
1980-08-12,0.4330474138259887,0.4353145386654395,0.4330474138259887,0.4330474138259887,422400.0
1980-08-13,0.4330474138259887,0.4330474138259887,0.4330474138259887,0.4330474138259887,2249600.0
1980-08-14,0.4307803511619568,0.4375817266619658,0.4307803511619568,0.4330474763286264,784000.0
1980-08-15,0.4171764254570007,0.4262454781843268,0.4171764254570007,0.4262454781843268,560000.0
1980-08-18,0.4103748202323913,0.4126425003457307,0.4035734404868298,0.4126425003457307,268800.0
1980-08-19,0.3922362625598907,0.4081072379749675,0.3922362625598907,0.4081072379749675,451200.0
1980-08-20,0.3854349553585052,0.3922363286560439,0.3831672773950316,0.3922363286560439,934400.0
1980-08-21,0.3922362625598907,0.3922362625598907,0.3854348904084586,0.3854348904084586,2688000.0
1980-08-22,0.4035731256008148,0.4035731256008148,0.3990383224438802,0.3990383224438802,1955200.0
1980-08-25,0.4013053476810455,0.4035730254623614,0.3990382234306459,0.4035730254623614,115200.0
1980-08-26,0.4035731256008148,0.4058402504137552,0.3990383224438802,0.4013054472568207,339200.0
1980-08-27,0.3990381360054016,0.4035729370435877,0.3990381360054016,0.4035729370435877,131200.0
1980-08-28,0.3990381360054016,0.4035729370435877,0.3990381360054016,0.3990381360054016,195200.0
1980-08-29,0.3945039212703705,0.3945039212703705,0.3922362437974986,0.3945039212703705,102400.0
1980-09-02,0.3877018094062805,0.3922360551091059,0.3877018094062805,0.3922360551091059,41600.0
1980-09-03,0.3945039212703705,0.3945039212703705,0.3854348719714061,0.3877019959134369,278400.0
1980-09-04,0.3899691700935364,0.3945039720926383,0.3877020458594416,0.3945039720926383,236800.0
1980-09-05,0.3854349553585052,0.3899692042235311,0.3854349553585052,0.3899692042235311,342400.0
1980-09-08,0.3786329925060272,0.3831672409396546,0.3786329925060273,0.3831672409396546,684800.0
1980-09-09,0.380899965763092,0.380899965763092,0.3786328424447934,0.3786328424447934,464000.0
1980-09-10,0.3763660490512848,0.3809002996626339,0.3763660490512848,0.3809002996626339,1302400.0
1980-09-11,0.380899965763092,0.380899965763092,0.3786328424447934,0.3786328424447934,697600.0
1980-09-12,0.380899965763092,0.380899965763092,0.3786328424447934,0.380899965763092,268800.0
1980-09-15,0.380899965763092,0.380899965763092,0.3763657191264948,0.380899965763092,166400.0
1980-09-16,0.380899965763092,0.380899965763092,0.3786328424447934,0.380899965763092,547200.0
1980-09-17,0.4035731256008148,0.4035731256008148,0.3831673416911898,0.3831673416911898,700800.0
1980-09-18,0.4149092733860016,0.4149092733860016,0.4058402212547831,0.4058402212547831,492800.0
1980-09-19,0.4239781200885772,0.4239781200885772,0.4149090723515529,0.4149090723515529,579200.0
1980-09-22,0.4217115044593811,0.4239786307415478,0.4217115044593811,0.4239786307415478,915200.0
1980-09-23,0.4421160519123077,0.4511850962924036,0.4262450858645048,0.4262450858645048,2662400.0
1980-09-24,0.4421160519123077,0.4421160519123077,0.4330470075322119,0.4421160519123077,726400.0
1980-09-25,0.4353144466876983,0.4421163732999295,0.4353144466876983,0.4421163732999295,320000.0
1980-09-26,0.4262454807758331,0.4330474087454449,0.4239783559629804,0.4330474087454449,278400.0
1980-09-29,0.4103748202323913,0.4194438800912921,0.4103748202323913,0.4194438800912921,377600.0
1980-09-30,0.4081075489521026,0.4126423540394374,0.40584042317408,0.4103746747301254,172800.0
1980-10-01,0.4035731256008148,0.4058402504137552,0.4035731256008148,0.4058402504137552,185600.0
1980-10-02,0.4081075489521026,0.4103746747301254,0.4035732973960573,0.4035732973960573,70400.0
1980-10-03,0.3967710435390472,0.4035729688672941,0.3922362421432698,0.4035729688672941,572800.0
1980-10-06,0.4081075489521026,0.4103746747301254,0.3967713665306999,0.3967713665306999,160000.0
1980-10-07,0.4171764254570007,0.4194435502560697,0.4149093006579318,0.4149093006579318,534400.0
1980-10-08,0.4217115044593811,0.4217115044593811,0.4149095720814688,0.4171766983636354,262400.0
1980-10-09,0.4171764254570007,0.4217112285861889,0.4171764254570007,0.4217112285861889,227200.0
1980-10-10,0.4081075489521026,0.41490947981746,0.4081075489521027,0.41490947981746,412800.0
1980-10-13,0.4081075489521026,0.4081075489521027,0.4035732973960573,0.4081075489521027,582400.0
1980-10-14,0.41264209151268,0.4126420915126801,0.408107289310429,0.408107289310429,150400.0
1980-10-15,0.4194436073303222,0.4194436073303222,0.4126422320076431,0.4126422320076431,416000.0
1980-10-16,0.41264209151268,0.4194434645196511,0.4126420915126801,0.4194434645196511,364800.0
1980-10-17,0.4081075489521026,0.4081075489521027,0.4081075489521027,0.4081075489521027,128000.0
1980-10-20,0.4058403372764587,0.4081074625746358,0.4058403372764587,0.4081074625746358,188800.0
1980-10-21,0.4013053476810455,0.405840149712761,0.4013053476810455,0.405840149712761,355200.0
1980-10-22,0.3967710435390472,0.3967710435390472,0.3945039196065779,0.3967710435390472,230400.0
1980-10-23,0.3899691700935364,0.3945039720926383,0.3899691700935364,0.3945039720926383,102400.0
1980-10-24,0.3877018094062805,0.3922360551091059,0.3877018094062805,0.3899689322576932,233600.0
1980-10-27,0.380899965763092,0.3854347659303779,0.380899965763092,0.3854347659303779,201600.0
1980-10-28,0.3672970831394195,0.3763661400869199,0.3672970831394195,0.3763661400869199,144000.0
1980-10-29,0.3718312978744507,0.3718312978744507,0.3672970466172179,0.3672970466172179,25600.0
1980-10-30,0.3672970831394195,0.3695642089934677,0.3672970831394195,0.3695642089934677,96000.0
1980-10-31,0.3627621531486511,0.367296956828568,0.3627621531486511,0.367296956828568,105600.0
1980-11-03,0.3582277595996856,0.3627620079334053,0.3582277595996856,0.3627620079334053,227200.0
1980-11-05,0.3672970831394195,0.3695642089934677,0.3604951520459673,0.3604951520459673,838400.0
1980-11-06,0.3604948818683624,0.3627620060232847,0.3604948818683624,0.3627620060232847,342400.0
1980-11-07,0.3582277595996856,0.3582277595996856,0.3559600819019299,0.3582277595996856,2480000.0
1980-11-10,0.3582277595996856,0.3604948837665455,0.3559600819019299,0.3582277595996856,73600.0
1980-11-11,0.3672970831394195,0.3695642089934677,0.3559603468065632,0.3582280261919192,1017600.0
1980-11-12,0.3672970831394195,0.3718313348475158,0.3627622779000155,0.3672970831394195,2777600.0
1980-11-13,0.3672970831394195,0.3695642089934677,0.3650294037540635,0.3672970831394195,137600.0
1980-11-14,0.3695639371871948,0.3718310613738222,0.3650291352830393,0.3672968130005674,342400.0
1980-11-17,0.3672970831394195,0.3695642089934677,0.3672970831394195,0.3695642089934677,409600.0
1980-11-18,0.3763660490512848,0.3763660490512848,0.3695641196030871,0.3695641196030871,739200.0
1980-11-19,0.3763660490512848,0.3786331743569593,0.3718312449087617,0.3763660490512848,697600.0
1980-11-20,0.3877018094062805,0.3877018094062805,0.3763656416186424,0.3763656416186424,246400.0
1980-11-21,0.3922362625598907,0.3990381882421904,0.3854348904084586,0.387702014458936,416000.0
1980-11-24,0.380899965763092,0.3899690125669751,0.380899965763092,0.3899690125669751,3433600.0
1980-11-25,0.380899965763092,0.380899965763092,0.3763657191264948,0.380899965763092,2300800.0
1980-11-26,0.3945039212703705,0.3945039212703705,0.3809000705565034,0.3809000705565034,588800.0
1980-11-28,0.3922362625598907,0.3922362625598907,0.3922362625598907,0.3922362625598907,28800.0
1980-12-01,0.3854349553585052,0.3899692042235311,0.3854349553585052,0.3899692042235311,316800.0
1980-12-02,0.374098390340805,0.3831674455825894,0.374098390340805,0.3831674455825894,112000.0
1980-12-03,0.3718312978744507,0.3718312978744507,0.3672970466172179,0.3718312978744507,2140800.0
1980-12-04,0.380899965763092,0.380899965763092,0.3740980422775075,0.3740980422775075,489600.0
1980-12-05,0.3763660490512848,0.3786331743569593,0.3763660490512848,0.3786331743569593,80000.0
1980-12-08,0.3627621531486511,0.3740983320517671,0.3627621531486511,0.3740983320517671,704000.0
1980-12-09,0.3559599220752716,0.362761845052671,0.3559599220752716,0.362761845052671,572800.0
1980-12-10,0.3491586744785309,0.3536929223587354,0.3491586744785309,0.3536929223587354,102400.0
1980-12-11,0.3196840584278106,0.3446240986894534,0.317416933003444,0.3446240986894534,1638400.0
1980-12-12,0.3378219306468963,0.3378219306468964,0.3219515103372394,0.3219515103372394,553600.0
1980-12-15,0.3400897681713104,0.3446240179578507,0.3400897681713103,0.3400897681713103,137600.0
1980-12-16,0.3355550169944763,0.340089821016738,0.3355550169944763,0.340089821016738,249600.0
1980-12-17,0.3400897681713104,0.3423568930645805,0.3310207150671564,0.3355549648536968,1020800.0
1980-12-18,0.3446241915225982,0.3446241915225982,0.3423570654875244,0.3423570654875244,2220800.0
1980-12-19,0.3332878053188324,0.3400897328227308,0.3332878053188324,0.3400897328227308,316800.0
1980-12-22,0.3378219306468963,0.3400896080032581,0.333287682995798,0.333287682995798,348800.0
1980-12-23,0.3536930978298187,0.3604950265554786,0.3446240440393105,0.3446240440393105,2553600.0
1980-12-24,0.3536930978298187,0.3536930978298186,0.3514259727649704,0.3536930978298186,35200.0
1980-12-26,0.3582277595996856,0.3582277595996856,0.3536929577350701,0.3536929577350701,32000.0
1980-12-29,0.3491586744785309,0.3559600462988377,0.3468909970075881,0.3559600462988377,323200.0
1980-12-30,0.3446241915225982,0.3468913175576721,0.3446241915225982,0.3468913175576721,496000.0
1980-12-31,0.34235680103302,0.3446239253168471,0.34235680103302,0.3446239253168471,326400.0
1981-01-02,0.3491586744785309,0.3491586744785309,0.3468909970075881,0.3468909970075881,883200.0
1981-01-05,0.3514259755611419,0.3514259755611419,0.349158850478255,0.349158850478255,3593600.0
1981-01-06,0.3627621531486511,0.3627621531486511,0.3514259742455352,0.3514259742455352,3219200.0
1981-01-07,0.3672970831394195,0.3672970831394195,0.353693220952515,0.3627622779000155,640000.0
1981-01-08,0.3718312978744507,0.3718312978744507,0.3672970466172179,0.3672970466172179,150400.0
1981-01-09,0.380899965763092,0.380899965763092,0.3763657191264948,0.3763657191264948,166400.0
1981-01-12,0.3945039212703705,0.3945039212703705,0.3854348719714061,0.3854348719714061,185600.0
1981-01-13,0.3786329925060272,0.3945039690855393,0.3786329925060273,0.3945039690855393,2099200.0
1981-01-14,0.3718312978744507,0.3763661026629362,0.3718312978744507,0.3763661026629362,508800.0
1981-01-15,0.3763660490512848,0.3763660490512848,0.3740983702144363,0.3740983702144363,697600.0
1981-01-16,0.3718312978744507,0.3718312978744507,0.3718312978744507,0.3718312978744507,54400.0
1981-01-19,0.3718312978744507,0.3718312978744507,0.3672970466172179,0.3718312978744507,80000.0
1981-01-20,0.3695639371871948,0.3718310613738222,0.3672968130005674,0.3718310613738222,124800.0
1981-01-21,0.3582277595996856,0.3672968097980207,0.3582277595996856,0.3672968097980207,108800.0
1981-01-22,0.3627621531486511,0.3627621531486511,0.3559602243943345,0.3582279029998517,211200.0
1981-01-23,0.3627621531486511,0.3650292782230508,0.3627621531486511,0.3627621531486511,1299200.0
1981-01-26,0.3536930978298187,0.3627621516203269,0.3514259727649704,0.3627621516203269,2144000.0
1981-01-27,0.3559599220752716,0.3604947219037536,0.3559599220752716,0.3559599220752716,192000.0
1981-01-28,0.3604948818683624,0.3604948818683624,0.3559600800276249,0.3559600800276249,179200.0
1981-01-29,0.3582277595996856,0.3604948837665455,0.3582277595996856,0.3604948837665455,35200.0
1981-01-30,0.3627621531486511,0.3627621531486511,0.3582279029998517,0.3582279029998517,2678400.0
1981-02-02,0.3604948818683624,0.3672968078640223,0.3604948818683624,0.3627620060232847,147200.0
1981-02-03,0.3582277595996856,0.3627620079334053,0.3582277595996856,0.3604948837665455,7475200.0
1981-02-04,0.3650292158126831,0.3672968940304871,0.3627620911259019,0.3627620911259019,131200.0
1981-02-05,0.3627621531486511,0.3695640819029677,0.3627621531486511,0.3650292782230508,217600.0
1981-02-06,0.374098390340805,0.374098390340805,0.3627622096713755,0.3627622096713755,166400.0
1981-02-09,0.3763660490512848,0.3763660490512848,0.3763660490512848,0.3763660490512848,1267200.0
1981-02-10,0.374098390340805,0.374098390340805,0.3718312649131599,0.374098390340805,220800.0
1981-02-11,0.3763660490512848,0.3763660490512848,0.3763660490512848,0.3763660490512848,73600.0
1981-02-12,0.380899965763092,0.380899965763092,0.3763657191264948,0.3763657191264948,163200.0
1981-02-13,0.3831671774387359,0.3854348548106437,0.3809000535976445,0.3809000535976445,643200.0
1981-02-17,0.3854349553585052,0.3877020797910182,0.3809001529625187,0.3831672773950316,329600.0
1981-02-18,0.3877018094062805,0.3899689322576932,0.3831670101728804,0.3854346865548678,387200.0
1981-02-19,0.3967710435390472,0.3967710435390472,0.3854348703458615,0.3877019942783309,620800.0
1981-02-20,0.3922362625598907,0.3945039401412356,0.3922362625598907,0.3945039401412356,220800.0
1981-02-23,0.3945039212703705,0.3945039212703705,0.3899691198554678,0.3922362437974986,108800.0
1981-02-24,0.4035731256008148,0.4035731256008148,0.3945040728179994,0.3945040728179994,425600.0
1981-02-25,0.4081075489521026,0.4103746747301254,0.40584042317408,0.40584042317408,406400.0
1981-02-26,0.4171764254570007,0.4171764254570007,0.4126421758588628,0.4126421758588628,70400.0
1981-02-27,0.4398494064807892,0.4398494064807892,0.4353146026047523,0.4353146026047523,1667200.0
1981-03-02,0.4398494064807892,0.4466507819981324,0.4398494064807892,0.4398494064807892,640000.0
1981-03-03,0.4421160519123077,0.4421160519123077,0.4398489291999189,0.4398489291999189,374400.0
1981-03-04,0.4353144466876983,0.4443834976603588,0.4353144466876983,0.4421163732999295,2304000.0
1981-03-05,0.4217115044593811,0.4353148156837935,0.4217115044593811,0.4353148156837935,998400.0
1981-03-06,0.4149092733860016,0.4194435226861039,0.4149092733860016,0.4194435226861039,112000.0
1981-03-09,0.41264209151268,0.4126420915126801,0.408107289310429,0.4126420915126801,76800.0
1981-03-10,0.4058403372764587,0.4149093920003395,0.4058403372764587,0.4126422667021623,256000.0
1981-03-11,0.4081075489521026,0.4103746747301254,0.4081075489521027,0.4081075489521027,99200.0
1981-03-12,0.4171764254570007,0.4239783533852579,0.4035731231315367,0.4081073727296746,2857600.0
1981-03-13,0.4171764254570007,0.4194435502560697,0.4149093006579318,0.4171764254570007,2118400.0
1981-03-16,0.4171764254570007,0.4171764254570007,0.4149093006579318,0.4171764254570007,233600.0
1981-03-17,0.428512841463089,0.4330476471160266,0.4171766576277823,0.4171766576277823,553600.0
1981-03-18,0.4307803511619568,0.4307803511619568,0.4262455472974775,0.4285126724641471,233600.0
1981-03-19,0.4557195901870727,0.4579872676663976,0.4353143675890468,0.4353143675890468,2736000.0
1981-03-20,0.4579872488975525,0.4579872488975525,0.4534524476555867,0.4557195715111596,1619200.0
1981-03-23,0.4579872488975525,0.4579872488975525,0.4579872488975525,0.4579872488975525,515200.0
1981-03-24,0.4557195901870727,0.4602543916148799,0.4534524662385905,0.4579872676663976,4736000.0
1981-03-25,0.4489184319972992,0.4534526820522688,0.4489184319972992,0.4534526820522688,112000.0
1981-03-26,0.4489184319972992,0.4489184319972992,0.4489184319972992,0.4489184319972992,86400.0
1981-03-27,0.4443835020065307,0.4511854286852862,0.4443835020065307,0.448918304302684,1491200.0
1981-03-30,0.4443835020065307,0.4443835020065307,0.4443835020065307,0.4443835020065307,240000.0
1981-03-31,0.4421160519123077,0.4466502973370853,0.4421160519123077,0.4443831746246965,403200.0
1981-04-01,0.4421160519123077,0.4443831746246965,0.4398489291999189,0.4421160519123077,150400.0
1981-04-02,0.4443835020065307,0.4443835020065307,0.4421163776239284,0.4421163776239284,44800.0
1981-04-03,0.4443835020065307,0.4466506263891331,0.4421163776239284,0.4443835020065307,256000.0
1981-04-06,0.4443835020065307,0.4466506263891331,0.4443835020065307,0.4443835020065307,627200.0
1981-04-07,0.4443835020065307,0.4466506263891331,0.4443835020065307,0.4443835020065307,425600.0
1981-04-08,0.446650892496109,0.446650892496109,0.4443837667627919,0.4443837667627919,220800.0
1981-04-09,0.4489184319972992,0.4534526820522688,0.4398493783562538,0.4466507534387083,1401600.0
1981-04-10,0.4579872488975525,0.4579872488975525,0.4534524476555867,0.4534524476555867,748800.0
1981-04-13,0.4602544009685516,0.4602544009685516,0.4534524754540277,0.4579872769739949,89600.0
1981-04-14,0.4647885262966156,0.4647885262966155,0.4602542795041227,0.4602542795041227,51200.0
1981-04-15,0.4738578796386719,0.4761255580310927,0.4738578796386719,0.4738578796386719,771200.0
1981-04-16,0.4783927798271179,0.4783927798271179,0.4761256545063848,0.4761256545063848,38400.0
1981-04-20,0.4738578796386719,0.478392682892448,0.4738578796386719,0.478392682892448,345600.0
1981-04-21,0.4738578796386719,0.4761255580310927,0.4738578796386719,0.4738578796386719,288000.0
1981-04-22,0.4647885262966156,0.4761252503392633,0.4647885262966155,0.4738575734123091,2332800.0
1981-04-23,0.4647885262966156,0.4715904500160626,0.4647885262966155,0.4647885262966155,230400.0
1981-04-24,0.4761251211166382,0.4783922438975767,0.4647884001508305,0.4647884001508305,1212800.0
1981-04-27,0.4829273521900177,0.4829273521900177,0.480660225358947,0.480660225358947,371200.0
1981-04-28,0.5010652542114258,0.5010652542114258,0.4851948198207191,0.4851948198207191,1097600.0
1981-04-29,0.5078669786453247,0.5146689069206657,0.5078669786453247,0.5078669786453247,1392000.0
1981-04-30,0.505599856376648,0.5078669813032672,0.505599856376648,0.5078669813032672,428800.0
1981-05-01,0.5078669786453247,0.5124017820059115,0.5055998537305706,0.5055998537305706,480000.0
1981-05-04,0.5010652542114258,0.5056000594168446,0.5010652542114258,0.5056000594168446,816000.0
1981-05-05,0.4942635893821716,0.4987978384205034,0.4919959113320238,0.4987978384205034,361600.0
1981-05-06,0.4919959008693695,0.4942635788712934,0.4919959008693694,0.4942635788712934,2131200.0
1981-05-07,0.4829273521900177,0.4919964130458469,0.480660225358947,0.4919964130458469,1638400.0
1981-05-08,0.4715908169746399,0.4806598711472291,0.4715908169746399,0.4806598711472291,3600000.0
1981-05-11,0.4670567810535431,0.47159103345569,0.4670567810535431,0.47159103345569,86400.0
