Date,Close_JBL,High_JBL,Low_JBL,Open_JBL,Volume_JBL
1993-06-30,0.9457991123199464,0.9457991123199464,0.8972965937394362,0.8972965937394362,876800.0
1993-07-01,0.9215479493141174,0.9700504729622288,0.9215479493141174,0.9457992111381732,262400.0
1993-07-02,0.9215479493141174,0.9700504729622288,0.9215479493141174,0.957924842050201,315200.0
1993-07-06,0.8730452656745911,0.97005029519399,0.8730452656745911,0.97005029519399,216000.0
1993-07-07,0.8730452656745911,0.8972965230544407,0.8487940082947413,0.8487940082947413,210400.0
1993-07-08,0.8730452656745911,0.8730452656745911,0.8366683796048164,0.8730452656745911,20000.0
1993-07-09,0.897296667098999,0.897296667098999,0.8366685139166342,0.8366685139166342,114400.0
1993-07-12,0.8730452656745911,0.8972965230544407,0.8730452656745911,0.8972965230544407,216000.0
1993-07-13,0.8730452656745911,0.8972965230544407,0.8730452656745911,0.8730452656745911,77600.0
1993-07-14,0.8730452656745911,0.9215477804342904,0.8730452656745911,0.8972965230544407,126400.0
1993-07-15,0.8487942814826965,0.8972968118531363,0.8245430162974766,0.8487942814826965,165600.0
1993-07-16,0.824542760848999,0.8730452761930577,0.824542760848999,0.8730452761930577,32000.0
1993-07-19,0.7881659269332886,0.8730453344491812,0.776040297288161,0.8245428158686711,292800.0
1993-07-20,0.7760401964187622,0.8245427086949348,0.7760401964187622,0.8245427086949348,131200.0
1993-07-21,0.824542760848999,0.824542760848999,0.7760402455049402,0.824542760848999,308000.0
1993-07-22,0.824542760848999,0.824542760848999,0.8002915031769696,0.824542760848999,110400.0
1993-07-23,0.8487942814826965,0.8487942814826965,0.8002917511122567,0.8002917511122567,486400.0
1993-07-26,0.824542760848999,0.8730452761930577,0.8124171320129843,0.8124171320129843,62400.0
1993-07-27,0.8730452656745911,0.8730452656745911,0.8245427509148915,0.8245427509148915,220000.0
1993-07-28,0.8609197735786438,0.8972966654199949,0.8245428817372926,0.84879414296486,512800.0
1993-07-29,0.6426586508750916,0.8002919048633216,0.63053301595292,0.7517893651746353,2735200.0
1993-07-30,0.6305328607559204,0.6790353885063758,0.6305328607559204,0.6790353885063758,1904000.0
1993-08-02,0.6184072494506836,0.6547841464771944,0.6062816171085134,0.6547841464771944,946400.0
1993-08-03,0.6062816381454468,0.6305329036712646,0.5820303726196289,0.6305329036712646,899200.0
1993-08-04,0.6305328607559204,0.6547841246311481,0.582030333005465,0.582030333005465,925600.0
1993-08-05,0.6062816381454468,0.6547841691970825,0.6062816381454468,0.6426585364341736,568000.0
1993-08-06,0.6547839045524597,0.6547839045524597,0.6062813931041294,0.6062813931041294,522400.0
1993-08-09,0.6184072494506836,0.6547841464771944,0.6062816171085134,0.6062816171085134,447200.0
1993-08-10,0.6305328607559204,0.6547841246311481,0.6062815968806927,0.6547841246311481,524000.0
1993-08-11,0.7032865881919861,0.7032865881919861,0.6547840648684008,0.6547840648684008,160800.0
1993-08-12,0.727537989616394,0.7517892559369406,0.6790354569753011,0.7032867232958476,555200.0
1993-08-13,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.7275378498537787,211200.0
1993-08-16,0.727537989616394,0.727537989616394,0.6790354569753011,0.6790354569753011,1297600.0
1993-08-17,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.7275378498537787,231200.0
1993-08-18,0.727537989616394,0.727537989616394,0.6790354569753011,0.7032867232958476,529600.0
1993-08-19,0.6911607980728149,0.7275376821819104,0.6790351700364498,0.7275376821819104,436000.0
1993-08-20,0.6911607980728149,0.7275376821819104,0.6790351700364498,0.7275376821819104,344800.0
1993-08-23,0.6790354251861572,0.727537955556597,0.6790354251861572,0.6790354251861572,89600.0
1993-08-24,0.7032865881919861,0.7517891115155714,0.6790353265301935,0.7275378498537787,189600.0
1993-08-25,0.7032865881919861,0.7517891115155714,0.6790353265301935,0.7517891115155714,282400.0
1993-08-26,0.7517891526222229,0.7517891526222229,0.7032866266465956,0.7517891526222229,177600.0
1993-08-27,0.7396635413169861,0.7517891731418547,0.7032866458423802,0.7517891731418547,299200.0
1993-08-30,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7517889402806759,124000.0
1993-08-31,0.8002917766571045,0.8002917766571045,0.7517892447384922,0.7760405106977983,389600.0
1993-09-01,0.7760401964187622,0.8002914525568485,0.7517889402806759,0.8002914525568485,224000.0
1993-09-02,0.8002917766571045,0.8002917766571045,0.7517892447384922,0.8002917766571045,140000.0
1993-09-03,0.824542760848999,0.8487940185210283,0.7760402455049402,0.8002915031769696,729600.0
1993-09-07,0.7881659269332886,0.8245428158686711,0.776040297288161,0.8245428158686711,259200.0
1993-09-08,0.7517891526222229,0.8002916785978502,0.7517891526222229,0.8002916785978502,305600.0
1993-09-09,0.7517891526222229,0.8002916785978502,0.7517891526222229,0.7760404156100366,92800.0
1993-09-10,0.7517891526222229,0.8002916785978502,0.7517891526222229,0.8002916785978502,299200.0
1993-09-13,0.7881659269332886,0.8002915565784161,0.751789037997906,0.8002915565784161,309600.0
1993-09-14,0.7639148235321045,0.8002917198907761,0.7275379271734328,0.7517891914125473,452000.0
1993-09-15,0.8002917766571045,0.8002917766571045,0.739663611758839,0.8002917766571045,123200.0
1993-09-16,0.8002917766571045,0.8002917766571045,0.7517892447384922,0.8002917766571045,433600.0
1993-09-17,0.8002917766571045,0.8002917766571045,0.7517892447384922,0.8002917766571045,559200.0
1993-09-20,0.7517891526222229,0.8002916785978502,0.7517891526222229,0.8002916785978502,576000.0
1993-09-21,0.7760401964187622,0.8002914525568485,0.7032864280045033,0.8002914525568485,258400.0
1993-09-22,0.727537989616394,0.776040522257487,0.727537989616394,0.776040522257487,560000.0
1993-09-23,0.727537989616394,0.776040522257487,0.727537989616394,0.727537989616394,490400.0
1993-09-24,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7760401964187622,481600.0
1993-09-27,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7760401964187622,372000.0
1993-09-28,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7275376841425896,316800.0
1993-09-29,0.7517891526222229,0.7760404156100366,0.7275378896344092,0.7760404156100366,261600.0
1993-09-30,0.8002917766571045,0.8002917766571045,0.7275379787791859,0.7517892447384922,572000.0
1993-10-01,0.7760401964187622,0.8245427086949348,0.7760401964187622,0.7760401964187622,1336800.0
1993-10-04,0.8487942814826965,0.8487942814826965,0.7760404859270368,0.7760404859270368,413600.0
1993-10-05,0.8730452656745911,0.8730452656745911,0.8245427509148915,0.8487940082947413,724000.0
1993-10-06,0.7881659269332886,0.8730453344491812,0.776040297288161,0.8730453344491812,659200.0
1993-10-07,0.7760401964187622,0.8245427086949348,0.7760401964187622,0.7760401964187622,139200.0
1993-10-08,0.824542760848999,0.8366683896850137,0.824542760848999,0.824542760848999,19200.0
1993-10-11,0.7760401964187622,0.8245427086949348,0.7760401964187622,0.8002914525568485,284800.0
1993-10-12,0.8487942814826965,0.8730455466679163,0.8002917511122567,0.8245430162974766,647200.0
1993-10-13,0.824542760848999,0.8730452761930577,0.824542760848999,0.8487940185210283,308000.0
1993-10-14,0.824542760848999,0.824542760848999,0.8002915031769696,0.824542760848999,168000.0
1993-10-15,0.8002917766571045,0.8487943085757169,0.8002917766571045,0.8245430426164108,451200.0
1993-10-18,0.8002917766571045,0.8487943085757169,0.8002917766571045,0.8002917766571045,484800.0
1993-10-19,0.7760401964187622,0.8487939648330212,0.7275376841425896,0.8002914525568485,358400.0
1993-10-20,0.7760401964187622,0.7760401964187622,0.6790351718664169,0.7517889402806759,1060000.0
1993-10-21,0.7639148235321045,0.7760404556516617,0.7517891914125473,0.7517891914125473,335200.0
1993-10-22,0.7639148235321045,0.7760404556516617,0.7517891914125473,0.7517891914125473,210400.0
1993-10-25,0.727537989616394,0.776040522257487,0.727537989616394,0.776040522257487,132000.0
1993-10-26,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7275376841425896,141600.0
1993-10-27,0.7517891526222229,0.7517891526222229,0.7032866266465956,0.7517891526222229,284800.0
1993-10-28,0.7517891526222229,0.7517891526222229,0.7032866266465956,0.7275378896344092,320800.0
1993-10-29,0.824542760848999,0.824542760848999,0.7396633589968962,0.7517889878329108,660800.0
1993-11-01,0.7760401964187622,0.8245427086949348,0.7760401964187622,0.7760401964187622,63200.0
1993-11-02,0.8487942814826965,0.8487942814826965,0.8002917511122567,0.8245430162974766,228000.0
1993-11-03,0.8002917766571045,0.8730455745350232,0.7760405106977983,0.8002917766571045,760800.0
1993-11-04,0.7517891526222229,0.7760404156100366,0.7517891526222229,0.7639147841161298,181600.0
1993-11-05,0.8002917766571045,0.8002917766571045,0.7275379787791859,0.7275379787791859,184800.0
1993-11-08,0.7639148235321045,0.8002917198907761,0.7517891914125473,0.7517891914125473,587200.0
1993-11-09,0.7760401964187622,0.8002914525568485,0.7517889402806759,0.8002914525568485,41600.0
1993-11-10,0.7760401964187622,0.8002914525568485,0.7517889402806759,0.7517889402806759,116000.0
1993-11-11,0.727537989616394,0.8002917885780334,0.727537989616394,0.776040522257487,148000.0
1993-11-12,0.727537989616394,0.776040522257487,0.727537989616394,0.7517892559369406,117600.0
1993-11-15,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7517889402806759,20800.0
1993-11-16,0.7517891526222229,0.7760404156100366,0.7032866266465956,0.7760404156100366,136800.0
1993-11-17,0.727537989616394,0.776040522257487,0.7032867232958476,0.7517892559369406,176000.0
1993-11-18,0.7032865881919861,0.776040373177364,0.7032865881919861,0.7517891115155714,223200.0
1993-11-19,0.7032865881919861,0.7517891115155714,0.7032865881919861,0.7032865881919861,28800.0
1993-11-22,0.7032865881919861,0.7517891115155714,0.7032865881919861,0.7032865881919861,66400.0
1993-11-23,0.6790354251861572,0.727537955556597,0.6790354251861572,0.715412322963987,436000.0
1993-11-24,0.6790354251861572,0.727537955556597,0.6547841600009373,0.727537955556597,297600.0
1993-11-26,0.727537989616394,0.727537989616394,0.7032867232958476,0.7032867232958476,50400.0
1993-11-29,0.7396635413169861,0.7517891731418547,0.7032866458423802,0.7275379094921175,72800.0
1993-11-30,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.7275378498537787,270400.0
1993-12-01,0.7032865881919861,0.7032865881919861,0.6790353265301935,0.7032865881919861,128800.0
1993-12-02,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,52800.0
1993-12-03,0.6790354251861572,0.727537955556597,0.6790354251861572,0.6790354251861572,52800.0
1993-12-06,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,131200.0
1993-12-07,0.6911607980728149,0.7032864261091801,0.6790351700364498,0.7032864261091801,47200.0
1993-12-08,0.6547839045524597,0.7032864160007901,0.6547839045524597,0.6790351602766249,146400.0
1993-12-09,0.7032865881919861,0.7032865881919861,0.6547840648684008,0.7032865881919861,60800.0
1993-12-10,0.6669099926948547,0.7032869013873013,0.6547843564640392,0.7032869013873013,42400.0
1993-12-13,0.6305328607559204,0.6790353885063758,0.6305328607559204,0.6547841246311481,254400.0
1993-12-14,0.6547839045524597,0.6547839045524597,0.6062813931041294,0.6547839045524597,224000.0
1993-12-15,0.6305328607559204,0.6547841246311481,0.6305328607559204,0.6547841246311481,84000.0
1993-12-16,0.6426586508750916,0.6790355556416061,0.63053301595292,0.6790355556416061,111200.0
1993-12-17,0.6305328607559204,0.6547841246311481,0.6062815968806927,0.6547841246311481,80800.0
1993-12-20,0.6062816381454468,0.6547841691970825,0.6062816381454468,0.6062816381454468,388000.0
1993-12-21,0.5820303559303284,0.630532885591189,0.5820303559303284,0.630532885591189,442400.0
1993-12-22,0.727537989616394,0.7517892559369406,0.5577791253725688,0.6062816580136617,1893600.0
1993-12-23,0.7032865881919861,0.7517891115155714,0.7032865881919861,0.7517891115155714,564000.0
1993-12-27,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.7154122190228824,152800.0
1993-12-28,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.6790353265301935,108000.0
1993-12-29,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,126400.0
1993-12-30,0.7154121994972229,0.7275378299971758,0.6790353079973641,0.6790353079973641,181600.0
1993-12-31,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.6790353265301935,211200.0
1994-01-03,0.727537989616394,0.727537989616394,0.6790354569753011,0.7032867232958476,65600.0
1994-01-04,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.7032865881919861,179200.0
1994-01-05,0.7154121994972229,0.7275378299971758,0.6790353079973641,0.7275378299971758,264800.0
1994-01-06,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,131200.0
1994-01-07,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.7275378498537787,234400.0
1994-01-10,0.6790354251861572,0.727537955556597,0.6790354251861572,0.6790354251861572,133600.0
1994-01-11,0.727537989616394,0.727537989616394,0.6790354569753011,0.6790354569753011,236800.0
1994-01-12,0.6911607980728149,0.7275376821819104,0.6790351700364498,0.7275376821819104,294400.0
1994-01-13,0.7032865881919861,0.7032865881919861,0.6547840648684008,0.6790353265301935,312800.0
1994-01-14,0.7517891526222229,0.7517891526222229,0.679035363658782,0.679035363658782,1928000.0
1994-01-17,0.824542760848999,0.824542760848999,0.7275377301608814,0.7517889878329108,998400.0
1994-01-18,0.824542760848999,0.8487940185210283,0.8002915031769696,0.8002915031769696,954400.0
1994-01-19,0.8002917766571045,0.8245430426164108,0.8002917766571045,0.8002917766571045,352000.0
1994-01-20,0.8124170303344727,0.8245426576528976,0.8002914030160477,0.8245426576528976,169600.0
1994-01-21,0.7760401964187622,0.8245427086949348,0.7517889402806759,0.8245427086949348,288000.0
1994-01-24,0.7639148235321045,0.7881660877712189,0.7517891914125473,0.7517891914125473,199200.0
1994-01-25,0.7032865881919861,0.776040373177364,0.7032865881919861,0.7517891115155714,105600.0
1994-01-26,0.6547839045524597,0.7275376717249552,0.6547839045524597,0.7032864160007901,129600.0
1994-01-27,0.6547839045524597,0.7032864160007901,0.6547839045524597,0.7032864160007901,307200.0
1994-01-28,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.6790353265301935,148800.0
1994-01-31,0.727537989616394,0.7517892559369406,0.7032867232958476,0.727537989616394,505600.0
1994-02-01,0.7032865881919861,0.7517891115155714,0.7032865881919861,0.7517891115155714,119200.0
1994-02-02,0.7517891526222229,0.7517891526222229,0.7032866266465956,0.7032866266465956,121600.0
1994-02-03,0.7760401964187622,0.7760401964187622,0.7275376841425896,0.7517889402806759,288000.0
1994-02-04,0.7517891526222229,0.8002916785978502,0.7275378896344092,0.7881660471039433,232000.0
1994-02-07,0.7517891526222229,0.7517891526222229,0.7275378896344092,0.7275378896344092,36800.0
1994-02-08,0.7032865881919861,0.7275378498537787,0.7032865881919861,0.7275378498537787,30400.0
1994-02-09,0.7396635413169861,0.7517891731418547,0.7032866458423802,0.7032866458423802,341600.0
1994-02-10,0.7760401964187622,0.7760401964187622,0.7032864280045033,0.7032864280045033,287200.0
1994-02-11,0.7517891526222229,0.7760404156100366,0.7275378896344092,0.7275378896344092,153600.0
1994-02-14,0.727537989616394,0.776040522257487,0.727537989616394,0.727537989616394,191200.0
1994-02-15,0.7396635413169861,0.776040436791592,0.7275379094921175,0.7639148049667234,302400.0
1994-02-16,0.7639148235321045,0.7760404556516617,0.7275379271734328,0.7275379271734328,192800.0
1994-02-17,0.7639148235321045,0.7760404556516617,0.7275379271734328,0.73966355929299,139200.0
1994-02-18,0.7032865881919861,0.7517891115155714,0.7032865881919861,0.7517891115155714,12800.0
1994-02-22,0.7154121994972229,0.7396634604971287,0.7032865689972699,0.7032865689972699,123200.0
1994-02-23,0.7517891526222229,0.7517891526222229,0.7032866266465956,0.7032866266465956,22400.0
1994-02-24,0.727537989616394,0.727537989616394,0.7032867232958476,0.7032867232958476,260000.0
1994-02-25,0.7517891526222229,0.7517891526222229,0.7032866266465956,0.7517891526222229,111200.0
1994-02-28,0.7032865881919861,0.739663480684675,0.7032865881919861,0.739663480684675,262400.0
1994-03-01,0.7517891526222229,0.7517891526222229,0.7275378896344092,0.7275378896344092,12800.0
1994-03-02,0.7760401964187622,0.8245427086949348,0.7032864280045033,0.7032864280045033,1021600.0
1994-03-03,0.7517891526222229,0.8002916785978502,0.7517891526222229,0.7760404156100366,159200.0
1994-03-04,0.8730452656745911,0.8972965230544407,0.776040236155192,0.776040236155192,1424000.0
1994-03-07,0.8609197735786438,0.8972966654199949,0.84879414296486,0.8972966654199949,425600.0
1994-03-08,0.8366683721542358,0.897296515063963,0.8245427435722903,0.897296515063963,376000.0
1994-03-09,0.8730452656745911,0.8730452656745911,0.8245427509148915,0.8730452656745911,175200.0
1994-03-10,0.8609197735786438,0.8972966654199949,0.8245428817372926,0.8730454041924275,595200.0
1994-03-11,0.8851709365844727,0.8972965658527531,0.8487940487796313,0.8487940487796313,172000.0
1994-03-14,0.8851709365844727,0.8972965658527531,0.8487940487796313,0.8972965658527531,178400.0
1994-03-15,0.8730452656745911,0.8972965230544407,0.8487940082947413,0.8487940082947413,457600.0
1994-03-16,0.8851709365844727,0.8972965658527531,0.8487940487796313,0.8487940487796313,103200.0
1994-03-17,0.8730452656745911,0.9094221517443656,0.8487940082947413,0.8730452656745911,831200.0
1994-03-18,0.824542760848999,0.8730452761930577,0.8002915031769696,0.8730452761930577,985600.0
1994-03-21,0.8002917766571045,0.8487943085757169,0.8002917766571045,0.8245430426164108,819200.0
1994-03-22,0.8002917766571045,0.8487943085757169,0.8002917766571045,0.8124174096367577,276000.0
1994-03-23,0.8124170303344727,0.8245426576528976,0.8002914030160477,0.8245426576528976,61600.0
1994-03-24,0.7760401964187622,0.836668336763978,0.7396633122116327,0.8002914525568485,2660000.0
1994-03-25,0.8002917766571045,0.8002917766571045,0.7517892447384922,0.7760405106977983,325600.0
1994-03-28,0.7639148235321045,0.8002917198907761,0.7517891914125473,0.7517891914125473,341600.0
1994-03-29,0.7517891526222229,0.8002916785978502,0.7517891526222229,0.7517891526222229,45600.0
1994-03-30,0.727537989616394,0.776040522257487,0.727537989616394,0.727537989616394,84800.0
1994-03-31,0.6911607980728149,0.7517889382546408,0.6790351700364498,0.7275376821819104,208000.0
1994-04-04,0.7032865881919861,0.7154122190228824,0.6790353265301935,0.6790353265301935,287200.0
1994-04-05,0.7032865881919861,0.7517891115155714,0.7032865881919861,0.7517891115155714,451200.0
1994-04-06,0.7032865881919861,0.7275378498537787,0.7032865881919861,0.7275378498537787,118400.0
1994-04-07,0.727537989616394,0.727537989616394,0.6547841906547547,0.7032867232958476,596800.0
1994-04-08,0.6911607980728149,0.7275376821819104,0.6790351700364498,0.7275376821819104,102400.0
1994-04-11,0.6790354251861572,0.727537955556597,0.6790354251861572,0.6790354251861572,703200.0
1994-04-12,0.7154121994972229,0.7275378299971758,0.6790353079973641,0.7032865689972699,528800.0
1994-04-13,0.7154121994972229,0.7275378299971758,0.6790353079973641,0.7275378299971758,112000.0
1994-04-14,0.7154121994972229,0.7275378299971758,0.691160938497317,0.691160938497317,129600.0
1994-04-15,0.6911607980728149,0.7275376821819104,0.6790351700364498,0.7275376821819104,52000.0
1994-04-18,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,214400.0
1994-04-19,0.7032865881919861,0.7275378498537787,0.6790353265301935,0.6790353265301935,67200.0
1994-04-20,0.6911607980728149,0.7032864261091801,0.6790351700364498,0.6790351700364498,104800.0
1994-04-21,0.6790354251861572,0.727537955556597,0.6790354251861572,0.6911610577787671,52000.0
1994-04-22,0.6790354251861572,0.727537955556597,0.6790354251861572,0.703286690371377,41600.0
1994-04-25,0.6790354251861572,0.6790354251861572,0.6790354251861572,0.6790354251861572,9600.0
1994-04-26,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,136000.0
1994-04-28,0.6790354251861572,0.703286690371377,0.6547841600009373,0.6547841600009373,96800.0
1994-04-29,0.6790354251861572,0.703286690371377,0.6547841600009373,0.6547841600009373,51200.0
1994-05-02,0.6790354251861572,0.703286690371377,0.6547841600009373,0.6547841600009373,118400.0
1994-05-03,0.6790354251861572,0.703286690371377,0.6547841600009373,0.703286690371377,119200.0
1994-05-04,0.6547839045524597,0.6547839045524597,0.6547839045524597,0.6547839045524597,2400.0
1994-05-05,0.7032865881919861,0.7032865881919861,0.6547840648684008,0.7032865881919861,28000.0
1994-05-06,0.7032865881919861,0.7032865881919861,0.6547840648684008,0.6547840648684008,236800.0
1994-05-09,0.6850985884666443,0.7032866666983995,0.6790354023294891,0.7032866666983995,53600.0
1994-05-10,0.7032865881919861,0.7275378498537787,0.6547840648684008,0.6547840648684008,268000.0
1994-05-11,0.6790354251861572,0.727537955556597,0.6790354251861572,0.727537955556597,127200.0
1994-05-12,0.6790354251861572,0.703286690371377,0.6790354251861572,0.6790354251861572,27200.0
1994-05-13,0.6790354251861572,0.703286690371377,0.6790354251861572,0.703286690371377,8000.0
1994-05-16,0.6790354251861572,0.703286690371377,0.6547841600009373,0.703286690371377,104000.0
1994-05-17,0.6547839045524597,0.7032864160007901,0.6487214606662141,0.6790351602766249,310400.0
1994-05-18,0.5456534624099731,0.5577790949079725,0.4365227699279785,0.5335278299119737,2956800.0
1994-05-19,0.5577788352966309,0.58203008900518,0.5153395113514346,0.5577788352966309,1028000.0
1994-05-20,0.5577788352966309,0.58203008900518,0.5092763278795325,0.58203008900518,860800.0
1994-05-23,0.5820303559303284,0.5820303559303284,0.5335278262694676,0.557779091099898,156000.0
1994-05-24,0.5577788352966309,0.6062813427137292,0.5335275815880817,0.58203008900518,204000.0
1994-05-25,0.6062816381454468,0.6062816381454468,0.5335278415679932,0.6062816381454468,75200.0
1994-05-26,0.5577788352966309,0.6062813427137292,0.5577788352966309,0.6062813427137292,51200.0
1994-05-27,0.6062816381454468,0.6062816381454468,0.6062816381454468,0.6062816381454468,1600.0
1994-05-31,0.5820303559303284,0.5820303559303284,0.5820303559303284,0.5820303559303284,10400.0
1994-06-01,0.6062816381454468,0.6062816381454468,0.5820303726196289,0.6062816381454468,236800.0
1994-06-02,0.5820303559303284,0.5820303559303284,0.5820303559303284,0.5820303559303284,12800.0
1994-06-03,0.6062816381454468,0.6062816381454468,0.6062816381454468,0.6062816381454468,800.0
1994-06-06,0.6062816381454468,0.6062816381454468,0.5820303726196289,0.6062816381454468,27200.0
1994-06-07,0.5577788352966309,0.6062813427137292,0.5577788352966309,0.6062813427137292,19200.0
1994-06-08,0.5577788352966309,0.5577788352966309,0.5577788352966309,0.5577788352966309,14400.0
1994-06-09,0.5941557288169861,0.6062813559357001,0.5820301016982721,0.6062813559357001,88000.0
1994-06-10,0.6305328607559204,0.6305328607559204,0.582030333005465,0.6062815968806927,84800.0
1994-06-13,0.6729727983474731,0.6790352429720257,0.6305327256168809,0.6305327256168809,133600.0
1994-06-14,0.6790354251861572,0.6790354251861572,0.6547841600009373,0.6790354251861572,113600.0
1994-06-15,0.6547839045524597,0.6790351602766249,0.6547839045524597,0.6790351602766249,132000.0
1994-06-16,0.6305328607559204,0.6547841246311481,0.6305328607559204,0.6547841246311481,26400.0
1994-06-17,0.5941557288169861,0.6305326101731281,0.5820301016982721,0.6062813559357001,194400.0
1994-06-20,0.5577788352966309,0.58203008900518,0.5577788352966309,0.58203008900518,37600.0
1994-06-21,0.5577788352966309,0.58203008900518,0.5577788352966309,0.5577788352966309,56000.0
1994-06-22,0.5941557288169861,0.6062813559357001,0.5820301016982721,0.5820301016982721,88000.0
1994-06-23,0.5335279107093811,0.6062817167152058,0.5335279107093811,0.5577791793779893,316800.0
1994-06-24,0.5395907759666443,0.5577788465709238,0.5395907759666443,0.5577788465709238,18400.0
1994-06-27,0.5577788352966309,0.6062813427137292,0.5335275815880817,0.5577788352966309,82400.0
1994-06-28,0.6062816381454468,0.6062816381454468,0.557779107093811,0.557779107093811,17600.0
