Date,Close_NEE,High_NEE,Low_NEE,Open_NEE,Volume_NEE
1973-04-26,0.3670577704906463,0.3731754746769183,0.3670577704906463,0.3707284228736474,1670400.0
1973-04-27,0.3719517886638641,0.3719517886638641,0.3682812864801271,0.3682812864801271,371200.0
1973-04-30,0.374398797750473,0.3768458487161624,0.3719517467847836,0.3719517467847836,105600.0
1973-05-01,0.3695047497749328,0.3768459037439712,0.3695047497749328,0.3743988524209585,489600.0
1973-05-02,0.3719517886638641,0.3780694914449656,0.3695047374226545,0.3695047374226545,300800.0
1973-05-03,0.3780695796012878,0.3805166314130884,0.3743989272054921,0.3743989272054921,243200.0
1973-05-04,0.3805167078971863,0.3854108125045056,0.3805167078971863,0.3805167078971863,363200.0
1973-05-07,0.374398797750473,0.3817399506475411,0.374398797750473,0.3805164998427655,1014400.0
1973-05-08,0.3780695796012878,0.3805166314130884,0.3768459790172927,0.3768459790172927,121600.0
1973-05-09,0.3792930543422699,0.3841871582692669,0.3792930543422699,0.3792930543422699,308800.0
1973-05-10,0.3817402422428131,0.3841872950777029,0.3780697376686044,0.3792931894079233,67200.0
1973-05-11,0.3780695796012878,0.3805166314130884,0.3756225277894872,0.3805166314130884,91200.0
1973-05-14,0.3682813346385956,0.3756224893221937,0.3633872315161968,0.3756224893221937,321600.0
1973-05-15,0.3695047497749328,0.3707283501145192,0.3646106471289073,0.3682812987915064,148800.0
1973-05-16,0.3792930543422699,0.3792930543422699,0.3768460023787713,0.3768460023787713,203200.0
1973-05-17,0.3756224513053894,0.3792929535976092,0.3756224513053894,0.3792929535976092,57600.0
1973-05-18,0.3719517886638641,0.3743988399050738,0.3719517886638641,0.3743988399050738,104000.0
1973-05-21,0.3707284927368164,0.3719519441909147,0.3682814404724024,0.3719519441909147,148800.0
1973-05-22,0.363387256860733,0.3658343085926027,0.3597166045848362,0.3658343085926027,281600.0
1973-05-23,0.360940158367157,0.3670577122261772,0.360940158367157,0.3633872097819982,96000.0
1973-05-24,0.3682813346385956,0.370728386199795,0.3621636310575099,0.3621636310575099,136000.0
1973-05-25,0.374398797750473,0.3768458487161624,0.3682812450143186,0.3682812450143186,225600.0
1973-05-29,0.3768459856510162,0.3768459856510162,0.3731754825467973,0.3743989337961395,91200.0
1973-05-30,0.3768459856510162,0.3841871412156464,0.3768459856510162,0.3768459856510162,150400.0
1973-05-31,0.3768459856510162,0.379293037505893,0.3719518819412628,0.3768459856510162,241600.0
1973-06-01,0.3731754422187805,0.3792929965167694,0.3731754422187806,0.3768459449263386,164800.0
1973-06-04,0.3695047497749328,0.373175401437532,0.3670576984519201,0.373175401437532,72000.0
1973-06-05,0.374398797750473,0.374398797750473,0.3695046958190943,0.3695046958190943,81600.0
1973-06-06,0.374398797750473,0.3792928996818517,0.374398797750473,0.374398797750473,420800.0
1973-06-07,0.3792930543422699,0.3792930543422699,0.3756225510751216,0.3756225510751216,107200.0
1973-06-08,0.374398797750473,0.3792928996818517,0.374398797750473,0.3792928996818517,204800.0
1973-06-11,0.3756224513053894,0.3780695026189223,0.3743988509705432,0.3743988509705432,254400.0
1973-06-12,0.3768459856510162,0.379293037505893,0.3743989337961395,0.375622534401674,344000.0
1973-06-13,0.3756224513053894,0.3805165539324553,0.3756224513053894,0.3768459022840762,212800.0
1973-06-14,0.3768459856510162,0.379293037505893,0.3768459856510162,0.3768459856510162,78400.0
1973-06-15,0.3707284927368164,0.3743989964553286,0.3695048919265008,0.3743989964553286,803200.0
1973-06-18,0.3646106421947479,0.3719517960644408,0.3646106421947479,0.3707283450975709,65600.0
1973-06-19,0.3658343255519867,0.3658343255519867,0.3609402218613661,0.3646107249512357,236800.0
1973-06-20,0.3646106421947479,0.3695047447745432,0.3646106421947479,0.3658342425177757,128000.0
1973-06-21,0.3584930002689361,0.3658341523288175,0.3572694002475621,0.3646105523074435,166400.0
1973-06-22,0.3621637225151062,0.3695048790525745,0.358493218924478,0.358493218924478,696000.0
1973-06-25,0.3584930002689361,0.3633871016421904,0.3535988988956819,0.3621635016208163,169600.0
1973-06-26,0.3584930002689361,0.3597164509341892,0.356045949582309,0.3584930002689361,28800.0
1973-06-27,0.3584930002689361,0.3621635016208163,0.3572694002475621,0.3584930002689361,91200.0
1973-06-28,0.3584930002689361,0.3597164509341892,0.3572694002475621,0.3584930002689361,508800.0
1973-06-29,0.3511520624160766,0.356046166774794,0.3511520624160766,0.356046166774794,667200.0
1973-07-02,0.3462578952312469,0.3523754498915494,0.343810843495889,0.3511519987019629,228800.0
1973-07-03,0.3462578952312469,0.3487049469666049,0.3401401912147594,0.3462578952312469,340800.0
1973-07-05,0.3462578952312469,0.3462578952312469,0.343810843495889,0.3462578952312469,152000.0
1973-07-06,0.3413636386394501,0.3450341399179651,0.3413636386394501,0.3450341399179651,102400.0
1973-07-09,0.3425871729850769,0.3425871729850769,0.3401401217494692,0.3413637220453503,169600.0
1973-07-10,0.3401400446891784,0.3438106953890645,0.3389165940266302,0.3425870953703956,294400.0
1973-07-11,0.3425871729850769,0.3450342242206846,0.3413637220453503,0.3413637220453503,160000.0
1973-07-12,0.3425871729850769,0.3425871729850769,0.3389166708097426,0.3425871729850769,1172800.0
1973-07-13,0.3413636386394501,0.3425870892802491,0.3376929880048169,0.3425870892802491,584000.0
1973-07-16,0.3413636386394501,0.3413636386394501,0.338916588001734,0.3413636386394501,102400.0
1973-07-17,0.3413636386394501,0.3425870892802491,0.338916588001734,0.3413636386394501,984000.0
1973-07-18,0.3425871729850769,0.3425871729850769,0.3389166708097426,0.3413637220453503,110400.0
1973-07-19,0.3425871729850769,0.3450342242206846,0.3389166708097426,0.3425871729850769,64000.0
1973-07-20,0.34381103515625,0.3487051413552267,0.34381103515625,0.34381103515625,772800.0
1973-07-23,0.3499282300472259,0.3499282300472259,0.3438106783258556,0.3438106783258556,252800.0
1973-07-24,0.3511520624160766,0.3511520624160766,0.3462579580573593,0.3499284616482913,188800.0
1973-07-25,0.3511520624160766,0.356046166774794,0.3499284616482913,0.3511520624160766,283200.0
1973-07-26,0.3499282300472259,0.3523752806069968,0.3487047794453972,0.351151830005168,132800.0
1973-07-27,0.3462578952312469,0.3487049469666049,0.3425872429501175,0.3487049469666049,323200.0
1973-07-30,0.3450343012809753,0.3487049536322711,0.3389167465037328,0.3462579018501365,75200.0
1973-07-31,0.3413636386394501,0.3438106892771661,0.338916588001734,0.3438106892771661,390400.0
1973-08-01,0.3389168083667755,0.3413638605955745,0.3376932075742684,0.3413638605955745,176000.0
1973-08-02,0.329128623008728,0.3376932317444229,0.329128623008728,0.3376932317444229,356800.0
1973-08-03,0.329128623008728,0.3315756754126731,0.329128623008728,0.329128623008728,41600.0
1973-08-06,0.3315756618976593,0.3327991133716511,0.3279050087632444,0.329128609593456,176000.0
1973-08-07,0.3327989876270294,0.3352460390066399,0.3315755366153058,0.3315755366153058,123200.0
1973-08-08,0.3327989876270294,0.3340225879949163,0.3327989876270294,0.3327989876270294,441600.0
1973-08-09,0.329128623008728,0.3352461793404778,0.329128623008728,0.3327991269365327,206400.0
1973-08-10,0.3266814053058624,0.3315755076373649,0.3266814053058624,0.3291284564716136,243200.0
1973-08-13,0.3230106830596924,0.3254577336889324,0.3205636324304522,0.3254577336889324,329600.0
1973-08-14,0.3193401992321014,0.3230107006983378,0.3193401992321014,0.3230107006983378,160000.0
1973-08-15,0.3217872977256775,0.3217872977256775,0.3181166463588477,0.3193402465998402,62400.0
1973-08-16,0.3217872977256775,0.3242343488515148,0.3205636974846849,0.3217872977256775,241600.0
1973-08-17,0.3217872977256775,0.3242343488515148,0.3193402465998402,0.3217872977256775,59200.0
1973-08-20,0.3254578113555908,0.3279048625687907,0.3217873092138675,0.3217873092138675,97600.0
1973-08-21,0.3230106830596924,0.3266813336816113,0.3230106830596924,0.3254577336889324,153600.0
1973-08-22,0.3242343664169311,0.3242343664169311,0.3217873151585247,0.3230107661096499,148800.0
1973-08-23,0.3230106830596924,0.3279047843181725,0.321787232423131,0.3242342830523712,150400.0
1973-08-24,0.3266814053058624,0.3291284564716136,0.3230107538791604,0.3230107538791604,81600.0
1973-08-27,0.3266814053058624,0.3291284564716136,0.3242343541401112,0.3266814053058624,107200.0
1973-08-28,0.3242343664169311,0.3279048686264628,0.3242343664169311,0.3266814176753376,256000.0
1973-08-29,0.3230106830596924,0.3266813336816113,0.3205636324304522,0.3242342830523712,160000.0
1973-08-30,0.329128623008728,0.3327991269365327,0.3205638649168073,0.3230109173207524,384000.0
1973-08-31,0.329128623008728,0.3315756754126731,0.329128623008728,0.329128623008728,25600.0
1973-09-04,0.334022581577301,0.3340225815773011,0.329128478912111,0.329128478912111,102400.0
1973-09-05,0.3352459967136383,0.3401400988554432,0.3352459967136383,0.3352459967136383,595200.0
1973-09-06,0.34381103515625,0.3462580882557384,0.3352462746299066,0.3352462746299066,307200.0
1973-09-07,0.3511520624160766,0.3523755138276499,0.3474814094689326,0.3474814094689326,795200.0
1973-09-10,0.3487050533294678,0.3523755573739983,0.3462580008477038,0.3511521058112316,62400.0
1973-09-11,0.3450343012809753,0.3487049536322711,0.343810850068002,0.3487049536322711,100800.0
1973-09-12,0.3425871729850769,0.3474812754562923,0.3401401217494692,0.3450342242206846,310400.0
1973-09-13,0.3413636386394501,0.3413636386394501,0.338916588001734,0.3413636386394501,113600.0
1973-09-14,0.3462578952312469,0.3462578952312469,0.338916740025173,0.341363791760531,70400.0
1973-09-17,0.3462578952312469,0.3499283981561914,0.3450342946854755,0.3462578952312469,270400.0
1973-09-18,0.3462578952312469,0.3487049469666049,0.3425872429501175,0.3462578952312469,156800.0
1973-09-19,0.3462578952312469,0.3499283981561914,0.343810843495889,0.3462578952312469,156800.0
1973-09-20,0.3474814295768738,0.3523755342188016,0.3462579780945022,0.3462579780945022,244800.0
1973-09-21,0.3548223674297333,0.3584930183225878,0.3474812150001525,0.3474812150001525,500800.0
1973-09-24,0.3670577704906463,0.3682813710703764,0.3572695632775625,0.3572695632775625,104000.0
1973-09-25,0.3670577704906463,0.3731754746769183,0.3535990602507506,0.3670577704906463,195200.0
1973-09-26,0.3768459856510162,0.3841871412156464,0.3719518819412628,0.3719518819412628,491200.0
1973-09-27,0.3756224513053894,0.3817400049111422,0.3682812973647905,0.3768459022840762,150400.0
1973-09-28,0.3707284927368164,0.3768460487197425,0.3682814404724024,0.3756225972656442,353600.0
1973-10-01,0.3597166538238525,0.3719519141579972,0.3584932024685407,0.3707284628026854,150400.0
1973-10-02,0.3670577704906463,0.3707284228736474,0.3621636668841044,0.3621636668841044,208000.0
1973-10-03,0.3646106421947479,0.3695047447745432,0.3646106421947479,0.3670576934846455,97600.0
1973-10-04,0.3646106421947479,0.3670576934846455,0.3609401399379804,0.3646106421947479,116800.0
1973-10-05,0.3695047497749328,0.3719518010979457,0.3646106471289073,0.3646106471289073,120000.0
1973-10-08,0.3646106421947479,0.3670576934846455,0.363387191227878,0.3670576934846455,278400.0
1973-10-09,0.3621637225151062,0.3670578268734184,0.35971667033595,0.3646107746942623,222400.0
1973-10-10,0.3548223674297333,0.3621635198593139,0.352375316619873,0.3621635198593139,467200.0
1973-10-11,0.3597166538238525,0.3633873066021986,0.3572696017570236,0.3572696017570236,486400.0
1973-10-12,0.363387256860733,0.3670577597804451,0.3621636563167058,0.3621636563167058,118400.0
1973-10-15,0.3597166538238525,0.3646107579575104,0.3597166538238525,0.3633873066021986,70400.0
1973-10-16,0.3572693169116974,0.3572693169116974,0.3523752166800303,0.3572693169116974,102400.0
1973-10-17,0.3572693169116974,0.3572693169116974,0.3572693169116974,0.3572693169116974,857600.0
1973-10-18,0.3597166538238525,0.3621637058906815,0.3572696017570236,0.3572696017570236,635200.0
1973-10-19,0.3646106421947479,0.3658342425177757,0.3597165396149526,0.3597165396149526,355200.0
1973-10-22,0.360940158367157,0.3633872097819982,0.3572695065668125,0.3633872097819982,169600.0
1973-10-23,0.3646106421947479,0.3682812938076733,0.3584930886480827,0.3609401399379804,184000.0
1973-10-24,0.3621637225151062,0.3670578268734184,0.358493218924478,0.3646107746942623,88000.0
1973-10-25,0.3646106421947479,0.3670576934846455,0.3621635909048503,0.3621635909048503,236800.0
1973-10-26,0.3695047497749328,0.3719518010979457,0.3646106471289073,0.3646106471289073,347200.0
1973-10-29,0.3756224513053894,0.3756224513053894,0.3695047483434773,0.3695047483434773,145600.0
1973-10-30,0.374398797750473,0.3780694488770761,0.3695046958190943,0.3756223979113867,361600.0
1973-10-31,0.3707284927368164,0.3731755450012303,0.3658343882079886,0.3731755450012303,131200.0
1973-11-01,0.360940158367157,0.3670577122261772,0.360940158367157,0.3670577122261772,166400.0
1973-11-02,0.3621637225151062,0.3621637225151062,0.3535991145661658,0.3609402711036342,292800.0
1973-11-05,0.3425871729850769,0.3646106341055461,0.3425871729850769,0.3621635828699384,563200.0
1973-11-06,0.3425871729850769,0.3523753779275076,0.3425871729850769,0.3425871729850769,185600.0
1973-11-07,0.3401400446891784,0.3425870953703956,0.3376929940079614,0.3425870953703956,414400.0
1973-11-08,0.3254578113555908,0.338916667706267,0.3230107601423909,0.338916667706267,206400.0
1973-11-09,0.3193401992321014,0.3279048022240702,0.3181165991726055,0.3254577514612041,417600.0
1973-11-12,0.3217872977256775,0.3217872977256775,0.3168931954740029,0.3193402465998402,209600.0
1973-11-13,0.314446359872818,0.3217875182820326,0.314446359872818,0.3217875182820326,302400.0
1973-11-14,0.3058816492557525,0.3181169152259827,0.3009875428676605,0.3144464101130506,257600.0
1973-11-15,0.314446359872818,0.3156698115962287,0.3034345475808709,0.3058816003839425,428800.0
1973-11-16,0.3156696856021881,0.3230108410813087,0.3083285301230674,0.3144462343670966,710400.0
1973-11-19,0.3083285391330719,0.3156696948267165,0.3071050878622286,0.3156696948267165,422400.0
1973-11-20,0.3071050345897674,0.3107755371217827,0.3046579831163676,0.3083284856483829,164800.0
1973-11-21,0.3046580851078033,0.3119992419856273,0.2985403796981739,0.3071051374004113,339200.0
1973-11-23,0.3046580851078033,0.3071051374004113,0.3034344842833898,0.3046580851078033,142400.0
1973-11-26,0.302211046218872,0.3071051510211516,0.2997639938177323,0.3046580986200118,251200.0
1973-11-27,0.2997640967369079,0.3009875486794175,0.2948699902543158,0.3009875486794175,230400.0
1973-11-28,0.2838580012321472,0.3034344151102263,0.2801874983080998,0.299763912186179,678400.0
1973-11-29,0.2826344966888428,0.286304998919995,0.2765167938287132,0.2838579476471746,561600.0
1973-11-30,0.2691755890846252,0.2814108431339264,0.266728538274765,0.2814108431339264,331200.0
1973-12-03,0.2447050809860229,0.266728538274765,0.234916877746582,0.266728538274765,652800.0
1973-12-04,0.2520462572574615,0.2557169084975347,0.2447051041334578,0.2447051041334578,1105600.0
1973-12-05,0.2459287345409393,0.2520462882176563,0.2447051341918993,0.2520462882176563,379200.0
1973-12-06,0.247152179479599,0.250822831080642,0.2434816772347133,0.2459287285166895,985600.0
1973-12-07,0.2593875527381897,0.2606111536084632,0.2410347345338829,0.2471522908165769,475200.0
1973-12-10,0.2752933800220489,0.2765168311454892,0.2544933667179723,0.2593874699240872,302400.0
1973-12-11,0.2606110572814941,0.2826345206000921,0.2593874568634873,0.2752933661605594,361600.0
1973-12-12,0.247152179479599,0.2642815384534325,0.2459287285166895,0.2606110362085469,307200.0
1973-12-13,0.2434816062450409,0.2483757073820656,0.2410345556765284,0.2471521074197525,321600.0
1973-12-14,0.2447050809860229,0.2471521317958831,0.2373639285564422,0.2434816302591571,235200.0
1973-12-17,0.2373640537261963,0.2422581579267364,0.2324699495256561,0.2422581579267364,827200.0
1973-12-18,0.2447050809860229,0.2483757318788775,0.2410345794492968,0.2410345794492968,390400.0
1973-12-19,0.247152179479599,0.2569403846075039,0.2447051281976227,0.2447051281976227,256000.0
1973-12-20,0.2508228123188019,0.2532698634177358,0.245928710120934,0.2471521609923279,532800.0
1973-12-21,0.2508228123188019,0.2544933142891297,0.2483757612198679,0.2508228123188019,262400.0
1973-12-24,0.2520462572574615,0.2569403593401307,0.2459287043321964,0.2508228064148656,364800.0
1973-12-26,0.247152179479599,0.2569403846075039,0.2471521794795989,0.2520462820435514,217600.0
1973-12-27,0.2373640537261963,0.2495993142275466,0.2349170016259262,0.2471522621272765,323200.0
1973-12-28,0.2410344183444976,0.2483755658673347,0.2398108190793438,0.2398108190793438,577600.0
1973-12-31,0.2410344183444976,0.2447049174279018,0.2361403199959396,0.2410344183444976,704000.0
1974-01-02,0.2422579973936081,0.2422579973936081,0.2385874963535773,0.2410345468323006,275200.0
1974-01-03,0.2593875527381897,0.2618346051225122,0.2495993432008995,0.2495993432008995,457600.0
1974-01-04,0.2814109325408935,0.2814109325408935,0.2593874682550844,0.2593874682550844,206400.0
1974-01-07,0.2765167653560638,0.2863049694394643,0.2740697143352137,0.281410867397764,486400.0
1974-01-08,0.2618345022201538,0.2777404111452554,0.2618345022201538,0.2765168107558634,595200.0
1974-01-09,0.2581640779972076,0.2593875294011831,0.2544934250728589,0.2593875294011831,128000.0
1974-01-10,0.2532698512077331,0.256940353001108,0.2532698512077331,0.256940353001108,112000.0
1974-01-11,0.2606110572814941,0.2606110572814941,0.2532699028419615,0.2532699028419615,510400.0
1974-01-14,0.2655051350593567,0.2679521863071104,0.256940381014141,0.2606110325638492,179200.0
1974-01-15,0.2593875527381897,0.2642816575068347,0.2593875527381897,0.2642816575068347,128000.0
1974-01-16,0.2606110572814941,0.2606110572814941,0.2569404053836431,0.2593874568634873,91200.0
1974-01-17,0.2642814517021179,0.2703991525769804,0.2618344012233946,0.2618344012233946,521600.0
1974-01-18,0.2618345022201538,0.2667286050653903,0.254493347952299,0.264281553642772,731200.0
1974-01-21,0.2606110572814941,0.2642815598231757,0.2593874568634873,0.2618345083433315,91200.0
1974-01-22,0.2630581259727478,0.2630581259727478,0.2581640226928471,0.2606110743327975,177600.0
1974-01-23,0.2667286396026611,0.2703992918899647,0.2618345361237132,0.2630581366715428,523200.0
1974-01-24,0.2667286396026611,0.2703992918899647,0.2630581366715428,0.2667286396026611,193600.0
1974-01-25,0.2642814517021179,0.2667285021808412,0.2618344012233946,0.2667285021808412,2464000.0
1974-01-28,0.2655051350593567,0.2655051350593567,0.263058083811603,0.2642815347574022,190400.0
1974-01-29,0.2655051350593567,0.2655051350593567,0.2618344835096485,0.2655051350593567,232000.0
1974-01-30,0.2618345022201538,0.2655051540321642,0.2569403993749173,0.2655051540321642,577600.0
1974-01-31,0.2569404542446136,0.2630581587856795,0.2471522464638664,0.2618345581349872,142400.0
1974-02-01,0.2581640779972076,0.2581640779972076,0.2544934250728589,0.256940477237021,65600.0
1974-02-04,0.249599277973175,0.2569404332076802,0.2447051744835049,0.2569404332076802,230400.0
1974-02-05,0.247152179479599,0.2471521794795989,0.2447051281976227,0.2471521794795989,142400.0
1974-02-06,0.2447050809860229,0.2459286810690173,0.2410345794492968,0.2459286810690173,184000.0
1974-02-07,0.249599277973175,0.2508228785236854,0.2447051744835049,0.2447051744835049,182400.0
1974-02-08,0.249599277973175,0.2557169820133554,0.249599277973175,0.249599277973175,208000.0
1974-02-11,0.2520462572574615,0.2532698574562002,0.248375755373531,0.2495992062161269,104000.0
1974-02-12,0.2520462572574615,0.2520462572574615,0.248375755373531,0.2520462572574615,148800.0
1974-02-13,0.2508228123188019,0.2569403653880636,0.2495992120912618,0.2520462631901958,267200.0
1974-02-14,0.2508228123188019,0.2544933142891297,0.2483757612198679,0.2508228123188019,184000.0
1974-02-15,0.247152179479599,0.2495992307615752,0.2447051281976227,0.2495992307615752,369600.0
1974-02-19,0.2398111075162887,0.2471522638688282,0.2398111075162887,0.2471522638688282,593600.0
1974-02-20,0.2373640537261963,0.2373640537261963,0.2336935502538948,0.2373640537261963,502400.0
1974-02-21,0.2385876923799514,0.2398111439464607,0.2361406398907018,0.2373640914572111,118400.0
1974-02-22,0.2385876923799514,0.241034744869201,0.2373640914572111,0.2385876923799514,169600.0
1974-02-25,0.2422579973936081,0.2434815973110239,0.2373638964361614,0.2385874963535773,256000.0
1974-02-26,0.2422579973936081,0.2434815973110239,0.2349168459574381,0.2422579973936081,313600.0
1974-02-27,0.2434816062450409,0.2434816062450408,0.238587505108016,0.2422580062827277,168000.0
1974-02-28,0.2459287345409393,0.2459287345409393,0.2385875805151823,0.2434816831990203,430400.0
1974-03-01,0.2434816062450409,0.2447050568512401,0.2398109557142153,0.2447050568512401,176000.0
1974-03-04,0.2410344183444976,0.2447049174279018,0.2361403199959396,0.2434814675187767,315200.0
1974-03-05,0.2373640537261963,0.241034706554705,0.2349170016259262,0.241034706554705,608000.0
1974-03-06,0.2373640537261963,0.2373640537261963,0.2336935502538948,0.2373640537261963,164800.0
1974-03-07,0.2324697524309158,0.236140402147339,0.2275756523797386,0.236140402147339,176000.0
1974-03-08,0.2324697524309158,0.2324697524309158,0.2275756523797386,0.2324697524309158,628800.0
1974-03-11,0.2373640537261963,0.2373640537261963,0.2324699495256561,0.2324699495256561,324800.0
1974-03-12,0.2373640537261963,0.2434817586549751,0.2361406023541649,0.2373640537261963,1347200.0
1974-03-13,0.2520462572574615,0.2520462572574615,0.2385875512081927,0.2385875512081927,696000.0
1974-03-14,0.247152179479599,0.2642815384534325,0.2447051281976227,0.2520462820435514,2169600.0
1974-03-15,0.249599277973175,0.249599277973175,0.2447051744835049,0.24715222622834,440000.0
1974-03-18,0.2398111075162887,0.2471522638688282,0.2373640553987756,0.2471522638688282,571200.0
1974-03-19,0.2373640537261963,0.2398111058264663,0.2349170016259262,0.2398111058264663,537600.0
1974-03-20,0.2373640537261963,0.2385876544544349,0.2336935502538948,0.2373640537261963,1430400.0
1974-03-21,0.2349169850349426,0.2385876376042119,0.23124648182187,0.2373640369623899,683200.0
1974-03-22,0.236140638589859,0.236140638589859,0.2336935861140896,0.2349170376738592,249600.0
1974-03-25,0.2373640537261963,0.2373640537261963,0.2336935502538948,0.2361406023541649,201600.0
1974-03-26,0.2349169850349426,0.2385876376042119,0.2324699331074953,0.2373640369623899,212800.0
1974-03-27,0.2324697524309158,0.2349168024565044,0.2300227024053272,0.2349168024565044,249600.0
1974-03-28,0.2226816415786743,0.2287993437726422,0.2202345905723152,0.2287993437726422,478400.0
1974-03-29,0.2202344834804535,0.2239051328831616,0.217787433664004,0.222681533296903,260800.0
1974-04-01,0.2128933668136596,0.2226815675867015,0.2128933668136596,0.220234517393441,1113600.0
1974-04-02,0.2092229723930359,0.2116700238282985,0.203105269126796,0.2116700238282985,1356800.0
1974-04-03,0.2116699069738388,0.2128933573379689,0.2055522070849355,0.2092228568894943,454400.0
1974-04-04,0.2116699069738388,0.2141169570581833,0.2092228568894943,0.2116699069738388,416000.0
1974-04-05,0.2067759931087494,0.21044649686432,0.20555239228608,0.21044649686432,417600.0
1974-04-08,0.2092229723930359,0.2092229723930359,0.2055523205620586,0.2067759209577733,164800.0
1974-04-09,0.2079993337392807,0.2092229339099343,0.2043288319395982,0.2092229339099343,220800.0
1974-04-10,0.2043289095163345,0.2079994127095821,0.2031053088811213,0.2079994127095821,308800.0
1974-04-11,0.2018818110227584,0.2055523133691264,0.2006582106698615,0.2043288623723909,585600.0
1974-04-15,0.1982112228870391,0.2043289279011635,0.1957641707526312,0.2018818757667557,910400.0
1974-04-16,0.199434757232666,0.199434757232666,0.1945406545932896,0.198211156894742,412800.0
1974-04-17,0.199434757232666,0.199434757232666,0.198211156894742,0.199434757232666,200000.0
1974-04-18,0.2031051814556121,0.2031051814556121,0.1969876301862051,0.1994346805651883,2908800.0
