Date,Close_L,High_L,Low_L,Open_L,Volume_L
1980-04-15,0.5043500065803528,0.5063436392305993,0.5043500065803528,0.5043500065803528,225000.0
1980-04-16,0.5083365440368652,0.5103301765167545,0.504349963483285,0.504349963483285,954000.0
1980-04-17,0.5063434839248657,0.5063434839248657,0.5053466892931749,0.5063434839248657,1431000.0
1980-04-18,0.507339596748352,0.507339596748352,0.5053466918808125,0.5063434865176074,729000.0
1980-04-21,0.5053470134735107,0.511327186244648,0.5053470134735107,0.5073399196092957,882000.0
1980-04-22,0.5183040499687195,0.5193008877323598,0.5103302461428549,0.5103302461428549,2961000.0
1980-04-23,0.5202978849411011,0.5272748959168211,0.5202978849411011,0.5202978849411011,648000.0
1980-04-24,0.5482065677642822,0.5492033628975121,0.5212945963060536,0.5212945963060536,1845000.0
1980-04-25,0.5382393598556519,0.5442195776068861,0.5342520917503368,0.5442195776068861,891000.0
1980-04-28,0.5242851972579956,0.5362455868866615,0.5232883591021907,0.5362455868866615,963000.0
1980-04-29,0.5252811908721924,0.5262779860298807,0.5212946090970461,0.524285080120912,207000.0
1980-04-30,0.5212947726249695,0.5222916108707621,0.519301138908798,0.5222916108707621,909000.0
1980-05-01,0.5183040499687195,0.5242849909997748,0.5183040499687195,0.5212945204842471,837000.0
1980-05-02,0.5183040499687195,0.5202977254960001,0.5183040499687195,0.5183040499687195,540000.0
1980-05-05,0.5212947726249695,0.5212947726249695,0.519301138908798,0.519301138908798,126000.0
1980-05-06,0.544219434261322,0.5462130677888631,0.5252813059505019,0.5252813059505019,3519000.0
1980-05-07,0.568141758441925,0.5741219760225557,0.5442195620813853,0.5442195620813853,5814000.0
1980-05-08,0.5820952653884888,0.6000365865270888,0.5741214637029491,0.5741214637029491,4311000.0
1980-05-09,0.5641542077064514,0.5840891688598021,0.5641542077064514,0.5820954930877935,2124000.0
1980-05-12,0.5751186013221741,0.5781090728179867,0.5601677837577717,0.5641543233866605,1161000.0
1980-05-13,0.5462128520011902,0.5801017854041252,0.5422262709276106,0.5751184093482752,2151000.0
1980-05-14,0.551197350025177,0.5581744071350123,0.540233067045653,0.5462132856064958,5652000.0
1980-05-15,0.5561802387237549,0.5701342978413929,0.5521929736008719,0.5521929736008719,2259000.0
1980-05-16,0.5591706037521362,0.5591706037521362,0.554186501898539,0.5561801340849017,693000.0
1980-05-19,0.5581737160682678,0.5621602525954531,0.5541864095843513,0.5591705106077165,1485000.0
1980-05-20,0.5581737160682678,0.5581737160682678,0.5521927777300799,0.5581737160682678,2304000.0
1980-05-21,0.5501998662948608,0.5561800346028174,0.5462126026353242,0.5561800346028174,1683000.0
1980-05-22,0.5531893968582153,0.5541861910045126,0.5511964501959772,0.5511964501959772,612000.0
1980-05-23,0.5631574988365173,0.5661479704042314,0.5521932206373845,0.5531900587517585,1512000.0
1980-05-27,0.5611637234687805,0.5661478272293893,0.5611637234687805,0.5631573564179445,1224000.0
1980-05-28,0.5701344013214111,0.5701344013214111,0.563157349108555,0.563157349108555,1323000.0
1980-05-29,0.5601674914360046,0.5701342416734761,0.5601674914360046,0.5701342416734761,2592000.0
1980-05-30,0.5641542077064514,0.5641542077064514,0.560167668895005,0.560167668895005,828000.0
1980-06-02,0.5671446323394775,0.5671446323394775,0.5641541617007303,0.5641541617007303,702000.0
1980-06-03,0.5761153697967529,0.5820955421084241,0.5671447263506275,0.5671447263506275,1827000.0
1980-06-04,0.5751186013221741,0.5810988171318762,0.5741218060071747,0.5761154394125807,2115000.0
1980-06-05,0.5741220712661743,0.5801022470634625,0.5741220712661743,0.5751188670417187,918000.0
1980-06-06,0.5711314678192139,0.5751187355606945,0.5711314678192139,0.574121940013033,2043000.0
1980-06-09,0.5711314678192139,0.5711314678192139,0.5711314678192139,0.5711314678192139,387000.0
1980-06-10,0.5741220712661743,0.5741220712661743,0.5711315983886871,0.5711315983886871,612000.0
1980-06-11,0.5751186013221741,0.5781090728179867,0.5741218060071747,0.5741218060071747,279000.0
1980-06-12,0.5731247663497925,0.5781088694981107,0.5721279713853641,0.5751183990540413,639000.0
1980-06-13,0.5741220712661743,0.5751188670417187,0.5741220712661743,0.5741220712661743,99000.0
1980-06-16,0.5801016092300415,0.58109844668497,0.572127807873593,0.57412144000807,585000.0
1980-06-17,0.5840892791748047,0.5840892791748047,0.5771122253876124,0.5801019696531159,1125000.0
1980-06-18,0.5960502624511719,0.5960502624511719,0.5830923532717587,0.584089191195883,909000.0
1980-06-19,0.5910659432411194,0.6030270520524974,0.5910659432411194,0.5960500023607125,927000.0
1980-06-20,0.5870795845985413,0.5880756952817857,0.5860827895089357,0.5880756952817857,3051000.0
1980-06-23,0.5870795845985413,0.5880756952817857,0.5860827895089357,0.5870795845985413,612000.0
1980-06-24,0.5820952653884888,0.5850857351013156,0.5820952653884888,0.5850857351013156,648000.0
1980-06-25,0.5920631289482117,0.5940567624677033,0.5840893220522095,0.5840893220522095,1224000.0
1980-06-26,0.5870795845985413,0.5960502271002206,0.5870795845985413,0.5920629611910032,639000.0
1980-06-27,0.583092451095581,0.5840892891869421,0.58209561300422,0.5840892891869421,1440000.0
1980-06-30,0.5860827565193176,0.5920629278647712,0.5850859187104248,0.5850859187104248,1188000.0
1980-07-01,0.5930597186088562,0.5930597186088562,0.5840890773240233,0.5860827100082003,342000.0
1980-07-02,0.5970461964607239,0.5980430340897723,0.5930596586768914,0.5930596586768914,540000.0
1980-07-03,0.6090073585510254,0.6090073585510254,0.59804308476103,0.59804308476103,1521000.0
1980-07-07,0.6219654083251953,0.6219654083251953,0.6100043368406411,0.6100043368406411,2430000.0
1980-07-08,0.6159843802452087,0.6239582266164281,0.6159843802452087,0.621965278328327,495000.0
1980-07-09,0.6040242314338684,0.6139917143900383,0.6040242314338684,0.6139917143900383,2115000.0
1980-07-10,0.5930597186088562,0.6030271976234737,0.5930597186088562,0.6030271976234737,810000.0
1980-07-11,0.5900691747665405,0.5930596448083674,0.586082637075932,0.5930596448083674,675000.0
1980-07-14,0.5910659432411194,0.5910659432411194,0.5860825685276293,0.5900691057519719,1854000.0
1980-07-15,0.5980433225631714,0.6040242228962593,0.5980433225631714,0.5980433225631714,1809000.0
1980-07-16,0.6020305752754211,0.6020305752754211,0.5960503594896832,0.5980433084805871,126000.0
1980-07-17,0.6259518265724182,0.6259518265724182,0.6040239640753906,0.6040239640753906,2322000.0
1980-07-18,0.618975043296814,0.6299393207339321,0.618975043296814,0.6259520541043665,972000.0
1980-07-21,0.6209685802459717,0.6209685802459717,0.6110010996253556,0.6189749472405728,702000.0
1980-07-22,0.6199716925621033,0.6259519066916164,0.6199716925621033,0.6209685303724404,432000.0
1980-07-23,0.618975043296814,0.618975043296814,0.6139916658040443,0.618975043296814,3213000.0
1980-07-24,0.6169811487197876,0.6189747811903618,0.6169811487197876,0.6189747811903618,6966000.0
1980-07-25,0.6110009551048279,0.6169811683001417,0.6110009551048279,0.6169811683001417,1530000.0
1980-07-28,0.6090073585510254,0.6100041962645344,0.6080105208375164,0.6100041962645344,279000.0
1980-07-29,0.6159843802452087,0.6169812179800911,0.6110010043032444,0.6110010043032444,657000.0
1980-07-30,0.6199716925621033,0.6219653254073823,0.6179780597168244,0.6179780597168244,540000.0
1980-07-31,0.6119977235794067,0.6179778933233354,0.6119977235794067,0.6179778933233354,495000.0
1980-08-01,0.608010470867157,0.6139914111058753,0.608010470867157,0.6119977786180983,468000.0
1980-08-04,0.606016993522644,0.6080106265208006,0.606016993522644,0.6080106265208006,99000.0
1980-08-05,0.6070138812065125,0.609007514368219,0.6060170432379581,0.6060170432379581,153000.0
1980-08-06,0.6149875521659851,0.6159843470717938,0.6070137062241917,0.6070137062241917,801000.0
1980-08-07,0.6538610458374023,0.6538610458374023,0.625952265978651,0.625952265978651,5175000.0
1980-08-08,0.6698079705238342,0.6698079705238342,0.6528634904233296,0.6538603277110231,4167000.0
1980-08-11,0.6787790060043335,0.6787790060043335,0.6638281498757944,0.6698083212256293,1899000.0
1980-08-12,0.6518672704696655,0.6777824107183005,0.6508704323033545,0.6777824107183005,2079000.0
1980-08-13,0.6428964138031006,0.6488773125075733,0.6379130373434145,0.6488773125075733,5283000.0
1980-08-14,0.6468836665153503,0.6468836665153503,0.6349225537548003,0.6428964007930573,765000.0
1980-08-15,0.6458870768547058,0.6498743868843672,0.6399069031553358,0.6468839150559741,972000.0
1980-08-18,0.6279454231262207,0.6369160634729465,0.6269485855006809,0.6369160634729465,1332000.0
1980-08-19,0.6209685802459717,0.629939222976189,0.6209685802459717,0.62794558997079,1476000.0
1980-08-20,0.6259518265724182,0.6279454591625205,0.618974818300991,0.6209684508910933,567000.0
1980-08-21,0.6339259147644043,0.6339259147644043,0.6279456991151541,0.6279456991151541,1170000.0
1980-08-22,0.6279454231262207,0.634922430997254,0.6279454231262207,0.6339256361471014,702000.0
1980-08-25,0.622962236404419,0.6259519802295564,0.6199717653974772,0.6259519802295564,351000.0
1980-08-26,0.626948893070221,0.6389100093860816,0.6239584642773268,0.6239584642773268,13014000.0
1980-08-27,0.6259518265724182,0.6309359294353688,0.6259518265724182,0.6269486214797745,684000.0
1980-08-28,0.6219654083251953,0.6299392563630272,0.6219654083251953,0.6259519901409039,1620000.0
1980-08-29,0.6159843802452087,0.6199716456339543,0.6139914747324997,0.6199716456339543,1071000.0
1980-09-02,0.6329289078712463,0.6329289078712463,0.6149876240781202,0.6159844191004868,567000.0
1980-09-03,0.6668187975883484,0.6668187975883484,0.6409036580690373,0.6409036580690373,1656000.0
1980-09-04,0.6737956404685974,0.6827662826154253,0.6658217933719449,0.6668185884221203,2448000.0
1980-09-05,0.6727988123893738,0.6747924452940006,0.6727988123893738,0.6737956502293855,1287000.0
1980-09-08,0.6777821779251099,0.682766281493988,0.6727988015379605,0.6727988015379605,1341000.0
1980-09-09,0.6718019843101501,0.6757892929527332,0.6698083513765571,0.6757892929527332,1611000.0
1980-09-10,0.6727988123893738,0.6797758217615258,0.6727988123893738,0.6727988123893738,1908000.0
1980-09-11,0.6727988123893738,0.6737956502293855,0.6727988123893738,0.6727988123893738,369000.0
1980-09-12,0.6737956404685974,0.6747924355187728,0.6708051697672796,0.6727988026430262,918000.0
1980-09-15,0.701704740524292,0.701704740524292,0.671802286297751,0.6737959629029356,1332000.0
1980-09-16,0.7266222834587097,0.7286158723035273,0.709677762111245,0.709677762111245,1530000.0
1980-09-17,0.7326029539108276,0.7375870577694835,0.7276195344585443,0.7276195344585443,1584000.0
1980-09-18,0.6987140774726868,0.7335999009469463,0.6987140774726868,0.7326030629167337,1215000.0
1980-09-19,0.7116720080375671,0.7196458997707404,0.6937307195563728,0.6987140971148393,1836000.0
1980-09-22,0.7276192903518677,0.7276192903518677,0.6977169015525005,0.711671643383175,1422000.0
1980-09-23,0.6997104287147522,0.725625547396058,0.6997104287147522,0.725625547396058,1656000.0
1980-09-24,0.6917370557785034,0.6977172283566688,0.689743422525159,0.6977172283566688,648000.0
1980-09-25,0.6827665567398071,0.6947276743902296,0.6827665567398071,0.6917372024882653,693000.0
1980-09-26,0.6548576354980469,0.6737957610051496,0.6458869489710406,0.6737957610051496,1476000.0
1980-09-29,0.6319328546524048,0.6379130692496444,0.6279455886499936,0.6379130692496444,2079000.0
1980-09-30,0.6389098167419434,0.6389098167419434,0.6299391746992138,0.6319328075518257,5634000.0
1980-10-01,0.6428964138031006,0.6428964138031006,0.6349225666034799,0.6389098324064617,1332000.0
1980-10-02,0.6448899507522583,0.6448899507522583,0.6389097373439167,0.6428963181473974,639000.0
1980-10-03,0.6698079705238342,0.6757889086992496,0.6428960586045962,0.6448896904046104,1125000.0
1980-10-06,0.6927334666252136,0.6927334666252136,0.6658215089071665,0.6698080457737267,1305000.0
1980-10-07,0.6708052158355713,0.6927338101620867,0.6698083779415411,0.6927338101620867,765000.0
1980-10-08,0.6807727813720703,0.6857568431374437,0.6727989327336159,0.6727989327336159,630000.0
1980-10-09,0.6877495646476746,0.6877495646476746,0.6837629838494965,0.6837629838494965,1377000.0
1980-10-10,0.6698079705238342,0.685756340517983,0.6698079705238342,0.685756340517983,558000.0
1980-10-13,0.6807727813720703,0.6807727813720703,0.6718020947152987,0.6718020947152987,252000.0
1980-10-14,0.6827665567398071,0.6937308361644372,0.6827665567398071,0.6827665567398071,1773000.0
1980-10-15,0.6807727813720703,0.6857568431374437,0.6797759433537531,0.6827664146333005,252000.0
1980-10-16,0.6658220291137695,0.6907403315011134,0.6658220291137695,0.6807728907750249,5265000.0
1980-10-17,0.6578476428985596,0.6618342224052453,0.6558540109422075,0.6618342224052453,144000.0
1980-10-20,0.6478805541992188,0.6538607260612113,0.6458868784092289,0.6538607260612113,1161000.0
1980-10-21,0.6399065256118774,0.6518669087294294,0.6399065256118774,0.6478803710092327,1260000.0
1980-10-22,0.6399065256118774,0.6399065256118774,0.6269485776996141,0.6399065256118774,1485000.0
1980-10-23,0.6239585280418396,0.639906912894986,0.6219655787909735,0.639906912894986,2736000.0
1980-10-24,0.618975043296814,0.6219654718812856,0.6139916658040443,0.6219654718812856,2853000.0
1980-10-27,0.6110009551048279,0.6169811683001417,0.6110009551048279,0.6169811683001417,990000.0
1980-10-28,0.618975043296814,0.618975043296814,0.6080107230842905,0.6110011944441673,1098000.0
1980-10-29,0.618975043296814,0.6239584207895836,0.6179782052517199,0.618975043296814,873000.0
1980-10-30,0.6219654083251953,0.6249551521976725,0.6169813469352416,0.6189749800463032,1368000.0
1980-10-31,0.626948893070221,0.626948893070221,0.6209687198909651,0.6219655152301271,918000.0
1980-11-03,0.6478805541992188,0.6478805541992188,0.6249551219564862,0.6269487549710772,1422000.0
1980-11-05,0.6418995261192322,0.6688114935928373,0.6418995261192322,0.6478804671346633,12195000.0
1980-11-06,0.6289421916007996,0.6399064632177176,0.6269485165689205,0.6399064632177176,2925000.0
1980-11-07,0.608010470867157,0.6259517944447474,0.608010470867157,0.6259517944447474,2205000.0
1980-11-10,0.6000369787216187,0.611998095434047,0.6000369787216187,0.6080107856189761,972000.0
1980-11-11,0.6279454231262207,0.6299390556019132,0.6080104671816896,0.6080104671816896,2070000.0
1980-11-12,0.6538610458374023,0.6538610458374023,0.6289427383507523,0.6289427383507523,1710000.0
1980-11-13,0.6777821779251099,0.6777821779251099,0.6448900373177455,0.6538606794498392,2610000.0
1980-11-14,0.6767861247062683,0.6837631345578691,0.6737956965315287,0.6777822354329907,5724000.0
1980-11-17,0.6658220291137695,0.6658220291137695,0.6588450173723983,0.6658220291137695,5499000.0
1980-11-18,0.6698079705238342,0.6757889086992496,0.6688111760115135,0.6688111760115135,3807000.0
1980-11-19,0.6578476428985596,0.671801655005611,0.6578476428985596,0.6698080230492589,2628000.0
1980-11-20,0.6648247838020325,0.6648247838020325,0.653860511611861,0.6578477763333233,2529000.0
1980-11-21,0.6658220291137695,0.6757895126152689,0.6648251909352564,0.6648251909352564,1251000.0
1980-11-24,0.6757896542549133,0.6757896542549133,0.657848317073181,0.6658221686643154,5715000.0
1980-11-25,0.7156583070755005,0.7206423670679082,0.6777820689870048,0.6777820689870048,2556000.0
1980-11-26,0.7076848149299622,0.7146618265548598,0.7027014368533981,0.7146618265548598,1593000.0
1980-11-28,0.7106751203536987,0.7106751203536987,0.7046942211081314,0.7076846493432148,801000.0
1980-12-01,0.714661717414856,0.743567324843956,0.714661717414856,0.714661717414856,2493000.0
1980-12-02,0.7216391563415527,0.7216391563415527,0.7136646266681275,0.7146614214896126,1215000.0
1980-12-03,0.7196457386016846,0.7216393287208673,0.7176520629317092,0.7216393287208673,1080000.0
1980-12-04,0.7076848149299622,0.7116720820266295,0.7056911813816286,0.7116720820266295,2331000.0
1980-12-05,0.6817694306373596,0.7036980230027002,0.6797757978029978,0.7036980230027002,1053000.0
1980-12-08,0.6588448286056519,0.6737956859833119,0.6558543577023285,0.6737956859833119,963000.0
1980-12-09,0.6538610458374023,0.6658221653682518,0.6538610458374023,0.658845152199098,414000.0
1980-12-10,0.6448899507522583,0.6638280702982597,0.6448899507522583,0.6538605916801963,1422000.0
1980-12-11,0.6199716925621033,0.636916181546629,0.6100042555174278,0.636916181546629,4113000.0
1980-12-12,0.6219654083251953,0.6269487853087342,0.6129947651195331,0.6199717752141337,1539000.0
1980-12-15,0.6418995261192322,0.6418995261192322,0.6239582429870909,0.6239582429870909,1764000.0
1980-12-16,0.6508703231811523,0.6528639564041196,0.6448901506941072,0.6448901506941072,513000.0
1980-12-17,0.6737956404685974,0.6737956404685974,0.6518670476480526,0.6518670476480526,882000.0
1980-12-18,0.6737956404685974,0.6877496590107598,0.6678154262476915,0.6737956404685974,1242000.0
1980-12-19,0.6817694306373596,0.6817694306373596,0.6718019508718702,0.673795626481627,216000.0
1980-12-22,0.7046942710876465,0.7046942710876465,0.6837631968505664,0.6837631968505664,1881000.0
1980-12-23,0.6857567429542542,0.7056909766595318,0.6857567429542542,0.7046941815622421,855000.0
1980-12-24,0.6737956404685974,0.6777821790383607,0.6737956404685974,0.6777821790383607,693000.0
1980-12-26,0.6817694306373596,0.6817694306373596,0.6727987886767486,0.673795626481627,234000.0
1980-12-29,0.6757896542549133,0.6867532082753931,0.6757896542549133,0.6817698290711641,6156000.0
1980-12-30,0.6618343591690063,0.6727986314009317,0.6618343591690063,0.6727986314009317,414000.0
1980-12-31,0.6608379483222961,0.6648252156336543,0.6568514081929524,0.661834786537842,1044000.0
1981-01-02,0.6588448286056519,0.6598409393167802,0.6588448286056519,0.6598409393167802,648000.0
1981-01-05,0.6588448286056519,0.6638282053376122,0.6488773479599522,0.6588448286056519,6291000.0
1981-01-06,0.6578476428985596,0.6638278543615973,0.6578476428985596,0.6588444802644237,675000.0
1981-01-07,0.6438930630683899,0.6438930630683899,0.6369160552870281,0.6438930630683899,2736000.0
1981-01-08,0.6359192132949829,0.6458866476246499,0.6329287434539348,0.6438930153224124,765000.0
1981-01-09,0.6369161605834961,0.6399066311406852,0.6339257328017008,0.6359193655813623,5634000.0
1981-01-12,0.637912929058075,0.644889937234909,0.637912929058075,0.637912929058075,270000.0
1981-01-13,0.6299394369125366,0.6369164490068471,0.6289426414590107,0.6369164490068471,333000.0
1981-01-14,0.6279454231262207,0.6339256361471014,0.6279454231262207,0.6299390556019132,1071000.0
1981-01-15,0.6309356689453125,0.6309356689453125,0.6279451999071185,0.6279451999071185,126000.0
1981-01-16,0.6309356689453125,0.6319324634411291,0.6299388316741238,0.6309356689453125,198000.0
1981-01-19,0.6349228024482727,0.6369164360903073,0.6329291688062381,0.6329291688062381,225000.0
1981-01-20,0.6339259147644043,0.6359195481163201,0.6339259147644043,0.6349227100526592,1008000.0
1981-01-21,0.618975043296814,0.6309361587790262,0.618975043296814,0.6309361587790262,6408000.0
1981-01-22,0.6169811487197876,0.6209684136609358,0.6169811487197876,0.6189747811903618,81000.0
1981-01-23,0.6100040674209595,0.6149874422034979,0.6060167601845039,0.6149874422034979,909000.0
1981-01-26,0.6100040674209595,0.6159842369310752,0.6100040674209595,0.6100040674209595,639000.0
1981-01-27,0.6159843802452087,0.6209684833688367,0.6080105338739893,0.6100042093437541,1521000.0
1981-01-28,0.6139916181564331,0.6179781572947413,0.6139916181564331,0.6159845241346703,126000.0
1981-01-29,0.6100040674209595,0.6119976996514962,0.609007229918,0.6119976996514962,90000.0
1981-01-30,0.6030269861221313,0.6110007868805065,0.6020301487419705,0.6100039922757223,1251000.0
1981-02-02,0.5860827565193176,0.6030272454792938,0.5860827565193176,0.6030272454792938,1755000.0
1981-02-03,0.5860827565193176,0.5900692950223808,0.5820954480591416,0.5860827565193176,1512000.0
1981-02-04,0.5900691747665405,0.5900691747665405,0.5830921670341053,0.586082637075932,234000.0
1981-02-05,0.5920631289482117,0.5930599670956623,0.5890727000566789,0.59006949542872,324000.0
1981-02-06,0.606016993522644,0.606016993522644,0.5900693411255424,0.592062974123699,855000.0
1981-02-09,0.606016993522644,0.6080106265208006,0.6050209255930397,0.606016993522644,117000.0
1981-02-10,0.6040242314338684,0.6050210695578436,0.6040242314338684,0.6050210695578436,18000.0
1981-02-11,0.6020305752754211,0.6030274133618332,0.600036941878004,0.6030274133618332,72000.0
1981-02-12,0.5970461964607239,0.601033461426143,0.5950532911596009,0.601033461426143,153000.0
1981-02-13,0.5920631289482117,0.5960503959871951,0.5920631289482117,0.5960503959871951,16074000.0
1981-02-17,0.5920631289482117,0.5940567624677033,0.5910663335761707,0.5920631289482117,243000.0
1981-02-18,0.5960502624511719,0.5970463731934943,0.5940566293783234,0.5940566293783234,198000.0
1981-02-19,0.5980433225631714,0.5980433225631714,0.5980433225631714,0.5980433225631714,279000.0
1981-02-20,0.606016993522644,0.606016993522644,0.597046350825015,0.5980431887117925,3699000.0
1981-02-23,0.6040242314338684,0.6080107711970043,0.6020305979613266,0.6060171377244625,180000.0
1981-02-24,0.6139916181564331,0.6139916181564331,0.6010336656347032,0.6040241367625104,396000.0
1981-02-25,0.626948893070221,0.626948893070221,0.6179782483226627,0.6179782483226627,1134000.0
1981-02-26,0.6538610458374023,0.6538610458374023,0.6299395339578395,0.6299395339578395,1764000.0
1981-02-27,0.6678152084350586,0.6678152084350586,0.6538604672626033,0.6538604672626033,1926000.0
1981-03-02,0.6638282537460327,0.6658218869018306,0.6568512434948711,0.6658218869018306,1062000.0
1981-03-03,0.6608379483222961,0.6658220538492001,0.6588450418486315,0.6638284201935211,396000.0
1981-03-04,0.6608379483222961,0.6638284201935211,0.6538609363217275,0.6608379483222961,702000.0
1981-03-05,0.6528638601303101,0.6618345452920595,0.6528638601303101,0.6608377074398718,909000.0
1981-03-06,0.6568512916564941,0.6588449249584692,0.6538608203158291,0.6538608203158291,369000.0
1981-03-09,0.6558546423912048,0.6578482762670037,0.6548578468410141,0.656851480716813,135000.0
1981-03-10,0.6468836665153503,0.656851146414754,0.6448900336542038,0.6558543085964829,306000.0
1981-03-11,0.6418995261192322,0.6498740998813426,0.6418995261192322,0.6468836293736271,765000.0
1981-03-12,0.6638282537460327,0.6638282537460327,0.6399067518711501,0.6418996578451159,891000.0
1981-03-13,0.6618343591690063,0.6688113666642853,0.6618343591690063,0.6638279915373296,1017000.0
1981-03-16,0.6668187975883484,0.6668187975883484,0.6498743458051663,0.6618347352232903,999000.0
1981-03-17,0.6668187975883484,0.6718021755468578,0.6598411017221851,0.6668187975883484,1359000.0
1981-03-18,0.6678152084350586,0.6678152084350586,0.6618343117585302,0.6668183709346128,1386000.0
1981-03-19,0.6727988123893738,0.6757892831340124,0.6688115465801199,0.6688115465801199,1476000.0
1981-03-20,0.6867523193359375,0.6887459507548235,0.6698078424747569,0.6727983109907681,1098000.0
1981-03-23,0.6917370557785034,0.6917370557785034,0.6857568404249339,0.6867529512574404,810000.0
1981-03-24,0.6837631464004517,0.6917369942986701,0.6837631464004517,0.6917369942986701,279000.0
1981-03-25,0.6807727813720703,0.6817695766149833,0.674792565994846,0.6817695766149833,387000.0
1981-03-26,0.6767861247062683,0.6817695015162429,0.6767861247062683,0.6807727063831296,279000.0
1981-03-27,0.6578476428985596,0.6737953297373392,0.6578476428985596,0.6737953297373392,2709000.0
1981-03-30,0.6588448286056519,0.6608377344342888,0.6558543577023285,0.6578479907127445,324000.0
1981-03-31,0.6638282537460327,0.6658218869018306,0.6618346205902348,0.6618346205902348,675000.0
1981-04-01,0.6757896542549133,0.676786449866935,0.6658221686643154,0.6658221686643154,900000.0
1981-04-02,0.6937310099601746,0.6937310099601746,0.670805607141776,0.6757897139685468,14913000.0
1981-04-03,0.6837631464004517,0.697717166345333,0.6827663512500741,0.6937306273748254,1278000.0
1981-04-06,0.6767861247062683,0.6817695015162429,0.6708052255813898,0.6817695015162429,468000.0
1981-04-07,0.6877495646476746,0.6897431972498836,0.6757891806222903,0.6767859755356999,873000.0
1981-04-08,0.7216391563415527,0.7216391563415527,0.6897431336417691,0.6897431336417691,1206000.0
1981-04-09,0.7585177421569824,0.7585177421569824,0.7256256145807433,0.7256256145807433,2889000.0
1981-04-10,0.7575219869613647,0.759514892684108,0.7565251491214248,0.7585180548441679,963000.0
1981-04-13,0.7306103110313416,0.7555286149713416,0.7306103110313416,0.7555286149713416,657000.0
1981-04-14,0.7286164164543152,0.7286164164543152,0.7246291502361418,0.7286164164543152,270000.0
1981-04-15,0.7445639967918396,0.7455608345791519,0.7306099787852368,0.7306099787852368,432000.0
1981-04-16,0.7585177421569824,0.7615081688932526,0.7505438982324856,0.7505438982324856,549000.0
1981-04-20,0.7953975796699524,0.7953975796699524,0.7575220992293655,0.7585181672597902,1224000.0
1981-04-21,0.7694823145866394,0.7924077023278621,0.7694823145866394,0.7924077023278621,810000.0
1981-04-22,0.7744668126106262,0.7774565576361543,0.7654961231698494,0.7694827065230581,774000.0
1981-04-23,0.7694823145866394,0.7834371030071019,0.7694823145866394,0.7744664181355504,558000.0
1981-04-24,0.7674887776374817,0.7674887776374817,0.7615086051450917,0.7674887776374817,513000.0
1981-04-27,0.7455606460571289,0.7605114125198136,0.7435669709866237,0.7605114125198136,576000.0
1981-04-28,0.7256260514259338,0.7445641774124274,0.7256260514259338,0.7445641774124274,450000.0
1981-04-29,0.6957235932350159,0.7206426186342731,0.6957235932350159,0.7206426186342731,1035000.0
1981-04-30,0.6987140774726868,0.6987140774726868,0.6887465954540585,0.6957236061574535,738000.0
1981-05-01,0.701704740524292,0.702701536051468,0.6957237962595705,0.6987142683919312,297000.0
1981-05-04,0.6877495646476746,0.6997106758546889,0.6857566164517056,0.6997106758546889,261000.0
1981-05-05,0.6897433996200562,0.6917370328071957,0.6897433996200562,0.6897433996200562,351000.0
1981-05-06,0.6917370557785034,0.6927338937928775,0.689743422525159,0.689743422525159,918000.0
1981-05-07,0.6887465119361877,0.6937306159320658,0.6877497168022519,0.6917369828887945,162000.0
1981-05-08,0.701704740524292,0.7056912810017508,0.6957237962595705,0.6957237962595705,1215000.0
