Date,Close_MCD,High_MCD,Low_MCD,Open_MCD,Volume_MCD
2024-05-08,259.1659545898437,259.59067676533107,256.8203499327933,258.21034442388395,3259800.0
2024-05-09,258.6447448730469,259.15633805389865,257.74701917566347,259.137013753407,3140000.0
2024-05-10,265.44989013671875,265.8166983345151,258.53853673495354,258.85709309947083,4983500.0
2024-05-13,261.897705078125,267.1294647988018,261.7239631223331,265.8167085224522,3840700.0
2024-05-14,261.2605895996094,263.29729989864546,259.37829693707243,262.6698788303902,3143200.0
2024-05-15,264.359130859375,264.84176702904057,260.8455548622522,261.6949697763334,2982500.0
2024-05-16,264.0116271972656,265.9904235616838,263.44212009461734,264.976899464352,2339900.0
2024-05-17,262.9208679199219,264.54251827786777,261.5115786415478,264.54251827786777,2454500.0
2024-05-20,258.5674743652344,262.6795436001146,257.997967269427,262.30307328074264,2651100.0
2024-05-21,256.636962890625,259.7354789814422,256.22190283719897,259.1852961128945,2362600.0
2024-05-22,256.5404052734375,257.553958850092,255.36277190424184,256.63693839375304,1906100.0
2024-05-23,248.97268676757807,256.3956333943894,248.6541598578462,255.9226593758325,5636200.0
2024-05-24,249.14642333984372,251.41481917396945,248.57691620834385,249.7545496121597,3382900.0
2024-05-28,244.73513793945312,249.82212719840877,243.87604616237863,248.4514569980804,4324700.0
2024-05-29,240.70993041992188,244.9860940425301,240.5072315005235,244.5613719062293,4029300.0
2024-05-30,243.3162078857422,244.1752996865027,241.41462018143733,241.9069037766303,3597800.0
2024-05-31,249.89935302734372,250.2468369060749,244.70616875375933,245.3625615587632,6125400.0
2024-06-03,252.35736083984372,252.5516805807568,248.32547823265125,250.58915200423635,4342800.0
2024-06-04,255.2428131103516,255.6022779174056,251.87157046055964,251.95900544208408,4592700.0
2024-06-05,252.5904998779297,254.29069369842213,251.29836561992744,254.0575337478719,4136800.0
2024-06-06,253.2997283935547,254.33928256406227,251.56066473856865,253.48432323314117,3354300.0
2024-06-07,248.91807556152344,253.96036689660184,248.072841115012,252.66823267415847,2290100.0
2024-06-10,246.5863800048828,248.71405338033196,245.94516052812855,248.71405338033196,2866200.0
2024-06-11,247.04302978515625,247.4413644846873,244.9250810746016,245.80917063455448,2729400.0
2024-06-12,247.23733520507807,249.0152540345597,246.19779578591437,247.6259598485386,3169600.0
2024-06-13,246.47952270507807,247.4899319003681,244.03123946596696,246.37265278681693,3153000.0
2024-06-14,246.3629302978516,246.4017853459341,243.4774574749272,245.66342083626307,2806600.0
2024-06-17,246.29493713378903,247.27620137235704,244.7113380620501,245.11938281317688,2532900.0
2024-06-18,243.6523284912109,247.1110207661624,242.2533243864424,246.72239616107709,2956300.0
2024-06-20,246.57667541503903,248.41288408498508,242.40876354825625,243.14714289828544,4046500.0
2024-06-21,252.00759887695312,254.0186627395289,248.33516660252536,250.92917481241625,8425800.0
2024-06-24,252.96942138671875,253.93123585815275,250.46283325342733,251.628692336218,3901200.0
2024-06-25,250.05479431152344,252.72652743496397,248.31573063126552,252.72652743496397,3903800.0
2024-06-26,250.4919586181641,250.82230806332169,247.4316158269485,249.34554938764316,2796100.0
2024-06-27,250.82229614257807,251.46348594346145,249.6564372065598,250.65712142784952,2651000.0
2024-06-28,247.5870819091797,252.10473391149563,245.663438166366,250.21024998744195,8958700.0
2024-07-01,242.87510681152344,248.0728329977776,242.6127870584431,247.57735330819276,3817600.0
2024-07-02,240.7377014160156,243.88549388598392,240.36852658600665,242.5739099840357,3944900.0
2024-07-03,242.8848419189453,243.8369463484036,241.11663315400853,241.42753286743164,2026100.0
2024-07-05,243.9438018798828,244.26441163124247,241.72869343822785,243.8563668998338,2814300.0
2024-07-08,240.7960205078125,245.39139722825797,240.0284961620398,244.59472788955853,3163900.0
2024-07-09,238.8238067626953,240.35882586846216,236.5989733808624,240.19366596023443,4927300.0
2024-07-10,243.36087036132807,243.4288703996044,238.9014939684962,239.97019306580063,4092700.0
2024-07-11,247.5482177734375,248.37401728762768,242.7585212930812,244.07010528407773,5546400.0
2024-07-12,246.673828125,249.60789585518444,244.6433144982651,247.0138728177797,4543000.0
2024-07-15,244.37127685546875,248.45173891570823,244.0409570541737,246.42122535393733,3393600.0
2024-07-16,249.94790649414065,249.9867763680946,242.98198627599547,243.8563657212864,4173000.0
2024-07-17,253.57177734375,254.59188182977425,250.5211294690768,251.5995535948153,3711500.0
2024-07-18,252.1338806152344,254.8639038078997,250.26854167277963,250.68629647614912,3421800.0
2024-07-19,249.9576416015625,253.02770949094685,247.77167807438616,252.9791443832874,3470600.0
2024-07-22,252.1533203125,252.396205139512,249.1026726536965,250.9485914091823,2759500.0
2024-07-23,246.819580078125,252.73626611200456,246.29494051624684,252.28933665420567,2653100.0
2024-07-24,246.15890502929688,247.0915892699743,239.11524518063567,239.30956489814028,5983300.0
2024-07-25,244.30328369140625,248.80150065794425,243.95352894356728,246.9555818815523,3323100.0
2024-07-26,244.82791137695312,246.8195699701208,243.61348721337697,245.7022908449225,4002900.0
2024-07-29,253.97982788085935,256.41837146841715,243.10828544531813,246.3338031771553,9381000.0
2024-07-30,258.85693359375,259.7604580274368,252.9013929379188,253.57175742717715,4936600.0
2024-07-31,257.8465270996094,260.0519403100158,255.7091584057372,257.86597686119825,4652100.0
2024-08-01,261.1011657714844,261.12058588226523,254.9318857853115,259.2261021898029,4936000.0
2024-08-02,268.8152160644531,268.93179603868,261.14975661974273,261.7326861399038,9585900.0
2024-08-05,260.8097229003906,269.9616060101203,260.061618704298,266.2406237370614,6794900.0
2024-08-06,262.3739013671875,265.4245490051514,260.45024287674374,262.17958164729464,3369300.0
2024-08-07,261.7035522460937,265.366274602888,260.93602785117787,261.8881470961245,3540000.0
2024-08-08,263.47174072265625,265.86171905886846,260.45023813280835,261.2760524537715,3227200.0
2024-08-09,260.2851257324219,263.9672683816606,259.3621514374182,263.9672683816606,2664900.0
2024-08-12,261.7909545898437,261.85896945222294,257.7784927958173,259.8478761151791,3008100.0
2024-08-13,262.6167907714844,264.2586945914194,259.9256375333024,262.6167907714844,2603600.0
2024-08-14,263.432861328125,263.782630875114,260.8582882491396,262.1795673957038,2242100.0
2024-08-15,267.0470275878906,267.9117118771801,264.112989301517,264.2587142803216,2445200.0
2024-08-16,270.5639343261719,271.5451983768667,266.8818222142612,266.9303873132169,3286000.0
2024-08-19,279.3661193847656,280.1142236359495,273.70205819923086,274.29468295242776,5268800.0
2024-08-20,277.50079345703125,282.0087206913209,277.0927338783231,278.34602796039627,3697600.0
2024-08-21,281.46466064453125,281.7172703666825,278.12256286280217,278.97752224636474,2686300.0
2024-08-22,280.9788513183594,282.2321452219323,279.36609264492256,281.30917109739715,1746400.0
2024-08-23,281.2800598144531,282.50420887389873,278.9580962029804,282.1155990666387,2145900.0
2024-08-26,280.46392822265625,283.8934604014751,279.67698384515273,281.0177126806101,2018500.0
2024-08-27,281.39666748046875,282.0378573510159,279.86161872629754,280.8525781752616,2897600.0
2024-08-28,278.8803100585937,282.679031814352,277.14127627182444,281.6977974028348,2603800.0
2024-08-29,279.66729736328125,280.8817215260462,276.6749692718005,279.58958726243634,1797100.0
2024-08-30,280.4445495605469,280.6582894013981,278.14200606762034,279.3758503562907,2528500.0
2024-09-03,279.0080261230469,281.6366766565372,277.2393098665938,279.82886434525005,2902800.0
2024-09-04,281.4608154296875,282.37937896399086,279.4673339486935,280.01455948127153,2558300.0
2024-09-05,281.40216064453125,282.94611186632585,279.71160667214576,282.4086678526665,2412500.0
2024-09-06,282.90704345703125,285.5259125075541,281.0112873985724,281.2555855522753,3863600.0
2024-09-09,284.646484375,285.08620321937707,281.23606140031,283.4152119676321,3208600.0
2024-09-10,284.6269226074219,289.47382013683426,284.4021873598882,286.1318077980128,2497100.0
2024-09-11,283.61065673828125,284.7930515914399,279.31098486942165,284.1969485189844,2747500.0
2024-09-12,285.6822814941406,286.0145234215578,281.6855670740371,283.5520086422318,2274200.0
2024-09-13,289.7669677734375,289.97216990289087,285.9461405053143,287.7734861940784,2205500.0
2024-09-16,289.9232788085937,293.2652608458135,288.31091696105426,290.6366401520193,2916200.0
2024-09-17,287.05035400390625,290.6073497261646,285.5064026681096,290.22623026097074,2997400.0
2024-09-18,285.3695983886719,288.3695872967453,283.7474548405431,287.177410945545,1788200.0
2024-09-19,287.1480712890625,288.34999918420897,284.2653409915181,287.5389423917244,2271400.0
2024-09-20,290.0600891113281,291.252265369797,286.151318404421,286.2588251060689,5817300.0
2024-09-23,292.2392578125,293.37280496705785,290.1187662713148,292.18062863395005,2312400.0
2024-09-24,293.4216613769531,294.5747715062611,290.9102986304404,292.2392664790575,2408100.0
2024-09-25,293.6170654296875,294.9167184826479,291.59426956492285,293.4802441496117,1986200.0
2024-09-26,296.7245483398437,297.3499659631132,293.8809140909952,294.28156666436087,1971100.0
2024-09-27,296.7636413574219,299.9590506204689,296.59750548370687,296.59750548370687,3402800.0
2024-09-30,297.56494140625,298.0730708450959,295.2099035568985,296.8222654543152,2286500.0
2024-10-01,296.06988525390625,298.26856905371426,295.3565237742078,297.5649890449134,3036200.0
2024-10-02,296.83209228515625,297.14477131447006,292.74740374685035,293.7245965396547,2352400.0
2024-10-03,296.5291442871094,297.086121475897,294.3890898339436,296.5779919947302,1802500.0
2024-10-04,296.83209228515625,298.9135177052788,294.50636866683266,296.13826393074385,2432400.0
2024-10-07,293.9884338378906,298.1610359890186,293.1578140670563,296.83206821292765,2091800.0
2024-10-08,295.0144958496094,296.4314373165899,293.509610610559,295.7376387892232,2038300.0
2024-10-09,296.9004821777344,298.05359237282033,295.0731363708684,296.03079607280534,1854100.0
2024-10-10,297.1056823730469,298.7766735710293,296.0209829487038,297.09590090296786,1739500.0
2024-10-11,298.0828552246094,298.5323554949597,296.0600592757032,297.4770005511909,1775600.0
2024-10-14,302.7733459472656,303.34013434474247,297.55514113936823,298.19031035318807,2376300.0
2024-10-15,306.19354248046875,308.1674609048529,303.9166967192126,304.88410790331653,3067100.0
2024-10-16,305.7831420898437,306.5746657633818,303.0372032632402,306.17401319183546,1821300.0
2024-10-17,307.5225524902344,307.86454607562376,305.3531835183866,306.8189725582417,3095200.0
2024-10-18,309.3401184082031,309.94597311013143,307.06327254102825,308.3727071790953,2531200.0
2024-10-21,307.708251953125,310.6495819723247,307.23918867817093,309.8971542597959,2404100.0
2024-10-22,307.51275634765625,308.53879669797635,306.15444425452193,306.92643479537924,5889100.0
2024-10-23,291.7604675292969,294.7213605820973,284.1969748211225,286.0927312783276,18792000.0
2024-10-24,294.7017822265625,295.4933358054808,291.4770580166861,292.29789636426267,5522600.0
2024-10-25,285.93634033203125,294.7213229437286,285.53571756982154,294.13500136208467,8863200.0
2024-10-28,290.0210266113281,293.07964450032745,289.7767284389998,292.3760645711597,6656000.0
2024-10-29,288.2718200683594,295.7962150970695,288.2718200683594,290.8125268197129,9048900.0
2024-10-30,284.8711853027344,288.6333828996883,283.22950883838985,287.78323008142246,4924000.0
2024-10-31,285.44775390625,287.66600048805986,284.52922017633057,285.5845752027297,4277400.0
2024-11-01,288.4770812988281,290.1090064141946,286.5911063313372,287.7930642242679,4131800.0
2024-11-04,286.1708984375,288.2327607942082,285.14482817271465,288.0177771996246,2583100.0
2024-11-05,290.5389404296875,290.5975696059043,285.88749363945664,287.0503553370144,3032100.0
2024-11-06,287.2946472167969,293.4802637445728,286.0438417823206,293.43141603931394,4646400.0
2024-11-07,287.9396057128906,289.7767327676913,287.10898595025566,288.1154932424214,3357400.0
2024-11-08,292.1513061523437,294.9460629929096,288.5161480726726,288.8581714860113,3279100.0
2024-11-11,294.6529235839844,296.880921822327,293.17735301427984,293.63663479164484,2872400.0
2024-11-12,291.838623046875,294.52590324034816,290.73439041410774,293.2946605939978,2452900.0
2024-11-13,290.5682678222656,292.3076697103086,288.4868425101829,292.0829046438697,2327100.0
2024-11-14,291.7506103515625,293.26524690144845,289.8255398021475,291.20338489989075,1932600.0
2024-11-15,285.9559020996094,292.6692111191065,283.1122677886135,290.92980932101034,4039400.0
2024-11-18,284.4608154296875,288.70182838521185,284.1578880629755,286.327257160383,2865000.0
2024-11-19,284.0992126464844,285.4086471395124,281.0405950659674,283.3858513194735,2353300.0
2024-11-20,284.2751159667969,284.6757685298773,281.6855614215727,283.9917217496809,2524600.0
2024-11-21,281.89080810546875,282.0178479408714,276.995062636366,278.4999478978502,4475700.0
2024-11-22,283.6595153808594,283.9722242236592,281.5683383654432,281.89079885726034,2879100.0
2024-11-25,289.4347229003906,289.8451271551663,285.1155178255151,285.1155178255151,5021800.0
2024-11-26,289.5715026855469,290.49984768883786,288.10571362028,290.22623492285027,2254200.0
2024-11-27,288.3500366210937,292.66924189339306,288.2523411989095,290.2262599076385,2240300.0
2024-11-29,289.2588195800781,290.27507851273,287.31418583574765,287.45100712757835,1655900.0
2024-12-02,287.4892883300781,289.2489938368084,286.0146818162804,288.53134119975283,3149900.0
2024-12-03,289.5144348144531,289.85851569472794,285.3757139428381,287.3713470472937,3031000.0
2024-12-04,290.09442138671875,291.0283508486768,286.87978997720165,287.33199424254354,3742500.0
2024-12-05,294.4002685546875,294.6656869198253,289.937117890456,290.5368067907318,2594800.0
2024-12-06,293.9186096191406,298.65698954203486,293.554848109684,295.4718487638086,4158700.0
2024-12-09,296.2680969238281,297.49693565082475,292.0605543226295,292.5422495033096,2391600.0
2024-12-10,295.6192626953125,297.6935580404472,290.83171187631086,295.0490947336937,3523000.0
2024-12-11,291.0873413085937,296.7891413473528,290.95953727308216,296.2386239643393,3037600.0
2024-12-12,291.6083374023437,293.495816804479,290.0943997561927,291.18562409884873,2040700.0
2024-12-13,291.5788879394531,294.13487874423515,290.42868157696927,291.2741383051353,2547600.0
2024-12-16,292.6700744628906,297.0054214019131,292.1392376955433,292.149048005418,3179900.0
2024-12-17,291.0676574707031,294.9213091101592,289.8290083730844,292.58159525773374,3295800.0
2024-12-18,285.9557189941406,293.9186006989896,285.7492824687298,290.02561764269564,3800900.0
2024-12-19,285.31671142578125,287.9021629939105,283.9600686252056,285.955701585212,3438500.0
2024-12-20,287.7252197265625,291.0873358246476,284.4024348696509,284.618711694685,7678000.0
2024-12-23,286.3587646484375,288.13812078730643,284.82517626356645,287.3123447339871,2492200.0
2024-12-24,289.0130310058594,289.2882896832654,285.86722183563967,286.34891702086384,1461000.0
2024-12-26,289.809326171875,290.4385060283344,287.64658791742625,288.03981032723993,1433900.0
2024-12-27,288.6492919921875,291.4608905530566,287.7841847426893,288.3740333219786,1617200.0
2024-12-30,284.6973571777344,286.5356950802835,284.1075085991389,286.5356950802835,1936700.0
2024-12-31,284.98248291015625,286.30960483539786,283.6946322255363,285.1692388099806,1915600.0
2025-01-02,287.55810546875,290.75308619273363,285.3363554265387,286.0245171213135,3117000.0
2025-01-03,289.7896728515625,289.9666184341879,285.7787563073202,287.8726723702808,2240100.0
2025-01-06,287.2336730957031,290.59578906363265,286.80111946238014,288.3150571790106,2838900.0
2025-01-07,284.4417724609375,289.93713600045635,283.3997195536769,288.8066102992903,3419500.0
2025-01-08,282.0430603027344,284.2451597152929,281.69897945693344,284.0780244470082,2724200.0
2025-01-10,277.53076171875,282.8983207871857,277.0097353073572,282.63290242698577,3946000.0
