Date,Close_EIX,High_EIX,Low_EIX,Open_EIX,Volume_EIX
1973-05-03,0.3871706426143646,0.3891064958274364,0.3755555233359336,0.3755555233359336,56800.0
1973-05-04,0.3910422921180725,0.3949139979806277,0.3891064391867949,0.3891064391867949,55600.0
1973-05-07,0.3891063630580902,0.3929780681631458,0.3891063630580902,0.391042215610618,26400.0
1973-05-08,0.3949140906333923,0.3949140906333923,0.3891065304770189,0.3891065304770189,66800.0
1973-05-09,0.3929781913757324,0.3968498976947051,0.3929781913757324,0.3949140445352188,57200.0
1973-05-10,0.3910422921180725,0.3929781450493501,0.3910422921180725,0.3929781450493501,75200.0
1973-05-11,0.3891063630580902,0.391042215610618,0.3871705105055624,0.391042215610618,22400.0
1973-05-14,0.381363034248352,0.3871705931455351,0.381363034248352,0.3871705931455351,32400.0
1973-05-15,0.3774915635585785,0.3794274177306738,0.3736198552143879,0.3794274177306738,83200.0
1973-05-16,0.3774915635585785,0.3794274177306738,0.3774915635585785,0.3774915635585785,81600.0
1973-05-17,0.3755554556846618,0.3774913085490157,0.3755554556846618,0.3774913085490157,36000.0
1973-05-18,0.3774915635585785,0.3774915635585785,0.3755557093864832,0.3755557093864832,30000.0
1973-05-21,0.3755554556846618,0.3774913085490157,0.3736196028203079,0.3774913085490157,48000.0
1973-05-22,0.3755554556846618,0.3774913085490157,0.3736196028203079,0.3755554556846618,251600.0
1973-05-23,0.3755554556846618,0.3774913085490157,0.3755554556846618,0.3755554556846618,272000.0
1973-05-24,0.3774915635585785,0.3774915635585785,0.3755557093864832,0.3755557093864832,28400.0
1973-05-25,0.3774915635585785,0.3774915635585785,0.3736198552143879,0.3774915635585785,46400.0
1973-05-29,0.3774915635585785,0.3774915635585785,0.3736198552143879,0.3774915635585785,60000.0
1973-05-30,0.3755554556846618,0.3774913085490157,0.3755554556846618,0.3774913085490157,12000.0
1973-05-31,0.3755554556846618,0.3774913085490157,0.3755554556846618,0.3755554556846618,33600.0
1973-06-01,0.3774915635585785,0.3774915635585785,0.3736198552143879,0.3755557093864832,32400.0
1973-06-04,0.3736195266246795,0.3755553790942375,0.3716836741551216,0.3755553790942375,73600.0
1973-06-05,0.3716838955879211,0.3755556028336286,0.3716838955879211,0.3736197492107749,24800.0
1973-06-06,0.3716838955879211,0.3736197492107749,0.3697480419650674,0.3716838955879211,76400.0
1973-06-07,0.3774915635585785,0.3774915635585785,0.3736198552143879,0.3736198552143879,48000.0
1973-06-08,0.3774915635585785,0.3794274177306738,0.3755557093864832,0.3774915635585785,28400.0
1973-06-11,0.3794273436069488,0.3794273436069488,0.3774914898130358,0.3774914898130358,37600.0
1973-06-12,0.3929781913757324,0.3929781913757324,0.3813630724188142,0.3813630724188142,38800.0
1973-06-13,0.385234922170639,0.3968500454521658,0.385234922170639,0.3929783376916569,56000.0
1973-06-14,0.381363034248352,0.3852347401798074,0.3794271812826243,0.3852347401798074,28400.0
1973-06-15,0.3755554556846618,0.3794271614133697,0.3755554556846618,0.3794271614133697,64000.0
1973-06-18,0.3697478771209717,0.373619582640563,0.3697478771209717,0.373619582640563,71200.0
1973-06-19,0.3716838955879211,0.3736197492107749,0.3658763347193599,0.3697480419650674,193200.0
1973-06-20,0.3716838955879211,0.3755556028336286,0.3716838955879211,0.3716838955879211,47200.0
1973-06-21,0.3697478771209717,0.373619582640563,0.3697478771209717,0.3716837298807673,38000.0
1973-06-22,0.3678122460842132,0.3736198078644903,0.3639405382306952,0.3697481000109723,825600.0
1973-06-25,0.3658762574195862,0.3678121106334464,0.3639404042057259,0.3678121106334464,43600.0
1973-06-26,0.3678122460842132,0.3678122460842132,0.3639405382306952,0.3658763921574542,18400.0
1973-06-27,0.3678122460842132,0.3678122460842132,0.3658763921574542,0.3678122460842132,29600.0
1973-06-28,0.366080105304718,0.3700164505230482,0.3641119326955528,0.3700164505230482,44800.0
1973-06-29,0.366080105304718,0.3660801053047179,0.3641119326955528,0.3660801053047179,25200.0
1973-07-02,0.3582074046134949,0.3641119222719591,0.3582074046134949,0.3641119222719591,96400.0
1973-07-03,0.356239378452301,0.3601757251755308,0.3562393784523009,0.3582075518139159,35200.0
1973-07-05,0.3523031771183014,0.3542713512921466,0.3523031771183013,0.3542713512921466,65200.0
1973-07-06,0.3503348529338836,0.3542711995960622,0.3463985062717052,0.3523030262649729,86800.0
1973-07-09,0.3463983535766601,0.3503346985036676,0.3444301811131564,0.3503346985036676,76400.0
1973-07-10,0.3463983535766601,0.3503346985036676,0.3463983535766601,0.3463983535766601,49200.0
1973-07-11,0.356239378452301,0.3562393784523009,0.3483666850058413,0.3483666850058413,58400.0
1973-07-12,0.3503348529338836,0.3562393729271514,0.3503348529338837,0.3562393729271514,112800.0
1973-07-13,0.3444303572177887,0.3523030510970524,0.3444303572177887,0.3503348776272365,84000.0
1973-07-16,0.3424620032310486,0.3483665205281356,0.3424620032310485,0.3444301756634109,100000.0
1973-07-17,0.3385258018970489,0.3444303216975789,0.3365576286302056,0.3424621484307356,144400.0
1973-07-18,0.3385258018970489,0.3385258018970489,0.332621282096519,0.3385258018970489,134400.0
1973-07-19,0.3404939174652099,0.34049391746521,0.3365575715985601,0.338525744531885,87600.0
1973-07-20,0.3424620032310486,0.3444301756634109,0.3385256583663238,0.3404938307986862,99600.0
1973-07-23,0.3503348529338836,0.3503348529338837,0.3424621596095267,0.3424621596095267,110000.0
1973-07-24,0.3444303572177887,0.3503348776272365,0.3444303572177887,0.3503348776272365,78400.0
1973-07-25,0.3463983535766601,0.3503346985036676,0.3444301811131564,0.3444301811131564,68000.0
1973-07-26,0.3444303572177887,0.3463985306876046,0.3444303572177887,0.3463985306876046,85200.0
1973-07-27,0.3444303572177887,0.3463985306876046,0.3444303572177887,0.3444303572177887,29600.0
1973-07-30,0.3444303572177887,0.3463985306876046,0.3424621837479727,0.3444303572177887,57600.0
1973-07-31,0.3404939174652099,0.3424620903985349,0.338525744531885,0.3424620903985349,63600.0
1973-08-01,0.3365575671195984,0.3404939129338627,0.332621221305334,0.3404939129338627,115600.0
1973-08-02,0.332621306180954,0.3365576529996635,0.332621306180954,0.3365576529996635,75200.0
1973-08-03,0.3306531906127929,0.3345895381200881,0.3306531906127929,0.3326213643664406,28000.0
1973-08-06,0.332621306180954,0.332621306180954,0.3267167859528897,0.3306531327715992,85600.0
1973-08-07,0.3345894515514374,0.3345894515514374,0.3306531050625969,0.3326212783070171,76800.0
1973-08-08,0.3247484564781189,0.3345893187956376,0.3227802840146151,0.3345893187956376,335200.0
1973-08-09,0.3247484564781189,0.3267166289416226,0.3247484564781189,0.3247484564781189,60000.0
1973-08-10,0.3227805495262146,0.3247487236086915,0.3188442013612607,0.3247487236086915,62800.0
1973-08-13,0.3208121657371521,0.3208121657371521,0.3168758201452851,0.3208121657371521,142400.0
1973-08-14,0.3208121657371521,0.3227803385330855,0.3188439929412186,0.3208121657371521,54800.0
1973-08-15,0.3208121657371521,0.3227803385330855,0.3168758201452851,0.3208121657371521,108400.0
1973-08-16,0.3247484564781189,0.3267166289416226,0.3208121115511114,0.3208121115511114,97600.0
1973-08-17,0.3286847770214081,0.3286847770214081,0.3227802600689277,0.3247484323864211,36400.0
1973-08-20,0.3286847770214081,0.3306529493389015,0.3267166047039146,0.3286847770214081,47200.0
1973-08-21,0.3365575671195984,0.3365575671195984,0.3286848754910698,0.3286848754910698,80800.0
1973-08-22,0.3345894515514374,0.3365576247958576,0.3326212783070171,0.3365576247958576,36000.0
1973-08-23,0.3345894515514374,0.3365576247958576,0.3306531050625969,0.3345894515514374,48400.0
1973-08-24,0.332621306180954,0.3365576529996635,0.332621306180954,0.3345894795903087,59600.0
1973-08-27,0.3424620032310486,0.3424620032310485,0.3326211410692368,0.3326211410692368,35200.0
1973-08-28,0.3404939174652099,0.3444302633318598,0.34049391746521,0.3424620903985349,26000.0
1973-08-29,0.3385258018970489,0.3424621484307356,0.3365576286302056,0.3404939751638923,117200.0
1973-08-30,0.3404939174652099,0.34049391746521,0.3365575715985601,0.338525744531885,45600.0
1973-08-31,0.3404939174652099,0.3424620903985349,0.338525744531885,0.34049391746521,44000.0
1973-09-04,0.3424620032310486,0.3424620032310485,0.3385256583663238,0.3404938307986862,20000.0
1973-09-05,0.3483665585517883,0.3483665585517883,0.3404938679630473,0.3424620406102326,44800.0
1973-09-06,0.3621436059474945,0.3621436059474945,0.348366403547318,0.348366403547318,65200.0
1973-09-07,0.366080105304718,0.3660801053047179,0.3562392422588922,0.3621437600863876,87200.0
1973-09-10,0.364111840724945,0.3660800128369718,0.3621436686129183,0.3660800128369718,50400.0
1973-09-11,0.3601754605770111,0.3621436324927325,0.3562391167455684,0.3621436324927325,30400.0
1973-09-12,0.3483665585517883,0.3601755944348998,0.3483665585517883,0.3601755944348998,68000.0
1973-09-13,0.3503348529338836,0.3503348529338837,0.3463985062717052,0.3483666796027945,85200.0
1973-09-14,0.3503348529338836,0.3542711995960622,0.3503348529338837,0.3503348529338837,31200.0
1973-09-17,0.356239378452301,0.3582075518139159,0.3483666850058413,0.3503348583674562,38800.0
1973-09-18,0.3601754605770111,0.3601754605770111,0.354270944829847,0.3562391167455684,42400.0
1973-09-19,0.3542709946632385,0.3621436834335327,0.3542709946632384,0.3601755112409591,114400.0
1973-09-20,0.3601754605770111,0.3601754605770111,0.354270944829847,0.354270944829847,56000.0
1973-09-21,0.3582074046134949,0.3621437497191376,0.3562392320606735,0.3601755771663162,34400.0
1973-09-24,0.364111840724945,0.364111840724945,0.3582073243888649,0.3582073243888649,28800.0
1973-09-25,0.364111840724945,0.3660800128369718,0.3621436686129183,0.364111840724945,37600.0
1973-09-26,0.3798572123050689,0.3818253843895512,0.3660800077136934,0.3660800077136934,165200.0
1973-09-27,0.3857621550559997,0.3916666778374691,0.3837939807955099,0.3837939807955099,102400.0
1973-09-28,0.3857621550559997,0.3877303293164895,0.3837939807955099,0.3857621550559997,50800.0
1973-10-01,0.3800020813941955,0.3860021142583144,0.3800020813941955,0.3860021142583144,160400.0
1973-10-02,0.376001626253128,0.3840016608542584,0.376001626253128,0.3800016435536932,91600.0
1973-10-03,0.376001626253128,0.3780016349034106,0.3740016176028455,0.376001626253128,52000.0
1973-10-04,0.376001626253128,0.3800016435536932,0.3740016176028455,0.376001626253128,50000.0
1973-10-05,0.3680018484592438,0.3740018785971662,0.3660018384132696,0.3740018785971662,116800.0
1973-10-08,0.3720016777515411,0.3740016867717107,0.368001659711202,0.368001659711202,81200.0
1973-10-09,0.3700016140937805,0.3720016228186117,0.3680016053689492,0.3720016228186117,63600.0
1973-10-10,0.3640016615390777,0.3680016797977489,0.3640016615390777,0.3680016797977489,97600.0
1973-10-11,0.3620017170906067,0.3640017265772951,0.3600017076039182,0.3640017265772951,312400.0
1973-10-12,0.3620017170906067,0.3620017170906067,0.3600017076039182,0.3620017170906067,48000.0
1973-10-15,0.3540017008781433,0.3620017393160674,0.3540017008781433,0.3620017393160674,78000.0
1973-10-16,0.3520017564296722,0.3520017564296722,0.3500017464499582,0.3520017564296722,81600.0
1973-10-17,0.3420016169548034,0.3520016642341836,0.3420016169548034,0.3520016642341836,76800.0
1973-10-18,0.3420016169548034,0.3480016453224316,0.3400016074989274,0.3420016169548034,97200.0
1973-10-19,0.3500018119812011,0.3500018119812012,0.3460017912728446,0.3460017912728446,62000.0
1973-10-22,0.3480017185211181,0.3520017382742345,0.3440016987680018,0.3500017283976763,71600.0
1973-10-23,0.3540017008781433,0.3540017008781433,0.3440016528307381,0.3480016720497002,102800.0
1973-10-24,0.3640016615390777,0.3660016706684134,0.3560016250217354,0.3560016250217354,43200.0
1973-10-25,0.3680018484592438,0.3680018484592438,0.358001798229373,0.3640018283672955,210000.0
1973-10-26,0.3680018484592438,0.3700018585052179,0.3680018484592438,0.3680018484592438,78000.0
1973-10-29,0.3720016777515411,0.3720016777515411,0.368001659711202,0.368001659711202,260000.0
1973-10-30,0.3660016357898712,0.3720016626060986,0.3640016268511288,0.3720016626060986,83600.0
1973-10-31,0.3600017130374908,0.3660017415881157,0.3580017035206159,0.3660017415881157,65200.0
1973-11-01,0.3560018539428711,0.3580018643582805,0.3520018331120523,0.3580018643582805,43600.0
1973-11-02,0.3540017008781433,0.3580017200971053,0.3520016912686622,0.3560017104876243,54800.0
1973-11-05,0.3520017564296722,0.3560017763891003,0.3520017564296722,0.3540017664093863,19200.0
1973-11-06,0.3520017564296722,0.3540017664093863,0.3500017464499582,0.3520017564296722,144000.0
1973-11-07,0.3480017185211181,0.3540017481507926,0.3480017185211181,0.3520017382742345,36800.0
1973-11-08,0.3400018215179443,0.3500018750920015,0.3400018215179444,0.3480018643771901,109200.0
1973-11-09,0.3280014991760254,0.342001563165246,0.3240014808933909,0.3400015540239287,90800.0
1973-11-12,0.3300014436244964,0.3300014436244964,0.3240014173767783,0.328001434875257,74400.0
1973-11-13,0.332001656293869,0.3340016662715429,0.3280016363385212,0.3300016463161951,74000.0
1973-11-14,0.3220016658306122,0.3340017279112561,0.3220016658306122,0.3320017175644821,108800.0
1973-11-15,0.3240014314651489,0.3260014403013536,0.3200014137927397,0.3220014226289443,87600.0
1973-11-16,0.3200014531612396,0.3260014804080128,0.3160014349967241,0.3240014713257551,187200.0
1973-11-19,0.3100015819072723,0.3200016329365391,0.3100015819072723,0.3200016329365391,112400.0
1973-11-20,0.3100015819072723,0.3120015921131257,0.3080015717014189,0.3100015819072723,128800.0
1973-11-21,0.3120014667510986,0.3140014761533493,0.3080014479465973,0.310001457348848,132400.0
1973-11-23,0.3160016536712646,0.3160016536712646,0.312001632738717,0.312001632738717,65200.0
1973-11-26,0.30400151014328,0.3160015697541989,0.30400151014328,0.3160015697541989,126000.0
1973-11-27,0.3000016808509826,0.3080017256736755,0.3000016808509826,0.3040017032623291,94000.0
1973-11-28,0.2980014681816101,0.3040014977423136,0.2920014386209065,0.3000014780351779,206400.0
