Date,Close_LNT,High_LNT,Low_LNT,Open_LNT,Volume_LNT
2023-12-28,48.286651611328125,48.40896876492339,47.6374364223508,47.73152433174797,1175600.0
2023-12-29,48.26782989501953,48.32428479019594,47.88206375103926,48.16433104847448,1346800.0
2024-01-02,48.81354904174805,48.8605929924045,47.70329457798367,47.70329457798367,2106800.0
2024-01-03,48.70064163208008,48.98291252825415,48.46541827808405,48.87941367822013,1590800.0
2024-01-04,48.869998931884766,49.1993137553918,48.5030511024762,48.644186539582535,1591700.0
2024-01-05,48.95467758178711,49.23694844507608,48.55950411593955,48.8417713900054,1174800.0
2024-01-08,49.23694610595703,49.26517175525575,48.67240799542196,48.9264496067793,1280100.0
2024-01-09,49.13344955444336,49.23694839230864,48.81354568705208,49.07699466400145,1404900.0
2024-01-10,48.84177017211914,49.18049232824124,48.70063474399392,49.12403743914655,1270700.0
2024-01-11,47.12934494018555,48.55009222582841,47.00702780776128,48.33368720029197,2524200.0
2024-01-12,47.40220260620117,47.62801497464629,47.091706113060525,47.38338431062693,2205900.0
2024-01-16,47.3081169128418,47.76915623772621,47.11053016898705,47.34575350859223,2374100.0
2024-01-17,46.611854553222656,47.47747465914941,46.31076898688091,46.95057671266289,1890500.0
2024-01-18,46.15081787109375,46.38604120742881,45.76505174307319,46.37663385323364,1785400.0
2024-01-19,45.9814567565918,46.357815530210914,45.80268831319551,46.2637240421945,1619300.0
2024-01-22,45.5956916809082,46.24491040092081,45.44514888583142,45.94382481076724,1531300.0
2024-01-23,45.88737106323242,45.92500766024787,45.30401816638669,45.63332941721329,2156500.0
2024-01-24,45.29460525512695,46.41427063775103,45.17228811475137,46.09436675546176,2116400.0
2024-01-25,45.86855316162109,46.03791426043265,45.426332115921646,45.91559711368576,2697000.0
2024-01-26,45.96263885498047,46.29195368204023,45.84032530334024,45.95323150070941,2404600.0
2024-01-29,46.28253936767578,46.4142674424396,45.7650487790986,46.00027210019942,1868700.0
2024-01-30,46.44407272338867,46.68161400667684,45.71244513591003,46.19702775899727,1954100.0
2024-01-31,46.23503494262695,46.87164746261222,45.79795985403546,46.80513256908609,10189600.0
2024-02-01,47.35622787475586,47.38473166737219,45.70293903575788,46.04499904552244,2546900.0
2024-02-02,46.36805725097656,46.85264349320125,45.93098216454856,46.85264349320125,1872700.0
2024-02-05,45.23736572265625,45.96899336113383,45.21836198371744,45.87397466643978,1531400.0
2024-02-06,45.37988662719727,45.62693159955121,45.01882647466834,45.20886023234235,1491100.0
2024-02-07,45.398887634277344,45.60792511760253,45.08533503388178,45.60792511760253,1152000.0
2024-02-08,45.11384201049805,45.22786081645153,44.63875942366729,45.16134954426263,1473100.0
2024-02-09,45.541412353515625,45.60792361882571,44.97131475811715,45.02832234290173,1507900.0
2024-02-12,46.04499816894531,46.15902058642424,45.41788937117953,45.6459305815453,1416200.0
2024-02-13,45.19935607910156,46.18752870901702,44.781284716256906,46.04500248610122,2988700.0
2024-02-14,45.2563591003418,45.37987793827607,44.86679160276748,45.02831790987772,1915000.0
2024-02-15,45.98799514770508,45.99749520447488,45.4178938775215,45.4178938775215,2297900.0
2024-02-16,45.94048309326172,46.216031853908426,45.41789299090606,45.78845681576566,2624700.0
2024-02-20,45.845462799072266,46.31104525962424,45.683936483418535,45.845462799072266,2444600.0
2024-02-21,46.64360427856445,46.66260801526071,45.9499841998159,46.235033001075394,1848100.0
2024-02-22,46.2065315246582,46.36805785778543,45.84546775851359,46.36805785778543,1540800.0
2024-02-23,46.27303695678711,46.57708947162875,45.98798817719705,46.06399949361152,2025400.0
2024-02-26,45.06632995605469,46.01649503440357,44.82878868646747,46.01649503440357,1774600.0
2024-02-27,45.4369010925293,45.465404889612266,44.97132215874155,45.18985972709394,1513500.0
2024-02-28,45.18985366821289,45.40839120726461,44.99981992242245,45.24686125473546,1469400.0
2024-02-29,45.370384216308594,45.7219442937795,45.11383920044855,45.43689548435465,2482200.0
2024-03-01,45.35138702392578,45.35138702392578,44.467733049970185,45.151853190992014,1809200.0
2024-03-04,46.12101745605469,46.16852498884753,45.075833611650125,45.13284482575698,1656200.0
2024-03-05,46.09251403808594,46.98567168033471,45.864476411046944,46.396570248459135,2103600.0
2024-03-06,46.53908920288086,46.82413802658119,46.320551650557526,46.50108172649616,2048400.0
2024-03-07,46.6151008605957,47.080679727324565,46.60559717987509,46.966660930822506,2119800.0
2024-03-08,46.88114547729492,47.12818680477678,46.358555405035176,46.84313800396166,1831200.0
2024-03-11,47.11868667602539,47.47975042294983,46.90014914158464,46.995164200179005,1774700.0
2024-03-12,46.33955383300781,47.03317394307583,46.035501281322986,46.94765893637745,1895400.0
2024-03-13,46.491580963134766,46.88114852867628,46.377562160305935,46.396565898209474,1561600.0
2024-03-14,45.6744384765625,46.54859229946595,45.379885975170346,46.33955480656879,1809500.0
2024-03-15,45.97848892211914,46.22553387957283,45.588921373450376,45.588921373450376,4205800.0
2024-03-18,46.18752670288086,46.56759057316106,45.797959151703104,45.8074592080084,1802200.0
2024-03-19,46.51057815551758,46.69110820330626,46.11150696489013,46.12101064480063,1708700.0
2024-03-20,46.36805725097656,46.83363975580104,46.12101591395839,46.39656466937303,1666900.0
2024-03-21,46.46307373046875,46.78613000173904,46.30154378253755,46.48207384237396,2294000.0
2024-03-22,46.24453353881836,46.74812350503417,46.19702600887896,46.71961608739677,1431500.0
2024-03-25,46.2065315246582,46.50108039673546,45.97849029746362,46.29204653178213,975500.0
2024-03-26,45.8549690246582,46.30154780970712,45.62693141604052,46.24453659525648,1579700.0
2024-03-27,47.28971862792969,47.30872236534931,45.959486005294494,45.96898968630045,2252500.0
2024-03-28,47.88832092285156,47.96433224357639,47.24220838602606,47.318219706750895,2540600.0
2024-04-01,47.204200744628906,48.08785454552291,47.1376894800104,48.08785454552291,1194200.0
2024-04-02,47.47975158691406,47.83131166184226,47.20420283580635,47.20420283580635,1259200.0
2024-04-03,46.98566436767578,47.54626191507053,46.94765689422037,47.413239382568754,1317800.0
2024-04-04,46.68161392211914,47.37523403311311,46.216031412897046,47.30872276388029,1840200.0
2024-04-05,46.415565490722656,46.52958791686451,45.99749413531293,46.52958791686451,1820800.0
2024-04-08,46.98566436767578,47.12818695624533,46.23503307759614,46.349051873370215,1329000.0
2024-04-09,47.498756408691406,47.50825646516382,47.07118137558647,47.20420391375416,990400.0
2024-04-10,46.25403594970703,46.729118485242566,45.80745720643416,46.62459974749002,2048700.0
2024-04-11,46.06401062011719,46.51058944491844,45.51291666307499,46.34905946855921,2020100.0
2024-04-12,45.60792541503906,46.273041718926834,45.37988419314328,46.1115117649606,1581100.0
2024-04-15,45.60792541503906,46.09250802775326,45.446399085665085,45.73144789459063,1913300.0
2024-04-16,45.03782653808594,45.7029391987872,44.87629658863552,45.56991666664695,1773800.0
2024-04-17,46.00699234008789,46.11151108088154,45.24686098603248,45.398887256843565,1673700.0
2024-04-18,46.406063079833984,46.51058181953191,45.84546553248417,46.16852180764494,1131900.0
2024-04-19,47.33722305297852,47.43223810924957,46.51058046472573,46.52008052051602,1382500.0
2024-04-22,47.40373611450195,47.66028112567066,46.78613097614074,47.10918725413923,1457400.0
2024-04-23,47.47975158691406,47.81230792473908,47.21370289206182,47.29921789673,1644200.0
2024-04-24,47.85981750488281,47.99284004570975,46.73862233992382,46.88114856200547,1336200.0
2024-04-25,47.72679138183594,48.011840180012,47.22320505090515,47.75529517427591,1312200.0
2024-04-26,47.11868667602539,47.79330301598493,47.004667880793725,47.74579548668775,1661200.0
2024-04-29,47.75192260742188,47.77111208506824,47.28178955513247,47.31057560161133,1661600.0
2024-04-30,47.78071212768555,48.0685470153184,47.13788100063949,47.54084911132164,2294700.0
2024-05-01,48.31800079345703,48.8361057249243,47.45449257434492,47.54084339625613,1953400.0
2024-05-02,48.78813171386719,48.78813171386719,48.2220548993259,48.634619543484064,1983000.0
2024-05-03,48.78813171386719,49.670829438584256,47.9246271279692,48.78813171386719,2143700.0
2024-05-06,48.45232772827149,48.960836135203685,48.222057629649534,48.89367478560958,1281900.0
2024-05-07,49.056785583496094,49.14313641658339,48.47151923257322,48.73057173183511,1736900.0
2024-05-08,49.13353729248047,49.30623894967878,48.68259732981291,48.87448480668301,1507700.0
2024-05-09,49.60366821289063,49.65164007999796,48.93205109333133,49.075970354672194,1070600.0
2024-05-10,49.248680114746094,49.69962013184033,49.15273270471155,49.61326929281897,1503900.0
2024-05-13,49.25826644897461,49.85312567168772,49.19110510092728,49.51731893145104,1063800.0
2024-05-14,49.2774543762207,49.64204715414971,49.037591380744566,49.54609975994794,1395300.0
2024-05-15,49.88190841674805,50.006634534849134,49.52690856056235,49.78596102587946,1682100.0
2024-05-16,49.86272430419922,50.17934157808929,49.70921212230907,49.939478565134735,1320400.0
2024-05-17,49.86272430419922,49.95866804537339,49.57488576063846,49.8243453437219,1040100.0
2024-05-20,49.680419921875,49.92987947407721,49.5652867147148,49.87231104048778,986500.0
2024-05-21,50.00663375854492,50.18893196835588,49.6036657032087,49.68041995469331,1238800.0
2024-05-22,49.09515380859375,49.87231119436495,49.05677851276772,49.718799031004814,1070100.0
2024-05-23,47.98219299316406,48.86489073791133,47.953410604319984,48.80732230020425,1240900.0
2024-05-24,47.92462539672852,48.26043211355494,47.71354479756979,48.13570233586854,927700.0
2024-05-28,47.84786987304688,48.481108042118,47.76151904726359,48.1165189199387,1405800.0
2024-05-29,47.35855102539063,47.4736842399041,47.06111958954367,47.45449476081538,1257600.0
2024-05-30,48.12611389160156,48.154896281422985,47.40652486591373,47.54084756510574,1338700.0
2024-05-31,49.40218734741211,49.44056264755096,48.1932757225708,48.28922312296564,1916100.0
2024-06-03,49.02799606323242,49.60366946308614,48.92245941694391,49.21988719651699,1608400.0
2024-06-04,49.680419921875,49.920282905136304,48.80731880920461,48.970427541032,1749000.0
2024-06-05,49.03759002685547,49.62285630526152,48.88407786038984,49.57488077947578,1212500.0
2024-06-06,48.50029373168945,49.34461244448774,48.433132390218766,48.8361040990615,1399000.0
2024-06-07,48.09733200073242,48.31800553169696,47.94381982006061,47.98219512021424,1078300.0
2024-06-10,48.11651611328125,48.270028276828334,47.83827417309632,48.05894767944409,1236300.0
2024-06-11,48.1548957824707,48.212464221536095,47.44490333409256,47.74233111921624,1059900.0
2024-06-12,47.82867813110352,48.7593476916226,47.63679066956941,48.74975478255338,1143600.0
2024-06-13,47.81908798217773,48.049358073336194,47.2530111539329,47.7423300651186,1129300.0
2024-06-14,47.81908798217773,47.886249329595,47.43530571691994,47.636793419190695,949300.0
2024-06-17,47.65597915649414,48.13570515723204,47.39693033691233,47.56963198997949,1316100.0
2024-06-18,47.608009338378906,48.03976348963772,47.483283208030095,47.65598120851453,1234800.0
2024-06-20,48.922462463378906,48.98962381520785,47.56003862623644,47.65598236884373,2880200.0
2024-06-21,48.88408279418945,49.38299830056224,48.85529674380892,49.018405495901526,3960600.0
2024-06-24,49.056785583496094,49.39259234549157,48.8457049559451,48.9224628786979,1750100.0
2024-06-25,48.49070739746094,49.01840529200008,48.279626775637645,49.01840529200008,1508300.0
2024-06-26,48.41394805908203,48.49070597750429,47.98219391800433,48.3180043210732,1407400.0
2024-06-27,49.0088119506836,49.05678382067065,48.2988158308103,48.42354562079191,1031300.0
2024-06-28,48.83610916137695,49.181508813307815,48.65381093561509,49.181508813307815,2152600.0
2024-07-01,48.68259811401367,49.48853797391519,48.48111040402399,49.008811953974266,1301900.0
2024-07-02,49.02799606323242,49.39258885047121,48.8552944092782,48.91286284726926,1351600.0
2024-07-03,48.749759674072266,49.36380839663961,48.749759674072266,48.97043320499371,568400.0
2024-07-05,49.49812698364258,49.65163915152674,48.701780096480576,48.84569935513019,1928500.0
2024-07-08,49.30623626708984,49.555695829479134,49.15272409793444,49.4981273935388,1491200.0
2024-07-09,49.57488250732422,49.776370206598095,49.19110390779358,49.39258794704858,1235300.0
2024-07-10,49.89150238037109,50.00663559182823,49.35420796020649,49.87231290179177,1541900.0
2024-07-11,51.14838409423828,51.39783998752401,50.00663394645788,50.02582342440581,1907100.0
2024-07-12,51.6856803894043,51.99270474951807,51.21555093923843,51.32109124928112,1090400.0
2024-07-15,51.36906051635742,51.41703238394083,50.96608877661529,51.13879042793064,1015700.0
2024-07-16,52.44364929199219,52.49162116284089,51.39784640340612,51.6664918081742,1528700.0
2024-07-17,53.29755783081055,53.68134009455035,52.683509136842,52.74107757440864,2078300.0
2024-07-18,52.77945327758789,54.01714724462205,52.72188849959864,53.10566710626312,1735100.0
2024-07-19,52.61634826660156,53.03850583252662,52.34770287556007,52.89459022733394,1790600.0
2024-07-22,52.76985549926758,53.11525877541121,52.58756095242226,52.73147654413637,1185300.0
2024-07-23,52.43405532836914,52.88499529731006,52.39567636845359,52.769862077582495,1089600.0
2024-07-24,53.403099060058594,53.57580071572686,52.59715922027972,52.67391713836294,1128900.0
2024-07-25,53.57579803466797,54.48727813618917,53.172826304934695,53.77728206952521,1556100.0
2024-07-26,53.73890686035156,53.921205089381225,53.41269302210902,53.81566477994701,1263400.0
2024-07-29,53.61417770385742,53.90201256605042,53.26877440521828,53.8540406990214,1256800.0
2024-07-30,53.85403823852539,53.9307924902613,53.33593331423798,53.42228413495254,1675100.0
2024-07-31,53.86371612548828,54.18306799393152,53.20566108589711,54.12500301105428,2770700.0
2024-08-01,54.78305816650391,54.90886378387679,54.00887685110868,54.10564813118769,2082900.0
2024-08-02,55.26692199707031,56.79592963482761,54.29919442910644,56.5830320801552,2275200.0
2024-08-05,53.44759368896485,56.36045576598032,53.4088836998645,56.15723016899738,1744900.0
2024-08-06,53.941139221191406,54.57983930341575,53.51533670531657,53.51533670531657,1653500.0
2024-08-07,54.12500762939453,54.88951335703332,53.92178570936539,54.22177891752612,1302400.0
2024-08-08,54.09597396850586,54.48306279106209,53.67017146462986,53.76694643895977,964500.0
2024-08-09,54.26049041748047,54.33791040340789,53.38953403373756,53.97017285342887,1243000.0
2024-08-12,54.15403747558594,54.4443550272696,53.7669486372037,54.17339247124324,865600.0
2024-08-13,54.44435501098633,54.76370690185441,54.07662116837138,54.75403124982263,1368100.0
2024-08-14,54.65725326538086,55.18950269596565,54.17338947546964,54.31855008907811,1604100.0
2024-08-15,55.10240936279297,55.11208870628377,54.299197357688,54.36693799577199,1694500.0
2024-08-16,55.518531799316406,55.77981869628811,54.93789671154896,55.12176362797148,1436000.0
2024-08-19,55.8088493347168,55.97336494756488,55.60562742318787,55.644337413456576,776300.0
2024-08-20,55.683048248291016,56.0217514393098,55.51853263294766,55.80885018119061,761100.0
2024-08-21,55.93465423583984,56.06045985679655,55.64433669574482,55.77981796834997,691200.0
2024-08-22,56.00239562988281,56.17658689461428,55.654013100419874,56.041105620176,950200.0
2024-08-23,56.15723037719727,56.37013162645074,55.87659218414867,56.06045909567538,630200.0
2024-08-26,56.341102600097656,56.60238949762398,56.1669113350801,56.36045759527603,683600.0
2024-08-27,55.73143768310547,56.3701378093331,55.69272768961576,56.30239716652018,664000.0
2024-08-28,55.93465423583984,56.27336110894054,55.76046297346527,55.8185279581194,972100.0
2024-08-29,56.07981872558594,56.10884937412449,55.39273297186112,55.86691745873507,741600.0
2024-08-30,56.38948440551758,56.52496567096024,55.92497562760517,56.16690751349211,1096700.0
2024-09-03,56.89270782470703,57.30883099779648,56.36045837053781,56.51529464250682,1276300.0
2024-09-04,57.22173690795898,57.560440108408336,56.81528937583174,57.0475456358456,1149600.0
2024-09-05,57.06689834594727,57.87011034266294,56.88302773742157,57.87011034266294,1126100.0
2024-09-06,56.68948745727539,57.15399628586131,56.62174312557618,57.12496194610793,996100.0
2024-09-09,57.33785629272461,57.34753194374974,56.67012562436314,56.87334752017912,901600.0
2024-09-10,57.43463516235352,57.58947144033849,57.11528695407929,57.33786387295843,1107500.0
2024-09-11,57.09593200683594,57.308833273593336,56.62174382858211,57.17335199168883,1067500.0
2024-09-12,57.00883483886719,57.38624802592058,56.62174230817306,57.13464046508097,952000.0
2024-09-13,57.72495269775391,57.73462834943533,56.902382024495246,57.2410888987504,797700.0
2024-09-16,58.55719757080078,58.55719757080078,57.81205054043229,57.96688681437208,1439200.0
2024-09-17,58.36365509033203,58.712033938562286,58.20881881614482,58.402361390187856,1054600.0
2024-09-18,58.38300704956055,58.59590460825271,58.01526953314641,58.17010579928061,1331500.0
2024-09-19,57.82172393798828,58.170106463666194,57.4249557707635,58.0443008423741,1462800.0
2024-09-20,57.79269409179688,58.12172162709546,57.5701171843284,57.86043472921824,3115300.0
2024-09-23,58.40235900878906,58.46042399358711,57.91849521023543,58.09268647304176,1103800.0
2024-09-24,58.1120491027832,58.799134901018185,57.58947524570801,57.899151513728654,924700.0
2024-09-25,58.0152702331543,58.43139339558358,57.79269332862503,58.43139339558358,1179700.0
2024-09-26,57.96688079833984,58.55719149350377,57.80236519783468,57.97655644938717,1046000.0
2024-09-27,58.77977752685547,58.89590380813194,57.99591682216648,58.21849373277468,1074700.0
2024-09-30,58.731388092041016,59.07009497493502,58.29591361510117,58.77977742644582,1537800.0
2024-10-01,59.05073928833008,59.11847992579842,58.20881730008931,58.518489840398274,1609500.0
2024-10-02,58.634613037109375,59.05073618344253,58.45074612958986,58.53784175769651,1456100.0
2024-10-03,58.6152572631836,58.96363977097587,58.45074535205259,58.68299789618902,898400.0
2024-10-04,58.24752426147461,58.42171552882823,57.802370441165536,58.31526489971347,935700.0
2024-10-07,57.42495727539063,57.98623737689875,57.28947599887446,57.87011109582602,1440400.0
2024-10-08,57.66688919067383,58.005592382020765,57.41528163304295,57.53140791413506,1664100.0
2024-10-09,57.63786315917969,58.083017015339145,57.37657623710656,57.68624880587733,1131000.0
2024-10-10,57.07657241821289,58.05397934460369,57.02818677736699,57.74430312169687,1103900.0
2024-10-11,57.74430465698242,57.82172463766448,57.07657393574504,57.07657393574504,1120800.0
2024-10-14,58.431396484375,58.5281677726466,57.7152763997659,57.88946767192519,977600.0
2024-10-15,59.10880279541016,59.66040722476168,58.77009592495312,58.91525653966153,1615500.0
2024-10-16,60.27975082397461,60.40555274930229,59.14750765491166,59.18621764343757,1760600.0
2024-10-17,59.97975540161133,60.47329853828976,59.90233911427395,60.32813792359897,1585400.0
2024-10-18,60.16362762451172,60.337818900880514,59.60234749411413,59.83460375980189,1212400.0
2024-10-21,59.37976837158203,60.2313697254225,59.34105838013748,60.221690381767374,973100.0
2024-10-22,59.07009506225586,59.34105761570128,58.770098169807056,58.99267508036407,1272600.0
2024-10-23,59.92169189453125,59.94104688973966,58.95396428363827,59.11847989711577,1082100.0
2024-10-24,59.91201400756836,60.13459090677947,59.62169647344899,59.92168965901766,1049800.0
2024-10-25,58.77977752685547,60.13459398598207,58.72171254042328,60.124918334037325,976400.0
2024-10-28,59.16686630249024,59.3604125654828,58.9636443875626,59.01203003041376,1175300.0
2024-10-29,57.77333831787109,58.73138657225291,57.74430397966196,58.59590529923632,1847100.0
2024-10-30,57.36688995361328,58.12171997882614,57.23140868261265,57.88946373454808,1825100.0
2024-10-31,58.53764724731445,58.98643498299692,57.50348080612481,57.50348080612481,3108100.0
2024-11-01,56.33273315429688,58.21569079417173,55.96199366440756,57.40592190925853,3222700.0
2024-11-04,56.10833358764648,56.72297992953566,55.61076522059942,56.157117938025735,2404100.0
2024-11-05,56.70346450805664,56.75224513462574,55.82540206464314,55.94247631275363,1496400.0
2024-11-06,55.61076354980469,56.15711625081613,54.88879761352968,56.08882262840511,2482600.0
2024-11-07,54.86928939819336,55.94247810396878,54.71318915514015,55.659545250396285,2424900.0
2024-11-08,56.34248352050781,56.56687738056279,54.83026176343623,55.05465562349121,2340500.0
2024-11-11,58.4595947265625,58.55715970411084,56.37175258943146,56.37175258943146,3295000.0
2024-11-12,58.46935272216797,59.0547276969303,58.32300711761573,58.45959436361205,2733300.0
2024-11-13,58.67423629760742,58.76204292004433,57.91324805096991,58.615701030465154,1751100.0
2024-11-14,58.04983139038086,58.77179731750013,57.99129240546095,58.69374533760691,2019800.0
2024-11-15,59.49375915527344,59.55229813983163,57.95226977914002,58.00105040541023,2284800.0
2024-11-18,60.30353546142578,60.42060971613326,59.21083001174448,59.30839499210359,2047900.0
2024-11-19,60.73280715942383,60.80110078138331,59.64010548634884,59.991331954553765,1423200.0
2024-11-20,60.71329498291016,61.06452145585055,60.16694227814472,60.71329498291016,1352500.0
2024-11-21,61.6596565246582,61.72795014946182,60.498657459549946,60.71329669277468,1367400.0
2024-11-22,61.77672576904297,62.07917159845113,61.59135790556752,62.02063261548478,1461800.0
2024-11-25,62.07917404174805,62.62552673910123,61.60111496634861,62.28405490760927,2362800.0
2024-11-26,61.79624557495117,62.36210758577315,61.54258406424964,62.35235294839843,1715200.0
2024-11-27,62.04014587402344,62.488937301897245,61.82550665728915,62.166978476795805,1383200.0
2024-11-29,61.6596565246582,62.020637644580646,61.571849903950216,61.78648913717496,838000.0
2024-12-02,60.7620735168457,61.83526589404431,60.39133778304769,61.65965266362496,1368400.0
2024-12-03,60.32304382324219,61.28891286339303,60.30353082866944,61.13281262853415,1165700.0
2024-12-04,60.274261474609375,60.60597494989933,60.06938060738645,60.440120073116,1488400.0
2024-12-05,60.04011535644531,60.605977353366775,59.747427859987766,60.07914134843256,1232800.0
2024-12-06,59.57181167602539,60.17669963506386,59.31814646235802,60.06938002326022,1773100.0
2024-12-09,59.42546844482422,59.66937530984512,59.15229394695229,59.366929457398776,1387100.0
2024-12-10,59.22058868408203,59.56205681283758,58.25471584289372,59.171808054506016,1052200.0
2024-12-11,58.93765640258789,59.337663523808295,58.7718015160513,59.31815052744101,1251200.0
2024-12-12,58.996192932128906,59.22058679841231,58.44984022179321,58.9181409499138,1264800.0
2024-12-13,58.976680755615234,59.45473612729003,58.84009350656529,59.03521602136612,855900.0
2024-12-16,58.42057037353516,59.259610541907485,58.39129902045303,58.937651710066525,1382300.0
2024-12-17,58.118125915527344,58.46935238706108,57.80592543454698,58.06934528819728,1509000.0
2024-12-18,56.73273849487305,58.25471495612821,56.69371250311691,58.166908335538615,2036900.0
2024-12-19,56.84005355834961,57.64007149075674,56.47907244419312,56.47907244419312,1730300.0
2024-12-20,57.51324081420898,57.65958270349007,56.94737508816303,57.05469470666991,2617700.0
2024-12-23,57.81568145751953,57.88397880348709,56.90835134660086,57.29860009632132,1239200.0
2024-12-24,58.16690826416016,58.17666662294893,57.57177491664134,57.77665951224793,397300.0
2024-12-26,58.19618225097656,58.37179549988313,57.85471039066999,57.93276237761672,844500.0
2024-12-27,58.0888557434082,58.625450064021706,57.21078960296928,57.83519053762667,728900.0
2024-12-30,57.88397979736328,58.079102314712095,57.4059206977224,58.079102314712095,1267300.0
2024-12-31,57.69860458374024,58.24495727459814,57.3961624677473,58.07909867916567,864700.0
2025-01-02,57.083961486816406,58.27422818813771,57.02542622066843,57.86446643820814,1009000.0
2025-01-03,56.9181022644043,57.288841715878334,56.81078265568367,57.279083357782014,1440700.0
2025-01-06,55.9132080078125,56.81078343538908,55.7375947769,56.60590257323224,2018700.0
2025-01-07,55.96199035644531,56.52785233435285,55.66930286982256,55.786377120127,1260800.0
2025-01-08,56.781517028808594,56.83029765584234,55.48393076371584,55.88393786014983,1174100.0
