Date,Close_CEG,High_CEG,Low_CEG,Open_CEG,Volume_CEG
2022-03-03,48.09272003173828,48.87937530053687,46.17658684922502,48.38407260008072,2072200.0
2022-03-04,49.53007507324219,49.568923080086655,46.85933573105756,47.75281765998122,2544600.0
2022-03-07,50.16134262084961,51.06453841111581,48.43264334988048,49.58834748191459,2726900.0
2022-03-08,50.8120231628418,53.7255566180724,49.384390584259,49.70488104261407,3873700.0
2022-03-09,49.85055923461914,52.13282562769305,49.1318860183675,50.92856350187255,3050600.0
2022-03-10,49.84083938598633,50.15161595434447,47.84992583720792,49.1124561092565,2692700.0
2022-03-11,47.89848327636719,50.34585149472705,46.89817144323457,49.93795493929264,3034100.0
2022-03-14,49.48150634765625,50.36527793846732,47.1895262999047,50.36527793846732,2916600.0
2022-03-15,49.81170654296875,50.10305912032951,48.46177009422299,49.86026468840404,2117400.0
2022-03-16,50.27787780761719,50.88972089128121,48.89880333226726,50.21960580282792,2989800.0
2022-03-17,49.52035903930664,51.19078238287079,49.44266303485048,50.38470671275978,2244600.0
2022-03-18,47.59742736816406,49.92825581590375,47.47117690826752,49.19016224014434,9663900.0
2022-03-21,47.801368713378906,48.00531514607682,47.19923585767695,47.50030228552793,2452000.0
2022-03-22,49.66603088378906,50.549802511971,48.56859895931614,48.89879955142528,3841900.0
2022-03-23,49.52035903930664,50.27787655900725,49.23871658027714,49.23871658027714,2396200.0
2022-03-24,50.89942932128906,51.06453147690988,49.30378265389644,49.70488104905954,2335200.0
2022-03-25,52.24935531616211,52.26877931316953,50.53037048086573,50.73432059706936,2441200.0
2022-03-28,55.14347076416016,55.21145290942302,52.49215598466125,52.81264641639967,3127000.0
2022-03-29,54.70643997192383,55.73588593188518,53.05543719069011,55.357127233050434,2201300.0
2022-03-30,55.84272766113281,56.12437013325929,54.09460823182118,54.5510593126042,1934100.0
2022-03-31,54.62874984741211,57.37718472912597,54.17229510761177,56.65851154548815,3817600.0
2022-04-01,56.34773635864258,56.61966495692047,54.09460416069904,54.73558136003212,2156500.0
2022-04-04,56.69736099243164,57.008137592002925,55.87185763971162,56.677936991864776,1885100.0
2022-04-05,57.29949188232422,58.58144631958271,56.76534481759142,56.959581124244096,2143100.0
2022-04-06,57.88219451904297,58.34836311614264,56.6876462877545,57.20237303316686,2559400.0
2022-04-07,59.15443801879883,59.30982631432448,57.63939935886186,58.037582097693154,3925800.0
2022-04-08,62.1747932434082,63.02943436354301,59.14472355419673,59.45550012256452,4762100.0
2022-04-11,58.93106460571289,62.79829649700875,58.66884617558731,62.330186640694194,3487700.0
2022-04-12,60.08676910400391,61.38814749672899,59.12530516217861,59.24184546018032,2553000.0
2022-04-13,62.34961700439453,62.68953519038749,59.97023415943914,60.25187663410516,3405700.0
2022-04-14,60.747169494628906,62.85462720704904,60.38880539708506,62.27192202002232,1860100.0
2022-04-18,61.48526382446289,62.32047356576776,60.49466208877678,60.49466208877678,1216800.0
2022-04-19,64.78726196289062,64.96207424118278,61.06765338533849,61.79603664330615,2078800.0
2022-04-20,63.52473831176758,66.7004862004882,63.18968081237316,65.86527276734495,2182800.0
2022-04-21,60.86371612548828,64.3890965814768,60.35870688670577,63.12656237027168,2493700.0
2022-04-22,60.63062286376953,62.59822979202716,60.49465858131816,60.698605004995215,2030500.0
2022-04-25,60.47523498535156,61.02880597029887,57.72680035416682,60.562641125330025,2261600.0
2022-04-26,58.22210311889648,60.42667691455791,58.18325512224854,60.018780359252176,2136500.0
2022-04-27,58.35806655883789,59.42636051797202,58.00844200355797,58.2803705666651,1991600.0
2022-04-28,59.542911529541016,59.58175582546043,57.105253206446655,58.48432759219013,3354600.0
2022-04-29,57.50343322753906,60.0770557263142,57.44516493404544,59.72743114635617,2578400.0
2022-05-02,56.52254867553711,58.26095782589535,55.260018277054606,57.59084277315708,2488200.0
2022-05-03,57.97931289672852,58.70769621526845,56.76534069916196,56.76534069916196,2224200.0
2022-05-04,60.02850341796875,60.49952155676171,58.11819382727727,58.38721050296539,2628900.0
2022-05-05,58.426055908203125,60.203313048570536,57.464588262557776,59.45550570301288,1946800.0
2022-05-06,58.53288650512695,59.46521630485613,57.00813765408572,58.52317265245829,2861000.0
2022-05-09,55.959266662597656,58.82424206017349,54.93953066135867,58.82424206017349,2193700.0
2022-05-10,55.39598846435547,58.144420002785,55.09977890762415,56.57111283759301,2156200.0
2022-05-11,55.71646881103516,57.32862379528872,54.90067931871712,55.46396421556138,1877000.0
2022-05-12,52.05681228637695,56.321048112647006,51.677120411395855,55.79532290091436,3785600.0
2022-05-13,53.16669464111328,54.4235747268991,52.2125958345179,53.08880720520638,2317500.0
2022-05-16,55.0943603515625,55.62008936640642,52.90382650358995,52.98171022030177,1631900.0
2022-05-17,57.75220489501953,57.907976034912544,54.50047910011055,55.34748444116151,2215100.0
2022-05-18,55.7661247253418,58.6624995897279,55.42537648900331,57.84956528781653,4609100.0
2022-05-19,55.71743774414063,55.99003628823803,53.46848861370713,55.6200821823563,2181100.0
2022-05-20,55.15277862548828,57.382252584061696,54.02343682378164,55.99004626205989,2266200.0
2022-05-23,55.10408782958984,56.06792424146924,54.38364775223703,55.9803027494802,1581800.0
2022-05-24,55.27933120727539,55.84400387386567,53.6145265615034,55.05541044034788,1682300.0
2022-05-25,57.60617065429688,57.771679587613406,55.37669680149054,55.37669680149054,1974700.0
2022-05-26,60.8189582824707,61.376812350469,57.60617224093034,57.615910026975634,3260100.0
2022-05-27,64.83980560302734,64.87874932143815,60.36138197435218,60.75081173070541,2793800.0
2022-05-31,60.43926239013672,64.63534914370359,59.74802446721477,63.80781564993166,7389300.0
2022-06-01,61.96776580810547,62.23062658336737,60.50741001103034,60.7313307875833,2008600.0
2022-06-02,62.06512069702149,62.42534446368569,60.34190042965073,62.006705128781576,1758500.0
2022-06-03,63.44757843017578,64.08040064824648,61.45175993961797,61.58805919547906,1793500.0
2022-06-06,64.63536071777344,65.17082759490954,63.6569247998305,63.837033009523886,2033200.0
2022-06-07,64.79113006591797,64.93715972197455,63.43884048544971,63.78834605188341,2721700.0
2022-06-08,63.05816268920898,64.7132371184971,61.46151125899891,64.68403118977358,1922200.0
2022-06-09,59.59225463867188,62.75635904109807,59.54357685217919,62.56164789512734,1811000.0
2022-06-10,58.20978546142578,59.44622053502246,57.64511274632368,58.26819731893496,1540800.0
2022-06-13,54.01369857788086,57.43093359875967,53.74109998754377,56.729961550604585,2113200.0
2022-06-14,53.00118255615234,54.98726748756409,51.91078451520903,54.54915997124133,2330400.0
2022-06-15,56.66181182861328,57.98099959637258,54.20841337716946,54.22788523557901,3891700.0
2022-06-16,56.72021484375,56.80783633598868,54.59783460240247,54.84122722374583,4837000.0
2022-06-17,56.5644416809082,57.92744179697589,54.01855703296323,57.00254912634971,6478700.0
2022-06-21,58.78418731689453,59.32938441525567,56.56444407082935,56.56444407082935,4363600.0
2022-06-22,57.64511489868164,58.83287223074358,57.30923556383176,57.71326454423826,3233400.0
2022-06-23,57.09991836547852,59.61172863460703,56.26264703780996,58.29740978276826,2667600.0
2022-06-24,57.713260650634766,58.74524676410515,56.44761968641288,57.28489094833907,6473700.0
2022-06-27,57.84956359863281,58.288644149709285,56.87599299309101,57.5574931597457,1718900.0
2022-06-28,56.54497909545898,59.30018180947747,56.30158645895417,58.25846162234703,1401700.0
2022-06-29,55.79533386230469,56.6179985150899,54.83149730933542,56.428152540302754,1412200.0
2022-06-30,55.74665069580078,57.2790520915595,55.05541646393475,55.39616840087901,2424400.0
2022-07-01,56.07767105102539,56.55472232997389,55.123572207005886,55.22093150570839,1531900.0
2022-07-05,53.48796081542969,55.853737378109415,51.492142074905566,55.63955439802072,2696000.0
2022-07-06,55.259864807128906,55.707710099072365,53.11801248981059,53.67294742651833,1716600.0
2022-07-07,57.54775619506836,58.31687782611579,56.04845664656811,56.04845664656811,1872100.0
2022-07-08,58.073486328125,58.22925747168748,55.90242067602488,57.38224839680685,2096000.0
2022-07-11,58.25845336914063,58.55052374879475,56.86624738845035,58.07347632859749,1774700.0
2022-07-12,57.664588928222656,59.494902782947214,57.362780690907655,57.839831941647205,1808400.0
2022-07-13,58.238990783691406,58.6868323513574,56.61312972608256,56.61312972608256,1577200.0
2022-07-14,56.38920593261719,57.41145800767325,55.58114428642161,56.74942971943068,2608600.0
2022-07-15,54.188941955566406,55.14888267101905,51.24875816181549,53.50744176124792,5186100.0
2022-07-18,53.36140441894531,55.17224256424806,53.14721770454173,54.841232134899975,2583100.0
2022-07-19,53.54637908935547,54.03316435380415,52.73831376770977,53.97474878507465,2326200.0
2022-07-20,52.64095687866211,53.88226075739035,51.95945678276968,53.70214887707092,2803600.0
2022-07-21,52.72858810424805,53.40521943261234,51.90105450828346,52.43651764178275,1816800.0
2022-07-22,52.57280349731445,54.13051470798059,52.00813086227518,53.34192503240182,1503100.0
2022-07-25,53.5074348449707,53.60479412521872,51.9594575708567,52.55333618180085,1847700.0
2022-07-26,54.033164978027344,55.17224072733567,53.43928635431882,53.93580940956363,1993500.0
2022-07-27,54.06236267089844,54.286283415358405,52.74804412745369,53.57557747497427,1557200.0
2022-07-28,62.88291549682617,64.19724162379286,60.5463485077942,60.92604412527135,8460600.0
2022-07-29,64.35301971435547,64.83980504869666,61.95803676072734,62.16248570982008,3895200.0
2022-08-01,63.57416915893555,64.83980660188725,62.43508580419763,64.30434717793823,2735200.0
2022-08-02,64.09988403320312,65.02478054967636,63.27235051786169,63.57416245141285,1722900.0
2022-08-03,65.39473724365234,65.59918618402534,63.80781979537371,64.8690082136556,2286700.0
2022-08-04,65.67707061767578,66.5630234132556,63.77861095251056,63.77861095251056,2425900.0
2022-08-05,72.33628845214844,73.97188712891078,67.9065398694891,67.91627765390078,4216800.0
2022-08-08,73.88426208496094,75.57827261636115,72.98857903872663,74.9746636810852,3183600.0
2022-08-09,73.7187728881836,74.74101764289799,73.03726895728586,73.7479788200676,2945700.0
2022-08-10,75.0817642211914,75.15964422085695,73.50457724084025,74.04004401965655,2134600.0
2022-08-11,76.74657440185547,77.94406211497072,74.653396065724,75.0817695190033,2540200.0
2022-08-12,79.48817443847656,79.66373144040038,77.08890037289306,77.68384313268696,2170800.0
2022-08-15,79.1955795288086,80.39522032112077,78.26903320252492,78.26903320252492,1980100.0
2022-08-16,79.39065551757812,80.08312838829723,78.90299793754517,79.09805799313268,1878800.0
2022-08-17,77.73261260986328,79.43941408133136,77.14742502214415,78.4348406915518,2502200.0
2022-08-18,79.58572387695312,80.11726890879382,77.45953630852546,77.45953630852546,1939600.0
2022-08-19,78.84446716308594,79.27360817761704,77.87890732145448,78.32755136343539,1704000.0
2022-08-22,77.68384552001953,78.75669059094042,77.55704980075048,78.75669059094042,1724600.0
2022-08-23,77.78135681152344,78.89321510984524,77.63505810046814,78.28851724331206,1065800.0
2022-08-24,78.38607025146484,78.82008513448481,77.35223127805384,77.69359748535788,1430200.0
2022-08-25,80.69756317138672,80.7853453930835,77.7960024571183,78.03495731728182,1551700.0
2022-08-26,78.834716796875,81.17547439082126,78.61039106267437,80.69756466166844,1641000.0
2022-08-29,79.00052642822266,79.96608633440302,77.1961949054205,77.68385247596508,1191200.0
2022-08-30,77.72286224365234,79.56620717654077,77.03038941964708,79.56620717654077,1802800.0
2022-08-31,79.57596588134766,80.35622104017881,77.60583239484278,78.27880228330802,3016500.0
2022-09-01,80.4830093383789,80.8926473893373,79.15658747411321,79.57596587872013,2421100.0
2022-09-02,79.06878662109375,81.62411459563425,78.96150137598683,80.54151435214646,2232200.0
2022-09-06,80.22942352294922,80.65855711405133,79.07855138846553,79.68324199808427,2013300.0
2022-09-07,80.85362243652344,82.3751115955443,79.66763595367307,80.56102493314391,1759100.0
2022-09-08,83.67227935791016,83.82832589716425,80.82436118668703,80.82436118668703,2184400.0
2022-09-09,85.34983825683594,85.6424283625548,83.32605468055642,84.36476778646693,1905300.0
2022-09-12,85.95452117919922,86.47144445731959,85.30106181692287,86.37390698982183,1733800.0
2022-09-13,84.24771881103516,85.85699027445285,83.65277598249247,84.75488684900465,1974200.0
2022-09-14,85.87649536132812,86.34464243050239,84.1306804835172,84.24771353027901,3600300.0
2022-09-15,84.65735626220703,86.08131545910932,84.17944649093094,85.71069094742062,3631800.0
2022-09-16,83.45771026611328,84.71586759970053,82.7974200586223,84.47203883213083,6245600.0
2022-09-19,87.15414428710938,87.48574779748553,83.14559925837095,83.29189798868029,4407400.0
2022-09-20,85.58389282226562,87.95390861344781,85.3985805877211,86.22760430580148,4626000.0
2022-09-21,85.1255111694336,87.86614455515372,85.07674987309618,86.59823923441203,2155100.0
2022-09-22,83.27239990234375,85.82772812296962,82.5409135831139,85.82772812296962,1863300.0
2022-09-23,81.78018188476562,82.25808427178339,80.12702284052153,81.71679145370288,2678800.0
2022-09-26,80.87313842773438,82.85302718691784,79.63449133914902,81.60462486237249,1973300.0
2022-09-27,81.89720153808594,83.30653141195897,81.02917178551711,81.6241145293312,1777800.0
2022-09-28,82.92129516601562,83.41870800232998,81.12671876678144,82.0337622019126,1564300.0
2022-09-29,80.99016571044922,84.08191275011832,80.04410888557032,82.95055111864859,1823700.0
2022-09-30,81.13645935058594,82.36535092512173,80.19040258530299,81.22423413116859,3267800.0
2022-10-03,84.4525375366211,84.76464553643113,81.7996865078142,82.93104824286851,2026700.0
2022-10-04,87.1346435546875,87.25655793672018,85.00846387545836,86.12032244431134,1679100.0
2022-10-05,85.9935302734375,87.26144287532605,83.47721553858625,85.5156279596454,1766700.0
2022-10-06,84.15018463134766,87.6896009439048,83.82832886634041,86.05205351824752,1677300.0
2022-10-07,82.30683898925781,83.63326809307445,81.3120208819271,83.59425459695473,2017200.0
2022-10-10,82.62869262695312,83.51622545740081,81.85819284079201,82.85301092254461,982800.0
2022-10-11,80.83412170410156,83.213893191109,80.51227334089418,82.3263602217991,1534200.0
2022-10-12,80.13188934326172,81.52658274333302,79.66373483781182,81.05843567894655,1878400.0
2022-10-13,81.75091552734375,82.23857310205734,77.34249432600107,78.5713860567132,2746500.0
2022-10-14,79.25410461425781,82.66770735678378,78.71767834972121,82.13128109224718,1693300.0
2022-10-17,83.08708953857422,84.1599345801559,81.0876907566232,81.1657177446452,1678900.0
2022-10-18,84.37450408935547,85.24253385801926,82.42387405800979,84.3647488557011,1598900.0
2022-10-19,83.57475280761719,84.10142385144106,82.47264198883138,82.9895577982149,1325800.0
2022-10-20,82.4726333618164,84.58907255016297,82.1020163435517,84.2379585576752,2076500.0
2022-10-21,85.1255111694336,85.30106820659039,81.59487483704017,82.60919611720767,1749200.0
2022-10-24,85.41810607910156,85.54489437494868,83.45772046478115,85.40640128484324,1325000.0
2022-10-25,85.97402954101562,86.37390487190801,84.60858688123253,85.3400732231452,1647200.0
2022-10-26,86.58847045898438,87.46625550751018,85.17426658823861,87.46625550751018,1370100.0
2022-10-27,90.7433090209961,90.84083903335107,87.58816438235012,87.58816438235012,3345800.0
2022-10-28,91.43579864501952,92.90072098219768,89.55344003927149,90.59702699016408,1958000.0
2022-10-31,92.20629119873048,93.06456581494548,91.07004820503847,91.81616366733682,2276600.0
2022-11-01,93.1620864868164,93.86431448462932,91.68448484186128,92.8889994745698,1467400.0
2022-11-02,90.79207611083984,93.91308879316146,90.68479829913537,92.34283093835435,1966100.0
2022-11-03,92.07949829101562,93.09381940423012,89.88503940828672,89.88503940828672,1484400.0
2022-11-04,91.9917221069336,93.83506709418292,90.45560376458045,92.74271147760174,1974300.0
2022-11-07,91.19197082519533,92.71346014980126,90.66529972643222,92.71346014980126,2120300.0
2022-11-08,85.37908935546875,90.80672056107854,83.95513012553478,87.3492226897434,4345400.0
2022-11-09,85.19377136230469,87.70033083828355,84.19895324762021,84.85241257006314,2241500.0
2022-11-10,92.79148864746094,93.47420631923696,86.02279869700499,88.26602666037968,4885600.0
2022-11-11,90.03132629394531,93.5034527934013,89.3437348663243,92.93776830110538,3133200.0
2022-11-14,91.74172973632812,92.52317847135238,89.86626171520685,89.86626171520685,1997000.0
2022-11-15,91.33148193359376,92.55249105035304,90.50119722468708,92.31805938662076,2537200.0
2022-11-16,89.55367279052734,92.32780130190558,89.16294847066443,92.12267271077802,1384600.0
2022-11-17,87.96148681640625,89.33878102228813,86.8088540815976,88.33267085043214,1792500.0
2022-11-18,91.1361083984375,91.27286080072452,87.93803982113869,88.02986142051627,2515700.0
2022-11-21,91.22401428222656,92.03476596212003,90.608628493393,91.88824340693678,1744800.0
2022-11-22,94.03722381591795,94.12514033727504,91.90778386821908,92.3668844346072,1567600.0
2022-11-23,94.37911224365234,95.6196540809301,92.22525062706352,93.80279213322288,1135900.0
2022-11-25,94.90657806396484,95.18984555481532,93.77347829077698,94.35956103960504,631700.0
2022-11-28,92.611083984375,94.3497995279512,92.19105660961075,93.84186308640815,1590100.0
2022-11-29,92.23990631103516,92.90413552037734,91.1556496979553,92.4938782755492,1436200.0
2022-11-30,93.89070892333984,94.69169051368532,91.5854433799168,91.9566274258266,3361800.0
2022-12-01,92.27896881103516,95.51219795814283,91.70264874125662,94.75028960525496,1748600.0
2022-12-02,89.90532684326172,91.32169416460812,88.92851973820991,90.83329061208222,1848700.0
2022-12-05,87.97125244140625,89.48530655474799,87.71728793980428,88.89922373593575,2397000.0
2022-12-06,88.67454528808594,88.77222450533013,87.71727852566765,87.77588456552486,1237500.0
2022-12-07,89.83694458007812,91.0384130648234,88.4889460965296,88.7722210321674,1237200.0
2022-12-08,89.28993225097656,90.8284003088477,88.82106160767948,90.1885929104794,1002400.0
2022-12-09,87.6391372680664,89.72950393894537,87.60983424643351,89.24110037187184,1384600.0
2022-12-12,88.77223205566406,88.81130523637434,87.00421348009543,87.89311157324804,1554100.0
2022-12-13,88.733154296875,90.5597862754898,88.29359407834556,89.84672125854678,1629900.0
2022-12-14,88.742919921875,90.149524473238,87.79541588116223,89.41691917814417,2561600.0
2022-12-15,87.61959075927734,88.74292037464171,87.35585613077443,88.70384719774378,2245100.0
2022-12-16,86.15437316894531,86.54509745376521,83.93702459019467,86.10553729112151,3911700.0
2022-12-19,85.69529724121094,86.61349092339748,84.98222472022873,86.33021594670304,1238100.0
2022-12-20,85.52924346923828,86.07626061637141,85.10433468514893,85.95904105931828,1306600.0
2022-12-21,87.57076263427734,88.07869907404911,84.69894722369686,85.94925918539398,1409500.0
2022-12-22,85.30457305908203,87.30214195924036,84.5231243318945,87.06282151658293,1548300.0
2022-12-23,85.99810791015625,86.18370366537353,85.10920976932357,85.49016398612397,600700.0
2022-12-27,85.6073989868164,86.84794854437797,85.24597756995811,86.38884787909687,634400.0
2022-12-28,84.60127258300781,86.29114487352341,84.41567682935849,85.91019065994139,752000.0
2022-12-29,84.75755310058594,85.6562213421718,84.27891968391704,85.13851474522116,870800.0
2022-12-30,84.21054077148438,84.59149495141267,83.1458245897481,84.59149495141267,1343300.0
2023-01-03,80.01028442382812,84.12264200059299,78.91625763463205,84.00542244917804,4030600.0
2023-01-04,81.4754867553711,81.79782744625065,79.40465294507406,80.04934177928021,2612200.0
2023-01-05,80.49869537353516,81.97366907114446,79.98587003650876,80.9968617444079,1906300.0
2023-01-06,81.56340026855469,83.18490377921209,81.15314303782718,81.68061981409716,1914100.0
2023-01-09,82.05179595947266,83.23373164983336,81.6415387682625,81.90527340476997,1301500.0
2023-01-10,81.15315246582031,81.55363958450081,79.68794151233152,81.46573050446666,1376700.0
2023-01-11,82.15924835205078,82.41810164546744,80.52798223251443,81.07499184087465,1696200.0
2023-01-12,82.3839111328125,82.83324897821511,80.85032421138608,81.934580739857,1496700.0
2023-01-13,83.18489074707031,83.71724879300169,81.51454415767616,81.86619528676479,1366200.0
2023-01-17,81.43641662597656,83.04814249808503,81.07499528939583,81.98342625760381,2763600.0
2023-01-18,79.95166015625,82.5499706360552,79.8735137991626,81.38756779483217,2084900.0
2023-01-19,78.965087890625,79.89305917177185,78.88206017563165,79.70746342505304,1635500.0
2023-01-20,81.07499694824219,81.17267617696744,78.5841356272871,79.23860210988597,1795100.0
2023-01-23,82.18855285644531,82.33507541917025,80.64324323249984,81.00661710137248,1596200.0
2023-01-24,81.96388244628906,82.27646040153547,81.05545159940945,82.05179150286791,1176000.0
2023-01-25,81.46572875976562,81.62201404951759,80.57683055651088,81.48526162631657,1535200.0
2023-01-26,83.88819885253906,84.07379460355105,81.34850164726595,81.69038267351374,2161100.0
2023-01-27,84.57196807861328,84.65011444219722,82.87231820667598,83.88819857592493,1455100.0
2023-01-30,80.48889923095703,84.83568745076843,80.3423766887558,83.92725663205609,3045800.0
2023-01-31,83.38025665283203,83.51700905391755,80.46936814591123,80.95777170763006,2509000.0
2023-02-01,83.4291000366211,83.87843041935996,80.95289040014792,83.4730545686131,2623400.0
2023-02-02,83.3509521484375,84.66964025112519,81.81247648492953,83.49747470483541,2389600.0
2023-02-03,81.27034759521484,83.18489606598023,81.1238324924315,82.42298026927315,1807200.0
2023-02-06,81.32896423339844,81.90527686648763,80.59635888136823,81.08476244938836,1502000.0
2023-02-07,83.9370346069336,84.26914544457358,80.42053052879955,81.39733763119494,2032900.0
2023-02-08,82.3839111328125,83.02860742647503,82.18855268455258,82.78440563992658,2005900.0
2023-02-09,82.46205139160156,83.47793164277026,81.9834180120666,82.96022508598497,1975000.0
2023-02-10,84.796630859375,84.98222661262255,82.21786044111882,82.25693362351028,1350300.0
2023-02-13,84.3863754272461,85.27527357765089,83.94681515772686,84.87477903891089,1173500.0
2023-02-14,84.06403350830078,85.57027017986191,83.175142744221,83.92728108305774,2383100.0
2023-02-15,84.01519775390625,84.47917972978016,82.40346422236424,82.54021664783342,2030600.0
2023-02-16,83.64400482177734,85.88089439043371,82.95536135226429,83.02861891738861,3037600.0
2023-02-17,82.58905792236328,84.04449867261054,80.00051715813424,83.22397668792581,3570700.0
2023-02-21,78.50598907470703,81.08475921478629,78.04688854669084,79.71722778839354,5056000.0
2023-02-22,75.99559783935547,77.47057124269581,74.62806636426804,77.47057124269581,3341000.0
2023-02-23,77.38265991210938,77.602440019852,76.190954053749,76.190954053749,1584900.0
2023-02-24,77.70812225341797,77.84537068299866,75.95339760346086,76.19847179780994,1529100.0
2023-02-27,76.82585144042969,78.52176046299624,76.45824019530417,77.85515843933918,1326200.0
2023-02-28,73.41442108154297,76.45333943093642,72.93407778079506,76.27688572140671,3584800.0
2023-03-01,72.88504791259766,73.90455723489764,71.39500042866337,72.66938147223641,2594400.0
2023-03-02,74.67900085449219,75.2181670163149,72.54195380801227,72.6693896830476,1949900.0
2023-03-03,77.42383575439453,77.63949474346194,74.50254833165202,74.72801986081502,2304600.0
2023-03-06,77.24738311767578,77.32580116975093,75.82594841217816,76.81605017544612,2295000.0
2023-03-07,76.36512756347656,77.51207310481729,75.79655358468368,77.51207310481729,2203900.0
2023-03-08,76.53176879882812,76.90427888024806,75.58087973199552,76.21807413050847,1261600.0
2023-03-09,77.09054565429688,78.61000880222721,75.87497962339557,76.50236902509118,3110500.0
2023-03-10,76.02201843261719,78.20807606810801,75.7181213444414,77.62970455670572,2895700.0
2023-03-13,75.58087158203125,77.05622285348895,74.98289001642308,75.41422294350308,2242400.0
2023-03-14,76.39453887939453,77.54148447488143,75.64951112991017,75.97301090681322,2142800.0
2023-03-15,75.80634307861328,76.34550175819571,74.84564905385164,75.7671303144322,1957000.0
2023-03-16,76.88467407226562,77.48265568552934,74.53196038653122,75.11033935567002,1962900.0
2023-03-17,75.25738525390625,76.91408930984474,74.4878561222133,76.1886717410555,3896500.0
2023-03-20,75.48284912109375,76.88467376107688,75.39462600428273,75.5416645323011,1629500.0
2023-03-21,75.01229858398438,76.57097419266294,74.47313989799301,76.05141814946013,2045700.0
2023-03-22,72.95368194580078,74.8260523181369,72.93407930169779,74.76722942768671,1863400.0
2023-03-23,71.95378112792969,73.64969027430362,71.33618940442769,73.19875467818483,1655400.0
2023-03-24,71.99298095703125,72.07139899686435,69.75790602180183,71.13031520724508,2777200.0
2023-03-27,73.78693389892578,73.93888617927807,71.99299651065098,71.99299651065098,3225500.0
2023-03-28,74.0221939086914,75.29657492461267,73.37911363383873,73.59086103732808,1752200.0
2023-03-29,74.3849105834961,75.05151263579087,73.93888127100854,74.78683581872056,2299500.0
2023-03-30,75.30638885498047,75.91417547449028,74.50254589579392,75.17895298209758,1737800.0
2023-03-31,76.95329284667969,77.05132102328174,75.21817093570479,75.3063940509255,2984400.0
2023-04-03,75.1103286743164,77.00230142381817,74.97308774774692,76.46313529867406,1894900.0
2023-04-04,74.52215576171875,75.45344216312965,73.63989466858409,75.15935014603764,1316200.0
2023-04-05,74.99268341064453,75.60046994251586,74.18884056736638,74.3848968787732,1204800.0
2023-04-06,75.4436264038086,75.46323652433843,74.6593936012161,75.10052408523252,1223000.0
2023-04-10,75.80634307861328,75.84555584279437,74.36530578100584,75.02210275313153,1485500.0
2023-04-11,75.89456939697266,76.27688451506216,75.65440148993227,76.22787416706655,1371500.0
2023-04-12,75.29660034179688,76.41413817750336,75.14956179426044,76.39453553085569,1171100.0
2023-04-13,75.62010192871094,76.06123254010487,74.66921274332176,75.17897131731701,1324700.0
