Date,Close_COR,High_COR,Low_COR,Open_COR,Volume_COR
2024-04-26,237.8310394287109,238.3049595569403,235.0862287931732,237.001660372248,972800.0
2024-04-29,236.89303588867188,237.81127208150428,235.19482095664247,236.96215708266547,912000.0
2024-04-30,236.02420043945312,237.218876290018,234.9874879207904,236.74495616301328,1589300.0
2024-05-01,226.29885864257807,228.6191191404383,221.954558424138,226.24948851303145,3291600.0
2024-05-02,221.8953399658203,225.89406469756625,221.4806579590337,225.59787402532552,2042100.0
2024-05-03,221.11534118652344,222.0138264420281,219.38749187931472,220.79939943305772,2222000.0
2024-05-06,221.2041778564453,223.22823272725643,220.3649458816741,222.57658314756424,1582700.0
2024-05-07,223.87001037597656,224.01810570255668,221.4707606258377,221.4707606258377,1899100.0
2024-05-08,221.27328491210935,225.3608814583892,220.7894817582916,224.83759124119652,2401800.0
2024-05-09,221.75819396972656,223.1535256253557,221.45142213764032,221.61965136491307,927600.0
2024-05-10,222.26287841796875,223.3217364317,221.68891193108232,222.0847435978956,943900.0
2024-05-13,220.60037231445312,223.8264444832051,220.26391385697823,222.39153568514104,1060600.0
2024-05-14,219.6305694580078,221.38215566160957,218.3836709300152,220.85765677125613,1522200.0
2024-05-15,219.5019073486328,221.2139012446676,218.9279408476478,219.38316086567403,898800.0
2024-05-16,219.54150390625,220.99620875122804,218.5716906095908,220.1946246754152,1045200.0
2024-05-17,219.8086853027344,220.48161729165537,218.73003111903455,220.42224404851757,1001900.0
2024-05-20,218.70034790039065,220.2243165313477,217.4930416044328,220.06599291385368,888200.0
2024-05-21,214.82115173339844,218.9972412621489,214.2076080443443,218.9972412621489,1420200.0
2024-05-22,214.49456787109372,215.5534410366172,213.95028797760088,214.59353334264188,1180000.0
2024-05-23,217.5326385498047,218.53212341320375,216.2263667520841,216.2263667520841,1555500.0
2024-05-24,216.6123046875,218.37378140639785,215.5930237243179,217.65138176550437,1029800.0
2024-05-28,213.960205078125,215.7909456000204,212.87164523266483,215.7909456000204,1400800.0
2024-05-29,216.7805328369141,216.97844868411983,212.53517977930755,213.5841473595081,1774000.0
2024-05-30,218.23524475097656,220.1352641253953,216.0482496538641,217.62170107486548,2127900.0
2024-05-31,224.2123870849609,224.2816508337348,218.4232544083932,218.4232544083932,3835600.0
2024-06-03,228.11138916015625,228.57649971465057,222.38164449310423,222.38164449310423,2028300.0
2024-06-04,228.26971435546875,228.8436808589216,225.73635537471876,227.7452305867984,1001000.0
2024-06-05,229.3582763671875,229.9421333833114,227.71554619638837,229.3186841389695,1782000.0
2024-06-06,234.2072906494141,234.24688287902268,228.3587844756713,229.30880168613157,2246500.0
2024-06-07,233.0197906494141,235.60263259389143,232.24790823842196,234.8208445750584,1064200.0
2024-06-10,232.1291656494141,232.82187870939197,229.3780793254809,232.82187870939197,1568000.0
2024-06-11,230.1994171142578,231.93120710826503,229.09107635009653,231.5155793217045,1159700.0
2024-06-12,227.7452545166016,229.7541299397591,224.99418329375493,229.7541299397591,1336100.0
2024-06-13,229.81350708007807,230.1994482984527,225.1921029677428,227.24057065758544,863700.0
2024-06-14,230.1103973388672,230.24893995852196,228.37860704317623,229.5265402346088,919700.0
2024-06-17,232.25778198242188,232.62394214583148,228.95254060468568,229.8233884311593,1011800.0
2024-06-18,234.7317657470703,235.33541887614624,232.1291429971291,233.306747534169,1349700.0
2024-06-20,233.2275848388672,235.4343910704888,233.0890422364345,234.7020858290525,1230800.0
2024-06-21,234.2171936035156,235.9489837906466,231.95102908836097,234.12813373218037,5382400.0
2024-06-24,236.86929321289065,238.70993922235783,235.43438449207187,236.50314815240876,1059800.0
2024-06-25,235.8500213623047,237.92816042068685,235.48387628773503,237.89847379842504,1039200.0
2024-06-26,234.8109436035156,235.8203340575292,233.40572145381623,235.1276210400733,1229600.0
2024-06-27,225.5879364013672,229.744229683264,221.14465229976136,226.6171078892609,4208900.0
2024-06-28,222.9556121826172,225.4988618341528,222.01550056123256,225.4988618341528,2859200.0
2024-07-01,221.2040100097656,224.6181072836896,220.03629599781917,224.0540463914812,1723100.0
2024-07-02,220.1946258544922,221.46130537118609,217.27532564179936,221.3722455067336,1455300.0
2024-07-03,220.1847381591797,221.6493335378084,218.6805505513925,220.67953532358237,648200.0
2024-07-05,220.36285400390625,220.412336739476,216.909179521294,220.0857688047285,830600.0
2024-07-08,221.36236572265625,221.95611328111227,219.75922768480984,220.3628657509027,767700.0
2024-07-09,220.05609130859372,223.16341697109272,219.42275152706569,223.16341697109272,851900.0
2024-07-10,220.1055908203125,220.99623486534423,218.92797103522287,220.31341229415705,706400.0
2024-07-11,219.68994140625,220.1748480642768,217.2555327088245,219.41285620166644,943600.0
2024-07-12,220.28370666503903,221.7581925712533,219.5019186785126,220.4420302838193,791100.0
2024-07-15,219.8878631591797,223.1733236732288,219.70974342288164,220.1649483712065,1873900.0
2024-07-16,223.0347900390625,223.40093513396695,219.2149550624502,219.80870264067272,1614300.0
2024-07-17,222.81707763671875,224.3509519692088,221.9858219687929,223.03478961165345,709800.0
2024-07-18,221.3821563720703,224.588432368601,221.10505606495173,222.24309861558152,1336000.0
2024-07-19,221.27330017089844,223.63843003636504,220.95662273451248,223.43060858123536,1357100.0
2024-07-22,222.38165283203125,223.7077056924365,221.23371971406308,222.58945919820783,936800.0
2024-07-23,221.92642211914065,223.7373815804148,221.3524555876976,222.94570308532056,680600.0
2024-07-24,223.6285400390625,224.0639639944817,220.44204483805348,223.005105830178,847100.0
2024-07-25,224.74676513671875,227.84420016989085,223.8066535589221,223.86602680172876,986700.0
2024-07-26,225.25146484375,226.5577366553792,224.113437362416,225.02386236748555,1310300.0
2024-07-29,224.81602478027344,226.70615350848416,224.70718390379,225.3998968905657,1434900.0
2024-07-30,228.6259765625,230.64475744915083,223.7373781624863,224.34103130702263,1780400.0
2024-07-31,235.4047088623047,241.688623926194,233.46509729186872,236.0776257724487,2541600.0
2024-08-01,241.91622924804688,242.94540067615296,236.44375887644796,237.601597495582,2039500.0
2024-08-02,244.99388122558597,245.08294109335512,233.2770726098004,237.5026447252062,3292400.0
2024-08-05,238.73963928222656,244.36052799742532,235.70157734988345,243.9449001783447,2354000.0
2024-08-06,237.3245391845703,241.07509536284647,236.948488475926,239.38288227395932,1186800.0
2024-08-07,238.59120178222656,241.31258622142653,236.91878492904368,237.46306483688596,1051500.0
2024-08-08,234.53387451171875,237.5026577333861,231.8520670241405,237.02765664592275,1747200.0
2024-08-09,235.80328369140625,236.2495584785532,233.47271572258524,236.19996902829783,1258800.0
2024-08-12,235.80328369140625,238.11401285361,234.31569097919936,235.2280793601105,913100.0
2024-08-13,234.3553466796875,237.25119192642765,234.11734153746852,235.78343806330184,1043000.0
2024-08-14,235.783447265625,236.88426648907668,233.05619393237384,234.7917187808064,1159000.0
2024-08-15,234.71237182617188,236.5768261655627,233.0065976715325,236.10080074388375,1108900.0
2024-08-16,236.14047241210935,236.23965131458192,233.4330578594588,234.8413105056288,1013200.0
2024-08-19,236.8743438720703,236.9834346057388,235.5454162621338,235.91236607496876,788200.0
2024-08-20,236.4379730224609,237.5090415173762,235.7834286423614,237.15201868573777,697900.0
2024-08-21,237.36029052734372,238.42144726348903,236.45781397965345,236.78508619362609,775100.0
2024-08-22,238.59996032714844,238.8478924564545,237.22145829350987,238.1140230385574,736300.0
2024-08-23,235.7735290527344,239.18506223689235,235.267737854306,238.92721828553937,1170800.0
2024-08-26,232.50082397460935,235.0396464261865,231.39009293518825,233.5718925337264,1471200.0
2024-08-27,231.56858825683597,234.781793815707,230.1206580916294,233.2743623659505,1304100.0
2024-08-28,234.49420166015625,234.74213378606728,231.58844440811524,231.8264495641412,878800.0
2024-08-29,235.6346893310547,236.4181481600516,233.45287460204963,234.49419251678836,829700.0
2024-08-30,237.58839416503903,237.8164874734676,234.9305540262173,235.28757687672845,1229100.0
2024-09-03,241.7040557861328,242.7949631194561,237.94539653706207,238.56027845792389,1408900.0
2024-09-04,241.38668823242188,242.5767744269883,236.08095033404072,242.35859296682275,968500.0
2024-09-05,234.2859344482422,236.53714713402397,230.00166028110868,235.9024415314014,2468400.0
2024-09-06,233.0264434814453,235.4958528584163,231.33058111266752,234.40494547118195,1831600.0
2024-09-09,234.5735321044922,236.35864636411583,233.2644584024851,234.7222853208877,1477100.0
2024-09-10,235.5652618408203,237.4594668468995,233.51239178058665,234.38510254245085,1615000.0
2024-09-11,234.26611328125,235.52561274455763,231.8165426149903,234.27602511876808,1374900.0
2024-09-12,235.6842498779297,236.1107009618919,233.55203985584248,233.63137994431392,1133400.0
2024-09-13,237.89581298828125,238.8082012986613,234.92062779386083,235.68424776497517,1238500.0
2024-09-16,239.24456787109372,241.86273027689043,238.95695815699628,239.9982760174713,1153900.0
2024-09-17,232.59007263183597,240.0577866646256,231.8859539051736,239.01646876353345,2096200.0
2024-09-18,226.5901031494141,229.66446727710365,225.3206919937089,228.5834869407348,2404600.0
2024-09-19,224.68600463867188,227.6116006624156,222.851316008733,226.5603708825178,2204100.0
2024-09-20,226.2231903076172,230.566966010136,222.861231274628,228.36532751427652,6647200.0
2024-09-23,226.4413604736328,229.0396841893624,225.39013073009565,226.63970313857985,1067300.0
2024-09-24,223.48602294921875,225.9455053857276,220.20338891135668,224.6165928309876,2454800.0
2024-09-25,221.5818634033203,224.77522997913056,219.35047456117445,224.77522997913056,1737600.0
2024-09-26,222.0281524658203,223.73392647396173,220.2628771766512,220.2628771766512,1206400.0
2024-09-27,223.0595550537109,223.376915412662,221.28436783512487,221.65130250915905,1082500.0
2024-09-30,223.21826171875,223.5951234065765,221.81992084478213,223.3868537547312,1333600.0
2024-10-01,222.3752899169922,223.63478942047288,221.3438988768901,223.2678546971078,1338900.0
2024-10-02,219.80670166015625,221.75049615660683,219.55876953794743,221.6711560615909,1812500.0
2024-10-03,219.13232421875,220.5604004704888,218.3190996289031,219.796780462062,1460400.0
2024-10-04,218.12075805664065,219.32074100878236,217.53564190204008,218.3984408124705,1638100.0
2024-10-07,217.6844024658203,218.67613095085824,216.8414272005078,217.39680786349265,1414600.0
2024-10-08,218.9835662841797,219.499269338052,217.8728352136017,218.73563416074165,1598800.0
2024-10-09,219.33067321777344,220.5604068422332,218.21001519831847,219.77694800512012,1295000.0
2024-10-10,220.36204528808597,220.8579094832133,218.99347039968487,220.07445071324477,1352900.0
2024-10-11,220.7190704345703,222.85129557558128,220.4314758567053,221.1554333520823,938000.0
2024-10-14,222.95046997070312,224.16037988785305,220.11412600415784,221.12569325822545,1767700.0
2024-10-15,231.19174194335935,234.4545371665948,222.8711404744829,222.8711404744829,3260000.0
2024-10-16,234.6132049560547,234.9305501887835,228.92067824715977,229.61488513054329,1701000.0
2024-10-17,233.69088745117188,234.7421171694093,231.6479292994916,232.49088938837303,1231800.0
2024-10-18,235.46609497070312,236.1900676849302,232.89752173865867,234.4545427769148,1210100.0
2024-10-21,234.5834503173828,237.13219979978808,234.0578354283984,236.0313805708145,848300.0
2024-10-22,232.2330474853516,233.84956968850096,231.7470951009648,233.84956968850096,1020800.0
2024-10-23,232.5801696777344,233.04628327857196,231.13223942421385,231.79669569650707,755000.0
2024-10-24,233.21487426757807,234.99006159818,231.7074427325901,232.3024858768836,866900.0
2024-10-25,232.5305633544922,233.19501957857295,231.4099053998467,232.5305633544922,1009600.0
2024-10-28,231.63803100585935,233.55205973067396,231.4793508154131,233.06610732214816,835400.0
2024-10-29,229.8529052734375,232.78841298794936,229.73388757022883,231.09256582612076,966400.0
2024-10-30,227.58184814453125,229.78348658839192,226.6793867253511,229.36696244125284,1205500.0
2024-10-31,226.19342041015625,229.68430869432976,226.0644908728128,226.95705553256997,1264000.0
2024-11-01,232.3322296142578,235.9024429761592,228.4446558828139,228.7620011197811,1619700.0
2024-11-04,231.9553680419922,234.47435166269676,231.31075059841817,233.26445686796288,1036900.0
2024-11-05,232.05453491210935,234.77186105670916,230.0016498503144,232.86774433519503,1721300.0
2024-11-06,243.350341796875,245.34371061468863,234.84130953402976,234.84130953402976,2215400.0
2024-11-07,245.71063232421875,248.7254952496503,244.28255608501837,246.9800435141136,1600300.0
2024-11-08,246.3552703857422,248.9238434653796,244.2131332802778,247.12881737395287,1376000.0
2024-11-11,247.02964782714844,249.43955594517573,246.3552797124393,246.94039589418563,1246200.0
2024-11-12,246.73211669921875,249.479208768248,245.99824732427925,246.44452210439184,1279300.0
2024-11-13,247.90237426757807,249.0230323146045,245.9090054310133,246.9304845750445,1255500.0
2024-11-14,241.39663696289065,247.0395745291412,241.13877786895412,246.34535247553617,1463900.0
2024-11-15,238.7924041748047,242.4701062498462,236.0490252520204,240.9890790028816,1844700.0
2024-11-18,241.40655517578125,242.81799698914972,237.8083727384171,238.18608785989792,1246500.0
2024-11-19,239.52793884277344,242.46016019364373,239.05083539307148,240.70083648322867,820200.0
2024-11-20,241.7345733642578,242.1719245311462,239.08066351083497,239.49813094281595,785100.0
2024-11-21,244.2095642089844,244.3487200134365,239.9851731569484,241.5059527223337,1000900.0
2024-11-22,243.54360961914065,246.0583636159482,243.17582878088032,244.63697234953557,952400.0
2024-11-25,242.75836181640625,244.84571410896672,242.3011420889454,242.89751762478724,1484700.0
2024-11-26,246.9529266357422,247.0125626706294,241.764379264726,244.56739423918432,978000.0
2024-11-27,248.1854705810547,249.974627535998,245.05444211819253,245.05444211819253,906600.0
2024-11-29,250.0342559814453,251.74389311238664,248.21528106305385,248.5731124431775,1103300.0
2024-12-02,248.36436462402344,249.5074442203845,247.06226065933345,249.5074442203845,950700.0
2024-12-03,248.5432891845703,250.87911980634027,248.32461361428105,250.22310826231745,1233600.0
2024-12-04,246.8435821533203,251.41587015067532,246.44599848696103,250.0739987347346,1002400.0
2024-12-05,242.8378753662109,247.58907163086295,242.4303422353773,245.5116688422407,1337100.0
2024-12-06,241.9433135986328,243.67281935681984,240.61139153576917,242.66891066767857,1199800.0
2024-12-09,239.06076049804688,241.9929969031804,236.8740200067896,241.8240079203633,1203100.0
2024-12-10,235.58184814453125,239.3390698611249,234.42884946002837,239.3390698611249,1543000.0
2024-12-11,230.4927215576172,235.57193131630072,227.88851349940987,235.38307375479488,1714900.0
2024-12-12,230.7213287353516,233.2162141413733,229.64783458258916,231.26801767891283,973000.0
2024-12-13,230.84060668945312,232.1029431839017,228.3258528170689,231.0791508247972,780800.0
2024-12-16,228.4351959228516,233.46470378478395,226.8150128539546,231.5065730717137,1630500.0
2024-12-17,226.26834106445312,228.05749809100476,224.41954799815755,227.09334167021987,1172400.0
2024-12-18,225.62225341796875,227.84874635635123,225.0656150165275,226.51682430687663,1008700.0
2024-12-19,224.90658569335935,225.6421170228205,223.03790901816444,223.9821816394306,1729800.0
2024-12-20,226.3180389404297,228.0376104465731,224.17105054537032,226.34785695979056,1953500.0
2024-12-23,226.26834106445312,226.6162381854216,223.39575553762867,225.9105096591428,940800.0
2024-12-24,226.1689300537109,227.34182774155192,225.1550870779901,225.6023725280841,394700.0
2024-12-26,225.2246551513672,227.03369583540015,225.04574703985395,225.3638109603816,705400.0
2024-12-27,225.5625915527344,226.5466316174982,224.15114979833808,224.15114979833808,909200.0
2024-12-30,223.35598754882807,224.66802583160063,222.76953114321967,223.8430252837674,880500.0
2024-12-31,223.326171875,225.87075920406423,222.57075675398116,223.60449867416116,821900.0
2025-01-02,223.3858184814453,225.40358535759395,222.57075217013409,224.51894872306005,736700.0
2025-01-03,227.8189392089844,230.8505642922628,224.38973041540723,224.5189519463352,1718600.0
2025-01-06,227.50086975097656,229.96592206204548,226.57646565504697,227.87856971653687,1005800.0
2025-01-07,232.8285675048828,233.6933203742509,227.97796760889184,227.97796760889184,1734800.0
2025-01-08,236.3969268798828,236.9336663677303,232.9279508590864,233.57404330145027,1735700.0
2025-01-10,234.76681518554688,237.84812671523937,234.339398308202,235.641517508042,1359700.0
2025-01-13,234.66741943359372,235.35326421668208,232.20236709501432,234.98549853113752,873100.0
2025-01-14,238.6035614013672,239.1999369503777,234.3493521176724,236.25778117482884,1377000.0
