Date,Close_FOX,High_FOX,Low_FOX,Open_FOX,Volume_FOX
2019-05-03,33.52006530761719,33.737373356449375,33.17599020057554,33.37519212371268,1229700.0
2019-05-06,33.78266143798828,33.86415284973668,33.02207607968675,33.248440728537794,1533900.0
2019-05-07,33.230323791503906,33.70116257144929,33.11714149211462,33.47479797267072,1412300.0
2019-05-08,33.33898162841797,33.57440277222519,32.84098014520278,33.103563938660805,2108700.0
2019-05-09,34.3802604675293,34.97786294140506,33.456692379894015,34.47986145551694,3458200.0
2019-05-10,34.452693939208984,34.63378632321224,33.483853656949,34.316877241743995,1633500.0
2019-05-13,33.954689025878906,34.543238350613976,33.70116178644821,33.936579443912485,1598400.0
2019-05-14,33.93657684326172,34.43005341539384,33.868666779604176,33.99090558499762,1663100.0
2019-05-15,33.71021270751953,33.936577286635874,33.61966825749274,33.71926922495183,873900.0
2019-05-16,32.886253356933594,34.045239163822835,32.85003418695577,33.75549271210052,2680000.0
2019-05-17,33.56056594848633,33.77925896325946,32.87714419421041,32.87714419421041,1084400.0
2019-05-20,33.42387771606445,33.84304219319086,33.29630622094446,33.29630622094446,996400.0
2019-05-21,33.87948989868164,34.19386497334288,33.387425471228134,33.55144694704597,1272400.0
2019-05-22,33.41476058959961,33.9797249849204,33.369199841863995,33.80658927703793,830200.0
2019-05-23,33.26896667480469,33.378316649071,32.9682629357286,33.15962017660088,1860100.0
2019-05-24,33.214290618896484,33.49676932360889,33.16872987388436,33.26896212248623,828100.0
2019-05-28,32.95002746582031,33.66989892529191,32.90446672905684,33.34185605889668,2384600.0
2019-05-29,32.166378021240234,32.95003539599799,32.148153026936306,32.8042389176288,1437600.0
2019-05-30,31.719879150390625,32.526315194626775,31.61052918000488,32.22105434844027,1079700.0
2019-05-31,31.62874984741211,31.719874810265235,31.20958544647345,31.482953382909017,1736500.0
2019-06-03,30.78131103515625,31.71987916299712,30.36214657669813,31.537632688344164,2219500.0
2019-06-04,31.06379508972168,31.71988104701592,30.75397710722857,31.00912010125963,2276200.0
2019-06-05,31.0000114440918,31.501186706105287,30.890664935812797,31.200482939322324,1346900.0
2019-06-06,30.74486541748047,31.19136564353297,30.61729044826013,30.99089416796349,1209100.0
2019-06-07,30.690185546875,31.027339221720545,30.67196055417228,30.835982012434847,925100.0
2019-06-10,30.74486541748047,31.01640846659506,30.5808439331168,30.85421191503542,1142800.0
2019-06-11,30.826873779296875,31.01823100425759,30.662852307598488,30.772198796710008,1201800.0
2019-06-12,31.61963653564453,31.65152940105207,30.799529316505502,30.808643550085726,2240300.0
2019-06-13,31.838335037231445,32.00235650970539,31.528517086565355,31.856560031513244,1315400.0
2019-06-14,31.856557846069336,32.03880430032249,31.49206841362502,31.883897073647603,2414700.0
2019-06-17,32.62199783325195,32.7723514540209,31.9294653157466,32.05703682086105,2288000.0
2019-06-18,32.64933395385742,33.460327138518,32.539983980418654,32.88625194418313,2680900.0
2019-06-19,32.567317962646484,32.877135885328606,32.211935820344294,32.69488943503408,2011500.0
2019-06-20,32.21194076538086,32.94092667846971,32.17549425057638,32.94092667846971,1879700.0
2019-06-21,32.69489288330078,33.71546824610155,31.92946049218463,32.221053452984854,4338300.0
2019-06-24,32.385066986083984,32.61287414809742,32.24838129845136,32.54908842081857,1621000.0
2019-06-25,32.06614303588867,32.36685023479925,31.801889302495447,32.3030644912841,1853700.0
2019-06-26,32.17549514770508,32.70400612576193,32.03880941617419,32.31217740317342,2271900.0
2019-06-27,32.57643127441406,32.91358497444625,31.947684621479087,32.221052580317675,2880900.0
2019-06-28,33.28718566894531,33.38742138925267,32.50352837497346,32.70399981558818,4921100.0
2019-07-01,32.76778793334961,33.59700603063972,32.544537843019,33.55144528429541,2608800.0
2019-07-02,33.28718566894531,33.323635653795606,32.76778555104525,32.76778555104525,1431200.0
2019-07-03,33.1231689453125,33.505886888793675,33.08672243131717,33.44210114422388,918900.0
2019-07-05,33.31452941894531,33.50588665129834,32.86802573405923,33.05938296641226,1190600.0
2019-07-08,32.92269515991211,33.65623456947297,32.849795192622246,33.132277351777816,910700.0
2019-07-09,32.813350677490234,33.06849712946445,32.61288268615762,32.786014923231775,1661300.0
2019-07-10,32.93180847167969,33.17784066627031,32.83157274691365,32.90447271985696,1177600.0
2019-07-11,33.08671951293945,33.1413910171414,32.66755161637281,32.92269804820948,1206500.0
2019-07-12,33.679012298583984,33.72457303888685,33.09582648015924,33.09582648015924,1582900.0
2019-07-15,33.75191879272461,33.9068260349312,33.36009009341549,33.82481529609761,1344900.0
2019-07-16,33.43299102783203,33.81570901846646,33.36009451479768,33.788373260586425,1613100.0
2019-07-17,32.95914459228516,33.46032322172307,32.88898027937626,33.36919825452433,1892200.0
2019-07-18,33.36009979248047,33.496782079567026,32.80424945389708,32.89537097862145,3001300.0
2019-07-19,33.214290618896484,33.49676932360889,32.986483417773826,33.45120857859676,1934300.0
2019-07-22,33.0958366394043,33.38742963812535,33.05938664554848,33.232522378332234,1557800.0
2019-07-23,33.26896667480469,33.4876631472748,32.79513069056737,33.12317018517878,2003200.0
2019-07-24,33.615230560302734,33.78836626050781,33.205176896740824,33.223401890239366,1233500.0
2019-07-25,34.1072998046875,34.207535545146214,33.624349574545576,33.63346033455883,1411800.0
2019-07-26,34.16197204589844,34.65403299648567,34.016175564972166,34.05262207815701,915600.0
2019-07-29,34.344215393066406,34.48090111611717,34.025286674031086,34.11640817202337,885800.0
2019-07-30,34.49001693725586,34.68137767282354,34.17108817141446,34.17108817141446,1825500.0
2019-07-31,33.8977165222168,34.35333098225718,33.50770926523124,34.35333098225718,1831300.0
2019-08-01,33.56967544555664,34.125525674282954,33.432989709421015,33.86126843832083,1757900.0
2019-08-02,33.31452941894531,33.578783154834674,33.068497201893265,33.56967239541601,1113400.0
2019-08-05,32.804237365722656,33.241626780138176,32.57643016179402,33.059380321782854,2043700.0
2019-08-06,33.16872787475586,33.26896011731658,32.66754928164316,32.740449250118395,1536300.0
2019-08-07,33.52411651611328,33.65168802288044,32.585548260781025,32.849805511120344,1784900.0
2019-08-08,31.893009185791016,34.0252847961121,31.792773457894302,34.0252847961121,3361100.0
2019-08-09,32.230167388916016,32.403303116248644,31.78366714445978,31.84745289366781,1337100.0
2019-08-12,31.719879150390625,32.14815436818311,31.59230418494059,32.14815436818311,1335100.0
2019-08-13,31.893009185791016,32.3759593554074,31.592302002100872,31.592302002100872,1708100.0
2019-08-14,30.67196655273437,31.69254201124879,30.407709320956613,31.69254201124879,1372300.0
2019-08-15,29.89742088317871,31.00911775599371,29.806295909300548,30.662853283443663,2007500.0
2019-08-16,30.079666137695312,30.33481260765252,29.806298147656424,30.152566122272397,1399300.0
2019-08-19,30.617286682128903,30.890658106483496,30.34391873383637,30.35303296854796,1622600.0
2019-08-20,30.39859771728516,30.817762191606683,30.298361978629465,30.52616921155149,1711200.0
2019-08-21,30.207237243652344,30.53527670406669,29.95209080635833,30.49883019250652,1408700.0
2019-08-22,29.906532287597656,30.38037173379751,29.82452154736956,30.24368600806321,1438800.0
2019-08-23,28.649036407470703,29.815409996859508,28.548800674732973,29.76073501280375,1459900.0
2019-08-26,28.89506721496582,28.995302948853052,28.50324025292636,28.85861896320848,1508600.0
2019-08-27,28.81305694580078,29.20488389059403,28.80394444875474,29.068199910965586,1763500.0
2019-08-28,28.75838279724121,29.104650742904884,28.548800573199653,28.85861852962245,1002000.0
2019-08-29,29.56937789916992,29.88830661726225,28.854063366252277,28.95885447905849,1727100.0
2019-08-30,29.8883056640625,30.353034325389967,29.587601950317268,30.31658433703836,1295500.0
2019-09-03,29.75983619689941,30.039723925441525,29.512066560127245,29.732307404127884,904800.0
2019-09-04,30.475616455078125,30.521498948715895,29.856194039443505,29.96172692535927,970400.0
2019-09-05,31.11797332763672,31.22809198226774,30.493961783712763,30.760085074629227,965300.0
2019-09-06,31.08126640319824,31.521744528859355,30.952794054123206,31.15468117444625,875100.0
2019-09-09,31.19139289855957,31.218921691302132,30.567381258592068,30.906915871318382,792500.0
2019-09-10,31.40244674682617,31.585976650177063,30.980318867536976,30.980318867536976,1421800.0
2019-09-11,31.173038482666016,31.411629515675564,30.851854072118915,31.292332248866103,1073800.0
2019-09-12,30.925264358520508,31.310681394445687,30.824320801318525,31.310681394445687,1159600.0
2019-09-13,30.93444061279297,31.27397868166181,30.695849605515267,30.90691182365565,938800.0
2019-09-16,30.73256492614746,30.88856610568151,30.60408904224837,30.76009372239232,653100.0
2019-09-17,30.117725372314453,30.705029639075928,30.02596039336156,30.705029639075928,890000.0
2019-09-18,29.824071884155277,30.13607769927543,29.39276880132787,29.98925163925473,1207900.0
2019-09-19,29.33770751953125,29.970895955292235,29.273471341323027,29.88830608322321,629400.0
2019-09-20,29.43865394592285,29.640537584786543,29.02570281970041,29.264295597974616,1538800.0
2019-09-23,29.530420303344727,29.672657067040653,29.255120123050364,29.512066607930823,841400.0
2019-09-24,28.933935165405277,29.68641731897032,28.81463791217455,29.65888852999745,1201700.0
2019-09-25,29.365238189697266,29.521239337287625,28.888052649041583,28.888052649041583,1456400.0
2019-09-26,28.878877639770508,29.42030114367535,28.76875896972234,29.42030114367535,1314000.0
2019-09-27,28.88805389404297,29.09911613255456,28.566871237440083,28.91558443614196,860400.0
2019-09-30,28.943115234375,29.227590504030047,28.75958178603354,29.07158759803121,700200.0
2019-10-01,28.612754821777344,29.37441388246229,28.566870585992053,29.08994037211661,880700.0
2019-10-02,27.81438636779785,28.63110825426088,27.76850388273678,28.43839796633424,1123900.0
2019-10-03,27.887800216674805,27.92450760605009,27.227082960661544,27.75932785447061,1061100.0
2019-10-04,27.97497940063477,28.24569027130165,27.84191773956188,27.988743796502767,996300.0
2019-10-07,27.979564666748047,28.48428072782717,27.97038782014975,27.99791835994464,951500.0
2019-10-08,27.562030792236328,27.72262124953564,27.17202439576388,27.72262124953564,1232500.0
2019-10-09,27.76849937438965,27.90614855752948,27.474847316943528,27.722615146473487,1147600.0
2019-10-10,27.919919967651367,28.01627599533956,27.57579604816361,27.73179896167692,1161300.0
2019-10-11,28.59440040588379,28.88805250628084,28.10803802066081,28.12639171451177,1571700.0
2019-10-14,28.456756591796875,28.56687527514793,28.213576228283788,28.502639084808997,1178700.0
2019-10-15,28.85134696960449,28.91558314800252,28.264041016455504,28.465928148911708,1148900.0
2019-10-16,28.98440742492676,28.988996723644927,28.686167769516725,28.768757643397564,1159900.0
2019-10-17,28.89723014831543,29.10829238249513,28.58522434548256,28.906406995493413,2047600.0
2019-10-18,28.92934799194336,29.42947478190455,28.8880530551464,29.025702261034738,2453800.0
2019-10-21,29.447830200195312,29.507477084379502,28.97064462489348,29.099116991203697,1581800.0
2019-10-22,30.071840286254883,30.154430160425008,29.299166557982183,29.512064861391732,1518800.0
2019-10-23,29.925012588500977,30.29207595306536,29.82406902554783,30.163603600437373,905100.0
2019-10-24,28.99817276000977,30.035131952636583,28.631107636527023,29.87913080667292,1454000.0
2019-10-25,29.089941024780277,29.42030052862783,29.01652799618133,29.01652799618133,1280500.0
2019-10-28,29.55794715881348,29.97089652703628,29.10829215247343,29.10829215247343,2133600.0
2019-10-29,29.41111946105957,29.557945505927226,29.21841093353497,29.51206302327028,1105600.0
2019-10-30,28.77793502807617,29.420300336858272,28.722873944257373,29.346885558433208,1198100.0
2019-10-31,28.667814254760746,28.686167949139104,28.395269069491093,28.603578074741115,1528000.0
2019-11-01,29.236764907836918,29.328529874033148,28.61275333599714,28.777933075637616,2991700.0
2019-11-04,29.273473739624023,29.401947856870606,29.11747082963545,29.401947856870606,1461400.0
2019-11-05,29.50288963317871,29.77818804565035,29.273471955712857,29.273471955712857,2289200.0
2019-11-06,29.668067932128903,29.787361687989133,29.062408303716595,29.53041698230979,1425800.0
2019-11-07,31.42997932434082,31.443743718692005,30.044308783448034,30.42055073168586,2728600.0
2019-11-08,31.595157623291016,31.67774748625733,31.117972137331066,31.329034342554134,1551500.0
2019-11-11,31.40244674682617,31.503390294034272,31.14549858103959,31.420800437282963,768800.0
2019-11-12,31.02621459960937,31.54010409154866,30.975742810135397,31.393278022336062,995800.0
2019-11-13,30.805971145629883,31.16385944034367,30.71420617284508,30.86103222966636,994800.0
2019-11-14,30.69584846496582,30.998675636051257,30.53984383089664,30.70502356080101,1251300.0
2019-11-15,30.82891082763672,31.17303468952958,30.640788102842997,30.971147570357573,1682400.0
2019-11-18,31.6226863861084,31.64104007793204,30.787612661481223,30.815144949521063,1344300.0
2019-11-19,32.5128288269043,32.55871131694164,31.631872415992703,31.81540237614208,1301600.0
2019-11-20,32.11363983154297,32.62294345922711,32.02646416146105,32.292583970933705,1548900.0
2019-11-21,31.916343688964844,32.51282651893699,31.833753812516537,32.11823083152945,979500.0
2019-11-22,32.00352478027344,32.27423391891076,31.888816806150597,31.9071705020834,1139800.0
2019-11-25,31.98057746887207,32.11822841948493,31.732811358743472,32.008109759360096,1108800.0
2019-11-26,32.29258728027344,32.38435575898668,31.91634526907298,32.00811374778622,1473000.0
2019-11-27,32.14575958251953,32.47611908789186,32.02187651830958,32.393529211548774,757300.0
2019-11-29,32.09987258911133,32.310934798887104,31.76951313012008,32.02646132078486,528700.0
2019-12-02,31.948457717895508,32.329288960911605,31.884221544448085,32.08151936306772,1014400.0
2019-12-03,31.521743774414062,31.778691967023278,31.191387813531733,31.69610210165047,1072000.0
2019-12-04,31.78786849975586,31.971401931170124,31.374919154226024,31.46668762023768,1198100.0
2019-12-05,31.783283233642575,32.11823205101418,31.61351767604872,31.92552349885437,1203100.0
2019-12-06,31.75116729736328,32.16411672332116,31.69152040829537,32.00811555163136,892900.0
2019-12-09,31.925521850585938,32.283410143436754,31.66857362702924,31.815399683086223,1049300.0
2019-12-10,32.04481506347656,32.26505589407981,31.641044291414723,31.90716760738262,1210700.0
2019-12-11,32.38435363769531,32.769770721216126,32.13658401231366,32.13658401231366,1647300.0
2019-12-12,32.99918365478516,33.09095211915202,32.33846821438863,32.46694056389325,1350800.0
2019-12-13,32.90741729736328,33.13683319765097,32.70553018491529,32.96247487304267,1363600.0
2019-12-16,32.93495178222656,33.20107511273989,32.86154050175256,33.06342414851316,1097800.0
2019-12-17,33.25613784790039,33.33872773041062,32.63212618018082,32.91659971946412,1019300.0
2019-12-18,33.035892486572266,33.40295935888894,32.99918509921877,33.292837196828465,1880800.0
2019-12-19,33.081787109375,33.237791812566606,32.889078505971035,32.9441396072052,1098600.0
2019-12-20,33.23777770996094,33.39653382558022,32.89823964732997,33.16436293946486,2579000.0
2019-12-23,33.6140251159668,33.760851180193775,33.18272202078338,33.18272202078338,1149200.0
2019-12-24,33.49472427368164,33.770022677179114,33.48554917716235,33.59566783843951,347100.0
2019-12-26,33.770023345947266,33.82508442798082,33.49472493699789,33.62319729446698,696700.0
2019-12-27,33.70119857788086,33.907675014395586,33.54060812766448,33.907675014395586,832800.0
2019-12-30,33.43966293334961,33.8250834957437,33.39378044989079,33.76084731877953,894000.0
2019-12-31,33.40296173095703,33.51766969912569,33.16895649572234,33.32954695103658,988400.0
2020-01-02,33.458011627197266,33.72413489234413,33.003769157797315,33.49471900872275,1153800.0
2020-01-03,33.12765884399414,33.35707477366338,33.04506896928885,33.04506896928885,940300.0
2020-01-06,33.049659729003906,33.16436769890916,32.788125697644304,32.98083424693887,792600.0
2020-01-07,33.46718978881836,33.568133336399924,32.879885694462224,32.93494326542778,955700.0
2020-01-08,33.42131042480469,33.880142276879056,33.36625284294566,33.56813997805334,1799500.0
2020-01-09,33.49472427368164,33.65072541877353,33.21942587018417,33.49472427368164,851000.0
2020-01-10,33.113887786865234,33.57730885174232,33.02671213154216,33.540601470233355,1067100.0
2020-01-13,33.31119537353516,33.46720004047809,32.870717167840944,33.11848681490824,1207000.0
2020-01-14,33.531436920166016,33.7424991793048,32.955142051188844,33.155194892899544,1441500.0
2020-01-15,33.76084899902344,33.825085179184576,33.47637198644607,33.558961861026,889600.0
2020-01-16,35.08228302001953,35.109811810972964,33.834259821195246,33.87096720953931,1835100.0
2020-01-17,35.39887619018555,35.64205649865237,35.15569588171872,35.15569588171872,1662700.0
2020-01-21,35.24746322631836,35.36676048968668,34.95381111695732,35.238288129417384,1416700.0
2020-01-22,35.23828887939453,35.4218188261943,34.99051925048363,35.247463976490785,1321200.0
2020-01-23,33.86178970336914,34.99051556006691,33.678256275317125,34.97216186720082,2407400.0
2020-01-24,33.072601318359375,33.89849656622887,32.70553443001119,33.89849656622887,2762300.0
2020-01-27,33.37543487548828,33.421317370108746,32.723894350291864,32.86154533476319,1838800.0
2020-01-28,33.60484313964844,33.78837657663438,33.19189378158235,33.49472447770053,1353100.0
2020-01-29,33.0267219543457,33.614026230730786,32.921189076272,33.384610278979764,876100.0
2020-01-30,33.458011627197266,33.47636531796001,32.60458426007701,32.66882042744232,978500.0
2020-01-31,33.33872604370117,33.558963385512875,32.89732719918768,33.357076238344284,1604300.0
2020-02-03,33.79755783081055,34.18297492823232,33.41213723277935,33.494727110885364,1084600.0
2020-02-04,34.32062911987305,34.47663029285141,33.944387084361395,34.20133184014211,1072200.0
2020-02-05,34.80698776245117,35.06393250292241,34.36650956423924,34.69686908805057,1984500.0
2020-02-06,33.49472427368164,35.2749905502005,33.20107217653645,35.10981080798019,2530200.0
2020-02-07,33.37543487548828,33.45802476604909,32.934956626033944,33.44884966736898,1047900.0
2020-02-10,33.75166702270508,33.81131739874701,33.12765547737165,33.237777632860315,1442000.0
2020-02-11,33.59566879272461,33.81590612153478,33.201073119613056,33.81590612153478,926900.0
2020-02-12,34.10038757324219,34.155448662923355,33.69661675074269,33.74249924183882,907700.0
2020-02-13,34.43074035644531,34.63262747839931,33.90767235920906,33.90767235920906,1059400.0
2020-02-14,34.238037109375,34.494981849211136,33.95356007554961,34.43992076184217,750500.0
2020-02-18,34.15544128417969,34.325206814621176,33.898493088453534,34.192145168761485,965600.0
2020-02-19,34.439918518066406,34.61427686640386,34.04532283582069,34.17379869797803,674100.0
2020-02-20,33.531436920166016,34.26556727817259,32.94413263376076,34.11874120657128,1605200.0
2020-02-21,32.577056884765625,33.8067262142431,32.5587031932082,33.30201194854453,1593500.0
2020-02-24,31.448335647583008,32.52200050409205,31.28315590033404,32.36599935425094,1503900.0
2020-02-25,30.126901626586918,31.70528084555202,29.957132578062225,31.57680848476979,1922800.0
2020-02-26,29.73230743408203,30.65914629795512,29.43865530885831,30.61326380975319,2761100.0
2020-02-27,28.438400268554688,29.879133870188166,28.438400268554688,29.356064046502134,2763400.0
2020-02-28,27.942859649658203,28.741226068045837,27.40143794049668,27.713443730532287,3917400.0
2020-03-02,29.172534942626957,29.172534942626957,27.594151983606185,27.970394026092556,2871300.0
2020-03-03,28.386829376220703,29.838060727127104,28.044820360853876,28.83051936827271,4065400.0
2020-03-04,28.349855422973636,28.9044665747859,27.850704857424518,28.69186619156028,2778700.0
2020-03-05,26.917116165161133,27.76751960650297,26.723001435465218,27.573404876807054,2206300.0
2020-03-06,26.36250114440918,26.612076434119533,25.46587919909279,25.61377527527812,2821300.0
2020-03-09,25.07765007019043,25.53982572160836,24.38438659306353,24.726397350859287,4129700.0
2020-03-10,26.584346771240234,26.787703446800244,24.744887676348885,25.844864585179437,3554900.0
2020-03-11,25.43815040588379,26.140657666393235,25.234791973884008,25.715455114715787,3077300.0
2020-03-12,23.626420974731445,24.643207853760856,22.45249605233912,24.54152863693981,3106700.0
2020-03-13,23.460037231445312,25.67848195226634,22.409050517111737,24.40287606148821,2710400.0
2020-03-16,21.435710906982425,22.53568787784869,20.96429144958524,21.53738836896656,3320300.0
2020-03-17,21.99032020568848,22.59114825087476,20.4928701923522,21.72225745886333,3157000.0
2020-03-18,19.79036521911621,21.500415824708146,19.07861415014684,20.834883387979957,3549300.0
2020-03-19,20.280271530151367,21.01050826690734,18.579464702363147,19.80885207388893,2025500.0
2020-03-20,18.533241271972656,21.04747772092833,18.41307638901406,20.61303151879024,3236800.0
2020-03-23,18.311397552490234,18.99541725784119,17.682838427827175,18.60718966690577,2577600.0
2020-03-24,20.012205123901367,20.086153156756374,18.6441656345536,19.24499362188308,2434900.0
2020-03-25,21.574363708496094,22.68358619096716,19.651712698457303,20.01220921188316,3077500.0
2020-03-26,22.739044189453125,22.90542771912942,21.68528242252337,21.68528242252337,2435300.0
2020-03-27,20.37270736694336,22.13821854416022,20.289515593100845,21.91637263853984,1979800.0
2020-03-30,21.971830368041992,22.156699566368356,19.8920399862144,20.43740738293844,1575000.0
2020-03-31,21.149158477783203,22.48022493844546,21.038237301179866,22.13821592034813,2087600.0
2020-04-01,19.93363571166992,20.50488482704476,19.651708291092287,20.1970756836385,1584700.0
2020-04-02,20.18783569335937,20.99202046293717,19.61473702189688,19.92901665414076,2515500.0
2020-04-03,19.95674705505371,20.307999814616235,19.59625056983686,20.086155688093527,1208700.0
2020-04-06,22.60039329528809,22.757533109790497,20.9735345578103,21.056726328021018,1489800.0
2020-04-07,23.08105087280273,24.43984838546365,23.016346565163676,23.746584924084868,1670400.0
2020-04-08,23.86675071716309,24.060865410478144,23.10878291949334,23.145757818433434,1529100.0
2020-04-09,23.700368881225582,24.55077222358,23.26592436618705,23.95918790300661,1596300.0
2020-04-13,23.47852325439453,23.58020246411596,22.480223895957604,23.533983840124296,1554400.0
2020-04-14,24.042381286621094,24.1995211027321,23.469282615198463,23.848266566455514,967100.0
2020-04-15,23.265926361083984,23.339874407496207,22.69282767909389,23.247438908715804,1167800.0
2020-04-16,23.22894859313965,23.376846430794654,22.5726599825081,23.256679768273766,1872800.0
2020-04-17,24.245737075805664,24.33817256947356,23.58944842057837,23.80204882187225,1085600.0
2020-04-20,23.74658966064453,24.43985326030357,23.53398748348977,23.53398748348977,1896900.0
2020-04-21,23.154998779296875,23.46003463012744,22.90542527447925,23.02559016472032,1442400.0
2020-04-22,22.729799270629883,23.922211565598,22.67433868467003,23.737342358045083,1501900.0
2020-04-23,22.60039329528809,23.20122137554068,22.101242674023798,22.766775072649068,1512000.0
2020-04-24,22.66509437561035,22.80836769923526,22.30459616851304,22.6281194772167,1423000.0
2020-04-27,24.042381286621094,24.254981695753493,22.905429432849942,22.951646299857696,1128200.0
2020-04-28,24.92975616455078,25.613775976396475,24.495311649246997,24.63396400408349,1157500.0
2020-04-29,25.83561897277832,26.10367992709941,25.595287428489662,25.6322605628863,1215400.0
2020-04-30,23.626420974731445,25.32722766905619,23.27054547891813,25.32722766905619,1787900.0
2020-05-01,23.12727165222168,23.46003694584552,22.803748320785456,23.108784201725825,803100.0
2020-05-04,22.766773223876957,23.07180910219237,22.378545582106398,22.970131651460765,1180100.0
2020-05-05,22.04578018188477,23.11802761324901,21.842421755310664,22.94240036204237,1413200.0
2020-05-06,22.74828720092773,22.84996465015899,21.620577429869723,22.082753103107198,1949600.0
2020-05-07,23.118030548095703,24.70791444673374,22.979378179777008,24.264226162889702,1810900.0
2020-05-08,23.783557891845703,23.986916300783115,23.40457400999344,23.681880450437134,949500.0
2020-05-11,23.524742126464844,23.857507407412815,22.905426662927454,23.857507407412815,845300.0
2020-05-12,23.007104873657227,23.81129133566,23.007104873657227,23.654151533340396,995000.0
2020-05-13,22.239891052246094,22.88231490250903,21.611331906847496,22.84996274911882,1172600.0
2020-05-14,23.21970558166504,23.29365361562008,21.59284707159397,21.87939548278722,1753200.0
2020-05-15,23.57096099853516,23.635665315265,22.822236848709185,23.08105411562856,1056400.0
2020-05-18,24.823455810546875,24.99446208472526,24.2318714933426,24.64320757408997,1144500.0
2020-05-19,24.90202522277832,25.401174022160923,24.45833524625349,24.698666802645207,741900.0
2020-05-20,25.29949760437012,25.659994072093017,24.985217999615685,24.99446172482144,941700.0
2020-05-21,25.170089721679688,25.539829951437245,25.022193629776663,25.022193629776663,666400.0
2020-05-22,25.29949760437012,25.401175055512805,24.99446172482144,25.10538290116988,739000.0
2020-05-26,26.42720603942871,26.59358956956695,25.95578662505714,26.251578783942755,856000.0
2020-05-27,27.083498001098636,27.48096942461217,26.51040106356885,26.79694953233374,923800.0
2020-05-28,26.49190902709961,27.37928722237729,26.37174412971776,27.19441625080186,937100.0
2020-05-29,26.60283470153809,26.74148706296441,25.94654427163152,26.39947625925641,1740100.0
2020-06-01,26.93560218811035,27.18517751663673,26.62132253657208,26.704514312747538,740700.0
2020-06-02,26.68602561950684,27.138957592679542,26.4179628679836,26.97257405905276,827600.0
2020-06-03,27.933897018432617,28.27590779191771,27.0003019481736,27.0003019481736,1326900.0
2020-06-04,27.67970085144043,28.12801181968591,27.34231282077228,27.75827163286193,1132000.0
