Date,Close_DHR,High_DHR,Low_DHR,Open_DHR,Volume_DHR
1979-03-19,0.0612455233931541,0.0612455233931541,0.0581832150699933,0.0612455233931541,1166460.0
1979-03-20,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,585611.0
1979-03-21,0.062776394188404,0.062776394188404,0.0597140896201426,0.0612455351964187,1414036.0
1979-03-22,0.062776394188404,0.0658386987566654,0.062776394188404,0.062776394188404,1199788.0
1979-03-23,0.0612455233931541,0.0643078273712469,0.0612455233931541,0.0627763820901116,518956.0
1979-03-26,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,490389.0
1979-03-27,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,642743.0
1979-03-28,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,342796.0
1979-03-29,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,195204.0
1979-03-30,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,390407.0
1979-04-02,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,418973.0
1979-04-03,0.0689010024070739,0.0689010024070739,0.0612455305182512,0.0612455305182512,2590018.0
1979-04-04,0.0704318359494209,0.0704318359494209,0.0673695327165098,0.0689009776249828,2566213.0
1979-04-05,0.0734941363334655,0.0750255811825749,0.0689009749541619,0.070431833219259,5237169.0
1979-04-06,0.0673695653676986,0.07196331573548,0.0673695653676986,0.07196331573548,1747310.0
1979-04-09,0.0673695653676986,0.0704318700847798,0.0673695653676986,0.0673695653676986,1623522.0
1979-04-10,0.0689010024070739,0.0704318612821264,0.0673695569477755,0.0673695569477755,1180743.0
1979-04-11,0.0673695653676986,0.0704318700847798,0.0673695653676986,0.0689010110183988,609416.0
1979-04-12,0.0658386945724487,0.0673695578122125,0.0627763901988045,0.0673695578122125,1066478.0
1979-04-16,0.062776394188404,0.0643078397646801,0.0612455351964187,0.0643078397646801,833186.0
1979-04-17,0.0673695653676986,0.0673695653676986,0.0627763972391675,0.0627763972391675,1323575.0
1979-04-18,0.062776394188404,0.0673695620937196,0.062776394188404,0.0673695620937196,338035.0
1979-04-19,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0627763820901116,490389.0
1979-04-20,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,238053.0
1979-04-23,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,209487.0
1979-04-24,0.0597140714526176,0.0597140714526176,0.0597140714526176,0.0597140714526176,219009.0
1979-04-25,0.0597140714526176,0.0597140714526176,0.0597140714526176,0.0597140714526176,14283.0
1979-04-26,0.0612455233931541,0.0612455233931541,0.0581832150699933,0.0597140781120188,138071.0
1979-04-27,0.0597140714526176,0.0612455165629639,0.0581832085813162,0.0612455165629639,504673.0
1979-04-30,0.0597140714526176,0.0597140714526176,0.0581832085813162,0.0597140714526176,466584.0
1979-05-01,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0581832042697873,223770.0
1979-05-02,0.0551208890974521,0.0581831918536187,0.0551208890974521,0.0566517515286298,647504.0
1979-05-03,0.0551208890974521,0.0566517515286298,0.0551208890974521,0.0551208890974521,219009.0
1979-05-04,0.0551208890974521,0.0566517515286298,0.053589444427397,0.0551208890974521,314230.0
1979-05-07,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0551208931144474,395168.0
1979-05-08,0.0520585887134075,0.0520585887134075,0.0505271439735699,0.0520585887134075,737965.0
1979-05-09,0.0535894483327865,0.0535894483327865,0.0505271453534513,0.0520585901351121,956974.0
1979-05-10,0.0520585887134075,0.0551208916091121,0.0520585887134075,0.0535894468692746,418973.0
1979-05-11,0.0551208890974521,0.0551208890974521,0.0505271416712304,0.0520585863412855,1023628.0
1979-05-14,0.0551208890974521,0.0566517515286298,0.053589444427397,0.0551208890974521,514195.0
1979-05-15,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0551208931144474,119027.0
1979-05-16,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0535894483327865,138071.0
1979-05-17,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0535894483327865,557044.0
1979-05-18,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0535894483327865,252336.0
1979-05-21,0.0551208890974521,0.0566517515286298,0.053589444427397,0.053589444427397,261858.0
1979-05-22,0.0566517636179924,0.0566517636179924,0.0551209008601319,0.0551209008601319,90460.0
1979-05-23,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0566517636179924,418973.0
1979-05-24,0.0566517636179924,0.0581832042697873,0.0551209008601319,0.0566517636179924,295186.0
1979-05-25,0.0673695653676986,0.0704318700847798,0.0566517878050053,0.0566517878050053,1880620.0
1979-05-29,0.0643078386783599,0.0658386976444852,0.0627763931279538,0.0658386976444852,1280726.0
1979-05-30,0.0612455233931541,0.0627763820901116,0.0597140781120188,0.0627763820901116,685593.0
1979-05-31,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,576089.0
1979-06-01,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,233292.0
1979-06-04,0.0612455233931541,0.0627763820901116,0.0597140781120188,0.0597140781120188,837947.0
1979-06-05,0.0643078386783599,0.0658386976444852,0.0612455341618285,0.0612455341618285,1209310.0
1979-06-06,0.062776394188404,0.0673695620937196,0.062776394188404,0.0643078397646801,814142.0
1979-06-07,0.062776394188404,0.0643078397646801,0.0612455351964187,0.062776394188404,623699.0
1979-06-08,0.062776394188404,0.062776394188404,0.0612455351964187,0.062776394188404,547522.0
1979-06-11,0.0643078386783599,0.0658386976444852,0.0627763931279538,0.0627763931279538,628460.0
1979-06-12,0.0643078386783599,0.0658386976444852,0.0643078386783599,0.0643078386783599,461823.0
1979-06-13,0.0643078386783599,0.0658386976444852,0.0643078386783599,0.0643078386783599,799858.0
1979-06-14,0.0719632655382156,0.0719632655382156,0.064307798032599,0.064307798032599,2809027.0
1979-06-15,0.0704318359494209,0.071963280857894,0.0689009776249828,0.071963280857894,771292.0
1979-06-18,0.0673695653676986,0.0689010110183988,0.0658387019562487,0.0689010110183988,1052195.0
1979-06-19,0.0673695653676986,0.0673695653676986,0.0658387019562487,0.0673695653676986,476106.0
1979-06-20,0.0673695653676986,0.0689010110183988,0.0658387019562487,0.0673695653676986,785575.0
1979-06-21,0.0673695653676986,0.0704318700847798,0.0673695653676986,0.0673695653676986,1128372.0
1979-06-22,0.0673695653676986,0.0689010110183988,0.0673695653676986,0.0673695653676986,576089.0
1979-06-25,0.0643078386783599,0.0689010065060854,0.0643078386783599,0.0673695609556792,528478.0
1979-06-26,0.062776394188404,0.0658386987566654,0.062776394188404,0.0643078397646801,1456885.0
1979-06-27,0.0643078386783599,0.0719633110226168,0.0627763931279538,0.0627763931279538,252336.0
1979-06-28,0.062776394188404,0.0643078397646801,0.062776394188404,0.0643078397646801,223770.0
1979-06-29,0.062776394188404,0.0643078397646801,0.062776394188404,0.062776394188404,585611.0
1979-07-02,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0627763820901116,747487.0
1979-07-03,0.062776394188404,0.062776394188404,0.0612455351964187,0.0612455351964187,1604478.0
1979-07-05,0.062776394188404,0.0643078397646801,0.062776394188404,0.062776394188404,161876.0
1979-07-06,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0627763820901116,214248.0
1979-07-09,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,304708.0
1979-07-10,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,290425.0
1979-07-11,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,818903.0
1979-07-12,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,161876.0
1979-07-13,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,399929.0
1979-07-16,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0597140781120188,614177.0
1979-07-17,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,476106.0
1979-07-18,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0597140747901016,895080.0
1979-07-19,0.0597140714526176,0.0597140714526176,0.0597140714526176,0.0597140714526176,804620.0
1979-07-20,0.062776394188404,0.062776394188404,0.0597140896201426,0.0597140896201426,823664.0
1979-07-23,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,318991.0
1979-07-24,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,185681.0
1979-07-25,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0597140714526176,99982.0
1979-07-26,0.0643078386783599,0.0643078386783599,0.0597140886114224,0.0597140886114224,733204.0
1979-07-27,0.062776394188404,0.0643078397646801,0.0612455351964187,0.0643078397646801,404690.0
1979-07-30,0.0597140714526176,0.0627763750891978,0.0597140714526176,0.0627763750891978,233292.0
1979-07-31,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0597140781120188,333274.0
1979-08-01,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,438018.0
1979-08-02,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,133310.0
1979-08-03,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,599894.0
1979-08-06,0.062776394188404,0.062776394188404,0.0597140896201426,0.0612455351964187,885558.0
1979-08-07,0.0612455233931541,0.0627763820901116,0.0597140781120188,0.0627763820901116,961735.0
1979-08-08,0.062776394188404,0.062776394188404,0.0597140896201426,0.0612455351964187,576089.0
1979-08-09,0.0612455233931541,0.0612455233931541,0.0612455233931541,0.0612455233931541,204726.0
1979-08-10,0.0612455233931541,0.0612455233931541,0.0612455233931541,0.0612455233931541,418973.0
1979-08-13,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,490389.0
1979-08-14,0.062776394188404,0.062776394188404,0.0612455351964187,0.0612455351964187,956974.0
1979-08-15,0.062776394188404,0.0643078397646801,0.0612455351964187,0.062776394188404,733204.0
1979-08-16,0.062776394188404,0.0643078397646801,0.0612455351964187,0.062776394188404,4627753.0
1979-08-17,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0627763820901116,757009.0
1979-08-20,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,266619.0
1979-08-21,0.0612455233931541,0.0627763820901116,0.0612455233931541,0.0612455233931541,338035.0
1979-08-22,0.0643078386783599,0.0658386976444852,0.0612455341618285,0.0612455341618285,1475929.0
1979-08-23,0.0658386945724487,0.0658386945724487,0.0627763901988045,0.0643078356777534,661788.0
1979-08-24,0.0689010024070739,0.0689010024070739,0.0643078348526021,0.0658386937276545,1442602.0
1979-08-27,0.0704318359494209,0.0704318359494209,0.0689009776249828,0.0689009776249828,1128372.0
1979-08-28,0.0750256106257438,0.0780879192867943,0.0704318608596495,0.0704318608596495,8941275.0
1979-08-29,0.0734941363334655,0.0842124948702612,0.0734941363334655,0.0750255811825749,2042496.0
1979-08-30,0.0734941363334655,0.0750255811825749,0.0719632780683684,0.0734941363334655,1385469.0
1979-08-31,0.0734941363334655,0.0750255811825749,0.0719632780683684,0.0734941363334655,795097.0
1979-09-04,0.0704318359494209,0.073494139182332,0.0704318359494209,0.073494139182332,1037912.0
1979-09-05,0.0658386945724487,0.0704318621858567,0.0658386945724487,0.0704318621858567,990301.0
1979-09-06,0.0658386945724487,0.0673695578122125,0.0658386945724487,0.0658386945724487,380885.0
1979-09-07,0.0704318359494209,0.0704318359494209,0.0658386700470048,0.0658386700470048,480867.0
1979-09-10,0.0689010024070739,0.0689010024070739,0.0673695569477755,0.0689010024070739,395168.0
1979-09-11,0.0658386945724487,0.0704318621858567,0.0643078356777534,0.0689010032911614,861752.0
1979-09-12,0.0673695653676986,0.0673695653676986,0.0658387019562487,0.0658387019562487,542761.0
1979-09-13,0.0673695653676986,0.0673695653676986,0.0658387019562487,0.0673695653676986,452301.0
1979-09-14,0.0704318359494209,0.071963280857894,0.0673695327165098,0.0673695327165098,876035.0
1979-09-17,0.0689010024070739,0.0719633067414248,0.0689010024070739,0.0704318612821264,633221.0
1979-09-18,0.0673695653676986,0.0689010110183988,0.0658387019562487,0.0689010110183988,271381.0
1979-09-19,0.0673695653676986,0.0673695653676986,0.0658387019562487,0.0673695653676986,476106.0
1979-09-20,0.0673695653676986,0.0689010110183988,0.0658387019562487,0.0673695653676986,438018.0
1979-09-21,0.0673695653676986,0.0704318700847798,0.0673695653676986,0.0673695653676986,795097.0
1979-09-24,0.0689010024070739,0.0689010024070739,0.0673695569477755,0.0673695569477755,252336.0
1979-09-25,0.0689010024070739,0.0689010024070739,0.0673695569477755,0.0689010024070739,157115.0
1979-09-26,0.0673695653676986,0.0689010110183988,0.0673695653676986,0.0689010110183988,228531.0
1979-09-27,0.0673695653676986,0.0673695653676986,0.0658387019562487,0.0673695653676986,542761.0
1979-09-28,0.0673695653676986,0.0673695653676986,0.0658387019562487,0.0673695653676986,714159.0
1979-10-01,0.0658386945724487,0.0673695578122125,0.0643078356777534,0.0673695578122125,361841.0
1979-10-02,0.0658386945724487,0.0673695578122125,0.0643078356777534,0.0658386945724487,618938.0
1979-10-03,0.0658386945724487,0.0673695578122125,0.0658386945724487,0.0658386945724487,423735.0
1979-10-04,0.0658386945724487,0.0673695578122125,0.0658386945724487,0.0658386945724487,990301.0
1979-10-05,0.0658386945724487,0.0673695578122125,0.0658386945724487,0.0658386945724487,290425.0
1979-10-08,0.0643078386783599,0.0658386976444852,0.0643078386783599,0.0658386976444852,190442.0
1979-10-09,0.062776394188404,0.062776394188404,0.0612455351964187,0.062776394188404,2009168.0
1979-10-10,0.0566517636179924,0.0566517636179924,0.0520585974504765,0.0566517636179924,2209133.0
1979-10-11,0.0581832118332386,0.0627763785978372,0.0581832118332386,0.0581832118332386,1328336.0
1979-10-12,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0581832042697873,285664.0
1979-10-15,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0551208931144474,352319.0
1979-10-16,0.0551208890974521,0.0551208890974521,0.053589444427397,0.053589444427397,228531.0
1979-10-17,0.0566517636179924,0.0566517636179924,0.0535894558632698,0.0551209008601319,585611.0
1979-10-18,0.0551208890974521,0.0566517515286298,0.0551208890974521,0.0566517515286298,199965.0
1979-10-19,0.0551208890974521,0.0566517515286298,0.053589444427397,0.0551208890974521,714159.0
1979-10-22,0.0520585887134075,0.0535894468692746,0.0520585887134075,0.0535894468692746,1076000.0
1979-10-23,0.048996265977621,0.0520585722499412,0.048996265977621,0.0520585722499412,1095044.0
1979-10-24,0.048996265977621,0.048996265977621,0.048996265977621,0.048996265977621,485628.0
1979-10-25,0.048996265977621,0.0505271279944212,0.048996265977621,0.048996265977621,485628.0
1979-10-26,0.0474648475646972,0.0489962881687642,0.0474648475646972,0.0489962881687642,514195.0
1979-10-29,0.0459339916706085,0.0474648546079209,0.0459339916706085,0.0474648546079209,495150.0
1979-10-30,0.0474648475646972,0.0474648475646972,0.0459339848545467,0.0459339848545467,552283.0
1979-10-31,0.0474648475646972,0.0489962881687642,0.0459339848545467,0.0474648475646972,538000.0
1979-11-01,0.0474648475646972,0.0489962881687642,0.0474648475646972,0.0474648475646972,157115.0
1979-11-02,0.0520585887134075,0.0520585887134075,0.0474648410778653,0.0474648410778653,1690177.0
1979-11-05,0.0505271665751934,0.0520586120000713,0.0505271665751934,0.0520586120000713,209487.0
1979-11-06,0.0505271665751934,0.0505271665751934,0.0505271665751934,0.0505271665751934,85699.0
1979-11-07,0.0474648475646972,0.0489962881687642,0.0474648475646972,0.0489962881687642,209487.0
1979-11-08,0.048996265977621,0.048996265977621,0.0474648260671661,0.0474648260671661,418973.0
1979-11-09,0.048996265977621,0.048996265977621,0.0474648260671661,0.048996265977621,247575.0
1979-11-12,0.048996265977621,0.048996265977621,0.0474648260671661,0.048996265977621,380885.0
1979-11-13,0.0551208890974521,0.0566517515286298,0.0489962792400527,0.0489962792400527,1366425.0
1979-11-14,0.0566517636179924,0.0612455120245099,0.0566517636179924,0.0566517636179924,1337859.0
1979-11-15,0.0581832118332386,0.0581832118332386,0.0566517709823659,0.0566517709823659,333274.0
1979-11-16,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0581832042697873,366602.0
1979-11-19,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0566517636179924,633221.0
1979-11-20,0.0581832118332386,0.0581832118332386,0.0566517709823659,0.0566517709823659,599894.0
1979-11-21,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0581832042697873,395168.0
1979-11-23,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0581832118332386,71416.0
1979-11-26,0.0597140714526176,0.0597140714526176,0.0581832085813162,0.0581832085813162,533239.0
1979-11-27,0.0597140714526176,0.0597140714526176,0.0581832085813162,0.0597140714526176,785575.0
1979-11-28,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0597140781120188,666549.0
1979-11-29,0.0643078386783599,0.0643078386783599,0.0627763931279538,0.0627763931279538,809381.0
1979-11-30,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,366602.0
1979-12-03,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,252336.0
1979-12-04,0.0597140714526176,0.0597140714526176,0.0597140714526176,0.0597140714526176,214248.0
1979-12-05,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0597140781120188,290425.0
1979-12-06,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0612455233931541,195204.0
1979-12-07,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,271381.0
1979-12-10,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0597140781120188,1242637.0
1979-12-11,0.0597140714526176,0.0597140714526176,0.0597140714526176,0.0597140714526176,385646.0
1979-12-12,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0597140747901016,518956.0
1979-12-13,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0581832118332386,495150.0
1979-12-14,0.0597140714526176,0.0597140714526176,0.0581832085813162,0.0581832085813162,414212.0
1979-12-17,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0597140747901016,219009.0
1979-12-18,0.0581832118332386,0.0581832118332386,0.0581832118332386,0.0581832118332386,333274.0
1979-12-19,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0581832118332386,571327.0
1979-12-20,0.0581832118332386,0.0581832118332386,0.0581832118332386,0.0581832118332386,566566.0
1979-12-21,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0581832042697873,761770.0
1979-12-24,0.0581832118332386,0.0581832118332386,0.0566517709823659,0.0566517709823659,466584.0
1979-12-26,0.0551208890974521,0.0566517515286298,0.0551208890974521,0.0566517515286298,280903.0
1979-12-27,0.0551208890974521,0.0566517515286298,0.0551208890974521,0.0551208890974521,547522.0
1979-12-28,0.0551208890974521,0.0581831918536187,0.0551208890974521,0.0551208890974521,847469.0
1979-12-31,0.0566517636179924,0.0581832042697873,0.0551209008601319,0.0551209008601319,1780637.0
1980-01-02,0.0551208890974521,0.0566517515286298,0.053589444427397,0.0566517515286298,233292.0
1980-01-03,0.0535894483327865,0.0551208931144474,0.0505271453534513,0.0551208931144474,909363.0
1980-01-04,0.0551208890974521,0.0566517515286298,0.053589444427397,0.053589444427397,233292.0
1980-01-07,0.0551208890974521,0.0581831918536187,0.0551208890974521,0.0551208890974521,395168.0
1980-01-08,0.0551208890974521,0.0551208890974521,0.0551208890974521,0.0551208890974521,323752.0
1980-01-09,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0566517636179924,623699.0
1980-01-10,0.0581832118332386,0.0581832118332386,0.0566517709823659,0.0566517709823659,209487.0
1980-01-11,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0581832042697873,204726.0
1980-01-14,0.0566517636179924,0.0581832042697873,0.0566517636179924,0.0566517636179924,357080.0
1980-01-15,0.0551208890974521,0.0566517515286298,0.0551208890974521,0.0566517515286298,599894.0
1980-01-16,0.0566517636179924,0.0566517636179924,0.0535894558632698,0.0551209008601319,1223593.0
1980-01-17,0.0566517636179924,0.0566517636179924,0.0551209008601319,0.0566517636179924,914124.0
1980-01-18,0.0551208890974521,0.0551208890974521,0.053589444427397,0.0551208890974521,371363.0
1980-01-21,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0551208931144474,242814.0
1980-01-22,0.0566517636179924,0.0566517636179924,0.0535894558632698,0.0535894558632698,1009345.0
1980-01-23,0.0658386945724487,0.0704318621858567,0.0566517814515162,0.0566517814515162,2342443.0
1980-01-24,0.062776394188404,0.0658386987566654,0.062776394188404,0.0658386987566654,1123611.0
1980-01-25,0.0612455233931541,0.0627763820901116,0.0597140781120188,0.0627763820901116,776053.0
1980-01-28,0.0597140714526176,0.0612455165629639,0.0597140714526176,0.0612455165629639,733204.0
1980-01-29,0.0612455233931541,0.0612455233931541,0.0597140781120188,0.0597140781120188,333274.0
1980-01-30,0.0597140714526176,0.0627763750891978,0.0597140714526176,0.0612455165629639,818903.0
1980-01-31,0.0597140714526176,0.0627763750891978,0.0597140714526176,0.0597140714526176,433257.0
1980-02-01,0.0581832118332386,0.0597140747901016,0.0566517709823659,0.0597140747901016,485628.0
1980-02-04,0.0581832118332386,0.0612455199860419,0.0581832118332386,0.0581832118332386,623699.0
1980-02-05,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0581832118332386,423735.0
1980-02-06,0.0597140714526176,0.0597140714526176,0.0581832085813162,0.0581832085813162,652266.0
1980-02-07,0.0581832118332386,0.0597140747901016,0.0581832118332386,0.0597140747901016,347558.0
1980-02-08,0.0581832118332386,0.0597140747901016,0.0566517709823659,0.0581832118332386,338035.0
1980-02-11,0.0566517636179924,0.0597140670276478,0.0566517636179924,0.0581832042697873,885558.0
1980-02-12,0.0551208890974521,0.0581831918536187,0.0551208890974521,0.0566517515286298,518956.0
1980-02-13,0.0566517636179924,0.0566517636179924,0.0535894558632698,0.0551209008601319,652266.0
1980-02-14,0.0535894483327865,0.0566517556571883,0.0535894483327865,0.0566517556571883,214248.0
1980-02-15,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0535894483327865,1856814.0
1980-02-19,0.0551208890974521,0.0551208890974521,0.053589444427397,0.053589444427397,680832.0
1980-02-20,0.0535894483327865,0.0551208931144474,0.0535894483327865,0.0551208931144474,209487.0
1980-02-21,0.0520585887134075,0.0566517541100457,0.0520585887134075,0.0535894468692746,380885.0
1980-02-22,0.0520585887134075,0.0520585887134075,0.0505271439735699,0.0520585887134075,685593.0
