Date,Close_ROL,High_ROL,Low_ROL,Open_ROL,Volume_ROL
1980-04-17,0.0936890169978141,0.0971167040083663,0.0902613376598597,0.0908323554024289,1498440.0
1980-04-18,0.1005443707108497,0.1016869277018603,0.094260023374232,0.094260023374232,6309222.0
1980-04-21,0.1119695156812667,0.1159687431763132,0.1039721041647306,0.1039721041647306,22352671.0
1980-04-22,0.1085423082113266,0.1142546025345585,0.1079707688060943,0.1119694730415952,8652647.0
1980-04-23,0.1073997542262077,0.1108269270724728,0.1056856575753395,0.1085423190871734,6973943.0
1980-04-24,0.1119695156812667,0.1119695156812667,0.1051146616737186,0.1073997843642942,3661602.0
1980-04-25,0.1073997542262077,0.1073997542262077,0.1039720749885057,0.1073997542262077,9891958.0
1980-04-28,0.1062572300434112,0.1079708131625174,0.1051146648275424,0.1073997875866801,4889647.0
1980-04-29,0.1039720922708511,0.1051146496491363,0.1022579876624652,0.1051146496491363,3594003.0
1980-04-30,0.1028295308351516,0.105114653344659,0.102257991257556,0.1039720959262049,2782817.0
1980-05-01,0.1165397465229034,0.1188248687779418,0.1034005448340243,0.1034005448340243,12156518.0
1980-05-02,0.1148261874914169,0.1199674588564811,0.110826967338215,0.1165397783734314,14353479.0
1980-05-05,0.1108269095420837,0.1142545959101984,0.1091133272263011,0.1142545959101984,4540386.0
1980-05-06,0.1113984808325767,0.1142546286469528,0.1051146456679695,0.1108269412967216,10736943.0
1980-05-07,0.1108269095420837,0.1119694665497244,0.1096848589257998,0.1113984489141787,3064479.0
1980-05-08,0.1113984808325767,0.111969498631733,0.1096848903532121,0.1108269412967216,2084296.0
1980-05-09,0.1096848919987678,0.1113984825038407,0.1091133601269367,0.1113984825038407,1982898.0
1980-05-12,0.1079708412289619,0.1085423810175621,0.1056857178758186,0.1085423810175621,3413740.0
1980-05-13,0.1096848919987678,0.1113984825038407,0.1079707951021854,0.1079707951021854,2546222.0
1980-05-14,0.1079708412289619,0.1113985300949778,0.1073998155046895,0.1096849388578327,2580021.0
1980-05-15,0.109113372862339,0.1096849048008776,0.1062572246717519,0.1079708077042307,5137509.0
1980-05-16,0.1125410795211792,0.1136836449486285,0.1085423729024538,0.1091133985840338,6005027.0
1980-05-19,0.1142546236515045,0.1176823031792719,0.1136835982047161,0.1136835982047161,4326323.0
1980-05-20,0.1136836037039756,0.1153971865187122,0.1131120641654621,0.1142546291783864,4517853.0
1980-05-21,0.1108269095420837,0.1142545959101984,0.1096848589257998,0.1136835706020564,2129362.0
1980-05-22,0.1125410795211792,0.1125410795211791,0.1085423729024538,0.1108269820204618,3819332.0
1980-05-23,0.1136836037039756,0.1153971865187122,0.1125410386910513,0.1125410386910513,3965796.0
1980-05-27,0.1119695156812667,0.1148261779947255,0.1119695156812667,0.1136836204857375,1757569.0
1980-05-28,0.1108269095420837,0.1131120312299614,0.1108269095420837,0.1119694665497244,2467356.0
1980-05-29,0.1079708412289619,0.1125410879352484,0.1073998155046895,0.1108269903063776,2320892.0
1980-05-30,0.1125410795211792,0.1125410795211791,0.1039721265378591,0.1079708331565845,3334874.0
1980-06-02,0.1136836037039756,0.1165397515316365,0.110826941812212,0.1125410386910513,3492605.0
1980-06-03,0.1113984808325767,0.1153971859819641,0.1113984808325767,0.113683603175198,3785533.0
1980-06-04,0.1245376616716384,0.1251092011094966,0.1119694794332825,0.1119694794332825,9328635.0
1980-06-05,0.1222524642944336,0.1273942444615773,0.1193963187319396,0.1245375848353882,10714410.0
1980-06-06,0.1296795159578323,0.1325356571724659,0.1245377298053187,0.1245377298053187,12212850.0
1980-06-09,0.1273943483829498,0.1313930536415508,0.1268228088314846,0.1296794707879829,6072626.0
1980-06-10,0.1291079074144363,0.1296794545670081,0.127965350191136,0.127965350191136,5836030.0
1980-06-11,0.1325356066226959,0.1342492047647652,0.1273943441679814,0.1291079192922553,12550844.0
1980-06-12,0.1319646090269088,0.1342492331199787,0.1291079465615612,0.1325356346159748,7345737.0
1980-06-13,0.1296795159578323,0.131964631486216,0.1291079685346875,0.131964631486216,3481338.0
1980-06-16,0.1325356066226959,0.1331066320911537,0.129679466497409,0.129679466497409,8517449.0
1980-06-17,0.1336782276630401,0.1348207854048487,0.1319646289009658,0.132535654576029,6658482.0
1980-06-18,0.130822017788887,0.1359632876789499,0.1302504859553042,0.1336781731275702,5520569.0
1980-06-19,0.130250409245491,0.1331065475568808,0.130250409245491,0.1308219407424754,7199273.0
1980-06-20,0.130250409245491,0.1319644973452668,0.127965280694721,0.130250409245491,6376820.0
1980-06-23,0.130822017788887,0.132535600506684,0.1296794605131971,0.1302504859553042,3413740.0
1980-06-24,0.1296795159578323,0.131393099408274,0.1291079685346875,0.1308220737220242,2388491.0
1980-06-25,0.1279653906822204,0.1302505211970824,0.1279653906822204,0.1296794956004733,4923446.0
1980-06-26,0.1273943483829498,0.1296794707879829,0.1268228088314846,0.1279653661977018,4236192.0
1980-06-27,0.1273943483829498,0.1296794707879829,0.1211099989826025,0.1273943483829498,6602150.0
1980-06-30,0.130250409245491,0.130250409245491,0.1245376032137532,0.1273942632615076,5452970.0
1980-07-01,0.1342492252588272,0.1342492252588272,0.1268228239957973,0.1302505118494978,8675180.0
1980-07-02,0.1336782276630401,0.1353918110799119,0.1308220711591572,0.1342492533381033,10669344.0
1980-07-03,0.1342492252588272,0.1353917827616609,0.1325356268551654,0.1336781997031984,4945979.0
1980-07-07,0.130250409245491,0.1331065475568808,0.130250409245491,0.1331065475568808,2726485.0
1980-07-08,0.130250409245491,0.1331065475568808,0.127965280694721,0.130250409245491,4044662.0
1980-07-09,0.1336782276630401,0.1353918110799119,0.132535654576029,0.132535654576029,5554368.0
1980-07-10,0.1313930302858352,0.1342491853431231,0.1302504731227128,0.1336781599572747,4743183.0
1980-07-11,0.1416761428117752,0.1416761428117752,0.1313930785322372,0.1313930785322372,14161949.0
1980-07-14,0.1473889648914337,0.1519592111508804,0.1416761609034259,0.1416761609034259,25935407.0
1980-07-15,0.1405334919691085,0.1462463074054992,0.1382483780707058,0.1462463074054992,16189913.0
1980-07-16,0.1325356066226959,0.1428186686140176,0.129679466497409,0.1405335386119916,20313440.0
1980-07-17,0.1371058523654937,0.137676877838466,0.133106633143479,0.133106633143479,9925758.0
1980-07-18,0.1291079074144363,0.1359632814446288,0.1239666454327136,0.1359632814446288,25158021.0
1980-07-21,0.1285368204116821,0.1291078378473272,0.1222524828561976,0.1291078378473272,12201584.0
1980-07-22,0.1279653906822204,0.1313930787819131,0.1256802678399587,0.1285369303430423,6681015.0
1980-07-23,0.1319646090269088,0.1359633226703884,0.1291079465615612,0.1291079465615612,9610297.0
1980-07-24,0.1336782276630401,0.1359633431466573,0.132535654576029,0.132535654576029,5126243.0
1980-07-25,0.1342492252588272,0.1353917827616609,0.1336781997031984,0.1336781997031984,3368674.0
1980-07-28,0.1296795159578323,0.1342492559681104,0.1296795159578323,0.1342492559681104,2129362.0
1980-07-29,0.1279653906822204,0.130822053185304,0.1251092499159498,0.1296794956004733,2501156.0
1980-07-30,0.130822017788887,0.1319645750645769,0.1291079133344181,0.1291079133344181,2073030.0
1980-07-31,0.130250409245491,0.130250409245491,0.127965280694721,0.130250409245491,1329443.0
1980-08-01,0.1285368204116821,0.1319644979072469,0.1285368204116821,0.1302504098001715,2309626.0
1980-08-04,0.1285368204116821,0.1302504098001715,0.1262516995237743,0.1285368204116821,1047781.0
1980-08-05,0.1313930302858352,0.1325355874489576,0.1285368829011447,0.1285368829011447,2005431.0
1980-08-06,0.130250409245491,0.1325355224510738,0.1291078372975124,0.1313929658482824,1351976.0
1980-08-07,0.130822017788887,0.132535600506684,0.1291079133344181,0.1302504859553042,6061359.0
1980-08-08,0.1251092255115509,0.1319645850284969,0.1251092255115509,0.1308220276665388,3402473.0
1980-08-11,0.130822017788887,0.130822017788887,0.1239666511169533,0.1251092160652413,3481338.0
1980-08-12,0.1291079074144363,0.1331066198454565,0.1291079074144363,0.1308220117903084,5081177.0
1980-08-13,0.130250409245491,0.1313929658482824,0.127965280694721,0.1291078372975124,2467356.0
1980-08-14,0.1313930302858352,0.1313930302858352,0.1291079006143957,0.1302504731227128,5610701.0
1980-08-15,0.1336782276630401,0.1348207854048487,0.1302505390924118,0.1313930968342204,7672464.0
1980-08-18,0.1319646090269088,0.1336782075309128,0.131393077046237,0.1336782075309128,5148776.0
1980-08-19,0.130822017788887,0.132535600506684,0.1279653560587282,0.1319645750645769,6005027.0
1980-08-20,0.1336782276630401,0.1348207854048487,0.1308220711591572,0.1308220711591572,4630518.0
1980-08-21,0.1353917419910431,0.1365342991498177,0.1325355869446236,0.133678159448593,4686850.0
1980-08-22,0.1365343183279037,0.1382484228477414,0.1365343183279037,0.1365343183279037,13328231.0
1980-08-25,0.1325356066226959,0.137105851281551,0.1325356066226959,0.1365343194215943,4472787.0
1980-08-26,0.1319646090269088,0.1353917906897166,0.130822051457171,0.1325356346159748,2613820.0
1980-08-27,0.1319646090269088,0.1336782075309128,0.131393077046237,0.1319646090269088,1633638.0
1980-08-28,0.130822017788887,0.132535600506684,0.1302504859553042,0.1319645750645769,2388491.0
1980-08-29,0.130822017788887,0.1319645750645769,0.1302504859553042,0.130822017788887,1577305.0
1980-09-02,0.1325356066226959,0.1331066320911537,0.1308220238258235,0.1308220238258235,2230761.0
1980-09-03,0.1371058523654937,0.1382484250481383,0.1325356076705068,0.1325356076705068,10613012.0
1980-09-04,0.1382483839988708,0.1433896526402638,0.1371058116554835,0.1371058116554835,17778485.0
1980-09-05,0.1416761428117752,0.1479599716657978,0.1388194803141199,0.1388194803141199,20955629.0
1980-09-08,0.1393910050392151,0.1451038080000861,0.1393910050392151,0.1416761354306832,6174024.0
1980-09-09,0.142247125506401,0.1428186727280186,0.1371058552309899,0.1393909852988408,5250174.0
1980-09-10,0.1439612805843353,0.1485315269778719,0.1422471754001618,0.1422471754001618,10996072.0
1980-09-11,0.1496740281581878,0.1513876107819925,0.1456747940265064,0.1456747940265064,20234575.0
1980-09-12,0.1508165299892425,0.1513875551903396,0.1491024262582378,0.1496739731957865,6804946.0
1980-09-15,0.1531017422676086,0.1531017422676086,0.1491025223717406,0.1508166272076805,12821240.0
1980-09-16,0.1565289795398712,0.1599566686953177,0.1542443700581455,0.1542443700581455,16415243.0
1980-09-17,0.158813863992691,0.1599564356097086,0.1553861798320035,0.1565287514490212,11717126.0
1980-09-18,0.153672769665718,0.1610991711934743,0.1525302121221559,0.1588140407611502,19457189.0
1980-09-19,0.1542442739009857,0.154815299317493,0.1519591441068552,0.1536727267478299,2467356.0
1980-09-22,0.1525301486253738,0.1531016803550291,0.1473888796702007,0.1531016803550291,4574186.0
1980-09-23,0.1496740281581878,0.1565288803900498,0.1496740281581878,0.1525301679950116,8551249.0
1980-09-24,0.1531017422676086,0.1542443151427723,0.1479599648417765,0.1496740696777164,6872545.0
1980-09-25,0.1519591510295868,0.1553863164676661,0.1513876191955896,0.1531017083061052,6928877.0
1980-09-26,0.1508165299892425,0.1519590867826986,0.1502449830516938,0.1519590867826986,7593599.0
1980-09-29,0.1473889648914337,0.1508166534223193,0.146817432831315,0.1508166534223193,9745494.0
1980-09-30,0.1496740281581878,0.1502450382237781,0.1479599237977399,0.1479599237977399,3132078.0
1980-10-01,0.1485314816236496,0.1508166117952527,0.147388924210447,0.1496740543820501,3008147.0
1980-10-02,0.1473889648914337,0.1496740956937582,0.1451038340891092,0.1485315226199948,2861683.0
1980-10-03,0.1525301486253738,0.1525301486253738,0.1433896613915711,0.1473888796702007,3075746.0
1980-10-06,0.1599565893411636,0.1599565893411636,0.1571004337669082,0.1571004337669082,7019009.0
1980-10-07,0.1650982648134231,0.1679544186363696,0.1610990479299251,0.1610990479299251,13316964.0
1980-10-08,0.1650982648134231,0.1668118466218368,0.1628131514747337,0.1650982648134231,4078461.0
1980-10-09,0.1679545491933822,0.1679545491933822,0.1639558355927495,0.1650983931502446,5644500.0
1980-10-10,0.166812002658844,0.1730963541046418,0.163955861509433,0.1679545757421469,7007743.0
1980-10-13,0.166812002658844,0.1673835500689369,0.163955861509433,0.166812002658844,2242027.0
1980-10-14,0.166812002658844,0.1679545757421469,0.1656694449207435,0.166812002658844,1588572.0
1980-10-15,0.1645268350839615,0.1662409243441729,0.1645268350839615,0.1662409243441729,1937832.0
1980-10-16,0.1650982648134231,0.1696685068359901,0.1645267332831473,0.1645267332831473,3526404.0
1980-10-17,0.1628132313489914,0.1645268139980685,0.1622416841931332,0.1645268139980685,3616536.0
1980-10-20,0.1645268350839615,0.1645268350839615,0.1628132522152701,0.1628132522152701,912584.0
1980-10-21,0.1685259938240051,0.1713821330416582,0.1662408645481553,0.1662408645481553,4326323.0
1980-10-22,0.1679545491933822,0.1696686387254251,0.1673835236104349,0.16852608116793,2230761.0
1980-10-23,0.1650982648134231,0.170239531975059,0.1650982648134231,0.1679544186363696,4224925.0
1980-10-24,0.1645268350839615,0.1656693924602624,0.163955809591571,0.165098366967872,3841865.0
1980-10-27,0.1610990762710571,0.1656693190976377,0.1599565194007096,0.1645267622272902,3594003.0
1980-10-28,0.1576714962720871,0.1610991845317706,0.1576714962720871,0.1610991845317706,3244743.0
1980-10-29,0.1576714962720871,0.1588140539102479,0.1565289386339262,0.1576714962720871,2692686.0
1980-10-30,0.1576714962720871,0.1599566268936098,0.1576714962720871,0.1576714962720871,2106829.0
1980-10-31,0.1593855172395706,0.1593855172395706,0.1571003878228073,0.1576714131450152,1656171.0
1980-11-03,0.1571003198623657,0.1582428764038893,0.1559577633208421,0.1582428764038893,2208228.0
1980-11-05,0.1633841842412948,0.1645267564164793,0.1622416274113006,0.1622416274113006,4574186.0
1980-11-06,0.1599565893411636,0.163955808676863,0.1599565893411636,0.1633842614509435,5959961.0
1980-11-07,0.1571003198623657,0.158813901479076,0.1559577633208421,0.158813901479076,1340710.0
1980-11-10,0.1553864032030105,0.1571005086155212,0.1548153927869525,0.1571005086155212,1487174.0
1980-11-11,0.1633841842412948,0.1645267564164793,0.1565288279161391,0.1565288279161391,3087012.0
1980-11-12,0.1645268350839615,0.1645268350839615,0.1628132522152701,0.1633842623624629,833719.0
1980-11-13,0.1736673712730407,0.1748099289551881,0.1645268791254587,0.1645268791254587,4754449.0
1980-11-14,0.1702396720647812,0.1759524908029426,0.1690971144552292,0.1736673602386378,4315057.0
1980-11-17,0.1713821440935135,0.1713821440935135,0.1673834476526691,0.170239587054505,2839150.0
1980-11-18,0.174809843301773,0.174809843301773,0.1725247290571398,0.1725247290571398,7638665.0
1980-11-19,0.1770949214696884,0.177665946669338,0.17195365376261,0.1748097925433792,5779698.0
1980-11-20,0.1782376170158386,0.1793801746958641,0.1748099286305602,0.177095059335813,7683731.0
1980-11-21,0.1822361946105957,0.1828077262185475,0.1782374835748455,0.1782374835748455,6883811.0
1980-11-24,0.177666038274765,0.182236283138633,0.177666038274765,0.182236283138633,10725677.0
1980-11-25,0.179380178451538,0.1805227515006873,0.1776660886997845,0.1776660886997845,11795991.0
1980-11-26,0.179380178451538,0.179380178451538,0.1770950630436436,0.179380178451538,7852728.0
1980-11-28,0.1805227398872375,0.1805227398872375,0.1776660772701105,0.1793801669115927,3278542.0
1980-12-01,0.1765240728855133,0.1805227878028173,0.1765240728855133,0.1805227878028173,4923446.0
1980-12-02,0.1753814369440078,0.1759524624609928,0.1736673322647707,0.1759524624609928,1768835.0
1980-12-03,0.1736673712730407,0.1748099289551881,0.1719537879456476,0.1748099289551881,2129362.0
1980-12-04,0.1702396720647812,0.1748099178481899,0.1696686464558169,0.1736673602386378,912584.0
1980-12-05,0.1736673712730407,0.1748099289551881,0.1702396828813971,0.1702396828813971,1768835.0
1980-12-08,0.1645268350839615,0.1713821946869647,0.1645268350839615,0.1713821946869647,3763000.0
1980-12-09,0.1656693816184997,0.1668119389200293,0.1628132415604194,0.1645268243169702,3008147.0
1980-12-10,0.1576714962720871,0.1645268727914541,0.1565289386339262,0.1645268727914541,1137913.0
1980-12-11,0.158813863992691,0.1599564356097086,0.1548151702367842,0.1576713077208561,3864398.0
1980-12-12,0.1622417271137237,0.163384284645854,0.1599566120494633,0.1599566120494633,1182979.0
1980-12-15,0.1645268350839615,0.165098366967872,0.1616706794937716,0.162241704986162,709787.0
1980-12-16,0.1650982648134231,0.1656692899524921,0.1645267332831473,0.1645267332831473,1092847.0
1980-12-17,0.1650982648134231,0.1668118466218368,0.1650982648134231,0.1650982648134231,2151895.0
1980-12-18,0.1639557927846908,0.1656693754777252,0.1628132355255118,0.1650983500438698,1960365.0
1980-12-19,0.1633841842412948,0.1645267564164793,0.1610990705813063,0.1639557311971212,5238907.0
1980-12-22,0.1656693816184997,0.1668119389200293,0.163955798861949,0.163955798861949,3008147.0
1980-12-23,0.166240856051445,0.1668118813092548,0.1645267674953912,0.165669324402323,1239311.0
1980-12-24,0.166812002658844,0.166812002658844,0.1650984192475335,0.166240976985634,2151895.0
1980-12-26,0.1645268350839615,0.1668119498365633,0.1645268350839615,0.1668119498365633,371793.0
1980-12-29,0.1628132313489914,0.1645268139980685,0.1616706587739259,0.1645268139980685,574590.0
1980-12-30,0.1639557927846908,0.1650983500438698,0.1616706629211368,0.1628132355255118,1836434.0
1980-12-31,0.1645268350839615,0.1645268350839615,0.1628132522152701,0.163955809591571,225329.0
1981-01-02,0.1633841842412948,0.1645267564164793,0.162813174367127,0.1645267564164793,3041946.0
1981-01-05,0.1622417271137237,0.1656694150553141,0.1622417271137237,0.163384284645854,1543506.0
1981-01-06,0.1702396720647812,0.1702396720647812,0.1610991804979638,0.1622417381075158,12686042.0
1981-01-07,0.1633841842412948,0.1639557311971212,0.1542442206474286,0.1639557311971212,9283569.0
1981-01-08,0.1616706997156143,0.1645268556630534,0.1610991677602163,0.1633842827986413,2377225.0
1981-01-09,0.1610990762710571,0.1610990762710571,0.1610990762710571,0.1610990762710571,608389.0
1981-01-12,0.1599565893411636,0.1610991467110902,0.1599565893411636,0.1610991467110902,225329.0
1981-01-13,0.1593855172395706,0.1599565425617785,0.1588139701808004,0.1599565425617785,1047781.0
1981-01-14,0.1605281084775924,0.1605281084775924,0.1593855511983732,0.1593855511983732,1802635.0
1981-01-15,0.1622417271137237,0.1622417271137237,0.1610991695815935,0.1610991695815935,495725.0
1981-01-16,0.1639557927846908,0.1639557927846908,0.1610991310958132,0.1622416883549922,484458.0
1981-01-19,0.1628132313489914,0.1645268139980685,0.1628132313489914,0.1639557885788612,4371389.0
1981-01-20,0.1628132313489914,0.1633842414230031,0.1622416841931332,0.1628132313489914,946383.0
1981-01-21,0.1622417271137237,0.163384284645854,0.1616707015434532,0.1628132744207832,1182979.0
1981-01-22,0.1599565893411636,0.1622417040810169,0.1599565893411636,0.1622417040810169,585856.0
1981-01-23,0.1633841842412948,0.1633841842412948,0.1610990705813063,0.1610990705813063,732320.0
1981-01-26,0.1599565893411636,0.1645268341660676,0.1599565893411636,0.1633842614509435,1633638.0
1981-01-27,0.166240856051445,0.166240856051445,0.1605280561715947,0.1605280561715947,6207823.0
1981-01-28,0.1679545491933822,0.1696686387254251,0.1668119762906871,0.1668119762906871,1002716.0
1981-01-29,0.1650982648134231,0.1679544186363696,0.1650982648134231,0.1679544186363696,6174024.0
1981-01-30,0.1650982648134231,0.1668118466218368,0.1650982648134231,0.1650982648134231,5554368.0
1981-02-02,0.1593855172395706,0.1650983177636893,0.1588139701808004,0.1650983177636893,1013982.0
1981-02-03,0.1610990762710571,0.1616706079018788,0.1582429219456456,0.1593854941611839,968916.0
1981-02-04,0.1628132313489914,0.1633842414230031,0.1610991269632633,0.1610991269632633,6162758.0
1981-02-05,0.1599565893411636,0.1650983660467896,0.1599565893411636,0.1628132513069363,1194246.0
1981-02-06,0.1622417271137237,0.1628132744207832,0.160528144011323,0.160528144011323,360527.0
1981-02-09,0.1599565893411636,0.1622417040810169,0.1599565893411636,0.1622417040810169,1464641.0
1981-02-10,0.1616706997156143,0.1616706997156143,0.1588140373765917,0.1599566102410037,856252.0
1981-02-11,0.1610990762710571,0.1622416331414045,0.1605280510315313,0.1616706079018788,957650.0
1981-02-12,0.1599565893411636,0.1610991467110902,0.1599565893411636,0.1610991467110902,811186.0
1981-02-13,0.1582429707050323,0.1605281004950348,0.1582429707050323,0.159956568688107,1070314.0
1981-02-17,0.1565289795398712,0.1582430696408762,0.1553864062579189,0.1582430696408762,4438988.0
1981-02-18,0.1576714962720871,0.1576714962720871,0.1565289386339262,0.1565289386339262,867518.0
1981-02-19,0.1576714962720871,0.1593856012703475,0.1576714962720871,0.1576714962720871,1160446.0
1981-02-20,0.1576714962720871,0.1582430282869856,0.1565289386339262,0.1576714962720871,1351976.0
1981-02-23,0.1571003198623657,0.1582428764038893,0.1542441817041318,0.1576713449375524,1126647.0
1981-02-24,0.1576714962720871,0.1588140539102479,0.1553863656505643,0.1571004706488248,428126.0
1981-02-25,0.1576714962720871,0.1588140539102479,0.155957913010664,0.1576714962720871,4055928.0
1981-02-26,0.1582429707050323,0.1582429707050323,0.1553863091081021,0.1576714388981046,11683326.0
1981-02-27,0.1582429707050323,0.1588139961205081,0.1582429707050323,0.1582429707050323,529524.0
1981-03-02,0.1645268350839615,0.1645268350839615,0.1593855647411697,0.1593855647411697,1149180.0
1981-03-03,0.1656693816184997,0.1685260434132637,0.1633842516702441,0.1645268243169702,2805350.0
1981-03-04,0.1673835963010788,0.1679546221320088,0.1656694906794412,0.1656694906794412,461925.0
1981-03-05,0.1690970659255981,0.1690970659255981,0.1668119360171091,0.1673834831988677,2027964.0
1981-03-06,0.1730962991714477,0.1730962991714477,0.1690970798162306,0.1690970798162306,811186.0
1981-03-09,0.1725248098373413,0.1736673674946305,0.1725248098373413,0.1730963418618082,236596.0
1981-03-10,0.1702396720647812,0.1736673602386378,0.1702396720647812,0.1725248026290859,2084296.0
1981-03-11,0.1656693816184997,0.1713821834713439,0.1645268243169702,0.1713821834713439,2456090.0
1981-03-12,0.1690970659255981,0.1690970659255981,0.1656693787354628,0.1656693787354628,580223.0
1981-03-13,0.1713821440935135,0.1736672735167235,0.1713821440935135,0.1713821440935135,805552.0
1981-03-16,0.1690970659255981,0.1725247531157334,0.1690970659255981,0.1713821804888908,270395.0
1981-03-17,0.1690970659255981,0.1759524403058688,0.1668119360171091,0.1690970659255981,2444823.0
1981-03-18,0.1690970659255981,0.1736673103973798,0.1690970659255981,0.1690970659255981,349260.0
1981-03-19,0.1690970659255981,0.1725247531157334,0.1690970659255981,0.1690970659255981,3306708.0
1981-03-20,0.1690970659255981,0.1702396232072444,0.1645268214538164,0.1690970659255981,743587.0
1981-03-23,0.1713821440935135,0.1713821440935135,0.167954472976488,0.1690970300154965,726687.0
1981-03-24,0.1713821440935135,0.172524716477715,0.170239587054505,0.1713821440935135,1470274.0
1981-03-25,0.1816652417182922,0.1816652417182922,0.1713821801671886,0.1713821801671886,760487.0
1981-03-26,0.1782376170158386,0.1816653054011169,0.177095059335813,0.1816653054011169,1318177.0
1981-03-27,0.1702396720647812,0.1759524908029426,0.1690971144552292,0.1759524908029426,1492807.0
1981-03-30,0.1702396720647812,0.1725248026290859,0.1702396720647812,0.1702396720647812,732320.0
1981-03-31,0.1782376170158386,0.1782376170158386,0.1702396825652563,0.1702396825652563,918217.0
1981-04-01,0.1839503943920135,0.1839503943920135,0.1725247741471361,0.1782375765969757,1757569.0
1981-04-02,0.2045161724090576,0.2045161724090576,0.182807990967858,0.1839505647923939,2996880.0
1981-04-03,0.193090870976448,0.2045159686873731,0.193090870976448,0.2045159686873731,1650537.0
1981-04-06,0.193090870976448,0.1988036730276629,0.1908057409488438,0.193090870976448,2005431.0
1981-04-07,0.199945792555809,0.205658596566431,0.1953760526699492,0.1953760526699492,2861683.0
1981-04-08,0.1965184509754181,0.204515856948072,0.1965184509754181,0.1999456147350586,788653.0
1981-04-09,0.1953759640455246,0.2022308316333205,0.1919482924010977,0.1965185366055289,1042148.0
1981-04-10,0.1942333281040191,0.1965184569526235,0.191948214600604,0.1953758848557267,2225127.0
1981-04-13,0.1873780339956283,0.1953759652385183,0.1873780339956283,0.1942334080167327,3622169.0
1981-04-14,0.1805227398872375,0.1862355433846577,0.1736673634141725,0.1862355433846577,9903225.0
1981-04-15,0.1908057630062103,0.1919483358246937,0.1805227150562519,0.1805227150562519,692888.0
1981-04-16,0.1839503943920135,0.1930908844498362,0.1839503943920135,0.1908057542627814,1301277.0
1981-04-20,0.193090870976448,0.193090870976448,0.1862354962388325,0.1862354962388325,1380142.0
1981-04-21,0.191948264837265,0.1942333789387397,0.1908056924413344,0.1930908218880024,1904033.0
1981-04-22,0.1873780339956283,0.1919482935731616,0.1850929195520572,0.1919482935731616,2349058.0
1981-04-23,0.1896631717681884,0.1942334161929088,0.1873780418832302,0.1873780418832302,1599838.0
1981-04-24,0.1873780339956283,0.1930908507949471,0.1862354767738427,0.189663163784395,371793.0
1981-04-27,0.1885206699371338,0.194233473311716,0.1885206699371338,0.1885206699371338,1684337.0
1981-04-28,0.1873780339956283,0.1908057210061805,0.1862354767738427,0.1885206065626094,681621.0
1981-04-29,0.1828078925609588,0.1862355814989904,0.1805227768324072,0.1862355814989904,332361.0
1981-04-30,0.1839503943920135,0.1862355092338701,0.1828078216258871,0.1828078216258871,276028.0
1981-05-01,0.1770949214696884,0.1816651639771171,0.1748097925433792,0.1816651639771171,963283.0
1981-05-04,0.174809843301773,0.174809843301773,0.1736672861794564,0.174809843301773,873151.0
1981-05-05,0.1736673712730407,0.1736673712730407,0.1713822405635444,0.1736673712730407,1104114.0
1981-05-06,0.1782376170158386,0.1828078630811425,0.1713822402452819,0.1736673709505347,822452.0
