Date,Close_DRI,High_DRI,Low_DRI,Open_DRI,Volume_DRI
1995-09-07,3.4733543395996094,3.5532013895492827,3.4334305590651453,3.4334305590651453,883656.0
1995-09-08,3.593125581741333,3.593125581741333,3.4733547375352773,3.4733547375352773,906309.0
1995-09-11,3.7128963470458975,3.752820131305948,3.593125505385052,3.593125505385052,1534400.0
1995-09-12,3.7128963470458975,3.752820131305948,3.593125505385052,3.752820131305948,877615.0
1995-09-13,3.672973871231079,3.71289766971342,3.593126785385881,3.633050583868223,1074617.0
1995-09-14,3.672973871231079,3.672973871231079,3.593126785385881,3.593126785385881,531435.0
1995-09-15,3.5132789611816406,3.712896889402198,3.473355171089778,3.712896889402198,929466.0
1995-09-18,3.5532028675079346,3.593126664648746,3.473355784345779,3.5132795814865907,882649.0
1995-09-19,3.633049964904785,3.672973245465904,3.5532023815437523,3.5532023815437523,863352.0
1995-09-20,3.5132789611816406,3.712896889402198,3.51327896118164,3.6330498203378494,1477179.0
1995-09-21,3.5132789611816406,3.51327896118164,3.433431380997916,3.51327896118164,1510739.0
1995-09-22,3.5132789611816406,3.5532022401541257,3.3935081020254305,3.433431380997916,829791.0
1995-09-25,3.633049964904785,3.633049964904785,3.473355309302117,3.5132791009826327,555935.0
1995-09-26,3.672973871231079,3.672973871231079,3.593126785385881,3.593126785385881,887515.0
1995-09-27,3.672973871231079,3.672973871231079,3.593126785385881,3.593126785385881,829455.0
1995-09-28,3.7128963470458975,3.712896347045898,3.593125505385052,3.633049289645101,755957.0
1995-09-29,3.672973871231079,3.71289766971342,3.633050583868223,3.672973871231079,628594.0
1995-10-02,3.672973871231079,3.71289766971342,3.593126785385881,3.633050583868223,1453350.0
1995-10-03,3.672973871231079,3.672973871231079,3.593126785385881,3.633050583868223,763508.0
1995-10-04,3.5532028675079346,3.672973747810902,3.553202867507935,3.6330504617895576,822072.0
1995-10-05,3.646158456802368,3.646158456802368,3.5259554448463444,3.566022773522633,437968.0
1995-10-06,3.646158456802368,3.646158456802368,3.566022773522633,3.606090615162501,453910.0
1995-10-09,3.6862266063690186,3.686226606369019,3.6060914182074586,3.6060914182074586,424880.0
1995-10-10,3.726293563842773,3.726293563842773,3.606090553927903,3.606090553927903,737163.0
1995-10-11,3.726293563842773,3.726293563842773,3.686225722883293,3.686225722883293,457769.0
1995-10-12,3.7663629055023193,3.806430249462985,3.686227191653437,3.726295048577878,361450.0
1995-10-13,3.726293563842773,3.806428732798164,3.726293563842773,3.766361404802254,452903.0
1995-10-16,3.726293563842773,3.726293563842773,3.646158394887384,3.686225722883293,697897.0
1995-10-17,3.6862266063690186,3.7262944569316456,3.646159268770085,3.686226606369019,446359.0
1995-10-18,3.6862266063690186,3.7262944569316456,3.686226606369019,3.686226606369019,274527.0
1995-10-19,3.7663629055023193,3.766362905502319,3.686227191653437,3.686227191653437,496029.0
1995-10-20,3.7663629055023193,3.766362905502319,3.726295048577878,3.726295048577878,402226.0
1995-10-23,3.806429862976074,3.846497715832215,3.686226817371376,3.726294670227516,868218.0
1995-10-24,3.7663629055023193,3.826464306166149,3.726295048577878,3.806430249462985,382090.0
1995-10-25,3.726293563842773,3.766361404802254,3.686225722883293,3.726293563842773,544692.0
1995-10-26,3.646158456802368,3.766361468758392,3.646158456802368,3.6862257854786566,455923.0
1995-10-27,3.606091976165772,3.6862271767263786,3.606091976165772,3.6461598329279616,1034679.0
1995-10-30,3.646158456802368,3.6862257854786566,3.606090615162501,3.606090615162501,791196.0
1995-10-31,3.646158456802368,3.726293627118524,3.606090615162501,3.646158456802368,908155.0
1995-11-01,3.646158456802368,3.6862257854786566,3.606090615162501,3.606090615162501,541839.0
1995-11-02,3.7663629055023193,3.766362905502319,3.646159847692771,3.646159847692771,444177.0
1995-11-03,3.7663629055023193,3.766362905502319,3.726295048577878,3.726295048577878,485793.0
1995-11-06,3.7663629055023193,3.806430249462985,3.726295048577878,3.766362905502319,538315.0
1995-11-07,3.7663629055023193,3.806430249462985,3.766362905502319,3.766362905502319,494518.0
1995-11-08,3.806429862976074,3.806429862976074,3.766362523083656,3.766362523083656,199687.0
1995-11-09,3.806429862976074,3.846497715832215,3.766362523083656,3.806429862976074,509621.0
1995-11-10,3.726293563842773,3.766361404802254,3.726293563842773,3.766361404802254,166965.0
1995-11-13,3.726293563842773,3.766361404802254,3.726293563842773,3.766361404802254,217474.0
1995-11-14,3.646158456802368,3.766361468758392,3.606090615162501,3.726293627118524,709140.0
1995-11-15,3.7663629055023193,3.766362905502319,3.6060919907683298,3.646159847692771,1196275.0
1995-11-16,3.6862266063690186,3.766362307494272,3.686226606369019,3.7262944569316456,707629.0
1995-11-17,3.6862266063690186,3.7262944569316456,3.646159268770085,3.7262944569316456,1170265.0
1995-11-20,3.726293563842773,3.726293563842773,3.686225722883293,3.686225722883293,315472.0
1995-11-21,3.6862266063690186,3.766362307494272,3.686226606369019,3.686226606369019,534456.0
1995-11-22,3.606091976165772,3.6862271767263786,3.566024119403582,3.6862271767263786,807473.0
1995-11-24,3.606091976165772,3.6461598329279616,3.566024119403582,3.606091976165772,242812.0
1995-11-27,3.6862266063690186,3.7262944569316456,3.6060914182074586,3.6060914182074586,1158854.0
1995-11-28,3.7663629055023193,3.766362905502319,3.686227191653437,3.686227191653437,747399.0
1995-11-29,3.7663629055023193,3.766362905502319,3.686227191653437,3.726295048577878,294496.0
1995-11-30,3.6862266063690186,3.7262944569316456,3.646159268770085,3.686226606369019,538147.0
1995-12-01,3.7663629055023193,3.766362905502319,3.686227191653437,3.686227191653437,424041.0
1995-12-04,3.7663629055023193,3.766362905502319,3.686227191653437,3.726295048577878,254726.0
1995-12-05,3.7663629055023193,3.766362905502319,3.686227191653437,3.726295048577878,603423.0
1995-12-06,3.7663629055023193,3.886565963311867,3.726295048577878,3.846498106387426,2025394.0
1995-12-07,3.726293563842773,3.726293563842773,3.686225722883293,3.726293563842773,515326.0
1995-12-08,3.6862266063690186,3.7262944569316456,3.6060914182074586,3.686226606369019,1208357.0
1995-12-11,3.726293563842773,3.726293563842773,3.646158394887384,3.686225722883293,516165.0
1995-12-12,3.726293563842773,3.726293563842773,3.686225722883293,3.686225722883293,482604.0
1995-12-13,3.726293563842773,3.726293563842773,3.646158394887384,3.686225722883293,857814.0
1995-12-14,3.886564493179321,3.886564493179321,3.6461584684962487,3.726293639069413,802607.0
1995-12-15,3.7663629055023193,3.846498106387426,3.726295048577878,3.846498106387426,1971865.0
1995-12-18,3.806429862976074,3.806429862976074,3.766362523083656,3.766362523083656,465153.0
1995-12-19,3.8464977741241455,3.846497774124146,3.766362580161175,3.806429920660795,589495.0
1995-12-20,3.7663629055023193,3.846498106387426,3.726295048577878,3.806430249462985,931480.0
1995-12-21,3.7663629055023193,3.806430249462985,3.766362905502319,3.766362905502319,406253.0
1995-12-22,3.6862266063690186,3.766362307494272,3.686226606369019,3.766362307494272,717194.0
1995-12-26,3.726293563842773,3.726293563842773,3.686225722883293,3.686225722883293,157568.0
1995-12-27,3.726293563842773,3.766361404802254,3.726293563842773,3.726293563842773,243651.0
1995-12-28,3.726293563842773,3.766361404802254,3.686225722883293,3.726293563842773,274024.0
1995-12-29,3.806429862976074,3.806429862976074,3.686226817371376,3.726294670227516,553250.0
1996-01-02,3.7663629055023193,3.806430249462985,3.686227191653437,3.726295048577878,547041.0
1996-01-03,3.726293563842773,3.766361404802254,3.686225722883293,3.726293563842773,535798.0
1996-01-04,3.6862266063690186,3.766362307494272,3.6060914182074586,3.766362307494272,1321457.0
1996-01-05,3.606091976165772,3.6461598329279616,3.606091976165772,3.606091976165772,1090558.0
1996-01-08,3.646158456802368,3.646158456802368,3.566022773522633,3.606090615162501,132733.0
1996-01-09,3.566024780273437,3.646160508648888,3.485889564861855,3.6060926444611625,483276.0
1996-01-10,3.4858882427215576,3.5259560917122044,3.405753057703938,3.5259560917122044,667524.0
1996-01-11,3.566024780273437,3.6060926444611625,3.44582170067413,3.44582170067413,763173.0
1996-01-12,3.7663629055023193,3.766362905502319,3.566024133843889,3.566024133843889,760488.0
1996-01-15,3.726293563842773,3.766361404802254,3.726293563842773,3.766361404802254,322184.0
1996-01-16,3.7663629055023193,3.766362905502319,3.726295048577878,3.766362905502319,377895.0
1996-01-17,3.726293563842773,3.766361404802254,3.726293563842773,3.726293563842773,602081.0
1996-01-18,3.6862266063690186,3.766362307494272,3.686226606369019,3.7262944569316456,551740.0
1996-01-19,3.726293563842773,3.726293563842773,3.646158394887384,3.646158394887384,477235.0
1996-01-22,3.7663629055023193,3.766362905502319,3.726295048577878,3.726295048577878,367826.0
1996-01-23,3.726293563842773,3.766361404802254,3.686225722883293,3.726293563842773,445352.0
1996-01-24,3.806429862976074,3.806429862976074,3.726294670227516,3.726294670227516,323862.0
1996-01-25,3.7663629055023193,3.766362905502319,3.726295048577878,3.766362905502319,524388.0
1996-01-26,3.726293563842773,3.766361404802254,3.686225722883293,3.726293563842773,467670.0
1996-01-29,3.6862266063690186,3.766362307494272,3.686226606369019,3.7262944569316456,1143249.0
1996-01-30,3.6862266063690186,3.7262944569316456,3.646159268770085,3.7262944569316456,1125461.0
1996-01-31,3.6862266063690186,3.686226606369019,3.646159268770085,3.646159268770085,722228.0
1996-02-01,3.6862266063690186,3.706260659891256,3.6060914182074586,3.646159268770085,816199.0
1996-02-02,3.7663629055023193,3.806430249462985,3.6060919907683298,3.686227191653437,2487527.0
1996-02-05,3.8464977741241455,3.886565627587496,3.726294726697825,3.766362580161175,1669146.0
1996-02-06,3.926633596420288,3.926633596420288,3.846498389634219,3.846498389634219,458776.0
1996-02-07,4.086902618408203,4.086902618408203,3.886564438321237,3.886564438321237,1025115.0
1996-02-08,4.126972198486328,4.247175252307725,4.006768888183052,4.126972198486328,734982.0
1996-02-09,4.086902618408203,4.167037787850275,4.0468347772053805,4.126970716092813,546538.0
1996-02-12,4.126972198486328,4.126972198486328,4.046836230814345,4.046836230814345,256908.0
1996-02-13,3.926633596420288,4.006769316170169,3.926633596420288,4.006769316170169,404240.0
1996-02-14,4.006768703460693,4.006768703460693,3.846497801433146,3.9266329959650528,369337.0
1996-02-15,4.006768703460693,4.04683604424478,3.9266329959650528,3.966700849712873,754279.0
1996-02-16,4.006768703460693,4.04683604424478,3.966700849712873,4.04683604424478,477570.0
1996-02-20,3.886564493179321,3.9266318219841128,3.806428809642577,3.9266318219841128,621546.0
1996-02-21,4.006768703460693,4.04683604424478,3.8865656551809664,3.8865656551809664,676082.0
1996-02-22,4.006768703460693,4.126972008222288,4.006768703460693,4.006768703460693,308592.0
1996-02-23,3.966699600219727,4.046834769509403,3.926631759093102,3.966699600219727,639333.0
1996-02-26,3.926633596420288,4.006769316170169,3.88656624950916,3.926633596420288,482940.0
1996-02-27,4.006768703460693,4.04683604424478,3.9266329959650528,3.966700849712873,469348.0
1996-02-28,4.006768703460693,4.04683604424478,3.966700849712873,4.006768703460693,429410.0
1996-02-29,3.966699600219727,4.006767441346351,3.926631759093102,3.966699600219727,751426.0
1996-03-01,4.006768703460693,4.04683604424478,3.966700849712873,4.006768703460693,624063.0
1996-03-04,4.086902618408203,4.126970716092813,4.006767448966131,4.006767448966131,759145.0
1996-03-05,4.086902618408203,4.126970716092813,4.0468347772053805,4.086902618408203,509621.0
1996-03-06,4.086902618408203,4.086902618408203,4.006767448966131,4.0468347772053805,232409.0
1996-03-07,4.0468363761901855,4.126972346740918,4.006769032119538,4.0468363761901855,461797.0
1996-03-08,4.0468363761901855,4.126972346740918,3.966701175085116,4.0468363761901855,893556.0
1996-03-11,4.16703987121582,4.207107988933004,4.046836800473844,4.046836800473844,1232185.0
1996-03-12,4.16703987121582,4.247175850168272,4.126972779426296,4.16703987121582,1709084.0
1996-03-13,4.207108020782471,4.207108020782471,4.126972810669107,4.126972810669107,653764.0
1996-03-14,4.16703987121582,4.207107988933004,4.126972779426296,4.16703987121582,762334.0
1996-03-15,4.247174263000488,4.287241596298776,4.167038313994817,4.207106416738562,1768990.0
1996-03-18,4.367378234863281,4.40744583567568,4.247175432426085,4.247175432426085,996588.0
1996-03-19,4.367378234863281,4.447513436488078,4.367378234863281,4.367378234863281,1022094.0
1996-03-20,4.247174263000488,4.407444622120917,4.207106416738562,4.36737703234081,690681.0
1996-03-21,4.207108020782471,4.247175882321069,4.167039902761955,4.247175882321069,525394.0
1996-03-22,4.247174263000488,4.247174263000488,4.167038313994817,4.167038313994817,810829.0
1996-03-25,4.207108020782471,4.327311092434432,4.207108020782471,4.287243230895833,927285.0
1996-03-26,4.367378234863281,4.367378234863281,4.207107575131796,4.247175432426085,1113883.0
1996-03-27,4.247174263000488,4.36737703234081,4.207106416738562,4.36737703234081,1067569.0
1996-03-28,4.207108020782471,4.247175882321069,4.167039902761955,4.207108020782471,520025.0
1996-03-29,4.3273115158081055,4.3273115158081055,4.167040310455083,4.207108432395766,1529869.0
1996-04-01,4.3273115158081055,4.367379124784905,4.287243650349364,4.3273115158081055,445184.0
1996-04-02,4.207108020782471,4.327311092434432,4.207108020782471,4.287243230895833,691017.0
1996-04-03,4.287242412567139,4.287242412567139,4.207107217749606,4.207107217749606,845732.0
1996-04-04,4.367378234863281,4.367378234863281,4.247175432426085,4.287242776756594,1159190.0
1996-04-08,4.3737993240356445,4.413925833791557,4.293546047664841,4.293546047664841,980311.0
1996-04-09,4.4139251708984375,4.494178692075567,4.3737986671688125,4.3737986671688125,544021.0
1996-04-10,4.3737993240356445,4.454052343547469,4.3737993240356445,4.3737993240356445,757635.0
1996-04-11,4.25341796875,4.413923938867471,4.173164213114657,4.373797446338103,1702875.0
1996-04-12,4.25341796875,4.333670953808736,4.25341796875,4.293544204420499,565499.0
1996-04-15,4.293543815612793,4.313607316919469,4.25341758357598,4.293543815612793,214286.0
1996-04-16,4.293543815612793,4.373797050262957,4.25341758357598,4.293543815612793,545363.0
1996-04-17,4.293543815612793,4.373797050262957,4.25341758357598,4.25341758357598,544356.0
1996-04-18,4.333670139312744,4.373796624300499,4.293543397466168,4.333670139312744,483276.0
1996-04-19,4.454051017761231,4.454051017761231,4.333671524325476,4.333671524325476,696554.0
1996-04-22,4.4139251708984375,4.494178692075567,4.3737986671688125,4.4139251708984375,429578.0
1996-04-23,4.333670139312744,4.413923109288255,4.293543397466168,4.373796624300499,550062.0
1996-04-24,4.3737993240356445,4.3737993240356445,4.293546047664841,4.3336728142797325,855800.0
1996-04-25,4.25341796875,4.373797446338103,4.25341796875,4.333670953808736,1434556.0
1996-04-26,4.25341796875,4.293544204420499,4.213291219361763,4.25341796875,1056158.0
1996-04-29,4.293543815612793,4.293543815612793,4.1731638352081255,4.213290837821476,1497819.0
1996-04-30,4.4139251708984375,4.454051674628062,4.3737986671688125,4.3737986671688125,1506544.0
1996-05-01,4.4139251708984375,4.4139251708984375,4.333672163439188,4.3737986671688125,378062.0
1996-05-02,4.3737993240356445,4.413925833791557,4.3336728142797325,4.3737993240356445,670713.0
1996-05-03,4.293543815612793,4.373797050262957,4.25341758357598,4.333670561367298,388634.0
1996-05-06,4.213290691375732,4.293543666377614,4.213290691375732,4.25341743573551,261774.0
1996-05-07,4.133039474487305,4.173165465339377,4.133039474487305,4.173165465339377,672726.0
1996-05-08,4.092910289764404,4.173163256425307,4.052783549575143,4.133037286812477,609296.0
1996-05-09,3.812025547027588,3.9324052984404703,3.7718993057018335,3.9324052984404703,1719823.0
1996-05-10,3.771900415420532,3.8120266685517024,3.5311408417616668,3.771900415420532,973934.0
1996-05-13,3.8521533012390137,3.892280066690621,3.771900284053744,3.771900284053744,1307361.0
1996-05-14,3.812025547027588,3.892279057114716,3.7317725506582695,3.852152302071152,1274471.0
1996-05-15,3.6916465759277344,3.8120263527856064,3.6916465759277344,3.8120263527856064,493344.0
1996-05-16,3.771900415420532,3.771900415420532,3.691646881722269,3.771900415420532,722228.0
1996-05-17,3.812025547027588,3.812025547027587,3.7317725506582695,3.7718993057018335,907148.0
1996-05-20,3.8521533012390137,3.8521533012390137,3.771900284053744,3.771900284053744,414979.0
1996-05-21,3.812025547027588,3.852152302071152,3.7718993057018335,3.812025547027587,324030.0
1996-05-22,3.771900415420532,3.8120266685517024,3.7317736485714006,3.8120266685517024,495693.0
1996-05-23,3.771900415420532,3.8120266685517024,3.7317736485714006,3.771900415420532,223851.0
1996-05-24,3.771900415420532,3.771900415420532,3.7317736485714006,3.7317736485714006,534959.0
1996-05-28,3.731772184371948,3.812025172864159,3.731772184371948,3.771898935476933,390312.0
1996-05-29,3.771900415420532,3.8120266685517024,3.7317736485714006,3.7317736485714006,436962.0
1996-05-30,3.812025547027588,3.852152302071152,3.7317725506582695,3.7317725506582695,531435.0
1996-05-31,3.812025547027588,3.852152302071152,3.7317725506582695,3.812025547027587,609129.0
1996-06-03,3.8521533012390137,3.8521533012390137,3.731773518602137,3.771900284053744,432934.0
1996-06-04,3.8521533012390137,3.892280066690621,3.812026535787407,3.8521533012390137,862680.0
1996-06-05,3.812025547027588,3.812025547027587,3.7718993057018335,3.812025547027587,495022.0
1996-06-06,3.812025547027588,3.852152302071152,3.7718993057018335,3.7718993057018335,329735.0
1996-06-07,3.812025547027588,3.852152302071152,3.7317725506582695,3.7718993057018335,2662882.0
1996-06-10,3.771900415420532,3.8120266685517024,3.7317736485714006,3.8120266685517024,1059179.0
1996-06-11,3.731772184371948,3.771898935476933,3.691645433266963,3.731772184371948,348361.0
1996-06-12,3.731772184371948,3.771898935476933,3.691645433266963,3.731772184371948,209587.0
1996-06-13,3.651519536972046,3.691645778107506,3.6113927821187777,3.691645778107506,244826.0
1996-06-14,3.611393213272095,3.731772978485867,3.571266453628214,3.6515199729159753,416657.0
1996-06-17,3.491013765335083,3.571266778198677,3.450887002044328,3.571266778198677,242812.0
1996-06-18,3.651519536972046,3.651519536972046,3.491013031276782,3.53113978613005,347354.0
1996-06-19,3.5311391353607178,3.6515188640173983,3.4910123879025865,3.611392116559267,177704.0
1996-06-20,3.5712666511535645,3.611393413016841,3.5311404030081865,3.571266651153565,189451.0
1996-06-21,3.5311391353607178,3.571265369101136,3.4508856404444552,3.571265369101136,1670153.0
1996-06-24,3.450885772705078,3.531139270697182,3.410759537426759,3.531139270697182,340810.0
1996-06-25,3.37063217163086,3.450885141219552,3.37063217163086,3.4107589132840253,863855.0
1996-06-26,3.4107601642608643,3.4508864069136385,3.370633407890263,3.4107601642608647,909162.0
1996-06-27,3.450885772705078,3.450885772705078,3.370632788430707,3.370632788430707,501734.0
1996-06-28,3.450885772705078,3.49101252170113,3.410759537426759,3.410759537426759,812675.0
1996-07-01,3.37063217163086,3.450885141219552,3.37063217163086,3.4107589132840253,317989.0
1996-07-02,3.4107601642608643,3.4508864069136385,3.370633407890263,3.4107601642608647,327218.0
1996-07-03,3.450885772705078,3.450885772705078,3.370632788430707,3.410759537426759,157568.0
1996-07-05,3.290379047393799,3.330505273443386,3.290379047393799,3.330505273443386,134243.0
1996-07-08,3.210127830505371,3.250254598555768,3.1298748081225543,3.250254598555768,832811.0
1996-07-09,3.210127830505371,3.210127830505371,3.170001576172951,3.210127830505371,585133.0
1996-07-10,3.210127830505371,3.210127830505371,3.1298748081225543,3.170001576172951,455923.0
1996-07-11,3.1700000762939453,3.1700000762939453,3.0897465781649283,3.1700000762939453,348865.0
1996-07-12,3.0094943046569824,3.129874066568904,3.0094943046569824,3.129874066568904,618190.0
1996-07-15,3.0094943046569824,3.089747308025645,2.969367546113723,3.0496210632002416,270164.0
1996-07-16,2.889112710952759,3.009492396540008,2.8489859778511653,2.969365663438415,889865.0
1996-07-17,2.889112710952759,3.009492396540008,2.8891127109527583,2.8891127109527583,509789.0
1996-07-18,2.889112710952759,2.929239444054352,2.8489859778511653,2.8489859778511653,286274.0
1996-07-19,2.889112710952759,2.8891127109527583,2.768733025365509,2.8489859778511653,463978.0
1996-07-22,2.80886173248291,2.8489879800669544,2.768734971180975,2.8489879800669544,1033840.0
