Date,Close_WEC,High_WEC,Low_WEC,Open_WEC,Volume_WEC
1980-04-24,0.5581134557723999,0.5639269650352077,0.5552065763929324,0.5639269650352077,518400.0
1980-04-25,0.56102055311203,0.56102055311203,0.5522999614848458,0.5581136726032203,126000.0
1980-04-28,0.5639269351959229,0.5668338144215775,0.5581134262407276,0.5610203054663823,91800.0
1980-04-29,0.5668337345123291,0.5697406133281873,0.5639268556964709,0.5639268556964709,316800.0
1980-04-30,0.5697405934333801,0.5697405934333801,0.5610202067863923,0.5668337147190274,78300.0
1980-05-01,0.5697405934333801,0.5697405934333801,0.5610202067863923,0.5697405934333801,75600.0
1980-05-02,0.5522997975349426,0.5552066272816166,0.5493929178890387,0.5552066272816166,85500.0
1980-05-05,0.5552066564559937,0.5552066564559937,0.5493929467579234,0.5522998265565748,63900.0
1980-05-06,0.5668337345123291,0.5755543210606878,0.5552064687449754,0.5552064687449754,88200.0
1980-05-07,0.5784614086151123,0.5813682385806882,0.5697408189199172,0.5697408189199172,94500.0
1980-05-08,0.5668337345123291,0.578461199876546,0.5639268556964709,0.578461199876546,836100.0
1980-05-09,0.5668337345123291,0.5668337345123291,0.5610202263766917,0.5668337345123291,45000.0
1980-05-12,0.5639269351959229,0.5668338144215775,0.5610203054663823,0.5668338144215775,78300.0
1980-05-13,0.5552066564559937,0.5610204160532966,0.5522998265565748,0.5610204160532966,532800.0
1980-05-14,0.5581134557723999,0.5610203351518674,0.5552065763929324,0.5552065763929324,76500.0
1980-05-15,0.5581134557723999,0.5581134557723999,0.5552065763929324,0.5581134557723999,104400.0
1980-05-16,0.5552066564559937,0.5581135362546451,0.5552066564559937,0.5581135362546451,90900.0
1980-05-19,0.5552066564559937,0.5581135362546451,0.5522998265565748,0.5552066564559937,70200.0
1980-05-20,0.5639269351959229,0.5639269351959229,0.5552065470150729,0.5552065470150729,111600.0
1980-05-21,0.56102055311203,0.56102055311203,0.5552067920944106,0.56102055311203,91800.0
1980-05-22,0.5639269351959229,0.5639269351959229,0.5581134262407276,0.5610203054663823,135000.0
1980-05-23,0.5697405934333801,0.5697405934333801,0.5610202067863923,0.5639268360046747,111600.0
1980-05-27,0.5668337345123291,0.5697406133281873,0.5639268556964709,0.5697406133281873,115200.0
1980-05-28,0.5697405934333801,0.5726474222485187,0.5639268360046747,0.5668337147190274,214200.0
1980-05-29,0.5755544900894165,0.5842750791988361,0.5726476104198664,0.5726476104198664,138600.0
1980-05-30,0.5813681483268738,0.5871819071539429,0.5726475599854962,0.5755544393990307,92700.0
1980-06-02,0.5784614086151123,0.5813682385806882,0.572647648885493,0.5813682385806882,174600.0
1980-06-03,0.5755544900894165,0.5755544900894165,0.5697407806495469,0.5755544900894165,244800.0
1980-06-04,0.5784614086151123,0.5784614086151123,0.5697408189199172,0.5755545287503027,89100.0
1980-06-05,0.58427494764328,0.58427494764328,0.578461239512427,0.578461239512427,159300.0
1980-06-06,0.5871822834014893,0.5871822834014893,0.5784616894722352,0.5842754021253186,73800.0
1980-06-09,0.5871822834014893,0.5900889151813699,0.5813685208491478,0.5871822834014893,106200.0
1980-06-10,0.5813681483268738,0.5871819071539429,0.5813681483268738,0.5871819071539429,126900.0
1980-06-11,0.5900886654853821,0.5988092557245189,0.581368274843193,0.581368274843193,510300.0
1980-06-12,0.5929955244064331,0.595902404349002,0.587182014017471,0.5900886444638642,508500.0
1980-06-13,0.5988088250160217,0.5988088250160217,0.590088241049387,0.5929951190046656,141300.0
1980-06-16,0.5988088250160217,0.6046225809265788,0.5929951190046656,0.5988088250160217,757800.0
1980-06-17,0.6046229004859924,0.6104366095700496,0.5988091415027078,0.5988091415027078,1425600.0
1980-06-18,0.6104367971420288,0.6133436775268829,0.6075299167571748,0.6075299167571748,101700.0
1980-06-19,0.6075299382209778,0.6249709217508291,0.5988093466575631,0.6104368187085308,67500.0
1980-06-20,0.6075299382209778,0.6075299382209778,0.6017162271451162,0.6075299382209778,63900.0
1980-06-23,0.6075299382209778,0.6104368187085308,0.6017162271451162,0.6075299382209778,68400.0
1980-06-24,0.6046229004859924,0.6075297300784074,0.6017160209943501,0.6075297300784074,233100.0
1980-06-25,0.6046229004859924,0.6075297300784074,0.6017160209943501,0.6046229004859924,58500.0
1980-06-26,0.6046229004859924,0.6075297300784074,0.5988091415027078,0.6046229004859924,88200.0
1980-06-27,0.6046229004859924,0.6046229004859924,0.5959023119102929,0.6046229004859924,300600.0
1980-06-30,0.5929955244064331,0.6046229942774736,0.587182014017471,0.6046229942774736,73800.0
1980-07-01,0.5929955244064331,0.595902404349002,0.5900886444638642,0.5929955244064331,126900.0
1980-07-02,0.58427494764328,0.5900884561772561,0.581368068628244,0.5900884561772561,172800.0
1980-07-03,0.58427494764328,0.58427494764328,0.578461239512427,0.58427494764328,130500.0
1980-07-07,0.5813681483268738,0.5813681483268738,0.5726475599854962,0.5813681483268738,140400.0
1980-07-08,0.5871822834014893,0.5900889151813699,0.5813685208491478,0.5813685208491478,100800.0
1980-07-09,0.5871822834014893,0.5871822834014893,0.5755548081960644,0.5871822834014893,106200.0
1980-07-10,0.5871822834014893,0.5900889151813699,0.5813685208491478,0.5871822834014893,49500.0
1980-07-11,0.5813681483268738,0.5871819071539429,0.5813681483268738,0.5871819071539429,101700.0
1980-07-14,0.5871822834014893,0.5871822834014893,0.5842754021253186,0.5842754021253186,61200.0
1980-07-15,0.5813681483268738,0.5871819071539429,0.5813681483268738,0.5871819071539429,315000.0
1980-07-16,0.5871822834014893,0.5871822834014893,0.5813685208491478,0.5813685208491478,54000.0
1980-07-17,0.58427494764328,0.5871818266583161,0.58427494764328,0.5871818266583161,58500.0
1980-07-18,0.5871822834014893,0.5871822834014893,0.5842754021253186,0.5842754021253186,79200.0
1980-07-21,0.5929955244064331,0.5929955244064331,0.5842751340749022,0.587182014017471,132300.0
1980-07-22,0.58427494764328,0.5900884561772561,0.58427494764328,0.5900884561772561,234900.0
1980-07-23,0.58427494764328,0.5900884561772561,0.58427494764328,0.58427494764328,172800.0
1980-07-24,0.58427494764328,0.5900884561772561,0.58427494764328,0.58427494764328,172800.0
1980-07-25,0.5900886654853821,0.5900886654853821,0.5842751548893175,0.5842751548893175,160200.0
1980-07-28,0.5871822834014893,0.5900889151813699,0.5813685208491478,0.5900889151813699,187200.0
1980-07-29,0.5871822834014893,0.5871822834014893,0.5813685208491478,0.5871822834014893,140400.0
1980-07-30,0.5813681483268738,0.5871819071539429,0.5784613188125654,0.5871819071539429,170100.0
1980-07-31,0.5668337345123291,0.5813680287931884,0.5639268556964709,0.5813680287931884,726300.0
1980-08-01,0.5639269351959229,0.5668338144215775,0.5639269351959229,0.5668338144215775,450000.0
1980-08-04,0.5522997975349426,0.5522997975349426,0.5464860382431347,0.5522997975349426,223200.0
1980-08-05,0.5464857220649719,0.5522994779931373,0.5464857220649719,0.5522994779931373,531000.0
1980-08-06,0.5435792803764343,0.5493929905377858,0.5435792803764343,0.5464861105074917,112500.0
1980-08-07,0.5406721234321594,0.5464858306159266,0.5377652448906703,0.5435790019736486,130500.0
1980-08-08,0.537765383720398,0.5435791423042584,0.537765383720398,0.5406722630123282,471600.0
1980-08-11,0.537765383720398,0.5406722630123282,0.5348587539245875,0.537765383720398,234000.0
1980-08-12,0.5406721234321594,0.5406721234321594,0.5377652448906703,0.5377652448906703,130500.0
1980-08-13,0.5435792803764343,0.5435792803764343,0.5377655203158463,0.5406724003461403,143100.0
1980-08-14,0.5464857220649719,0.5464857220649719,0.5435788940000904,0.5435788940000904,115200.0
1980-08-15,0.5464857220649719,0.5464857220649719,0.5435788940000904,0.5464857220649719,77400.0
1980-08-18,0.5406721234321594,0.5464858306159266,0.5406721234321594,0.5464858306159266,108900.0
1980-08-19,0.5406721234321594,0.5464858306159266,0.5377652448906703,0.5406721234321594,86400.0
1980-08-20,0.5435792803764343,0.5435792803764343,0.5377655203158463,0.5406724003461403,74700.0
1980-08-21,0.5464857220649719,0.5493926000290547,0.5406720160360078,0.5435788940000904,181800.0
1980-08-22,0.5639269351959229,0.5639269351959229,0.5493928384629863,0.5493928384629863,58500.0
1980-08-25,0.5668337345123291,0.5668337345123291,0.5610202263766917,0.5639268556964709,42300.0
1980-08-26,0.5755544900894165,0.5784613697589664,0.5668339009799969,0.5668339009799969,63900.0
1980-08-27,0.5668337345123291,0.5726474422448297,0.5610202263766917,0.5726474422448297,1384200.0
1980-08-28,0.5639269351959229,0.5639269351959229,0.5610203054663823,0.5639269351959229,48600.0
1980-08-29,0.56102055311203,0.5639271841246154,0.56102055311203,0.5639271841246154,162900.0
1980-09-02,0.56102055311203,0.5639271841246154,0.5581136726032203,0.56102055311203,163800.0
1980-09-03,0.5552066564559937,0.5610204160532966,0.5522998265565748,0.5610204160532966,414900.0
1980-09-04,0.5581134557723999,0.5581134557723999,0.5552065763929324,0.5552065763929324,575100.0
1980-09-05,0.5493931174278259,0.5610205903352933,0.5493931174278259,0.5581137096336144,63000.0
1980-09-08,0.5464857220649719,0.5552063060580188,0.5406720160360078,0.5493926000290547,142200.0
1980-09-09,0.5522997975349426,0.5522997975349426,0.5406723288505567,0.5464860382431347,44100.0
1980-09-10,0.5493931174278259,0.5552068289319355,0.5435794059237163,0.5522999981295048,128700.0
1980-09-11,0.5522997975349426,0.5522997975349426,0.5493929178890387,0.5493929178890387,53100.0
1980-09-12,0.5464857220649719,0.5493926000290547,0.5464857220649719,0.5493926000290547,65700.0
1980-09-15,0.5406721234321594,0.5493927091574158,0.5348586158452366,0.5464858306159266,156600.0
1980-09-16,0.5290451645851135,0.5377655557544844,0.5261383342624966,0.5377655557544844,150300.0
1980-09-17,0.5406721234321594,0.5406721234321594,0.5261380301199803,0.5290448587622584,95400.0
1980-09-18,0.5348585247993469,0.54067203139667,0.5319516467526789,0.54067203139667,46800.0
1980-09-19,0.5435792803764343,0.5435792803764343,0.5319520097514414,0.5348588897817355,142200.0
1980-09-22,0.5348585247993469,0.543578909443338,0.5348585247993469,0.543578909443338,129600.0
1980-09-23,0.5348585247993469,0.537765153350002,0.5348585247993469,0.5348585247993469,72000.0
1980-09-24,0.5406721234321594,0.5406721234321594,0.5348586158452366,0.5348586158452366,99900.0
1980-09-25,0.537765383720398,0.5406722630123282,0.5348587539245875,0.5406722630123282,33300.0
1980-09-26,0.5406721234321594,0.5435790019736486,0.5348586158452366,0.5377652448906703,724500.0
1980-09-29,0.537765383720398,0.5464859716969647,0.537765383720398,0.5406722630123282,60300.0
1980-09-30,0.537765383720398,0.549392850988895,0.537765383720398,0.537765383720398,206100.0
1980-10-01,0.5406721234321594,0.5406721234321594,0.5348586158452366,0.5377652448906703,68400.0
1980-10-02,0.5435792803764343,0.5552067006991372,0.5319520097514414,0.5406724003461403,170100.0
1980-10-03,0.5435792803764343,0.5464861105074917,0.5377655203158463,0.5435792803764343,81000.0
1980-10-06,0.5435792803764343,0.5464861105074917,0.5377655203158463,0.5435792803764343,94500.0
1980-10-07,0.5464857220649719,0.5493926000290547,0.5435788940000904,0.5435788940000904,66600.0
1980-10-08,0.5435792803764343,0.5522998705680798,0.5406724003461403,0.5464861105074917,1908000.0
1980-10-09,0.5406721234321594,0.5406721234321594,0.5348586158452366,0.5406721234321594,288900.0
1980-10-10,0.5406721234321594,0.5406721234321594,0.5290448587622584,0.5406721234321594,6798600.0
1980-10-13,0.5406721234321594,0.5435790019736486,0.5319517373037475,0.5406721234321594,81000.0
1980-10-14,0.5435792803764343,0.5435792803764343,0.5348588897817355,0.5406724003461403,113400.0
1980-10-15,0.5435792803764343,0.5435792803764343,0.5348588897817355,0.5435792803764343,166500.0
1980-10-16,0.537765383720398,0.5435791423042584,0.537765383720398,0.5435791423042584,59400.0
1980-10-17,0.5348585247993469,0.537765153350002,0.5290447687060109,0.537765153350002,287100.0
1980-10-20,0.5319517254829407,0.5348586039598344,0.5290448470060469,0.5348586039598344,57600.0
1980-10-21,0.5290451645851135,0.5319520448069703,0.5261383342624966,0.5319520448069703,306000.0
1980-10-22,0.5319517254829407,0.5377652329406782,0.5261380184283633,0.5290448470060469,120600.0
1980-10-23,0.5290451645851135,0.5348589250288271,0.5290451645851135,0.5319520448069703,34200.0
1980-10-24,0.5290451645851135,0.5319520448069703,0.5203245738187829,0.5290451645851135,738000.0
1980-10-27,0.5232312083244324,0.5261380871811809,0.5174175005101518,0.5261380871811809,180000.0
1980-10-28,0.5290451645851135,0.5290451645851135,0.5203245738187829,0.5232314540406398,79200.0
1980-10-29,0.5261380672454834,0.529044896092874,0.5261380672454834,0.529044896092874,51300.0
1980-10-30,0.5232312083244324,0.5319517949954616,0.5232312083244324,0.5261380871811809,87300.0
1980-10-31,0.5261380672454834,0.529044896092874,0.5232311884988783,0.5232311884988783,2005200.0
1980-11-03,0.4999764561653137,0.5086970416049444,0.4941626992727536,0.5086970416049444,288900.0
1980-11-05,0.5028833746910095,0.5174175200268909,0.4999765456238333,0.4999765456238333,378000.0
1980-11-06,0.4883491396903991,0.4970697277623895,0.4883491396903991,0.4970697277623895,141300.0
1980-11-07,0.4883491396903991,0.4883491396903991,0.4825356305390451,0.4883491396903991,109800.0
1980-11-10,0.4883491396903991,0.4912560190141374,0.4854422603666609,0.4883491396903991,323100.0
1980-11-11,0.4883491396903991,0.4941628484386512,0.4854422603666609,0.4883491396903991,305100.0
1980-11-12,0.5057901740074158,0.5086970525160458,0.4941627098721061,0.4941627098721061,108900.0
1980-11-13,0.4999764561653137,0.5086970416049444,0.4999764561653138,0.5057901631586644,128700.0
1980-11-14,0.4999764561653137,0.4999764561653138,0.4941626992727536,0.4999764561653138,135000.0
1980-11-17,0.4883491396903991,0.4999766070861278,0.4883491396903991,0.4999766070861278,151200.0
1980-11-18,0.5057901740074158,0.5086970525160458,0.4912558812626866,0.4912558812626866,512100.0
1980-11-19,0.4941629469394684,0.5057904166528846,0.4912561169355402,0.5057904166528846,1549800.0
1980-11-20,0.4970695078372955,0.4970695078372955,0.4912558016612791,0.4941626297996861,124200.0
1980-11-21,0.4912559688091278,0.4970696769632349,0.4912559688091278,0.4970696769632349,80100.0
1980-11-24,0.4941629469394684,0.497069826842631,0.4883492370323775,0.4912561169355402,111600.0
1980-11-25,0.4912559688091278,0.4970696769632349,0.4912559688091278,0.4941627979365716,81900.0
1980-11-26,0.4970695078372955,0.502883214013312,0.4912558016612791,0.4912558016612791,196200.0
1980-11-28,0.4999764561653137,0.5028832847123844,0.4941626992727536,0.4970695777190337,38700.0
1980-12-01,0.4912559688091278,0.4970696769632349,0.4883490897824645,0.4970696769632349,101700.0
1980-12-02,0.4825357496738434,0.4883492602605137,0.4767219895909889,0.4883492602605137,692100.0
1980-12-03,0.4825357496738434,0.4883492602605137,0.4767219895909889,0.4825357496738434,162900.0
1980-12-04,0.4767218232154846,0.4825355812693425,0.4709081150608461,0.4825355812693425,161100.0
1980-12-05,0.470907986164093,0.4738148643953524,0.4563738944030307,0.4738148643953524,192600.0
1980-12-08,0.4592806994915008,0.4680012876345787,0.4563740696401911,0.4680012876345787,595800.0
1980-12-09,0.4767218232154846,0.4767218232154846,0.4621875278792786,0.4621875278792786,189000.0
1980-12-10,0.4680013656616211,0.4767219552586302,0.4680013656616211,0.4767219552586302,124200.0
1980-12-11,0.470907986164093,0.4738148643953524,0.4621874013695207,0.4680011079328336,336600.0
1980-12-12,0.470907986164093,0.476721692727406,0.4680011079328336,0.470907986164093,193500.0
1980-12-15,0.4592806994915008,0.4767218757776567,0.4592806994915008,0.470908166982013,194400.0
1980-12-16,0.4592806994915008,0.4621875788389351,0.4534671902927569,0.4592806994915008,196200.0
1980-12-17,0.4796285629272461,0.4796285629272461,0.4563738867610128,0.4592805154475717,171000.0
1980-12-18,0.5116037130355835,0.5116037130355835,0.4738149387859195,0.4796286462620045,223200.0
1980-12-19,0.5232312083244324,0.5377653032128763,0.5116037427966547,0.5116037427966547,135900.0
1980-12-22,0.5290451645851135,0.5348589250288271,0.5174177434961661,0.5232314540406398,138600.0
1980-12-23,0.5406721234321594,0.5464858306159266,0.5290448587622584,0.5290448587622584,158400.0
1980-12-24,0.537765383720398,0.5406722630123282,0.5319518746326573,0.5406722630123282,188100.0
1980-12-26,0.5290451645851135,0.5406724359763412,0.5290451645851135,0.5377655557544844,28800.0
1980-12-29,0.5261380672454834,0.5261380672454834,0.5174174809048826,0.5261380672454834,153900.0
1980-12-30,0.5203244686126709,0.5232313482467762,0.5145107592436902,0.5232313482467762,47700.0
1980-12-31,0.5174174308776855,0.5203242594440254,0.5116036739465861,0.5203242594440254,128700.0
1981-01-02,0.514510989189148,0.5174178701223976,0.5086974768189092,0.5174178701223976,144900.0
1981-01-05,0.5435792803764343,0.5435792803764343,0.5145108293681505,0.5145108293681505,153000.0
1981-01-06,0.5406721234321594,0.5522995876989049,0.5406721234321594,0.5435790019736486,1696500.0
1981-01-07,0.5232312083244324,0.5348586738522102,0.5232312083244324,0.5348586738522102,147600.0
1981-01-08,0.5261380672454834,0.5348586535860842,0.5232311884988783,0.5232311884988783,89100.0
1981-01-09,0.5290451645851135,0.5319520448069703,0.5290451645851135,0.5290451645851135,300600.0
1981-01-12,0.5319517254829407,0.5435789898944656,0.5319517254829407,0.5319517254829407,352800.0
1981-01-13,0.5290451645851135,0.5348589250288271,0.5290451645851135,0.5319520448069703,36900.0
1981-01-14,0.5348585247993469,0.5348585247993469,0.5319516467526789,0.5319516467526789,186300.0
1981-01-15,0.537765383720398,0.5435791423042584,0.5319518746326573,0.5348587539245875,73800.0
1981-01-16,0.5406721234321594,0.5435790019736486,0.5319517373037475,0.5377652448906703,80100.0
1981-01-19,0.5406721234321594,0.5435790019736486,0.5319517373037475,0.5406721234321594,63900.0
1981-01-20,0.5435792803764343,0.5435792803764343,0.5348588897817355,0.5406724003461403,326700.0
1981-01-21,0.5348585247993469,0.543578909443338,0.5290447687060109,0.543578909443338,240300.0
1981-01-22,0.5290451645851135,0.5319520448069703,0.5290451645851135,0.5319520448069703,31500.0
1981-01-23,0.5348585247993469,0.5348585247993469,0.5203241844652096,0.5290447687060109,65700.0
1981-01-26,0.5261380672454834,0.5319517748394791,0.5203243097522732,0.5319517748394791,50400.0
1981-01-27,0.5174174308776855,0.5290448449414648,0.5145105524121358,0.5261380163751248,319500.0
1981-01-28,0.5057901740074158,0.5174174385458833,0.5057901740074158,0.5174174385458833,36900.0
1981-01-29,0.514510989189148,0.5174178701223976,0.5057905958856596,0.5057905958856596,68400.0
1981-01-30,0.5116037130355835,0.517417470410882,0.5057902051563529,0.5145105917232328,277200.0
1981-02-02,0.5086972713470459,0.517417661128214,0.5086972713470459,0.5116039016099954,78300.0
1981-02-03,0.4854418933391571,0.4941624748177873,0.4854418933391571,0.4941624748177873,518400.0
1981-02-04,0.4883491396903991,0.4912560190141374,0.4796287512153068,0.4854422603666609,336600.0
1981-02-05,0.4912559688091278,0.4941627979365716,0.4883490897824645,0.4883490897824645,51300.0
1981-02-06,0.4912559688091278,0.4941627979365716,0.4854422107558013,0.4912559688091278,51300.0
1981-02-09,0.4825357496738434,0.491256140301941,0.4767219895909889,0.491256140301941,248400.0
1981-02-10,0.4825357496738434,0.4854423802190865,0.4738151594487985,0.4825357496738434,95400.0
1981-02-11,0.4825357496738434,0.4825357496738434,0.4767219895909889,0.4825357496738434,43200.0
1981-02-12,0.4825357496738434,0.4825357496738434,0.4738151594487985,0.4825357496738434,555300.0
1981-02-13,0.4738151133060455,0.4825357026818309,0.4738151133060455,0.4825357026818309,81900.0
1981-02-17,0.4767218232154846,0.4825355812693425,0.473814994087775,0.473814994087775,51300.0
1981-02-18,0.4767218232154846,0.4854422108001744,0.473814994087775,0.4767218232154846,423000.0
1981-02-19,0.4738151133060455,0.4825357026818309,0.4738151133060455,0.4767219431651526,140400.0
1981-02-20,0.4767218232154846,0.4767218232154846,0.473814994087775,0.473814994087775,26100.0
1981-02-23,0.4738151133060455,0.4796288229234918,0.4738151133060455,0.4767219431651526,332100.0
1981-02-24,0.4854418933391571,0.4854418933391571,0.476721511457274,0.476721511457274,63000.0
1981-02-25,0.4912559688091278,0.4912559688091278,0.4825355812252351,0.4854422107558013,71100.0
1981-02-26,0.4883491396903991,0.4912560190141374,0.4825356305390451,0.4912560190141374,54900.0
1981-02-27,0.4941629469394684,0.4941629469394684,0.4854423571292149,0.4883492370323775,66600.0
1981-03-02,0.4796285629272461,0.4912558261615553,0.4767216847446626,0.4912558261615553,228600.0
1981-03-03,0.4767218232154846,0.4796287022424136,0.473814994087775,0.4796287022424136,954900.0
1981-03-04,0.4738151133060455,0.4767219431651526,0.4738151133060455,0.4767219431651526,149400.0
1981-03-05,0.4796285629272461,0.4796285629272461,0.4738148564612841,0.4738148564612841,291600.0
1981-03-06,0.4825357496738434,0.4825357496738434,0.4796288696324162,0.4796288696324162,108000.0
1981-03-09,0.4854418933391571,0.4854418933391571,0.482535265709152,0.482535265709152,111600.0
1981-03-10,0.4912559688091278,0.4912559688091278,0.4883490897824645,0.4883490897824645,192600.0
1981-03-11,0.4999764561653137,0.5057901631586644,0.491255870725683,0.491255870725683,131400.0
1981-03-12,0.4999764561653137,0.5086970416049444,0.4941626992727536,0.4999764561653138,393300.0
1981-03-13,0.5086972713470459,0.5145107813691047,0.5057903915879366,0.5057903915879366,74700.0
1981-03-16,0.514510989189148,0.514510989189148,0.5057905958856596,0.5086974768189092,98100.0
1981-03-17,0.5232312083244324,0.5290449161387131,0.5174175005101518,0.5174175005101518,171000.0
1981-03-18,0.5174174308776855,0.5232311379095751,0.5145105524121358,0.5232311379095751,103500.0
1981-03-19,0.5203244686126709,0.5203244686126709,0.5116038796095849,0.5174176388777955,1025100.0
1981-03-20,0.5203244686126709,0.5261382278808815,0.5174176388777955,0.5203244686126709,83700.0
1981-03-23,0.5174174308776855,0.5261380163751248,0.5174174308776855,0.5203242594440254,297900.0
1981-03-24,0.5116037130355835,0.5261380565746163,0.5116037130355835,0.517417470410882,650700.0
1981-03-25,0.5174174308776855,0.5174174308776855,0.5116036739465861,0.5116036739465861,55800.0
1981-03-26,0.5232312083244324,0.5232312083244324,0.5174175005101518,0.5174175005101518,128700.0
1981-03-27,0.5174174308776855,0.5232311379095751,0.5174174308776855,0.5232311379095751,99000.0
1981-03-30,0.5174174308776855,0.5203242594440254,0.5174174308776855,0.5174174308776855,109800.0
1981-03-31,0.5290451645851135,0.5290451645851135,0.5145108632743092,0.5174177434961661,102600.0
1981-04-01,0.5290451645851135,0.5290451645851135,0.5203245738187829,0.5290451645851135,435600.0
1981-04-02,0.5261380672454834,0.5319517748394791,0.5261380672454834,0.529044896092874,35100.0
1981-04-03,0.5290451645851135,0.5290451645851135,0.5261383342624966,0.5261383342624966,61200.0
1981-04-06,0.5261380672454834,0.5319517748394791,0.5232311884988783,0.529044896092874,61200.0
1981-04-07,0.5290451645851135,0.5319520448069703,0.5261383342624966,0.5261383342624966,68400.0
1981-04-08,0.5290451645851135,0.5290451645851135,0.5203245738187829,0.5290451645851135,90000.0
1981-04-09,0.5203244686126709,0.5290450576157569,0.5174176388777955,0.5290450576157569,310500.0
1981-04-10,0.5232312083244324,0.5232312083244324,0.5203243294676838,0.5203243294676838,162000.0
1981-04-13,0.5057901740074158,0.5232311456639328,0.4999764668893662,0.5232311456639328,387900.0
1981-04-14,0.5057901740074158,0.5116036815286232,0.5028832954987857,0.5057901740074158,116100.0
1981-04-15,0.5116037130355835,0.5145105917232328,0.5057902051563529,0.5057902051563529,209700.0
1981-04-16,0.5261380672454834,0.5261380672454834,0.5086970941611403,0.5116037234116724,286200.0
1981-04-20,0.5232312083244324,0.5290449161387131,0.5232312083244324,0.5261380871811809,54000.0
1981-04-21,0.5290451645851135,0.5319520448069703,0.5261383342624966,0.5261383342624966,69300.0
1981-04-22,0.5261380672454834,0.5319517748394791,0.5261380672454834,0.529044896092874,36000.0
1981-04-23,0.5319517254829407,0.5319517254829407,0.5290448470060469,0.5290448470060469,52200.0
1981-04-24,0.5348585247993469,0.537765153350002,0.5319516467526789,0.5319516467526789,466200.0
1981-04-27,0.5406721234321594,0.5406721234321594,0.5348586158452366,0.5348586158452366,97200.0
1981-04-28,0.537765383720398,0.537765383720398,0.5319518746326573,0.537765383720398,83700.0
1981-04-29,0.5348585247993469,0.54067203139667,0.5348585247993469,0.537765153350002,157500.0
1981-04-30,0.5348585247993469,0.537765153350002,0.5319516467526789,0.5348585247993469,321300.0
1981-05-01,0.5232312083244324,0.5348586738522102,0.5174175005101518,0.5348586738522102,142200.0
1981-05-04,0.5174174308776855,0.5174174308776855,0.499976459479646,0.5174174308776855,824400.0
1981-05-05,0.5057901740074158,0.5116036815286232,0.5057901740074158,0.5116036815286232,910800.0
1981-05-06,0.5057901740074158,0.5116036815286232,0.5057901740074158,0.5057901740074158,538200.0
1981-05-07,0.5116037130355835,0.5116037130355835,0.5057902051563529,0.5057902051563529,185400.0
1981-05-08,0.514510989189148,0.5174178701223976,0.5086974768189092,0.5116041082558982,261000.0
1981-05-11,0.5057901740074158,0.5116036815286232,0.5057901740074158,0.5116036815286232,119700.0
1981-05-12,0.5116037130355835,0.5145105917232328,0.5057902051563529,0.5057902051563529,75600.0
