Date,Close_VRSK,High_VRSK,Low_VRSK,Open_VRSK,Volume_VRSK
2024-02-07,248.0008850097656,249.30687398147933,245.46804510360369,246.90265980547795,803400.0
2024-02-08,246.61573791503903,249.15848150276665,245.73518001943157,247.3577815943797,640900.0
2024-02-09,247.951416015625,248.8022933492974,245.50761768857467,247.39735916521823,722400.0
2024-02-12,244.5083465576172,247.7535497397123,244.30056768269665,246.60585188101788,575100.0
2024-02-13,242.3316650390625,245.2009095915506,241.05535658250045,244.5874916617056,738000.0
2024-02-14,243.52882385253903,243.70692217340823,240.85746981483155,241.94579140957063,988500.0
2024-02-15,244.033447265625,245.56700736030493,242.4108455446722,244.56772721709945,666800.0
2024-02-16,242.10411071777344,244.7556879380746,241.56984592021237,244.7556879380746,1399200.0
2024-02-20,245.87368774414065,246.56627390410677,242.4404978706143,242.49987404480444,1231700.0
2024-02-21,235.14866638183597,242.1436712474399,232.40804781172025,241.90621186225604,1876300.0
2024-02-22,237.4638519287109,238.80942499212887,235.7522088359899,235.7522088359899,1009200.0
2024-02-23,242.23275756835935,242.8758560970138,238.1861493750735,238.1861493750735,688100.0
2024-02-26,240.53099060058597,242.68785702521365,240.46172594260665,242.27231436809043,679200.0
2024-02-27,240.34300231933597,240.37268285916997,238.76987332046443,239.71968078898715,532500.0
2024-02-28,239.4327545166016,241.81719176955173,238.7302798751697,240.03628396450767,658400.0
2024-02-29,239.33380126953125,240.2638317084765,237.43417137371216,240.15499803802723,1238100.0
2024-03-01,239.08648681640625,239.4723489570506,236.53386963793972,237.6815524813187,738600.0
2024-03-04,237.38470458984372,240.90695114837408,236.63277245546087,239.48222491740304,715600.0
2024-03-05,235.2179718017578,238.5917857899954,233.7833418591944,238.0080483509337,906000.0
2024-03-06,233.0709686279297,235.6038085146534,232.67520296005625,235.02005604165464,984200.0
2024-03-07,233.6349029541016,235.9500753887975,232.37837155021137,235.13878222743148,1300800.0
2024-03-08,234.02078247070312,235.41582818159108,233.10065557431977,234.1988808003716,765900.0
2024-03-11,234.9607086181641,235.1684874929853,231.22080964672244,234.20877645088817,727200.0
2024-03-12,235.55435180664065,236.17767334001,233.6151376455568,233.6151376455568,610200.0
2024-03-13,233.75363159179688,235.31687198169723,233.0511720773536,234.5352593352052,778300.0
2024-03-14,230.7607421875,236.61770278239652,230.10666045710437,235.5275816869489,992600.0
2024-03-15,232.415771484375,233.08966291992957,229.8985531883226,229.8985531883226,1611200.0
2024-03-18,233.61489868164065,235.9735488731194,233.20858891606872,233.49598022555895,1011300.0
2024-03-19,235.3095703125,235.74562482883744,233.41670417198029,233.4365289559628,741800.0
2024-03-20,234.27886962890625,236.11227635449188,233.38695102406228,235.23026257970068,719100.0
2024-03-21,233.7932891845703,235.9438169348427,233.2383162324844,234.47710054406147,1261000.0
2024-03-22,232.75271606445312,235.22037994950463,231.5832957671054,234.62575740890352,1020500.0
2024-03-25,229.9183807373047,232.75272000126907,229.7300830922001,232.54459757197463,1063400.0
2024-03-26,229.13548278808597,230.3346176359643,228.98681958485895,229.4922533051985,1179900.0
2024-03-27,231.8310394287109,231.910323437732,228.52101144194293,231.1274184217014,1533800.0
2024-03-28,233.61489868164065,234.1401420251731,230.57245224581348,231.83104623102133,1218600.0
2024-04-01,230.6913604736328,233.3175770748556,228.83814404642573,233.3175770748556,847200.0
2024-04-02,229.90847778320312,230.6814780322427,228.9967342874611,230.31478757019488,847000.0
2024-04-03,228.93724060058597,231.82113404408457,228.27325403873505,229.91836319776297,559300.0
2024-04-04,224.487548828125,230.91930749029115,224.4280895988722,230.55263216197932,891200.0
2024-04-05,225.60739135742188,226.76690677302224,223.99202690815767,224.62628386682283,579900.0
2024-04-08,224.34881591796875,226.10292374922645,222.99109792602516,225.2308298102235,1035500.0
2024-04-09,227.3020782470703,227.401187050288,224.3686300612626,225.65696889369087,690100.0
2024-04-10,223.89292907714844,227.7083909683813,223.4766993453215,225.8056199992241,608100.0
2024-04-11,221.35589599609372,222.5253011505648,220.1171116603173,222.47576187463696,1382800.0
2024-04-12,220.53335571289065,221.8415193149777,219.06663919814943,220.92976067734605,1039700.0
2024-04-15,220.18649291992188,224.36863037394696,220.0774944068629,223.01092747487849,1070500.0
2024-04-16,220.10720825195312,222.45593852876263,218.5711126412875,221.70276309161963,1462500.0
2024-04-17,220.25587463378903,221.29645659344288,218.92790133611447,221.23699735949933,841400.0
2024-04-18,221.326171875,223.05056515707597,220.55317164004035,221.1775086778896,676800.0
2024-04-19,220.52345275878903,222.61452147613525,220.1171278375411,222.3667645907714,714300.0
2024-04-22,221.1676025390625,222.9514550406828,220.6819936263805,222.51540052674457,733100.0
2024-04-23,220.25587463378903,222.6046051058428,220.0675769783808,222.3271185995192,1068500.0
2024-04-24,220.25587463378903,220.58291554235916,217.6891168893553,218.769333297678,1008800.0
2024-04-25,220.7910003662109,222.11898865046592,217.77828355226592,220.59279789929911,1052600.0
2024-04-26,219.15582275390625,221.6036619110935,218.6801337836724,218.6801337836724,815700.0
2024-04-29,219.8594512939453,220.75136997235467,218.8386942048336,219.79997694308935,911700.0
2024-04-30,216.0043792724609,220.47390824091147,215.38993188633512,219.26485337638505,1455600.0
2024-05-01,230.7210998535156,234.16987116988176,220.61262281610385,222.9811778335495,1824400.0
2024-05-02,231.6625823974609,233.1293139816772,227.8372156518108,231.900434440764,1544700.0
2024-05-03,235.20054626464844,235.4383982962634,231.68239579663896,232.1680046904817,1127600.0
2024-05-06,239.6899261474609,239.83857423263493,234.96272045448163,236.40962734499055,892900.0
2024-05-07,244.78379821777344,244.87298706560568,240.3737287641369,240.8890673103007,1094500.0
2024-05-08,242.37559509277344,245.72525765153543,241.5431205270751,244.88289337691324,780300.0
2024-05-09,242.7819061279297,243.2972446480721,241.09716244802152,243.04948777979507,523000.0
2024-05-10,246.08204650878903,247.1523580686628,242.7918429330708,243.5053839729866,697900.0
2024-05-13,244.1297149658203,246.64693332784373,243.65402599167504,246.64693332784373,399200.0
2024-05-14,244.71441650390625,245.7252688011989,243.22787523454403,245.5270663229932,499600.0
2024-05-15,245.61622619628903,247.5883761582124,245.17026689246305,246.06218550011508,477700.0
2024-05-16,249.2235870361328,249.6100871493879,245.79464041533203,245.96311327271204,605700.0
2024-05-17,249.36233520507807,249.46144400402636,247.4595642159336,248.74790299286215,778900.0
2024-05-20,250.14524841308597,250.8984238496647,247.6379501128997,248.7974504431856,580300.0
2024-05-21,249.243408203125,250.93807182703944,246.91448760456285,250.93807182703944,607300.0
2024-05-22,251.3642120361328,251.8002665513678,248.26229115247617,249.1443050139726,707000.0
2024-05-23,247.01361083984372,251.8597348368014,246.34962421209144,251.8597348368014,894600.0
2024-05-24,249.32269287109372,249.927220233042,245.3288533742793,247.7766924364403,689800.0
2024-05-28,246.63702392578125,249.1046879931336,246.30007818475883,247.4992281855369,770400.0
2024-05-29,244.7044982910156,246.60726919712087,244.09006610561423,246.03247145644133,636300.0
2024-05-30,247.13250732421875,247.39018413604808,242.8116270905525,244.3873722092761,888300.0
2024-05-31,250.5119171142578,250.87859243104376,244.31799556379872,247.1325098870764,2984800.0
2024-06-03,251.4732208251953,252.23631621217035,249.33259785808255,250.27407093137745,639800.0
2024-06-04,255.932861328125,256.15088859592845,252.17687361802103,252.71202183416025,885400.0
2024-06-05,258.9356384277344,259.0942064413314,255.7346090309915,256.75536604547045,674700.0
2024-06-06,257.66717529296875,259.4212832524011,256.62660841332894,258.93568940773747,530200.0
2024-06-07,261.6312866210937,261.7700450022169,256.7950670900049,258.2915284452734,898300.0
2024-06-10,261.11590576171875,262.5627972726534,258.6977965276879,260.85822896413583,667700.0
2024-06-11,262.2952880859375,262.3844769406475,258.9257700523834,260.38258183350456,397300.0
2024-06-12,261.1951599121094,262.77088973295474,257.4292681666146,262.4834833398434,589400.0
2024-06-13,259.8869934082031,260.8185615038056,258.350913167451,259.5500477503528,496000.0
2024-06-14,262.3881530761719,262.527118108837,258.3585911721405,259.7580247824771,472000.0
2024-06-17,265.6832580566406,266.1100272822379,259.0632465410821,260.34358450667634,487100.0
2024-06-18,266.7849426269531,268.35311520063726,263.3409540904144,265.68327822300444,655700.0
2024-06-20,266.08026123046875,267.1224080848219,264.6212798654169,266.9636038892404,648800.0
2024-06-21,268.2935791015625,268.68063975347934,265.37561610881164,267.52933194848595,1547600.0
2024-06-24,269.732666015625,271.3206776776516,268.29355411004093,269.5639573819015,726300.0
2024-06-25,270.2289428710937,271.6482460312494,268.54170493309954,269.2761479008849,763800.0
2024-06-26,267.83697509765625,268.37293545876844,264.96865578502747,267.88661844503474,565700.0
2024-06-27,268.819580078125,269.44486213176503,267.211729248081,268.75009756354206,646500.0
2024-06-28,267.5293273925781,270.0006818987235,266.70556274973336,268.81960021754213,1101800.0
2024-07-01,266.1001281738281,268.8593172851751,264.412890211156,267.52933579444834,810300.0
2024-07-02,270.3182678222656,270.60610234911707,266.6857312753546,267.132339725152,835700.0
2024-07-03,271.2313537597656,271.7176707796436,268.4622605293034,270.1793024787217,340200.0
2024-07-05,272.39263916015625,273.0178910177513,270.288505977224,270.59620997476827,592300.0
2024-07-08,271.15203857421875,273.85165000527206,271.08255604190225,271.8467730309508,572000.0
2024-07-09,273.3156433105469,273.8714428975377,271.44973171616107,271.4894403406049,487500.0
2024-07-10,275.4395446777344,275.6281227550635,271.1420180953634,273.31560305927155,836900.0
2024-07-11,273.0278015136719,277.49406754721537,272.402519422767,276.8390115609724,826500.0
2024-07-12,275.3006286621094,277.65285713641305,274.4073815601819,274.8738594217934,531200.0
2024-07-15,275.4197082519531,278.1193188561009,274.5860089859548,275.30061268378216,939300.0
2024-07-16,279.032470703125,279.4691444121283,275.1616825144739,275.22123030610186,692800.0
2024-07-17,277.0672912597656,279.9653846285458,276.6206525522132,279.36990673688155,859200.0
2024-07-18,278.8140869140625,280.0943945768897,273.9210218086273,277.69255315160297,659000.0
2024-07-19,274.7547607421875,279.77685686924286,273.44467899784905,279.77685686924286,1382900.0
2024-07-22,276.5213928222656,278.3773998583603,275.25098952062035,276.3824580788127,467100.0
2024-07-23,276.0350952148437,277.59333312954715,275.4197478316631,276.52141228436284,397800.0
2024-07-24,274.4768371582031,276.87870901083244,274.1790982168376,276.87870901083244,618400.0
2024-07-25,273.83172607421875,279.6775865797076,273.7821130117538,276.33285442959607,681400.0
2024-07-26,277.8712158203125,278.5064023323396,269.66322249234844,273.831719164788,869900.0
2024-07-29,281.65264892578125,282.6153785559436,277.5536045240466,278.2582735454632,822800.0
2024-07-30,283.8460998535156,284.9775685160016,281.52364502340976,282.86353096468804,872000.0
2024-07-31,259.78778076171875,274.82420212913524,258.1699952750459,272.93845161212096,1410300.0
2024-08-01,259.4106140136719,260.78027357934525,255.65895229799295,259.4106140136719,1107300.0
2024-08-02,264.6610107421875,264.83965411893786,260.14510123784845,260.6314485929655,1233000.0
2024-08-05,260.3138122558594,270.6656163120962,257.2767540216116,270.6656163120962,1354700.0
2024-08-06,258.98388671875,263.35089641518846,258.4975696567228,258.6662783036767,773700.0
2024-08-07,258.3585510253906,263.40048513021054,258.2196163031188,258.9738982714499,782000.0
2024-08-08,262.616455078125,263.281415519431,258.76553631582004,259.0434361085222,672300.0
2024-08-09,262.1400146484375,262.4179144116639,260.4825507963094,261.9812104567649,370700.0
2024-08-12,260.3932189941406,262.97373430325547,258.21966406735464,260.561957926111,455000.0
2024-08-13,263.6486511230469,265.26640642744985,261.70332240460715,262.1499611067233,545400.0
2024-08-14,266.5765075683594,266.96359846637694,263.0729714756684,263.2913234540572,519600.0
2024-08-15,264.1448974609375,267.9362378320055,263.6982587679944,266.57651287584093,490400.0
2024-08-16,264.6312255859375,265.90162891456026,263.3409528015396,264.1845868742604,1301800.0
2024-08-19,267.162109375,267.7278436912235,264.6510765011443,264.7403981896839,552600.0
2024-08-20,266.67578125,267.1819677528746,265.6038604543603,265.9909513774537,589600.0
2024-08-21,267.3606262207031,268.6707382498887,265.93141860501095,267.5194304323141,409300.0
2024-08-22,267.9064636230469,268.7103890383556,266.0107782953426,266.0107782953426,553200.0
2024-08-23,266.13983154296875,270.66564548928187,265.6138058519352,269.4051768342256,435500.0
2024-08-26,265.9711303710937,269.1272846060172,265.534426356208,266.8246689436753,533800.0
2024-08-27,266.904052734375,269.16695948745416,265.971097027607,265.971097027607,561900.0
2024-08-28,269.4349060058594,271.2412695087356,265.117510049196,268.2538245069634,470900.0
2024-08-29,269.673095703125,270.87404664897554,266.8841635166931,269.6631912653118,342900.0
2024-08-30,270.7748413085937,272.9285571738735,268.60125598633954,270.7946804767618,659000.0
2024-09-03,272.30328369140625,274.14935620900064,270.1098591314195,270.7946890650166,503500.0
2024-09-04,272.0353088378906,272.7995257080233,268.99825023663817,271.6184742864751,648000.0
2024-09-05,271.44970703125,271.68789817864103,268.2141359314404,271.5688026049455,615300.0
2024-09-06,269.6235656738281,272.5117551493673,268.2340665160455,272.045277186882,834200.0
2024-09-09,271.2015686035156,272.491810977234,269.2761094810855,270.81447771811906,791400.0
2024-09-10,271.5489807128906,273.5438922767986,269.6731344414492,271.9757499753819,666600.0
2024-09-11,269.5937194824219,269.8914584046763,262.8347733480301,269.6532672668728,925000.0
2024-09-12,267.3506774902344,269.6731321718984,265.24657480199886,269.59374521465384,793500.0
2024-09-13,267.1618347167969,269.0105533568975,264.6968461972757,267.73830806711373,1023300.0
2024-09-16,267.76812744140625,270.869223466214,266.9133513744721,269.22922426071614,873500.0
2024-09-17,265.40252685546875,267.579263450792,264.69683614325066,267.5494463878171,564100.0
2024-09-18,263.15625,264.8857004012146,261.8939234969667,264.74653387882137,807200.0
2024-09-19,264.3489685058594,266.02873394619473,263.43455828944946,266.02873394619473,692600.0
2024-09-20,263.2456970214844,264.36885698432536,261.8243664192698,263.4842335329833,1639900.0
2024-09-23,263.66314697265625,264.9552905738052,262.23186717820533,264.2893356743187,506700.0
2024-09-24,263.18603515625,263.6631081289688,260.1644415539243,263.1363198331138,619000.0
2024-09-25,263.5538330078125,264.5577247766669,263.0767296227415,263.38484941329085,498000.0
2024-09-26,263.38482666015625,264.627254847855,262.0231302196736,263.3947757921281,484700.0
2024-09-27,262.6493225097656,264.87574414642444,262.4902880596157,264.4483561238015,752000.0
2024-09-30,266.3368225097656,266.82387495864185,261.22797385765926,262.649304345885,794800.0
2024-10-01,266.99285888671875,268.4440066032967,265.74048149239024,267.65881378142143,898300.0
2024-10-02,266.3368225097656,266.5654402034307,263.2754929710703,265.0148923375993,557500.0
2024-10-03,269.0304260253906,269.95478525749564,264.2197177004777,265.402511685406,1363500.0
2024-10-04,264.06072998046875,268.8316420760992,262.3710155163767,268.3843557965691,761900.0
2024-10-07,264.3291015625,266.1082673372038,262.8779538371977,263.9712664479457,567100.0
2024-10-08,270.5710144042969,270.96858531694835,265.65098715367526,265.65098715367526,563000.0
2024-10-09,275.3817138671875,275.59043330451675,269.88521291091297,270.5710356805708,609600.0
2024-10-10,266.6549072265625,274.2883787629399,264.826056566767,274.2386937683179,666400.0
2024-10-11,266.605224609375,268.44399408486026,265.352847273449,268.44399408486026,484800.0
2024-10-14,267.5991516113281,268.0066716784115,265.4025168351433,266.6548940982425,601800.0
2024-10-15,267.9371032714844,271.7538390632747,267.2810975417317,269.68642155143846,500700.0
2024-10-16,268.9608764648437,269.68643515755906,266.51578613620296,267.93711678934903,597600.0
2024-10-17,265.6510314941406,270.2033056520729,264.98510692915943,269.14972890796906,486500.0
2024-10-18,265.9989013671875,267.3605978125174,264.7465240430589,265.6709136708641,439200.0
2024-10-21,266.4660339355469,268.2253011929055,265.0943884696293,265.97901183026664,432700.0
2024-10-22,265.9691162109375,266.6350711482026,263.5538427955573,265.15407593927665,378800.0
2024-10-23,264.9751892089844,265.9492640058498,264.13033182047843,264.13033182047843,487700.0
2024-10-24,263.36492919921875,266.39644150420844,263.16612857838965,264.9751110967,321400.0
2024-10-25,263.046875,267.1618114853252,262.7586231835468,265.3031438745719,532400.0
2024-10-28,261.2677001953125,266.4958472357672,260.1147536357413,264.63717969079795,645700.0
2024-10-29,262.05291748046875,264.1103856051615,259.548193458701,261.04905624522314,909600.0
2024-10-30,273.9603881835937,278.30391224649145,268.32472061420583,278.30391224649145,993900.0
2024-10-31,273.0558776855469,276.842796085077,271.7736834008559,273.96036897686247,1204800.0
2024-11-01,273.811279296875,274.4175696366557,269.3782740938739,271.73394319922244,1047100.0
2024-11-04,275.5407409667969,276.77321995989547,271.62460509155113,274.2188107886558,475100.0
2024-11-05,277.98583984375,279.486702772319,274.5766242416161,275.58051590458945,384400.0
2024-11-06,277.4391784667969,281.84233651889764,274.76547068059614,281.84233651889764,841500.0
2024-11-07,278.6418762207031,279.59605266249923,275.282345242302,277.1907284586163,410300.0
2024-11-08,283.2537536621094,285.4702260953178,279.70537154335545,280.61978168638564,557000.0
2024-11-11,283.2835998535156,286.6431308100353,283.0649312607031,283.571821377847,692900.0
2024-11-12,286.17596435546875,287.64697997827847,283.0947362545813,284.6850504678833,925300.0
2024-11-13,288.2831115722656,289.65475717246386,284.93352996371425,286.3548605593376,514000.0
2024-11-14,284.39678955078125,288.65086249434347,283.63143436662784,287.7066049292398,439200.0
2024-11-15,279.0990600585937,284.7545956788391,278.443084658629,284.7545956788391,522100.0
2024-11-18,278.6617431640625,280.7689270340983,277.936184451957,279.00962915357496,800000.0
2024-11-19,279.9340209960937,281.79268888833485,277.5485343827801,278.66174529154125,1028500.0
2024-11-20,282.478515625,283.1245722863574,277.5485382002184,279.9340248463423,507700.0
2024-11-21,285.8180847167969,286.03675326621465,281.58388022930484,284.1979536914808,518100.0
2024-11-22,288.96893310546875,289.6249388388927,285.15219729231825,285.9572883440841,649700.0
2024-11-25,289.7242736816406,291.4139879717815,288.1638070953429,290.3504622754307,709300.0
2024-11-26,292.9645690917969,294.30639761219635,289.7541237083486,290.7977815943125,531500.0
2024-11-27,292.7757263183594,294.7834794265025,291.553166015241,293.789536838422,482500.0
2024-11-29,292.4278259277344,294.3759751438767,291.0561803705775,291.66250109242645,363200.0
2024-12-02,290.9270324707031,293.6106594877127,288.7005802573101,293.38207208590444,468000.0
2024-12-03,287.2991027832031,290.6089487011005,283.3531493601808,290.56918250305466,953800.0
2024-12-04,289.923095703125,291.24502590658574,286.424428957117,287.3388390879889,628700.0
2024-12-05,287.1499938964844,289.85351882007154,284.85398905444634,289.4857649333055,700300.0
2024-12-06,285.3211364746094,289.1577703628558,283.8898568236563,287.33883857060704,930500.0
2024-12-09,283.1842041015625,284.5160836128716,279.6755877597502,283.1842041015625,878000.0
2024-12-10,284.9434814453125,286.2455439350821,280.57013970109006,283.532099819981,699900.0
2024-12-11,283.2934875488281,287.83581216782005,282.28962622485125,286.851818774564,557500.0
2024-12-12,283.5718078613281,285.85789401044224,282.1703755068312,283.2935051503522,423400.0
2024-12-13,282.01910400390625,282.8850127321642,280.4863289178222,282.0788197524595,530300.0
2024-12-16,280.0384826660156,283.3628219515061,279.6204723481701,282.4172717993094,808600.0
2024-12-17,278.9038391113281,281.1930241180149,277.4904953283737,280.03846886379984,1343800.0
2024-12-18,274.2657165527344,279.07304747828454,274.19603804674324,278.645044065939,805200.0
2024-12-19,274.2856140136719,276.4454350980958,272.56375909595886,272.56375909595886,908000.0
2024-12-20,275.5596008300781,278.2966843465728,271.95660847915264,273.0614107113244,1713900.0
2024-12-23,275.41033935546875,275.8880958251351,272.8822911025392,275.6989857876157,501100.0
2024-12-24,277.24169921875,277.70949294617054,273.7581379558185,274.8828354520154,249800.0
2024-12-26,277.072509765625,278.1474238573062,274.7832941803376,275.95777504114284,319700.0
2024-12-27,275.99755859375,277.49051335795906,273.9273413520468,275.2411488343689,480100.0
2024-12-30,274.4448547363281,277.1023272585247,272.0163128515662,275.4998735449596,699900.0
2024-12-31,274.1363525390625,276.48528388098094,272.33485618059734,275.15158124055193,576000.0
2025-01-02,272.10595703125,276.52507530474924,272.10595703125,274.6837886800592,1013500.0
2025-01-03,274.9823608398437,276.4653528555056,271.57841060595933,272.2154192196014,791100.0
2025-01-06,271.7177734375,274.19606868426,270.8618272656486,272.7230393886566,860700.0
2025-01-07,272.2352905273437,272.7130469457707,269.97596344540256,271.5286338374904,713700.0
2025-01-08,279.1029357910156,279.3019782058153,272.0362770194012,273.4197326682461,1101200.0
2025-01-10,267.3682861328125,279.01331459290213,267.1493182280463,277.25163897790225,1139600.0
2025-01-13,274.1761474609375,274.41501048630363,264.93973586448453,266.144044116359,876000.0
2025-01-14,272.2054443359375,275.00224371190154,270.3243372077111,273.8277933038668,623500.0
2025-01-15,272.52392578125,275.20129341658003,271.11061245935326,274.20599036624884,855700.0
2025-01-16,277.1620483398437,277.83884714061026,272.09595933611666,272.70307963185854,666900.0
2025-01-17,277.24169921875,280.73522323361925,276.465363923695,280.73522323361925,670700.0
