Date,Close_INTC,High_INTC,Low_INTC,Open_INTC,Volume_INTC
1980-04-17,0.1597195118665695,0.1626238942413057,0.1597195118665695,0.1626238942413057,17702400.0
1980-04-18,0.1618978977203369,0.1648016977510385,0.1618978977203369,0.1618978977203369,18739200.0
1980-04-21,0.1604455113410949,0.1633498779158621,0.1604455113410949,0.1618979854223971,9043200.0
1980-04-22,0.1677055358886718,0.1706099012622808,0.1677055358886718,0.1677055358886718,20428800.0
1980-04-23,0.177869439125061,0.1807738049648098,0.177869439125061,0.177869439125061,14822400.0
1980-04-24,0.1785959005355835,0.1814997004625176,0.1785959005355835,0.1785959005355835,8832000.0
1980-04-25,0.175691470503807,0.1785958343247215,0.1756914705038071,0.1785958343247215,7104000.0
1980-04-28,0.1742396056652069,0.177143405230484,0.1742396056652069,0.1756915137562373,6931200.0
1980-04-29,0.175691470503807,0.1785958343247215,0.1756914705038071,0.1756914705038071,6297600.0
1980-04-30,0.177869439125061,0.1807738049648098,0.177869439125061,0.177869439125061,7065600.0
1980-05-01,0.1785959005355835,0.1814997004625176,0.1785959005355835,0.1785959005355835,7008000.0
1980-05-02,0.1814997196197509,0.1844035364699677,0.1814997196197509,0.1814997196197509,5510400.0
1980-05-05,0.183677539229393,0.1865813387825826,0.183677539229393,0.183677539229393,3513600.0
1980-05-06,0.1829516738653183,0.1858554748260078,0.1829516738653183,0.1836776282596886,6988800.0
1980-05-07,0.1829516738653183,0.1858554748260078,0.1829516738653183,0.1829516738653183,6393600.0
1980-05-08,0.1807737797498703,0.1836775968304772,0.1807737797498703,0.1829516425603255,7468800.0
1980-05-09,0.1829516738653183,0.1858554748260078,0.1829516738653183,0.1829516738653183,16684800.0
1980-05-12,0.1822258234024047,0.1851296426360627,0.1822258234024047,0.1829517782108192,8582400.0
1980-05-13,0.185855433344841,0.1887598152450084,0.185855433344841,0.185855433344841,7372800.0
1980-05-14,0.188759833574295,0.1916636341688538,0.188759833574295,0.188759833574295,4742400.0
1980-05-15,0.1902116537094116,0.1931154698238234,0.1902116537094116,0.1902116537094116,8102400.0
1980-05-16,0.1923896521329879,0.1952934536884081,0.1923896521329879,0.1923896521329879,4838400.0
1980-05-19,0.1931154727935791,0.1960198373065033,0.1931154727935791,0.1931154727935791,8640000.0
1980-05-20,0.1909377127885818,0.193841530500623,0.1909377127885818,0.1931155760726127,21811200.0
1980-05-21,0.1865814328193664,0.1894857988069953,0.1865814328193664,0.1894857988069953,10540800.0
1980-05-22,0.1844035536050796,0.1873079190791629,0.1844035536050796,0.1865813998283241,5318400.0
1980-05-23,0.1909377127885818,0.193841530500623,0.1909377127885818,0.1909377127885818,29779200.0
1980-05-27,0.1902116537094116,0.1931154698238234,0.1902116537094116,0.1909376077380145,8332800.0
1980-05-28,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1945674121379852,6700800.0
1980-05-29,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1945674121379852,7660800.0
1980-05-30,0.1974718123674392,0.2003756128946766,0.1974718123674392,0.1974718123674392,5721600.0
1980-06-02,0.1981976926326751,0.2011015089356697,0.1981976926326751,0.1981976926326751,6355200.0
1980-06-03,0.1931154727935791,0.1960198373065033,0.1931154727935791,0.1960198373065033,15244800.0
1980-06-04,0.1960199028253555,0.1989237033382224,0.1960199028253555,0.1960199028253555,7680000.0
1980-06-05,0.1960199028253555,0.1989237033382224,0.1960199028253555,0.1960199028253555,6470400.0
1980-06-06,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1960198855456028,28723200.0
1980-06-09,0.1931154727935791,0.1960198373065033,0.1931154727935791,0.1945673642563291,7545600.0
1980-06-10,0.1952932924032211,0.1981976565310715,0.1952932924032211,0.1952932924032211,17280000.0
1980-06-11,0.1974718123674392,0.2003756128946766,0.1974718123674392,0.1974718123674392,3206400.0
1980-06-12,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1974717939824407,10809600.0
1980-06-13,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1945674121379852,3590400.0
1980-06-16,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1945674121379852,7987200.0
1980-06-17,0.1938414722681045,0.1967458374617867,0.1938414722681045,0.1945674098612412,12864000.0
1980-06-18,0.1923896521329879,0.1952934536884081,0.1923896521329879,0.1938415612190956,8064000.0
1980-06-19,0.188759833574295,0.1916636341688538,0.188759833574295,0.1916636341688538,13689600.0
1980-06-20,0.1894857734441757,0.1923895906889907,0.1894857734441757,0.1894857734441757,7027200.0
1980-06-23,0.1894857734441757,0.1923895906889907,0.1894857734441757,0.1894857734441757,9888000.0
1980-06-24,0.1894857734441757,0.1923895906889907,0.1894857734441757,0.1894857734441757,9676800.0
1980-06-25,0.1916636228561401,0.1945674232793056,0.1916636228561401,0.1916636228561401,15494400.0
1980-06-26,0.1916636228561401,0.1945674232793056,0.1916636228561401,0.1916636228561401,10156800.0
1980-06-27,0.1923896521329879,0.1952934536884081,0.1923896521329879,0.1923896521329879,6912000.0
1980-06-30,0.1909377127885818,0.193841530500623,0.1909377127885818,0.1923896216446024,5337600.0
1980-07-01,0.1938414722681045,0.1967458374617867,0.1938414722681045,0.1938414722681045,9811200.0
1980-07-02,0.1952932924032211,0.1981976565310715,0.1952932924032211,0.1952932924032211,6585600.0
1980-07-03,0.1967457681894302,0.1996495673899386,0.1967457681894302,0.1967457681894302,4550400.0
1980-07-07,0.2040054351091385,0.205457909131866,0.2040054351091385,0.2040054351091385,19545600.0
1980-07-08,0.2083617150783538,0.2098136241611397,0.2083617150783538,0.2083617150783538,13190400.0
1980-07-09,0.2083617150783538,0.2090876696197467,0.2083617150783538,0.2083617150783538,9388800.0
1980-07-10,0.2112654596567154,0.2119913973284573,0.2112654596567154,0.2112654596567154,14092800.0
1980-07-11,0.2105396091938018,0.2119915018700621,0.2105396091938018,0.2112655638403307,9888000.0
1980-07-14,0.2127174437046051,0.2141699178812931,0.2127174437046051,0.2127174437046051,15052800.0
1980-07-15,0.2192515432834625,0.2199774977531604,0.2192515432834625,0.2192515432834625,20678400.0
1980-07-16,0.22288179397583,0.2236077482174955,0.22288179397583,0.22288179397583,11692800.0
1980-07-17,0.2279635220766067,0.2294154143572973,0.2279635220766067,0.2279635220766067,15456000.0
1980-07-18,0.2337716817855835,0.2344976362106673,0.2337716817855835,0.2337716817855835,12576000.0
1980-07-21,0.2337716817855835,0.2344976362106673,0.2337716817855835,0.2337716817855835,14208000.0
1980-07-22,0.23086778819561,0.2323196964640123,0.23086778819561,0.2323196964640123,14150400.0
1980-07-23,0.2286895811557769,0.2294155193198581,0.2286895811557769,0.2294155193198581,8371200.0
1980-07-24,0.2272374629974365,0.227963417111916,0.2272374629974365,0.227963417111916,11616000.0
1980-07-25,0.2250596433877945,0.2257855976401165,0.2250596433877944,0.2257855976401165,22156800.0
1980-07-28,0.2272374629974365,0.2286893712263956,0.2272374629974365,0.2272374629974365,7372800.0
1980-07-29,0.2374014258384704,0.2388533179001605,0.2374014258384705,0.2374014258384705,11424000.0
1980-07-30,0.2446614950895309,0.2453874494113282,0.2446614950895309,0.2446614950895309,12614400.0
1980-07-31,0.2461133301258087,0.247565221718383,0.2461133301258087,0.2461133301258087,24384000.0
1980-08-01,0.2424837797880172,0.2446616440796499,0.2424837797880172,0.2446616440796499,9523200.0
1980-08-04,0.2461133301258087,0.248291740793754,0.2461133301258087,0.2461133301258087,5721600.0
1980-08-05,0.2475652247667312,0.2490176979646666,0.2475652247667312,0.2475652247667312,6720000.0
1980-08-06,0.2453874349594116,0.2475652811797508,0.2453874349594116,0.2475652811797508,11193600.0
1980-08-07,0.2482917159795761,0.2490176700117042,0.2482917159795761,0.2482917159795761,8812800.0
1980-08-08,0.2519215941429138,0.253373502925394,0.2519215941429138,0.2519215941429138,5817600.0
1980-08-11,0.2678936719894409,0.2693455808682002,0.2678936719894409,0.2678936719894409,7276800.0
1980-08-12,0.2686195969581604,0.2715234143970967,0.2686195969581604,0.2686195969581604,22406400.0
1980-08-13,0.2635373771190643,0.2649892691799614,0.2635373771190643,0.2649892691799614,12153600.0
1980-08-14,0.2635373771190643,0.2642633148411177,0.2635373771190643,0.2635373771190643,8793600.0
1980-08-15,0.2599073648452759,0.2613592721790259,0.2599073648452759,0.2613592721790259,41011200.0
1980-08-18,0.2526476681232452,0.2533736228581111,0.2526476681232452,0.2533736228581111,7699200.0
1980-08-19,0.2490178197622299,0.2497437742309214,0.2490178197622299,0.2497437742309214,8889600.0
1980-08-20,0.254099428653717,0.2555513206556293,0.254099428653717,0.254099428653717,11808000.0
1980-08-21,0.2570036053657532,0.2577295591415796,0.2570036053657532,0.2570036053657532,11251200.0
1980-08-22,0.2584556341171264,0.2591815716165953,0.2584556341171264,0.2584556341171264,38515200.0
1980-08-25,0.2584556341171264,0.2591815716165953,0.2584556341171264,0.2584556341171264,11174400.0
1980-08-26,0.2584556341171264,0.2591815716165953,0.2584556341171264,0.2584556341171264,20160000.0
1980-08-27,0.2577298581600189,0.2584558127780986,0.2577298581600189,0.2584558127780986,3513600.0
1980-08-28,0.2555513381958008,0.2562772925549788,0.2555513381958008,0.2562772925549788,6451200.0
1980-08-29,0.254099428653717,0.254825382963068,0.254099428653717,0.254825382963068,15552000.0
1980-09-02,0.2577298581600189,0.2584558127780986,0.2577298581600189,0.2577298581600189,6816000.0
1980-09-03,0.2657157182693481,0.2671676265633418,0.2657157182693481,0.2657157182693481,9292800.0
1980-09-04,0.2678936719894409,0.2693455808682002,0.2678936719894409,0.2678936719894409,16147200.0
1980-09-05,0.2664416134357452,0.2671675674220419,0.2664416134357452,0.2671675674220419,6259200.0
1980-09-08,0.2591817378997803,0.2606336470637895,0.2591817378997803,0.2606336470637895,4300800.0
1980-09-09,0.2599073648452759,0.2606333185121509,0.2599073648452759,0.2599073648452759,13632000.0
1980-09-10,0.2570036053657532,0.2584555129174061,0.2570036053657532,0.2584555129174061,10099200.0
1980-09-11,0.2584556341171264,0.2591815716165953,0.2584556341171264,0.2584556341171264,5990400.0
1980-09-12,0.2577298581600189,0.2584558127780986,0.2577298581600189,0.2584558127780986,4800000.0
1980-09-15,0.2548254728317261,0.2555514107803021,0.2548254728317261,0.2555514107803021,5337600.0
1980-09-16,0.262085348367691,0.2628113023739409,0.262085348367691,0.262085348367691,9139200.0
1980-09-17,0.2737013101577759,0.2744278296192582,0.2737013101577759,0.2737013101577759,11577600.0
1980-09-18,0.2744277417659759,0.2751536960240651,0.2744277417659759,0.2744277417659759,14227200.0
1980-09-19,0.2766055762767792,0.2773315305043015,0.2766055762767792,0.2766055762767792,6086400.0
1980-09-22,0.2722493410110473,0.2737012329657578,0.2722493410110473,0.2737012329657578,8313600.0
1980-09-23,0.262085348367691,0.2628113023739409,0.262085348367691,0.2628113023739409,7142400.0
1980-09-24,0.2591817378997803,0.2606336470637895,0.2591817378997803,0.2606336470637895,10022400.0
1980-09-25,0.2562773525714874,0.2570038720716953,0.2562773525714874,0.2570038720716953,11520000.0
1980-09-26,0.2526476681232452,0.2540995775929771,0.2526476681232452,0.2540995775929771,9312000.0
1980-09-29,0.2533734440803528,0.2540993983029927,0.2533734440803528,0.2533734440803528,3801600.0
1980-09-30,0.2584556341171264,0.2599075257328493,0.2584556341171264,0.2584556341171264,6086400.0
1980-10-01,0.2613595724105835,0.2620855269113842,0.2613595724105835,0.2613595724105835,5971200.0
1980-10-02,0.2606335580348968,0.2620854667029538,0.2606335580348968,0.2613595123689253,4281600.0
1980-10-03,0.2693455219268799,0.2700714762073977,0.2693455219268799,0.2693455219268799,5068800.0
1980-10-06,0.2860436737537384,0.2874955830248851,0.2860436737537384,0.2860436737537384,10060800.0
1980-10-07,0.2867695093154907,0.2882214179837689,0.2867695093154907,0.2867695093154907,9158400.0
1980-10-08,0.2809613943099975,0.2816873487769578,0.2809613943099975,0.2816873487769578,25036800.0
1980-10-09,0.2802353799343109,0.2816872885578424,0.2802353799343109,0.2809613342460766,8697600.0
1980-10-10,0.2773316204547882,0.278783529380749,0.2773316204547882,0.278783529380749,6624000.0
1980-10-13,0.2787834107875824,0.2802353190959081,0.2787834107875824,0.2787834107875824,3235200.0
1980-10-14,0.2802353799343109,0.2831397289186467,0.2802353799343109,0.2802353799343109,6652800.0
1980-10-15,0.2860436737537384,0.2874955830248851,0.2860436737537384,0.2860436737537384,4416000.0
1980-10-16,0.2845916748046875,0.2874954924319567,0.2845916748046875,0.2860435836183221,5942400.0
1980-10-17,0.2816872596740722,0.2845916083606007,0.2816872596740722,0.2845916083606007,6988800.0
1980-10-20,0.2787834107875824,0.2802353190959081,0.2787834107875824,0.2802353190959081,6489600.0
1980-10-21,0.2758796215057373,0.2773315132536834,0.2758796215057373,0.2773315132536834,8908800.0
1980-10-22,0.2787834107875824,0.2802353190959081,0.2787834107875824,0.2787834107875824,5136000.0
1980-10-23,0.2729753255844116,0.275879708197293,0.2729753255844116,0.275879708197293,3206400.0
1980-10-24,0.2671678364276886,0.2686197292453799,0.2671678364276886,0.2686197292453799,4204800.0
1980-10-27,0.2526476681232452,0.2540995775929771,0.2526476681232452,0.2540995775929771,5769600.0
1980-10-28,0.2599073648452759,0.262811179512776,0.2599073648452759,0.2599073648452759,4473600.0
1980-10-29,0.2657157182693481,0.2671676265633418,0.2657157182693481,0.2657157182693481,6844800.0
1980-10-30,0.2381273806095123,0.2410317631452847,0.2381273806095123,0.2410317631452847,54960000.0
1980-10-31,0.2439355850219726,0.2453874939289692,0.2439355850219726,0.2439355850219726,16579200.0
1980-11-03,0.2439355850219726,0.2453874939289692,0.2439355850219726,0.2439355850219726,18777600.0
1980-11-05,0.2613595724105835,0.2628114814121848,0.2613595724105835,0.2613595724105835,16108800.0
1980-11-06,0.2453874349594116,0.246839326900708,0.2453874349594116,0.246839326900708,20659200.0
1980-11-07,0.2497436553239822,0.2526474551994095,0.2497436553239822,0.2497436553239822,7334400.0
1980-11-10,0.2482917159795761,0.2511955154913052,0.2482917159795761,0.2497436240438323,8390400.0
1980-11-11,0.2526476681232452,0.2540995775929771,0.2526476681232452,0.2526476681232452,8620800.0
1980-11-12,0.2613595724105835,0.2628114814121848,0.2613595724105835,0.2613595724105835,13440000.0
1980-11-13,0.2671678364276886,0.2686197292453799,0.2671678364276886,0.2671678364276886,9753600.0
1980-11-14,0.2787834107875824,0.2816872274042339,0.2787834107875824,0.2787834107875824,12028800.0
1980-11-17,0.2802353799343109,0.2816872885578424,0.2802353799343109,0.2802353799343109,8515200.0
1980-11-18,0.2874953746795654,0.2889472828985273,0.2874953746795654,0.2874953746795654,8467200.0
1980-11-19,0.283139556646347,0.2845914643864856,0.283139556646347,0.2845914643864856,10387200.0
1980-11-20,0.2802353799343109,0.2816872885578424,0.2802353799343109,0.2816872885578424,11251200.0
1980-11-21,0.2758796215057373,0.2773315132536834,0.2758796215057373,0.2773315132536834,10684800.0
1980-11-24,0.271523505449295,0.2744278722162753,0.271523505449295,0.2744278722162753,8688000.0
1980-11-25,0.271523505449295,0.2729753980388473,0.271523505449295,0.271523505449295,5990400.0
1980-11-26,0.2729753255844116,0.2744277993763169,0.2729753255844116,0.2729753255844116,5654400.0
1980-11-28,0.270071417093277,0.2729752169629661,0.270071417093277,0.2729752169629661,5088000.0
1980-12-01,0.2497436553239822,0.2526474551994095,0.2497436553239822,0.2526474551994095,5328000.0
1980-12-02,0.2497436553239822,0.2526474551994095,0.2497436553239822,0.2497436553239822,12768000.0
1980-12-03,0.2526476681232452,0.2555514704459095,0.2526476681232452,0.2526476681232452,7478400.0
1980-12-04,0.2577298581600189,0.2599077053974613,0.2577298581600189,0.2577298581600189,9398400.0
1980-12-05,0.2410319298505783,0.2424838230203909,0.2410319298505783,0.2424838230203909,12278400.0
1980-12-08,0.2323197424411773,0.2337716343801302,0.2323197424411774,0.2337716343801302,13363200.0
1980-12-09,0.2424837797880172,0.2453875988435274,0.2424837797880172,0.2424837797880172,20572800.0
1980-12-10,0.239579901099205,0.241031810164867,0.239579901099205,0.241031810164867,17558400.0
1980-12-11,0.2323197424411773,0.235223542935872,0.2323197424411774,0.235223542935872,23481600.0
1980-12-12,0.239579901099205,0.241031810164867,0.239579901099205,0.239579901099205,12460800.0
1980-12-15,0.239579901099205,0.241031810164867,0.239579901099205,0.239579901099205,8544000.0
1980-12-16,0.2410319298505783,0.2439357328070066,0.2410319298505783,0.2410319298505783,16425600.0
1980-12-17,0.2366754859685897,0.2381273781190425,0.2366754859685897,0.2381273781190425,15753600.0
1980-12-18,0.2352235913276672,0.2381273924197515,0.2352235913276672,0.2366755001821056,18508800.0
1980-12-19,0.2236076742410659,0.2265114736302716,0.223607674241066,0.2265114736302716,31900800.0
1980-12-22,0.2236076742410659,0.2250595656272774,0.223607674241066,0.223607674241066,19526400.0
1980-12-23,0.2279635220766067,0.2294154143572973,0.2279635220766067,0.2279635220766067,17145600.0
1980-12-24,0.2323197424411773,0.235223542935872,0.2323197424411774,0.2323197424411774,11808000.0
1980-12-26,0.2381273806095123,0.2410317631452847,0.2381273806095123,0.2381273806095123,4300800.0
1980-12-29,0.23086778819561,0.2323196964640123,0.23086778819561,0.2323196964640123,15782400.0
1980-12-30,0.2337716817855835,0.235223590635751,0.2337716817855835,0.2337716817855835,8131200.0
1980-12-31,0.2337716817855835,0.2366754994859186,0.2337716817855835,0.2337716817855835,6624000.0
1981-01-02,0.2337716817855835,0.2366754994859186,0.2337716817855835,0.2337716817855835,7795200.0
1981-01-05,0.2424837797880172,0.2453875988435274,0.2424837797880172,0.2424837797880172,9187200.0
1981-01-06,0.2366754859685897,0.2381273781190425,0.2366754859685897,0.2381273781190425,16099200.0
1981-01-07,0.2294152826070785,0.2308677556413846,0.2294152826070785,0.2308677556413846,16857600.0
1981-01-08,0.2250596433877945,0.2265115518924385,0.2250596433877944,0.2265115518924385,12556800.0
1981-01-09,0.2250596433877945,0.2265115518924385,0.2250596433877944,0.2250596433877944,8332800.0
1981-01-12,0.2207033783197403,0.2221558518531036,0.2207033783197403,0.2221558518531036,13574400.0
1981-01-13,0.2192515432834625,0.2207034356060648,0.2192515432834625,0.2207034356060648,14630400.0
1981-01-14,0.2207033783197403,0.2236077604156382,0.2207033783197403,0.2207033783197403,5702400.0
1981-01-15,0.2221558839082718,0.2250596848355452,0.2221558839082717,0.2221558839082717,10051200.0
1981-01-16,0.2323197424411773,0.2337716343801302,0.2323197424411774,0.2323197424411774,12768000.0
1981-01-19,0.2323197424411773,0.2337716343801302,0.2323197424411774,0.2323197424411774,7180800.0
1981-01-20,0.2250596433877945,0.2265115518924385,0.2250596433877944,0.2265115518924385,7017600.0
1981-01-21,0.2236076742410659,0.2250595656272774,0.223607674241066,0.2250595656272774,8976000.0
1981-01-22,0.2236076742410659,0.2265114736302716,0.223607674241066,0.223607674241066,7286400.0
1981-01-23,0.2279635220766067,0.2294154143572973,0.2279635220766067,0.2279635220766067,8803200.0
1981-01-26,0.2221558839082718,0.2236077926803042,0.2221558839082717,0.2236077926803042,11760000.0
1981-01-27,0.2207033783197403,0.2221558518531036,0.2207033783197403,0.2221558518531036,10070400.0
1981-01-28,0.2207033783197403,0.2221558518531036,0.2207033783197403,0.2207033783197403,6681600.0
1981-01-29,0.2207033783197403,0.2221558518531036,0.2207033783197403,0.2207033783197403,7516800.0
1981-01-30,0.2163476347923278,0.2177995431236244,0.2163476347923278,0.2177995431236244,8956800.0
1981-02-02,0.2090876102447509,0.2105395189152356,0.2090876102447509,0.2105395189152356,17433600.0
1981-02-03,0.2177996039390564,0.2192515126757643,0.2177996039390564,0.2177996039390564,11328000.0
1981-02-04,0.2236076742410659,0.2265114736302716,0.223607674241066,0.223607674241066,8448000.0
1981-02-05,0.2294152826070785,0.2308677556413846,0.2294152826070785,0.2294152826070785,11702400.0
1981-02-06,0.2323197424411773,0.235223542935872,0.2323197424411774,0.2323197424411774,10963200.0
1981-02-09,0.2323197424411773,0.235223542935872,0.2323197424411774,0.2323197424411774,9312000.0
1981-02-10,0.2352235913276672,0.2366755001821056,0.2352235913276672,0.2352235913276672,7132800.0
1981-02-11,0.23086778819561,0.2323196964640123,0.23086778819561,0.2323196964640123,6374400.0
1981-02-12,0.2236076742410659,0.2250595656272774,0.223607674241066,0.2250595656272774,6873600.0
1981-02-13,0.2236076742410659,0.2250595656272774,0.223607674241066,0.223607674241066,5577600.0
1981-02-17,0.2294152826070785,0.2323196637050561,0.2294152826070785,0.2294152826070785,4819200.0
1981-02-18,0.23086778819561,0.2323196964640123,0.23086778819561,0.23086778819561,11040000.0
1981-02-19,0.23086778819561,0.2323196964640123,0.23086778819561,0.23086778819561,13948800.0
1981-02-20,0.2207033783197403,0.2221558518531036,0.2207033783197403,0.2221558518531036,16099200.0
1981-02-23,0.2177996039390564,0.2192515126757643,0.2177996039390564,0.2192515126757643,12768000.0
1981-02-24,0.2163476347923278,0.2177995431236244,0.2163476347923278,0.2177995431236244,18921600.0
1981-02-25,0.1945674121379852,0.1974717939824407,0.1945674121379852,0.1974717939824407,77721600.0
1981-02-26,0.1916636228561401,0.1931155313761172,0.1916636228561401,0.1931155313761172,32524800.0
1981-02-27,0.203279361128807,0.2047318342980076,0.2032793611288071,0.2032793611288071,36057600.0
1981-03-02,0.2090876102447509,0.2119914109689299,0.2090876102447509,0.2090876102447509,19113600.0
1981-03-03,0.2047319710254669,0.2061838801936182,0.2047319710254669,0.2061838801936182,21110400.0
1981-03-04,0.2018276154994964,0.2032795081311668,0.2018276154994964,0.2032795081311668,17625600.0
1981-03-05,0.1960199028253555,0.1974718113901835,0.1960199028253555,0.1974718113901835,8361600.0
1981-03-06,0.1960199028253555,0.1974718113901835,0.1960199028253555,0.1960199028253555,14342400.0
1981-03-09,0.1960199028253555,0.1974718113901835,0.1960199028253555,0.1960199028253555,10041600.0
1981-03-10,0.198923721909523,0.2003756306098996,0.198923721909523,0.198923721909523,10646400.0
1981-03-11,0.1902116537094116,0.1931154698238234,0.1902116537094116,0.1931154698238234,16310400.0
1981-03-12,0.2003755867481231,0.2032793868964503,0.2003755867481231,0.2003755867481231,9216000.0
1981-03-13,0.203279361128807,0.2047318342980076,0.2032793611288071,0.2032793611288071,10569600.0
1981-03-16,0.2047319710254669,0.2061838801936182,0.2047319710254669,0.2047319710254669,13670400.0
1981-03-17,0.1960199028253555,0.1974718113901835,0.1960199028253555,0.1974718113901835,17577600.0
1981-03-18,0.198923721909523,0.2003756306098996,0.198923721909523,0.198923721909523,20755200.0
1981-03-19,0.1974718123674392,0.1989237043226633,0.1974718123674392,0.1989237043226633,8572800.0
1981-03-20,0.203279361128807,0.2047318342980076,0.2032793611288071,0.2032793611288071,14764800.0
1981-03-23,0.2047319710254669,0.2076357727449735,0.2047319710254669,0.2047319710254669,8054400.0
1981-03-24,0.2061838954687118,0.2076357881276303,0.2061838954687118,0.2061838954687118,14227200.0
1981-03-25,0.2148957997560501,0.2163476918534931,0.2148957997560501,0.2148957997560501,11875200.0
1981-03-26,0.2119913697242736,0.2134438430830384,0.2119913697242736,0.2134438430830384,15964800.0
1981-03-27,0.2119913697242736,0.2134438430830384,0.2119913697242736,0.2119913697242736,17241600.0
1981-03-30,0.2119913697242736,0.2134438430830384,0.2119913697242736,0.2119913697242736,5318400.0
1981-03-31,0.2105396091938018,0.2119915018700621,0.2105396091938018,0.2119915018700621,4742400.0
1981-04-01,0.2119913697242736,0.2134438430830384,0.2119913697242736,0.2119913697242736,8246400.0
1981-04-02,0.2134439200162887,0.2148958289276155,0.2134439200162887,0.2134439200162887,9792000.0
1981-04-03,0.2105396091938018,0.2134439761342328,0.2105396091938018,0.2134439761342328,13968000.0
1981-04-06,0.2090876102447509,0.2105395189152356,0.2090876102447509,0.2105395189152356,10358400.0
1981-04-07,0.2047319710254669,0.2076357727449735,0.2047319710254669,0.2076357727449735,19910400.0
1981-04-08,0.2061838954687118,0.2076357881276303,0.2061838954687118,0.2061838954687118,33004800.0
1981-04-09,0.2047319710254669,0.2061838801936182,0.2047319710254669,0.2061838801936182,14505600.0
1981-04-10,0.2090876102447509,0.2119914109689299,0.2090876102447509,0.2090876102447509,12000000.0
1981-04-13,0.2221558839082718,0.2236077926803042,0.2221558839082717,0.2221558839082717,8256000.0
1981-04-14,0.2236076742410659,0.2250595656272774,0.223607674241066,0.223607674241066,8668800.0
1981-04-15,0.2250596433877945,0.2265115518924385,0.2250596433877944,0.2250596433877944,8889600.0
1981-04-16,0.2279635220766067,0.2294154143572973,0.2279635220766067,0.2279635220766067,37344000.0
1981-04-20,0.2279635220766067,0.2294154143572973,0.2279635220766067,0.2279635220766067,6758400.0
1981-04-21,0.2323197424411773,0.2337716343801302,0.2323197424411774,0.2323197424411774,12691200.0
1981-04-22,0.2352235913276672,0.2366755001821056,0.2352235913276672,0.2352235913276672,14544000.0
1981-04-23,0.23086778819561,0.2337715881156289,0.23086778819561,0.2337715881156289,5760000.0
1981-04-24,0.2323197424411773,0.2337716343801302,0.2323197424411774,0.2323197424411774,18451200.0
1981-04-27,0.2279635220766067,0.2308678882257397,0.2279635220766067,0.2308678882257397,9062400.0
1981-04-28,0.2250596433877945,0.2279634603970826,0.2250596433877944,0.2279634603970826,14774400.0
1981-04-29,0.2221558839082718,0.2236077926803042,0.2221558839082717,0.2236077926803042,11712000.0
1981-04-30,0.2192515432834625,0.2207034356060648,0.2192515432834625,0.2207034356060648,7852800.0
1981-05-01,0.2177996039390564,0.2192515126757643,0.2177996039390564,0.2192515126757643,13948800.0
1981-05-04,0.2134439200162887,0.2148958289276155,0.2134439200162887,0.2148958289276155,7977600.0
