Date,Close_HIG,High_HIG,Low_HIG,Open_HIG,Volume_HIG
1995-12-15,13.246604919433594,13.246604919433596,12.78064394236809,12.78064394236809,1283000.0
1995-12-18,13.013620376586914,13.346449542228523,12.913771626894432,13.24660079253604,2710200.0
1995-12-19,12.747359275817873,13.013622654947223,12.647510508644364,13.013622654947223,1096600.0
1995-12-20,13.08017921447754,13.146745012006686,12.7473502268318,12.7473502268318,3904000.0
1995-12-21,12.913780212402344,13.146760783244655,12.81393139632707,13.04691196716938,3891400.0
1995-12-22,12.980340957641602,13.080189734238845,12.913775106576772,12.9803409576416,2170200.0
1995-12-26,12.947052001953123,12.980334911983851,12.88048618189167,12.980334911983851,935600.0
1995-12-27,12.813925743103027,12.947057439135266,12.813925743103026,12.913774515127203,1391400.0
1995-12-28,12.813925743103027,12.913774515127203,12.714076971078846,12.747359895086907,1983000.0
1995-12-29,12.8804931640625,12.880493164062502,12.614229739482395,12.747361451772449,1028000.0
1996-01-02,12.913780212402344,12.98034608978586,12.714082580251793,12.81393139632707,1641200.0
1996-01-03,12.8804931640625,12.98034194828004,12.847210235989987,12.880493164062502,2544000.0
1996-01-04,13.013620376586914,13.046903293151075,12.780639960637789,12.780639960637789,2348200.0
1996-01-05,12.980340957641602,13.04690680870643,12.880492181044357,13.013623883174017,3229000.0
1996-01-08,13.279882431030272,13.279882431030272,13.046902037503424,13.11346786422538,1086400.0
1996-01-09,13.217474937438965,13.279880390401376,13.11346584916828,13.279880390401376,4461400.0
1996-01-10,12.847209930419922,13.146756275947848,12.74736114857728,13.080190421386089,1805000.0
1996-01-11,12.980340957641602,13.013623883174017,12.847209255511943,12.9803409576416,2521600.0
1996-01-12,13.213318824768066,13.246601743722143,12.947055473135462,13.246601743722143,1359200.0
1996-01-15,13.446301460266112,13.446301460266112,13.246603913826515,13.279886838233116,945600.0
1996-01-16,13.512866973876951,13.67928159178184,13.479584050295976,13.67928159178184,1892000.0
1996-01-17,13.34645175933838,13.47958344771083,13.34645175933838,13.379734681431492,1104800.0
1996-01-18,13.379741668701172,13.446307547649932,13.146761092380505,13.27989285027803,1987200.0
1996-01-19,13.313166618347168,13.379732451438905,13.246600785255431,13.2798837018013,1019200.0
1996-01-22,13.313166618347168,13.31316661834717,13.180034952163698,13.246600785255431,1224000.0
1996-01-23,13.546149253845217,13.579432175844834,13.413017565846737,13.446300487846356,2034400.0
1996-01-24,13.446301460266112,13.54615023348591,13.413018535859512,13.512867309079311,2159600.0
1996-01-25,13.246604919433594,13.546151261832849,13.180039065567094,13.379736627166595,2170000.0
1996-01-26,13.4130220413208,13.4130220413208,13.080192710270657,13.1800415095857,1425600.0
1996-01-29,13.313166618347168,13.379732451438905,13.213317868709565,13.31316661834717,412800.0
1996-01-30,13.213318824768066,13.313167581630294,13.146752986859916,13.246601743722143,635200.0
1996-01-31,13.34645175933838,13.34645175933838,13.113471304686586,13.180037148872811,1502800.0
1996-02-01,13.4130220413208,13.47958790753083,13.379739108215784,13.47958790753083,1231400.0
1996-02-02,13.313166618347168,13.346449534893036,13.14675203561783,13.346449534893036,917200.0
1996-02-05,13.313166618347168,13.346449534893036,13.180034952163698,13.180034952163698,702000.0
1996-02-06,13.379741668701172,13.413024608175553,13.27989285027803,13.31317578975241,726800.0
1996-02-07,13.4130220413208,13.446304974425814,13.279890308900743,13.379739108215784,1627800.0
1996-02-08,13.645992279052734,13.645992279052734,13.379729015071218,13.413011923068908,1513200.0
1996-02-09,13.512866973876951,13.745847438943796,13.479584050295976,13.645998668200864,1344800.0
1996-02-12,13.71256160736084,13.745844523883562,13.512864108224518,13.512864108224518,904400.0
1996-02-13,13.81241226196289,13.91226102530238,13.54614889305758,13.54614889305758,1055600.0
1996-02-14,13.845695495605469,13.945544261198778,13.74584673001216,13.74584673001216,717000.0
1996-02-15,13.779130935668944,13.91226263553048,13.74584801070356,13.74584801070356,691800.0
1996-02-16,13.546149253845217,13.745846785842932,13.479583409845976,13.712563863843313,1504200.0
1996-02-20,13.546149253845217,13.645998019844074,13.279885877848256,13.313168799847878,1628200.0
1996-02-21,13.679276466369627,13.87897393303196,13.44629608859691,13.44629608859691,997800.0
1996-02-22,13.945544242858888,13.97882716467955,13.579432102831564,13.579432102831564,1141000.0
1996-02-23,14.045392990112305,14.145241755444856,13.945544224779752,13.978827146557268,1193800.0
1996-02-26,14.111957550048828,14.111957550048828,13.912260037548135,14.045391712548597,748200.0
1996-02-27,14.01211166381836,14.078677514952888,13.94554581268383,14.078677514952888,782200.0
1996-02-28,13.884654998779297,14.186495324839717,13.884654998779297,14.01880625480615,732000.0
1996-02-29,13.817587852478027,14.085890529225171,13.784050017884631,13.817587852478026,1416000.0
1996-03-01,14.052358627319336,14.152972173576993,13.750517988546369,13.81759368605147,714600.0
1996-03-04,14.152974128723145,14.421276955807944,14.085898421951946,14.253587688879945,1050600.0
1996-03-05,14.085895538330078,14.186509077889578,13.951744152250743,14.152971231369746,1455600.0
1996-03-06,14.085895538330078,14.119433384849913,13.951744152250743,14.085895538330078,613400.0
1996-03-07,13.985284805297852,14.085898365048196,13.951746952047738,14.05236051179808,1108000.0
1996-03-08,13.482216835021973,13.683443951962598,13.146838306787595,13.482216835021973,1946400.0
1996-03-11,13.28098201751709,13.515746851160069,13.113292850629248,13.381595517649796,850600.0
1996-03-12,13.01268196105957,13.146833321482864,12.844992760530452,13.079757641271216,1167800.0
1996-03-13,13.01268196105957,13.11329548137704,12.979144120953746,12.979144120953746,925400.0
1996-03-14,13.01268196105957,13.146833321482864,12.979144120953746,12.979144120953746,1018600.0
1996-03-15,12.64376449584961,13.04621853815782,12.576688822131574,13.012680701298802,1836000.0
1996-03-18,13.046222686767578,13.079760534291404,12.777919906576988,12.777919906576988,1970200.0
1996-03-19,13.415143013000488,13.48221872806549,13.113302295207978,13.113302295207978,1821600.0
1996-03-20,13.482216835021973,13.549292540668848,13.34806542372822,13.415141129375098,976800.0
1996-03-21,13.515750885009766,13.549288728396888,13.381599511461282,13.482213041622645,842000.0
1996-03-22,13.415143013000488,13.616370158195496,13.415143013000488,13.582832300662997,622800.0
1996-03-25,13.44867706298828,13.683441999249924,13.381601366913529,13.448677062988285,839400.0
1996-03-26,13.415143013000488,13.48221872806549,13.348067297935486,13.348067297935486,997600.0
1996-03-27,13.38159465789795,13.448670320343552,13.314518995452346,13.314518995452346,788600.0
1996-03-28,13.046222686767578,13.348063314481996,13.04622268676758,13.314525466958171,899600.0
1996-03-29,13.146831512451172,13.180369347942118,12.878528828523596,13.046218005978332,1288000.0
1996-04-01,13.28098201751709,13.28098201751709,13.180368517384386,13.24744418413952,643600.0
1996-04-02,13.213910102844238,13.314523631546098,13.07975873124176,13.314523631546098,1291000.0
1996-04-03,13.180368423461914,13.280981922877654,13.113292757184755,13.213906256600495,894000.0
1996-04-04,13.113299369812012,13.113299369812012,12.945610119558662,13.113299369812012,633800.0
1996-04-08,12.912070274353027,13.012683808958377,12.77791889487923,12.811456739747678,635600.0
1996-04-09,12.64376449584961,12.945605027580768,12.476075311554522,12.91206719072175,1143800.0
1996-04-10,12.408997535705566,12.610224522771064,12.375459704527984,12.610224522771064,727200.0
1996-04-11,12.20777702331543,12.37546626814119,11.939474231594213,12.37546626814119,1861000.0
1996-04-12,12.476073265075684,12.476073265075684,12.207770614213842,12.241308445571573,1644200.0
1996-04-15,12.5431489944458,12.643762489053652,12.476073331373897,12.476073331373897,502000.0
1996-04-16,12.241318702697754,12.543159437832768,12.241318702697754,12.543159437832768,999200.0
1996-04-17,12.5431489944458,12.643762489053652,12.207770679086286,12.241308510622238,1801800.0
1996-04-18,12.912070274353027,13.012683808958377,12.509616135931632,12.509616135931632,1567800.0
1996-04-19,12.878528594970703,13.046217769384384,12.81145292520523,12.844990760087969,1171600.0
1996-04-22,12.945611000061035,12.979148852392798,12.878535295397503,12.878535295397503,831600.0
1996-04-23,12.744383811950684,12.912073072634245,12.677308107677256,12.878535220497533,614200.0
1996-04-24,12.710845947265623,12.811459503576431,12.67730809516202,12.77792165147283,796200.0
1996-04-25,12.576692581176758,12.643768274943035,12.509616887410482,12.643768274943035,1177400.0
1996-04-26,12.476073265075684,12.610224590506606,12.442535433717955,12.576686759148876,355400.0
1996-04-29,12.64376449584961,12.710840169567645,12.375461800977469,12.408999637836487,1096200.0
1996-04-30,12.979144096374512,13.213908976670693,12.844992736205263,12.878530576247575,1286400.0
1996-05-01,13.01268196105957,13.11329548137704,12.945606280847922,13.079757641271216,320000.0
1996-05-02,12.878528594970703,13.07975560426712,12.844990760087969,13.07975560426712,593800.0
1996-05-03,12.744383811950684,12.945610924770955,12.744383811950682,12.878535220497533,848400.0
1996-05-06,12.677308082580566,12.844997342932162,12.643770230510247,12.744383786721205,720400.0
1996-05-07,12.476073265075684,12.710838084579796,12.476073265075684,12.710838084579796,768200.0
1996-05-08,12.50961208343506,12.677301253454296,12.408998581423516,12.408998581423516,898200.0
1996-05-09,12.5431489944458,12.610224657517705,12.408997668301994,12.5431489944458,676600.0
1996-05-10,12.710845947265623,12.710845947265623,12.57669453885121,12.610232390954817,1130800.0
1996-05-13,13.146831512451172,13.146831512451172,12.64376398008697,12.677301815577916,427800.0
1996-05-14,13.01268196105957,13.146833321482864,12.878530600636276,13.11329548137704,844200.0
1996-05-15,13.24744987487793,13.348063418231431,12.97914709260192,13.01268494038642,574400.0
1996-05-16,13.213910102844238,13.34806147444672,13.18037225994362,13.24744794574486,376800.0
1996-05-17,13.549287796020508,13.549287796020508,13.280985067386435,13.280985067386435,777200.0
1996-05-20,13.515750885009766,13.784053632106732,13.482213041622645,13.616364415171128,395400.0
1996-05-21,13.750510215759276,13.784048045553812,13.482207577403,13.482207577403,317200.0
1996-05-22,13.851122856140137,13.851122856140137,13.515744578751754,13.716971545184784,1730800.0
1996-05-23,13.851122856140137,13.884660683878971,13.716971545184784,13.851122856140137,1167400.0
1996-05-24,13.918204307556152,13.951742149261108,13.81759078244129,13.851128624146243,428200.0
1996-05-28,13.884654998779297,13.951730626792722,13.81757937076587,13.884654998779297,488800.0
1996-05-29,13.925223350524902,13.959022436327148,13.823826093118168,13.823826093118168,1513000.0
1996-05-30,13.992816925048828,14.0604150744452,13.925218775652455,13.925218775652455,472400.0
1996-05-31,13.992816925048828,14.026615999747014,13.925218775652455,14.026615999747014,557400.0
1996-06-03,13.992816925048828,14.026615999747014,13.925218775652455,13.959017850350644,437800.0
1996-06-04,13.959017753601074,13.992816828065,13.92521867913715,13.992816828065,323800.0
1996-06-05,14.297016143798828,14.33081523633736,13.92522612587498,13.92522612587498,855400.0
1996-06-06,14.330816268920898,14.432213553842509,14.263218078973155,14.364615363894767,378000.0
1996-06-07,14.229412078857422,14.229412078857422,14.026617607424775,14.1280148431411,1567200.0
1996-06-10,14.364608764648438,14.499805082433364,14.19561336741728,14.297010605755974,337600.0
1996-06-11,14.229412078857422,14.229412078857422,14.094215764568991,14.161813921713208,445200.0
1996-06-12,14.330816268920898,14.364615363894767,14.128021699077678,14.263218078973155,556800.0
1996-06-13,14.330816268920898,14.466012648816378,14.297017173947028,14.297017173947028,364600.0
1996-06-14,14.364608764648438,14.4322069235409,14.330809685202205,14.330809685202205,409400.0
1996-06-17,14.364608764648438,14.4322069235409,14.330809685202205,14.398407844094669,507000.0
1996-06-18,14.432209968566896,14.702602661186416,14.432209968566896,14.466009055144331,1038600.0
1996-06-19,14.364608764648438,14.466006002987132,14.330809685202205,14.4322069235409,341800.0
1996-06-20,14.39841365814209,14.46601184433055,14.33081547195363,14.39841365814209,243800.0
1996-06-21,14.432209968566896,14.432209968566896,14.128018189369934,14.195616362524811,859600.0
1996-06-24,14.635003089904783,14.635003089904783,14.398409506465216,14.466007673162236,208600.0
1996-06-25,14.499810218811035,14.668805675906734,14.330814761715336,14.668805675906734,547200.0
1996-06-26,14.39841365814209,14.46601184433055,14.36461456504786,14.36461456504786,551200.0
1996-06-27,14.330816268920898,14.364615363894767,14.297017173947028,14.330816268920898,642200.0
1996-06-28,14.39841365814209,14.39841365814209,14.297016378859398,14.33081547195363,367000.0
1996-07-01,14.7702054977417,14.804004594990536,14.466013622502167,14.499812719751004,649000.0
1996-07-02,14.803999900817873,14.803999900817873,14.601205381628583,14.702602641223228,270600.0
1996-07-03,14.668801307678224,14.803997633094612,14.635002226324126,14.736399470386418,490400.0
1996-07-05,14.330816268920898,14.635008123685727,14.229418983999288,14.567409933737988,329000.0
1996-07-08,14.297016143798828,14.533609791568548,14.263217051260296,14.36461432887589,1235800.0
1996-07-09,14.161818504333496,14.364613041388392,14.161818504333498,14.297014862370094,286400.0
1996-07-10,14.330816268920898,14.398414458868638,14.161820794051549,14.161820794051549,449400.0
1996-07-11,14.094223976135254,14.36461676224816,13.959027583078802,14.36461676224816,423600.0
1996-07-12,14.128026962280272,14.297022500106593,13.925232316888687,14.02662963958448,792600.0
1996-07-15,13.790027618408203,14.094219404108385,13.688630356508142,14.094219404108385,924400.0
1996-07-16,13.992816925048828,14.026615999747014,13.688625252765158,13.8238215515579,640800.0
1996-07-17,14.466009140014648,14.46600914001465,13.992821925154358,14.128018272257298,1165800.0
1996-07-18,14.499810218811035,14.533609310230174,14.330814761715336,14.466011127391894,1084800.0
1996-07-19,14.499810218811035,14.499810218811035,14.398412944553614,14.499810218811035,394400.0
1996-07-22,14.161818504333496,14.43221122040669,14.161818504333498,14.43221122040669,485200.0
1996-07-23,13.891419410705566,14.330807372601363,13.891419410705566,14.29700829860938,500400.0
1996-07-24,13.959017753601074,14.026615902528924,13.654826083425748,13.654826083425748,548400.0
1996-07-25,13.722434043884276,13.992826832926331,13.722434043884276,13.959027734296075,521600.0
1996-07-26,13.7562255859375,13.857622826128686,13.722426505873772,13.722426505873772,342600.0
1996-07-29,13.722434043884276,13.790032241144791,13.722434043884276,13.756233142514532,213000.0
1996-07-30,14.195622444152832,14.19562244415283,13.722435029347738,13.756234130405243,374600.0
1996-07-31,14.297016143798828,14.39841342141442,14.12802068110617,14.161819773644702,522000.0
1996-08-01,14.364608764648438,14.4322069235409,14.094216129078584,14.330809685202205,336000.0
1996-08-02,14.635003089904783,14.736400339950317,14.297012256419686,14.432208589813726,239800.0
1996-08-05,14.567411422729492,14.837804210158346,14.533612324300886,14.668808718015311,459800.0
1996-08-06,14.635003089904783,14.635003089904783,14.432208589813726,14.567404923207764,230000.0
1996-08-07,14.499810218811035,14.871600224421574,14.499810218811035,14.770202950164157,332800.0
1996-08-08,14.533612251281738,14.635009546058123,14.432214956505357,14.499813153022943,316600.0
1996-08-09,14.567411422729492,14.736406914872529,14.432215029015063,14.6012105211581,146400.0
1996-08-12,14.635003089904783,14.635003089904783,14.229414089722663,14.499806756510743,187800.0
1996-08-13,14.601215362548828,14.635014472184356,14.432219814371178,14.601215362548826,153200.0
1996-08-14,14.466009140014648,14.46600914001465,14.229415532584504,14.46600914001465,411400.0
1996-08-15,14.499810218811035,14.533609310230174,14.398412944553614,14.466011127391894,282000.0
1996-08-16,14.499810218811035,14.567408401649317,14.499810218811035,14.567408401649317,203400.0
1996-08-19,14.635003089904783,14.635003089904783,14.533605839859256,14.567404923207764,567600.0
1996-08-20,14.601215362548828,14.702612691455416,14.567416252913295,14.702612691455416,223800.0
1996-08-21,14.635003089904783,14.635003089904783,14.466007673162236,14.601204006556276,266000.0
1996-08-22,14.601215362548828,14.736411801090943,14.567416252913295,14.601215362548826,770000.0
1996-08-23,14.668801307678224,14.736399470386418,14.601203144970029,14.601203144970029,461800.0
1996-08-26,14.635003089904783,14.702601256601804,14.567404923207764,14.635003089904783,311000.0
1996-08-27,14.601215362548828,14.702612691455416,14.601215362548826,14.635014472184356,280200.0
1996-08-28,14.573962211608888,14.744218779501514,14.573962211608888,14.642064838765938,299800.0
1996-08-29,14.573962211608888,14.608013525187411,14.40370564371626,14.40370564371626,802400.0
1996-08-30,14.369659423828123,14.573967377721416,14.369659423828123,14.573967377721416,334800.0
1996-09-03,14.097234725952148,14.267491183995048,13.892926976300666,13.926978267909249,660600.0
1996-09-04,14.301565170288086,14.33561651593163,14.097257096426828,14.097257096426828,291600.0
1996-09-05,14.369659423828123,14.403710749477003,14.30155677253036,14.369659423828123,248600.0
1996-09-06,14.43776035308838,14.57396563943827,14.199401101976072,14.267503745151016,229400.0
1996-09-09,14.573962211608888,14.608013525187411,14.437756957294784,14.505859584451835,271200.0
1996-09-10,14.43776035308838,14.539914317850798,14.301555066738487,14.539914317850798,475400.0
1996-09-11,14.744226455688477,14.812329118301356,14.471815805236956,14.471815805236956,1072000.0
1996-09-12,15.561450958251951,15.799810163301764,15.527399643244836,15.799810163301764,1160400.0
1996-09-13,15.595513343811035,15.66361602216829,15.45930798709653,15.595513343811035,952200.0
1996-09-16,15.561450958251951,15.697656218280416,15.561450958251951,15.595502273259068,515000.0
1996-09-17,15.527395248413086,15.561446553782412,15.425241332305104,15.527395248413086,793200.0
1996-09-18,15.697657585144045,15.76576022108827,15.561452313255591,15.561452313255591,922200.0
1996-09-19,15.629549026489258,15.697651636626468,15.493343806214842,15.697651636626468,360400.0
1996-09-20,15.595513343811035,15.799821378882797,15.595513343811035,15.76577003970417,569800.0
1996-09-23,15.663606643676758,15.69765796246736,15.493350049723752,15.69765796246736,542800.0
1996-09-24,15.83386516571045,15.86791648864746,15.595505905151368,15.66360855102539,404400.0
1996-09-25,15.76576328277588,15.833865931945535,15.595506659851733,15.765763282775875,421200.0
1996-09-26,15.867916107177734,15.936018751414547,15.66360817446729,15.765762140822511,355000.0
1996-09-27,16.242481231689453,16.27653255502633,15.7657627049732,15.936019321657575,498400.0
1996-09-30,16.072223663330078,16.17437762729192,16.038172342009464,16.106274984650693,448400.0
1996-10-01,16.344636917114258,16.480842224756877,16.038174974918366,16.038174974918366,540400.0
1996-10-02,16.17437744140625,16.344634046052633,16.038172157689147,16.344634046052633,877400.0
1996-10-03,16.106273651123047,16.242478925128314,16.03817101412041,16.208427606626998,388800.0
1996-10-04,16.75324821472168,16.75324821472168,16.07222186452974,16.174375817058532,583400.0
1996-10-07,16.412738800048828,17.02566265565231,16.37868747473752,16.991611330341005,529800.0
1996-10-08,16.58299446105957,16.58299446105957,16.41273784441625,16.446789167744914,698200.0
1996-10-09,16.5148868560791,16.582989482289737,16.310578977447193,16.548938169184417,702600.0
1996-10-10,16.412738800048828,16.480841450671438,16.34463614942622,16.44679012536013,372200.0
1996-10-11,16.412738800048828,16.51489277598274,16.37868747473752,16.412738800048828,534000.0
1996-10-14,16.446794509887695,16.5148971786657,16.34464050672069,16.412743175498694,520600.0
1996-10-15,16.37868309020996,16.514888354993413,16.3446317740141,16.446785722601685,538400.0
1996-10-16,16.85540008544922,16.85540008544922,16.514886952409842,16.514886952409842,458000.0
1996-10-17,17.093767166137695,17.50238311433222,16.85540786302422,16.85540786302422,1605200.0
1996-10-18,16.99161720275879,17.229976562316526,16.85541185444008,17.09377121399782,1200600.0
1996-10-21,16.71919059753418,16.957549730289248,16.651087988175586,16.923498425609953,408400.0
1996-10-22,16.71919059753418,16.753241902213475,16.582985378816996,16.685139292854885,257600.0
1996-10-23,17.025663375854492,17.025663375854492,16.582996128082275,16.651098781585695,435400.0
1996-10-24,16.71919059753418,16.957549730289248,16.71919059753418,16.923498425609953,897400.0
1996-10-25,16.85540008544922,16.88945139875316,16.582989579017717,16.617040892321654,402600.0
1996-10-28,16.889455795288086,16.889455795288086,16.787301828784326,16.82135315095225,1055200.0
1996-10-29,17.05971336364746,17.05971336364746,16.821354095093504,16.85540541917264,864600.0
1996-10-30,17.093767166137695,17.127818495153903,16.957561850072853,17.025664508105272,670600.0
1996-10-31,17.161867141723633,17.161867141723633,17.025661846948047,17.09376449433584,600000.0
1996-11-01,17.60453224182129,17.706686200671317,17.195916406421183,17.195916406421183,1261200.0
1996-11-04,17.53642463684082,17.638578566764167,17.36616808696858,17.638578566764167,1021200.0
1996-11-05,17.638582229614258,17.706684863705433,17.536428278477498,17.570479595523082,1380200.0
1996-11-06,17.808855056762695,17.979111797267116,17.536444271955617,17.5704956200565,674200.0
1996-11-07,18.149356842041016,18.25151082051404,17.80884358046426,17.80884358046426,727200.0
1996-11-08,18.11530113220215,18.285557721790514,18.08124981428448,18.285557721790514,676400.0
1996-11-11,18.35365867614746,18.455812620541604,18.11529947256113,18.14935078735918,535200.0
1996-11-12,18.08125877380371,18.217464112966077,18.04720743901312,18.217464112966077,351800.0
1996-11-13,18.183406829833984,18.21745815348536,18.04720153522849,18.08125285887986,956000.0
1996-11-14,18.149356842041016,18.25151082051404,18.11530551588334,18.149356842041016,433200.0
1996-11-15,17.979101181030273,18.285563132979654,17.876947197047148,18.285563132979654,370200.0
1996-11-18,17.8429012298584,18.013157920983,17.74074721518364,17.94505524453316,484400.0
1996-11-19,17.672639846801758,17.740742505170935,17.46833187169422,17.672639846801758,731200.0
1996-11-20,18.04720115661621,18.081252479553225,17.536431312561035,17.740739250183108,610400.0
1996-11-21,17.979101181030273,18.01315250902465,17.84289586905277,18.01315250902465,870600.0
1996-11-22,18.25151634216309,18.285567678622343,17.87695164111123,17.979105650489007,595200.0
1996-11-25,18.523923873901367,18.7963345191058,18.149359236745276,18.251513228696936,466200.0
1996-11-26,18.736284255981445,19.044559499681323,18.49651462199265,18.49651462199265,707800.0
1996-11-27,18.5307674407959,18.73628427008384,18.496514635914576,18.599273050558548,250000.0
1996-11-29,18.736284255981445,18.87329547540361,18.59927303655928,18.59927303655928,215600.0
1996-12-02,18.839046478271484,19.01031053716486,18.70203523115678,18.736288042935456,342200.0
1996-12-03,18.80479621887207,19.0445659338668,18.702037769588618,18.736290586016437,339800.0
1996-12-04,18.222496032714844,18.53077134153897,18.153990408531705,18.393760093172688,577000.0
1996-12-05,18.11972999572754,18.22248838889801,17.982718804833567,18.153982793451032,409800.0
1996-12-06,17.811460494995117,17.948471729572002,17.674449260418232,17.742954877706676,666800.0
1996-12-09,18.08548355102539,18.22249479004831,17.87996669249101,17.91421950224674,437800.0
1996-12-10,18.016977310180664,18.188241353053105,17.982724501606175,18.016977310180664,530600.0
1996-12-11,17.777206420898438,17.948470451928287,17.674448002280528,17.879964839516347,424400.0
1996-12-12,17.74295997619629,18.08548816106494,17.64020152073569,17.708707157709423,731200.0
1996-12-13,17.605947494506836,17.74295875905553,17.4004305976838,17.605947494506836,688600.0
1996-12-16,17.53744125366211,17.708705328404903,17.50318843871355,17.571694068610668,626400.0
1996-12-17,17.777206420898438,17.845712033310377,17.3661727464268,17.468931165044708,1026400.0
1996-12-18,18.05122756958008,18.05122756958008,17.742952335943986,17.742952335943986,301400.0
1996-12-19,18.80479621887207,18.80479621887207,18.119739890315717,18.222498339599166,488600.0
1996-12-20,19.04454803466797,19.14730638737301,18.702020192317825,19.14730638737301,785600.0
1996-12-23,18.770551681518555,19.11307999687473,18.70204601844732,19.044574333803496,325800.0
1996-12-24,18.80479621887207,18.907554668155527,18.736290586016437,18.736290586016437,188200.0
1996-12-26,18.976055145263672,19.11306637374933,18.770538302535183,18.770538302535183,213000.0
1996-12-27,18.839046478271484,19.07881616072221,18.80479366649281,19.044563348943537,158000.0
1996-12-30,18.976055145263672,19.0445607595065,18.8047911096566,18.8047911096566,378800.0
1996-12-31,18.49651336669922,19.01030540466309,18.1882381439209,19.01030540466309,289000.0
1997-01-02,17.982723236083984,18.29099849155971,17.777206399100166,18.29099849155971,409400.0
1997-01-03,18.462263107299805,18.462263107299805,18.05122942030983,18.05122942030983,542800.0
1997-01-06,18.736284255981445,18.770537060836983,18.32525059771494,18.49651462199265,853800.0
1997-01-07,18.907550811767575,18.941803621209186,18.66778114567632,18.77053957400115,801800.0
1997-01-08,18.87329864501953,19.147321129883696,18.83904583441151,19.147321129883696,596400.0
1997-01-09,18.976055145263672,19.147319180870745,18.941802338142256,18.941802338142256,577000.0
1997-01-10,18.565025329589844,18.804795029418493,18.4280140725449,18.736289400896023,733400.0
1997-01-13,18.35950088500977,18.565017685961365,18.25674248453396,18.565017685961365,423200.0
