Date,Close_IEX,High_IEX,Low_IEX,Open_IEX,Volume_IEX
1989-10-05,1.958374619483948,1.9892152995010617,1.958374619483948,1.9737953317361043,87581.0
1989-10-06,1.9737948179244995,1.989214781675384,1.9583741096866096,1.9737948179244995,161494.0
1989-10-09,2.0200555324554443,2.0200555324554443,1.989214712639601,1.989214712639601,131119.0
1989-10-10,2.0200555324554443,2.0354754956711782,1.989214712639601,2.0200555324554443,117450.0
1989-10-11,2.035475969314575,2.035475969314575,2.004635886809404,2.020056002510705,94163.0
1989-10-12,2.004635572433472,2.020055685716521,2.004635572433472,2.020055685716521,39994.0
1989-10-13,1.91211462020874,2.0200569708348435,1.9121146202087405,2.0046368477418315,110363.0
1989-10-16,1.865853190422058,1.881273904032081,1.835013103279089,1.8658531904220583,76444.0
1989-10-17,1.850432515144348,1.8658524783825992,1.8350124030087007,1.850432515144348,98719.0
1989-10-18,1.850432515144348,1.850432515144348,1.8350124030087007,1.850432515144348,33413.0
1989-10-19,1.850432515144348,1.850432515144348,1.8350124030087007,1.8350124030087007,132131.0
1989-10-20,1.91211462020874,1.9121146202087405,1.8658538042371984,1.881274522920218,64294.0
1989-10-23,1.8966939449310305,1.9121140635347815,1.8812739752247376,1.9121140635347815,15694.0
1989-10-24,1.865853190422058,1.881273904032081,1.8504332212993,1.881273904032081,31388.0
1989-10-25,1.881273627281189,1.8812736272811887,1.8504329490853264,1.8504329490853264,20250.0
1989-10-26,1.850432515144348,1.8966931493460817,1.850432515144348,1.8966931493460817,5569.0
1989-10-27,1.850432515144348,1.8658524783825992,1.850432515144348,1.850432515144348,33413.0
1989-10-30,1.835012435913086,1.8504325483252375,1.835012435913086,1.8504325483252375,19744.0
1989-10-31,1.835012435913086,1.835012435913086,1.835012435913086,1.835012435913086,18225.0
1989-11-01,1.881273627281189,1.8812736272811887,1.8504329490853264,1.8504329490853264,74419.0
1989-11-02,1.835012435913086,1.8658525118399905,1.835012435913086,1.8658525118399905,45563.0
1989-11-03,1.835012435913086,1.8504325483252375,1.835012435913086,1.8504325483252375,30881.0
1989-11-06,1.819590926170349,1.8504317329952924,1.819590926170349,1.8504317329952924,5063.0
1989-11-07,1.819590926170349,1.819590926170349,1.819590926170349,1.819590926170349,1519.0
1989-11-08,1.850432515144348,1.850432515144348,1.8195916952834696,1.8195916952834696,40500.0
1989-11-09,1.850432515144348,1.8658524783825992,1.850432515144348,1.850432515144348,31894.0
1989-11-10,1.865853190422058,1.8658531904220583,1.8504332212993,1.8504332212993,1519.0
1989-11-13,1.850432515144348,1.881273186107831,1.850432515144348,1.881273186107831,28856.0
1989-11-14,1.850432515144348,1.850432515144348,1.8350124030087007,1.850432515144348,36956.0
1989-11-15,1.881273627281189,1.8812736272811887,1.8350128333335416,1.8504329490853264,17719.0
1989-11-16,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,8100.0
1989-11-17,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,4556.0
1989-11-20,1.865853190422058,1.8658531904220583,1.8658531904220583,1.8658531904220583,506.0
1989-11-21,1.850432515144348,1.8658524783825992,1.850432515144348,1.8658524783825992,2025.0
1989-11-22,1.91211462020874,1.9121146202087405,1.8504338300416885,1.881274522920218,30881.0
1989-11-24,1.91211462020874,1.92753533889176,1.9121146202087405,1.9121146202087405,19238.0
1989-11-27,1.91211462020874,1.94295531308727,1.9121146202087405,1.9121146202087405,13669.0
1989-11-28,1.958374619483948,1.958374619483948,1.9429545028215505,1.9429545028215505,11138.0
1989-11-29,1.958374619483948,1.9737953317361043,1.958374619483948,1.9737953317361043,12150.0
1989-11-30,1.9429552555084229,1.9583753781444644,1.9429552555084229,1.9429552555084229,19238.0
1989-12-01,1.8966939449310305,1.9583748660384117,1.8966939449310305,1.94295474743466,26831.0
1989-12-04,1.927534103393555,1.942954067705277,1.9121133945948,1.9121133945948,19238.0
1989-12-05,1.8966939449310305,1.9583748660384117,1.8966939449310305,1.9583748660384117,32400.0
1989-12-06,1.865853190422058,1.896693873154839,1.8658531904220583,1.896693873154839,21769.0
1989-12-07,1.865853190422058,1.881273904032081,1.8658531904220583,1.881273904032081,12656.0
1989-12-08,1.91211462020874,1.9121146202087405,1.896694497115728,1.896694497115728,4556.0
1989-12-11,1.865853190422058,1.896693873154839,1.8658531904220583,1.881273904032081,17719.0
1989-12-12,1.881273627281189,1.8966935941355425,1.86585291593968,1.8966935941355425,8100.0
1989-12-13,1.819590926170349,1.896692347643375,1.819590926170349,1.8812723909229028,117450.0
1989-12-14,1.865853190422058,1.881273904032081,1.8504332212993,1.8504332212993,45563.0
1989-12-15,1.8966939449310305,1.8966939449310305,1.8812739752247376,1.8966939449310305,7088.0
1989-12-18,1.91211462020874,1.9121146202087405,1.881274522920218,1.9121146202087405,40500.0
1989-12-19,1.91211462020874,1.9121146202087405,1.881274522920218,1.9121146202087405,20250.0
1989-12-20,1.881273627281189,1.8812736272811887,1.8504329490853264,1.8812736272811887,62775.0
1989-12-21,1.881273627281189,1.8812736272811887,1.8812736272811887,1.8812736272811887,3544.0
1989-12-22,1.91211462020874,1.9121146202087405,1.881274522920218,1.881274522920218,3544.0
1989-12-26,1.927534103393555,1.927534103393555,1.927534103393555,1.927534103393555,1013.0
1989-12-27,1.9429552555084229,1.9429552555084229,1.9275352817698783,1.9429552555084229,47588.0
1989-12-28,1.927534103393555,1.942954067705277,1.927534103393555,1.942954067705277,5569.0
1989-12-29,2.0817370414733887,2.0817370414733887,1.9429546415273065,1.9737954726435587,142763.0
1990-01-02,2.097157716751098,2.158838484479045,2.0663168861947825,2.081737003678045,44550.0
1990-01-03,2.097157716751098,2.112577685336914,2.0663168861947825,2.112577685336914,41006.0
1990-01-04,2.035475969314575,2.081736763110769,2.035475969314575,2.081736763110769,36956.0
1990-01-05,2.0200555324554443,2.0200555324554443,2.0200555324554443,2.0200555324554443,1013.0
1990-01-08,2.050896644592285,2.066316611125385,1.9892151405881815,1.9892151405881815,36956.0
1990-01-09,2.0200555324554443,2.0354754956711782,2.0200555324554443,2.0354754956711782,22781.0
1990-01-10,2.004635572433472,2.020055685716521,1.9892148635607927,2.004635572433472,17719.0
1990-01-11,1.9429552555084229,1.9892160701090404,1.9429552555084229,1.9892160701090404,5569.0
1990-01-12,1.927534103393555,1.927534103393555,1.9121133945948,1.927534103393555,55181.0
1990-01-15,1.927534103393555,1.927534103393555,1.8966932813856716,1.8966932813856716,18731.0
1990-01-16,1.9429552555084229,1.9429552555084229,1.9121145635438468,1.9275352817698783,106819.0
1990-01-17,1.927534103393555,1.9583741809144055,1.927534103393555,1.9583741809144055,29363.0
1990-01-18,1.8966939449310305,1.9275347777283676,1.8966939449310305,1.9275347777283676,61256.0
1990-01-19,1.8966939449310305,1.8966939449310305,1.8966939449310305,1.8966939449310305,5063.0
1990-01-22,1.8966939449310305,1.9121140635347815,1.8966939449310305,1.9121140635347815,38981.0
1990-01-23,1.6962292194366455,1.927533697973842,1.6962292194366455,1.8966928824527325,250088.0
1990-01-24,1.6653892993927002,1.6808094107565483,1.6345486299728376,1.6653892993927002,65306.0
1990-01-25,1.6345491409301758,1.6499691082168917,1.6345491409301758,1.6499691082168917,5569.0
1990-01-26,1.5420271158218384,1.649968643174858,1.5420271158218384,1.649968643174858,44550.0
1990-01-29,1.4803450107574463,1.557446580175449,1.4495049488001046,1.557446580175449,146306.0
1990-01-30,1.3107229471206665,1.4186652467894156,1.3107229471206665,1.4186652467894156,100238.0
1990-01-31,1.356984257698059,1.356984257698059,1.3107227268524304,1.326143435664182,64800.0
1990-02-01,1.3415635824203491,1.3569842916175603,1.3415635824203491,1.3569842916175603,53663.0
1990-02-02,1.356984257698059,1.356984257698059,1.326143435664182,1.356984257698059,231863.0
1990-02-05,1.356984257698059,1.3724042220227777,1.3415635488863074,1.3724042220227777,211106.0
1990-02-06,1.4340851306915283,1.4495058412020965,1.3569844071897237,1.3569844071897237,86063.0
1990-02-07,1.55744731426239,1.5574473142623904,1.4186649599267285,1.4186649599267285,37463.0
1990-02-08,1.5882883071899414,1.603708274102922,1.5882883071899414,1.5882883071899414,17719.0
1990-02-09,1.572868585586548,1.6037086760393724,1.5574480192189943,1.5882887052616943,22275.0
1990-02-12,1.5420271158218384,1.572867786190033,1.5420271158218384,1.572867786190033,4556.0
1990-02-13,1.495766282081604,1.5111863933883385,1.4957662820816038,1.5111863933883385,13163.0
1990-02-14,1.4495056867599487,1.4957664732858456,1.4495056867599487,1.464925800037841,47081.0
1990-02-15,1.403244972229004,1.4495057611283588,1.3878244114677225,1.4495057611283588,25313.0
1990-02-16,1.3878241777420044,1.3878241777420044,1.3878241777420044,1.3878241777420044,12656.0
1990-02-20,1.403244972229004,1.403244972229004,1.3724042973986856,1.3724042973986856,19744.0
1990-02-21,1.3724045753479004,1.4186653736163235,1.3569846070533156,1.4186653736163235,165038.0
1990-02-22,1.4340851306915283,1.4340851306915283,1.4032450497471989,1.4032450497471989,16706.0
1990-02-23,1.4340851306915283,1.4340851306915283,1.372404373213177,1.4032450497471989,22781.0
1990-02-26,1.403244972229004,1.403244972229004,1.403244972229004,1.403244972229004,10125.0
1990-02-27,1.403244972229004,1.4186650862980408,1.403244972229004,1.4186650862980408,8606.0
1990-02-28,1.46492600440979,1.4649260044097898,1.4340851779617716,1.4340851779617716,19744.0
1990-03-01,1.46492600440979,1.4649260044097898,1.4649260044097898,1.4649260044097898,0.0
1990-03-02,1.4803450107574463,1.4803450107574463,1.4649250542274412,1.4649250542274412,3544.0
1990-03-05,1.4803450107574463,1.4803450107574463,1.4803450107574463,1.4803450107574463,4050.0
1990-03-06,1.4803450107574463,1.4803450107574463,1.4649250542274412,1.4649250542274412,37463.0
1990-03-07,1.4803450107574463,1.4957657117741083,1.4803450107574463,1.4957657117741083,8100.0
1990-03-08,1.5111870765686035,1.5266070459490384,1.5111870765686035,1.5111870765686035,42019.0
1990-03-09,1.55744731426239,1.5574473142623904,1.4957664167883866,1.5111865294838365,12150.0
1990-03-12,1.5882883071899414,1.5882883071899414,1.557447628876822,1.557447628876822,6581.0
1990-03-13,1.6037081480026243,1.6037081480026247,1.6037081480026247,1.6037081480026247,5063.0
1990-03-14,1.55744731426239,1.5728678736500443,1.5574473142623904,1.5728678736500443,41513.0
1990-03-15,1.55744731426239,1.5574473142623904,1.5111865294838365,1.5420272015669405,47588.0
1990-03-16,1.572868585586548,1.5882887052616943,1.572868585586548,1.572868585586548,183263.0
1990-03-19,1.6191285848617554,1.6191285848617554,1.603707877277356,1.603707877277356,11644.0
1990-03-20,1.6037081480026243,1.6499689384886491,1.6037081480026247,1.6345489727881477,35438.0
1990-03-21,1.572868585586548,1.6037086760393724,1.5574480192189943,1.6037086760393724,128588.0
1990-03-22,1.55744731426239,1.5728678736500443,1.5111865294838365,1.5728678736500443,35944.0
1990-03-23,1.55744731426239,1.5574473142623904,1.5111865294838365,1.5111865294838365,22275.0
1990-03-26,1.55744731426239,1.5728678736500443,1.5574473142623904,1.5574473142623904,110869.0
1990-03-27,1.55744731426239,1.5728678736500443,1.5574473142623904,1.5574473142623904,94669.0
1990-03-28,1.5266064405441284,1.5266064405441284,1.5266064405441284,1.5266064405441284,13163.0
1990-03-29,1.5420271158218384,1.5420271158218384,1.5111864454536434,1.5420271158218384,43031.0
1990-03-30,1.5420271158218384,1.5420271158218384,1.5420271158218384,1.5420271158218384,59231.0
1990-04-02,1.5420271158218384,1.5420271158218384,1.5420271158218384,1.5420271158218384,78469.0
1990-04-03,1.5420271158218384,1.572867786190033,1.5420271158218384,1.5420271158218384,9113.0
1990-04-04,1.5420271158218384,1.572867786190033,1.5420271158218384,1.5420271158218384,260719.0
1990-04-05,1.5420271158218384,1.5420271158218384,1.5420271158218384,1.5420271158218384,254644.0
1990-04-06,1.5420271158218384,1.5420271158218384,1.5420271158218384,1.5420271158218384,0.0
1990-04-09,1.55744731426239,1.5574473142623904,1.5574473142623904,1.5574473142623904,5063.0
1990-04-10,1.6037081480026243,1.619128858190226,1.55744750641402,1.55744750641402,37969.0
1990-04-11,1.6037081480026243,1.619128858190226,1.6037081480026247,1.619128858190226,3038.0
1990-04-12,1.6345491409301758,1.6345491409301758,1.6037083129721332,1.6037083129721332,131119.0
1990-04-16,1.6037081480026243,1.6345489727881477,1.6037081480026247,1.6345489727881477,157950.0
1990-04-17,1.6037081480026243,1.619128858190226,1.5882881823021229,1.6037081480026247,149850.0
1990-04-18,1.6191285848617554,1.634548696856576,1.6191285848617554,1.634548696856576,9113.0
1990-04-19,1.6037081480026243,1.619128858190226,1.6037081480026247,1.6037081480026247,20250.0
1990-04-20,1.6037081480026243,1.6037081480026247,1.6037081480026247,1.6037081480026247,26325.0
1990-04-23,1.6037081480026243,1.6037081480026247,1.6037081480026247,1.6037081480026247,136688.0
1990-04-24,1.6037081480026243,1.6037081480026247,1.6037081480026247,1.6037081480026247,162506.0
1990-04-25,1.6653892993927002,1.6653892993927002,1.6191285186089894,1.6191285186089894,14175.0
1990-04-26,1.649969220161438,1.6653899329815702,1.649969220161438,1.6653899329815702,9113.0
1990-04-27,1.6653892993927002,1.6653892993927002,1.6653892993927002,1.6653892993927002,29869.0
1990-04-30,1.6962292194366455,1.6962292194366455,1.6499684428471064,1.6653891484024117,26325.0
1990-05-01,1.711651086807251,1.7116510868072512,1.680810399249821,1.7116510868072512,22781.0
1990-05-02,1.7579121589660645,1.7579121589660645,1.6962306256845836,1.6962306256845836,17719.0
1990-05-03,1.804172158241272,1.804172158241272,1.7887520424629613,1.804172158241272,10125.0
1990-05-04,1.804172158241272,1.819592125122152,1.804172158241272,1.804172158241272,7594.0
1990-05-07,1.7887523174285889,1.8350131185669896,1.7887523174285889,1.8350131185669896,34931.0
1990-05-08,1.7887523174285889,1.8041724355772684,1.7887523174285889,1.8041724355772684,11644.0
1990-05-09,1.804172158241272,1.819592125122152,1.7887520424629613,1.804172158241272,87581.0
1990-05-10,1.7887523174285889,1.7887523174285889,1.7887523174285889,1.7887523174285889,10631.0
1990-05-11,1.819590926170349,1.819590926170349,1.7887508638320715,1.7887508638320715,18731.0
1990-05-14,1.819590926170349,1.835011627377487,1.819590926170349,1.835011627377487,71888.0
1990-05-15,1.804172158241272,1.819592125122152,1.804172158241272,1.819592125122152,137194.0
1990-05-16,1.773330807685852,1.7887515145023754,1.773330807685852,1.7887515145023754,10631.0
1990-05-17,1.7887523174285889,1.8195924048284935,1.7887523174285889,1.7887523174285889,112388.0
1990-05-18,1.773330807685852,1.7887515145023754,1.773330807685852,1.7887515145023754,3544.0
1990-05-21,1.773330807685852,1.773330807685852,1.773330807685852,1.773330807685852,288563.0
1990-05-22,1.773330807685852,1.773330807685852,1.773330807685852,1.773330807685852,0.0
1990-05-23,1.7887523174285889,1.8041724355772684,1.7733316036900928,1.7733316036900928,37463.0
1990-05-24,1.819590926170349,1.819590926170349,1.7887508638320715,1.8041709694498769,17213.0
1990-05-25,1.850432515144348,1.8658524783825992,1.850432515144348,1.850432515144348,33413.0
1990-05-29,1.850432515144348,1.881273186107831,1.850432515144348,1.881273186107831,19238.0
1990-05-30,1.881273627281189,1.8812736272811887,1.8812736272811887,1.8812736272811887,42525.0
1990-05-31,1.850432515144348,1.8658524783825992,1.850432515144348,1.8658524783825992,51131.0
1990-06-01,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,128588.0
1990-06-04,1.850432515144348,1.850432515144348,1.8195916952834696,1.8350124030087007,65306.0
1990-06-05,1.819590926170349,1.8658516897157649,1.819590926170349,1.8504317329952924,56194.0
1990-06-06,1.835012435913086,1.835012435913086,1.8195917279113396,1.835012435913086,161494.0
1990-06-07,1.850432515144348,1.850432515144348,1.8195916952834696,1.8195916952834696,17719.0
1990-06-08,1.850432515144348,1.850432515144348,1.8350124030087007,1.8350124030087007,103781.0
1990-06-11,1.850432515144348,1.850432515144348,1.8195916952834696,1.8350124030087007,29869.0
1990-06-12,1.91211462020874,1.92753533889176,1.8195929882656567,1.8504338300416885,103781.0
1990-06-13,1.8966939449310305,1.94295474743466,1.8966939449310305,1.9275347777283676,32400.0
1990-06-14,1.91211462020874,1.9121146202087405,1.881274522920218,1.881274522920218,25313.0
1990-06-15,1.8966939449310305,1.9121140635347815,1.8812739752247376,1.8966939449310305,34425.0
1990-06-18,1.881273627281189,1.8812736272811887,1.8812736272811887,1.8812736272811887,9619.0
1990-06-19,1.865853190422058,1.8658531904220583,1.8504332212993,1.8504332212993,14175.0
1990-06-20,1.819590926170349,1.8504317329952924,1.819590926170349,1.8504317329952924,51638.0
1990-06-21,1.819590926170349,1.819590926170349,1.819590926170349,1.819590926170349,0.0
1990-06-22,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,22781.0
1990-06-25,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,7594.0
1990-06-26,1.865853190422058,1.8658531904220583,1.8504332212993,1.8504332212993,25313.0
1990-06-27,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,2531.0
1990-06-28,1.850432515144348,1.850432515144348,1.850432515144348,1.850432515144348,2025.0
1990-06-29,1.9429552555084229,1.9429552555084229,1.850433775204685,1.850433775204685,84038.0
1990-07-02,1.9737948179244995,1.9737948179244995,1.92753403328744,1.92753403328744,15694.0
1990-07-03,1.927534103393555,1.942954067705277,1.927534103393555,1.942954067705277,7088.0
1990-07-05,1.927534103393555,1.927534103393555,1.927534103393555,1.927534103393555,1013.0
1990-07-06,1.881273627281189,1.927534421228836,1.8812736272811887,1.927534421228836,152381.0
1990-07-09,1.8966939449310305,1.9121140635347815,1.8966939449310305,1.9121140635347815,27844.0
1990-07-10,1.8966939449310305,1.8966939449310305,1.8966939449310305,1.8966939449310305,10125.0
1990-07-11,1.91211462020874,1.9121146202087405,1.896694497115728,1.896694497115728,10125.0
1990-07-12,1.9429552555084229,1.9429552555084229,1.9121145635438468,1.9121145635438468,42019.0
1990-07-13,1.9429552555084229,1.9583753781444644,1.9429552555084229,1.9583753781444644,1013.0
1990-07-16,1.9737948179244995,1.9737948179244995,1.92753403328744,1.92753403328744,47588.0
1990-07-17,1.9737948179244995,1.9737948179244995,1.9583741096866096,1.9583741096866096,13163.0
1990-07-18,1.9429552555084229,1.973796096370496,1.9429552555084229,1.9583753781444644,38475.0
1990-07-19,1.9429552555084229,1.9429552555084229,1.9275352817698783,1.9429552555084229,12150.0
1990-07-20,1.9429552555084229,1.9429552555084229,1.9429552555084229,1.9429552555084229,7088.0
1990-07-23,1.9429552555084229,1.973796096370496,1.9429552555084229,1.9429552555084229,59231.0
1990-07-24,1.9429552555084229,1.9429552555084229,1.9275352817698783,1.9429552555084229,11138.0
1990-07-25,1.927534103393555,1.9583741809144055,1.927534103393555,1.9583741809144055,3038.0
1990-07-26,1.9429552555084229,1.9429552555084229,1.9275352817698783,1.9275352817698783,3544.0
1990-07-27,1.9429552555084229,1.9429552555084229,1.9429552555084229,1.9429552555084229,19744.0
1990-07-30,1.927534103393555,1.942954067705277,1.927534103393555,1.942954067705277,8606.0
1990-07-31,1.9429552555084229,1.9429552555084229,1.9275352817698783,1.9275352817698783,19238.0
1990-08-01,1.927534103393555,1.9583741809144055,1.927534103393555,1.927534103393555,117450.0
1990-08-02,1.8966939449310305,1.9275347777283676,1.8966939449310305,1.9275347777283676,33919.0
1990-08-03,1.881273627281189,1.8966935941355425,1.8812736272811887,1.8966935941355425,11138.0
1990-08-06,1.804172158241272,1.850432952268498,1.804172158241272,1.850432952268498,24806.0
1990-08-07,1.7270708084106443,1.8195924110013184,1.7270708084106443,1.8195924110013184,78975.0
1990-08-08,1.680809736251831,1.7116504116441094,1.680809736251831,1.6962297017044266,25313.0
