Date,Close_EG,High_EG,Low_EG,Open_EG,Volume_EG
1996-01-23,13.764022827148438,13.999977504185267,13.2134619140625,13.2134619140625,798600.0
1996-01-24,14.157280921936035,14.23593248261346,13.764023118548923,13.764023118548923,269500.0
1996-01-25,13.842676162719728,14.314585577357898,13.842676162719725,14.314585577357898,181200.0
1996-01-26,13.764022827148438,13.842674386160716,13.764022827148438,13.842674386160716,136500.0
1996-01-29,14.157280921936035,14.23593248261346,13.764023118548923,13.764023118548923,102200.0
1996-01-30,14.078617095947266,14.235920080259524,13.921314111635006,14.157268588103396,315200.0
1996-01-31,13.685359954833984,13.99996593080718,13.606708460840686,13.921314436813882,607200.0
1996-02-01,13.842676162719728,13.842676162719725,13.685373024507,13.764024593613364,363500.0
1996-02-02,13.842676162719728,13.842676162719725,13.764024593613364,13.842676162719725,124700.0
1996-02-05,13.370769500732422,13.84267901252298,13.370769500732422,13.84267901252298,206800.0
1996-02-06,13.134799003601074,13.449404967759182,12.662890057363908,13.292101985680128,648100.0
1996-02-07,13.056158065795898,13.292112729635583,12.89885495656944,13.056158065795898,454500.0
1996-02-08,13.528061866760254,13.528061866760254,13.056152731873269,13.370758821797924,757100.0
1996-02-09,13.764022827148438,13.842674386160716,13.44941659109933,13.528068150111608,531000.0
1996-02-12,14.235923767089844,14.235923767089844,13.764014691937694,13.764014691937694,315400.0
1996-02-13,14.157280921936035,14.23593248261346,14.078629361258614,14.23593248261346,123600.0
1996-02-14,14.018669128417969,14.176182264692327,13.939912560280789,14.176182264692327,175900.0
1996-02-15,14.176180839538574,14.254937399758232,14.018667719099255,14.018667719099255,143600.0
1996-02-16,14.64871311187744,14.64871311187744,14.097417457129366,14.176173979236234,83500.0
1996-02-20,14.333695411682127,14.49120854807424,14.333695411682127,14.49120854807424,819300.0
1996-02-21,14.333695411682127,14.49120854807424,14.254938843486071,14.49120854807424,953000.0
1996-02-22,14.56995964050293,14.56995964050293,14.412446563308302,14.412446563308302,600900.0
1996-02-23,14.56995964050293,14.727472717697555,14.491203101905615,14.648716179100242,254900.0
1996-02-26,14.491199493408203,14.491199493408203,14.333686455436377,14.491199493408203,177500.0
1996-02-27,14.806230545043944,14.963743635948669,14.56996090868686,14.56996090868686,176400.0
1996-02-28,15.436290740966797,15.59380391179299,14.80623805766203,14.80623805766203,599900.0
1996-02-29,15.436290740966797,15.515047326379896,15.357534155553704,15.4362907409668,246500.0
1996-03-01,15.04249382019043,15.515032893075992,14.963737308042836,15.515032893075992,214200.0
1996-03-04,15.751309394836426,15.83006594181061,15.042500472068788,15.042500472068788,224200.0
1996-03-05,15.672550201416016,15.83006326876693,15.593793667740558,15.83006326876693,32900.0
1996-03-06,15.751309394836426,15.83006594181061,15.4362832069397,15.593796300888062,413900.0
1996-03-07,15.51504611968994,15.75131585755324,15.515046119689943,15.59380269897771,361200.0
1996-03-08,14.806230545043944,15.515039454115197,14.727473999591584,15.515039454115197,219800.0
1996-03-11,14.491199493408203,14.80622556935186,14.41244297442229,14.648712531380031,264200.0
1996-03-12,14.176180839538574,14.412450520197549,14.018667719099255,14.333693959977891,310900.0
1996-03-13,14.018669128417969,14.176182264692327,13.939912560280789,14.176182264692327,179200.0
1996-03-14,14.176180839538574,14.412450520197549,14.018667719099255,14.018667719099255,619100.0
1996-03-15,13.86115550994873,14.254938336935911,13.782398944551296,14.176181771538475,156900.0
1996-03-18,14.018669128417969,14.097425696555147,13.78239942400643,13.939912560280789,137400.0
1996-03-19,14.097417831420898,14.097417831420897,13.703635210431488,13.939904783025131,519300.0
1996-03-20,14.254938125610352,14.412451254070133,14.097424997150569,14.097424997150569,301600.0
1996-03-21,14.018669128417969,14.176182264692327,13.86115599214361,13.86115599214361,268700.0
1996-03-22,15.04249382019043,15.04249382019043,14.333685210862084,14.333685210862084,212600.0
1996-03-25,15.2000093460083,15.278765871117152,15.042496295790595,15.12125282089945,174400.0
1996-03-26,15.121262550354004,15.27877570192019,15.04250597457091,15.200019126137096,297700.0
1996-03-27,15.121262550354004,15.200019126137096,14.963749398787815,15.121262550354004,195900.0
1996-03-28,14.884984016418455,15.121253603980657,14.806227487231055,15.121253603980657,135700.0
1996-03-29,14.884984016418455,14.884984016418455,14.64871442885626,14.806227487231055,205600.0
1996-04-01,15.278768539428713,15.278768539428713,14.806229306250502,14.806229306250502,473900.0
1996-04-02,14.963746070861816,15.357528862200288,14.884989512594125,15.357528862200288,88900.0
1996-04-03,14.963746070861816,15.121259187397204,14.884989512594125,15.04250262912951,92300.0
1996-04-04,14.727478981018066,15.042505269382088,14.64872240892706,15.042505269382088,39100.0
1996-04-08,14.491199493408203,14.491199493408203,14.25492993645046,14.491199493408203,326500.0
1996-04-09,14.884984016418455,14.963740545605855,14.64871442885626,14.64871442885626,85000.0
1996-04-10,14.56995964050293,15.042498872086808,14.412446563308302,14.88498579489218,192500.0
1996-04-11,14.333695411682127,14.569965116270296,14.097425707093963,14.569965116270296,223500.0
1996-04-12,14.491199493408203,14.56995601239412,14.333686455436377,14.491199493408203,188800.0
1996-04-15,14.56995964050293,14.56995964050293,14.491203101905615,14.56995964050293,45600.0
1996-04-16,14.333695411682127,14.49120854807424,14.254938843486071,14.49120854807424,72400.0
1996-04-17,13.546124458312988,14.25493329624797,13.467367920764657,14.25493329624797,719200.0
1996-04-18,14.176180839538574,14.254937399758232,13.546128357781305,13.546128357781305,556000.0
1996-04-19,14.097417831420898,14.254930879816662,14.097417831420897,14.17617435561878,219500.0
1996-04-22,14.097417831420898,14.097417831420897,13.939904783025131,14.018661307223017,219200.0
1996-04-23,14.097417831420898,14.097417831420897,14.018661307223017,14.097417831420897,84500.0
1996-04-24,14.176180839538574,14.254937399758232,14.097424279318917,14.097424279318917,172200.0
1996-04-25,14.097417831420898,14.254930879816662,14.097417831420897,14.254930879816662,94300.0
1996-04-26,14.097417831420898,14.17617435561878,14.097417831420897,14.097417831420897,173700.0
1996-04-29,13.86115550994873,14.018668640743604,13.86115550994873,14.018668640743604,138800.0
1996-04-30,14.333695411682127,14.648721684466352,14.254938843486071,14.648721684466352,695100.0
1996-05-01,14.333695411682127,14.333695411682127,14.254938843486071,14.254938843486071,211500.0
1996-05-02,13.939902305603027,14.254928346407617,13.86114579540188,14.254928346407617,205700.0
1996-05-03,13.86115550994873,13.86115550994873,13.782398944551296,13.86115550994873,81400.0
1996-05-06,13.86115550994873,14.018668640743604,13.782398944551296,14.018668640743604,80200.0
1996-05-07,14.56995964050293,14.56995964050293,13.782394254529798,13.782394254529798,529200.0
1996-05-08,14.56995964050293,14.56995964050293,14.254933486113677,14.491203101905615,261100.0
1996-05-09,14.56995964050293,14.56995964050293,14.491203101905615,14.491203101905615,124600.0
1996-05-10,14.56995964050293,14.727472717697555,14.254933486113677,14.412446563308302,301600.0
1996-05-13,14.727478981018066,14.806235553109072,14.569965836836056,14.64872240892706,101800.0
1996-05-14,15.04249382019043,15.04249382019043,14.727467771600054,14.806224283747648,91200.0
1996-05-15,15.357525825500488,15.515038910890237,15.04249965472099,15.20001274011074,140300.0
1996-05-16,14.963746070861816,15.278772303932591,14.806232954326427,15.278772303932591,65700.0
1996-05-17,15.121262550354004,15.121262550354004,14.963749398787815,14.963749398787815,45000.0
1996-05-20,14.963746070861816,15.121259187397204,14.963746070861816,15.121259187397204,160400.0
1996-05-21,15.04249382019043,15.121250332338022,14.963737308042836,14.963737308042836,19900.0
1996-05-22,15.04249382019043,15.121250332338022,15.04249382019043,15.121250332338022,18000.0
1996-05-23,14.806230545043944,15.04250018140103,14.727473999591584,15.04250018140103,81500.0
1996-05-24,15.121262550354004,15.200019126137096,14.727479671438534,14.727479671438534,154700.0
1996-05-28,14.963746070861816,15.2000157456649,14.963746070861816,15.121259187397204,81900.0
1996-05-29,14.64871311187744,14.963739200304914,14.64871311187744,14.963739200304914,234200.0
1996-05-30,14.806230545043944,14.963743635948669,14.648717454139222,14.648717454139222,241900.0
1996-05-31,14.727478981018066,14.884992125200077,14.727478981018066,14.884992125200077,106300.0
1996-06-03,14.904112815856934,14.904112815856934,14.667539596557615,14.746397336324057,114400.0
1996-06-04,14.904112815856934,14.982970555623371,14.825255076090494,14.904112815856934,97300.0
1996-06-05,15.21955108642578,15.298408864075656,14.904119975826283,14.982977753476158,155400.0
1996-06-06,15.613831520080566,15.613831520080566,15.219542845331056,15.219542845331056,201600.0
1996-06-07,15.456128120422363,15.53498591695513,15.140696934291295,15.140696934291295,329000.0
1996-06-10,15.456128120422363,15.53498591695513,15.456128120422363,15.456128120422363,212600.0
1996-06-11,16.24469566345215,16.717842139086677,15.692691441878534,15.692691441878534,341900.0
1996-06-12,16.24469566345215,16.481268901269413,16.24469566345215,16.323553409391238,108400.0
1996-06-13,16.08698081970215,16.402411816166897,16.08698081970215,16.165838568818334,148900.0
1996-06-14,16.165836334228516,16.323551810660014,16.086978596012766,16.086978596012766,52400.0
1996-06-17,16.402416229248047,16.560131769913895,16.086985147916355,16.086985147916355,160600.0
1996-06-18,16.32356071472168,16.481276277182758,16.1658451522606,16.40241849595222,175500.0
1996-06-19,15.929271697998049,16.32356060141384,15.929271697998043,16.32356060141384,61400.0
1996-06-20,15.69268798828125,15.929261174034234,15.57440139540476,15.929261174034234,340200.0
1996-06-21,15.613831520080566,15.850404724930272,15.298400580280958,15.77154698998037,97700.0
1996-06-24,15.29840850830078,15.613839611564716,15.29840850830078,15.613839611564716,108200.0
1996-06-25,15.534982681274414,15.692698241490396,15.29840934095044,15.29840934095044,222800.0
1996-06-26,15.771549224853516,15.771549224853516,15.456118240356444,15.534975986480712,272900.0
1996-06-27,15.69268798828125,16.008118902618563,15.613830259696924,15.929261174034234,289100.0
1996-06-28,16.32356071472168,16.32356071472168,15.929271808568982,15.929271808568982,397000.0
1996-07-01,16.165836334228516,16.481267287091512,16.086978596012766,16.323551810660014,106400.0
1996-07-02,16.00812530517578,16.165840825423818,15.771552024803723,16.165840825423818,72800.0
1996-07-03,15.771549224853516,16.24469570159912,15.771549224853516,16.165837955474853,240700.0
1996-07-05,15.534982681274414,15.692698241490396,15.534982681274414,15.613840461382406,5400.0
1996-07-08,15.21955108642578,15.53498219702528,15.219551086425785,15.456124419375406,84400.0
1996-07-09,15.21955108642578,15.219551086425785,15.061835531126032,15.140693308775909,82700.0
1996-07-10,15.613831520080566,15.613831520080566,15.140685110381156,15.140685110381156,38000.0
1996-07-11,15.456128120422363,15.613843713487896,15.29841252735683,15.613843713487896,171400.0
1996-07-12,15.456128120422363,15.456128120422363,15.21955473082406,15.456128120422363,21500.0
1996-07-15,14.588678359985352,15.377255568633208,14.43096291825578,15.377255568633208,85300.0
1996-07-16,14.273256301879885,14.50982961075082,14.19439853225624,14.50982961075082,91400.0
1996-07-17,14.982979774475098,14.982979774475098,14.35211746818141,14.35211746818141,192400.0
1996-07-18,15.21955108642578,15.219551086425785,14.904119975826283,14.904119975826283,19600.0
1996-07-19,15.21955108642578,15.219551086425785,15.140693308775909,15.140693308775909,14300.0
1996-07-22,15.377264976501465,15.377264976501465,14.982976130950144,15.140691669170671,45200.0
1996-07-23,15.06182098388672,15.692682595777264,15.06182098388672,15.534967192804627,80100.0
1996-07-24,14.430965423583984,15.140685034579915,14.273249954473776,15.140685034579915,56200.0
1996-07-25,14.825257301330566,14.825257301330566,14.509826294919275,14.509826294919275,176500.0
1996-07-26,15.06182098388672,15.06182098388672,14.825247879427764,14.825247879427764,19800.0
1996-07-29,15.456128120422363,15.692701510020663,15.061839137758527,15.061839137758527,114400.0
1996-07-30,15.140697479248049,15.534986476103464,14.98298188050588,15.534986476103464,257600.0
1996-07-31,15.21955108642578,15.219551086425785,15.061835531126032,15.061835531126032,102500.0
1996-08-01,15.771549224853516,15.92926471710205,15.140687255859374,15.140687255859374,174400.0
1996-08-02,15.850412368774414,16.165843460690322,15.850412368774414,16.086985687711344,200700.0
1996-08-05,15.456128120422363,15.771559306553431,15.456128120422363,15.771559306553431,144500.0
1996-08-06,15.613831520080566,15.692689255030468,15.456116050180762,15.534973785130664,77200.0
1996-08-07,15.613831520080566,15.613831520080566,15.456116050180762,15.613831520080566,9300.0
1996-08-08,15.613831520080566,15.613831520080566,15.534973785130664,15.613831520080566,60900.0
1996-08-09,15.534982681274414,15.613840461382406,15.534982681274414,15.613840461382406,14100.0
1996-08-12,15.534982681274414,15.613840461382406,15.456124901166422,15.613840461382406,13200.0
1996-08-13,15.29840850830078,15.534981835748733,15.29840850830078,15.534981835748733,29900.0
1996-08-14,15.69268798828125,15.69268798828125,15.37725707394394,15.37725707394394,155800.0
1996-08-15,16.560121536254883,16.71783697945731,15.613828877040318,15.613828877040318,470700.0
1996-08-16,16.402416229248047,16.560131769913895,16.323558458915123,16.323558458915123,216100.0
1996-08-19,16.32356071472168,16.481276277182758,16.24470293349114,16.40241849595222,19100.0
1996-08-20,16.24469566345215,16.323553409391238,16.165837917513063,16.24469566345215,23600.0
1996-08-21,16.08698081970215,16.323554067050708,16.00812307058596,16.323554067050708,32500.0
1996-08-22,15.850412368774414,16.165843460690322,15.850412368774414,16.086985687711344,150600.0
1996-08-23,15.456128120422363,15.929274899618964,15.377270323889595,15.929274899618964,67800.0
1996-08-26,15.456128120422363,15.53498591695513,15.377270323889595,15.53498591695513,120500.0
1996-08-27,15.534982681274414,15.771556021598393,15.456124901166422,15.456124901166422,59200.0
1996-08-28,15.771549224853516,15.850406970977785,15.534975986480712,15.534975986480712,27800.0
1996-08-29,15.69268798828125,15.850403445449906,15.69268798828125,15.850403445449906,77800.0
1996-08-30,15.395834922790527,15.632693921602687,15.395834922790527,15.632693921602687,228900.0
1996-09-03,15.237929344177246,15.39583534774385,15.00107033882734,15.39583534774385,247800.0
1996-09-04,15.395834922790527,15.395834922790527,15.23792892358242,15.23792892358242,115100.0
1996-09-05,15.711637496948242,15.711637496948242,15.237919783472416,15.316872735718388,51900.0
1996-09-06,15.711637496948242,15.869543401440184,15.632684544702272,15.632684544702272,122100.0
1996-09-09,15.790592193603516,15.790592193603514,15.711639232635497,15.711639232635497,130300.0
1996-09-10,15.790592193603516,15.790592193603514,15.711639232635497,15.711639232635497,20000.0
1996-09-11,16.027454376220703,16.106407353443466,15.790595444552416,15.790595444552416,68900.0
1996-09-12,16.027454376220703,16.027454376220703,15.94850139899794,15.94850139899794,2600.0
1996-09-13,15.94850254058838,16.027455523462578,15.79059657483998,16.027455523462578,113000.0
1996-09-16,16.106407165527344,16.343266094432156,15.948501212924134,16.02745418922574,193900.0
1996-09-17,15.869550704956056,16.027456682119794,15.869550704956051,15.948503693537925,42200.0
1996-09-18,15.711637496948242,15.869543401440184,15.711637496948242,15.869543401440184,176700.0
1996-09-19,15.632686614990234,15.790592540394178,15.553733652288264,15.711639577692209,74400.0
1996-09-20,15.711637496948242,15.790590449194214,15.5537315924563,15.632684544702272,56600.0
1996-09-23,15.711637496948242,15.711637496948242,15.632684544702272,15.711637496948242,90900.0
1996-09-24,15.395834922790527,15.711646921206745,15.395834922790527,15.711646921206745,54400.0
1996-09-25,15.316880226135254,15.474786207847988,15.316880226135252,15.474786207847988,61000.0
1996-09-26,15.080008506774902,15.237914355013382,15.001055582655662,15.237914355013382,681900.0
1996-09-27,15.632686614990234,15.711639577692209,15.15896883877841,15.15896883877841,129800.0
1996-09-30,15.632686614990234,15.711639577692209,15.474780689586291,15.553733652288264,80600.0
1996-10-01,15.395834922790527,15.711646921206745,15.316881923186472,15.632693921602687,71700.0
1996-10-02,15.395834922790527,15.47478792239458,15.08002292437431,15.316881923186472,101200.0
1996-10-03,15.395834922790527,15.47478792239458,15.316881923186472,15.395834922790527,86700.0
1996-10-04,16.18535804748535,16.18535804748535,15.79059321705888,15.79059321705888,158400.0
1996-10-07,17.132797241210938,17.21175022388933,16.106408466391848,16.106408466391848,92300.0
1996-10-08,17.685466766357422,17.685466766357422,17.132795929908752,17.132795929908752,239600.0
1996-10-09,16.738033294677734,17.606516154307236,16.738033294677734,17.52756316706819,237300.0
1996-10-10,16.18535804748535,16.816981776167708,16.027452115314762,16.816981776167708,48200.0
1996-10-11,16.264310836791992,16.343263802019138,16.1064049063377,16.264310836791992,48500.0
1996-10-14,16.027454376220703,16.264313307888987,16.027454376220703,16.264313307888987,51000.0
1996-10-15,16.18535804748535,16.264311013570644,16.027452115314762,16.106405081400055,59100.0
1996-10-16,17.053852081298828,17.211758119088632,16.18536887345491,16.26432189234981,149000.0
1996-10-17,16.42222023010254,17.132797066981976,16.343267248227047,17.132797066981976,72400.0
1996-10-18,17.053852081298828,17.053852081298828,16.422227930139613,16.501180949034516,105500.0
1996-10-21,16.738033294677734,17.053845243633916,16.659080307438686,17.053845243633916,87200.0
1996-10-22,16.580116271972656,16.81697507585798,16.501163337344213,16.81697507585798,52100.0
1996-10-23,16.3432674407959,16.501173406407453,16.26431445799012,16.501173406407453,71300.0
1996-10-24,16.264310836791992,16.422216767246283,16.185357871564847,16.422216767246283,157900.0
1996-10-25,15.869550704956056,16.185362659283538,15.632691739210442,16.185362659283538,196500.0
1996-10-28,15.711637496948242,15.869543401440184,15.632684544702272,15.790590449194214,237900.0
1996-10-29,16.264310836791992,16.50116973247343,16.027451941110556,16.50116973247343,276500.0
1996-10-30,16.106407165527344,16.343266094432156,15.948501212924134,16.343266094432156,184000.0
1996-10-31,16.106407165527344,16.185360141828948,16.02745418922574,16.185360141828948,209700.0
1996-11-01,15.711637496948242,16.027449305932127,15.5537315924563,16.027449305932127,137200.0
1996-11-04,16.106407165527344,16.185360141828948,15.553736331416111,15.632689307717715,359500.0
1996-11-05,16.580116271972656,16.659069206601096,16.027445729573568,16.027445729573568,247200.0
1996-11-06,16.659076690673828,16.816982630869788,16.50117075047787,16.58012372057585,144800.0
1996-11-07,16.501176834106445,17.13280082775645,16.422223834900194,16.659082832518948,80100.0
1996-11-08,16.501176834106445,16.659082832518948,16.422223834900194,16.580129833312697,459200.0
1996-11-11,16.816986083984375,16.816986083984375,16.50117413874523,16.50117413874523,48700.0
1996-11-12,16.738033294677734,16.81698628191678,16.659080307438686,16.738033294677734,26200.0
1996-11-13,16.97488784790039,17.05384081463481,16.65907598096271,16.65907598096271,70600.0
1996-11-14,16.97488784790039,17.132793781369234,16.89593488116597,16.97488784790039,257600.0
1996-11-15,16.97488784790039,16.97488784790039,16.89593488116597,16.89593488116597,34800.0
1996-11-18,16.816986083984375,16.974892056603945,16.659080111364805,16.974892056603945,109000.0
1996-11-19,16.816986083984375,16.816986083984375,16.738033097674588,16.816986083984375,129500.0
1996-11-20,16.97488784790039,17.132793781369234,16.73802894769713,16.73802894769713,134200.0
1996-11-21,17.211750030517578,17.290703012308942,16.974891085143483,17.053844066934847,136500.0
1996-11-22,17.764413833618164,17.764413833618164,17.21174318101671,17.21174318101671,41300.0
1996-11-25,18.474992752075195,18.632898673033104,17.685463147285656,17.685463147285656,114800.0
1996-11-26,18.00128746032715,18.47500555138839,17.8433814299734,18.47500555138839,97700.0
1996-11-27,18.080232620239254,18.080232620239254,17.843373677616036,18.00127963936485,45700.0
1996-11-29,17.764413833618164,17.922319734361437,17.685460883246527,17.922319734361437,41900.0
1996-12-02,17.783384323120117,17.941458850436742,17.704347059461806,17.86242158677843,22800.0
1996-12-03,17.151090621948242,17.783388893725135,17.151090621948242,17.783388893725135,40300.0
1996-12-04,16.676862716674805,17.309160829155367,16.281676396374454,17.151086301035225,180700.0
1996-12-05,17.151090621948242,17.151090621948242,16.67686691811557,16.67686691811557,126100.0
1996-12-06,16.5187931060791,17.07205411920137,16.5187931060791,17.07205411920137,105300.0
1996-12-09,17.07206153869629,17.07206153869629,16.51880028512743,16.597837607065838,36600.0
1996-12-10,16.755901336669922,16.9139758775819,16.597826795757943,16.9139758775819,27800.0
1996-12-11,16.913972854614258,16.913972854614258,16.597823829294367,16.755898341954314,160900.0
1996-12-12,17.467235565185547,17.862421890189744,16.91397471017967,16.91397471017967,151000.0
1996-12-13,17.230127334594727,17.38820189729743,16.676866365135265,17.38820189729743,166400.0
1996-12-16,16.676862716674805,17.230123565095298,16.518788188554666,17.151086301035225,208500.0
1996-12-17,16.360719680786133,16.755906146505605,16.044570508210555,16.67686885336171,347100.0
1996-12-18,16.20263671875,16.36071122332317,16.20263671875,16.36071122332317,65000.0
1996-12-19,16.43975830078125,16.43975830078125,16.20264640221229,16.28168370173528,244200.0
1996-12-20,16.676862716674805,16.755899980734874,16.360713660434524,16.360713660434524,155200.0
1996-12-23,16.755901336669922,16.834938607125913,16.51878952530195,16.67686406621393,61500.0
1996-12-24,16.43975830078125,16.7559074988732,16.360721001258263,16.7559074988732,35500.0
1996-12-26,16.676862716674805,16.676862716674805,16.360713660434524,16.360713660434524,59000.0
1996-12-27,17.388206481933594,17.388206481933594,16.59783346002752,16.59783346002752,79100.0
1996-12-30,17.388206481933594,17.625318388505416,17.15109457536177,17.230131877552378,35000.0
1996-12-31,18.178577423095703,18.49472659567128,17.309167198512867,17.309167198512867,103500.0
