Date,Close_MDLZ,High_MDLZ,Low_MDLZ,Open_MDLZ,Volume_MDLZ
2001-08-22,12.044591903686523,12.08486140073585,11.86886411406569,12.007981365620005,3184700.0
2001-08-23,12.040932655334473,12.059237229899276,11.923781702260309,12.040932655334473,2358900.0
2001-08-24,11.843236923217772,12.040929630574803,11.843236923217772,12.040929630574803,1173700.0
2001-08-27,11.82493019104004,11.88716739340521,11.715101394773818,11.715101394773818,866500.0
2001-08-28,11.67849349975586,11.927440255672838,11.623579092516993,11.8981518269859,965300.0
2001-08-29,11.821276664733888,11.821276664733888,11.561347339290018,11.678498309184492,1504200.0
2001-08-30,11.953068733215332,11.953068733215332,11.733409674619338,11.748053891168942,1569700.0
2001-08-31,11.80663013458252,12.073880819655354,11.784663808318518,11.953069516576964,1536500.0
2001-09-04,12.099506378173828,12.187370278519252,11.7883244660262,11.971372978242291,1841800.0
2001-09-05,12.209330558776855,12.209330558776855,12.03360422152462,12.081197207618596,1770400.0
2001-09-06,12.447293281555176,12.740170491223209,12.20932976314126,12.227635723441328,3816000.0
2001-09-07,12.447293281555176,12.52051293310936,12.242278536513208,12.26424485094407,2900700.0
2001-09-10,12.355772018432615,12.403365012796604,12.187367757205006,12.355772018432615,1463500.0
2001-09-17,12.044591903686523,12.546144404529382,11.996998902474663,12.136116154028976,3904000.0
2001-09-18,12.044591903686523,12.220318296758125,12.044591903686523,12.062896474445168,4516300.0
2001-09-19,11.86154556274414,12.099507819032992,11.689479493874895,12.062898670849934,3134900.0
2001-09-20,11.909136772155762,11.96771224519167,11.715105779577332,11.788325470009578,1987000.0
2001-09-21,11.715106010437012,11.715106010437012,11.349008947610857,11.532057479023932,2464200.0
2001-09-24,12.264245986938477,12.264245986938477,11.817607327981213,11.817607327981213,3665200.0
2001-09-25,12.19102668762207,12.264246348114618,11.967707351566792,12.264246348114618,2239500.0
2001-09-26,12.19102668762207,12.234957925298051,12.0665536837494,12.227637216142776,1247200.0
2001-09-27,12.267911911010742,12.300860702393292,12.172727289544188,12.172727289544188,1626200.0
2001-09-28,12.58275318145752,12.743836751184295,12.337468867990564,12.355773438218828,3542000.0
2001-10-01,12.418007850646973,12.674275994481937,12.344789578021864,12.66695388790962,1087400.0
2001-10-02,12.502209663391112,12.531496689114904,12.355770345125643,12.418006147631722,1101700.0
2001-10-03,12.703572273254396,12.787774456060546,12.502219105974476,12.520523685445395,1332200.0
2001-10-04,12.447293281555176,12.564444165422389,12.381395734811283,12.447293281555176,1311100.0
2001-10-05,12.348450660705566,12.41068787196327,12.264248524985588,12.392381906179224,915800.0
2001-10-08,12.410685539245604,12.447294670834404,12.26424621979272,12.348448339686032,625700.0
2001-10-09,12.42898941040039,12.447293975171773,12.300854663903182,12.337465189994717,2067500.0
2001-10-10,12.43631649017334,12.465603526212677,12.381401377344256,12.410689809932924,1416600.0
2001-10-11,12.081205368041992,12.443642143565134,11.86154764724294,12.436320033331867,3550200.0
2001-10-12,12.227641105651855,12.227641105651855,12.022626270369017,12.099506309894087,2580000.0
2001-10-15,12.209330558776855,12.363091976715554,12.128790193712572,12.136112299000017,1082200.0
2001-10-16,12.300860404968262,12.308182513603947,11.931102996437392,12.227642111710257,2040800.0
2001-10-17,12.447293281555176,12.46925959598604,12.2459402871927,12.447293281555176,1842900.0
2001-10-18,12.45095920562744,12.61570314618544,12.428994277919257,12.483907993739042,1197800.0
2001-10-19,12.63767147064209,12.703569057295082,12.432656601438383,12.447300819927836,1249500.0
2001-10-22,12.908580780029297,12.91590288828142,12.65231397395177,12.666956793906664,1885500.0
2001-10-23,12.9561767578125,13.02207435065054,12.908583741529542,12.92322796139348,1734000.0
2001-10-24,12.850005149841309,12.853666902196249,12.784107572945768,12.813396005587936,1493000.0
2001-10-25,12.776787757873535,12.813396904695749,12.670619276919906,12.72187264109078,1299300.0
2001-10-26,12.557129859924316,12.817058457663684,12.502216134562945,12.780449307422767,1698900.0
2001-10-29,12.27523422241211,12.590077923808275,12.27523422241211,12.575433705941132,1059300.0
2001-10-30,12.33747673034668,12.4143568122286,12.227647842436784,12.245952424330088,1203400.0
2001-10-31,12.355772018432615,12.51685417310046,12.311840775623027,12.392381154682436,1828000.0
2001-11-01,12.355772018432615,12.377738338111923,12.191028112210375,12.319162882182798,1166700.0
2001-11-02,12.630352020263672,12.762147221314397,12.282559438946445,12.39238830763877,1853900.0
2001-11-05,12.52051830291748,12.674278380232158,12.450958975661443,12.557127446121177,1252400.0
2001-11-06,12.696243286132812,12.696243286132812,12.476585658344009,12.483906368927716,735300.0
2001-11-07,12.575430870056152,12.813394468810875,12.557126300124828,12.623023869116931,874100.0
2001-11-08,12.82437801361084,12.850004692986968,12.58275403910072,12.648651613653415,1291800.0
2001-11-09,12.615702629089355,12.696244418182957,12.601058413517926,12.64865141585044,773700.0
2001-11-12,12.60105323791504,12.70356130826287,12.55712200579379,12.623019552250009,772000.0
2001-11-13,12.410685539245604,12.626682767336746,12.377736762196148,12.593733990287287,1366300.0
2001-11-14,12.42898941040039,12.524173985140832,12.28987220435011,12.374074319537478,1256800.0
2001-11-15,12.465604782104492,12.48024899987421,12.278895893463757,12.428995634229674,1264500.0
2001-11-16,12.447293281555176,12.502208369357987,12.355769066249623,12.48390240905792,720100.0
2001-11-19,12.19102668762207,12.53881902755002,12.19102668762207,12.53881902755002,1242200.0
2001-11-20,12.183712005615234,12.227644666608835,12.000663441124384,12.11781441067455,1880900.0
2001-11-21,12.410685539245604,12.46193888208946,12.15807778301682,12.172721994271878,1162200.0
2001-11-23,12.341129302978516,12.44729776615577,12.289875947389277,12.44729776615577,327500.0
2001-11-26,12.172727584838867,12.330149436757734,12.114152109465532,12.2715739613844,1736400.0
2001-11-27,12.029947280883787,12.117809776168183,11.964049711145902,12.081200635891216,2785400.0
2001-11-28,12.062896728515623,12.183708015306609,12.022625834068878,12.081201299659805,1108400.0
2001-11-29,12.377744674682615,12.436320160598443,12.04459633668328,12.114154289786528,1991600.0
2001-11-30,12.12513256072998,12.41068917772574,12.06289673947339,12.209334705309097,1680600.0
2001-12-03,12.300860404968262,12.330148839511006,12.103169058002448,12.13611784858832,1377700.0
2001-12-04,12.073881149291992,12.143439089536203,11.956730199117802,12.081203258246564,1633600.0
2001-12-05,12.081205368041992,12.169069294291452,11.989681084950766,12.169069294291452,1927500.0
2001-12-06,11.82493019104004,12.029944968206191,11.762694385223783,12.026283216952931,2151800.0
2001-12-07,11.715106010437012,11.824934849974966,11.532057479023932,11.824934849974966,2476900.0
2001-12-10,11.715106010437012,11.876188215322712,11.67117405565699,11.67849616449945,1507900.0
2001-12-11,11.795646667480469,11.8432382755179,11.649207297928587,11.751714018685307,1680900.0
2001-12-12,11.832256317138672,11.894493540649634,11.700461158220763,11.715105375111508,1652600.0
2001-12-13,11.898155212402344,12.062899179268593,11.828597269303058,11.898155212402344,1668800.0
2001-12-14,12.007984161376951,12.062899282987722,11.916459889725378,11.916459889725378,1317400.0
2001-12-17,12.183712005615234,12.187373758972893,11.971376397011698,11.971376397011698,1155600.0
2001-12-18,12.374080657958984,12.392385232106584,12.1727275492364,12.1727275492364,2071600.0
2001-12-19,12.43997573852539,12.465602416484437,12.26790970375818,12.35577359715292,1987200.0
2001-12-20,12.51348114013672,12.51348114013672,12.348104453315504,12.38485560700531,1366300.0
2001-12-21,12.85525608062744,12.85525608062744,12.38117682590005,12.403227512833707,2485800.0
2001-12-24,12.745004653930664,12.745004653930664,12.660479128832373,12.678853999173262,574000.0
2001-12-26,12.51348114013672,12.74500850168642,12.51348114013672,12.74500850168642,1066900.0
2001-12-27,12.370152473449709,12.52450448177895,12.36647805983102,12.520828666247398,1075100.0
2001-12-28,12.421603202819824,12.48407945229219,12.311352564712449,12.311352564712449,898100.0
2001-12-31,12.506126403808594,12.671503031049468,12.384851145107064,12.4583520240933,781300.0
2002-01-02,12.77073097229004,12.792781659952414,12.344427490874285,12.579629218288096,1637500.0
2002-01-03,12.524502754211426,12.844229967624388,12.421600962214738,12.844229967624388,961100.0
2002-01-04,12.131271362304688,12.42159901968235,11.94384548083158,12.403224153171257,2938400.0
2002-01-07,12.182723999023438,12.33340016043369,11.943846508096478,11.943846508096478,1192800.0
2002-01-08,12.307676315307615,12.344426055224725,12.237849846787316,12.311350728534242,785500.0
2002-01-09,12.348097801208496,12.495099532949334,12.285622976461706,12.421598667078916,1068000.0
2002-01-10,12.384860038757324,12.399560505493609,12.27460934206254,12.384860038757324,903900.0
2002-01-11,12.473055839538574,12.55023256298576,12.259904751219004,12.381180056213388,1788200.0
2002-01-14,12.491429328918455,12.598004148327927,12.34810196132311,12.384853107596102,2333700.0
2002-01-15,12.61270236968994,12.634753053542552,12.45835178845958,12.45835178845958,1149600.0
2002-01-16,12.572273254394531,12.616374609603042,12.476723121933905,12.480397533911828,762800.0
2002-01-17,12.715604782104492,12.770730799558375,12.49877792971893,12.572278819019823,1169300.0
2002-01-18,12.711925506591797,12.869951867479145,12.686200415462444,12.733976185522236,1745300.0
2002-01-22,12.733980178833008,12.803805247807702,12.62372815151866,12.803805247807702,996400.0
2002-01-23,12.642104148864746,12.803804969140227,12.601678593317692,12.730304086501288,1136800.0
2002-01-24,12.39220142364502,12.715603049440762,12.384851195525206,12.642103572067974,1714100.0
2002-01-25,12.495099067687988,12.495099067687988,12.329722476115528,12.487748841183397,1577200.0
2002-01-28,12.39220142364502,12.458352074810664,12.33707541370276,12.348100054926144,1007900.0
2002-01-29,12.509808540344238,12.509808540344238,12.315030902317556,12.48408342998638,886000.0
2002-01-30,13.04635524749756,13.366082434266913,12.928754410940725,13.04635524749756,6139100.0
2002-01-31,13.61965560913086,13.634354657120154,13.189676561944523,13.193352375375897,3459700.0
2002-02-01,13.542481422424316,13.85485973129792,13.542481422424316,13.59760741867034,1959600.0
2002-02-04,13.781366348266602,13.965117899576825,13.524113896049675,13.542488770798082,2120600.0
2002-02-05,13.634355545043944,13.781357249806746,13.527780781098675,13.671106672190724,1636900.0
2002-02-06,13.715210914611816,13.715210914611816,13.406508359540606,13.634359811501172,1655800.0
2002-02-07,13.689491271972656,13.825467034353212,13.62701641425378,13.781367052321466,1898500.0
2002-02-08,13.682136535644531,13.751961601026768,13.645386796372344,13.685812350719363,1924200.0
2002-02-11,13.487361907958984,13.652738557072055,13.487361907958986,13.590262311001409,1001400.0
2002-02-12,13.781366348266602,13.79606680883056,13.560865047459568,13.579239922207975,2274900.0
2002-02-13,13.876912117004396,13.946738581480354,13.79973682650083,13.79973682650083,1167800.0
2002-02-14,13.891613006591797,13.965113886376312,13.80341307238052,13.965113886376312,1159100.0
2002-02-15,14.020238876342772,14.056988612604158,13.836487391210692,13.957762642403326,1180800.0
2002-02-19,14.097416877746582,14.240742839437443,13.89896489913792,13.90998954175634,1759300.0
2002-02-20,13.965115547180176,14.185616810844198,13.913665345786091,14.185616810844198,1487000.0
2002-02-21,13.998188972473145,14.082714492108453,13.796062607961526,13.961439234166544,2215400.0
2002-02-22,14.167237281799316,14.273813465029564,13.987161636118785,14.03493600632899,1148600.0
2002-02-25,14.435518264770508,14.55311911973262,14.1819416841171,14.185616097497828,2206400.0
2002-02-26,14.37672519683838,14.446551704031856,14.240749401540096,14.439201471594991,1752900.0
2002-02-27,14.266464233398438,14.41346597237622,14.23338891222406,14.41346597237622,1322000.0
2002-02-28,14.36936855316162,14.40611969894854,14.303217892658036,14.314243937350543,968600.0
2002-03-01,14.325267791748049,14.41714354828972,14.25911713488502,14.41714354828972,911700.0
2002-03-04,13.395487785339355,14.33629478969772,13.35873663553597,14.295870627783524,3602500.0
2002-03-05,13.803414344787598,13.818113400569327,13.230109111915962,13.560862400478984,4477300.0
2002-03-06,13.909982681274414,13.909982681274414,13.744607515910673,13.803407917396308,1407000.0
2002-03-07,13.972461700439451,13.976136112933125,13.726234005990472,13.921011514053456,1548000.0
2002-03-08,13.968786239624023,14.038612695983192,13.810761263972283,13.983486693795689,1293800.0
2002-03-11,13.785038948059082,13.909990042580445,13.729914331069386,13.895290985864264,1603900.0
2002-03-12,13.71153450012207,13.788709777145838,13.634357821185914,13.788709777145838,2008300.0
2002-03-13,13.847987174987791,13.91436911821585,13.729975144096668,13.847987174987791,1198700.0
2002-03-14,13.700469970703123,13.910678944633023,13.652527153564035,13.792666938455328,2981500.0
2002-03-15,13.884860038757324,13.921738252860616,13.741031627401622,13.755783475768416,1142000.0
2002-03-18,13.847987174987791,13.932808234264892,13.829548058938752,13.9033059299493,1311800.0
2002-03-19,13.940190315246582,14.135648970722132,13.829554163303156,13.940190315246582,1433100.0
2002-03-20,14.286842346191406,14.30528145786834,13.984435006070692,14.013938710205023,1482900.0
2002-03-21,14.474929809570312,14.522872646159795,14.253657559920578,14.308974918925683,1129400.0
2002-03-22,14.471231460571287,14.603993864550391,14.419599995519134,14.511796930034762,878200.0
2002-03-25,14.34585189819336,14.600315078667496,14.34585189819336,14.563436846186397,1294400.0
2002-03-26,14.604009628295898,14.637200616820824,14.353233583177587,14.364298183895958,1579200.0
2002-03-27,14.51180362701416,14.640880238991109,14.48967725288011,14.633504312008348,1207400.0
2002-03-28,14.253652572631836,14.544993937808206,14.253652572631836,14.460172891560486,1290400.0
2002-04-01,14.367981910705566,14.397485629607736,14.168836028560165,14.198339747462336,860100.0
2002-04-02,14.626124382019045,14.67775444995356,14.375348560496672,14.382724485460724,769400.0
2002-04-03,14.696205139160156,14.766275778125449,14.570817129596684,14.718332931488398,1114600.0
2002-04-04,14.88060188293457,14.884290552398088,14.699896470047891,14.725711529031704,2289600.0
2002-04-05,15.157179832458496,15.194059460963391,14.865838504746725,14.8805889493347,2275200.0
2002-04-08,14.751516342163086,15.035483200567434,14.677758479089428,14.899032068310408,2107600.0
2002-04-09,14.401180267333984,14.751529371264612,14.382741136982998,14.751529371264612,2249000.0
2002-04-10,14.574501991271973,14.61138022870417,14.419610299064654,14.456489943311436,2257100.0
2002-04-11,14.751516342163086,14.876904287344042,14.604000616015766,14.604000616015766,1436000.0
2002-04-12,14.604009628295898,14.836346547970384,14.478621605736745,14.825283354067103,1233000.0
2002-04-15,14.917475700378418,14.972793059326769,14.604005039079164,14.640884685192717,1773900.0
2002-04-16,14.7183256149292,14.928534613699142,14.699886500562656,14.843713562161645,1580400.0
2002-04-17,14.286842346191406,14.592935539107843,14.216771752279392,14.43804531284474,4175900.0
2002-04-18,14.327406883239746,14.382725621432373,14.131949780103309,14.364286510972814,2843700.0
2002-04-19,14.76626968383789,14.781021539301712,14.297908823969289,14.353226171737072,1298200.0
2002-04-22,14.393792152404783,14.755204147320962,14.382728964920032,14.674071761075634,1658900.0
2002-04-23,14.792085647583008,14.887969900433266,14.45279998488284,14.467551841264251,1420800.0
2002-04-24,14.755202293395996,14.887966153788977,14.75151503363579,14.86215111502524,1708500.0
2002-04-25,14.86216163635254,14.932232282728243,14.73308635115797,14.751525476640753,1306900.0
2002-04-26,14.89903163909912,15.042858694201565,14.696197169786252,14.71832495011516,1626100.0
2002-04-29,14.88060188293457,15.002302652556995,14.806845375446654,14.91748154349373,790600.0
2002-04-30,15.13506317138672,15.223571522949046,14.935917270149158,14.935917270149158,3152900.0
2002-05-01,15.212510108947754,15.278892083786548,15.079746159270163,15.135064940574177,1143300.0
2002-05-02,15.47065544128418,15.489094558204869,15.219879512082374,15.230942700871898,1136400.0
2002-05-03,14.88060188293457,15.415345003113172,14.862162756062592,15.396905876241194,3433700.0
2002-05-06,14.983857154846191,15.135060181812216,14.862156436968498,14.884284223895698,1658300.0
2002-05-07,14.7183256149292,14.93959780095622,14.703573760710263,14.891656384966057,2927000.0
2002-05-08,14.471231460571287,14.71463131142001,14.382721784438312,14.699879464262253,1828300.0
2002-05-09,14.670385360717772,14.71464093112315,14.41960942234529,14.43804994675478,1499600.0
2002-05-10,14.648260116577148,14.86215642950762,14.57818949475016,14.70726614153879,1216100.0
2002-05-13,14.972795486450195,15.028114261180493,14.75889913157713,14.806841975889062,1068200.0
2002-05-14,15.149808883666992,15.249380387059563,15.017045003391146,15.120305173910442,1222100.0
2002-05-15,15.197749137878418,15.253067886028198,15.07236119464456,15.186685950974145,1070700.0
2002-05-16,15.160874366760254,15.230943577819,14.980167634178349,15.046549584366437,824000.0
2002-05-17,15.153499603271484,15.253072536209212,15.046550741210815,15.253072536209212,987100.0
2002-05-20,15.090805053710938,15.157187009638728,15.053926814557563,15.157187009638728,946100.0
2002-05-21,14.96173095703125,15.072367089788903,14.906412187245047,15.072367089788903,1153900.0
2002-05-22,15.304698944091797,15.389519998337724,14.86215315109255,14.869529078437536,1039100.0
2002-05-23,15.33420467376709,15.360019719468555,15.1793129927438,15.304700960499996,726800.0
2002-05-24,15.378456115722656,15.459588499222292,15.230940389118212,15.319450106443725,863300.0
2002-05-28,15.382147789001465,15.489096651132892,15.341580882205776,15.452218412308431,1345300.0
2002-05-29,15.581294059753418,15.688242924662989,15.419027835170214,15.437466955061426,1449800.0
2002-05-30,15.684552192687988,15.821004756919631,15.407961210272012,15.584979270200495,1631400.0
2002-05-31,15.86156940460205,16.13447311166048,15.765685154822524,15.765685154822524,3843200.0
2002-06-03,15.32313346862793,15.655043065649306,15.30838161835723,15.56653337083898,3245600.0
2002-06-04,15.33051300048828,15.415334049279377,15.083425780985648,15.201437797287534,2625000.0
2002-06-05,15.378456115722656,15.618167412937089,15.286259138298435,15.444838052013232,1902800.0
2002-06-06,15.371087074279783,15.48909914570185,15.2125080895286,15.396902126977434,1339300.0
2002-06-07,15.419024467468262,15.570227468455103,15.323138814073076,15.352642524906784,1081700.0
2002-06-10,15.525978088378906,15.673493887694947,15.315768988783253,15.396902819088565,868800.0
2002-06-11,16.071779251098633,16.079153771971125,15.673487596894883,15.710365828514774,2036400.0
2002-06-12,16.152917861938477,16.20823663748396,15.857887674930652,15.97958841840476,2212500.0
2002-06-13,16.02383041381836,16.11602736509831,15.905818428725128,16.11233869923137,1189800.0
2002-06-14,15.83944034576416,16.023834292963244,15.599727651679682,15.931637319363702,1048700.0
2002-06-17,16.02383041381836,16.068084556524862,15.90950568777824,15.931633462538407,1793600.0
2002-06-18,16.167667388916016,16.19348243862643,15.968521513880226,16.042279401687708,1620300.0
2002-06-19,15.629236221313477,15.94270546635768,15.3673956656441,15.894762631261228,2969400.0
2002-06-20,15.58866024017334,15.651353489959035,15.40057767718867,15.599723423826394,2070200.0
2002-06-21,15.46328353881836,15.636614377989044,15.396901575170643,15.61817384945316,1842300.0
2002-06-24,15.238314628601074,15.426397229533718,15.083424398952143,15.426397229533718,1980400.0
2002-06-25,14.980159759521484,15.319445260664727,14.958033392299694,15.304693411307676,2298400.0
2002-06-26,14.610197067260742,14.839579346098857,14.477006901699456,14.761885553298567,2592600.0
2002-06-27,14.606491088867188,14.739681204572772,14.41780603250485,14.687885362094123,2728800.0
2002-06-28,15.150355339050291,15.150355339050291,14.739686148328117,14.817379938104926,8603900.0
2002-07-01,15.216946601867676,15.427830499119628,14.983863879677791,14.983863879677791,2476600.0
2002-07-02,15.035658836364746,15.35013582004446,14.954264561075496,15.168848955445013,1895700.0
2002-07-03,14.632393836975098,15.06896095520916,14.514002897589386,15.03566341529872,1619100.0
2002-07-05,14.895075798034668,14.902475409232018,14.63239595152064,14.636096462785078,816800.0
2002-07-08,14.776680946350098,15.057860452403265,14.60279506870972,14.872874455227134,1653400.0
2002-07-09,14.314223289489746,14.717493026463838,14.26242740954788,14.57690461271645,2159500.0
2002-07-10,13.99234390258789,14.303120505128282,13.955347259252964,14.221726196193677,1898100.0
2002-07-11,13.681565284729004,13.825854148345275,13.566873449154684,13.725961532457564,2666600.0
2002-07-12,13.315289497375488,14.040434093296945,13.134002642729715,13.96643942994498,2730900.0
2002-07-15,13.37819004058838,13.400388872943765,13.023017190890892,13.30419534406854,2613700.0
2002-07-16,13.318991661071776,13.666764824142774,13.17100230030519,13.374488024192033,2275500.0
2002-07-17,14.036738395690918,14.040438906358998,13.677866484108456,13.688965193450102,2430400.0
2002-07-18,12.99712371826172,13.503985234635364,12.900930156381447,13.31899913553077,3686800.0
2002-07-19,12.878734588623049,13.04152187127715,12.530959768803088,12.94902880836029,2642100.0
2002-07-22,13.12291145324707,13.31529712361738,12.926825271357774,12.949024106476834,2108700.0
2002-07-23,12.986017227172852,13.171003235601702,12.760335482407896,13.097009961295154,2041800.0
2002-07-24,13.762965202331545,14.169934030596432,12.912029481475605,12.98602278746424,4118800.0
2002-07-25,13.674164772033691,13.829553745820826,13.318991990993352,13.67046567302191,3191300.0
2002-07-26,13.700064659118652,13.851753144264244,13.522478243191962,13.581673715167526,1620800.0
2002-07-29,13.75926399230957,13.873955868905291,13.68896979065322,13.707468116212072,1682800.0
2002-07-30,13.674164772033691,13.807354917756614,13.577972673084457,13.762958672959366,1398000.0
2002-07-31,13.68896770477295,13.770362018427427,13.4114886296762,13.670469382032811,2596100.0
2002-08-01,13.910948753356934,14.103334392006662,13.637170222020645,13.72596272519351,1292000.0
2002-08-02,13.762965202331545,14.366020243195488,13.596477441193418,13.910953225640664,1632300.0
2002-08-05,14.00344181060791,14.22542589188718,13.84805422391068,13.855453834419794,1529600.0
2002-08-06,13.892448425292969,14.218024182986396,13.851751279164892,14.0589361088482,1522000.0
2002-08-07,14.07003402709961,14.132929997946384,13.781456332698587,13.96644232374152,938500.0
2002-08-08,14.236523628234863,14.292019997591687,13.818454836719017,13.89244952541768,928700.0
2002-08-09,14.399311065673828,14.51770341645723,14.177328407034013,14.24392348689222,906400.0
2002-08-12,14.280924797058104,14.484410613918222,14.243928145628148,14.362319123802152,637200.0
2002-08-13,14.18103313446045,14.451112633601172,14.16253339796351,14.284624884450936,924500.0
2002-08-14,14.317916870117188,14.388211042960224,14.118131648776526,14.184726722556746,2084100.0
2002-08-15,14.613893508911133,14.665689361357582,14.506601293797123,14.595395191798987,1113400.0
2002-08-16,14.624999046325684,14.78038808755795,14.536206518191635,14.613900333141874,899600.0
2002-08-19,14.843273162841797,14.872871594135088,14.676785515144251,14.761880299447018,1022800.0
2002-08-20,14.858072280883787,15.024559927487656,14.71008294805127,14.843273065334362,1007300.0
2002-08-21,14.525103569030762,14.98017047971672,14.428911447036386,14.89507565741631,1365800.0
2002-08-22,14.684185028076172,14.72488216517601,14.432604009032495,14.576894243658534,1500500.0
2002-08-23,14.536209106445312,14.676797536245411,14.480712707981246,14.647200492041408,936000.0
2002-08-26,14.329018592834473,14.539902567055522,14.232826472323543,14.53620346721458,1048400.0
2002-08-27,14.35861873626709,14.521405963833212,14.206930220868852,14.303122352764364,1126200.0
2002-08-28,14.428915023803713,14.465911677280715,14.243928933754944,14.362319918479605,1028300.0
2002-08-29,14.673087120056152,14.876571405290724,14.428905695508478,14.428905695508478,1661000.0
2002-08-30,14.713785171508787,14.795179455180806,14.521399580949227,14.76188192198144,1013600.0
2002-09-03,14.280924797058104,14.680495406894204,14.243928145628148,14.680495406894204,872500.0
2002-09-04,14.273530006408691,14.536209963789764,14.206934888856852,14.428917673141566,993400.0
2002-09-05,14.525103569030762,14.61389749122916,14.206928758537662,14.273523847353582,850900.0
2002-09-06,14.203222274780272,14.650887974761496,14.121827997936078,14.61759044435532,1384400.0
2002-09-09,14.384513854980469,14.410411785854476,14.169929386217117,14.169929386217117,994700.0
2002-09-10,14.480704307556152,14.587996529634792,14.273520884321504,14.458506890113137,1549600.0
