Date,Close_OKE,High_OKE,Low_OKE,Open_OKE,Volume_OKE
1980-11-13,0.6051124334335327,0.6051124334335327,0.580982085969119,0.5902630485639981,505309.0
1980-11-14,0.6292427778244019,0.6329551898697684,0.6162495944694839,0.6162495944694839,463276.0
1980-11-17,0.6199616193771362,0.6329549267322971,0.6199616193771362,0.6292425162302858,128840.0
1980-11-18,0.6385232210159302,0.6570848797370118,0.6199614328930089,0.6199614328930089,310678.0
1980-11-19,0.6496602296829224,0.6663658141241355,0.6496602296829224,0.6496602296829224,392917.0
1980-11-20,0.6440916061401367,0.6552287031728882,0.6385231223246709,0.6496600899556025,353625.0
1980-11-21,0.6310981512069702,0.6422351138456396,0.6310981512069703,0.6422351138456396,444087.0
1980-11-24,0.6199616193771362,0.6366672078324297,0.6088246466748598,0.6310987214812915,117875.0
1980-11-25,0.6292427778244019,0.6292427778244019,0.6125371824241173,0.619961877112918,821470.0
1980-11-26,0.6236738562583923,0.6348108258603159,0.6162491667231624,0.6292423410593542,245801.0
1980-11-28,0.6181055903434753,0.6292425638892688,0.614393179560285,0.6236740771163721,158994.0
1980-12-01,0.612536609172821,0.6255299097697021,0.610680534289105,0.6181052220294035,98686.0
1980-12-02,0.621817946434021,0.621817946434021,0.61624945899209,0.61624945899209,32895.0
1980-12-03,0.6199616193771362,0.6348110025814241,0.6181055435280094,0.621817824628142,63049.0
1980-12-04,0.6162493228912354,0.6255302195126707,0.6162493228912354,0.6199616038986842,61222.0
1980-12-05,0.612536609172821,0.6218175011986471,0.612536609172821,0.6162490177438761,60308.0
1980-12-08,0.5884068012237549,0.6051123903633996,0.5884068012237549,0.6051123903633996,71273.0
1980-12-09,0.5754136443138123,0.5884068894484924,0.5754136443138123,0.5884068894484924,31982.0
1980-12-10,0.5605640411376953,0.5791257017956634,0.5605640411376953,0.5754134214248111,31982.0
1980-12-11,0.5308655500411987,0.5549958376072311,0.5271531383840002,0.5549958376072311,79497.0
1980-12-12,0.5327214002609253,0.5475707781734378,0.5327214002609253,0.5327214002609253,52998.0
1980-12-15,0.5679887533187866,0.5679887533187866,0.5327215061190075,0.5327215061190075,70360.0
1980-12-16,0.5531393885612488,0.5661325648444586,0.5494269785364104,0.5661325648444586,84066.0
1980-12-17,0.5587078332901001,0.5642763185177913,0.5531393480624089,0.5531393480624089,38378.0
1980-12-18,0.5661324858665466,0.5791256603371528,0.564276281113076,0.564276281113076,51171.0
1980-12-19,0.5698447227478027,0.5754133365858244,0.5698447227478027,0.5698447227478027,30154.0
1980-12-22,0.5679887533187866,0.5772695193069306,0.5679887533187866,0.5698448288753004,59394.0
1980-12-23,0.5661324858665466,0.5772694555836823,0.5661324858665466,0.5679886906200173,66704.0
1980-12-24,0.5605640411376953,0.5605640411376953,0.5531393509941374,0.5605640411376953,69446.0
1980-12-26,0.5568516254425049,0.5642763155070963,0.5568516254425049,0.5605640351757266,11879.0
1980-12-29,0.5624200701713562,0.5717009644347485,0.5624200701713562,0.5624200701713562,94117.0
1980-12-30,0.5605640411376953,0.5642763215085476,0.5549955558804902,0.5624201166221947,40205.0
1980-12-31,0.5605640411376953,0.5661325263949004,0.5568516313649896,0.5605640411376953,53912.0
1981-01-02,0.5679887533187866,0.5679887533187866,0.5605640628871563,0.5605640628871563,44774.0
1981-01-05,0.5902630686759949,0.5902630686759949,0.567988925911801,0.567988925911801,64877.0
1981-01-06,0.6032562255859375,0.6088247125394928,0.5939753277287503,0.5939753277287503,137978.0
1981-01-07,0.5846943259239197,0.59211901783092,0.5568517636231396,0.59211901783092,229354.0
1981-01-08,0.5809820294380188,0.5884067858512841,0.5717011324471424,0.5846943105932408,148943.0
1981-01-09,0.5884068012237549,0.5902630065508008,0.5735573527102141,0.5809820446165135,45688.0
1981-01-12,0.5995438694953918,0.6032562807384297,0.5884068945700874,0.5884068945700874,63049.0
1981-01-13,0.5884068012237549,0.6013999797093078,0.584694325868721,0.5995437743822619,41119.0
1981-01-14,0.5846943259239197,0.588406801279304,0.5809820446713616,0.588406801279304,91376.0
1981-01-15,0.5846943259239197,0.588406801279304,0.5772696340169194,0.5846943259239197,97772.0
1981-01-16,0.5884068012237549,0.5995437743822619,0.5828382499435594,0.584694325868721,164477.0
1981-01-19,0.5828377604484558,0.5846938348147973,0.5828377604484558,0.5846938348147973,69446.0
1981-01-20,0.5809820294380188,0.5865505158717923,0.5809820294380188,0.5828382347165701,39292.0
1981-01-21,0.5735571980476379,0.5791256831253215,0.5661325081434434,0.5791256831253215,47516.0
1981-01-22,0.5642759799957275,0.5791253512956619,0.5605637018716315,0.5735568694086303,57567.0
1981-01-23,0.5605640411376953,0.5679887312812533,0.5549955558804902,0.5642763215085476,63049.0
1981-01-26,0.5549951791763306,0.5605636606539169,0.5494265682969786,0.5605636606539169,62136.0
1981-01-27,0.5698447227478027,0.5735571319731505,0.5531392694392409,0.5549954740519147,58481.0
1981-01-28,0.5679887533187866,0.5698448288753004,0.5642763434020422,0.5698448288753004,53912.0
1981-01-29,0.5698447227478027,0.5698447227478027,0.5642762383116154,0.5679886475369632,31982.0
1981-01-30,0.5791256427764893,0.5828380521708603,0.5698447486924021,0.5698447486924021,81325.0
1981-02-02,0.5642759799957275,0.5754130731715659,0.5642759799957275,0.5754130731715659,134323.0
1981-02-03,0.5624200701713562,0.5642762749044031,0.5420022063133672,0.5642762749044031,150770.0
1981-02-04,0.5475707054138184,0.5642761562942481,0.5475707054138184,0.562419951951373,80411.0
1981-02-05,0.5512829422950745,0.5512829422950745,0.5401459758980696,0.5475706632966747,28327.0
1981-02-06,0.5605640411376953,0.5605640411376953,0.5494269412214318,0.5512831461077846,59394.0
1981-02-09,0.5624200701713562,0.5624200701713562,0.5587077901071048,0.5605639948401518,83152.0
1981-02-10,0.5531393885612488,0.5624201548196203,0.5531393885612488,0.5624201548196203,43860.0
1981-02-11,0.5345775485038757,0.5549955429752739,0.5345775485038757,0.553139338132083,58481.0
1981-02-12,0.523440420627594,0.5345773875294223,0.516015732892438,0.5345773875294223,54826.0
1981-02-13,0.5178716778755188,0.52900863920101,0.5085907905031116,0.5234401585382644,84980.0
1981-02-17,0.5178716778755188,0.5308648425558409,0.5141592711658572,0.5178716778755188,88635.0
1981-02-18,0.5160160660743713,0.5215845531207535,0.5123036551088531,0.5178722715571303,22844.0
1981-02-19,0.5160160660743713,0.5178722715571303,0.5123036551088531,0.5160160660743713,87721.0
1981-02-20,0.5123035311698914,0.5141597362035882,0.5048789698388311,0.5141597362035882,64877.0
1981-02-23,0.5048790574073792,0.5197283120468865,0.5030228520517334,0.5123036200261898,93204.0
1981-02-24,0.5067350268363953,0.5104474367672719,0.5011665413419393,0.5048789512728159,29240.0
1981-02-25,0.5030226707458496,0.5048788754324582,0.4900294967432683,0.5048788754324582,84980.0
1981-02-26,0.5011665225028992,0.5085912126836966,0.4955980372177646,0.503022727398562,58481.0
1981-02-27,0.5030226707458496,0.5048788754324582,0.4955979814012546,0.501166466059241,122444.0
1981-03-02,0.5160160660743713,0.5160160660743713,0.5011666810160887,0.5030228864988479,60308.0
1981-03-03,0.5271530747413635,0.5308654859503664,0.5215845873297627,0.5215845873297627,49343.0
1981-03-04,0.5271530747413635,0.5327216915548679,0.5178723055226632,0.5271530747413635,124271.0
1981-03-05,0.5141595005989075,0.5290088752602868,0.5123032964157839,0.5271526710771632,33809.0
1981-03-06,0.5048790574073792,0.5123036200261898,0.5030228520517334,0.5123036200261898,37464.0
1981-03-09,0.5011665225028992,0.5123034930731682,0.5011665225028992,0.5048789322942249,40205.0
1981-03-10,0.5067350268363953,0.5104474367672719,0.4993103363765009,0.5011665413419393,77670.0
1981-03-11,0.4863173067569732,0.5067352130237383,0.4826050248639691,0.5067352130237383,87721.0
1981-03-12,0.5345775485038757,0.5345775485038757,0.4937418183647801,0.4937418183647801,63049.0
1981-03-13,0.5364336967468262,0.5401461060415038,0.5327214168539854,0.5345774920994875,50257.0
1981-03-16,0.5308655500411987,0.534577832296478,0.5215846503001218,0.534577832296478,39292.0
1981-03-17,0.5382899641990662,0.5420022445250368,0.5308652741452732,0.5308652741452732,24672.0
1981-03-18,0.5290088653564453,0.5382897566965062,0.5252965864615021,0.5382897566965062,54826.0
1981-03-19,0.5271530747413635,0.529009280345865,0.5178723055226632,0.529009280345865,77670.0
1981-03-20,0.5252969861030579,0.5252969861030579,0.519728369421383,0.5252969861030579,38378.0
1981-03-23,0.5215843319892883,0.5252967413808893,0.5141596426079266,0.5252967413808893,100514.0
1981-03-24,0.5104473233222961,0.5252967009418672,0.5104473233222961,0.5215842918360593,31068.0
1981-03-25,0.5030226707458496,0.5215843294064173,0.4974541860878633,0.5104473600904447,72187.0
1981-03-26,0.4844609200954437,0.5030227431812168,0.4844609200954437,0.5030227431812168,104169.0
1981-03-27,0.5067350268363953,0.5123035123308514,0.4881733330371241,0.4881733330371241,47516.0
1981-03-30,0.5123035311698914,0.5141597362035882,0.5048789698388311,0.5067350454706643,49343.0
1981-03-31,0.5197279453277588,0.5197279453277588,0.5048787011658521,0.5123032585459081,38378.0
1981-04-01,0.5438583493232727,0.5438583493232727,0.5234404877825314,0.5234404877825314,120616.0
1981-04-02,0.5457151532173157,0.5457151532173157,0.5420027400951176,0.5438589466562166,62136.0
1981-04-03,0.5382899641990662,0.5457146542528591,0.5382899641990662,0.5457146542528591,47516.0
1981-04-06,0.5327214002609253,0.5364336800381371,0.5290089910818808,0.5364336800381371,28327.0
1981-04-07,0.5345775485038757,0.5345775485038757,0.5290090633761536,0.5327214730625353,21930.0
1981-04-08,0.5401463508605957,0.545714837924669,0.5345777343946271,0.5345777343946271,134323.0
1981-04-09,0.5401463508605957,0.5438586324360127,0.5364339398832833,0.5401463508605957,36550.0
1981-04-10,0.5364336967468262,0.5420021812870058,0.5364336967468262,0.5401461060415038,34723.0
1981-04-13,0.5382899641990662,0.5420022445250368,0.5382899641990662,0.5382899641990662,56653.0
1981-04-14,0.5327214002609253,0.5401460892171815,0.5290089910818808,0.5382898846276593,52084.0
1981-04-15,0.5271530747413635,0.5327216915548679,0.5271530747413635,0.5327216915548679,18275.0
1981-04-16,0.5197279453277588,0.5271526321096096,0.5197279453277588,0.5271526321096096,88635.0
1981-04-20,0.5141595005989075,0.5178719089651544,0.5048787384868986,0.5178719089651544,77670.0
1981-04-21,0.4937419891357422,0.5085913742135374,0.4900297075672409,0.5085913742135374,279611.0
1981-04-22,0.4955978691577911,0.4974540734240049,0.49002938576096,0.4937416648915774,18275.0
1981-04-23,0.4955978691577911,0.4993101482884085,0.4955978691577912,0.4955978691577912,27413.0
1981-04-24,0.4881733953952789,0.4881733953952789,0.4807487039869714,0.4881733953952789,58481.0
1981-04-27,0.4881733953952789,0.4881733953952789,0.4826049091895171,0.4881733953952789,32895.0
1981-04-28,0.4863173067569732,0.4881735124044284,0.4844611011095179,0.4881735124044284,56653.0
1981-04-29,0.48074871301651,0.4881734045642698,0.4751802267061596,0.4863171993268604,98686.0
1981-04-30,0.4863173067569732,0.4881735124044284,0.4788926135690586,0.4807488192165139,53912.0
1981-05-01,0.4844609200954437,0.4881733300032487,0.4844609200954437,0.4863171250493462,22844.0
1981-05-04,0.4863173067569732,0.4863173067569732,0.4826050248639691,0.4844611011095179,15534.0
1981-05-05,0.4826048612594604,0.4863171418939901,0.4751801705885385,0.4863171418939901,52998.0
1981-05-06,0.4826048612594604,0.4826048612594605,0.477036246204872,0.4826048612594605,64877.0
1981-05-07,0.48074871301651,0.4826049182539194,0.4770363025416911,0.4826049182539194,27413.0
1981-05-08,0.4881733953952789,0.4881733953952789,0.4826049091895171,0.4826049091895171,77670.0
1981-05-11,0.48074871301651,0.4881734045642698,0.48074871301651,0.4881734045642698,86807.0
1981-05-12,0.48074871301651,0.4826049182539194,0.4751802267061596,0.48074871301651,50257.0
1981-05-13,0.4863173067569732,0.4900297504023603,0.4807488192165139,0.4807488192165139,199200.0
1981-05-14,0.4881733953952789,0.4900296329482935,0.4844609849901874,0.4863171901927332,43860.0
1981-05-15,0.497454285621643,0.4974542856216431,0.4863171523249834,0.4881733573829932,116961.0
1981-05-18,0.4918856918811798,0.4974543400145657,0.4881734107611153,0.4974543400145657,35637.0
1981-05-19,0.497454285621643,0.5030227713938071,0.4937418755056235,0.4937418755056235,43860.0
1981-05-20,0.4844609200954437,0.4918856105091955,0.4844609200954437,0.4918856105091955,33809.0
1981-05-21,0.4937419891357422,0.4974544001061385,0.4900297075672409,0.4900297075672409,39292.0
1981-05-22,0.497454285621643,0.5011665663357973,0.4937418755056235,0.4937418755056235,37464.0
1981-05-26,0.497454285621643,0.5048789764518169,0.4937418755056235,0.4974542856216431,50257.0
1981-05-27,0.4900294244289398,0.4937417038524913,0.4863169832531129,0.4937417038524913,35637.0
1981-05-28,0.4826048612594604,0.4918856275467159,0.4826048612594605,0.4900295842808481,81325.0
1981-05-29,0.4844609200954437,0.4863171250493462,0.4788924346355944,0.4826048445433994,35637.0
1981-06-01,0.471467912197113,0.4826050164866133,0.471467912197113,0.4826050164866133,53912.0
1981-06-02,0.4454814791679382,0.4751802466024988,0.4380567873092981,0.471467835972237,62136.0
1981-06-03,0.4436250329017639,0.4473374415156634,0.4324880658636912,0.4454812372087137,83152.0
1981-06-04,0.4529061913490295,0.4566184727439825,0.4473377045556554,0.4473377045556554,43860.0
1981-06-05,0.4491938054561615,0.454762421960157,0.445481523855394,0.4529062164588252,74928.0
1981-06-08,0.4380567371845245,0.4510499140999258,0.4380567371845245,0.4491937089971918,75842.0
1981-06-09,0.4510499536991119,0.4510499536991119,0.4417690567725091,0.4417690567725091,41119.0
1981-06-10,0.4584748446941376,0.4584748446941376,0.4454816609888899,0.451050149805148,72187.0
1981-06-11,0.4696117043495178,0.4733241155623386,0.4603309351212732,0.4603309351212732,52084.0
1981-06-12,0.4640429317951202,0.471467620256664,0.4547621682695585,0.4696114157908221,75842.0
1981-06-15,0.4696117043495178,0.4733241155623386,0.4658994225386007,0.4658994225386007,51171.0
1981-06-16,0.4677556455135345,0.4788926207617235,0.4677556455135345,0.4696117217869604,67618.0
1981-06-17,0.4733238816261291,0.4733238816261291,0.4603307076068269,0.4677553969609767,84066.0
1981-06-18,0.4900294244289398,0.4974541126778632,0.4696114023425803,0.4733238111679522,88635.0
1981-06-19,0.4751801192760467,0.4900295313648373,0.4751801192760468,0.4900295313648373,40205.0
1981-06-22,0.4751801192760467,0.4788923995097046,0.4677554294068826,0.4751801192760468,33809.0
1981-06-23,0.47889244556427,0.4807486505605324,0.4696115499848189,0.4751801649736062,48429.0
1981-06-24,0.4751801192760467,0.482604809145211,0.4751801192760468,0.4788923995097046,21016.0
1981-06-25,0.4621870219707489,0.4733241264638144,0.4621870219707489,0.4733241264638144,52084.0
1981-06-26,0.4677556455135345,0.4677556455135345,0.4621870284875317,0.4621870284875317,46602.0
1981-06-29,0.454762190580368,0.4788923322128515,0.454762190580368,0.4677553636750638,45688.0
1981-06-30,0.4491938054561615,0.4566184980595926,0.4491938054561615,0.454762421960157,81325.0
1981-07-01,0.4399128556251526,0.4454813404345039,0.4380566508880877,0.4454813404345039,39292.0
1981-07-02,0.4473373591899872,0.451049637718885,0.4436249512593001,0.4436249512593001,31068.0
1981-07-06,0.4306319653987884,0.4454813446315211,0.4306319653987884,0.4454813446315211,81325.0
1981-07-07,0.4306319653987884,0.432488170153341,0.4194948339228557,0.4306319653987884,121530.0
1981-07-08,0.4436250329017639,0.4436250329017639,0.434344140768828,0.434344140768828,48429.0
1981-07-09,0.4584748446941376,0.4584748446941376,0.441769248843427,0.4436254549161584,31982.0
1981-07-10,0.47889244556427,0.4826048555567949,0.4621868594016303,0.4621868594016303,84066.0
1981-07-13,0.47889244556427,0.4844609311511962,0.4751801649736062,0.47889244556427,46602.0
1981-07-14,0.4751801192760467,0.4788923995097046,0.4751801192760468,0.4788923995097046,105082.0
1981-07-15,0.48074871301651,0.48074871301651,0.4751802267061596,0.4751802267061596,40205.0
1981-07-16,0.4918856918811798,0.4918856918811798,0.4826049243800789,0.4826049243800789,48429.0
1981-07-17,0.4937419891357422,0.5011666816746397,0.4918857513000702,0.4918857513000702,105082.0
1981-07-20,0.4937419891357422,0.5011666816746397,0.4863172642463708,0.4937419891357422,99600.0
1981-07-21,0.5048790574073792,0.5048790574073792,0.4900296733659856,0.4937419546753909,76756.0
1981-07-22,0.5141595005989075,0.5197279837464736,0.5048787384868986,0.5048787384868986,87721.0
1981-07-23,0.5123035311698914,0.5197282219028153,0.5085912505043612,0.5141597362035882,102341.0
1981-07-24,0.50859135389328,0.5123036353134608,0.5048790724730993,0.5123036353134608,70360.0
1981-07-27,0.5048790574073792,0.5085913387167844,0.5048790574073792,0.5085913387167844,42033.0
1981-07-28,0.5011665225028992,0.5085912126836966,0.5011665225028992,0.5048789322942249,93204.0
1981-07-29,0.4918856918811798,0.5067351075156665,0.4918856918811798,0.5011666211346302,31982.0
1981-07-30,0.4993103742599487,0.4993103742599488,0.4937418883430031,0.4937418883430031,16448.0
1981-07-31,0.5030226707458496,0.5048788754324582,0.4993102613726324,0.4993102613726324,30154.0
1981-08-03,0.5104473233222961,0.5141596030262738,0.5048788390654145,0.5048788390654145,36550.0
1981-08-04,0.5048790574073792,0.5123036200261898,0.5030228520517334,0.5104475440724302,43860.0
1981-08-05,0.50859135389328,0.50859135389328,0.5048790724730993,0.5048790724730993,52084.0
1981-08-06,0.5123035311698914,0.5178721462709821,0.5085912505043612,0.5085912505043612,73101.0
1981-08-07,0.5141595005989075,0.5141595005989075,0.5048787384868986,0.5123032964157839,40205.0
1981-08-10,0.5160160660743713,0.5160160660743713,0.5123036551088531,0.5141598605916122,31982.0
1981-08-11,0.5438583493232727,0.5438583493232727,0.516015799094823,0.516015799094823,123358.0
1981-08-12,0.5494270324707031,0.5605641342366253,0.5438585462886796,0.5438585462886796,158080.0
1981-08-13,0.5605640411376953,0.5642763215085476,0.5494269412214318,0.5494269412214318,84066.0
1981-08-14,0.5754136443138123,0.5791259261226331,0.5642765400835424,0.5642765400835424,134323.0
1981-08-17,0.5735571980476379,0.5791256831253215,0.571700993221127,0.5754134028741489,76756.0
1981-08-18,0.5624200701713562,0.5754133739008426,0.5624200701713562,0.5735571691677955,63963.0
1981-08-19,0.5401463508605957,0.560564223030128,0.5364339398832833,0.560564223030128,39292.0
1981-08-20,0.5382899641990662,0.5420022445250368,0.5345775544712438,0.5401461690629774,25585.0
1981-08-21,0.5215843319892883,0.5345775060562116,0.5160158473037271,0.5345775060562116,81325.0
1981-08-24,0.5271530747413635,0.5271530747413635,0.5123036887091589,0.5215845873297627,55739.0
1981-08-25,0.5048790574073792,0.5197283120468865,0.4955981600310366,0.5197283120468865,83152.0
1981-08-26,0.497454285621643,0.5085912571659711,0.4955980805636333,0.5048789764518169,47516.0
1981-08-27,0.4881733953952789,0.5030228105623628,0.4881733953952789,0.497454324356601,23758.0
1981-08-28,0.4955978691577911,0.4993101482884085,0.4826046657474627,0.4881731491442937,45688.0
1981-08-31,0.5030226707458496,0.508591155403836,0.4974541860878633,0.4974541860878633,24672.0
1981-09-01,0.497454285621643,0.4993103612777875,0.4918856380971474,0.4993103612777875,18275.0
1981-09-02,0.4937419891357422,0.4955981946209403,0.4863172642463708,0.4955981946209403,26499.0
1981-09-03,0.4937419891357422,0.4955981946209403,0.4900297075672409,0.4937419891357422,23758.0
1981-09-04,0.4826048612594604,0.4918856275467159,0.4826048612594605,0.4918856275467159,65791.0
1981-09-08,0.471467912197113,0.4881735039304113,0.471467912197113,0.4826050164866133,61222.0
1981-09-09,0.4677556455135345,0.4696117217869604,0.4677556455135345,0.4696117217869604,21930.0
1981-09-10,0.4751801192760467,0.4788923995097046,0.4677554294068826,0.4677554294068826,44774.0
1981-09-11,0.4900294244289398,0.4900294244289399,0.4807484994168755,0.4807484994168755,31068.0
1981-09-14,0.4937419891357422,0.4937419891357422,0.4863172642463708,0.4900297075672409,31068.0
1981-09-15,0.4770362079143524,0.4955980301531426,0.4770362079143525,0.4937418252839394,45688.0
1981-09-16,0.4677556455135345,0.4751803388129633,0.4677556455135345,0.4751803388129633,42947.0
1981-09-17,0.4640429317951202,0.4677553407268042,0.4640429317951202,0.4677553407268042,31982.0
1981-09-18,0.4621870219707489,0.4677556389182349,0.4603309457234935,0.4640432276199109,50257.0
1981-09-21,0.4510499536991119,0.4566184400943215,0.4473376725695987,0.4566184400943215,49343.0
1981-09-22,0.4436250329017639,0.4491935164208002,0.434344140768828,0.4491935164208002,23758.0
1981-09-23,0.4250636398792267,0.4491937931266278,0.4194949911776061,0.4436253061773731,45688.0
1981-09-24,0.426919549703598,0.4287757869223739,0.4176387841657382,0.4250635065876004,34723.0
1981-09-25,0.426919549703598,0.4306319917906867,0.4194948596321989,0.426919549703598,33809.0
1981-09-28,0.4250636398792267,0.4287759213780989,0.4139265042283513,0.4269196835772432,53912.0
1981-09-29,0.4399128556251526,0.4454813404345039,0.4343442414139582,0.4343442414139582,41119.0
1981-09-30,0.4380567371845245,0.4454814281935922,0.4380567371845245,0.4399129422872586,22844.0
1981-10-01,0.4343441128730774,0.4362003170608124,0.4269193931734906,0.4362003170608124,58481.0
1981-10-02,0.4417690336704254,0.4417690336704254,0.4306320614624083,0.4343443423977896,77670.0
1981-10-05,0.4324879944324493,0.4454811636314741,0.4324879944324494,0.441768755630729,51171.0
1981-10-06,0.4343441128730774,0.4399127254362826,0.4306318338994119,0.432488038087147,37464.0
1981-10-07,0.4454814791679382,0.4454814791679382,0.4324883007657888,0.4343443766790363,84980.0
1981-10-08,0.4491938054561615,0.4491938054561615,0.445481523855394,0.445481523855394,34723.0
1981-10-09,0.4473373591899872,0.451049637718885,0.4436249512593001,0.4491934337535415,40205.0
1981-10-12,0.4510499536991119,0.4510499536991119,0.4473376725695987,0.4473376725695987,39292.0
1981-10-13,0.4510499536991119,0.4529061589648084,0.4473376725695987,0.4510499536991119,14620.0
1981-10-14,0.4510499536991119,0.4547623642305049,0.4454814673039022,0.4510499536991119,45688.0
1981-10-15,0.4510499536991119,0.4547623642305049,0.4454814673039022,0.4510499536991119,20103.0
1981-10-16,0.4454814791679382,0.4584746575700876,0.4454814791679382,0.4510499657114475,45688.0
1981-10-19,0.4454814791679382,0.4454814791679382,0.4324883007657888,0.4454814791679382,772127.0
1981-10-20,0.4473373591899872,0.4473373591899872,0.4399126727304023,0.4454811552246436,237578.0
1981-10-21,0.4417690336704254,0.4491937249430612,0.4417690336704254,0.4473376491763071,35637.0
1981-10-22,0.4380567371845245,0.4380567371845245,0.4306320461754569,0.4380567371845245,40205.0
1981-10-23,0.4380567371845245,0.4380567371845245,0.4306320461754569,0.4380567371845245,40205.0
1981-10-26,0.4250636398792267,0.4324883322788638,0.423207402078371,0.4324883322788638,30154.0
1981-10-27,0.4194949269294739,0.4269196181919755,0.4120702356669721,0.425063574778223,57567.0
1981-10-28,0.426919549703598,0.426919549703598,0.4176387841657382,0.4194948596321989,84066.0
1981-10-29,0.4213511049747467,0.425063547418446,0.4176388242833782,0.425063547418446,17361.0
1981-10-30,0.4417690336704254,0.4417690336704254,0.4194949275020497,0.421351132670677,53912.0
1981-11-02,0.456618458032608,0.4584746633712257,0.4324883062381182,0.4417690741274366,45688.0
1981-11-03,0.4751801192760467,0.4751801192760468,0.4603307395377183,0.4603307395377183,55739.0
1981-11-04,0.4696117043495178,0.4807488085860765,0.4677556281450111,0.475180321168749,102341.0
1981-11-05,0.4529061913490295,0.4714678571275728,0.4454814991572344,0.4696116517291517,29240.0
1981-11-06,0.4510499536991119,0.4566184400943215,0.4454814673039022,0.4529061589648084,8224.0
1981-11-09,0.4454814791679382,0.4510499657114475,0.4454814791679382,0.4510499657114475,19189.0
1981-11-10,0.4436250329017639,0.4436250329017639,0.4380565493827276,0.4436250329017639,947569.0
1981-11-11,0.4399128556251526,0.4454813404345039,0.4380566508880877,0.4436251356974391,92290.0
1981-11-12,0.4417690336704254,0.4436252388390526,0.4380567527350441,0.4399129579036713,196458.0
1981-11-13,0.426919549703598,0.4380566818620858,0.4176387841657382,0.4380566818620858,303368.0
1981-11-16,0.4232072532176971,0.4250634903656323,0.4027893886510325,0.4250634903656323,402054.0
1981-11-17,0.4213511049747467,0.4213511049747467,0.4102141334987765,0.4213511049747467,227526.0
1981-11-18,0.426919549703598,0.426919549703598,0.4157825792974254,0.4213510645005117,177269.0
1981-11-19,0.4362004697322845,0.4417689548426716,0.4232072623236358,0.4269195425966104,91376.0
1981-11-20,0.4380567371845245,0.4417690179881241,0.4343443269790564,0.4362005320817905,229354.0
1981-11-23,0.4343441128730774,0.441768800222213,0.4306318338994119,0.4380565212485475,260422.0
1981-11-24,0.4324879944324493,0.4380564770317754,0.4194946634811849,0.4343440690310303,57567.0
1981-11-25,0.4343441128730774,0.4380565212485475,0.4306318338994119,0.432488038087147,110565.0
