Date,Close_ETN,High_ETN,Low_ETN,Open_ETN,Volume_ETN
1972-07-14,0.3363712430000305,0.3363712430000305,0.332674833213562,0.332674833213562,49787.0
1972-07-17,0.3354469835758209,0.3382192808551273,0.335446983575821,0.3363711314205403,138988.0
1972-07-18,0.3326749205589294,0.335447182921995,0.3326749205589294,0.335447182921995,132765.0
1972-07-19,0.3382191359996795,0.3382191359996796,0.3326745803794505,0.3326745803794505,99574.0
1972-07-20,0.3335988223552704,0.3372950841250189,0.3335988223552704,0.3372950841250189,91276.0
1972-07-21,0.3326749205589294,0.3326749205589294,0.3308267700260421,0.3326749205589294,62233.0
1972-07-24,0.3363712430000305,0.3391435411989506,0.3345229832612086,0.3345229832612086,369252.0
1972-07-25,0.3326749205589294,0.3382194818487953,0.3326749205589294,0.336371331315908,400369.0
1972-07-26,0.3335988223552704,0.3372950841250189,0.3335988223552704,0.3335988223552704,163882.0
1972-07-27,0.3299024403095245,0.3345228501538959,0.3262059954301538,0.3335988486251847,213668.0
1972-07-28,0.3215859532356262,0.3271305172023167,0.3215859532356262,0.3271305172023167,163882.0
1972-07-31,0.3151169717311859,0.3197373829180125,0.3132687121907803,0.3197373829180125,182552.0
1972-08-01,0.3139988780021667,0.3139988780021667,0.3056132007369184,0.3139988780021667,369252.0
1972-08-02,0.3214529156684875,0.3214529156684875,0.3149306531038034,0.3149306531038034,205371.0
1972-08-03,0.3242480158805847,0.3270432650243327,0.3233162170107699,0.3233162170107699,116169.0
1972-08-04,0.3205212950706482,0.322384710166091,0.3177260433948827,0.322384710166091,89201.0
1972-08-07,0.3233164250850677,0.32704347549722,0.3223846256155818,0.3223846256155818,87127.0
1972-08-08,0.3261116445064544,0.3261116445064544,0.3214529794073524,0.3233163938339712,182552.0
1972-08-09,0.3223843574523926,0.3261114047643421,0.3205209443956693,0.3261114047643421,143137.0
1972-08-10,0.3139988780021667,0.3251798056001245,0.3139988780021667,0.3223845552674151,78829.0
1972-08-11,0.3167940676212311,0.3167940676212311,0.309340154184243,0.3139988178242319,356805.0
1972-08-14,0.3195891678333282,0.3195891678333282,0.3149305058364403,0.3167939558886276,138988.0
1972-08-15,0.3177258670330047,0.3214529163538414,0.3177258670330047,0.3195893179605489,1568284.0
1972-08-16,0.3177258670330047,0.3195893179605489,0.3167941047027956,0.3177258670330047,122393.0
1972-08-17,0.3130671083927154,0.3195893720757016,0.3130671083927154,0.3177259208326246,49787.0
1972-08-18,0.3186577558517456,0.3195894078446695,0.3112037288465108,0.3130671434317009,180477.0
1972-08-21,0.3223843574523926,0.3251796060699375,0.318657494472529,0.318657494472529,271753.0
1972-08-22,0.3261116445064544,0.3261116445064544,0.3223845944545511,0.3223845944545511,74680.0
1972-08-23,0.329838752746582,0.329838752746582,0.3242482866569699,0.3261117384870524,122393.0
1972-08-24,0.3335656523704529,0.3354291035601278,0.3289068400640543,0.3298386393917762,207445.0
1972-08-25,0.3326337039470672,0.3354289160353314,0.3326337039470672,0.3335654658874364,78829.0
1972-08-28,0.3326337039470672,0.3344971172285406,0.3326337039470672,0.3326337039470672,74680.0
1972-08-29,0.3354290425777435,0.3372924934286354,0.3326338294349702,0.3326338294349702,263455.0
1972-08-30,0.3354290425777435,0.3391560548788339,0.3354290425777435,0.3354290425777435,207445.0
1972-08-31,0.3354290425777435,0.3372924934286354,0.3344972434194265,0.3354290425777435,265530.0
1972-09-01,0.3354290425777435,0.3354290425777435,0.3335655917268517,0.3354290425777435,66382.0
1972-09-05,0.3354290425777435,0.3372924934286354,0.3354290425777435,0.3354290425777435,105797.0
1972-09-06,0.3354290425777435,0.3382242557205169,0.3354290425777435,0.3354290425777435,255157.0
1972-09-07,0.3363608121871948,0.3382242260079526,0.3354290131107351,0.3354290131107351,68457.0
1972-09-08,0.3372924923896789,0.3391560538341371,0.3354290415445271,0.3363608406999738,352656.0
1972-09-11,0.3363608121871948,0.3382242260079526,0.3363608121871947,0.3372924637979252,58085.0
1972-09-12,0.3354290425777435,0.3372924934286354,0.3344972434194265,0.3363608417360605,149360.0
1972-09-13,0.3317019641399383,0.3354289756979149,0.3317019641399383,0.3354289756979149,329838.0
1972-09-14,0.3317019641399383,0.3335655252185689,0.3307703126331217,0.3317019641399383,112020.0
1972-09-15,0.3326337039470672,0.3326337039470672,0.3307702537991723,0.3317019051402765,35266.0
1972-09-18,0.3317019641399383,0.3326337631124677,0.3317019641399383,0.3326337631124677,14521.0
1972-09-19,0.3344972431659698,0.3344972431659698,0.3298385791758346,0.3317020300253145,97499.0
1972-09-20,0.3326337039470672,0.3344971172285406,0.3298384549923815,0.3344971172285406,118244.0
1972-09-21,0.3326337039470672,0.3326337039470672,0.3307702537991723,0.3326337039470672,24893.0
1972-09-22,0.3317019641399383,0.3335655252185689,0.3317019641399383,0.3326337631124677,56010.0
1972-09-25,0.3289066851139068,0.331701934314443,0.3289066851139068,0.331701934314443,558027.0
1972-09-26,0.3186577558517456,0.3270434717163518,0.3167941938007658,0.3270434717163518,387922.0
1972-09-27,0.3233164250850677,0.3242482245545537,0.3186577595356687,0.3186577595356687,176328.0
1972-09-28,0.3242480158805847,0.3270432650243327,0.3214528036032609,0.3233162170107699,109946.0
1972-09-29,0.3233164250850677,0.3261116760277341,0.3214530104783351,0.3242482245545537,307019.0
1972-10-02,0.3214529156684875,0.3233163297256218,0.3186576655502568,0.3233163297256218,186700.0
1972-10-03,0.3177258670330047,0.3233163304149484,0.3167941047027956,0.3214529163538414,439783.0
1972-10-04,0.3177258670330047,0.3186576662296509,0.3167941047027956,0.3177258670330047,165956.0
1972-10-05,0.3149305880069732,0.3186575996830452,0.3149305880069732,0.3177258006809905,89201.0
1972-10-06,0.3121355175971985,0.3177259454932225,0.3093402667827403,0.3149307315452105,485421.0
1972-10-09,0.3102718591690063,0.3121354576646756,0.3102718591690063,0.3121354576646756,26968.0
1972-10-10,0.3093401193618774,0.3112035698615316,0.3074765398297232,0.3102717708788473,174254.0
1972-10-11,0.3130671083927154,0.3158623589902176,0.3121354933705068,0.3121354933705068,267604.0
1972-10-12,0.3102718591690063,0.3139988718281495,0.3093402073869281,0.3130670725803149,60159.0
1972-10-13,0.3093401193618774,0.3121353688442159,0.3093401193618774,0.3102717708788473,35266.0
1972-10-16,0.3093401193618774,0.3112035698615316,0.306544740847039,0.3093401193618774,62233.0
1972-10-17,0.303749531507492,0.3093401414710265,0.303749531507492,0.3093401414710265,76755.0
1972-10-18,0.3065447211265564,0.3065447211265564,0.3046812891799939,0.3046812891799939,143137.0
1972-10-19,0.303749531507492,0.3065447627563968,0.303749531507492,0.3065447627563968,74680.0
1972-10-20,0.3046811819076538,0.3056129805023258,0.3009541534278254,0.3037493833129818,109946.0
1972-10-23,0.3093401193618774,0.3102717708788473,0.3056131077632834,0.3056131077632834,138988.0
1972-10-24,0.3084085285663605,0.3130671761150277,0.3084085285663605,0.3093403096891257,319465.0
1972-10-25,0.3056130707263946,0.3074765025670073,0.3056130707263946,0.3074765025670073,255157.0
1972-10-26,0.2944321036338806,0.3056131778606533,0.2944321036338806,0.3056131778606533,2416734.0
1972-10-27,0.2962956428527832,0.2981590750904095,0.2962956428527832,0.2962956428527832,259306.0
1972-10-30,0.3018861413002014,0.3018861413002014,0.296295678024759,0.296295678024759,338135.0
1972-10-31,0.3074765503406524,0.3112035804998674,0.3028178870658344,0.3028178870658344,468826.0
1972-11-01,0.3086055815219879,0.3104872597677253,0.3086055815219879,0.3104872597677253,194998.0
1972-11-02,0.3086055815219879,0.3123690869231181,0.3086055815219879,0.3086055815219879,356805.0
1972-11-03,0.3123691082000732,0.3123691082000732,0.307664679593952,0.3086056025425926,201222.0
1972-11-06,0.3142508566379547,0.3142508566379547,0.3123691593422608,0.3123691593422608,340210.0
1972-11-08,0.3142508566379547,0.3180143629116099,0.3142508566379547,0.3142508566379547,350582.0
1972-11-09,0.3104873895645141,0.3133099918747679,0.3104873895645141,0.3133099918747679,255157.0
1972-11-10,0.3114281296730041,0.3133098075986359,0.3095462842240387,0.3104872069485214,419039.0
1972-11-13,0.3104873895645141,0.3133099918747679,0.3095464662866188,0.3114283128424095,296646.0
1972-11-14,0.3067237138748169,0.3104872376212084,0.3067237138748169,0.3104872376212084,159733.0
1972-11-15,0.3010787069797516,0.3076648359199323,0.3010787069797516,0.3067239124932039,138988.0
1972-11-16,0.2991969883441925,0.3001379116473116,0.2973151603516696,0.3001379116473116,371326.0
1972-11-17,0.3048421740531921,0.305783097297472,0.2973151417595198,0.2991969696343655,275902.0
1972-11-20,0.3086055815219879,0.3086055815219879,0.3048420575071507,0.3048420575071507,126541.0
1972-11-21,0.3086055815219879,0.3086055815219879,0.3048420575071507,0.3086055815219879,178403.0
1972-11-22,0.3076646625995636,0.3086055854962307,0.3048420614329266,0.3086055854962307,636856.0
1972-11-24,0.3123691082000732,0.3123691082000732,0.3086056025425926,0.3086056025425926,224041.0
1972-11-27,0.3133098185062408,0.3151916640207211,0.3114281405151001,0.3123690446586359,159733.0
1972-11-28,0.3104873895645141,0.3133099918747679,0.3086057105321557,0.3133099918747679,182552.0
1972-11-29,0.3114281296730041,0.3133098075986359,0.3095462842240387,0.3104872069485214,126541.0
1972-11-30,0.3114281296730041,0.3114281296730041,0.3057829283727752,0.3114281296730041,161807.0
1972-12-01,0.305783063173294,0.3114282669621383,0.3029604612788719,0.3114282669621383,2748646.0
1972-12-04,0.3086055815219879,0.3086055815219879,0.3029603792614133,0.3057829803917006,657601.0
1972-12-05,0.3104873895645141,0.3114283128424095,0.3086057105321557,0.3086057105321557,512389.0
1972-12-06,0.3180143535137176,0.3180143535137176,0.3086056439487574,0.3104873225751332,456379.0
1972-12-07,0.3255410492420196,0.3255410492420196,0.3208367713375658,0.3208367713375658,833929.0
1972-12-08,0.3302458226680755,0.3302458226680755,0.3255413542193179,0.3255413542193179,242711.0
1972-12-11,0.3330685794353485,0.3340095033943348,0.3283641457776987,0.3302459936956713,228189.0
1972-12-12,0.331186294555664,0.3321272172732125,0.3293046352576032,0.3321272172732125,143137.0
1972-12-13,0.3274230659008026,0.3311864231859912,0.3236595597059273,0.3311864231859912,116169.0
1972-12-14,0.3236597776412964,0.3264823626537551,0.3236597776412964,0.3264823626537551,852599.0
1972-12-15,0.3133098185062408,0.3217777510473141,0.3133098185062408,0.3217777510473141,850524.0
1972-12-18,0.3151919245719909,0.3151919245719909,0.3095465508851798,0.3133100775018945,178403.0
1972-12-19,0.3142508566379547,0.3142508566379547,0.3114282548532801,0.3142508566379547,1010257.0
1972-12-20,0.3067237138748169,0.3142507613675999,0.3057829585807317,0.3142507613675999,130690.0
1972-12-21,0.3029603958129883,0.3067237525100659,0.2991968715925392,0.3067237525100659,282125.0
1972-12-22,0.3029603958129883,0.3048420741615271,0.3001377945284944,0.3029603958129883,80904.0
1972-12-26,0.3029603958129883,0.3048420741615271,0.3029603958129883,0.3029603958129883,120318.0
1972-12-27,0.300137996673584,0.3057832030446587,0.300137996673584,0.3029605998591214,331912.0
1972-12-29,0.3039012849330902,0.3048422082830235,0.3001379265802469,0.3001379265802469,246860.0
1973-01-02,0.3039012849330902,0.3114283366856669,0.3010786824067352,0.3039012849330902,1412700.0
1973-01-03,0.3067237138748169,0.3067237138748169,0.3039011129458608,0.3039011129458608,180477.0
1973-01-04,0.3048421740531921,0.3076647762626054,0.3039012508089123,0.3067238530183255,184626.0
1973-01-05,0.3086055815219879,0.3086055815219879,0.3039011346226009,0.3048420575071507,159733.0
1973-01-08,0.3067237138748169,0.3104872376212084,0.3048420357632962,0.3086055595096877,180477.0
1973-01-09,0.3086055815219879,0.3086055815219879,0.3067237357528882,0.3067237357528882,282125.0
1973-01-10,0.3020195364952087,0.3067238171191633,0.3010786133610552,0.3067238171191633,495793.0
1973-01-11,0.3076646625995636,0.3076646625995636,0.3039011385362595,0.3039011385362595,149360.0
1973-01-12,0.3048421740531921,0.3123692063468644,0.3039012508089123,0.3076647762626054,114095.0
1973-01-15,0.3029603958129883,0.307664675446021,0.3029603958129883,0.3048420741615271,91276.0
1973-01-16,0.305783063173294,0.306723818789163,0.3039012168947409,0.3039012168947409,112020.0
1973-01-17,0.3010787069797516,0.3057831565899344,0.2991970276497537,0.3057831565899344,172179.0
1973-01-18,0.3010787069797516,0.3010787069797516,0.300137951076482,0.3010787069797516,74680.0
1973-01-19,0.2982560992240906,0.3010786831436378,0.2879066124432731,0.3010786831436378,495793.0
1973-01-22,0.2954335510730743,0.2982561541259114,0.293551871545675,0.2982561541259114,136914.0
1973-01-23,0.2954335510730743,0.2954335510730743,0.2888474214419623,0.2954335510730743,275902.0
1973-01-24,0.2822611927986145,0.2935517492146362,0.2822611927986145,0.2935517492146362,354731.0
1973-01-26,0.2822611927986145,0.2850837946751963,0.2756750659121216,0.2822611927986145,943875.0
1973-01-29,0.2926108539104461,0.2926108539104461,0.284143047475359,0.284143047475359,151435.0
1973-01-30,0.2973151504993438,0.2973151504993438,0.2907291901660639,0.2926108691865109,184626.0
1973-01-31,0.3001648187637329,0.3020646833977867,0.2982651044666466,0.3001648187637329,587069.0
1973-02-01,0.2954156100749969,0.3001649829805849,0.2954156100749969,0.3001649829805849,1360839.0
1973-02-02,0.2935157418251037,0.2973151705185056,0.2935157418251037,0.2954154561718047,101648.0
1973-02-05,0.2935157418251037,0.2954154561718047,0.289716144002609,0.2935157418251037,112020.0
1973-02-06,0.2906661629676819,0.2935158198094058,0.2906661629676819,0.2935158198094058,70531.0
1973-02-07,0.2916160225868225,0.2935159071326271,0.2897163071702059,0.2906662494431082,101648.0
1973-02-08,0.2887661457061767,0.2925657427844718,0.2887661457061767,0.2916158012326331,2194768.0
1973-02-09,0.2916160225868225,0.2954156225492437,0.2878164414165333,0.2887663648973037,161807.0
1973-02-12,0.2878161668777466,0.2897160308191987,0.2849665119064239,0.2897160308191987,147286.0
1973-02-13,0.2849667072296142,0.2906661714157251,0.2849667072296142,0.2878163641541618,649303.0
1973-02-14,0.281167060136795,0.287816141736385,0.2783172362853839,0.2849664870139859,240636.0
1973-02-15,0.2764174342155456,0.280217029003436,0.2745177213860793,0.280217029003436,128616.0
1973-02-16,0.2830667495727539,0.2830667495727539,0.2773674406112283,0.2773674406112283,114095.0
1973-02-20,0.2773675918579101,0.284966618240643,0.2735679941019988,0.2830669039272322,273827.0
1973-02-21,0.2716682851314544,0.2764176555729315,0.2716682851314544,0.2764176555729315,342284.0
1973-02-22,0.2612192928791046,0.2697682559380299,0.2602693517184495,0.2697682559380299,176328.0
1973-02-23,0.2621695399284363,0.2659689707460966,0.2602696553904188,0.2612195976594275,182552.0
1973-02-26,0.2650189697742462,0.2678686250022879,0.2650189697742462,0.2650189697742462,170105.0
1973-02-27,0.2574199140071869,0.2678687681810607,0.2574199140071869,0.2650191114298465,1004034.0
1973-02-28,0.2707182168960571,0.2707182168960571,0.2564699618922765,0.2574197340593266,304944.0
1973-03-01,0.2707182168960571,0.2754675851183502,0.2688185034329427,0.2707182168960571,732281.0
1973-03-02,0.2792673408985138,0.2802172827378903,0.2754677426701183,0.2754677426701183,782068.0
1973-03-05,0.2773675918579101,0.2811671896138215,0.2773675918579101,0.2792673061713209,535208.0
1973-03-06,0.2764174342155456,0.280217029003436,0.2745177213860793,0.2773673751947577,157658.0
1973-03-07,0.2783170938491821,0.2811669162421205,0.2764173813828152,0.2764173813828152,194998.0
1973-03-08,0.2783170938491821,0.2792670346468282,0.2764173813828152,0.2783170938491821,114095.0
1973-03-09,0.2830667495727539,0.2849664628502632,0.2783172126854842,0.2783172126854842,143137.0
1973-03-12,0.2840167880058288,0.2878162349050467,0.2811671511530895,0.2830668652066392,315316.0
1973-03-13,0.281167060136795,0.2849664870139859,0.281167060136795,0.2840166960670817,89201.0
1973-03-14,0.281167060136795,0.2849664870139859,0.281167060136795,0.281167060136795,74680.0
1973-03-15,0.2792673408985138,0.2830669391269092,0.2773676263488715,0.2811672245772669,60159.0
1973-03-16,0.2773675918579101,0.282116962205982,0.2764176501366598,0.2792673061713209,792440.0
1973-03-19,0.2745177149772644,0.2783171405474967,0.2745177149772644,0.2773673687194155,51861.0
1973-03-20,0.2726179659366607,0.2726179659366607,0.2669186560673909,0.2726179659366607,120318.0
1973-03-21,0.2678686082363128,0.2726179769427707,0.2678686082363128,0.2726179769427707,564250.0
1973-03-22,0.2697683870792389,0.27736756300854,0.2678686729634199,0.2678686729634199,157658.0
1973-03-23,0.2678686082363128,0.2697683218930897,0.2678686082363128,0.2697683218930897,240636.0
1973-03-26,0.2697683870792389,0.2697683870792389,0.2669187313409743,0.2678686729634199,103722.0
1973-03-27,0.2707182168960571,0.2707182168960571,0.2678685809289911,0.2697682943921055,60159.0
1973-03-28,0.2716682851314544,0.2735679994822266,0.2678687060929384,0.2707183433915218,80904.0
1973-03-29,0.2754676640033722,0.2754676640033722,0.2707182944210134,0.2716682359891102,87127.0
1973-03-30,0.2716682851314544,0.2773675973128642,0.2697684204437106,0.2754677138329988,360954.0
1973-04-02,0.2678686082363128,0.2735678995435602,0.2678686082363128,0.2716681858867833,95425.0
1973-04-03,0.2650189697742462,0.2669186835499267,0.264069028321885,0.2669186835499267,381699.0
1973-04-04,0.2678686082363128,0.2726179769427707,0.2640690117937277,0.2650189531866319,85052.0
1973-04-05,0.2640692889690399,0.2678688893998034,0.2640692889690399,0.2678688893998034,101648.0
1973-04-06,0.2602694630622864,0.2631191186343503,0.2593196906243067,0.2631191186343503,155584.0
1973-04-09,0.2650189697742462,0.2669186835499267,0.2602694316414821,0.2602694316414821,58085.0
1973-04-10,0.2659688591957092,0.268818666015362,0.2640691445836411,0.2650190864542334,350582.0
1973-04-11,0.2773675918579101,0.2773675918579101,0.268818623753927,0.268818623753927,97499.0
1973-04-12,0.2745177149772644,0.2792670815045316,0.2745177149772644,0.2773673687194155,632707.0
1973-04-13,0.2735679447650909,0.2754676587358957,0.2726180220072766,0.274517886315023,103722.0
1973-04-16,0.2716682851314544,0.2745179412221593,0.2697684204437106,0.2735679994822266,78829.0
1973-04-17,0.2764174342155456,0.2764174342155456,0.271668067577401,0.271668067577401,56010.0
1973-04-18,0.2745177149772644,0.2802170224615666,0.2745177149772644,0.2764174277623805,72606.0
1973-04-19,0.2764174342155456,0.278317147045012,0.2745177213860793,0.2745177213860793,51861.0
1973-04-23,0.2764174342155456,0.280217029003436,0.2764174342155456,0.2764174342155456,95425.0
1973-04-24,0.2716682851314544,0.2773675973128642,0.2716682851314544,0.2764176555729315,163882.0
1973-04-25,0.2640692889690399,0.2697686050505807,0.2640692889690399,0.2697686050505807,321540.0
1973-04-26,0.2640692889690399,0.2697686050505807,0.2631193465790468,0.2640692889690399,124467.0
1973-04-27,0.259319543838501,0.2688184279528474,0.259319543838501,0.2640689107272445,89201.0
1973-04-30,0.259319543838501,0.2621691977975404,0.259319543838501,0.259319543838501,68457.0
1973-05-01,0.2631192207336426,0.2640691626692947,0.2593197912492899,0.2593197912492899,53936.0
1973-05-02,0.2631191909313202,0.266960390407216,0.2631191909313202,0.2660000477930218,120318.0
1973-05-03,0.2611986696720123,0.2640795264563781,0.2554369751011557,0.2631191838679641,209519.0
1973-05-04,0.2650397717952728,0.2650397717952728,0.2583177181046115,0.2631190873231904,251008.0
1973-05-07,0.2698413729667663,0.2698413729667663,0.2660001717015574,0.2660001717015574,89201.0
1973-05-08,0.2698413729667663,0.2698413729667663,0.2679208578246421,0.2698413729667663,85052.0
1973-05-09,0.2563970685005188,0.2679206441059751,0.2563970685005188,0.2679206441059751,72606.0
1973-05-10,0.258317768573761,0.2650398235777519,0.258317768573761,0.258317768573761,126541.0
1973-05-11,0.2592780590057373,0.2631190859684991,0.2583177167746405,0.2583177167746405,89201.0
1973-05-14,0.2592780590057373,0.2659999416809768,0.2592780590057373,0.2592780590057373,298721.0
1973-05-15,0.2563970685005188,0.259278076389099,0.2544765548903766,0.259278076389099,39415.0
1973-05-16,0.258317768573761,0.2650398235777519,0.258317768573761,0.258317768573761,176328.0
1973-05-17,0.258317768573761,0.2611986248639218,0.2563971027242943,0.258317768573761,72606.0
1973-05-18,0.2496752738952636,0.2563971594043718,0.2496752738952636,0.2563971594043718,64308.0
1973-05-21,0.2304693907499313,0.2467941843416843,0.2256678691178282,0.2467941843416843,277976.0
1973-05-22,0.2343102097511291,0.2352705512194475,0.2275883324149309,0.2304691858392092,186700.0
1973-05-23,0.2419928759336471,0.2419928759336471,0.2343104773738383,0.2343104773738383,89201.0
1973-05-24,0.2487148642539978,0.2487148642539978,0.2400722958013181,0.2419928285728383,209519.0
1973-05-25,0.2544765472412109,0.2544765472412109,0.2515956914221796,0.2515956914221796,103722.0
1973-05-29,0.2563970685005188,0.2583177340936158,0.249675185374609,0.2544765548903766,186700.0
1973-05-30,0.2448734790086746,0.25351604087136,0.2448734790086746,0.25351604087136,143137.0
1973-05-31,0.2352708131074905,0.2419928689069173,0.2352708131074905,0.2419928689069173,203296.0
1973-06-01,0.2371913343667984,0.2371913343667984,0.2352706506186939,0.2352706506186939,70531.0
1973-06-04,0.2371913343667984,0.2419927017755612,0.2352706506186939,0.2371913343667984,665898.0
1973-06-05,0.2352708131074905,0.237191498182108,0.2323899564764315,0.237191498182108,97499.0
1973-06-06,0.2400722950696945,0.2419928278353619,0.2343104308024997,0.235270773176817,97499.0
1973-06-07,0.2352708131074905,0.2419928689069173,0.2352708131074905,0.2400723358152929,68457.0
1973-06-08,0.2352708131074905,0.2400723358152929,0.2352708131074905,0.2352708131074905,114095.0
1973-06-11,0.2371913343667984,0.2371913343667984,0.2352706506186939,0.2352706506186939,45638.0
1973-06-12,0.2419928759336471,0.2448737136504827,0.2371915050694207,0.2371915050694207,234413.0
1973-06-13,0.2467942535877227,0.2496752623646933,0.2448737203874939,0.2448737203874939,101648.0
1973-06-14,0.2467942535877227,0.2535162907694007,0.2448737203874939,0.2467942535877227,205371.0
1973-06-15,0.2467942535877227,0.2535162907694007,0.2419928825914001,0.2467942535877227,236487.0
1973-06-18,0.2419928759336471,0.2467942467978735,0.2400723427862563,0.2467942467978735,1180362.0
1973-06-19,0.2352708131074905,0.2467942396317267,0.2352708131074905,0.2419928689069173,203296.0
1973-06-20,0.2400722950696945,0.2448736649796048,0.2391119716932481,0.2391119716932481,155584.0
1973-06-21,0.2371913343667984,0.2400721700103449,0.2371913343667984,0.2400721700103449,47712.0
1973-06-22,0.2371913343667984,0.2391118471341537,0.2352706506186939,0.2371913343667984,95425.0
1973-06-25,0.2391120195388794,0.2391120195388794,0.2352708202538353,0.2371915053867935,56010.0
1973-06-26,0.2391120195388794,0.2419928762574443,0.2352708202538353,0.2391120195388794,47712.0
1973-06-27,0.2352708131074905,0.237191498182108,0.2343104705701818,0.237191498182108,97499.0
1973-06-28,0.2343102097511291,0.2352705512194475,0.2323896977951692,0.2352705512194475,64308.0
1973-06-29,0.2352708131074905,0.237191498182108,0.2323899564764315,0.2343104705701818,43563.0
1973-07-02,0.2352708131074905,0.2352708131074905,0.2304694423826812,0.2352708131074905,51861.0
1973-07-03,0.2323899418115615,0.2352707982608253,0.2304694278390045,0.2352707982608253,56010.0
1973-07-05,0.2352708131074905,0.2352708131074905,0.2323899564764315,0.2323899564764315,37340.0
1973-07-06,0.2295089811086654,0.2352706913899568,0.2295089811086654,0.2352706913899568,493719.0
1973-07-09,0.2323899418115615,0.2323899418115615,0.2295090853622977,0.2295090853622977,145211.0
1973-07-10,0.2323899418115615,0.2352707982608253,0.2323899418115615,0.2323899418115615,76755.0
1973-07-11,0.2391120195388794,0.2391120195388794,0.2323899635352703,0.2323899635352703,242711.0
1973-07-12,0.2371913343667984,0.2400721700103449,0.2371913343667984,0.2391118471341537,85052.0
1973-07-13,0.2323899418115615,0.2371914832142388,0.2323899418115615,0.2371914832142388,64308.0
1973-07-16,0.2304693907499313,0.2323899044134232,0.2304693907499313,0.2323899044134232,72606.0
1973-07-17,0.2352708131074905,0.237191498182108,0.2304694423826812,0.2304694423826812,228189.0
1973-07-18,0.2400722950696945,0.2400722950696945,0.235270773176817,0.235270773176817,350582.0
1973-07-19,0.2467942535877227,0.2496752623646933,0.2371915115950775,0.2400723493911712,226115.0
1973-07-20,0.2563970685005188,0.2563970685005188,0.2467941774860288,0.2467941774860288,126541.0
1973-07-23,0.2679207324981689,0.2708015893542443,0.2583178193176241,0.2583178193176241,429411.0
1973-07-24,0.2679207324981689,0.2698412467419256,0.2631191904174563,0.2679207324981689,296646.0
1973-07-25,0.2698413729667663,0.272722231170433,0.2660001717015574,0.2679208578246421,97499.0
1973-07-26,0.2679207324981689,0.2746427698247627,0.2660000472735316,0.2698412467419256,182552.0
1973-07-27,0.2698413729667663,0.272722231170433,0.2679208578246421,0.2679208578246421,105797.0
1973-07-30,0.2660000324249267,0.2679207175423478,0.2592781474565657,0.2679207175423478,163882.0
