Date,Close_FAST,High_FAST,Low_FAST,Open_FAST,Volume_FAST
1987-09-18,0.0174317937344312,0.0178907362924766,0.0174317937344312,0.0175849309150161,6220800.0
1987-09-21,0.0178907345980405,0.0180434010305179,0.0175849292495429,0.0175849292495429,13401600.0
1987-09-22,0.0180433969944715,0.0180433969944715,0.0174317881842233,0.0178907305961434,12672000.0
1987-09-23,0.0183496791869401,0.0183496791869401,0.0175849329144218,0.018043404790947,12633600.0
1987-09-24,0.0183496791869401,0.0183496791869401,0.0177376011286558,0.0183496791869401,1497600.0
1987-09-25,0.0180433969944715,0.0183496712581248,0.0177375934643167,0.0183496712581248,4531200.0
1987-09-28,0.0178907345980405,0.0183496753626803,0.0177375974319593,0.0180434010305179,4723200.0
1987-09-29,0.0186554845422506,0.0186554845422506,0.0180434047358944,0.0180434047358944,8025600.0
1987-09-30,0.0181965343654155,0.0186554767833665,0.0181965343654155,0.0186554767833665,13171200.0
1987-10-01,0.0192670971155166,0.0198787062992946,0.0181965452395271,0.0181965452395271,13017600.0
1987-10-02,0.0209487807005643,0.0214077214951574,0.0192670909157198,0.0192670909157198,19123200.0
1987-10-05,0.0215603839606046,0.0220193246332925,0.0211019122714876,0.0211019122714876,35366400.0
1987-10-06,0.0218661986291408,0.0220193358424963,0.0214077267066333,0.0215603949361791,18355200.0
1987-10-07,0.0214077178388834,0.0218661895714775,0.0212545806889621,0.0218661895714775,5990400.0
1987-10-08,0.0214077178388834,0.0217135231551105,0.0209487771226739,0.0214077178388834,12748800.0
1987-10-09,0.0207961108535528,0.0218661915662834,0.0207961108535528,0.0214077197918639,8640000.0
1987-10-12,0.0201845094561576,0.0207961186229654,0.0201845094561576,0.0207961186229654,9523200.0
1987-10-13,0.0191139616072177,0.0203371800846585,0.0191139616072177,0.0201845118294377,7257600.0
1987-10-14,0.0191139616072177,0.019419765351608,0.0189612933519969,0.0191139616072177,12633600.0
1987-10-15,0.0189612880349159,0.0194197599059633,0.0189612880349159,0.0191139562473258,1420800.0
1987-10-16,0.0191139616072177,0.0191139616072177,0.0189612933519969,0.0189612933519969,576000.0
1987-10-19,0.0154442964121699,0.0186554778150131,0.0151384911111469,0.0186554778150131,18201600.0
1987-10-20,0.0146795520558953,0.0155969645614637,0.0140679431355367,0.0154442981356505,6067200.0
1987-10-21,0.0155969625338912,0.0165143766701366,0.0146795501475844,0.0146795501475844,12748800.0
1987-10-22,0.0162085704505443,0.0166675128592596,0.0157500987753243,0.0157500987753243,3916800.0
1987-10-23,0.0152911627665162,0.0159027717584809,0.0152911627665162,0.0159027717584809,3571200.0
1987-10-26,0.0133031969889998,0.015902769816781,0.0131505296889835,0.0152911608994927,4531200.0
1987-10-27,0.0126915927976369,0.0140679483033503,0.0122331208682568,0.0133032019426681,7027200.0
1987-10-28,0.0131505355238914,0.0131505355238914,0.0125389263352313,0.0126915937029864,2380800.0
1987-10-29,0.0131505355238914,0.0134563401182214,0.0125389263352313,0.0131505355238914,11788800.0
1987-10-30,0.0155969625338912,0.0155969625338912,0.0134563324658829,0.0134563324658829,3110400.0
1987-11-02,0.0155969625338912,0.0159027678292859,0.0149853536930404,0.0155969625338912,576000.0
1987-11-03,0.0152911627665162,0.0159027717584809,0.0152911627665162,0.0155969663875289,1344000.0
1987-11-04,0.0159027650952339,0.0159027650952339,0.0159027650952339,0.0159027650952339,153600.0
1987-11-05,0.0154442964121699,0.0162085716730537,0.0152911592698624,0.0159027681219695,883200.0
1987-11-06,0.0155969625338912,0.0162085713747419,0.0154442961279242,0.0154442961279242,499200.0
1987-11-09,0.0157500989735126,0.0157500989735126,0.0152911583089609,0.0155969618408283,1036800.0
1987-11-10,0.0149853536859154,0.0151384908253317,0.0149853536859154,0.0151384908253317,1497600.0
1987-11-11,0.0152911627665162,0.0155969663875289,0.0149853573955642,0.0149853573955642,4531200.0
1987-11-12,0.0155969625338912,0.0155969625338912,0.0152911589884352,0.0152911589884352,537600.0
1987-11-13,0.0154442964121699,0.0159027681219695,0.0152911592698624,0.0155969628209466,806400.0
1987-11-16,0.0154442964121699,0.0159027681219695,0.0154442964121699,0.0154442964121699,17779200.0
1987-11-17,0.0149853536859154,0.0152911589811648,0.0149853536859154,0.0152911589811648,1305600.0
1987-11-18,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0
1987-11-19,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0
1987-11-20,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0
1987-11-23,0.0152911627665162,0.0152911627665162,0.0152911627665162,0.0152911627665162,76800.0
1987-11-24,0.0162085704505443,0.0162085704505443,0.0155969616445669,0.0155969616445669,7948800.0
1987-11-25,0.0162085704505443,0.0162085704505443,0.0162085704505443,0.0162085704505443,0.0
1987-11-27,0.0162085704505443,0.0162085704505443,0.0162085704505443,0.0162085704505443,0.0
1987-11-30,0.0155969625338912,0.0155969625338912,0.0155969625338912,0.0155969625338912,38400.0
1987-12-01,0.0157500989735126,0.0159027671226343,0.0155969618408283,0.0155969618408283,4224000.0
1987-12-02,0.0152911627665162,0.0152911627665162,0.0152911627665162,0.0152911627665162,38400.0
1987-12-03,0.0155969625338912,0.0155969625338912,0.0149853536930404,0.0152911589884352,3148800.0
1987-12-04,0.0151384975761175,0.0155969694817098,0.014985360368412,0.0155969694817098,998400.0
1987-12-07,0.0149853536859154,0.0149853536859154,0.0149853536859154,0.0149853536859154,268800.0
1987-12-08,0.0149853536859154,0.0155969625264754,0.0149853536859154,0.0149853536859154,537600.0
1987-12-09,0.0152911627665162,0.0155969663875289,0.0149853573955642,0.0149853573955642,5644800.0
1987-12-10,0.0152911627665162,0.0155969663875289,0.0152911627665162,0.0152911627665162,4108800.0
1987-12-11,0.0155969625338912,0.0155969625338912,0.0152911589884352,0.0152911589884352,2150400.0
1987-12-14,0.0159027650952339,0.0159027650952339,0.0152911563595328,0.0155969598524141,1958400.0
1987-12-15,0.0168201830238103,0.0168201830238103,0.0159027704843368,0.0159027704843368,4032000.0
1987-12-16,0.0166675187647342,0.0171259906023956,0.0166675187647342,0.0168201852160876,2342400.0
1987-12-17,0.0171259865164756,0.0178907325417146,0.0171259865164756,0.0171259865164756,1113600.0
1987-12-18,0.0175849348306655,0.0175849348306655,0.0175849348306655,0.0175849348306655,38400.0
1987-12-21,0.0177375972270965,0.0180434008221232,0.0177375972270965,0.0177375972270965,153600.0
1987-12-22,0.0171259865164756,0.0180433989566448,0.0171259865164756,0.0177375953932347,384000.0
1987-12-23,0.0180433969944715,0.0180433969944715,0.0180433969944715,0.0180433969944715,422400.0
1987-12-24,0.0180433969944715,0.0180433969944715,0.0180433969944715,0.0180433969944715,76800.0
1987-12-28,0.0171259865164756,0.0180433989566448,0.0171259865164756,0.0180433989566448,115200.0
1987-12-29,0.0171259865164756,0.0171259865164756,0.0171259865164756,0.0171259865164756,76800.0
1987-12-30,0.0180433969944715,0.0180433969944715,0.0171259846540686,0.0171259846540686,115200.0
1987-12-31,0.0180433969944715,0.0180433969944715,0.0171259846540686,0.0180433969944715,192000.0
1988-01-04,0.0177375972270965,0.0180434008221232,0.0174317918821308,0.0180434008221232,2227200.0
1988-01-05,0.0177375972270965,0.0183496751507483,0.0177375972270965,0.0177375972270965,8640000.0
1988-01-06,0.0180433969944715,0.0183496712581248,0.0180433969944715,0.0180433969944715,3840000.0
1988-01-07,0.0186554845422506,0.0186554845422506,0.0177376010745363,0.0180434047358944,537600.0
1988-01-08,0.0180433969944715,0.0186554765382183,0.0180433969944715,0.0186554765382183,1651200.0
1988-01-11,0.0178907345980405,0.0180434010305179,0.0177375974319593,0.0180434010305179,2112000.0
1988-01-12,0.0180433969944715,0.0181965341262982,0.0177375934643167,0.0178907305961434,6182400.0
1988-01-13,0.0177375972270965,0.0178907343914091,0.0177375972270965,0.0178907343914091,7718400.0
1988-01-14,0.0178907345980405,0.0178907345980405,0.0177375974319593,0.0177375974319593,230400.0
1988-01-15,0.0177375972270965,0.0181965379864357,0.0177375972270965,0.0178907343914091,460800.0
1988-01-18,0.0177375972270965,0.0181965379864357,0.0177375972270965,0.0177375972270965,691200.0
1988-01-19,0.0183496791869401,0.0183496791869401,0.0177376011286558,0.0177376011286558,76800.0
1988-01-20,0.0177375972270965,0.0177375972270965,0.0177375972270965,0.0177375972270965,768000.0
1988-01-21,0.0180433969944715,0.0180433969944715,0.0177375934643167,0.0177375934643167,76800.0
1988-01-22,0.0183496791869401,0.0183496791869401,0.0178907383266524,0.018043404790947,384000.0
1988-01-25,0.0183496791869401,0.0191139564756959,0.0183496791869401,0.0183496791869401,4953600.0
1988-01-26,0.0192670971155166,0.0192670971155166,0.0183496824648797,0.0183496824648797,4070400.0
1988-01-27,0.0189612880349159,0.0192670934434927,0.0186554843762784,0.0192670934434927,460800.0
1988-01-28,0.0192670971155166,0.0192670971155166,0.0183496824648797,0.0189612916486577,691200.0
1988-01-29,0.0198787078261375,0.0198787078261375,0.0189612931050358,0.019267098595383,5452800.0
1988-02-01,0.0195729006081819,0.0201845097849525,0.0192670968947665,0.0198787060715371,4838400.0
1988-02-02,0.0198787078261375,0.0198787078261375,0.019267098595383,0.0195729023357903,998400.0
1988-02-03,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0198787062992946,1190400.0
1988-02-04,0.0198787078261375,0.0198787078261375,0.0198787078261375,0.0198787078261375,307200.0
1988-02-05,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0198787062992946,345600.0
1988-02-08,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0192670971155166,537600.0
1988-02-09,0.0195729006081819,0.0198787060715371,0.0195729006081819,0.0195729006081819,230400.0
1988-02-10,0.0194197557866573,0.0198786982940505,0.0192670893565702,0.0195728929503409,2995200.0
1988-02-11,0.0198787078261375,0.0198787078261375,0.0198787078261375,0.0198787078261375,422400.0
1988-02-12,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0198787062992946,268800.0
1988-02-16,0.0198787078261375,0.0198787078261375,0.019267098595383,0.019267098595383,652800.0
1988-02-17,0.0201845094561576,0.0204903149145314,0.0195729002893498,0.0198787057477236,2764800.0
1988-02-18,0.0198787078261375,0.0201845115665448,0.0198787078261375,0.0201845115665448,2419200.0
1988-02-19,0.0204903092235326,0.0204903092235326,0.0204903092235326,0.0204903092235326,38400.0
1988-02-22,0.0204903092235326,0.0204903092235326,0.0198787002265937,0.0204903092235326,384000.0
1988-02-23,0.0204903092235326,0.0204903092235326,0.0204903092235326,0.0204903092235326,0.0
1988-02-24,0.0207961108535528,0.0207961108535528,0.02003136475135,0.0204903072593667,2188800.0
1988-02-25,0.0204903092235326,0.0211019182204715,0.0204903092235326,0.0207961128470325,345600.0
1988-02-26,0.0204903092235326,0.0211019182204715,0.0204903092235326,0.0204903092235326,499200.0
1988-02-29,0.0204903092235326,0.0204903092235326,0.0204903092235326,0.0204903092235326,115200.0
1988-03-01,0.0204903092235326,0.0204903092235326,0.0204903092235326,0.0204903092235326,38400.0
1988-03-02,0.0206429734826087,0.0207961106449644,0.0206429734826087,0.0206429734826087,768000.0
1988-03-03,0.0207961108535528,0.0214077197918639,0.0207961108535528,0.0207961108535528,960000.0
1988-03-04,0.0204903092235326,0.0207961128470325,0.0198787002265937,0.0207961128470325,5376000.0
1988-03-07,0.0198787078261375,0.0201845115665448,0.0198787078261375,0.0201845115665448,2073600.0
1988-03-08,0.0198787078261375,0.0207961207972993,0.0198787078261375,0.0198787078261375,1113600.0
1988-03-09,0.0201845094561576,0.0207961186229654,0.0198787057477236,0.0198787057477236,2611200.0
1988-03-10,0.0198787078261375,0.020490317056892,0.0198787078261375,0.0201845115665448,2112000.0
1988-03-11,0.0198787078261375,0.0198787078261375,0.019267098595383,0.0198787078261375,6835200.0
1988-03-14,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0198787062992946,345600.0
1988-03-15,0.0198787078261375,0.0198787078261375,0.019267098595383,0.019267098595383,192000.0
1988-03-16,0.0192670971155166,0.0192670971155166,0.0192670971155166,0.0192670971155166,38400.0
1988-03-17,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0192670971155166,1075200.0
1988-03-18,0.0192670971155166,0.0192670971155166,0.0192670971155166,0.0192670971155166,230400.0
1988-03-21,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0192670971155166,576000.0
1988-03-22,0.0198787078261375,0.0198787078261375,0.019267098595383,0.019267098595383,921600.0
1988-03-23,0.0192670971155166,0.0198787062992946,0.0192670971155166,0.0198787062992946,1075200.0
1988-03-24,0.0201845094561576,0.0201845094561576,0.0192670965809158,0.0192670965809158,883200.0
1988-03-25,0.0201845094561576,0.0201845094561576,0.0194197630682463,0.0201845094561576,4761600.0
1988-03-28,0.0192670971155166,0.0201845100162138,0.0192670971155166,0.0201845100162138,5145600.0
1988-03-29,0.0192670971155166,0.0194197636070831,0.0188081544233051,0.0192670971155166,1267200.0
1988-03-30,0.0186554845422506,0.0192670936149062,0.0186554845422506,0.0192670936149062,5337600.0
1988-03-31,0.0191139616072177,0.019267098846327,0.0186554896076067,0.0186554896076067,5107200.0
1988-04-04,0.0186554845422506,0.0192670936149062,0.0186554845422506,0.0191139564173769,307200.0
1988-04-05,0.0192670971155166,0.0192670971155166,0.0186554879317386,0.0186554879317386,614400.0
1988-04-06,0.0192670971155166,0.0192670971155166,0.0186554879317386,0.0192670971155166,3456000.0
1988-04-07,0.0186554845422506,0.0192670936149062,0.0186554845422506,0.0192670936149062,2035200.0
1988-04-08,0.0194197557866573,0.0194197557866573,0.018808146849177,0.018808146849177,2380800.0
1988-04-11,0.0195729006081819,0.0195729006081819,0.0194197633845838,0.0194197633845838,3379200.0
1988-04-12,0.0223251339048147,0.0226309392705885,0.019572894362546,0.019572894362546,12211200.0
1988-04-13,0.0232425443828105,0.0241599568275242,0.0220193266232331,0.0223251301881581,22848000.0
1988-04-14,0.0232425443828105,0.0235483479477355,0.0223251301881581,0.0232425443828105,8102400.0
1988-04-15,0.0226309467107057,0.023242555893386,0.0223251412443957,0.023242555893386,2726400.0
1988-04-18,0.0238541532307863,0.0238541532307863,0.0226309354728402,0.0226309354728402,9024000.0
1988-04-19,0.0244657695293426,0.0244657695293426,0.022936745993243,0.0238541604648906,5030400.0
1988-04-20,0.0247715879231691,0.0247715879231691,0.0235483690665746,0.0244657840839907,13785600.0
1988-04-21,0.0247715879231691,0.025689471924619,0.0244657840839907,0.0247715879231691,12403200.0
1988-04-22,0.0259952638298273,0.0266068729361734,0.0250773803115514,0.0250773803115514,15782400.0
1988-04-25,0.026912672445178,0.0278300868375449,0.0263010634335798,0.0263010634335798,15820800.0
1988-04-26,0.026912672445178,0.0278300868375449,0.026912672445178,0.026912672445178,5529600.0
1988-04-27,0.0263010710477828,0.0272184857057428,0.0256894618591228,0.0269126802364429,16742400.0
1988-04-28,0.0247715879231691,0.0263010813529162,0.0241599784948719,0.0263010813529162,16396800.0
1988-04-29,0.0250773876905441,0.0250773876905441,0.0241599728861069,0.0247715821724183,1651200.0
1988-05-02,0.0244657695293426,0.0250773785937946,0.0244657695293426,0.0250773785937946,1574400.0
1988-05-03,0.0250773876905441,0.0250773876905441,0.0244657784042326,0.0244657784042326,1497600.0
1988-05-04,0.0259952638298273,0.0259952638298273,0.0250773803115514,0.0250773803115514,2726400.0
1988-05-05,0.0259952638298273,0.0259952638298273,0.0253831839897547,0.0259952638298273,3801600.0
1988-05-06,0.0266068689525127,0.0266068689525127,0.0256894545553818,0.0259952599377385,960000.0
1988-05-09,0.0266068689525127,0.0266068689525127,0.0259952599377385,0.0266068689525127,1996800.0
1988-05-10,0.026912672445178,0.0272184778259467,0.0263010634335798,0.0266068688143485,13977600.0
1988-05-11,0.0263010710477828,0.0272184857057428,0.0263010710477828,0.0269126802364429,1996800.0
1988-05-12,0.026912672445178,0.026912672445178,0.0263010634335798,0.0263010634335798,4800000.0
1988-05-13,0.0263010710477828,0.0266068765170827,0.0263010710477828,0.0266068765170827,3417600.0
1988-05-16,0.0266068689525127,0.0266068689525127,0.026301063570156,0.026301063570156,1382400.0
1988-05-17,0.0263010710477828,0.0266068765170827,0.0263010710477828,0.0266068765170827,998400.0
1988-05-18,0.026912672445178,0.026912672445178,0.026912672445178,0.026912672445178,230400.0
1988-05-19,0.0263010710477828,0.0269126802364429,0.0256894618591228,0.0269126802364429,2611200.0
1988-05-20,0.0263010710477828,0.0263010710477828,0.0256894618591228,0.0263010710477828,76800.0
1988-05-23,0.0256894435733556,0.0266068575782995,0.0256894435733556,0.0263010523266721,1228800.0
1988-05-24,0.0256894435733556,0.0266068575782995,0.0256894435733556,0.0256894435733556,1267200.0
1988-05-25,0.0256894435733556,0.0256894435733556,0.0256894435733556,0.0256894435733556,76800.0
1988-05-26,0.0256894435733556,0.0256894435733556,0.0256894435733556,0.0256894435733556,422400.0
1988-05-27,0.0263010710477828,0.0263010710477828,0.0263010710477828,0.0263010710477828,38400.0
1988-05-31,0.0264537371695041,0.0266068743838009,0.0256894597993973,0.0263010689390198,2688000.0
1988-06-01,0.0256894435733556,0.0266068575782995,0.0256894435733556,0.0264537204607277,268800.0
1988-06-02,0.0266068689525127,0.0266068689525127,0.0266068689525127,0.0266068689525127,115200.0
1988-06-03,0.0266068689525127,0.0266068689525127,0.0266068689525127,0.0266068689525127,0.0
1988-06-06,0.0266068689525127,0.0266068689525127,0.0256894545553818,0.0266068689525127,192000.0
1988-06-07,0.0256894435733556,0.0266068575782995,0.0256894435733556,0.0266068575782995,2649600.0
1988-06-08,0.0253831855952739,0.0266068746190925,0.0250773818977281,0.025689460026576,6067200.0
1988-06-09,0.0250773876905441,0.0256894659607805,0.0250773876905441,0.0253831914587298,2073600.0
1988-06-10,0.0253831855952739,0.0253831855952739,0.0250773818977281,0.0250773818977281,691200.0
1988-06-13,0.0250773876905441,0.0253831914587298,0.0250773876905441,0.0253831914587298,576000.0
1988-06-14,0.0253831855952739,0.0259952654740614,0.0253831855952739,0.0253831855952739,4915200.0
1988-06-15,0.0259952638298273,0.0259952638298273,0.0253831839897547,0.0253831839897547,1728000.0
1988-06-16,0.0250773876905441,0.0259952714789062,0.0250773876905441,0.0259952714789062,1113600.0
1988-06-17,0.0250773876905441,0.0250773876905441,0.0250773876905441,0.0250773876905441,460800.0
1988-06-20,0.0256894435733556,0.0256894435733556,0.0256894435733556,0.0256894435733556,268800.0
1988-06-21,0.0250773876905441,0.0256894659607805,0.0250773876905441,0.0256894659607805,1305600.0
1988-06-22,0.0253831855952739,0.025689460026576,0.0253831855952739,0.0253831855952739,8217600.0
1988-06-23,0.0256894435733556,0.0256894435733556,0.0244657570832065,0.0253831693382119,11596800.0
1988-06-24,0.0259952638298273,0.0259952638298273,0.0250773803115514,0.0256894584016845,4377600.0
1988-06-27,0.0263010710477828,0.0263010710477828,0.0256894618591228,0.0259952673284227,230400.0
1988-06-28,0.0266068689525127,0.0266068689525127,0.0256894545553818,0.026301063570156,2073600.0
1988-06-29,0.0259952638298273,0.0269126766143767,0.0259952638298273,0.0266068729361734,422400.0
1988-06-30,0.026912672445178,0.026912672445178,0.0259952598027503,0.0259952598027503,1420800.0
1988-07-01,0.0272184703499078,0.0272184703499078,0.0263010562095251,0.026912665053134,345600.0
1988-07-05,0.0272184703499078,0.0272184703499078,0.0272184703499078,0.0272184703499078,1152000.0
1988-07-06,0.0278300829231739,0.0278300829231739,0.0266068650720261,0.0272184739976,2803200.0
1988-07-07,0.0299707073718309,0.0299707073718309,0.0275242737595299,0.0278300790547792,5184000.0
1988-07-08,0.0311939250677824,0.0327229480448786,0.0302765126814756,0.0302765126814756,30489600.0
1988-07-11,0.0314997248351573,0.0314997248351573,0.0311939195934297,0.0311939195934297,2304000.0
1988-07-12,0.0308881308883428,0.0314997381300586,0.0308881308883428,0.0314997381300586,8563200.0
1988-07-13,0.0314997248351573,0.0314997248351573,0.0308881178515788,0.0308881178515788,15859200.0
1988-07-14,0.0314997248351573,0.0314997248351573,0.0308881178515788,0.0314997248351573,1036800.0
1988-07-15,0.0308881308883428,0.0314997381300586,0.0308881308883428,0.0314997381300586,422400.0
1988-07-18,0.0314997248351573,0.0314997248351573,0.0308881178515788,0.0308881178515788,4224000.0
1988-07-19,0.0314997248351573,0.031805530076885,0.0308881178515788,0.0314997248351573,1728000.0
1988-07-20,0.0324171409010887,0.0330292204405613,0.0318055338450499,0.0318055338450499,12057600.0
1988-07-21,0.0318055301904678,0.0324171371762304,0.0311939197048283,0.0324171371762304,3801600.0
1988-07-22,0.0311939250677824,0.0314997303631771,0.0305823179768704,0.0314997303631771,5260800.0
1988-07-25,0.0318055301904678,0.0318055301904678,0.0308881179618854,0.0311939197048283,998400.0
1988-07-26,0.0311939250677824,0.0318055356585718,0.0311939250677824,0.0318055356585718,1152000.0
1988-07-27,0.0308881308883428,0.0318055435008557,0.0305823255175457,0.0311939327592615,2188800.0
1988-07-28,0.0311939250677824,0.0311939250677824,0.0305823179768704,0.0308881232722651,1612800.0
1988-07-29,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0311939327750579,5491200.0
1988-08-01,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0305823255330324,1843200.0
1988-08-02,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0305823255330324,844800.0
1988-08-03,0.0305823255330324,0.0305823255330324,0.0305823255330324,0.0305823255330324,499200.0
1988-08-04,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0305823255330324,998400.0
1988-08-05,0.0311939250677824,0.0311939250677824,0.0308881232722651,0.0308881232722651,460800.0
1988-08-08,0.0311939250677824,0.0311939250677824,0.0305823179768704,0.0311939250677824,652800.0
1988-08-09,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0311939327750579,1152000.0
1988-08-10,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0305823255330324,499200.0
1988-08-11,0.0302765183150768,0.031193930872088,0.0302765183150768,0.0305823236673732,153600.0
1988-08-12,0.0311939250677824,0.0311939250677824,0.0302765126814756,0.0302765126814756,729600.0
1988-08-15,0.0308881308883428,0.0311939327592615,0.0305823255175457,0.0311939327592615,8601600.0
1988-08-16,0.0311939250677824,0.0311939250677824,0.0305823179768704,0.0308881232722651,2035200.0
1988-08-17,0.0311939250677824,0.0311939250677824,0.0305823179768704,0.0311939250677824,1420800.0
1988-08-18,0.0305823255330324,0.0311939327750579,0.0305823255330324,0.0311939327750579,921600.0
1988-08-19,0.0307354647666215,0.031193934861994,0.0305823275790508,0.0305823275790508,4684800.0
1988-08-22,0.0305823255330324,0.0311939327750579,0.0296649129200549,0.030735462710358,5107200.0
1988-08-23,0.0284417066723108,0.0305823381525278,0.0278300974279716,0.0305823381525278,4492800.0
1988-08-24,0.0278300829231739,0.0284416918487477,0.0278300829231739,0.0284416918487477,15206400.0
1988-08-25,0.0281358882784843,0.0284416936354514,0.0275242793144892,0.0278300846714563,8832000.0
1988-08-26,0.0281358882784843,0.0281358882784843,0.0275242793144892,0.0281358882784843,1920000.0
1988-08-29,0.0281358882784843,0.0281358882784843,0.0275242793144892,0.0281358882784843,7680000.0
1988-08-30,0.0281358882784843,0.0281358882784843,0.0275242793144892,0.0281358882784843,1996800.0
1988-08-31,0.0290532931685447,0.0290532931685447,0.0282885472824691,0.0282885472824691,29260800.0
1988-09-01,0.0287474934011697,0.0290532987172744,0.028441689835004,0.0290532987172744,4800000.0
1988-09-02,0.0287474934011697,0.0287474934011697,0.0281358845188993,0.0287474934011697,422400.0
1988-09-06,0.0287474934011697,0.0287474934011697,0.0281358845188993,0.0287474934011697,652800.0
1988-09-07,0.0284417066723108,0.0290533159166499,0.0284417066723108,0.0287475104195104,2649600.0
1988-09-08,0.0289001651108264,0.0293591058831222,0.0287474969258633,0.0287474969258633,1881600.0
1988-09-09,0.0289001651108264,0.0296649112367213,0.0289001651108264,0.0289001651108264,3609600.0
1988-09-12,0.0296649150550365,0.0302765223410794,0.0296649150550365,0.0296649150550365,1344000.0
1988-09-13,0.0308881308883428,0.0308881308883428,0.0299707147759516,0.0299707147759516,1459200.0
1988-09-14,0.0311939250677824,0.0311939250677824,0.0308881232722651,0.0308881232722651,3187200.0
1988-09-15,0.0311939250677824,0.0311939250677824,0.0305823179768704,0.0311939250677824,844800.0
1988-09-16,0.0311939250677824,0.0311939250677824,0.0305823179768704,0.0311939250677824,1497600.0
1988-09-19,0.0321113467216491,0.0321113467216491,0.0311939306706831,0.0321113467216491,947200.0
1988-09-20,0.0330292284488678,0.0344051145416222,0.0321113469087637,0.0321113469087637,10624000.0
1988-09-21,0.0344051271677017,0.0344051271677017,0.0321113586930703,0.033029240570021,1536000.0
1988-09-22,0.0348640605807304,0.0362399433124859,0.0330292317827805,0.0344051180144144,13363200.0
1988-09-23,0.0348640605807304,0.0362399433124859,0.0348640605807304,0.0348640605807304,998400.0
1988-09-26,0.0357814691960811,0.0357814691960811,0.0348640566504663,0.0348640566504663,409600.0
1988-09-27,0.0357814691960811,0.0357814691960811,0.0348640566504663,0.0357814691960811,1484800.0
1988-09-28,0.0353225283324718,0.0357814708685016,0.0348640582800071,0.0357814708685016,307200.0
1988-09-29,0.0357814691960811,0.0357814691960811,0.0348640566504663,0.0353225266815023,3456000.0
1988-09-30,0.0362399332225322,0.0371578180996058,0.0362399332225322,0.0362399332225322,1536000.0
1988-10-03,0.0366988778114318,0.0371578202768603,0.0362399353460034,0.0362399353460034,460800.0
1988-10-04,0.0362399332225322,0.037616288054678,0.0362399332225322,0.036698875661069,10291200.0
1988-10-05,0.0357814691960811,0.0366988817416959,0.0357814691960811,0.036239939227117,14643200.0
1988-10-06,0.0366988778114318,0.0366988778114318,0.0357814653640673,0.0357814653640673,2329600.0
