Date,Close_ACN,High_ACN,Low_ACN,Open_ACN,Volume_ACN
2001-11-30,15.796710014343262,15.838647808525089,14.96493598619613,14.999883925817914,2075400.0
2001-12-03,16.006404876708984,16.77527176595083,15.726817280578905,15.901559694807556,1244400.0
2001-12-04,16.915067672729492,17.124758054409877,15.831663812237018,15.901561050523458,2087000.0
2001-12-05,18.627540588378903,18.73238576745618,17.012921097688334,17.054858902683485,3386200.0
2001-12-06,18.34795379638672,18.99100594467295,18.103314145799125,18.62754139712446,3190200.0
2001-12-07,17.376384735107422,18.13826170806318,17.33444559909206,18.10331242805038,1115400.0
2001-12-10,17.194650650024414,18.313002161108173,17.124753430610696,17.47423819450071,1732100.0
2001-12-11,17.306489944458008,17.390365561938292,17.124757662345527,17.15970561409916,1713200.0
2001-12-12,17.593059539794922,17.68392497358744,17.152709412190966,17.299492343666184,2044100.0
2001-12-13,16.285987854003906,17.565101910063625,16.216091974678527,17.558113388673842,1446600.0
2001-12-14,16.53062629699707,16.670420712413296,15.824667032183996,16.32093600705108,1156200.0
2001-12-17,17.7957706451416,17.82373007734576,16.572573482970814,16.63548087225107,1428100.0
2001-12-18,18.13826560974121,18.24311080597517,17.83071854536644,17.998471125976586,2640200.0
2001-12-19,18.19417953491211,18.43881783330337,17.788777212062488,18.10331273849929,1160100.0
2001-12-20,18.907127380371094,19.571149041848148,17.900612103821874,19.29156146502892,2425100.0
2001-12-21,18.27806282043457,19.046929985570525,18.2570945764375,18.62754777429825,1900500.0
2001-12-24,18.180200576782227,18.27805590019777,18.138262771486826,18.27805590019777,181100.0
2001-12-26,18.34096336364746,18.34096336364746,18.18020066492003,18.25009789620377,667000.0
2001-12-27,18.37590980529785,18.38289832748501,18.173207999226904,18.333970673103355,702000.0
2001-12-28,18.557641983032227,18.585601406410053,18.1732092438379,18.37591106379109,1174700.0
2001-12-31,18.816261291503903,18.82325114733905,18.2431064448086,18.56463181415331,920700.0
2002-01-02,18.31999397277832,18.80927326335213,18.13826303612054,18.802283406837784,900500.0
2002-01-03,17.746841430664062,18.36193555394408,17.683934046847266,18.333976124168174,698200.0
2002-01-04,19.361459732055664,19.71094455513841,17.641993709235578,17.746838889524643,2708500.0
2002-01-07,18.48774719238281,19.43135512356382,18.48774719238281,19.41038688795992,1113600.0
2002-01-08,19.06789207458496,19.081870454033783,16.859148140217844,18.494735855462395,1746900.0
2002-01-09,19.27059555053711,19.80880257119507,18.35494556290456,18.87218301138321,3008600.0
2002-01-10,19.445331573486328,19.67599145867976,19.053909020802013,19.557166588538987,2384900.0
2002-01-11,18.50172233581543,19.396403783049934,18.1801970031212,19.29155862383132,3910300.0
2002-01-14,17.43229866027832,17.928566335659873,17.3414318841351,17.89361839602229,4285500.0
2002-01-15,17.746841430664062,18.17321340249369,17.474243656243935,17.474243656243935,3987000.0
2002-01-16,18.1732120513916,18.641521799889237,17.4043451210431,17.767809682033867,3153700.0
2002-01-17,18.1732120513916,18.347954474962677,18.061377006960427,18.1732120513916,1226800.0
2002-01-18,18.00545310974121,18.166215762544105,17.88662825045681,18.13825767792458,758100.0
2002-01-22,17.446277618408203,17.94953649832514,17.404339822807952,17.94953649832514,1914100.0
2002-01-23,17.159706115722656,17.474243023415717,16.99195354267934,17.404345784686267,2515200.0
2002-01-24,17.963516235351562,18.340959062687205,17.64897943492312,17.64897943492312,1689200.0
2002-01-25,17.614038467407227,17.998471301745724,17.614038467407227,17.92857405918081,1057900.0
2002-01-28,16.775270462036133,17.635002753252593,16.167166321188688,17.635002753252593,3010300.0
2002-01-29,16.691389083862305,17.06883320879834,16.621493208736396,17.01990556293886,2563400.0
2002-01-30,17.439292907714844,17.46725099983173,16.28599194466555,16.59353895702395,1677500.0
2002-01-31,18.019437789916992,18.27805581000444,17.823725810872848,17.823725810872848,1785300.0
2002-02-01,19.57115364074707,19.7808440393406,18.03341960713104,18.10331685105523,2698000.0
2002-02-04,19.0888614654541,19.53620296435539,18.879171096066425,19.50125368067154,1659800.0
2002-02-05,19.01197624206543,19.15875923812657,18.739377154385046,18.83723381827137,1007200.0
2002-02-06,18.88615608215332,19.025949181300177,18.78829944625416,19.01197080461045,825700.0
2002-02-07,19.22165870666504,19.326503851156637,18.65549385986775,18.87217400290749,3080600.0
2002-02-08,19.375436782836918,19.39640635072798,18.66248880586381,18.87217915205966,1346400.0
2002-02-11,18.732385635375977,19.606097676824085,18.592592508651546,19.151767681906826,1225300.0
2002-02-12,18.15923118591309,18.313005362138004,17.963520537159635,18.033416435612263,1278100.0
2002-02-13,18.03341484069824,18.278054463182407,17.928569669113227,18.17320929159739,1198100.0
2002-02-14,18.872175216674805,18.872175216674805,17.89361824985328,18.173205764205367,1449900.0
2002-02-15,19.186717987060547,19.221665937311396,18.41785108293232,18.767335918156164,964900.0
2002-02-19,18.83722877502441,19.186713529045804,18.767331557584427,19.186713529045804,814300.0
2002-02-20,18.942073822021484,19.12380605301399,18.76733144604929,18.80227938797232,1156200.0
2002-02-21,18.1732120513916,18.802284509611685,17.43929440566465,18.802284509611685,1514200.0
2002-02-22,17.914588928222656,18.033413804707024,17.264548368467885,18.033413804707024,2449100.0
2002-02-25,17.614038467407227,18.34096632381688,17.299501542454628,18.145254311270925,2103500.0
2002-02-26,17.949535369873047,18.06836022758554,17.495205502094127,17.683926237019993,787100.0
2002-02-27,17.991477966308594,19.039932402572585,17.823725416487807,18.872179852751795,1830800.0
2002-02-28,18.30601501464844,18.452797997276477,18.03341595191544,18.13127260684624,1782900.0
2002-03-01,18.31300544738769,18.3829013461657,18.208158932863064,18.3829013461657,560300.0
2002-03-04,18.732385635375977,19.004984698869357,18.313004922023904,18.313004922023904,1758700.0
2002-03-05,19.39640998840332,19.4593173706957,18.872182691419447,18.872182691419447,2029800.0
2002-03-06,19.249622344970703,19.606095647792856,19.17972512225275,19.22166292261207,770000.0
2002-03-07,18.97003173828125,19.466300774830977,18.732382002442534,19.26359898060092,1056000.0
2002-03-08,20.89219856262207,21.318570397182867,19.396404213830312,19.396404213830312,2507500.0
2002-03-11,20.899188995361328,21.22770553264709,20.61960144578304,21.108880657428998,1379200.0
2002-03-12,20.836280822753903,21.12984807173145,20.333023253011785,20.759395082835454,1616000.0
2002-03-13,20.37496566772461,20.81531730756881,20.2211928198625,20.794347737469,702500.0
2002-03-14,20.03945541381836,20.29108485786753,19.801805679589368,20.270115293137263,1106700.0
2002-03-15,20.26313018798828,20.26313018798828,19.74589280200569,19.934614929279817,892800.0
2002-03-18,20.563682556152344,20.7593944943152,20.27011531549731,20.27011531549731,838500.0
2002-03-19,18.1732120513916,19.67599662746705,17.474242357107308,19.571151439960182,8931800.0
2002-03-20,18.557641983032227,19.01197328067112,17.655971909956264,18.1732092438379,3732200.0
2002-03-21,19.144777297973636,19.18671643469604,18.522694768224056,18.69743717169787,1457900.0
2002-03-22,19.31252861022949,19.745890329728333,19.053910616207787,19.256611098021125,1225100.0
2002-03-25,18.907127380371094,19.312529700053656,18.627539803551866,19.312529700053656,917300.0
2002-03-26,18.66947364807129,19.13778323988431,18.452793488628977,18.83722749177073,426800.0
2002-03-27,18.52968406677246,18.816261493191888,18.46677669676052,18.72539603271836,517700.0
2002-03-28,18.66249084472656,18.87218121383092,18.25009863006632,18.522696376537755,904700.0
2002-04-01,18.627540588378903,18.66248987019052,18.347952999779924,18.627540588378903,992600.0
2002-04-02,18.1732120513916,18.24310928745581,17.71888201674259,17.71888201674259,1685100.0
2002-04-03,18.180200576782227,18.24310795131473,17.6699530572886,17.914591365827466,1223600.0
2002-04-04,17.54412841796875,18.173200475484528,17.411323887358048,18.166210623012592,2005200.0
2002-04-05,17.586076736450195,17.886633906934286,17.544138929669277,17.544138929669277,2232300.0
2002-04-08,16.79623794555664,16.915062816576423,16.069309009158324,16.60052600117743,4992800.0
2002-04-09,17.061853408813477,17.299503257182643,16.810223843909856,16.831193418711543,4387500.0
2002-04-10,16.950008392333984,17.369390309914003,16.950008392333984,17.12475074689413,3001300.0
2002-04-11,15.761765480041504,16.425787197909376,15.013868148594243,16.32094201434572,4328000.0
2002-04-12,15.74079418182373,16.055329671340978,15.41227764852396,15.90155685423334,2328700.0
2002-04-15,15.684882164001465,15.859624608193885,15.559067390874278,15.859624608193885,1178400.0
2002-04-16,16.600522994995117,16.915059753434768,15.726811258416426,15.726811258416426,1584800.0
2002-04-17,16.761293411254883,16.85915007771524,16.495685506700035,16.628490125566923,1409100.0
2002-04-18,16.146196365356445,16.705371454551535,16.090278856436935,16.705371454551535,1078900.0
2002-04-19,17.110776901245117,17.236591652944963,16.006404895360312,16.006404895360312,3423600.0
2002-04-22,17.061853408813477,17.110781083504925,16.796245460554548,16.950018342896122,1148300.0
2002-04-23,16.733335494995117,17.089810212707146,16.530633635967533,16.970985306803136,1451800.0
2002-04-24,16.181142807006836,16.705369904425062,16.00640044120076,16.600524751577105,1897500.0
2002-04-25,15.712838172912598,16.181147914417092,15.377333044629072,15.65692065153201,1785300.0
2002-04-26,15.237534523010254,15.712833994955124,15.237534523010252,15.691865763249538,1581100.0
2002-04-29,14.161124229431152,15.307433944664782,14.042299344326786,15.30044408869644,2037600.0
2002-04-30,14.985912322998049,15.062798091551404,14.028323146329312,14.224035162930402,1552400.0
2002-05-01,14.734278678894045,14.950958875195504,14.154133981379465,14.943969019420788,1883900.0
2002-05-02,14.818154335021973,15.0278446574357,14.678359897960451,14.748257116491212,2146900.0
2002-05-03,13.888522148132324,14.7133048955303,13.804645236049025,14.7133048955303,3315900.0
2002-05-06,14.11919116973877,14.328881586513647,13.895519703151969,13.909499419784735,1666900.0
2002-05-07,14.440712928771973,14.531579730270083,14.098217958677976,14.1261760515536,1462200.0
2002-05-08,15.53110408782959,15.831661230217518,15.195598998587643,15.517125708995213,2003300.0
2002-05-09,14.11919116973877,15.237541836776998,14.04929391975409,15.027851420002118,2551700.0
2002-05-10,14.30091667175293,14.950958581046908,13.629906528726014,14.853103268483476,2037900.0
2002-05-13,14.783206939697266,14.818156219997723,14.29392901409939,14.398774188643312,1121800.0
2002-05-14,15.272489547729492,15.272489547729492,14.783210181653969,15.02784986469173,1764000.0
2002-05-15,15.53110408782959,16.132218372605447,15.055805877992858,15.23753680144821,1669900.0
2002-05-16,13.979388236999512,14.433718088066328,13.909491029178843,14.3288729429245,8267900.0
2002-05-17,13.979388236999512,14.147140735862104,13.944440299678355,13.979388236999512,33453400.0
2002-05-20,14.9998779296875,15.160641853947022,13.699796164324898,13.97938356907073,20891200.0
2002-05-21,14.608460426330566,15.307429837477276,14.538563218580224,15.160646901062076,6467200.0
2002-05-22,14.468670845031738,14.587495727006193,14.29392844996217,14.447701277679068,6725800.0
2002-05-23,14.68535327911377,14.734280943879364,14.433723765257708,14.678363422264558,5913700.0
2002-05-24,14.55254364013672,14.748255564795867,14.440708635525322,14.650398935877083,2190900.0
2002-05-28,14.783206939697266,14.783206939697266,14.538567310308965,14.643413818031611,2776000.0
2002-05-29,14.734278678894045,14.748258390443471,14.538566716738057,14.657391598550856,1915700.0
2002-05-30,14.475655555725098,14.73427481892379,14.36382055898467,14.73427481892379,1794300.0
2002-05-31,14.573515892028809,14.748258285618652,14.447701155335531,14.62244354892538,3056000.0
2002-06-03,14.196069717407228,14.503616660855092,14.175101486312505,14.503616660855092,2583700.0
2002-06-04,13.720770835876465,14.196070313947285,13.350317850398971,14.189080458895829,5704400.0
2002-06-05,13.762712478637695,13.818629996078844,13.664855823231605,13.664855823231605,4015300.0
2002-06-06,13.643881797790527,13.839592359197445,13.490107690195709,13.769696491939666,5180900.0
2002-06-07,13.94444465637207,14.056279690554666,13.490113330179163,13.490113330179163,3005700.0
2002-06-10,14.217042922973633,14.328877961383784,13.98638298960534,14.189083496781684,2083200.0
2002-06-11,14.251986503601074,14.419739009791924,14.119183269436492,14.119183269436492,1870200.0
2002-06-12,14.063262939453123,14.328870687550806,13.734746514358193,14.328870687550806,2625600.0
2002-06-13,13.811638832092283,14.049288592011642,13.80464897642658,13.979391368533244,2771800.0
2002-06-14,13.979388236999512,14.035305736620376,13.518068531832796,13.81163573813692,3848700.0
2002-06-17,14.433716773986816,14.47565456158976,14.084232099879737,14.154129301336797,3424500.0
2002-06-18,14.643417358398438,14.67137545621956,14.468674914184511,14.538570825326843,1780800.0
2002-06-19,14.265971183776855,14.573518218889074,14.24500161325368,14.573518218889074,1098900.0
2002-06-20,13.958422660827637,14.32188717874754,13.874547054033034,14.265969663158227,2289300.0
2002-06-21,13.76970100402832,13.90949411752983,13.553019478356209,13.83959689418975,2386400.0
2002-06-24,13.38526439666748,13.839594262206584,13.336336749587971,13.6508735282111,3360900.0
2002-06-25,13.105680465698242,13.66485563229653,13.098690609468418,13.560010455206696,2814300.0
2002-06-26,13.105680465698242,13.343330244797205,12.231968434651693,12.581453247070312,3623400.0
2002-06-27,13.15460968017578,13.434197296504596,12.98685711037849,13.175579251342535,967800.0
2002-06-28,13.28042221069336,13.622917149829798,13.210524985053972,13.210524985053972,1571200.0
2002-07-01,11.707738876342772,13.280420217941057,11.553966069552976,13.280420217941057,5758000.0
2002-07-02,11.812582969665527,12.09217047193639,11.602892676256973,11.80559311546146,5323700.0
2002-07-03,12.23196506500244,12.406707423073906,11.211470333790723,11.805593284690984,3582400.0
2002-07-05,12.511558532714844,12.79114617220978,12.385743761647367,12.441661289546357,1190200.0
2002-07-08,12.28089714050293,12.406711896992316,11.987329819753985,12.371763946046986,5472700.0
2002-07-09,11.602895736694336,12.37176257062312,11.428153335036829,12.364772714575372,3892200.0
2002-07-10,10.659286499023438,11.861513742247642,10.55444132468518,11.532998507140112,7509200.0
2002-07-11,10.868977546691896,11.0786685625829,10.414646901163158,10.49852384079105,6081300.0
2002-07-12,9.85547161102295,10.799080169574497,9.778584528527563,10.659286383113823,8898500.0
2002-07-15,10.100109100341797,10.204954924866213,9.715675743597451,9.820521568121867,6102600.0
2002-07-16,10.449594497680664,10.62433688281442,10.135058337757766,10.135058337757766,4151900.0
2002-07-17,10.449594497680664,10.903925098982006,10.414645887336054,10.62433688281442,4234300.0
2002-07-18,9.715678215026855,10.519493741161233,9.666750551089688,10.30980270536142,9051100.0
2002-07-19,10.379700660705566,10.624339663979116,9.701699842259323,9.715678890102923,3939000.0
2002-07-22,10.379700660705566,10.687247045749007,10.030215798952376,10.379700660705566,2544200.0
2002-07-23,10.149042129516602,10.36572240092077,10.100113788724071,10.309804868520368,2072100.0
2002-07-24,10.694233894348145,10.694233894348145,9.575882384728873,9.715676156783958,2307200.0
2002-07-25,10.302807807922363,10.659282327715886,10.065158128060016,10.659282327715886,2426200.0
2002-07-26,10.3936767578125,10.51949148563382,10.135058113527007,10.309800494794716,1814100.0
2002-07-29,11.51203155517578,11.637846326245302,10.519495101657885,10.519495101657885,2377200.0
2002-07-30,11.903451919555664,12.231967128197232,11.21846074716087,11.532997578014532,2308700.0
2002-07-31,11.53299617767334,11.64483118546923,11.267388367452716,11.55396574157699,3322900.0
2002-08-01,11.526007652282717,11.672791950179343,11.358255121242715,11.532997507723374,2391200.0
2002-08-02,11.42815399169922,11.574936977599895,11.253411580001002,11.42815399169922,1684100.0
2002-08-05,10.680256843566896,11.428154876842928,10.645308225202498,11.428154876842928,1597800.0
2002-08-06,11.372234344482422,11.519017302906386,10.65928511824975,10.65928511824975,1430400.0
2002-08-07,11.519017219543455,11.574934727087706,11.113614956553024,11.46309971199921,849300.0
2002-08-08,11.665801048278809,11.784625913753828,11.358254102370791,11.546976182803787,1234100.0
2002-08-09,11.546974182128906,11.742684750287466,11.113612591018184,11.63783961260563,1484500.0
2002-08-12,11.491061210632324,11.60289624594729,11.463101785214192,11.477081497923258,627400.0
2002-08-13,11.26738739013672,11.672789591527463,11.232438119995416,11.323304889184463,2234900.0
2002-08-14,11.358256340026855,11.498050797483302,11.043720143928605,11.183513934795672,1964500.0
2002-08-15,11.95937156677246,12.23196931342586,11.463102404231892,11.463102404231892,1033800.0
2002-08-16,12.518545150756836,12.686297691042212,11.78462762036099,11.78462762036099,1278600.0
2002-08-19,13.077720642089844,13.112669922173492,12.518545492538642,12.518545492538642,1085300.0
2002-08-20,13.07072925567627,13.21052234584841,12.728233051785224,13.077717776983215,1103900.0
2002-08-21,13.07072925567627,13.42021398087426,12.791140408975137,13.42021398087426,1163200.0
2002-08-22,12.930936813354492,13.280421592093804,12.80512207969976,13.070731258121668,1731800.0
2002-08-23,12.511558532714844,12.847063700108768,12.420693049821123,12.83308531801829,563800.0
2002-08-26,12.23196506500244,12.371759484730967,12.16206785513818,12.16206785513818,1577100.0
2002-08-27,11.393205642700195,12.197021868897773,11.365247547791334,12.197021868897773,2558200.0
2002-08-28,11.113617897033691,11.567947932686286,11.064690231634335,11.344277843329865,1688300.0
2002-08-29,11.393205642700195,11.491062307828482,11.113618027717038,11.148566646237295,1270100.0
2002-08-30,11.498053550720217,11.665806139929463,11.393207015932743,11.512031933270016,930700.0
2002-09-03,11.008769989013672,11.498049188463485,10.903924827182587,11.498049188463485,1984200.0
2002-09-04,11.253411293029783,11.323308522562396,10.973823041488728,11.113616833964564,1090800.0
2002-09-05,11.029742240905762,11.253413009574208,10.910917332528944,11.253413009574208,1965200.0
2002-09-06,11.183513641357422,11.316318239138582,11.05070971016562,11.099637369037964,666300.0
2002-09-09,11.35126781463623,11.533000097364042,11.015762677221304,11.11361800900593,501000.0
2002-09-10,11.281370162963867,11.609886764469906,11.183514834776805,11.470092295763653,348700.0
2002-09-11,11.393205642700195,11.602897353821744,11.162546360281182,11.323309738838589,1685700.0
2002-09-12,11.393205642700195,11.602897353821744,11.323309738838589,11.358257690769392,1003900.0
2002-09-13,11.008769989013672,11.246419733526029,10.659285227457682,11.183512369791666,2727700.0
2002-09-16,11.288355827331545,11.42815024411951,11.008768326933971,11.008768326933971,1610700.0
2002-09-17,11.281370162963867,11.602896907716708,11.113617600423678,11.435144345176518,1364800.0
2002-09-18,11.106630325317385,11.197496479008246,10.715206945309784,11.197496479008246,949700.0
2002-09-19,9.85547161102295,10.414646756865633,9.715677157972925,10.309801583667468,12088100.0
2002-09-20,10.22592544555664,10.309801718530233,9.659759769748204,9.85547173994261,3810900.0
2002-09-23,10.316789627075195,10.33775852471292,10.065160189065551,10.22592351519274,2898800.0
2002-09-24,9.64577865600586,10.27485090171939,9.589861152679733,10.246892150056327,3594000.0
2002-09-25,9.96031665802002,10.142048911410953,9.68072908864116,9.855471486150284,2280300.0
2002-09-26,10.100109100341797,10.449593848911334,9.925366726057026,10.170006316691406,1663800.0
2002-09-27,9.890417098999023,10.10010805985682,9.764603055755696,10.10010805985682,2160500.0
2002-09-30,9.981284141540527,10.065160400442132,9.289304505660349,9.785572870770116,1718600.0
2002-10-01,10.414642333984377,10.414642333984377,9.64577650167728,9.925363955863666,3960800.0
2002-10-02,9.806544303894045,10.344751270878712,9.50598779844842,10.309802653987989,3505500.0
2002-10-03,9.05165958404541,9.792567931430174,9.016710957610256,9.785578072825222,3741000.0
2002-10-04,8.52743148803711,9.219411435034427,7.968255510695919,9.0866074653783,7461100.0
2002-10-07,8.639264106750488,8.807017319120009,7.898356696260109,7.968253257040494,3754700.0
2002-10-08,9.05165958404541,9.17747437257612,8.42258697457106,8.534422045891867,2809800.0
2002-10-09,8.709161758422852,9.065636435514838,8.527429491679165,8.841965696988225,3580400.0
2002-10-10,9.33124542236328,9.645781642609244,7.968254023648396,8.0381512577428,6457900.0
2002-10-11,10.016234397888184,10.414646859889618,9.575883466239006,9.645780693455457,3196700.0
2002-10-14,10.135056495666504,10.344747453032612,9.925365538300396,10.023221496161694,932400.0
2002-10-15,11.69375991821289,11.700749773495083,10.764130496538614,11.04371870852269,3996500.0
