Date,Close_MRNA,High_MRNA,Low_MRNA,Open_MRNA,Volume_MRNA
2023-12-28,98.79000091552734,102.9499969482422,97.91000366210938,101.5999984741211,4561900.0
2023-12-29,99.4499969482422,100.8000030517578,98.0199966430664,98.61000061035156,5204600.0
2024-01-02,112.5,115.68000030517578,99.4000015258789,99.87999725341795,14530200.0
2024-01-03,108.58000183105467,112.66999816894533,107.58000183105467,112.51000213623048,8351000.0
2024-01-04,108.66000366210938,109.41000366210938,105.51000213623048,109.01000213623048,6284600.0
2024-01-05,111.12000274658205,115.80999755859376,106.5,107.7699966430664,9216700.0
2024-01-08,115.44000244140624,115.97000122070312,108.62000274658205,111.47000122070312,6011800.0
2024-01-09,110.18000030517578,114.25,108.875,113.87999725341795,5099100.0
2024-01-10,109.45999908447266,110.01000213623048,106.6500015258789,110.0,4082700.0
2024-01-11,106.79499816894533,108.61000061035156,105.52999877929688,108.61000061035156,4015900.0
2024-01-12,105.9499969482422,110.8000030517578,105.87999725341795,107.0,3872900.0
2024-01-16,102.16000366210938,104.30999755859376,97.5199966430664,104.30999755859376,5930200.0
2024-01-17,100.3499984741211,101.48999786376952,97.61000061035156,98.3000030517578,4584900.0
2024-01-18,99.06999969482422,100.01000213623048,96.6500015258789,100.01000213623048,3781800.0
2024-01-19,99.6999969482422,100.44000244140624,97.08000183105467,98.43000030517578,3733500.0
2024-01-22,99.6999969482422,102.97000122070312,98.5999984741211,100.25,3403300.0
2024-01-23,101.91999816894533,102.94000244140624,99.54000091552734,100.5,2818600.0
2024-01-24,101.11000061035156,104.2699966430664,101.01000213623048,103.1999969482422,2595600.0
2024-01-25,102.80999755859376,103.81500244140624,101.06999969482422,101.76000213623048,2689000.0
2024-01-26,101.80999755859376,103.9000015258789,101.01000213623048,103.5500030517578,2346300.0
2024-01-29,104.83999633789062,105.80999755859376,100.01000213623048,101.79000091552734,3458100.0
2024-01-30,102.47000122070312,104.0,101.9000015258789,103.51000213623048,2180100.0
2024-01-31,101.0500030517578,104.08999633789062,100.5,102.47000122070312,2543600.0
2024-02-01,99.0199966430664,101.0,97.16999816894533,100.9000015258789,3770400.0
2024-02-02,97.5,98.20999908447266,95.3000030517578,97.38999938964844,3352300.0
2024-02-05,95.48999786376952,96.9499969482422,94.17400360107422,96.6999969482422,2799200.0
2024-02-06,100.02999877929688,100.10299682617188,95.13999938964844,95.6500015258789,3046900.0
2024-02-07,99.3000030517578,100.23999786376952,97.86000061035156,100.1500015258789,2271500.0
2024-02-08,93.66000366210938,99.0,92.9499969482422,99.0,4916400.0
2024-02-09,87.41000366210938,93.36000061035156,86.41000366210938,93.36000061035156,7216500.0
2024-02-12,89.0,89.06999969482422,85.75,87.41000366210938,3991700.0
2024-02-13,85.37000274658203,88.30000305175781,84.05999755859375,86.80999755859375,4035100.0
2024-02-14,85.94999694824219,86.8499984741211,84.2300033569336,86.04000091552734,3572100.0
2024-02-15,91.13999938964844,92.08000183105467,84.80000305175781,86.12999725341797,4972800.0
2024-02-16,88.37000274658203,90.8499984741211,87.37000274658203,90.41000366210938,3708100.0
2024-02-20,86.98999786376953,89.54000091552734,86.4800033569336,87.36000061035156,3140300.0
2024-02-21,87.58999633789062,88.56999969482422,85.52999877929688,86.1500015258789,3752700.0
2024-02-22,99.44000244140624,101.7300033569336,91.05999755859376,91.86499786376952,11354500.0
2024-02-23,96.45999908447266,100.97000122070312,95.31999969482422,99.5999984741211,4531100.0
2024-02-26,94.0199966430664,94.79000091552734,91.45999908447266,93.68000030517578,4581000.0
2024-02-27,96.1999969482422,97.47000122070312,92.5,94.30999755859376,3086100.0
2024-02-28,97.4800033569336,99.2699966430664,94.33999633789062,95.0,2971900.0
2024-02-29,92.23999786376952,97.23999786376952,92.22000122070312,96.79000091552734,5324000.0
2024-03-01,95.05999755859376,96.87999725341795,92.11000061035156,92.5199966430664,3789200.0
2024-03-04,96.0,96.13500213623048,92.5999984741211,94.6500015258789,3474000.0
2024-03-05,95.55999755859376,96.16999816894533,93.3499984741211,94.6500015258789,2864800.0
2024-03-06,98.0999984741211,98.51000213623048,95.58000183105467,96.37999725341795,3327300.0
2024-03-07,99.4800033569336,99.91999816894533,96.51499938964844,99.0999984741211,3204700.0
2024-03-08,103.02999877929688,103.9499969482422,98.6500015258789,99.20999908447266,4328300.0
2024-03-11,111.9800033569336,114.25,102.75,103.44000244140624,9874400.0
2024-03-12,110.43000030517578,113.6999969482422,109.9219970703125,112.0,4180400.0
2024-03-13,106.51000213623048,112.6500015258789,105.98999786376952,110.43000030517578,5122000.0
2024-03-14,103.45999908447266,106.98999786376952,101.87999725341795,106.13999938964844,4635900.0
2024-03-15,103.8499984741211,104.7249984741211,100.94000244140624,103.16999816894533,5464800.0
2024-03-18,104.26000213623048,107.58999633789062,103.6500015258789,104.9800033569336,4034500.0
2024-03-19,105.11000061035156,105.5500030517578,102.63999938964844,103.9000015258789,3045300.0
2024-03-20,103.08000183105467,103.59700012207033,100.3000030517578,103.41000366210938,3424200.0
2024-03-21,104.08999633789062,106.37999725341795,102.5500030517578,104.5,2254600.0
2024-03-22,105.43000030517578,105.97000122070312,103.51000213623048,104.11000061035156,2037300.0
2024-03-25,110.37999725341795,110.75,105.9000015258789,106.0,3569400.0
2024-03-26,107.41000366210938,111.8000030517578,106.93000030517578,111.8000030517578,4151800.0
2024-03-27,110.58999633789062,111.125,105.04000091552734,109.58000183105467,4575200.0
2024-03-28,106.55999755859376,112.0,105.9499969482422,111.0999984741211,3960700.0
2024-04-01,105.5999984741211,106.6500015258789,103.5500030517578,106.29000091552734,2918200.0
2024-04-02,103.61000061035156,105.947998046875,103.06999969482422,104.70999908447266,2603100.0
2024-04-03,101.20999908447266,105.1500015258789,97.0,103.0,5167800.0
2024-04-04,102.2699966430664,105.9800033569336,101.72000122070312,102.69000244140624,3088000.0
2024-04-05,102.87999725341795,103.81999969482422,101.0500030517578,101.76000213623048,2132200.0
2024-04-08,105.08999633789062,105.2249984741211,101.05999755859376,102.2699966430664,2060100.0
2024-04-09,111.5999984741211,115.88999938964844,105.77999877929688,105.9000015258789,8939200.0
2024-04-10,107.13999938964844,110.28500366210938,105.9000015258789,107.6500015258789,3537400.0
2024-04-11,107.01000213623048,108.5999984741211,103.68000030517578,107.55999755859376,3208700.0
2024-04-12,105.13999938964844,107.87999725341795,104.6500015258789,106.0,2416800.0
2024-04-15,103.86000061035156,106.1999969482422,102.3000030517578,105.0199966430664,2273800.0
2024-04-16,103.79000091552734,106.41999816894533,101.2969970703125,102.08000183105467,2163900.0
2024-04-17,103.44000244140624,105.13999938964844,102.2699966430664,105.13999938964844,2000300.0
2024-04-18,102.0,103.50499725341795,99.9000015258789,102.52999877929688,1798500.0
2024-04-19,101.41000366210938,103.79499816894533,100.4499969482422,102.37000274658205,2670400.0
2024-04-22,104.45999908447266,105.43000030517578,99.3000030517578,102.79000091552734,3176400.0
2024-04-23,107.88999938964844,108.20999908447266,103.4800033569336,104.45999908447266,2435300.0
2024-04-24,108.8499984741211,111.29000091552734,106.63999938964844,111.0500030517578,3410200.0
2024-04-25,106.18000030517578,108.2300033569336,103.5199966430664,107.43000030517578,2798500.0
2024-04-26,107.97000122070312,108.19000244140624,105.25,106.18000030517578,2247100.0
2024-04-29,111.62000274658205,112.33000183105467,108.72000122070312,108.77999877929688,2610700.0
2024-04-30,110.30999755859376,113.20999908447266,109.5500030517578,110.5,3212000.0
2024-05-01,111.45999908447266,113.7300033569336,109.0,111.11000061035156,3843000.0
2024-05-02,125.58999633789062,128.80999755859375,114.05999755859376,114.86000061035156,11973100.0
2024-05-03,125.0,126.4000015258789,122.01000213623048,125.0,4513100.0
2024-05-06,122.12999725341795,125.1500015258789,118.75,125.0,3953200.0
2024-05-07,121.06999969482422,123.5,118.68000030517578,122.86000061035156,2894000.0
2024-05-08,121.88999938964844,122.8249969482422,119.5,120.0,2507500.0
2024-05-09,122.69000244140624,125.5,121.68000030517578,123.1500015258789,3367400.0
2024-05-10,117.30999755859376,124.9000015258789,116.73200225830078,120.75,4238500.0
2024-05-13,125.66999816894533,126.87999725341795,119.02999877929688,119.47000122070312,4095200.0
2024-05-14,128.32000732421875,129.94000244140625,126.33899688720705,127.0,3625400.0
2024-05-15,129.05999755859375,129.1999969482422,124.9800033569336,127.48999786376952,2964700.0
2024-05-16,132.67999267578125,133.0399932861328,127.83000183105467,129.75999450683594,3008000.0
2024-05-17,132.89999389648438,134.60000610351562,129.6699981689453,132.52000427246094,2718200.0
2024-05-20,141.00999450683594,142.7899932861328,131.72000122070312,132.97999572753906,4711300.0
2024-05-21,143.69000244140625,143.8699951171875,138.10400390625,139.47000122070312,3375900.0
2024-05-22,163.3300018310547,164.8800048828125,142.80999755859375,142.89999389648438,13592700.0
2024-05-23,164.00999450683594,165.13999938964844,157.4600067138672,160.0,7120700.0
2024-05-24,166.61000061035156,170.47000122070312,162.0,163.6750030517578,5052600.0
2024-05-28,153.1999969482422,164.72500610351562,148.5,161.63999938964844,6636500.0
2024-05-29,147.9199981689453,150.0,140.22999572753906,150.0,5505900.0
2024-05-30,151.49000549316406,152.7899932861328,143.52000427246094,150.35000610351562,4664300.0
2024-05-31,142.5500030517578,158.12899780273438,140.74000549316406,152.10000610351562,7181000.0
2024-06-03,147.82000732421875,150.8000030517578,137.52000427246094,139.75,4941500.0
2024-06-04,145.33999633789062,147.66000366210938,141.3000030517578,147.66000366210938,3045600.0
2024-06-05,154.83999633789062,155.38999938964844,145.03500366210938,146.75,4046300.0
2024-06-06,154.69000244140625,158.82000732421875,152.38999938964844,157.9499969482422,3373500.0
2024-06-07,151.00999450683594,153.55999755859375,149.1300048828125,152.7899932861328,2521600.0
2024-06-10,148.58999633789062,152.27999877929688,143.77000427246094,151.5,5968600.0
2024-06-11,148.38999938964844,150.64999389648438,146.9499969482422,148.3000030517578,1925000.0
2024-06-12,147.72000122070312,150.74000549316406,142.27000427246094,150.0,3486000.0
2024-06-13,145.22999572753906,148.83999633789062,144.8699951171875,147.0,1815200.0
2024-06-14,140.02999877929688,145.73500061035156,138.1699981689453,142.6699981689453,3601300.0
2024-06-17,137.89999389648438,139.9199981689453,135.27000427246094,138.16000366210938,3384200.0
2024-06-18,133.27000427246094,137.27000427246094,131.52000427246094,136.5800018310547,3970200.0
2024-06-20,134.39999389648438,136.6999969482422,130.5,132.5399932861328,3547100.0
2024-06-21,133.39999389648438,136.36000061035156,132.15499877929688,136.0,5189800.0
2024-06-24,137.0,137.57000732421875,133.1699981689453,134.57000732421875,3443000.0
2024-06-25,137.60000610351562,138.07000732421875,134.72999572753906,136.0,3339500.0
2024-06-26,122.4499969482422,135.3699951171875,122.12000274658205,135.1699981689453,7721600.0
2024-06-27,121.18000030517578,122.27999877929688,118.5199966430664,121.9000015258789,4804200.0
2024-06-28,118.75,123.25,118.02999877929688,122.58999633789062,3976300.0
2024-07-01,115.9499969482422,123.73999786376952,115.13999938964844,117.0500030517578,3724200.0
2024-07-02,117.06999969482422,119.13999938964844,114.0199966430664,117.33999633789062,3425800.0
2024-07-03,115.9499969482422,119.38999938964844,115.3000030517578,118.73999786376952,1853400.0
2024-07-05,118.31999969482422,118.87999725341795,115.6999969482422,117.3000030517578,3067200.0
2024-07-08,116.4499969482422,119.3000030517578,115.55999755859376,118.41000366210938,2195500.0
2024-07-09,116.06999969482422,118.83999633789062,115.4000015258789,116.70999908447266,2510800.0
2024-07-10,117.44000244140624,120.37799835205078,115.29000091552734,116.0999984741211,2820100.0
2024-07-11,122.81999969482422,124.19000244140624,119.38999938964844,120.02999877929688,4164800.0
2024-07-12,121.45999908447266,129.38999938964844,121.01000213623048,123.68000030517578,4526200.0
2024-07-15,121.4800033569336,121.94000244140624,116.0,121.0999984741211,2682200.0
2024-07-16,125.13999938964844,127.1999969482422,120.79000091552734,122.76000213623048,3008600.0
2024-07-17,124.05500030517578,125.31999969482422,120.11000061035156,123.12000274658205,2851200.0
2024-07-18,121.31999969482422,126.41999816894533,121.0,124.0999984741211,2018300.0
2024-07-19,121.13999938964844,121.9800033569336,118.8000030517578,121.01000213623048,2206300.0
2024-07-22,122.5,124.05500030517578,120.44000244140624,122.5199966430664,1810800.0
2024-07-23,121.25,123.5,120.22000122070312,121.83999633789062,1753000.0
2024-07-24,118.19000244140624,120.04000091552734,115.47000122070312,119.80999755859376,3304100.0
2024-07-25,120.4000015258789,122.4000015258789,116.58000183105467,117.77999877929688,2638700.0
2024-07-26,122.11000061035156,122.33999633789062,119.43000030517578,121.83000183105467,1887500.0
2024-07-29,122.16999816894533,122.8499984741211,119.76000213623048,122.5500030517578,2092200.0
2024-07-30,118.83999633789062,125.68000030517578,118.5,123.56999969482422,2673700.0
2024-07-31,119.22000122070312,122.4499969482422,118.0999984741211,120.52999877929688,3118400.0
2024-08-01,94.16999816894533,102.9000015258789,93.5999984741211,99.58000183105467,18591900.0
2024-08-02,86.58000183105469,91.68000030517578,84.43000030517578,91.16999816894533,10332900.0
2024-08-05,83.75,85.86000061035156,78.06999969482422,80.37000274658203,8063300.0
2024-08-06,82.30000305175781,85.56999969482422,80.16999816894531,84.91999816894531,5194400.0
2024-08-07,81.55000305175781,85.75,80.33999633789062,84.08000183105469,4319800.0
2024-08-08,84.31999969482422,85.4000015258789,82.06999969482422,82.5,3539800.0
2024-08-09,84.93000030517578,85.19999694824219,82.58999633789062,84.38999938964844,2388100.0
2024-08-12,81.29000091552734,85.0,80.78099822998047,85.0,3065300.0
2024-08-13,82.9000015258789,83.04000091552734,80.58000183105469,81.43000030517578,2932500.0
2024-08-14,82.25,83.5199966430664,81.3499984741211,82.75,2638100.0
2024-08-15,86.62000274658203,87.87999725341797,83.55999755859375,83.6500015258789,3971500.0
2024-08-16,86.83999633789062,88.77999877929688,86.23999786376953,88.0,3399300.0
2024-08-19,89.95999908447266,91.98999786376952,86.62000274658203,87.0199966430664,4136200.0
2024-08-20,86.94000244140625,89.80000305175781,86.91000366210938,89.23999786376953,2706100.0
2024-08-21,86.6500015258789,88.58999633789062,85.87999725341797,87.7300033569336,3150500.0
2024-08-22,81.04000091552734,86.80000305175781,80.76000213623047,86.16000366210938,5345400.0
2024-08-23,82.44000244140625,84.27999877929688,81.25,82.3499984741211,4225200.0
2024-08-26,81.66000366210938,83.67400360107422,81.25,82.62999725341797,2303500.0
2024-08-27,78.9800033569336,81.61000061035156,78.4000015258789,81.58999633789062,3640200.0
2024-08-28,78.36000061035156,80.55999755859375,78.19999694824219,79.94999694824219,3024000.0
2024-08-29,77.58999633789062,79.5999984741211,77.45999908447266,78.77999877929688,3307800.0
2024-08-30,77.4000015258789,78.5199966430664,76.05999755859375,78.4800033569336,3591700.0
2024-09-03,72.94000244140625,77.75,72.54000091552734,77.55000305175781,5185000.0
2024-09-04,72.48999786376953,74.43000030517578,71.62000274658203,72.4000015258789,4233100.0
2024-09-05,73.44000244140625,73.5999984741211,71.51000213623047,72.77999877929688,2541800.0
2024-09-06,72.88999938964844,73.5999984741211,71.6500015258789,73.44000244140625,3425400.0
2024-09-09,76.61000061035156,78.80000305175781,73.26000213623047,73.4800033569336,5321200.0
2024-09-10,79.27999877929688,79.95899963378906,75.94999694824219,76.12000274658203,3661700.0
2024-09-11,79.51000213623047,79.87999725341797,77.44000244140625,79.05000305175781,3370700.0
2024-09-12,69.68000030517578,70.8499984741211,64.11000061035156,67.88999938964844,23976300.0
2024-09-13,68.27999877929688,68.58000183105469,65.55000305175781,66.16999816894531,11969000.0
2024-09-16,69.16999816894531,70.5999984741211,67.80999755859375,68.12000274658203,4875000.0
2024-09-17,71.98999786376953,75.37100219726562,69.79000091552734,70.11000061035156,7183200.0
2024-09-18,69.86000061035156,73.3499984741211,69.81999969482422,72.19000244140625,4278400.0
2024-09-19,68.0199966430664,71.97000122070312,67.91000366210938,71.8499984741211,5065400.0
2024-09-20,65.69000244140625,67.91000366210938,64.69999694824219,67.5999984741211,12421500.0
2024-09-23,64.13999938964844,66.05000305175781,64.0999984741211,66.05000305175781,5917900.0
2024-09-24,63.93999862670898,65.25,63.880001068115234,64.80000305175781,5167000.0
2024-09-25,63.63999938964844,64.86000061035156,63.5099983215332,63.95000076293945,4524400.0
2024-09-26,63.93000030517578,65.06999969482422,63.369998931884766,64.80000305175781,4467700.0
2024-09-27,65.75,66.87999725341797,64.25,64.8499984741211,4738600.0
2024-09-30,66.83000183105469,67.95999908447266,65.30999755859375,65.69000244140625,4809900.0
2024-10-01,63.93000030517578,67.55000305175781,63.40999984741211,67.12999725341797,4643600.0
2024-10-02,63.15999984741211,63.68999862670898,62.58000183105469,63.52000045776367,4107400.0
2024-10-03,61.06999969482422,62.970001220703125,61.02999877929688,62.52999877929688,4711900.0
2024-10-04,60.20000076293945,62.11000061035156,59.619998931884766,61.5099983215332,6209600.0
2024-10-07,58.720001220703125,60.650001525878906,58.33000183105469,60.20000076293945,5021400.0
2024-10-08,58.38999938964844,58.66999816894531,57.75,58.52999877929688,3828000.0
2024-10-09,58.86000061035156,59.52000045776367,57.9010009765625,58.33000183105469,2974700.0
2024-10-10,56.83000183105469,58.70000076293945,56.63999938964844,58.40999984741211,4415000.0
2024-10-11,58.290000915527344,59.73400115966797,55.70000076293945,56.709999084472656,6261000.0
2024-10-14,57.72999954223633,58.959999084472656,57.04999923706055,57.900001525878906,3361300.0
2024-10-15,57.310001373291016,58.619998931884766,57.119998931884766,57.63999938964844,4087300.0
2024-10-16,57.459999084472656,58.45000076293945,57.119998931884766,57.81999969482422,3258200.0
2024-10-17,54.81999969482422,57.14500045776367,54.81999969482422,57.08000183105469,5423700.0
2024-10-18,54.09999847412109,55.09999847412109,53.54999923706055,54.53499984741211,6754700.0
2024-10-21,53.79999923706055,54.7599983215332,53.04999923706055,53.81999969482422,4092100.0
2024-10-22,53.400001525878906,54.78900146484375,52.810001373291016,53.66999816894531,3559700.0
2024-10-23,53.38999938964844,54.7400016784668,52.77000045776367,53.220001220703125,4288900.0
2024-10-24,52.79999923706055,53.83599853515625,52.2599983215332,53.38999938964844,3767100.0
2024-10-25,53.09000015258789,54.5099983215332,52.79999923706055,53.0099983215332,3704400.0
2024-10-28,54.79999923706055,55.77000045776367,53.09999847412109,53.310001373291016,5011900.0
2024-10-29,55.220001220703125,57.68999862670898,54.880001068115234,55.209999084472656,5592500.0
2024-10-30,54.720001220703125,55.03499984741211,53.5,54.369998931884766,4280600.0
2024-10-31,54.36000061035156,54.57500076293945,52.91999816894531,54.34999847412109,4511400.0
2024-11-01,54.630001068115234,55.34999847412109,53.88999938964844,54.4900016784668,4787100.0
2024-11-04,53.540000915527344,55.650001525878906,53.40999984741211,54.59999847412109,4037200.0
2024-11-05,53.290000915527344,54.31999969482422,52.08000183105469,53.52999877929688,5765900.0
2024-11-06,51.810001373291016,52.85499954223633,49.59999847412109,52.61000061035156,10681500.0
2024-11-07,50.27999877929688,56.69499969482422,49.93999862670898,56.59999847412109,18211700.0
2024-11-08,46.83000183105469,50.900001525878906,46.56999969482422,50.41999816894531,13561500.0
2024-11-11,42.75,46.880001068115234,42.25,46.83000183105469,15915900.0
2024-11-12,43.470001220703125,44.11000061035156,41.540000915527344,42.18999862670898,10714200.0
2024-11-13,42.13999938964844,43.27999877929688,41.709999084472656,43.25,7725400.0
2024-11-14,39.77000045776367,42.060001373291016,38.7599983215332,42.04999923706055,12890100.0
2024-11-15,36.84999847412109,38.70000076293945,35.79999923706055,38.54999923706055,24355500.0
2024-11-18,39.5099983215332,39.76499938964844,37.09999847412109,38.310001373291016,13864800.0
2024-11-19,37.290000915527344,39.27999877929688,37.0099983215332,38.89500045776367,9148800.0
2024-11-20,36.93999862670898,38.220001220703125,36.40499877929688,37.290000915527344,7340800.0
2024-11-21,38.25,38.81999969482422,35.959999084472656,36.54999923706055,8964100.0
2024-11-22,41.11000061035156,42.400001525878906,37.7599983215332,38.43999862670898,13410800.0
2024-11-25,43.65999984741211,46.29999923706055,42.83000183105469,43.0,15821700.0
2024-11-26,42.04999923706055,43.29999923706055,41.470001220703125,43.130001068115234,7248900.0
2024-11-27,43.38999938964844,43.459999084472656,42.08000183105469,42.4900016784668,5083500.0
2024-11-29,43.060001373291016,43.84999847412109,42.29999923706055,43.25,3591500.0
2024-12-02,44.2599983215332,44.65900039672852,42.06999969482422,43.33000183105469,6832800.0
2024-12-03,42.58000183105469,44.25,42.36000061035156,43.97999954223633,7192600.0
2024-12-04,41.630001068115234,42.79999923706055,41.47600173950195,42.7599983215332,5010900.0
2024-12-05,42.93999862670898,44.45000076293945,41.744998931884766,41.900001525878906,8084200.0
2024-12-06,44.43999862670898,46.619998931884766,43.15999984741211,43.52000045776367,8742700.0
2024-12-09,45.650001525878906,47.41299819946289,44.09999847412109,44.77000045776367,7292500.0
2024-12-10,41.5099983215332,45.4900016784668,41.05500030517578,45.36000061035156,10482700.0
2024-12-11,42.86000061035156,43.25,41.060001373291016,41.900001525878906,5619300.0
2024-12-12,42.81999969482422,43.79999923706055,41.70000076293945,42.54999923706055,5236600.0
2024-12-13,41.83000183105469,42.68999862670898,41.380001068115234,42.23500061035156,4862100.0
2024-12-16,41.84000015258789,44.380001068115234,41.27999877929688,42.15999984741211,8038300.0
2024-12-17,40.7599983215332,43.16999816894531,40.630001068115234,41.84999847412109,6266800.0
2024-12-18,38.36000061035156,41.72499847412109,38.20000076293945,40.04999923706055,8573000.0
2024-12-19,39.560001373291016,39.869998931884766,37.43999862670898,38.560001373291016,7497500.0
2024-12-20,39.38999938964844,40.83000183105469,39.119998931884766,39.20000076293945,35482900.0
2024-12-23,39.59000015258789,40.34000015258789,38.52000045776367,39.18999862670898,5112300.0
2024-12-24,40.27000045776367,40.35499954223633,38.75,39.59000015258789,2521900.0
2024-12-26,40.43000030517578,40.54999923706055,39.2400016784668,39.560001373291016,4234500.0
2024-12-27,40.130001068115234,41.4900016784668,39.79399871826172,40.35499954223633,4825100.0
2024-12-30,39.380001068115234,40.5,38.880001068115234,39.73500061035156,5515000.0
2024-12-31,41.58000183105469,41.790000915527344,39.38999938964844,39.709999084472656,7573700.0
2025-01-02,42.0,43.29999923706055,41.40999984741211,42.20000076293945,5313500.0
2025-01-03,42.18000030517578,42.619998931884766,41.08000183105469,42.25,5555600.0
2025-01-06,42.56999969482422,44.52000045776367,41.630001068115234,44.0,8577600.0
2025-01-07,47.52999877929688,48.91999816894531,42.86000061035156,43.900001525878906,22592300.0
2025-01-08,43.16999816894531,47.70000076293945,43.0099983215332,47.59999847412109,13347600.0
2025-01-10,42.25,43.70000076293945,41.78499984741211,42.76499938964844,6411900.0
2025-01-13,35.150001525878906,35.380001068115234,31.940000534057617,33.29999923706055,33488000.0
2025-01-14,34.459999084472656,35.68000030517578,33.18000030517578,35.150001525878906,14427300.0
2025-01-15,34.77000045776367,35.540000915527344,34.459999084472656,35.18000030517578,7459700.0
2025-01-16,33.7599983215332,34.95000076293945,33.34000015258789,34.75,7340900.0
2025-01-17,34.060001373291016,34.790000915527344,33.599998474121094,33.84000015258789,8130500.0
2025-01-21,35.88999938964844,37.900001525878906,35.29999923706055,35.7599983215332,12834900.0
2025-01-22,38.5,41.09000015258789,36.0,36.34999847412109,16694500.0
