Date,Close_PNR,High_PNR,Low_PNR,Open_PNR,Volume_PNR
1973-05-03,0.5270949602127075,0.5413407584666576,0.5270949602127075,0.5270949602127075,35736.0
1973-05-04,0.5627099871635437,0.5912016558975359,0.5627099871635438,0.5627099871635438,59858.0
1973-05-07,0.5342180132865906,0.5627096657462771,0.5342180132865906,0.5342180132865906,66112.0
1973-05-08,0.5270949602127075,0.5413407584666576,0.5270949602127075,0.5270949602127075,24122.0
1973-05-09,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,32162.0
1973-05-10,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,9827.0
1973-05-11,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,14294.0
1973-05-14,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,24122.0
1973-05-15,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,34843.0
1973-05-16,0.5342180132865906,0.5627096657462771,0.5342180132865906,0.5342180132865906,20548.0
1973-05-17,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,33056.0
1973-05-18,0.5199719667434692,0.5413404075190523,0.5199719667434692,0.5199719667434692,33056.0
1973-05-21,0.4772349894046783,0.4986039661962054,0.4772349894046784,0.4772349894046784,76832.0
1973-05-22,0.4772349894046783,0.4986039661962054,0.4772349894046784,0.4772349894046784,10721.0
1973-05-23,0.47011199593544,0.4843577882476428,0.47011199593544,0.47011199593544,30376.0
1973-05-24,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,55391.0
1973-05-25,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,43777.0
1973-05-29,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,16081.0
1973-05-30,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,893.0
1973-05-31,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,30376.0
1973-06-01,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,6254.0
1973-06-04,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,2680.0
1973-06-05,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,31269.0
1973-06-06,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,16081.0
1973-06-07,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,8041.0
1973-06-08,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,9827.0
1973-06-11,0.47011199593544,0.49148044165153,0.47011199593544,0.47011199593544,22335.0
1973-06-12,0.4772349894046783,0.4986039661962054,0.4772349894046784,0.4772349894046784,23228.0
1973-06-13,0.4772349894046783,0.4986039661962054,0.4772349894046784,0.4772349894046784,5360.0
1973-06-14,0.47011199593544,0.49148044165153,0.47011199593544,0.47011199593544,16081.0
1973-06-15,0.47011199593544,0.49148044165153,0.47011199593544,0.47011199593544,13401.0
1973-06-18,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,20548.0
1973-06-19,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,8041.0
1973-06-20,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,6254.0
1973-06-21,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,14294.0
1973-06-22,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,28589.0
1973-06-25,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,8041.0
1973-06-26,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,11614.0
1973-06-27,0.4344971776008606,0.455866169324031,0.4344971776008606,0.4344971776008606,16081.0
1973-06-28,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,22335.0
1973-06-29,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,13401.0
1973-07-02,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,5360.0
1973-07-03,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,2680.0
1973-07-05,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,893.0
1973-07-06,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,5360.0
1973-07-09,0.4344971776008606,0.455866169324031,0.4344971776008606,0.4344971776008606,6254.0
1973-07-10,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,6254.0
1973-07-11,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,893.0
1973-07-12,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,8041.0
1973-07-13,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,1787.0
1973-07-16,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,6254.0
1973-07-17,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,11614.0
1973-07-18,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,9827.0
1973-07-19,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,5360.0
1973-07-20,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,5360.0
1973-07-23,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,16081.0
1973-07-24,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,15188.0
1973-07-25,0.4843578040599823,0.5128494503025792,0.4843578040599822,0.4843578040599822,42883.0
1973-07-26,0.5342180132865906,0.5627096657462771,0.5342180132865906,0.5342180132865906,48244.0
1973-07-27,0.5342180132865906,0.5627096657462771,0.5342180132865906,0.5342180132865906,16081.0
1973-07-30,0.5342180132865906,0.5627096657462771,0.5342180132865906,0.5342180132865906,38416.0
1973-07-31,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,17868.0
1973-08-01,0.5342180132865906,0.5627096657462771,0.5342180132865906,0.5342180132865906,27695.0
1973-08-02,0.5199719667434692,0.5413404075190523,0.5199719667434692,0.5199719667434692,26802.0
1973-08-03,0.5128493309020996,0.534217772340829,0.5128493309020996,0.5128493309020996,28589.0
1973-08-06,0.5128493309020996,0.534217772340829,0.5128493309020996,0.5128493309020996,11614.0
1973-08-07,0.4986036419868469,0.5270947732269894,0.498603641986847,0.498603641986847,16081.0
1973-08-08,0.4986036419868469,0.5270947732269894,0.498603641986847,0.498603641986847,893.0
1973-08-09,0.4986036419868469,0.5270947732269894,0.498603641986847,0.498603641986847,6254.0
1973-08-10,0.4986036419868469,0.5270947732269894,0.498603641986847,0.498603641986847,8934.0
1973-08-13,0.47011199593544,0.4843577882476428,0.47011199593544,0.47011199593544,41096.0
1973-08-14,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,10721.0
1973-08-15,0.441620260477066,0.441620260477066,0.441620260477066,0.441620260477066,0.0
1973-08-16,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,893.0
1973-08-17,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,1787.0
1973-08-20,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,10721.0
1973-08-21,0.4558661878108978,0.4772346645521794,0.4558661878108978,0.4558661878108978,893.0
1973-08-22,0.4202515184879303,0.4416205185206854,0.4202515184879303,0.4202515184879303,16081.0
1973-08-23,0.4344971776008606,0.455866169324031,0.4344971776008606,0.4344971776008606,9827.0
1973-08-24,0.4344971776008606,0.455866169324031,0.4344971776008606,0.4344971776008606,8041.0
1973-08-27,0.4344971776008606,0.4344971776008606,0.4344971776008606,0.4344971776008606,0.0
1973-08-28,0.4344971776008606,0.4344971776008606,0.4344971776008606,0.4344971776008606,0.0
1973-08-29,0.441620260477066,0.4701118999736576,0.441620260477066,0.441620260477066,17868.0
1973-08-30,0.4344971776008606,0.455866169324031,0.4344971776008606,0.4344971776008606,11614.0
1973-08-31,0.4344971776008606,0.455866169324031,0.4344971776008606,0.4344971776008606,16081.0
1973-09-04,0.47011199593544,0.4843577882476428,0.47011199593544,0.47011199593544,29482.0
1973-09-05,0.4558661878108978,0.4843578036875599,0.4558661878108978,0.4558661878108978,11614.0
1973-09-06,0.5128493309020996,0.5413404243189618,0.5128493309020996,0.5128493309020996,48244.0
1973-09-07,0.5128493309020996,0.5413404243189618,0.5128493309020996,0.5128493309020996,20548.0
1973-09-10,0.5270949602127075,0.5627097592879772,0.5270949602127075,0.5270949602127075,55391.0
1973-09-11,0.5270949602127075,0.5627097592879772,0.5270949602127075,0.5270949602127075,9827.0
1973-09-12,0.5270949602127075,0.5627097592879772,0.5270949602127075,0.5270949602127075,31269.0
1973-09-13,0.5199719667434692,0.5413404075190523,0.5199719667434692,0.5199719667434692,5360.0
1973-09-14,0.5199719667434692,0.5413404075190523,0.5199719667434692,0.5199719667434692,17868.0
1973-09-17,0.5413409471511841,0.5840784781853697,0.5413409471511841,0.5413409471511841,55391.0
1973-09-18,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,33056.0
1973-09-19,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,22335.0
1973-09-20,0.5413409471511841,0.5840784781853697,0.5413409471511841,0.5413409471511841,21442.0
1973-09-21,0.5413409471511841,0.5840784781853697,0.5413409471511841,0.5413409471511841,26802.0
1973-09-24,0.5413409471511841,0.5627099554206769,0.5413409471511841,0.5413409471511841,9827.0
1973-09-25,0.5840778946876526,0.619692670597075,0.5840778946876526,0.5840778946876526,63431.0
1973-09-26,0.5840778946876526,0.619692670597075,0.5840778946876526,0.5840778946876526,73259.0
1973-09-27,0.5627099871635437,0.6054475206085838,0.5627099871635438,0.5627099871635438,30376.0
1973-09-28,0.5627099871635437,0.6054475206085838,0.5627099871635438,0.5627099871635438,27695.0
1973-10-01,0.5912011861801147,0.6268154858771176,0.5912011861801147,0.5912011861801147,33056.0
1973-10-02,0.5912011861801147,0.6268154858771176,0.5912011861801147,0.5912011861801147,35736.0
1973-10-03,0.6268155574798584,0.6410613518116592,0.6268155574798584,0.6268155574798584,84873.0
1973-10-04,0.6196927428245544,0.6339385334726442,0.6196927428245543,0.6196927428245543,59858.0
1973-10-05,0.6339389681816101,0.6695532871593896,0.6339389681816101,0.6339389681816101,66112.0
1973-10-08,0.676676332950592,0.7122905829320548,0.676676332950592,0.676676332950592,61645.0
1973-10-09,0.6624302268028259,0.6980445241194284,0.662430226802826,0.662430226802826,85766.0
1973-10-10,0.726536214351654,0.7692736530048231,0.726536214351654,0.726536214351654,134010.0
1973-10-11,0.8618718385696411,0.8832403481778579,0.8618718385696411,0.8618718385696411,349319.0
1973-10-12,0.8262567520141602,0.8618715287735671,0.82625675201416,0.82625675201416,168853.0
1973-10-15,0.8262567520141602,0.8689941806852444,0.82625675201416,0.82625675201416,114355.0
1973-10-16,0.790642499923706,0.8048882899570552,0.790642499923706,0.790642499923706,88447.0
1973-10-17,0.790642499923706,0.8048882899570552,0.790642499923706,0.790642499923706,41990.0
1973-10-18,0.7835192680358887,0.8048881932711806,0.7835192680358887,0.7835192680358887,69685.0
1973-10-19,0.8048884272575378,0.8262569338885393,0.804888427257538,0.804888427257538,77726.0
1973-10-22,0.8048884272575378,0.8262569338885393,0.804888427257538,0.804888427257538,57178.0
1973-10-23,0.8048884272575378,0.8262569338885393,0.804888427257538,0.804888427257538,19655.0
1973-10-24,0.726536214351654,0.7692736530048231,0.726536214351654,0.726536214351654,75046.0
1973-10-25,0.7550277709960938,0.7906425518591359,0.7550277709960938,0.7550277709960938,60751.0
1973-10-26,0.7550277709960938,0.7835194136223841,0.7550277709960938,0.7550277709960938,55391.0
1973-10-29,0.7407821416854858,0.7763969939264123,0.7407821416854858,0.7407821416854858,30376.0
1973-10-30,0.7407821416854858,0.7763969939264123,0.7407821416854858,0.7407821416854858,82193.0
1973-10-31,0.7407821416854858,0.7763969939264123,0.7407821416854858,0.7407821416854858,34843.0
1973-11-01,0.7550277709960938,0.7835194136223841,0.7550277709960938,0.7550277709960938,9827.0
1973-11-02,0.7550277709960938,0.7835194136223841,0.7550277709960938,0.7550277709960938,22335.0
1973-11-05,0.7407821416854858,0.7763969939264123,0.7407821416854858,0.7407821416854858,55391.0
1973-11-06,0.6980445384979248,0.7265361832774587,0.6980445384979249,0.6980445384979249,61645.0
1973-11-07,0.6837986707687378,0.7194134503814761,0.6837986707687378,0.6837986707687378,9827.0
1973-11-08,0.6837986707687378,0.7194134503814761,0.6837986707687378,0.6837986707687378,15188.0
1973-11-09,0.6837986707687378,0.7194134503814761,0.6837986707687378,0.6837986707687378,19655.0
1973-11-12,0.6268155574798584,0.6481845524178704,0.6268155574798584,0.6268155574798584,55391.0
1973-11-13,0.5555863380432129,0.5769553281195633,0.5555863380432129,0.5555863380432129,60751.0
1973-11-14,0.5627099871635437,0.5840785111336501,0.5627099871635438,0.5627099871635438,67898.0
1973-11-15,0.5484639406204224,0.5698323944537069,0.5484639406204224,0.5484639406204224,23228.0
1973-11-16,0.5769553184509277,0.6125696135168051,0.5769553184509277,0.5769553184509277,45563.0
1973-11-19,0.5698322653770447,0.5912012605625793,0.5698322653770447,0.5698322653770447,31269.0
1973-11-20,0.5057264566421509,0.541340738559048,0.5057264566421509,0.5057264566421509,51817.0
1973-11-21,0.5057264566421509,0.541340738559048,0.5057264566421509,0.5057264566421509,34843.0
1973-11-23,0.5199719667434692,0.5555862572255859,0.5199719667434692,0.5199719667434692,22335.0
1973-11-26,0.4914806187152862,0.5199722742923201,0.4914806187152863,0.4914806187152863,59858.0
1973-11-27,0.4558661878108978,0.4914804573184965,0.4558661878108978,0.4558661878108978,70579.0
1973-11-28,0.47011199593544,0.49148044165153,0.47011199593544,0.47011199593544,45563.0
1973-11-29,0.4558661878108978,0.4914804573184965,0.4558661878108978,0.4558661878108978,21442.0
1973-11-30,0.4558661878108978,0.4914804573184965,0.4558661878108978,0.4558661878108978,9827.0
1973-12-03,0.4273745417594909,0.4487430185092365,0.4273745417594909,0.4273745417594909,17868.0
1973-12-04,0.4273745417594909,0.4558661879914663,0.4273745417594909,0.4273745417594909,10721.0
1973-12-05,0.4273745417594909,0.4558661879914663,0.4273745417594909,0.4273745417594909,13401.0
1973-12-06,0.4344971776008606,0.4701119918566612,0.4344971776008606,0.4344971776008606,16081.0
1973-12-07,0.4487430453300476,0.4772346932649331,0.4487430453300476,0.4487430453300476,14294.0
1973-12-10,0.47011199593544,0.49148044165153,0.47011199593544,0.47011199593544,11614.0
1973-12-11,0.47011199593544,0.49148044165153,0.47011199593544,0.47011199593544,33056.0
