Date,Close_POOL,High_POOL,Low_POOL,Open_POOL,Volume_POOL
1996-01-23,0.7228218913078308,0.7710103547392736,0.7228218913078308,0.7228218913078308,45563.0
1996-01-24,0.7228218913078308,0.7228218913078308,0.7228218913078308,0.7228218913078308,58092.0
1996-01-25,0.7710102796554565,0.7710102796554565,0.7228218209167832,0.7710102796554565,86569.0
1996-01-26,0.7549474835395813,0.7710102739182142,0.7228218155381209,0.7228218155381209,53536.0
1996-01-29,0.7388845086097717,0.7870729606437138,0.7228217203465186,0.7710101723804608,406645.0
1996-01-30,0.7870729565620422,0.7870729565620422,0.7388845047779999,0.7388845047779999,517134.0
1996-01-31,0.7870729565620422,0.7870729565620422,0.7549473802021357,0.7870729565620422,53536.0
1996-02-01,0.7549474835395813,0.7870730642968472,0.7549474835395813,0.7870730642968472,13669.0
1996-02-02,0.7629786729812622,0.7870728970515208,0.7549473231206265,0.7549473231206265,292739.0
1996-02-05,0.7710102796554565,0.7870730701536159,0.7549474891572971,0.7870730701536159,62648.0
1996-02-06,0.7870729565620422,0.7870729565620422,0.7549473802021357,0.7870729565620422,51258.0
1996-02-07,0.7549474835395813,0.7870730642968472,0.7549474835395813,0.7870730642968472,1461417.0
1996-02-08,0.7870729565620422,0.7870729565620422,0.7549473802021357,0.7549473802021357,51258.0
1996-02-09,0.7549474835395813,0.7870730642968472,0.7549474835395813,0.7870730642968472,13669.0
1996-02-12,0.7549474835395813,0.7549474835395813,0.7549474835395813,0.7549474835395813,54675.0
1996-02-13,0.8031358122825623,0.8031358122825623,0.75494744369025,0.7710102332210208,173138.0
1996-02-14,0.8031358122825623,0.8031358122825623,0.75494744369025,0.8031358122825623,219839.0
1996-02-15,0.7629786729812622,0.803135684016968,0.7549473231206265,0.803135684016968,140105.0
1996-02-16,0.8031358122825623,0.8031358122825623,0.7629787948335405,0.7629787948335405,27338.0
1996-02-20,0.7629786729812622,0.803135684016968,0.7629786729812622,0.803135684016968,25059.0
1996-02-21,0.7629786729812622,0.803135684016968,0.7629786729812622,0.7629786729812622,22781.0
1996-02-22,0.7710102796554565,0.7870730701536159,0.7629788407842792,0.7629788407842792,337163.0
1996-02-23,0.7629786729812622,0.7710101100860737,0.7629786729812622,0.7710101100860737,93403.0
1996-02-26,0.7629786729812622,0.7870728970515208,0.7629786729812622,0.7870728970515208,88847.0
1996-02-27,0.7710102796554565,0.827230090021112,0.7710102796554565,0.7870730701536159,113906.0
1996-02-28,0.7710102796554565,0.827230090021112,0.7710102796554565,0.7710102796554565,55814.0
1996-02-29,0.8111674785614014,0.8272302726048923,0.8031360379175486,0.8272302726048923,39867.0
1996-03-01,0.8673861622810364,0.8834490370157703,0.8031357102722463,0.8272299351301683,415758.0
1996-03-04,0.8995121121406555,0.8995121121406555,0.8352608543888214,0.8995121121406555,18225.0
1996-03-05,0.8513236045837402,0.8914806277715893,0.835260812757441,0.8914806277715893,200475.0
1996-03-06,0.8432918787002563,0.8914802328309055,0.8432918787002563,0.8593546634104727,159469.0
1996-03-07,0.8352607488632202,0.8673863300583358,0.8352607488632202,0.8352607488632202,178833.0
1996-03-08,0.8352607488632202,0.8914805595767703,0.8352607488632202,0.8352607488632202,85430.0
1996-03-11,0.8352607488632202,0.8352607488632202,0.8352607488632202,0.8352607488632202,12530.0
1996-03-12,0.8352607488632202,0.8834492079000892,0.8272300951401046,0.8352607488632202,230091.0
1996-03-13,0.8432918787002563,0.8834488840978791,0.8272297919433496,0.8834488840978791,240342.0
1996-03-14,0.8513236045837402,0.8513236045837402,0.835260812757441,0.8513236045837402,395255.0
1996-03-15,0.8673861622810364,0.8673861622810364,0.8673861622810364,0.8673861622810364,52397.0
1996-03-18,0.8352607488632202,0.8673863300583358,0.8352607488632202,0.8352607488632202,115045.0
1996-03-19,0.8834488391876221,0.8834488391876221,0.8352604002624759,0.8352604002624759,144661.0
1996-03-20,0.8352607488632202,0.8834492079000892,0.8352607488632202,0.8673863300583358,267680.0
1996-03-21,0.8352607488632202,0.8834492079000892,0.8352607488632202,0.8834492079000892,7973.0
1996-03-22,0.8593549728393555,0.8714020875208763,0.8513235339702764,0.8513235339702764,608259.0
1996-03-25,0.8432918787002563,0.8593546634104727,0.8432918787002563,0.8593546634104727,76317.0
1996-03-26,0.8673861622810364,0.8995118245063254,0.8432920246672931,0.8432920246672931,74039.0
1996-03-27,0.8834488391876221,0.9155744069749466,0.8673859680498005,0.8834488391876221,497770.0
1996-03-28,0.9637624621391296,0.9798252527234342,0.8995119977554759,0.9316375789240852,1659614.0
1996-03-29,0.9316373467445374,0.9637622219535276,0.9316373467445374,0.9637622219535276,174277.0
1996-04-01,0.9798245429992676,0.9798245429992676,0.9476996830534804,0.9637617640498444,95681.0
1996-04-02,0.9637624621391296,0.9798252527234342,0.9316375789240852,0.9316375789240852,584339.0
1996-04-03,0.9477001428604126,0.9798250183926072,0.9477001428604126,0.9637622316498108,706219.0
1996-04-04,0.9316373467445374,0.9798250085347184,0.9316373467445374,0.9316373467445374,370195.0
1996-04-08,0.8995121121406555,0.9557311447590724,0.8995121121406555,0.9557311447590724,41006.0
1996-04-09,0.915574848651886,0.915574848651886,0.915574848651886,0.915574848651886,31894.0
1996-04-10,0.915574848651886,0.9557310861822162,0.915574848651886,0.9477004319367194,227813.0
1996-04-11,0.9637624621391296,0.9637624621391296,0.9155747883397805,0.9155747883397805,23920.0
1996-04-12,0.9316373467445374,0.9637622219535276,0.9155745601633468,0.9637622219535276,58092.0
1996-04-15,0.9637624621391296,0.9637624621391296,0.9477003695083898,0.9477003695083898,4556.0
1996-04-16,0.939669132232666,0.9637625794665712,0.9316376923406768,0.9316376923406768,44423.0
1996-04-17,0.9637624621391296,0.9637624621391296,0.9316375789240852,0.9316375789240852,382725.0
1996-04-18,0.9637624621391296,0.9637624621391296,0.9477003695083898,0.9637624621391296,329189.0
1996-04-19,0.9477001428604126,0.9637622316498108,0.9477001428604126,0.9637622316498108,36450.0
1996-04-22,0.9477001428604126,0.9958878051354032,0.9477001428604126,0.9477001428604126,18225.0
1996-04-23,0.9477001428604126,0.9958878051354032,0.9477001428604126,0.9958878051354032,29616.0
1996-04-24,0.9477001428604126,0.9958878051354032,0.9477001428604126,0.9477001428604126,17086.0
1996-04-25,0.9477001428604126,0.9557307946563256,0.9477001428604126,0.9477001428604126,36450.0
1996-04-26,0.9958878755569458,0.9958878755569458,0.9958878755569458,0.9958878755569458,77456.0
1996-04-29,1.011950969696045,1.011950969696045,0.947700496689966,0.9798253842161764,134409.0
1996-04-30,1.0762022733688354,1.1083271622523012,1.011951012450317,1.011951012450317,2264456.0
1996-05-01,1.0601390600204468,1.1083267232349592,1.0601390600204468,1.0601390600204468,33033.0
1996-05-02,1.0601390600204468,1.0922639361789843,1.0601390600204468,1.0601390600204468,47841.0
1996-05-03,1.0601390600204468,1.0922639361789843,1.0601390600204468,1.0601390600204468,125297.0
1996-05-06,1.0601390600204468,1.0922639361789843,1.0601390600204468,1.0601390600204468,127575.0
1996-05-07,1.0601390600204468,1.0922639361789843,1.0601390600204468,1.0922639361789843,1915903.0
1996-05-08,1.0922642946243286,1.0922642946243286,1.0601394079234558,1.0922642946243286,148078.0
1996-05-09,1.0601390600204468,1.0922639361789843,1.0601390600204468,1.0922639361789843,13669.0
1996-05-10,1.0601390600204468,1.0922639361789843,1.0601390600204468,1.0601390600204468,33033.0
1996-05-13,1.1484841108322144,1.1565155506140317,1.0762021997263178,1.08423285431029,595730.0
1996-05-14,1.1404527425765991,1.1565156231476557,1.108327155922907,1.1565156231476557,299573.0
1996-05-15,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,5695.0
1996-05-16,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,0.0
1996-05-17,1.1083266735076904,1.1565151197577208,1.1083266735076904,1.1565151197577208,26198.0
1996-05-20,1.132421374320984,1.1565156076096477,1.10832714103232,1.1565156076096477,48980.0
1996-05-21,1.1404527425765991,1.1565156231476557,1.108327155922907,1.1565156231476557,59231.0
1996-05-22,1.1243892908096311,1.1565149458948143,1.1083265068891195,1.1565149458948143,43284.0
1996-05-23,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,2278.0
1996-05-24,1.15651535987854,1.15651535987854,1.124389693293723,1.15651535987854,60370.0
1996-05-28,1.1645467281341553,1.212734399896772,1.1243897097485993,1.1243897097485993,295017.0
1996-05-29,1.220765471458435,1.220765471458435,1.1565150291068027,1.1886405992592817,428288.0
1996-05-30,1.172577738761902,1.2207653929378262,1.172577738761902,1.2207653929378262,575227.0
1996-05-31,1.220765471458435,1.220765471458435,1.1725778141830423,1.1725778141830423,153773.0
1996-06-03,1.220765471458435,1.228796820374472,1.1725778141830423,1.220765471458435,670908.0
1996-06-04,1.220765471458435,1.220765471458435,1.1725778141830423,1.1725778141830423,276792.0
1996-06-05,1.2528914213180542,1.2528914213180542,1.20470374943868,1.2207658414294469,62648.0
1996-06-06,1.236828327178955,1.2528911131726572,1.204703453144916,1.2528911131726572,44423.0
1996-06-07,1.2528914213180542,1.2528914213180542,1.2528914213180542,1.2528914213180542,28477.0
1996-06-10,1.236828327178955,1.2850167724042325,1.236828327178955,1.2528911131726572,403228.0
1996-06-11,1.236828327178955,1.2850167724042325,1.236828327178955,1.236828327178955,412341.0
1996-06-12,1.236828327178955,1.2850167724042325,1.2207655411852527,1.2850167724042325,153773.0
1996-06-13,1.2528914213180542,1.285017088450854,1.2207658414294469,1.2207658414294469,43284.0
1996-06-14,1.220765471458435,1.220765471458435,1.220765471458435,1.220765471458435,34172.0
1996-06-17,1.220765471458435,1.2689538266871536,1.220765471458435,1.2689538266871536,113906.0
1996-06-18,1.1083266735076904,1.2368283534807705,1.1083266735076904,1.2207655671454845,661795.0
1996-06-19,1.1243892908096311,1.1565149458948143,1.0922637229686074,1.0922637229686074,570670.0
1996-06-20,1.1404527425765991,1.188641209801348,1.1404527425765991,1.1404527425765991,154913.0
1996-06-21,1.15651535987854,1.15651535987854,1.140452482964036,1.140452482964036,27338.0
1996-06-24,1.1966720819473269,1.1966720819473269,1.1565150740732992,1.1565150740732992,299573.0
1996-06-25,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,20503.0
1996-06-26,1.15651535987854,1.1886409392191664,1.15651535987854,1.15651535987854,31894.0
1996-06-27,1.1243892908096311,1.1565149458948143,1.076201637001371,1.1565149458948143,395255.0
1996-06-28,1.15651535987854,1.15651535987854,1.1083269036234098,1.1083269036234098,117323.0
1996-07-01,1.172577738761902,1.172577738761902,1.1404520834316052,1.1565149547188336,302991.0
1996-07-02,1.15651535987854,1.2047037288894795,1.15651535987854,1.1886409392191664,178833.0
1996-07-03,1.172577738761902,1.180609087161356,1.172577738761902,1.180609087161356,100238.0
1996-07-05,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,54675.0
1996-07-08,1.1484841108322144,1.2047039275723213,1.124389878730967,1.1565155506140317,269958.0
1996-07-09,1.15651535987854,1.1725781495488532,1.15651535987854,1.1725781495488532,74039.0
1996-07-10,1.1484841108322144,1.1645469031516442,1.1484841108322144,1.1484841108322144,175416.0
1996-07-11,1.1484841108322144,1.1725783429334615,1.1324213185127845,1.1484841108322144,88847.0
1996-07-12,1.1083266735076904,1.1725779060930068,1.1083266735076904,1.1565151197577208,238064.0
1996-07-15,1.2047035694122314,1.220765659002739,1.1484837693863512,1.156515206780411,2004750.0
1996-07-16,1.1083266735076904,1.2047034787635786,1.1083266735076904,1.2047034787635786,281348.0
1996-07-17,1.1243892908096311,1.1725777298153264,1.1243892908096311,1.1725777298153264,1115142.0
1996-07-18,1.1645467281341553,1.1725781667089432,1.1243897097485993,1.1725781667089432,126436.0
1996-07-19,1.2047035694122314,1.220765659002739,1.156515206780411,1.172577994324351,880495.0
1996-07-22,1.220765471458435,1.252891041610914,1.1886405992592817,1.220765471458435,842906.0
1996-07-23,1.2047035694122314,1.2689540216345596,1.2047035694122314,1.2689540216345596,546750.0
1996-07-24,1.2047035694122314,1.2047035694122314,1.2047035694122314,1.2047035694122314,44423.0
1996-07-25,1.15651535987854,1.252891399946894,1.15651535987854,1.252891399946894,96820.0
1996-07-26,1.2047035694122314,1.2047035694122314,1.156515206780411,1.172577994324351,643570.0
1996-07-29,1.2047035694122314,1.2047035694122314,1.1645465569302915,1.2047035694122314,94542.0
1996-07-30,1.15651535987854,1.2207658206062677,1.15651535987854,1.2207658206062677,11391.0
1996-07-31,1.2047035694122314,1.220765659002739,1.156515206780411,1.156515206780411,22781.0
1996-08-01,1.15651535987854,1.2207658206062677,1.15651535987854,1.2207658206062677,62648.0
1996-08-02,1.172577738761902,1.2047033068480384,1.172577738761902,1.2047033068480384,13669.0
1996-08-05,1.172577738761902,1.172577738761902,1.172577738761902,1.172577738761902,20503.0
1996-08-06,1.188640832901001,1.188640832901001,1.156515256433852,1.156515256433852,78595.0
1996-08-07,1.15651535987854,1.2047037288894795,1.15651535987854,1.2047037288894795,96820.0
1996-08-08,1.15651535987854,1.2047037288894795,1.15651535987854,1.2047037288894795,12530.0
1996-08-09,1.15651535987854,1.2047037288894795,1.15651535987854,1.2047037288894795,38728.0
1996-08-12,1.172577738761902,1.180609087161356,1.1565149547188336,1.1565149547188336,51258.0
1996-08-13,1.172577738761902,1.2047033068480384,1.1565149547188336,1.1565149547188336,30755.0
1996-08-14,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,3417.0
1996-08-15,1.1645467281341553,1.1725781667089432,1.1565153768035592,1.1725781667089432,1329286.0
1996-08-16,1.220765471458435,1.220765471458435,1.1565150291068027,1.1565150291068027,120741.0
1996-08-19,1.15651535987854,1.2207658206062677,1.15651535987854,1.2207658206062677,86569.0
1996-08-20,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,27338.0
1996-08-21,1.2047035694122314,1.2047035694122314,1.156515206780411,1.156515206780411,42145.0
1996-08-22,1.2047035694122314,1.2047035694122314,1.172577994324351,1.2047035694122314,96820.0
1996-08-23,1.2047035694122314,1.2047035694122314,1.2047035694122314,1.2047035694122314,0.0
1996-08-26,1.1806095838546753,1.22076590652528,1.1565154412755252,1.1565154412755252,383864.0
1996-08-27,1.172577738761902,1.2207653929378262,1.172577738761902,1.172577738761902,35311.0
1996-08-28,1.172577738761902,1.2207653929378262,1.172577738761902,1.2207653929378262,14808.0
1996-08-29,1.220765471458435,1.220765471458435,1.1725778141830423,1.1725778141830423,9113.0
1996-08-30,1.220765471458435,1.220765471458435,1.220765471458435,1.220765471458435,11391.0
1996-09-03,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,4556.0
1996-09-04,1.15651535987854,1.2207658206062677,1.15651535987854,1.2207658206062677,48980.0
1996-09-05,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,2278.0
1996-09-06,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,0.0
1996-09-09,1.220765471458435,1.220765471458435,1.1565150291068027,1.1565150291068027,58092.0
1996-09-10,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,1139.0
1996-09-11,1.220765471458435,1.220765471458435,1.220765471458435,1.220765471458435,5695.0
1996-09-12,1.2287969589233398,1.2448598330548604,1.1565151595057794,1.2207656091017551,153773.0
1996-09-13,1.3332055807113647,1.3813932570157892,1.2850172064533392,1.3492676741771057,1184625.0
1996-09-16,1.3332055807113647,1.3332055807113647,1.2850172064533392,1.3332055807113647,38728.0
1996-09-17,1.3332055807113647,1.3332055807113647,1.2850172064533392,1.2850172064533392,44423.0
1996-09-18,1.3332055807113647,1.3332055807113647,1.2850172064533392,1.2850172064533392,44423.0
1996-09-19,1.285016417503357,1.285016417503357,1.285016417503357,1.285016417503357,12530.0
1996-09-20,1.3010793924331665,1.3171421763779114,1.2850166084884218,1.3091107407834592,88847.0
1996-09-23,1.3171427249908447,1.3171427249908447,1.2850171437204898,1.2850171437204898,21642.0
1996-09-24,1.285016417503357,1.3171419806181974,1.285016417503357,1.3171419806181974,115045.0
1996-09-25,1.285016417503357,1.3171419806181974,1.285016417503357,1.285016417503357,18225.0
1996-09-26,1.3332055807113647,1.3332055807113647,1.2850172064533392,1.3171427892920229,25059.0
1996-09-27,1.3332055807113647,1.3332055807113647,1.2850172064533392,1.309111349960252,86569.0
1996-09-30,1.3010793924331665,1.3010793924331665,1.3010793924331665,1.3010793924331665,78595.0
1996-10-01,1.285016417503357,1.3332047621756176,1.285016417503357,1.3332047621756176,77456.0
1996-10-02,1.3332055807113647,1.3332055807113647,1.3332055807113647,1.3332055807113647,9113.0
1996-10-03,1.285016417503357,1.285016417503357,1.285016417503357,1.285016417503357,2278.0
1996-10-04,1.285016417503357,1.309110546217414,1.285016417503357,1.309110546217414,179972.0
1996-10-07,1.3010793924331665,1.3010793924331665,1.3010793924331665,1.3010793924331665,26198.0
1996-10-08,1.3171427249908447,1.3171427249908447,1.2850171437204898,1.2850171437204898,51258.0
1996-10-09,1.285016417503357,1.3332047621756176,1.285016417503357,1.301079199060777,130992.0
1996-10-10,1.2930481433868408,1.2930481433868408,1.2930481433868408,1.2930481433868408,2278.0
1996-10-11,1.285016417503357,1.3332047621756176,1.285016417503357,1.3332047621756176,4556.0
1996-10-14,1.3332055807113647,1.3332055807113647,1.2850172064533392,1.2850172064533392,12530.0
1996-10-15,1.2769856452941897,1.293048435181104,1.268954206728636,1.2850170838597426,126436.0
1996-10-16,1.3171427249908447,1.3171427249908447,1.3171427249908447,1.3171427249908447,1139.0
1996-10-17,1.3171427249908447,1.3171427249908447,1.3171427249908447,1.3171427249908447,51258.0
1996-10-18,1.268954157829285,1.3171426128772703,1.268954157829285,1.3171426128772703,4556.0
1996-10-21,1.220765471458435,1.2850166990075589,1.220765471458435,1.252891041610914,119602.0
1996-10-22,1.2528914213180542,1.2528914213180542,1.2207658414294469,1.2207658414294469,39867.0
1996-10-23,1.220765471458435,1.220765471458435,1.220765471458435,1.220765471458435,5695.0
1996-10-24,1.220765471458435,1.2850166990075589,1.220765471458435,1.2850166990075589,91125.0
1996-10-25,1.220765471458435,1.220765471458435,1.220765471458435,1.220765471458435,53536.0
1996-10-28,1.188640832901001,1.2850169515931686,1.188640832901001,1.2850169515931686,100238.0
1996-10-29,1.236828327178955,1.236828327178955,1.236828327178955,1.236828327178955,7973.0
1996-10-30,1.15651535987854,1.1645467110916012,1.15651535987854,1.15651535987854,750642.0
1996-10-31,1.15651535987854,1.2207658206062677,1.15651535987854,1.1605310354850706,29616.0
1996-11-01,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,1139.0
1996-11-04,1.15651535987854,1.15651535987854,1.15651535987854,1.15651535987854,4556.0
1996-11-05,1.220765471458435,1.220765471458435,1.1565150291068027,1.1565150291068027,10252.0
1996-11-06,1.2047035694122314,1.2047035694122314,1.156515206780411,1.156515206780411,62648.0
1996-11-07,1.236828327178955,1.236828327178955,1.19667210377015,1.19667210377015,5695.0
1996-11-08,1.236828327178955,1.236828327178955,1.236828327178955,1.236828327178955,0.0
1996-11-11,1.1806095838546753,1.1806095838546753,1.1806095838546753,1.1806095838546753,33033.0
1996-11-12,1.2047035694122314,1.2047035694122314,1.156515206780411,1.1886407818682914,227813.0
1996-11-13,1.220765471458435,1.2368282565346749,1.1725778141830423,1.2368282565346749,99098.0
1996-11-14,1.2528914213180542,1.2528914213180542,1.2528914213180542,1.2528914213180542,129853.0
1996-11-15,1.268954157829285,1.268954157829285,1.2047036987110624,1.2047036987110624,13669.0
1996-11-18,1.268954157829285,1.268954157829285,1.2047036987110624,1.2047036987110624,4556.0
1996-11-19,1.236828327178955,1.236828327178955,1.204703453144916,1.204703453144916,301852.0
1996-11-20,1.2047035694122314,1.2368284465466792,1.2047035694122314,1.2368284465466792,23920.0
1996-11-21,1.220765471458435,1.220765471458435,1.204703384335521,1.204703384335521,6834.0
1996-11-22,1.220765471458435,1.2448596926948772,1.220765471458435,1.2448596926948772,119602.0
1996-11-25,1.2047035694122314,1.2047035694122314,1.2047035694122314,1.2047035694122314,11391.0
1996-11-26,1.220765471458435,1.2689538266871536,1.204703384335521,1.2689538266871536,464738.0
1996-11-27,1.2287969589233398,1.2287969589233398,1.2047035201678142,1.2047035201678142,82013.0
1996-11-29,1.220765471458435,1.220765471458435,1.220765471458435,1.220765471458435,2278.0
1996-12-02,1.236828327178955,1.236828327178955,1.204703453144916,1.204703453144916,456764.0
1996-12-03,1.236828327178955,1.236828327178955,1.236828327178955,1.236828327178955,0.0
1996-12-04,1.236828327178955,1.236828327178955,1.236828327178955,1.236828327178955,0.0
1996-12-05,1.2047035694122314,1.2047035694122314,1.2047035694122314,1.2047035694122314,1139.0
1996-12-06,1.188640832901001,1.2528912878818366,1.188640832901001,1.2528912878818366,268819.0
1996-12-09,1.2047035694122314,1.2528912340906193,1.2047035694122314,1.2528912340906193,5695.0
1996-12-10,1.2528914213180542,1.2528914213180542,1.2528914213180542,1.2528914213180542,2278.0
1996-12-11,1.236828327178955,1.236828327178955,1.236828327178955,1.236828327178955,1139.0
1996-12-12,1.236828327178955,1.236828327178955,1.1886406671512135,1.1886406671512135,69483.0
